fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
1,1,0,1,0.4497375367473598,0.08696684966748827,0.3333333333333333,0.6414962326759911,0.18710539871812706,1.8033212233362594e-08,5.802265113451598e-09,0.00011549093398938074,0.7730943814266626,1.0,1.9058241313221758e-21,0.25,0.3055555555555555,0.1298701298701299,0.0,0.22551978558293154,0.2466516541348741,0.23508294425284415,0.0,0.1874547759070857,0.21214992193032925,0.24135862434478234,0.40515888065513606,0.2582250246297149,0.31180280826029033,0.26609747362443525,0.38098217725158023,0.2053970232497369,0.25081650222982993,0.29870359456310414,0.6030091029279327,0.0453400503778337,3.738262154052328e-07,0.07692307692307693,0.4,0.9720402828138006,0.7025331099569097,0.8984591801471188,0.5023023995038525,0.6113464603320654,0.00034814323842791205,0.00023199691852621542,0.006978758815840894,0.007020340585667755,0.0020237680041057995,0.0016390467231618016,0.00011836362405952913,0.0004252024746798113,0.0008621720770364286,0.0020285109126294597,0.0020343911621515214,0.0001742858163303133,0.0014839787949122477,0.00028906625941075887,0.013493463320562853,0.006098999266362128,0.011207484678347939,0.041610389324882896,0.026951795002184035,0.04138589318148303,False
1,1,1,1,0.4113811176574162,0.03301477144651879,0.0,0.5976385573178741,0.18710539470518608,9.4658517072906e-09,5.920040393608572e-09,0.00033458772577572003,0.7927217857863802,1.0,2.541098841762901e-21,0.17499999999999988,0.1111111111111111,0.25,0.0,0.41230588347432584,0.35103644160141434,0.3239152016041542,0.0,0.3732988523651741,0.34501327420552586,0.3475030586026186,0.7670495210821597,0.5012671715301863,0.5042987833020078,0.4676296724084234,0.7348435101118351,0.44548630605649986,0.45466814555631196,0.5100844866630816,0.551285245777928,0.02770780856423176,1.6502069437364543e-07,0.07122507122507128,0.44000000000000006,0.8133946483258965,0.6512068154319546,0.8087868425723098,0.4948736291058043,0.6282608462562184,0.01201268117947378,0.00350910023622642,0.0014805573175826739,0.004386072738345524,0.005168594160997329,0.008432385638944209,0.004151224103247131,0.0022208323083693273,0.012312815235790118,0.011576090749627808,0.0063745315485506,0.00022743486137799453,0.0018511887607485554,0.0021152617501104375,0.011402481295732231,0.03215938263369043,0.01540334730301434,0.06175708589489377,0.08084844295605802,0.17511155532968073,False
1,1,2,1,0.4581306485243418,0.07924497850232176,0.3333333333333333,0.5824386750500106,0.18710539627342213,2.901637875198336e-10,5.576689220858255e-09,0.01368712000604437,0.7461547570465505,1.0,9.952637130238029e-21,0.5,0.3055555555555555,0.2597402597402597,0.0,0.173036465240603,0.2909354159271474,0.2523551886764447,0.0,0.14912306702313105,0.28132869553527434,0.24468825992008075,0.4345118044146181,0.21448206862702784,0.36159124605536186,0.2935402487711827,0.4157936637552131,0.17510181147123932,0.32439636868597643,0.31488109545536325,0.6541315931921441,0.032745591939546556,2.7395024149466535e-07,0.05698005698005707,0.5200000000000001,0.875689058294683,0.7254123878710854,0.8412584658886965,0.4063981371404068,0.40672199157235434,0.004431953949453458,0.014183689676872042,0.00914227931451502,0.01916763660146102,0.005674428160760526,0.014554660897234168,0.004910974947703311,0.01420140517120307,0.013918943001258531,0.009345718827947724,0.006744139478304469,0.0005999499789554953,0.0007229321634786161,0.004693518798044267,0.01760291030761658,0.04910640024124694,0.028706729918277253,0.037097468828313614,0.04474721380240636,0.04275283344541612,False
1,1,3,1,0.41555274478460325,0.04650808956259705,0.3333333333333333,0.38412895231478394,0.18710539442485175,5.034920503471907e-09,3.9772677284882615e-09,0.0004717527056569235,0.6099812931452251,1.0,8.470329472543003e-22,0.42500000000000004,0.2222222222222222,0.3035714285714286,0.0,0.24597440893017686,0.24672399862618288,0.22668481523517514,0.0,0.19482634168265622,0.23405031962726017,0.24004575988788085,0.6023508895805105,0.33056282508913976,0.3767554747544034,0.3331546137420238,0.5862014257652226,0.2659830648058314,0.33276946595627654,0.3736655906869475,0.44584365899674894,0.02015113350125941,1.0116947611175674e-07,0.07407407407407406,0.24,0.9190073626991824,0.8739190316756829,0.9481749159000409,0.22932211618569448,0.4750257773445592,0.00289741429695828,0.030691725215482853,0.08881595331802539,0.10116037894093526,0.06917002228446206,0.04277152291400152,0.08908131423877584,0.08954106085256716,0.06627131383774616,0.09928164587684789,0.0997937845456542,0.06248216524305357,0.05623226240132508,0.07108671366389098,0.06403473216175133,0.06640983149711942,0.06234187729374648,0.08424813270897008,0.07171876914394619,0.10151204761321153,False
1,1,4,1,0.5750619361697977,0.19163152793941435,0.6666666666666667,0.457872819928762,0.18710539543849866,3.407074364199027e-09,4.483149434788164e-09,0.0008531303442669162,0.7982519024698942,1.0,2.964615315390051e-21,0.5750000000000001,0.24999999999999997,0.36507936507936517,0.0,0.2764153912309206,0.38201380143917435,0.33547765279841035,0.0,0.2678202783930857,0.3589571182623775,0.34438923440710206,0.7059548476039141,0.38231432200718934,0.5110237117627867,0.4571099183915199,0.6966195012638343,0.35424613243932634,0.45602595143460734,0.4963582835665835,0.6785384659253937,0.01259445843828716,1.322294326650117e-07,0.03418803418803421,0.44000000000000006,0.985235891720345,0.6906624368782528,0.8898072671029568,0.5912271658161483,0.6009151206673278,0.015198304283544704,0.010869984422182899,0.016565067321643645,0.017223353366784887,0.022965436023266495,0.017724902115815136,0.020617502418344348,0.025565362998340908,0.01841017073688942,0.018677737647519784,0.034771731962557256,0.016549594930829043,0.0025259855683511896,0.00698158083155425,0.02401034634526877,0.05563606241898907,0.03666569904467995,0.07239989910291997,0.09062619303639056,0.17397753832640475,False
1,1,5,1,0.5075113385812174,0.11405620531323565,0.6666666666666667,0.644457600185549,0.18710539625773054,8.744729595375819e-09,4.308712718371574e-09,0.00024748956415965317,0.8740081794131451,1.0,3.3881317890172014e-21,0.2,0.16666666666666666,0.19047619047619055,0.0,0.12193999445590241,0.2070819127488252,0.13579582669698087,0.0,0.10707183128168368,0.2038183957615057,0.11854528671508097,0.7543478685254656,0.2743162615790492,0.39858740261293524,0.32337674708081876,0.7541783093976304,0.24101852936887114,0.36254599463387177,0.34600199234804496,0.43913819067817417,0.03526448362720401,2.7395024149466535e-07,0.06552706552706555,0.16000000000000003,0.8365566007626446,0.828611257243677,0.9516823955932753,0.3243782860372955,0.6097916236039648,0.0024625609183407753,0.0016633778171581104,0.0034212852042801224,0.005201278039556496,0.007063630562053388,0.0033926505162018565,0.00679699688569563,0.002973616490316286,0.006913230511008689,0.003993764456870563,0.002954049471016209,3.692870268626973e-05,0.00403325156639177,0.005766403845230582,0.012710397745303734,0.024063867374450935,0.022639518613481995,0.06995673009048824,0.07215271547718059,0.14754244312354456,False
1,1,6,1,0.4392325332892576,0.058720244144246175,0.0,0.40064480275903525,0.18710539365440632,3.2622369467586784e-10,4.629489204195123e-09,0.010233400095781461,0.6453611396234119,1.0,9.740878893424454e-21,0.375,0.24999999999999997,0.23809523809523814,0.0,0.2366735750597982,0.26236460147878216,0.19748376080315388,0.0,0.24056934003184807,0.2620340489141053,0.216180882669663,0.7302607909997088,0.3567629162269386,0.43019334804451304,0.3597160348706381,0.6847788376108013,0.3292589461025186,0.3827746137126439,0.39143367818023567,0.8037385965139474,0.032745591939546556,2.233069090426934e-07,0.04273504273504281,0.4,0.9188135001518378,0.8124453840955677,0.903867783159667,0.42506069176250466,0.3658594828685029,0.004557258038779711,0.0462522158963321,0.07020830204934753,0.10268699299826616,0.037724320042213086,0.022792381530509883,0.038309809891535276,0.0256204993046093,0.03459983837544569,0.050643907738301325,0.039947930724666424,0.022571621197333448,0.028927960509630434,0.045656744343602576,0.034754640158655835,0.05425153123414372,0.044322249002316745,0.0781538005891882,0.07036104262477248,0.10618266680917063,False
1,1,7,1,0.3962986346432302,0.04113208777376676,0.3333333333333333,0.2883301467670316,0.18710539192533016,3.920202623889846e-10,3.6085439920203467e-09,0.006764997571410102,0.5001447866874729,1.0,2.117582368135751e-21,0.44999999999999996,0.16666666666666666,0.4285714285714286,0.0,0.1717444026549476,0.27381246128451114,0.16375614953466044,0.0,0.16409184795689638,0.24830470900966942,0.14726714719477801,0.8186640775664726,0.3329633986272454,0.4661273791813775,0.3713297156307995,0.7734956136337732,0.2907394108911299,0.3985781234302233,0.3757561103816277,0.5985733629488876,0.0151133501259446,1.322294326650117e-07,0.02279202279202283,0.5200000000000001,0.835435771726293,0.8382166566718303,0.9412668419872682,0.19120696580408114,0.5321510174669608,0.0028081478763220895,0.034099063335001616,0.05355785418559375,0.08684837078748249,0.029806733075404695,0.02230362120189147,0.04512522256671806,0.0473858369060576,0.047257123484168766,0.05757613444161793,0.07145490443104932,0.05914690959619441,0.04011702634336165,0.04414545023669809,0.06314628371221147,0.07258007421256399,0.07093193183980097,0.1035312767371709,0.09308776939995729,0.16543356839303558,False
1,1,8,1,0.5344540857313982,0.1458466689791228,0.6666666666666667,0.29904229176401514,0.18710539378680044,1.0835085835303202e-08,3.918357541112476e-09,0.00015280124776847527,0.8117304770267222,1.0,2.117582368135751e-21,0.42500000000000004,0.3333333333333333,0.2023809523809524,0.0,0.20577847875892413,0.2209872903712966,0.1561307766984038,0.0,0.18934866201245323,0.20654889015904052,0.17639524610143503,0.6260000379505568,0.3021834688654534,0.36422387155266844,0.28379554770907545,0.6599122919627958,0.2803102384070815,0.3344062049609561,0.34959870563641865,0.6410785177033451,0.03778337531486145,1.3651805356165348e-07,0.03988603988603996,0.31999999999999995,0.8296388669085049,0.7679395291625872,0.9448678445223876,0.29695822379419895,0.6002635532757197,0.0045652962735866906,0.009570129186264141,0.006512735261227749,0.033743901416326355,0.01610771544429894,0.01520736425311328,0.019728771534228248,0.01782928128028721,0.01804906528414623,0.019129494429887244,0.02360536236811469,0.025959755275905168,0.013816761375017807,0.03446766843746583,0.03892852871585752,0.030937252617944697,0.04963365747652957,0.10189078269270997,0.05873339351425791,0.12371499525336999,False
1,1,9,1,0.47395055866970187,0.09118141773701309,0.0,0.6275548268958241,0.18710539518108568,1.2713472200893292e-08,5.006967895456347e-09,0.00017068641889892724,0.8636244510122726,1.0,1.0587911840678754e-21,0.475,0.3055555555555555,0.24675324675324675,0.0,0.23720844560978036,0.2833532784250733,0.26524878045921496,0.0,0.222820746765266,0.2680408591575054,0.26187390947057626,0.6879731621549365,0.3458452060982832,0.4324541973084304,0.3961825096630103,0.6801930921523389,0.3134656125281309,0.38587905232760583,0.42593925546691536,0.5584118421563813,0.01763224181360197,1.5028781366763313e-07,0.04273504273504281,0.5600000000000002,0.8663253069171208,0.9107066372041248,0.9599483589851646,0.19698695871052702,0.6011545102085755,0.00018619938296461823,0.00017032766339934364,0.0010906776388550578,0.007087332438838054,0.0010109319054810047,0.0035398341445055125,0.005180565479350343,0.007235120095178279,0.0004823481747010708,0.003905073376404538,0.009812979948673856,0.004762412499760112,0.0026557526939953446,0.001895256069380962,0.04541378616824219,0.022965595254723022,0.03367997821593194,0.0497733716904132,0.05154047476093613,0.1288041253223687,False
