fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,optimal_budget
1,1,0,1,0.211060861814539,0.06181886341403162,0.875,0.8057336155157279,0.0003218967092839181,2.4303735365784014e-08,1.3966947711037809e-08,5.2852548280727204e-05,0.878237574669758,1.0,2.236166980751353e-19,0.44855967078189296,0.039647577092511016,0.5060613457001056,0.0011169224551122773,0.0018448849302750059,0.0027818109024188627,0.00637295158343292,0.0028329053903632657,0.00577320726254643,0.008396476805494877,0.020855288302204636,0.5448561269630522,0.6502354011362976,0.6658266368618002,0.7022287631941229,0.6281929478002062,0.7855107892352738,0.8090984641478187,0.8820788059946787,0.38269349240978157,0.041782729805013935,8.309968318227789e-08,0.04892966360856271,0.5989304812834224,0.7229034766721725,0.8986282985656999,0.9738474842739729,0.04144577123223522,0.8025426008242615,1.0,0.1323529411764706,0.11016949152542373,0.11864406779661017,0.4020618556701031,0.1021276595744681,0.18994640246873476,0.002417252214735108,0.0005456017777061667,0.0013710408066911388,0.0051443685181184525,0.01361963986176178,0.004829078940267939,0.001709852563099949,0.008286052088912808,0.008438012493387055,0.007502958435579469,0.015896454516527145,0.012433909899104421,0.025047692971328205,False
1,1,1,1,0.18329160990142518,0.04340447529782927,0.375,0.7388053298767794,0.00032188988803788043,1.4286920567845056e-10,1.0443126422221527e-08,0.012059604649882264,0.8665458800325964,1.0,1.1519648082658485e-19,0.33744855967078186,0.06607929515418502,0.27095319455583056,0.0026247504551517556,0.0037803779006455557,0.005240755705369513,0.009864466568430026,0.003646510366185676,0.006621536888105987,0.008695058343186495,0.01762057220884724,0.5499181673432096,0.6562796913071824,0.6721525084301134,0.7092619038922068,0.5834641463223492,0.7292851616150888,0.7510715901709476,0.8180466767425625,0.3390687483055079,0.01949860724233987,1.0709027046942902e-07,0.10397553516819566,0.518716577540107,0.7299853125719344,0.9318242083451482,0.9803049512685161,0.03841434807208868,0.7882611699255851,1.0,0.1372549019607843,0.15536723163841806,0.0855793275909975,0.41237113402061865,0.1191489361702126,0.16940545911396881,0.00040014907950052864,0.0015687380827319086,0.003870741391851496,0.0007068337796042336,0.005043154078209602,0.008311875035129758,0.004886534019730528,0.00884042194977863,0.022167818072731212,0.035440331144841394,0.030651511491515036,0.03398589393801879,0.049289575091034044,False
1,1,2,1,0.20838922711040037,0.05917441885994511,0.375,0.575504060237677,0.0003218854115577823,2.0018238236170214e-09,1.858136653490072e-08,0.0014914390006808532,0.739096514626161,1.0,5.082197683525802e-19,0.4526748971193415,0.061674008810572695,0.37490846961191104,0.0009824587702287164,0.0015810151317421689,0.0023893297336455795,0.0068988835471039504,0.0016062186059372,0.003240552867447178,0.004525953092569444,0.013594608912267764,0.5519839821649964,0.6587290454735462,0.6745604900091214,0.7118672429721498,0.5978197609847551,0.7473308638619947,0.7695901370683205,0.8384823491906837,0.2946743522873174,0.03621169916434548,7.898923907442133e-08,0.06422018348623859,0.49197860962566864,0.7310167466150725,0.931668157639512,0.9778687160562992,0.02656849513661988,0.7508582002012576,1.0,0.16176470588235295,0.07909604519774,0.18943170488534394,0.4690721649484536,0.08085106382978724,0.26262790319961027,0.006611098264220052,0.005490787819143123,0.00526156849470355,0.009895260969334239,0.00011637524767741567,0.01646773989214336,0.006889711767352243,0.005988608778332822,0.0036714777816680383,0.006678562060097915,0.0053393925221005565,0.0226873299463972,0.022817819078806242,False
1,1,3,1,0.18879296306413773,0.04794690903674393,0.5,0.4093933401585605,0.00032188515228596585,2.5786296075385495e-09,1.1398283418728956e-08,0.0006977320617855305,0.6247933741042502,1.0,1.0164395367051604e-19,0.522633744855967,0.039647577092511016,0.5822146285900249,0.0010367889557720952,0.001960414566066069,0.002668865864852388,0.004862686118386222,0.0013227384151718248,0.003211448799528041,0.004168936869512195,0.008038949531142358,0.5525749313203889,0.6595217004978,0.6753424670827093,0.7120877026620913,0.579420820730446,0.7243055058454493,0.7457753235125735,0.8115173664780753,0.36192135005387693,0.022284122562674175,5.4007527267154755e-08,0.07645259938837917,0.5614973262032086,0.7884150007373663,0.9606631806121346,0.9933371474047349,0.03640707713931479,0.7566036772218676,1.0,0.15196078431372548,0.14406779661016947,0.10080285459411242,0.47938144329896903,0.07659574468085106,0.2792756212441124,0.008867727187487538,0.007800141302534921,0.011249059611045213,0.01462200158645129,0.01026412127870187,0.00813328973204624,0.006629617885867343,0.0403401968888388,0.07642997665556446,0.03442008050230379,0.0320180647485403,0.05867686379690976,0.09815057136977456,False
1,1,4,1,0.2920127476156994,0.11977392853517421,0.5,0.6215279197048811,0.0003218920375748326,1.5343556417190609e-09,1.4514796164640435e-08,0.0015295603506386476,0.8435015305863548,1.0,1.1519648082658485e-19,0.3991769547325102,0.030837004405286347,0.5301440078105929,0.0017083412056914452,0.0030290180329505807,0.004621063215768386,0.01061650621331007,0.002698200621777072,0.006402860912026723,0.00904508301597237,0.022776298784413125,0.5788742000010371,0.690992209975067,0.7079910150727476,0.7480696425650692,0.6124185312162249,0.7658155652250452,0.7888048522691918,0.8600130794907679,0.26141622173369683,0.016713091922005596,7.898923907442133e-08,0.07339449541284401,0.44385026737967914,0.7771297843950236,0.9310938438988228,0.9884302800242927,0.031137772572292777,0.7261178639737316,1.0,0.1323529411764706,0.09039548022598871,0.14362176628010703,0.4278350515463918,0.1319148936170213,0.15938351864939487,0.012349323800364062,0.009442137012585262,0.02867988277074509,0.018455634258063746,0.002220588854370904,0.016500040358416707,0.006199055553347052,0.010766830798530311,0.017243924328504096,0.045883404043610555,0.0327669965447772,0.0455210015777186,0.05303342364790184,False
1,1,5,1,0.2826177150396436,0.10472174564529803,0.625,0.6899579609278713,0.0003218929029990829,9.612313285569306e-09,9.495341708655422e-09,0.00012384828735405767,0.8757741755883277,1.0,2.236166980751353e-19,0.4526748971193415,0.0352422907488985,0.5489731162174413,0.0027734604665892804,0.0045031737398367674,0.006281177253852745,0.011810596504299269,0.00554283277909561,0.01127041291104199,0.014937451286991942,0.029925554163709733,0.5940755887673737,0.7091712311539975,0.7267412446278805,0.7680548701712713,0.6295275690079497,0.7872636030747936,0.810975235525165,0.8842696992458776,0.42876695194200876,0.01949860724233987,1.870907458699737e-07,0.030581039755351702,0.5080213903743318,0.749306870142213,0.9365991950921371,0.9891721910850021,0.02882008993313878,0.8161638593650036,1.0,0.14705882352941177,0.11299435028248576,0.12564480471628592,0.4226804123711341,0.1063829787234041,0.19119072443114846,0.004982095321837373,0.006194432262947966,0.013443651514034972,0.009904761055075663,0.0030004370471939557,0.008451681739718678,0.0038232039431202952,0.023675143041214704,0.019319977167254764,0.05572773931275427,0.04049561585096385,0.08172822707248205,0.059284200930711656,False
1,1,6,1,0.20178601926609227,0.054438558614738376,0.5,0.6228595633505277,0.0003218903503112012,8.584843133389172e-09,1.2134285336240624e-08,0.00019357815055983535,0.7561071739820697,1.0,1.0164395367051604e-19,0.4403292181069959,0.02202643171806167,0.6899061397474867,0.0012640708320334404,0.0022482680115223936,0.00358365537180026,0.008723248308116821,0.0021108352459593576,0.004650425916352073,0.0071614898463870594,0.018471348110158138,0.5713153699237047,0.6819113144562492,0.6985861259988149,0.7377965098942195,0.6097032004679572,0.7623199335950065,0.7851970893952487,0.8558219236275278,0.40401780748241944,0.02506963788300845,9.19731094794343e-08,0.06422018348623859,0.5508021390374334,0.7634154879731423,0.9361040120395867,0.9749902678190531,0.03842559506187007,0.7121430771500017,1.0,0.1372549019607843,0.09887005649717515,0.13559322033898308,0.41237113402061865,0.12765957446808512,0.15915489145146444,0.013440222994489898,0.007864179116981252,0.0047674229000821125,0.016601973149596615,0.0042567104225096465,0.017561011901799164,0.008648950106385181,0.0035081964075034462,0.007327606962406775,0.018766133350091196,0.013559083805935665,0.0334497685607948,0.043656973361069495,False
1,1,7,1,0.1892734653611146,0.04659614540991527,0.5,0.5069972353938011,0.0003218888140026913,4.10428222319018e-09,9.905998080520852e-09,0.00036371316356743075,0.6966256962493749,1.0,0.0,0.4814814814814815,0.05286343612334801,0.44471564559433724,0.0010824981827417504,0.0019668675246360657,0.002821087805802239,0.007408709329877903,0.001926776110679216,0.004851599765025534,0.006405861339885362,0.01740719976700171,0.5965551516550021,0.7120584635189515,0.7295783128993776,0.7709521341111658,0.6288980281185502,0.7864531736541783,0.809977177695649,0.8829385762418293,0.308810304009858,0.016713091922005596,6.129186839611238e-08,0.05810397553516819,0.5935828877005349,0.7506123184727023,0.9560877746721628,0.9895932399256683,0.020690562069711788,0.7378347783223115,1.0,0.1372549019607843,0.07909604519774,0.16699900299102693,0.41752577319587636,0.06382978723404256,0.2865263695213346,0.010018337116499415,0.009753276805898279,0.026396690096804752,0.02405507485686511,0.0024051366596988697,0.019337466130940558,0.012688129546644477,0.021961971455009423,0.02552092484616033,0.038867357962135834,0.02721884419087334,0.08656698204487885,0.05300215460729684,False
1,1,8,1,0.2757751156521888,0.1050871396134724,0.5,0.5128037396766206,0.0003218856606216016,1.849301058584881e-08,1.222271448232214e-08,6.76631304138674e-05,0.8675166876153719,1.0,1.9922214919421144e-18,0.3786008230452675,0.05726872246696035,0.33616381691353103,0.0021648344921764494,0.00335528249856805,0.005209403805035506,0.012128839441572828,0.0030118800370214946,0.006149013248556223,0.00905982296608545,0.022559452018787354,0.5577610604113583,0.6656998338967771,0.6819770406385204,0.7204057880126465,0.5932313131886319,0.7416439677502014,0.7639413604222713,0.8328187673499716,0.33465189508777016,0.016713091922005596,3.106737111660386e-07,0.08868501529051984,0.5294117647058825,0.7366824784768611,0.9251866821764005,0.982337637339277,0.02262774059127806,0.7667974261968308,1.0,0.15196078431372548,0.09604519774011301,0.15084745762711865,0.4381443298969073,0.07234042553191491,0.27088997323654235,0.0013395398442931274,0.009586873547842944,0.00453401474237242,0.01115131529755752,0.0024505667297745146,0.008262137174716995,0.005091999287801513,0.010884746065343197,0.01491316516036231,0.020900568163783856,0.020008486747902902,0.01707172071798096,0.02349717378916908,False
1,1,9,1,0.22657117693875092,0.07117937031939363,0.5,0.6476367274790029,0.00032188915466651,1.8418408631147328e-08,9.687187433338768e-09,4.581589774241893e-05,0.8281057977242473,1.0,6.098637220230962e-20,0.40740740740740733,0.02202643171806167,0.6437526349657176,0.002596310467137364,0.0044690057885450815,0.006710276764411469,0.014911107124390716,0.003003263112129852,0.006672126596757995,0.00972921884279508,0.021500463891332387,0.5430473094787884,0.6482812098245927,0.6641036092480517,0.7015903908038684,0.5637672588805631,0.7047761755567408,0.7259923107550549,0.7910112412205934,0.2732186234323646,0.03621169916434548,6.318840964691068e-07,0.12844036697247707,0.4652406417112299,0.7611538509618629,0.9400336068773136,0.9905886142284269,0.028581609925833446,0.7824659165065821,1.0,0.1323529411764706,0.1016949152542373,0.12832929782082325,0.41237113402061865,0.051063829787234054,0.3334145417140382,0.0006286309878646661,0.0017876615535360387,0.015906611459469946,0.00878902121471491,0.0002756126130589152,0.0029817371036111972,0.0029302672431391757,0.01954594788628262,0.008377963260947682,0.009878546039375078,0.01670950750243905,0.024196142141823262,0.043813710028073015,False
