fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,1000,Non-elitist,1.4210854715202004e-14
1,1,1,1000,Non-elitist,5.684341886080803e-14
1,1,2,1000,Non-elitist,0.0
1,1,3,1000,Non-elitist,0.0
1,1,4,1000,Non-elitist,1.4210854715202004e-14
1,1,5,1000,Non-elitist,0.0
1,1,6,1000,Non-elitist,2.8421709430404014e-14
1,1,7,1000,Non-elitist,0.0
1,1,8,1000,Non-elitist,0.0
1,1,9,1000,Non-elitist,7.105427357601003e-14
1,1,10,1000,Non-elitist,0.0
1,1,11,1000,Non-elitist,0.0
1,1,12,1000,Non-elitist,1.4210854715202004e-14
1,1,13,1000,Non-elitist,0.0
1,1,14,1000,Non-elitist,4.263256414560601e-14
1,1,15,1000,Non-elitist,2.8421709430404014e-14
1,1,16,1000,Non-elitist,0.0
1,1,17,1000,Non-elitist,3.552713678800501e-13
1,1,18,1000,Non-elitist,5.684341886080803e-14
1,1,19,1000,Non-elitist,6.821210263296962e-13
1,2,0,1000,Non-elitist,0.0
1,2,1,1000,Non-elitist,5.684341886080803e-14
1,2,2,1000,Non-elitist,5.684341886080803e-14
1,2,3,1000,Non-elitist,0.0
1,2,4,1000,Non-elitist,7.332801033044234e-12
1,2,5,1000,Non-elitist,0.0
1,2,6,1000,Non-elitist,5.684341886080803e-14
1,2,7,1000,Non-elitist,1.7053025658242404e-13
1,2,8,1000,Non-elitist,5.684341886080803e-14
1,2,9,1000,Non-elitist,2.842170943040401e-13
1,2,10,1000,Non-elitist,5.684341886080803e-14
1,2,11,1000,Non-elitist,1.7053025658242404e-13
1,2,12,1000,Non-elitist,5.684341886080803e-14
1,2,13,1000,Non-elitist,5.684341886080803e-14
1,2,14,1000,Non-elitist,1.1368683772161605e-13
1,2,15,1000,Non-elitist,5.684341886080803e-14
1,2,16,1000,Non-elitist,5.684341886080803e-14
1,2,17,1000,Non-elitist,1.7053025658242404e-13
1,2,18,1000,Non-elitist,5.684341886080803e-14
1,2,19,1000,Non-elitist,0.0
1,3,0,1000,Non-elitist,2.8421709430404014e-14
1,3,1,1000,Non-elitist,5.684341886080803e-14
1,3,2,1000,Non-elitist,0.0
1,3,3,1000,Non-elitist,0.0
1,3,4,1000,Non-elitist,8.526512829121202e-14
1,3,5,1000,Non-elitist,8.242295734817162e-13
1,3,6,1000,Non-elitist,2.8421709430404014e-14
1,3,7,1000,Non-elitist,2.8421709430404014e-14
1,3,8,1000,Non-elitist,8.526512829121202e-14
1,3,9,1000,Non-elitist,2.8421709430404014e-14
1,3,10,1000,Non-elitist,0.0
1,3,11,1000,Non-elitist,5.684341886080803e-14
1,3,12,1000,Non-elitist,1.5063505998114124e-12
1,3,13,1000,Non-elitist,8.526512829121202e-14
1,3,14,1000,Non-elitist,3.694822225952521e-13
1,3,15,1000,Non-elitist,2.8421709430404014e-14
1,3,16,1000,Non-elitist,0.0
1,3,17,1000,Non-elitist,3.979039320256561e-13
1,3,18,1000,Non-elitist,3.979039320256561e-13
1,3,19,1000,Non-elitist,0.0
1,4,0,1000,Non-elitist,0.0
1,4,1,1000,Non-elitist,0.0
1,4,2,1000,Non-elitist,0.0
1,4,3,1000,Non-elitist,0.0
1,4,4,1000,Non-elitist,5.684341886080803e-14
1,4,5,1000,Non-elitist,2.842170943040401e-13
1,4,6,1000,Non-elitist,5.684341886080803e-14
1,4,7,1000,Non-elitist,2.8421709430404014e-14
1,4,8,1000,Non-elitist,0.0
1,4,9,1000,Non-elitist,0.0
1,4,10,1000,Non-elitist,0.0
1,4,11,1000,Non-elitist,3.154809746774845e-12
1,4,12,1000,Non-elitist,1.1368683772161605e-13
1,4,13,1000,Non-elitist,0.0
1,4,14,1000,Non-elitist,5.684341886080803e-14
1,4,15,1000,Non-elitist,0.0
1,4,16,1000,Non-elitist,0.0
1,4,17,1000,Non-elitist,0.0
1,4,18,1000,Non-elitist,7.673861546209082e-13
1,4,19,1000,Non-elitist,0.0
1,5,0,1000,Non-elitist,3.552713678800501e-15
1,5,1,1000,Non-elitist,3.1157298963080397e-12
1,5,2,1000,Non-elitist,1.0658141036401504e-14
1,5,3,1000,Non-elitist,3.5527136788005016e-14
1,5,4,1000,Non-elitist,2.131628207280301e-14
1,5,5,1000,Non-elitist,3.552713678800501e-15
