fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
1,1,0,1,5.713081807028972,41.38927082047416,6,0.6897151347258778,100.94275853625852,0.7272809131361772,5.325568340270045,7.322574048183329,0.8678096519604526,0.9999999999999926,1.000000147835461,0.9999999999999988,0.1051048951048951,0.1046153846153846,1.0046791443850267,0.2696736596736596,0.0553846153846153,4.869107744107743,0.3909090909090909,0.0336363636363636,11.62162162162162,0.0001422830191014,0.0001710149761035,0.0002386784655401,0.0005820014092851,0.0010592777127683,0.0012528586548367,0.0017265768715821,0.004138316748348,-1.065651643865171,-1.0656210212508823,-1.0655489052812568,-1.0651829905584267,-0.1411632797137627,-0.1411359242160212,-0.1410689816881574,-0.1407281715647687,0.6354881386621761,0.7737737737737733,0.0002225088798128,-2.1771771771771773,0.5015290519877675,0.940963460838404,0.9347513488371624,0.9883239021736956,0.1342570152338283,-0.1177306699030173,0.0035333829,0.0341303345,0.0150721961,1.9507668485,0.2263893748,0.0286474465,0.0015577374,356.9589465876,7.6894082419,2.5061741937
1,1,1,1,5.220571442030464,31.525637094070905,6,0.7991073074887477,101.51707461068835,0.0315536373842935,4.204130774444349,133.23759550260402,0.8664390692623111,0.9999999999999912,1.0000001239517105,0.9999999999999976,0.099044289044289,0.063076923076923,1.5702143385070215,0.253006993006993,0.0353379953379953,7.159630606860158,0.3772727272727272,0.0456177156177156,8.270311701584056,4.444680064703016e-05,5.226267089443202e-05,7.147035725072414e-05,0.0003437235694149,0.0003432463233306,0.0004078458350335,0.0005434049149709,0.0021125003607831,-0.9275216156798232,-0.927514365968997,-0.9274965496328352,-0.9272440176693768,-0.1189081329544508,-0.1189004489096043,-0.1188843242977902,-0.118697682023627,0.5527773769654184,0.7077077077077075,5.659170163246242e-05,-2.2432432432432425,0.4954128440366973,0.9474372708278832,0.9404958323138124,0.9875352093508152,0.1282616172991811,-0.108280114634243,0.0011903178,0.0262769195,0.0115531977,2.3466180091,0.1050735186,0.0296505523,0.0029934573,411.4361498443,6.5651510105,2.1964708609
1,1,2,1,5.235307270440695,34.344013886584655,5,0.6557372892668704,94.9593009702547,1.9722626984944835,4.612655600654892,2.338763291612187,0.8282075676222991,0.9999999999999888,1.000000209715776,0.999999999999996,0.1005594405594405,0.0846153846153846,1.1884297520661158,0.262097902097902,0.0292307692307692,8.96650717703349,0.3575757575757575,0.0424475524475524,8.423942888522788,0.000124522666937,0.0001510995080335,0.0002398733673711,0.0007740474561894,0.0003249581734752,0.0004112493141443,0.0006456314930937,0.0019166940893588,-1.2748898944484834,-1.274856007682673,-1.274742816691668,-1.2740617187318228,-0.4657551209476583,-0.4657149173425092,-0.4656057171569118,-0.4650135208046113,0.5695739387269176,0.6636636636636631,0.0001911090621689,-1.648648648648649,0.4923547400611621,0.9618006968283213,0.9455540737273862,0.9912273065684034,0.1180144980459035,-0.1268104454353915,0.0044267378,0.0272963772,0.0119735065,1.1015138175,0.3026612258,0.0146111363,0.0045542056,357.474445238,7.8334096817,2.6298304163
1,1,3,1,5.434832334129441,35.515432206496826,9,0.3615594272268225,93.01430853531276,1.540539170323123,4.027245184965526,2.61417902416647,0.7415095313901753,0.9999999999999868,1.0000003922105565,0.9999999999999968,0.1172261072261072,0.1507692307692307,0.7775200989486705,0.2802797202797203,0.06,4.671328671328672,0.3606060606060606,0.0594405594405594,6.066666666666666,0.0001564000888737,0.0002140983929144,0.0003133113874995,0.0006552133822677,0.000734893468522,0.000994638487391,0.0014628477332568,0.0029684585762048,-0.8751264288028465,-0.8750759275936897,-0.8749890900986558,-0.8746898358235784,-0.1847998179734467,-0.1847517818397993,-0.1846651932229809,-0.1843867519886207,0.6217342237867209,0.7517517517517519,0.0001560246414366,-2.1111111111111107,0.5290519877675841,0.9628911685287704,0.9484497885977922,0.98867881569652,0.1203859877458183,-0.1251252288249243,0.0031577283,0.0348050859,0.0154653152,1.2526040488,-0.4350162659,0.0195736116,-0.0071007481,360.0964324808,8.096952507,2.6591259927
1,1,4,1,7.008439502013806,66.55875756481262,5,0.4153078012477103,97.57760511972066,0.0275882367741314,4.020000837005026,145.71430823641606,0.7086616972293579,0.9999999999999826,1.0000004180708246,0.9999999999999968,0.1005594405594405,0.1046153846153846,0.9612299465240642,0.262097902097902,0.0769230769230769,3.407272727272727,0.3924009324009324,0.0364801864801864,10.756549520766772,0.0001942466680077,0.0002425085498493,0.0003191739563421,0.0008218008605346,0.0010066802176964,0.0013020512899617,0.0016468304216987,0.0039147302164238,-0.986226503874843,-0.9861788974804604,-0.9861032733349084,-0.9856074730528804,-0.1879187594963619,-0.1878631977980081,-0.1877983420422656,-0.1873717316659523,0.591744913984045,0.6196196196196196,0.0010186101701559,-2.0450450450450446,0.4954128440366973,0.9684254634589252,0.9464754473558716,0.9921361823553402,0.1363673926587427,-0.1318848945955187,0.0039920641,0.0371877396,0.0164382225,1.2747480039,0.1465885798,0.0179317893,0.0033281918,348.4230234183,8.3101141307,2.7860701983
1,1,5,1,7.857452614264299,75.01284205291785,7,0.7034543716986019,102.34853322261144,0.4657501419257899,4.942201921871897,10.611273034586343,0.8992925802950738,0.9999999999999885,1.000000507982873,0.999999999999998,0.1005594405594405,0.123076923076923,0.8170454545454546,0.256037296037296,0.0661538461538461,3.870331219168429,0.3424242424242424,0.0454545454545454,7.533333333333333,7.235240447763138e-05,9.745462097751e-05,0.0001429962142101,0.0003241753148712,0.0003509717335727,0.0004891219505753,0.0007090517855127,0.0015855610831891,-0.7807687085607523,-0.7807491081174545,-0.7807135480936672,-0.7805720788855885,-0.1539890412411496,-0.1539677601526256,-0.153933881477746,-0.153798861263079,0.632367485041768,0.6856856856856854,0.0001273811323186,-2.199199199199199,0.4892966360856269,0.9581681919019422,0.9521811200668032,0.9946057655095052,0.1338812276477069,-0.1052529444042934,0.0020931884,0.0273457001,0.0119109782,1.1174757039,-0.2451916478,0.0123979148,-2.7145e-06,388.1573392567,6.6325857242,2.0707743273
1,1,6,1,5.705111468101237,38.5410889480394,7,0.6322841228116541,100.66087633488132,0.2761510891499589,5.256053299177424,19.033252106144037,0.7587203651918175,0.9999999999999852,1.000000402812051,0.9999999999999968,0.1096503496503496,0.0738461538461538,1.484848484848485,0.2651282051282051,0.0461305361305361,5.747347145022738,0.3803030303030302,0.0441025641025641,8.623150105708243,4.526302180911558e-05,6.404219362861483e-05,0.0001102825891499,0.0004705281192692,0.0002400010080633,0.0003215822170041,0.0005694510545836,0.0020171581613036,-0.896162672632278,-0.8961458426776958,-0.8961044018855264,-0.8957815486751389,-0.1701809167590741,-0.1701670298612768,-0.1701248371889776,-0.169878405922605,0.5546896252458438,0.7517517517517519,0.000246258591635,-2.0010010010010006,0.5015290519877675,0.96567988710832,0.946548270221644,0.988259048385769,0.1269837688345458,-0.1387161664494791,0.0009187309,0.0346181695,0.0152205231,0.656028242,-0.0361239256,0.0108894921,-0.0011105769,410.554001925,8.6678634596,2.8139904365
1,1,7,1,4.443294869411127,20.376087420783364,5,0.4361889328275613,95.8724113170474,0.1561338688690292,4.0868216507627375,26.17511293588013,0.6892524093380953,0.9999999999999788,1.0000001937471648,0.9999999999999962,0.1141958041958042,0.06,1.903263403263404,0.2711888111888112,0.0584615384615384,4.638755980861244,0.4015151515151515,0.0412354312354312,9.737139626907858,0.000271607062195,0.0002983237865471,0.0004046473885858,0.0014702344226795,0.0014829864157872,0.0016027284177898,0.0021299017851509,0.0074488753061099,-0.8280009102172995,-0.8279787827352375,-0.8278907227782657,-0.8270081760381931,-0.1543243291047618,-0.1543058225556761,-0.1542243460508864,-0.1534022799178303,0.6192224176968483,0.6196196196196196,0.0001911090621689,-2.089089089089089,0.5259938837920489,0.976371510484176,0.9568033750162664,0.9955198949364704,0.1342330785091559,-0.1353436862691243,0.0060791601,0.0289072242,0.0126914472,2.1476200344,0.3536763064,0.0288571162,0.0039576587,342.4234396674,7.8607848724,2.6372758773
1,1,8,1,7.051646541465739,64.68677360977384,8,0.6773062808524435,88.93892440440055,0.3937281877812042,5.9390337404005145,15.084095893334544,0.854126020445372,0.9999999999999912,1.0000002695514083,0.9999999999999976,0.1081351981351981,0.0769230769230769,1.4057575757575758,0.2590675990675991,0.0276923076923076,9.355218855218856,0.3681818181818181,0.0394405594405594,9.335106382978722,8.201357779806395e-05,0.0001019799905944,0.0001413727452428,0.0005621118759219,0.0004130091810288,0.0004946771816336,0.0006838919380607,0.0022739454998182,-0.9286100662816718,-0.928591523749022,-0.9285549402401724,-0.9281642056025996,-0.1890123605827469,-0.1889969179432166,-0.1889611392385137,-0.1886604752843794,0.5603392176501125,0.7517517517517519,5.379361503980698e-05,-1.8908908908908904,0.4938837920489297,0.9727351783633322,0.951750804273397,0.990788049533476,0.1306425515020215,-0.1231552202746454,0.0021201742,0.0256552206,0.0112991587,1.4557405981,0.5446924669,0.0170657723,0.006498911,389.0858390949,8.4131789391,2.7662047491
1,1,9,1,7.502783624991819,65.92637207949585,6,0.7322893874855612,101.18951980214564,1.877455208660155,5.610738760986848,2.9884807558157136,0.889699372793703,0.9999999999999888,1.000000407104087,0.999999999999998,0.1035897435897436,0.063076923076923,1.642276422764228,0.2575524475524475,0.0276689976689976,9.308340353833191,0.3227272727272727,0.0395337995337995,8.163325471698112,4.8577725667388354e-05,6.010300926284222e-05,8.842815967244825e-05,0.0003917263708844,0.0002499411003277,0.000298921672846,0.0004318371289303,0.0016968023432274,-0.8102353555153716,-0.81022601686947,-0.8102030657162431,-0.8099573108440418,-0.1607459443181337,-0.1607380689213657,-0.1607166979593812,-0.1605133090962432,0.5824380927177711,0.641641641641642,3.968246104569486e-05,-1.7807807807807805,0.5229357798165137,0.949444939350626,0.9457141776707282,0.9927298372759952,0.1347069760835756,-0.1139034847849028,0.0013422798,0.0267362186,0.0117693884,2.4154591441,-0.3727505999,0.0261091371,-0.0044262726,405.7970592131,7.9723432523,2.5639045618
