fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
1,1,0,1,4.068373520240159,20.88597491845449,5,0.6732760726772752,101.44501791877266,0.8225137596436686,5.250051528212096,6.382934591254178,0.8571352736684215,0.999999999999992,1.000000147921312,0.9999999999999986,0.1022222222222222,0.0857142857142857,1.1925925925925929,0.2583333333333333,0.0571428571428571,4.520833333333333,0.3219047619047619,0.042063492063492,7.652830188679245,0.0037629151527413,0.0038993058564877,0.0050925564160663,0.0116133139021711,0.0082997856127243,0.0088112482156346,0.0113362696659444,0.024378784771195,-1.8638158986536448,-1.8635607313185416,-1.861328331623884,-1.8491289348550608,-0.8189682991615258,-0.8185459218625061,-0.8164607024660534,-0.8056899007080492,0.673618176433309,0.971971971971972,0.0104959323055822,-1.01001001001001,0.5228571428571429,0.9419540867061724,0.9346754445866448,0.9865206254556128,0.1297446907671004,-0.1715594500520962,0.0256813997,0.2151226271,0.0930399189,1.4289902203,-0.2971078051,0.1293676775,-0.0302261082,203.0664962906,7.9940987034,2.6945480489
1,1,1,1,3.68419794118884,15.273744301539296,3,0.7856371504407651,101.58330730497605,0.0682015790459666,4.182649228145452,61.327747636552814,0.8558402698020526,0.9999999999999905,1.0000001246381067,0.9999999999999972,0.1022222222222222,0.1542857142857142,0.6625514403292183,0.2555555555555555,0.1114285714285714,2.293447293447293,0.2911904761904761,0.0336507936507936,8.653301886792452,0.0068447566554403,0.0091172964135469,0.0103317821139088,0.0165939185925044,0.0136441013791924,0.0160344781690264,0.0192246129631925,0.0307704309694191,-1.6006350760292207,-1.596972499737274,-1.5950151537690962,-1.5849226779294003,-0.8314476794631833,-0.829432713832898,-0.8267435930241787,-0.8170110577372662,0.6843268463826627,0.7957957957957954,0.0149683929307725,-1.12012012012012,0.4914285714285714,0.9486544455811168,0.9403324200329796,0.985467811100232,0.1344618113059947,-0.1468749511272938,0.0479362859,0.1978704432,0.0875980779,2.5532778541,-0.6276177051,0.2365644212,-0.0663792027,179.6267055801,8.0351718273,2.6685370602
1,1,2,1,3.7859980775267865,17.73217940748104,3,0.6263417771897809,95.2863039393655,1.9455777829905132,4.420213409370006,2.27192839474954,0.813762302789773,0.9999999999999876,1.0000002148772962,0.9999999999999952,0.1022222222222222,0.1228571428571428,0.8320413436692508,0.261111111111111,0.0542857142857142,4.809941520467835,0.2252380952380952,0.0528571428571428,4.261261261261261,0.0138050508623589,0.0165867824627224,0.0213349509631954,0.0349599580176241,0.0186421916531898,0.0200689103940445,0.0253560172786434,0.0409242256317913,-2.135254936286783,-2.1292320843787547,-2.1189516117016014,-2.089451497555457,-1.773383546587722,-1.770805364074555,-1.7612511848766603,-1.7331183221139632,0.6777059494150001,0.7297297297297298,0.0588531577519145,-0.503503503503503,0.5342857142857143,0.9663261420330352,0.9453675701340388,0.9889183505942188,0.121353918453534,-0.1795889124835073,0.1337256157,0.2497191756,0.1096184018,1.7795041078,-0.7541037596,0.1630037554,-0.0672507322,130.3370569986,6.9051995367,2.2865774533
1,1,3,1,3.8635025825438816,17.640477481224394,4,0.3509685237481306,93.8537346926687,1.506725829727811,3.9444120096261215,2.617869775510968,0.7330678895074318,0.9999999999999856,1.0000003919765938,0.9999999999999962,0.1188888888888888,0.1,1.1888888888888889,0.2694444444444444,0.0714285714285714,3.772222222222222,0.2446825396825397,0.0533333333333333,4.587797619047619,0.007468809876892,0.0091705741344193,0.0107742235815241,0.0203404725939976,0.0136918519696775,0.0162573812432326,0.0192114030258209,0.0352026919173618,-1.5153720706918354,-1.5127738591168032,-1.5103254468074414,-1.4957199344376109,-0.8356677572946004,-0.8334940653317116,-0.8309912159301479,-0.8174423016776082,0.685719603743312,0.7517517517517519,0.0149683929307725,-0.8778778778778776,0.5228571428571429,0.9652945533221158,0.948322181190698,0.9868677684116336,0.1195527888354405,-0.177215700853726,0.0498612714,0.2149191185,0.0942841002,1.615223974,-0.5502408108,0.1372209404,-0.0440986409,175.5955760897,8.0525133489,2.6933718408
1,1,4,1,5.1395987214866246,35.782942460426575,5,0.4011282577558254,98.11031527503576,0.2026141508664465,3.8178375001405023,18.842896627970653,0.7038096345613298,0.999999999999981,1.000000418427624,0.9999999999999964,0.105,0.0942857142857142,1.1136363636363638,0.2722222222222222,0.0314285714285714,8.661616161616163,0.3442063492063493,0.0421428571428571,8.167608286252356,0.0048577397095962,0.0064393174384618,0.008840567777782,0.017866273142839,0.0075606800617455,0.0100276152127923,0.0136310059297858,0.0260501007547908,-1.7082731848988426,-1.705558229528275,-1.7014362142862602,-1.685942579792811,-1.0907831183329135,-1.0880717271549107,-1.0841112656094145,-1.0704615253099936,0.7028915410300278,0.6856856856856854,0.0110418805085416,-0.8998998998998998,0.5314285714285715,0.972422372133533,0.9464545292058536,0.9907817475123656,0.1385089646216588,-0.1799134798404442,0.0419779377,0.2423062814,0.1066213359,2.4883110566,-0.0249110462,0.2512357698,0.0072884979,176.5925914361,8.4276971237,2.7016083756
1,1,5,1,5.703110280647304,39.14202262922573,6,0.6915485136664132,102.42569869120726,0.5206740831142459,4.850789074416909,9.31636359813314,0.8936430009013245,0.9999999999999876,1.000000508654084,0.999999999999998,0.1022222222222222,0.0914285714285714,1.1180555555555556,0.2583333333333333,0.06,4.305555555555555,0.2532539682539682,0.0277777777777777,9.117142857142856,0.0050242347830383,0.0057521535554786,0.0077058859238662,0.0171210581717576,0.0103085022582887,0.0111937075226657,0.0151526136213269,0.0322599639585204,-1.3536704084066806,-1.3526800706151252,-1.3500220061823138,-1.3372126086999103,-0.6756298216886096,-0.6750255211805285,-0.6723229062468611,-0.6606442810548125,0.6444469983778808,0.7297297297297298,0.0068229690979332,-1.0540540540540544,0.5342857142857143,0.9590852671063452,0.9521458295393233,0.993796108844931,0.1233783249723124,-0.1419499820332619,0.0314117423,0.2006873731,0.0883305278,1.7223901678,-0.3671606769,0.1788035102,-0.0361704047,197.3557032245,7.0226702873,2.2185407569
1,1,6,1,4.071852289586138,19.251518266030157,5,0.6148708039305522,100.70374129562074,0.1616444319665657,5.158853780664314,31.91482513750529,0.7429250082578673,0.999999999999984,1.000000403435166,0.9999999999999962,0.1077777777777777,0.12,0.8981481481481483,0.2667460317460317,0.1,2.6674603174603173,0.2934920634920634,0.0305555555555555,9.605194805194804,0.0080772727832993,0.0092916756136115,0.0119707557367503,0.0215092413822014,0.0133835304611607,0.0150912928214318,0.0194672147786545,0.0343301586887632,-1.5440038946460517,-1.542113583386693,-1.5379433894484995,-1.5230960040811672,-0.9418273903928704,-0.9401971547168562,-0.9360198849420466,-0.921831668843286,0.6820263414198899,0.7737737737737733,0.0142283045721435,-0.9439439439439444,0.5057142857142857,0.9690193898631372,0.9463329584868276,0.9863218539517056,0.140134169082708,-0.1795683543376212,0.0427941405,0.2571237835,0.113182992,1.0559080054,-0.0477226839,0.1163877148,-0.0018433583,174.0463061348,7.3912397155,2.4240278019
1,1,7,1,3.06762902995792,8.973553914945516,3,0.4239437984645358,95.99629334063177,0.0074377539757344,3.927293414677527,528.0214198386014,0.6764992804279226,0.9999999999999768,1.000000192998595,0.9999999999999956,0.1077777777777777,0.1484920634920635,0.7258150721539284,0.2638888888888888,0.0857142857142857,3.0787037037037037,0.3274603174603174,0.0475396825396825,6.888146911519197,0.0076343527289012,0.0097210669582271,0.0107961717596233,0.0185003677486696,0.0147884752451269,0.0185976939645579,0.0208321194370362,0.0353483181519023,-1.436432475178939,-1.433411991656898,-1.4318557956567717,-1.4207041023829856,-0.7290240544681942,-0.7262053581726077,-0.724551956972537,-0.713810448396284,0.7115245117140762,0.6856856856856854,0.0099769776423632,-0.8558558558558554,0.5571428571428572,0.9796796919870184,0.956733653052772,0.9948168371698388,0.1295533653352418,-0.1751670776640277,0.0476857713,0.2218895743,0.0960349247,2.0064215263,-0.1038608607,0.2241695961,-0.0198317288,177.1515859105,7.8917851534,2.4341166968
1,1,8,1,5.108321697775229,33.87662383070947,4,0.6592537835396136,89.10065859906577,0.3938905114378636,5.8680142606797965,14.897577093845475,0.8447570397957184,0.9999999999999906,1.0000002695528218,0.9999999999999972,0.1022222222222222,0.1457142857142857,0.7015250544662309,0.2583333333333333,0.0799206349206349,3.232373386295928,0.3080158730158729,0.0477777777777777,6.446843853820597,0.011133343236924,0.0149484856565107,0.0189117973281287,0.0317667370724472,0.0201380159662607,0.0258332955319095,0.0329046551463626,0.0555372368248951,-1.5900822199625912,-1.5839475302281154,-1.5775745866384927,-1.5569040432580128,-0.8828012614819143,-0.877670130703323,-0.8712992281785278,-0.8509085282820483,0.7219970586113655,0.8838838838838833,0.0224569799553977,-1.0540540540540544,0.5142857142857142,0.9763571848374024,0.9516479708006472,0.9892813150516856,0.129145834732712,-0.1738528702266932,0.0883019859,0.2314955621,0.0999631382,1.2750390019,-0.1263570276,0.1731026571,-0.020075137,150.8774989783,7.6822685622,2.4123686488
1,1,9,1,5.426143534483734,33.99466100790728,6,0.7185914149587442,101.19385796087082,1.8766263264040148,5.607817862025135,2.9882442674513774,0.8826507277095015,0.9999999999999885,1.0000004069231654,0.9999999999999978,0.1022222222222222,0.06,1.7037037037037042,0.2555555555555555,0.0513492063492063,4.976816074188562,0.2363492063492063,0.0623015873015873,3.793630573248408,0.0067194172506832,0.0094477514118425,0.0128865595425491,0.0291628719783031,0.0130538171569494,0.0184998388125551,0.0257156956021831,0.0576414153125841,-1.3943048881481843,-1.390475024035794,-1.3856478411940871,-1.3628001762096542,-0.6812199871494359,-0.6774609789413487,-0.6724803772074808,-0.6504442837011397,0.6566862732252612,0.7517517517517519,0.0434147833005509,-1.0540540540540544,0.5485714285714286,0.9500219774333664,0.9455819229848074,0.9916872939288884,0.1348201927656101,-0.1499369518076462,0.0491679351,0.2081304845,0.0915125318,1.2538582164,-0.0455267716,0.1427154531,-0.007936431,178.1658804043,6.573366009,2.095305211
