fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
7,1,0,2,1000,50,Non-elitist,1.2729566925244626,1.3146628356620003,2,0.20187095475698236,281.9378606003314,7.150403372191832,45.71902420125844,6.393908402295362,0.5867302676854425,0.35606345240763204,19.80384820642886,0.38,0.2,1.9,0.0,0.46439764526605654,0.4769422988234593,0.6822649184517501,0.0,0.5178997820911722,0.45110560355151164,0.6504989912016764,-5.02566131181044,-2.691756032700951,-2.6287108526474467,-1.5968289067419748,-4.915153163343764,-2.369596411103293,-2.697900029045454,-1.7178509889869171,0.8704188162777186,2.2492492492492495,31.659241119835208,1.654654654654655,0.6041666666666666,1.0178219358805103,0.9160863280012167,0.902978957756141,0.16392329404947983,-0.3929780956722821,,,,,,,
7,1,0,2,1000,100,Non-elitist,2.1397008755483404,4.763217813609618,2,0.23789894069671824,201.81842423370256,6.420751914961554,59.60521836493978,9.28321466930508,0.5310811525751583,0.5587852122665764,5.205276117100201,0.47000000000000003,0.09,5.222222222222222,0.3425935442819315,0.6077643038713437,0.5415640226059633,0.48447745382907176,0.3628537297657811,0.5809788269352679,0.5472154692362933,0.4691540585165606,-2.4996792713680636,-1.491411334001108,-1.7431269498099882,-1.9601891818643684,-2.287373329138166,-1.504297993081119,-1.6255094126730385,-1.905752109298381,0.7561879529655595,2.183183183183184,6.094307382963619,1.3023023023023015,0.5612244897959183,1.0056696426180993,0.9121546405574034,0.9541264680349516,0.1886536759271322,-0.3565785810239539,0.9977851022982004,0.11000000000000001,0.1,1.1,0.31999999999999995,0.07,4.57142857142857
7,1,0,2,1000,150,Non-elitist,2.7404481170162085,8.280084371356663,3,0.2902359808172519,155.63085897233842,10.001782704588766,66.43905455046097,6.642721254079942,0.5497281199357289,0.6264969672378338,4.353546644062734,0.31333333333333335,0.05333333333333333,5.875000000000001,0.22706453748223052,0.21173138365583957,0.2892382243364564,0.3105441616624069,0.2493060988105057,0.21108655834282783,0.31177146125744326,0.31684419382998874,-2.3953241397218505,-2.442841526721775,-2.2026481141034626,-2.1366210931281158,-2.1098077921361593,-2.217222923873343,-1.9342503402635203,-1.919993543062929,0.8025653910039523,2.183183183183184,3.9591102664684588,1.2582582582582589,0.5540540540540541,1.0193199895416123,0.9069894820076435,0.9746504715519453,0.23276681319519038,-0.26459381943280197,0.9983295870964471,0.08666666666666667,0.16,0.5416666666666666,0.30000000000000004,0.07333333333333333,4.090909090909092
7,1,0,2,1000,200,Non-elitist,3.250621616919652,11.952008776466284,3,0.3245272192574691,128.1052995379705,7.121347224614707,69.28362663230445,9.729005544460438,0.5696889079701959,0.6541554909898737,4.2296727984148825,0.25000000000000006,0.11499999999999999,2.1739130434782616,0.21213031172804828,0.21213031172804828,0.21078066651852337,0.32530614242193695,0.23813396306876483,0.23813396306876483,0.23310913271865405,0.34064813867479066,-2.1573222792261926,-2.1573222792261926,-2.1610178391936605,-1.847427451870452,-1.8110194138892253,-1.8110194138892253,-1.8229638567104396,-1.5673346278221454,0.7760032960660995,2.183183183183184,5.646141419303673,1.126126126126126,0.5202020202020202,1.0192897193698636,0.8813069840264077,0.9740584782625825,0.27680833043228975,-0.16534519399498385,0.9984554058595623,0.095,0.19,0.5,0.26999999999999996,0.16499999999999998,1.6363636363636362
7,1,0,2,1000,250,Non-elitist,3.6935497932351984,15.655594899567518,3,0.35231053569206516,119.71962610067219,6.794799787086418,69.99153517389239,10.300750186475247,0.5908980725520256,0.6668871070062223,3.8992154492703732,0.24000000000000005,0.10800000000000001,2.2222222222222223,0.1449371861236055,0.1449371861236055,0.2626108902460708,0.2680446677550124,0.1763178975899827,0.1763178975899827,0.2948819358588224,0.2869689243151431,-2.142285785607953,-2.142285785607953,-1.8474645168188804,-1.833850658128442,-1.7300789940309258,-1.7300789940309258,-1.4810446257276433,-1.4976652795104408,0.7951643510814494,2.1391391391391394,3.0724688427090037,1.0380380380380387,0.5282258064516129,1.0139317729023085,0.8665685461328928,0.9769174153464015,0.30310318976339173,-0.14572706362269072,0.9984875812618482,0.11600000000000002,0.164,0.7073170731707318,0.276,0.23200000000000004,1.189655172413793
7,1,0,2,1000,300,Non-elitist,4.090744855007795,19.381262188192313,4,0.3702274212131931,115.82384219394834,6.979280319550102,70.11447093885151,10.046088955970065,0.6045312865225385,0.6762817007681052,3.7158575956248003,0.22000000000000003,0.16,1.3750000000000002,0.1470220486406566,0.1470220486406566,0.1470220486406566,0.2489057745270052,0.178492275574052,0.178492275574052,0.178492275574052,0.28840760754936323,-1.9461764955868124,-1.9461764955868124,-1.9461764955868124,-1.713715958609476,-1.5107736063586847,-1.5107736063586847,-1.5107736063586847,-1.3086365143447414,0.7994905037910057,2.1391391391391394,3.0724688427090037,0.9279279279279278,0.540268456375839,1.0056920075082068,0.8598369712850152,0.9789558273416026,0.30970133170477465,-0.1554002539342323,0.9985463537170916,0.17333333333333334,0.14333333333333334,1.2093023255813953,0.21666666666666665,0.19,1.1403508771929822
7,1,0,2,1000,350,Non-elitist,4.453358769712775,23.116042543238546,6,0.38343023606765947,113.84359291037966,6.7501551834112465,70.24103886214019,10.405840599748004,0.6146575465587351,0.6833395720623252,3.6149672184615236,0.18857142857142856,0.12571428571428572,1.4999999999999998,0.1514613802927562,0.1514613802927562,0.1514613802927562,0.1514613802927562,0.18900628322585003,0.18900628322585003,0.18900628322585003,0.18900628322585003,-1.768978850940298,-1.768978850940298,-1.768978850940298,-1.768978850940298,-1.2996609914272261,-1.2996609914272261,-1.2996609914272261,-1.2996609914272261,0.744890745970797,2.0730730730730738,3.0724688427090037,0.9719719719719723,0.46551724137931033,1.0016888994837725,0.8488585531890198,0.9802856218142653,0.3412804898897604,-0.14955766797581327,0.9985838372560822,0.3057142857142857,0.15428571428571428,1.9814814814814816,0.3057142857142857,0.15428571428571428,1.9814814814814816
7,1,0,2,1000,400,Non-elitist,4.78917098511495,26.858252657538337,6,0.39337079518974905,112.93544104546572,6.557619690078236,70.3809693287461,10.732700683333837,0.6221971992182667,0.6888714581361906,3.5642990815211735,0.1975,0.15,1.3166666666666669,0.1485772280523468,0.1485772280523468,0.1485772280523468,0.1485772280523468,0.19447535729243318,0.19447535729243318,0.19447535729243318,0.19447535729243318,-1.6242552460399915,-1.6242552460399915,-1.6242552460399915,-1.6242552460399915,-1.1012522923440642,-1.1012522923440642,-1.1012522923440642,-1.1012522923440642,0.7220313340001777,2.117117117117117,2.210466384652787,0.9939939939939944,0.3969849246231156,0.9966312452740897,0.8412452852177575,0.9812540789860794,0.36397869463000637,-0.14335979418152464,0.998618565874116,0.2975,0.1275,2.333333333333333,0.2975,0.1275,2.333333333333333
7,1,0,2,1000,450,Non-elitist,5.10341112673397,30.606659734038892,6,0.40063315352960194,111.79216142690045,6.278921011768629,70.52940465962332,11.232726853456116,0.6280333634557844,0.6931302414437348,3.534457126603919,0.2333333333333333,0.19333333333333333,1.206896551724138,0.15017878346158162,0.15017878346158162,0.15017878346158162,0.15017878346158162,0.20704037162740196,0.20704037162740196,0.20704037162740196,0.20704037162740196,-1.4974366598302489,-1.4974366598302489,-1.4974366598302489,-1.4974366598302489,-0.9350097177884993,-0.9350097177884993,-0.9350097177884993,-0.9350097177884993,0.6664476286731653,2.095095095095095,2.266498079273693,0.9939939939939944,0.35714285714285715,0.9930478500276093,0.8332930116749249,0.9819310848815843,0.3846644935695715,-0.13193179641460415,0.9986495671310828,0.15777777777777774,0.12444444444444444,1.2678571428571426,0.15777777777777774,0.12444444444444444,1.2678571428571426
7,1,0,2,1000,500,Non-elitist,5.399855624266429,34.361035715049475,6,0.4063952100140522,111.00382163859877,6.079785594818807,70.63351023951209,11.617763346738077,0.6326225070410758,0.6964995293606121,3.51311254294095,0.188,0.132,1.424242424242424,0.14698108939203694,0.14698108939203694,0.14698108939203694,0.14698108939203694,0.20841546467351396,0.20841546467351396,0.20841546467351396,0.20841546467351396,-1.3943355984029162,-1.3943355984029162,-1.3943355984029162,-1.3943355984029162,-0.8290791914075519,-0.8290791914075519,-0.8290791914075519,-0.8290791914075519,0.6180004210870869,2.095095095095095,2.4464027646856303,1.0380380380380387,0.3192771084337349,0.9875482656537716,0.8301106876209922,0.9822629895524053,0.3950240972951084,-0.12824992089489368,0.9986746385497355,0.184,0.10400000000000001,1.769230769230769,0.184,0.10400000000000001,1.769230769230769
