fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
22,1,0,5,1000,50,Non-elitist,-1.1864696432793045,0.3585941749627919,1,0.11101885885555274,-930.0713163292156,0.2633636418786861,3.2079353354879947,12.180630980815774,0.06356523713108897,0.14559929721398468,3.4099692742587666,0.34,0.24,1.4166666666666667,0.0,0.46162310660388756,0.6302414216509354,0.7082565674095972,0.0,0.5013127515099198,0.5594043564610783,0.6782847654019364,-5.690826151575934,-3.0638093043428056,-2.104231787438396,-1.660261155735995,-5.533401622196445,-2.759436829763691,-2.4379926486909556,-1.7801796010102353,0.7882147632097807,1.368368368368369,1.5892828656229763,0.4214214214214209,0.625,0.9682000619954537,0.8731203193477317,0.8305071838214717,0.20596900261640522,-0.601710018279143,,,,,,,
22,1,0,5,1000,100,Non-elitist,-0.08938788383685009,-1.5977514527040988,2,0.2230086210609895,-926.5251948863615,1.4526576091808838,5.491384010670363,3.7802328476885982,0.2215585982755448,0.3989586248356788,182.39810915722245,0.33,0.19,1.736842105263158,0.1320369645231232,0.2577492862410397,0.3129357037378663,0.41887290174191083,0.1411482441627228,0.31383029963449693,0.3220923931709438,0.41262767891418517,-3.9744671783390917,-3.398821124119569,-3.1461184212783735,-2.6610241266798083,-3.678882729857892,-2.9392009078045,-2.9038103144720417,-2.5160033420814942,0.8309088549173613,1.566566566566566,3.9591102664684588,0.83983983983984,0.5306122448979592,0.9517475352251488,0.8911185894644317,0.9233868965041614,0.19687477706703982,-0.456247189197197,0.7886182941936235,0.1,0.09000000000000001,1.111111111111111,0.31999999999999995,0.12000000000000002,2.6666666666666656
22,1,0,5,1000,150,Non-elitist,0.5325454754441545,-1.383985764578844,2,0.3413334565940661,-921.0331787468249,1.5347236388923546,10.434602043500606,6.7990104401021005,0.36123542720988133,0.539259887919761,8.95808806188548,0.26,0.08666666666666667,3.0,0.1588438088816145,0.19222220356690797,0.19856440881853257,0.2533557445728545,0.18697674079116386,0.20778381544288174,0.20783632400055627,0.27586910797058295,-3.088229968564409,-2.9656841680839525,-2.9423993268955257,-2.741237822194246,-2.6435737198122347,-2.5759187848366,-2.5757480514146938,-2.3545370617514463,0.787389992114533,1.5445445445445447,1.6719497597319883,0.5975975975975977,0.5067567567567568,0.9230159279693056,0.9096615202781998,0.9542182263266257,0.15620735873339917,-0.30573168187699373,0.9040206288680823,0.1,0.08666666666666667,1.153846153846154,0.32666666666666666,0.06000000000000001,5.444444444444443
22,1,0,5,1000,200,Non-elitist,0.9562176012208109,-0.7490637247332028,2,0.4270543431268471,-919.1379226460672,1.5116125206503903,12.62580580694697,8.352541166776362,0.4621727599432739,0.6153326149650045,7.88401660491165,0.26999999999999996,0.045,5.999999999999999,0.10500881191200359,0.1077120529282827,0.12423394334987567,0.2019482393252382,0.1292527293232327,0.12777045700312356,0.14799516130502777,0.23022683387399331,-2.787396889117589,-2.7789778055560976,-2.7275213593067495,-2.485484801042457,-2.2715562623897276,-2.2754231306357733,-2.2226620652163387,-2.008140725809057,0.7502640730083869,1.566566566566566,0.8434619515486133,0.35535535535535523,0.5505050505050505,0.9211612035407895,0.9110586350728145,0.9634533490106965,0.1739202527574048,-0.2508762452351518,0.9318734658975023,0.1,0.065,1.5384615384615385,0.285,0.13,2.192307692307692
22,1,0,5,1000,250,Non-elitist,1.2841063910458235,0.01188797473881964,2,0.4578559887704141,-918.4931226398675,1.3808881066791578,13.776696995095573,9.976693208131538,0.49879401269404555,0.6507924484283292,7.9689237436490235,0.24000000000000005,0.052000000000000005,4.615384615384616,0.05562835142402849,0.057815068737206696,0.06700579848563022,0.1108528673866133,0.08055037300325132,0.07463930206705986,0.08356035415687535,0.13815855805796726,-2.5121666487527685,-2.506349661009966,-2.481900976229451,-2.3652613626782473,-1.8933959849987763,-1.9055684821633951,-1.8871976179932786,-1.7747651181377564,0.750393290375843,1.4784784784784792,0.5208548550577665,0.20120120120120075,0.5443548387096774,0.9184673475215301,0.9139085096908472,0.9689331041967582,0.16390434573797502,-0.2249299870183405,0.9435770566765611,0.10400000000000001,0.088,1.181818181818182,0.26400000000000007,0.06799999999999999,3.882352941176472
22,1,0,5,1000,300,Non-elitist,1.5587226456269534,0.8258025838621568,2,0.4796746633765079,-918.2943457437782,1.231522998234811,14.58216892451706,11.840760542367653,0.5237192260391367,0.6734132705933826,8.06720515984286,0.27666666666666667,0.056666666666666664,4.882352941176471,0.03440373809821449,0.040137827402795714,0.05445829334783443,0.07901031612644567,0.047716911154188024,0.05200761906523856,0.07644450936147262,0.1077936114072016,-2.2463119042617894,-2.232972423183422,-2.1996580511253123,-2.142541528187788,-1.5500926740624719,-1.5431084117382061,-1.5033309074763468,-1.452301949817949,0.7530488174654556,1.4784784784784792,0.2981772290019673,0.04704704704704724,0.5704697986577181,0.9175864195673207,0.9151323022986737,0.9719304060528215,0.15700132328841415,-0.1993436540072837,0.9498227383961051,0.10333333333333335,0.13333333333333333,0.7750000000000001,0.27999999999999997,0.08666666666666667,3.2307692307692304
22,1,0,5,1000,350,Non-elitist,1.79832668358924,1.666536980167928,3,0.4953561242562593,-918.1154055296864,1.0916146857076405,15.1267252426588,13.857202033566342,0.5419316103887606,0.6886659848547765,8.140312242575286,0.2657142857142857,0.05142857142857142,5.166666666666667,0.016688371331391557,0.020317964017825898,0.02638048421563385,0.05015656840558163,0.026565843999711788,0.031726611512400145,0.04051917169585732,0.0742374973527753,-2.0301484768652323,-2.022654807667012,-2.0101381081927983,-1.9610499252640583,-1.2661761934304596,-1.2594634220281857,-1.248026664529002,-1.2041681857957856,0.7099774921040971,1.4784784784784792,0.28343433061513096,-0.173173173173173,0.5114942528735632,0.917230574601218,0.9156175794941411,0.9738945056787938,0.15620524959577775,-0.1844660765140802,0.9536799318325074,0.10571428571428572,0.08,1.3214285714285714,0.27714285714285714,0.08285714285714285,3.344827586206897
22,1,0,5,1000,400,Non-elitist,2.013005507045602,2.522772433113431,3,0.5071664534301197,-918.0073481863607,1.005865966780522,15.497952853631693,15.40757254491474,0.5555505191977739,0.6994360535911563,8.294254443880181,0.25749999999999995,0.0375,6.866666666666665,0.006010391995341418,0.007609127064308586,0.010541572015530618,0.027812164419881134,0.007967790914878948,0.012392714577576187,0.01844170192043355,0.04565320025117872,-1.8429797115560185,-1.8400154589395608,-1.8345783431922382,-1.8025565281235012,-1.015250619207618,-1.0107221306692844,-1.0045315674101754,-0.9766831868063501,0.6537654362696372,1.4784784784784792,0.1795784647002097,-0.173173173173173,0.5402010050251256,0.9170984477567355,0.9157569808552602,0.9752438106192591,0.15377777425234798,-0.170940687387816,0.9562827042571741,0.10500000000000001,0.0725,1.4482758620689657,0.27749999999999997,0.0475,5.842105263157894
22,1,0,5,1000,450,Non-elitist,2.2088702681129457,3.3886924161174976,3,0.5160292037722509,-917.9186435455116,0.9419751025500677,15.77118301133304,16.742675011938303,0.5656971956312706,0.7073536755502006,8.684641794411323,0.2733333333333333,0.05333333333333332,5.125000000000001,0.0031697466522441343,0.0046961320078203386,0.006058778278365166,0.0132199524470235,0.006133647186663325,0.007949392970114386,0.01064497237579221,0.023141465070862444,-1.6754762255668842,-1.6729106710346733,-1.6706203298030666,-1.6585837999862445,-0.865334900425952,-0.8637539753928488,-0.861407000943015,-0.850526613221515,0.6406317729350579,1.4564564564564562,0.012856096069432964,-0.39339339339339313,0.5290178571428571,0.9170327714726517,0.9158007562406304,0.9762137599539692,0.1558821085289395,-0.1531793820633972,0.9581594899574148,0.11777777777777779,0.08888888888888889,1.325,0.2733333333333333,0.04,6.833333333333333
22,1,0,5,1000,500,Non-elitist,2.389944579294701,4.261049318711862,3,0.5229606913677806,-917.8492775027362,0.892903609034481,15.979761925064533,17.8964019893971,0.5736046718548511,0.7134363533413979,8.998110122779272,0.288,0.046,6.260869565217391,0.001300293583110792,0.0015864304144194142,0.0022816068748727704,0.007036792712997197,0.002390374666893986,0.0031700725093863897,0.004404208830379418,0.012886983994496991,-1.5343243252730658,-1.533884726965574,-1.5328167120790397,-1.5255112154860702,-0.7413571264415062,-0.7407777068596133,-0.7398605788234208,-0.7335567444775767,0.6343856647874037,1.4784784784784792,0.018334254825622887,-0.6796796796796799,0.5522088353413654,0.9169823066082953,0.9158467669015118,0.9769432599515103,0.14842131565466227,-0.14921147393986664,0.9595739484347006,0.11400000000000002,0.064,1.7812500000000002,0.2819999999999999,0.046,6.130434782608694
