fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,10,0.0,0.41426402018102687,0.06429074868312165,0.0,0.4157687498325001,0.10030948392206884,4.22604483233122e-09,5.572577116767875e-09,0.00022268705507953482,0.6596147169854277,0.9999999999999833,3.2008091245842515e-12,0.8373983739837401,0.20909090909090908,0.2691304056917279,0.4444444444444445,0.14646464646464658,0.16060619449476424,0.1919237302650836,0.22905627578712034,0.3172068833711483,0.2312440001523819,0.19444656070163033,0.1983790488886501,0.3271535651480955,0.24916431713372883,0.3091953082226473,0.3944069205761154,0.4810666289104664,0.42208392120151456,0.3185314960010832,0.31566469569548583,0.47787751422412106,0.44929871255174886,0.4986109014930913,0.03571428571428571,1.269554217815492e-07,0.06586826347305391,0.2499999999999999,0.8923824727081864,0.9159270089930951,0.9731282812650283,0.1320797696168215,0.5208928534294138,0.27578286004552305,0.26169114146493966,0.27381749740608496,0.5798048004632941,0.2141476258609335,0.5058843371961769,0.26285645303334726,0.5441387003197612,0.4690212445033253,0.5162190424619895,1e-12,1e-12,1e-12,1e-12,0.15931175374798273,1e-12
1,1,11,0.0,0.5137955716114883,0.15897552840850637,0.3333333333333333,0.5001352188663077,0.10030948607137026,1.1338164403994475e-08,4.482151372510674e-09,4.934099503931719e-05,0.7416560173014306,0.9999999999999902,2.307146576514601e-12,0.7967479674796749,0.1863636363636363,0.2854851545005338,0.4088888888888889,0.33838383838383856,0.06597939682373914,0.16286348371663945,0.20432216547351362,0.2911677699197724,0.22483462325775283,0.16641432264441391,0.16336470103119705,0.293034454134729,0.2670721343618672,0.279080058640867,0.3618330470235237,0.4448939553652949,0.39758514774875126,0.29209517388281747,0.2839443458416303,0.4398291708534635,0.44704179506709724,0.6558332312262019,0.040816326530612276,1.5658422287807533e-07,0.08682634730538916,0.3928571428571429,0.8973646489488922,0.8635421620119628,0.9452337327016201,0.17586393715883059,0.5645550542158064,0.2866409979568884,0.2080171916115856,0.2320209912926714,0.5001930517219592,0.5991595358726935,0.41836921198457266,0.6150552200539158,0.4989526550819905,0.5716012772497825,0.6084910247369053,1e-12,1e-12,1e-12,1e-12,0.027484333983528196,1e-12
1,1,12,0.0,0.4883668780686261,0.11328543821729256,0.6666666666666667,0.5937311322385052,0.10030949010142315,2.7848722804320407e-10,4.6878343913730824e-09,0.003163109049984467,0.799318691334899,0.9999999999999953,1.2364052093754392e-12,0.6504065040650407,0.23636363636363633,0.18770058287759572,0.6844444444444445,0.3282828282828284,0.12280298678920161,0.15063250785906915,0.20096175230412205,0.3052953892363031,0.252004225306364,0.1576133264577013,0.16135947166254597,0.32914751348734494,0.2891191936128517,0.24144330809752867,0.31945268386246944,0.4085130621085636,0.36757212455101607,0.265199819295889,0.2610252595563028,0.4340672164272361,0.4279480170832562,0.7870583801581381,0.02806122448979595,1.7606347458325498e-07,0.06886227544910173,0.5714285714285713,0.8997609893614134,0.9228100393667766,0.9722231201112378,0.10249907020949572,0.6258946084193681,0.3697230681921296,0.1587640342239527,0.16206024933168184,0.528471097656279,0.4538616618264047,0.3768529931941326,0.46848545002588743,0.4743496065187558,0.5710608184412267,0.5759431156468853,1e-12,1e-12,1e-12,1e-12,0.033025658397105515,1e-12
1,1,13,0.0,0.3632838093685963,0.03921487805111681,0.0,0.47087285807542995,0.10030948516379826,3.387498859147773e-09,4.143486920721188e-09,0.0002094756780760472,0.7957500651212198,0.9999999999999745,3.63537591211425e-12,0.4552845528455286,0.16363636363636352,0.19028289773433302,0.5333333333333334,0.41919191919191934,0.07155077109311792,0.17781717798492647,0.25071699836179007,0.37479067417392653,0.3548340089707611,0.17926602420619897,0.18289150114948421,0.32887226083680365,0.37954419449153826,0.28956903679733537,0.39633010808263636,0.505417039005357,0.4934641480140559,0.2981909255944941,0.2946635755027906,0.4617461271980212,0.5234943576193152,0.7658789232667258,0.03571428571428571,1.7107021989252445e-07,0.07185628742514964,0.3928571428571429,0.9417936610230226,0.825225073961624,0.7996754033977064,0.23965271094386992,0.434940131282581,0.31086114005526594,0.4108460989364584,0.43532452287819856,0.5894273251556769,0.14417603501425097,0.5908234539109113,0.15037565783552614,0.4438569067401493,0.5390338860688888,0.5409180584773123,1e-12,1e-12,1e-12,1e-12,0.11472711491324027,1e-12
1,1,14,0.0,0.32588168657155325,0.017429830555576745,0.0,0.41305106213219467,0.10030948611549025,5.3382795294813616e-09,3.2826897411112428e-09,9.466686965198388e-05,0.5901315200944008,0.9999999999999651,1.573437535386875e-12,0.7398373983739837,0.13636363636363635,0.35201829837956256,0.3777777777777778,0.16161616161616155,0.12431279231968488,0.1935985717298169,0.26709760118712855,0.300992952683778,0.2727724957553642,0.19371163398009333,0.21252665880916233,0.3085841865768073,0.2512574087405603,0.2865149339803027,0.3895824492564425,0.4253844267979652,0.4057189128251836,0.29337981665536605,0.3009472917892894,0.4194292181375147,0.4004073013879743,0.8269653411141522,0.017857142857142808,1.9762186405093427e-07,0.08682634730538916,0.4642857142857143,0.8291815477153408,0.6779772623166265,0.7754473344561642,0.39100420865023194,0.2974174019249556,0.2726556051572831,0.2151097521894738,0.22990602737860621,0.29051426633524347,0.5160498747660395,0.21996036799815022,0.5251708928609198,0.3109878947411009,0.8552441483301796,0.868746176188387,1e-12,1e-12,1e-12,1e-12,0.02461575916771262,1e-12
1,1,15,0.0,0.3940033235643902,0.040294505559726176,0.3333333333333333,0.7243829655938784,0.10030948520632318,5.6461274762844233e-11,9.038352200014998e-09,0.028220596827326708,0.9242379014259078,0.999999999999988,5.491386901476073e-12,0.4878048780487805,0.22727272727272718,0.14815888663380689,0.21333333333333332,0.20707070707070718,0.051412868421349,0.09156121679055447,0.15722747477315674,0.2621276746518264,0.2711849554250181,0.09283798872252098,0.12698295608921656,0.24942017043046577,0.29458995088718326,0.24488474759510487,0.34739812466036923,0.44759563605634717,0.4544593118672689,0.25512559477300634,0.2712925859711448,0.42764015289688073,0.48461944376074817,0.7630313724613378,0.04591836734693873,1.9209564923717616e-07,0.10479041916167661,0.3928571428571429,0.8664765448755296,0.892210375797684,0.9594787900315153,0.1924588366499272,0.5643493277115081,0.2912040015244844,0.2699159691572106,0.2902568004021715,0.530637176787145,0.4651197892527891,0.3964320337534874,0.4645767806474012,0.6296321420236252,0.26022490743835747,0.3280165372874129,1e-12,1e-12,1e-12,1e-12,0.05218477432561544,1e-12
1,1,16,0.0,0.6112890577852027,0.32702528668102504,0.6666666666666667,0.6015857201346665,0.10030948586567486,5.7138041071067805e-09,6.3662699940538574e-09,0.00018248564732519515,0.8196833494117356,0.9999999999999902,2.0671324589929038e-13,0.8048780487804877,0.11818181818181811,0.43074079443316904,0.3333333333333335,0.050505050505050456,0.2469844916714532,0.10647408824432358,0.16567323995810168,0.21204057049254915,0.1537146535909969,0.10771251433346384,0.1308162461297219,0.20526827003017695,0.13946739054179852,0.2509793308183639,0.3483386526433145,0.40709795338191623,0.36608645414790575,0.2606385023468131,0.26981522849286155,0.38988278746864075,0.3719388644100246,0.658611428240018,0.030612244897959134,7.856149353057331e-08,0.020958083832335366,0.6071428571428571,0.8744299840658112,0.9185518680466283,0.969536624063097,0.17121846769360155,0.6219979228803397,0.2675849008859567,0.22449875349340864,0.23981156801152448,0.362569249812418,0.49498550025588894,0.2756947423957959,0.5148078424873935,0.6651883708522811,0.27817669361521524,0.3357723065276052,1e-12,1e-12,1e-12,1e-12,0.04449995766036781,1e-12
1,1,17,0.0,0.3689855850314373,0.04182420243335571,0.3333333333333333,0.5729002355382595,0.10030948964829534,1.0379179568824786e-08,5.443130866357438e-09,7.278220170383405e-05,0.7985337720920651,0.9999999999999685,7.468175993526234e-15,0.4390243902439024,0.09545454545454546,0.2949862010459285,0.38222222222222224,0.13131313131313138,0.14973833684344884,0.17966255540871098,0.19975162737638014,0.34400635164553744,0.28397097572491914,0.17659387327486445,0.18016530862475,0.343917225934658,0.27284602105970474,0.2429446192202005,0.2857472412101452,0.4049506196473847,0.35569844100135056,0.2446152827012717,0.23934809057238732,0.3905155724453993,0.3511344680663189,0.5957456102497589,0.038265306122448994,1.269554217815492e-07,0.05688622754491013,0.5357142857142857,0.9206631198499882,0.7501909251622836,0.7965464336256217,0.4105445686776073,0.4635371215075603,0.3823942079448425,0.33438169103639837,0.332074031350035,0.26379636706963416,0.38233584614181887,0.3176289952106372,0.38405705803104495,0.4327382726477228,0.5724898060456718,0.6297145489774518,1e-12,1e-12,1e-12,1e-12,0.031019773055418975,1e-12
1,1,18,0.0,0.4907981302108207,0.1672242510666818,0.3333333333333333,0.6518130818092258,0.10030948836770756,1.3230177412534715e-08,6.6608146736702486e-09,6.773014695218221e-05,0.754696607448826,0.9999999999999927,1.1618413632026982e-12,0.821138211382114,0.2772727272727272,0.2014600814425986,0.3333333333333333,0.2575757575757576,0.06939671001214678,0.22284652369066651,0.2815127273446288,0.3624966748938501,0.28827001181142875,0.22367623524627103,0.22819986451309426,0.3634403337530419,0.30657305113597494,0.28985218313380523,0.3742213508571636,0.4387062054604735,0.3790795411277791,0.2987715216937341,0.29526302616812683,0.4327036752386123,0.408823709821195,0.5946774595872035,0.04336734693877557,2.2791549938780863e-07,0.08083832335329344,0.3571428571428571,0.8421407047774019,0.8321596710625077,0.909521171366788,0.2365480723318653,0.6227834021062619,0.4612580511431969,0.30366562486425686,0.3362683164993219,0.5922878771781833,0.23136615199833904,0.45956881388523185,0.32427203341746424,0.4391924983441873,0.3568370343979774,0.39621362114051734,1e-12,1e-12,1e-12,1e-12,0.4961999322555635,1e-12
1,1,19,0.0,0.41804801299801064,0.06509807684568887,0.0,0.5401115667421266,0.10030948430478355,7.050929779017279e-10,4.0434376453411764e-09,0.001078780576121813,0.8306896643616208,0.9999999999999745,9.336732538641705e-13,0.7154471544715446,0.16363636363636352,0.2901324055281724,0.36444444444444446,0.2777777777777778,0.0711792515353687,0.03914691116760544,0.21423016466728634,0.3162789402835867,0.23490352013630678,0.039255987344827485,0.22071784982251927,0.34289197409446065,0.24188995771324867,0.19604563945819642,0.37341429717973507,0.4680526361179817,0.41063477750419747,0.20401107747216157,0.3226669769197686,0.4749829276431123,0.42720263409235876,0.8422018920120775,0.030612244897959134,8.399586660827495e-08,0.06287425149700598,0.3928571428571429,0.911171289514894,0.8444857888042101,0.9197491398252141,0.2142171105343455,0.48672826977243977,0.27345782755164044,0.2733291128389954,0.3014130608236645,0.568479804026575,0.5595361106188907,0.45061682738943126,0.5406680362641767,0.5807503130275233,0.4281760453329606,0.4946406778144519,1e-12,1e-12,1e-12,1e-12,0.015030908629996741,1e-12
1,2,0,0.0,0.3977309520086465,0.04386184682857053,0.3333333333333333,0.7856802366191394,0.10030968917678817,1.839597710429463e-08,6.097227868895117e-09,3.5833275308793064e-05,0.9175391142692406,0.9999999999999942,1.2192183027059933e-12,0.4065040650406505,0.14545454545454536,0.1912682547191406,0.2666666666666666,0.3535353535353536,0.036437392303273974,0.18652354607317778,0.2220042107675492,0.25705635976845903,0.25670309618719755,0.18634294054905848,0.19011154108279657,0.2813750056799759,0.2920805214395215,0.22181268959487266,0.266370062473376,0.27370566275624253,0.2787777547470679,0.23133098007666492,0.22563238690632248,0.2903473133808055,0.32884300412651224,0.6358450738524086,0.05357142857142849,3.094559175584393e-07,0.0898203592814371,0.3928571428571429,0.7575917406377228,0.6539876956597599,0.7985252124136589,0.373134846810436,0.6351321644484791,0.6507460004267633,0.6373286494952612,0.6870832457235005,0.27056106533639834,0.41527381462672047,0.20351203733951442,0.4686962162342496,0.2627040630297479,0.29401103686185026,0.35714713310687346,1e-12,1e-12,1e-12,1e-12,0.024636929461556274,1e-12
1,2,1,0.0,0.4402946752362107,0.07552749642665649,0.0,0.7874256534648609,0.10030968226651288,1.9984410726003083e-08,5.906126329241269e-09,2.9181547702916343e-05,0.9227468904455065,0.9999999999999929,5.301024918503983e-12,0.2682926829268293,0.12727272727272723,0.15008612897173948,0.1955555555555556,0.16666666666666674,0.05803935188277254,0.1988828894464691,0.28351783512737755,0.38059991052172626,0.3894722868589888,0.20306524784442115,0.20717204040203172,0.40008865809294053,0.4324261200377511,0.2803904703349519,0.3895579530342276,0.47097273688014957,0.4828380061662355,0.2950185240554477,0.29138815182050176,0.4849727665213697,0.5347175781829827,0.7390581598280288,0.040816326530612276,2.2791549938780863e-07,0.08682634730538916,0.6071428571428571,0.7638713836364099,0.7045993670093589,0.8014679173789133,0.35328392179808527,0.7154538478823343,0.5167005830856879,0.4119265319986023,0.4316984896420437,0.5065595950725611,0.25356124912291644,0.42350741844607964,0.2925977715849742,0.3361399728595492,0.4307620501173075,0.5193664392278197,1e-12,1e-12,1e-12,1e-12,0.1767507833016955,1e-12
1,2,2,0.0,0.3893418085646274,0.06646074769253908,0.3333333333333333,0.806416502775586,0.10030968695894245,3.8141204703275815e-08,9.17215168698108e-09,1.7878436234770367e-05,0.9174685190504938,0.9999999999999913,1.809409289811755e-12,0.3252032520325202,0.17272727272727267,0.13326655947705526,0.2533333333333333,0.08080808080808079,0.14028188927671978,0.30657695378112837,0.3275440473992907,0.44855656455051585,0.355284709188199,0.30915517276981674,0.3154075284838315,0.4634838892613886,0.38047073859158237,0.35245900223768034,0.40167884238573237,0.49666511373479133,0.41859690479049744,0.36299819367148084,0.36157542699168166,0.508886581889089,0.45688935088655114,0.6349553737809919,0.05102040816326532,2.7711200980658994e-07,0.1167664670658682,0.2499999999999999,0.8978874639147696,0.7392038482330179,0.8469012131711654,0.3325258727946813,0.5823511797704215,0.6217666444911127,0.33365998064794633,0.3209632332444472,0.5058245919004782,0.548559546102976,0.37664685449469176,0.5608618623170084,0.4193246930701625,0.227765638538998,0.31373199483938713,1e-12,1e-12,1e-12,1e-12,0.10882060293085986,1e-12
1,2,3,0.0,0.4946963622641105,0.12837756590846927,0.6666666666666667,0.7721678848156707,0.10030968713962475,4.6814002619899715e-09,6.00216337507376e-09,0.00021474649894270451,0.9486110699933695,0.9999999999999973,2.1120116984100048e-12,0.44715447154471566,0.14090909090909087,0.21457061584634804,0.2711111111111112,0.33333333333333337,0.04013120106411924,0.14958470962989628,0.24047307112688548,0.33035225653303,0.20007506490444538,0.1576672548715958,0.20292413176245325,0.33848631320162176,0.29661508767506267,0.1932816453187987,0.293887238340344,0.3569244329003002,0.23500130241751804,0.2253262476662959,0.25696451274799037,0.3811999782744382,0.3683070501658783,0.534589838610761,0.07653061224489796,1.3083043874960774e-07,0.06586826347305391,0.2499999999999999,0.9587444764823747,0.6855132240036239,0.8868473538185556,0.7151894066673112,0.7783878822564445,0.5891234216383019,0.5654314699317684,0.5503587314516052,0.25973858974014374,0.4455407390571394,0.2004531661568264,0.45999857092951274,0.34089466724381823,0.32983538578424765,0.2903518394420033,1e-12,1e-12,1e-12,1e-12,0.07732449826495859,1e-12
