iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,fid_a,fid_b,alpha,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
6,0,1000,50,Non-elitist,1.0780439860515736,-0.06842985140020552,2,0.31164152443633286,18.80939632886737,0.03149451098517612,3.1716101031621076,100.70358306737722,1.0,1.0,0.5600000000000002,0.4600000000000001,1.2173913043478262,0.0,0.8012279482751483,0.8083142744686939,0.8815924891475797,0.0,0.794232319328625,0.810966078815693,0.880356668890564,-16.50020257668015,-3.279779120042397,-3.1628533023244607,-1.9537479156653887,-16.41418517410855,-3.377508813386786,-3.102837786507056,-1.9638477916774644,0.8618517644045034,0.26726726726726735,0.1938326162894323,-0.32732732732732744,0.6458333333333334,1.028297272256368,0.9760149413777437,0.8983164685789957,0.05174274760244973,-0.3220355893348822,24,2,0.5,,,,,,,
6,0,1000,100,Non-elitist,1.3112355800047104,0.6856999237861388,2,0.053309622748895946,17.617300478259615,0.042286413545315496,1.9077004686527654,45.1137920837957,1.0,0.5048668714666362,0.51,0.37999999999999995,1.342105263157895,0.641810292545381,0.7519125621201402,0.8168020190634377,0.8413481492701599,0.6416238735617651,0.7669336892199526,0.819868940106478,0.8461057372843295,-5.783464983570584,-4.005712559520417,-2.9579831183219447,-2.561652119473443,-5.788156190921653,-3.7642691856855635,-2.90930849625013,-2.4855562739013877,0.8297322373956301,0.33333333333333304,0.19874595495809816,-0.37137137137137183,0.6122448979591837,0.9818580168959056,0.9843145714267918,0.9599432288257537,0.03466396087854807,-0.32221505146239643,24,2,0.5,1.0,0.29,0.1,2.8999999999999995,0.38,0.25,1.52
6,0,1000,150,Non-elitist,1.570812668570761,1.70874249235339,2,0.0856674492562901,15.17155821775887,0.036751383146862215,1.3000232839650747,35.373451898940814,1.0,0.5358673821076292,0.42666666666666664,0.5533333333333332,0.7710843373493976,0.789498051909685,0.7544153546231358,0.75170456763802,0.8162305373606307,0.7927076143311459,0.756432643031612,0.7628805784073815,0.8093478439577994,-3.301600072755761,-3.8518516830831064,-3.8943687932024105,-2.882316656566582,-3.2441095246076106,-3.811809971095199,-3.710900289829798,-2.9836912403117246,0.8282849438204682,0.33333333333333304,0.13247139878661174,-0.4374374374374375,0.6891891891891891,0.9968051682315076,0.981632766514152,0.9471336577780358,0.04358516927157993,-0.33434297322872636,24,2,0.5,1.0,0.2533333333333333,0.1,2.5333333333333328,0.39333333333333337,0.2533333333333333,1.5526315789473688
6,0,1000,200,Non-elitist,1.7500729177411514,2.4860328441775588,1,0.1824011612585007,14.973623006328255,0.005146452191503325,0.9003369381862097,174.94322393058377,1.0,0.5558417089834877,0.43499999999999994,0.39,1.1153846153846152,0.5296751505907831,0.6345893369232609,0.7190315529694193,0.7735506672617484,0.5460310313911911,0.6361292713928823,0.720400376805428,0.7786999277663742,-7.156422708773217,-5.560057416815297,-4.275191874943676,-3.445633691756216,-6.884001476273168,-5.517748582199868,-4.239858562877787,-3.3558021126955015,0.8190200186572839,0.33333333333333304,0.08829699955494083,-0.4374374374374375,0.6060606060606061,0.9881652536752229,0.9846583763954931,0.9776566401570452,0.035031508942026585,-0.30483720783696855,24,2,0.5,1.0,0.175,0.1,1.7499999999999998,0.275,0.25,1.1
6,0,1000,250,Non-elitist,1.989673495360264,3.617029823980551,3,0.2741487907045397,14.707351755181275,0.009504499295105754,0.8289571456418597,87.21733990434645,1.0,0.5920193927930186,0.308,0.29600000000000004,1.0405405405405403,0.629331230777941,0.6334407463142463,0.6624999298099853,0.7357014451174402,0.6054337445877116,0.6417774125408937,0.6592757409779949,0.7324127512100609,-5.415511660617261,-5.355471184714592,-4.930913304104708,-3.861431079976766,-5.754761302902848,-5.224687757399115,-4.969474084222496,-3.9027684789656227,0.8574944013287141,0.31131131131131085,0.10280447320933098,-0.6576576576576577,0.6653225806451613,0.9988078231743591,0.9840482588068229,0.9838394061423134,0.03596861227968811,-0.294032041040321,24,2,0.5,1.0,0.22800000000000004,0.1,2.2800000000000002,0.304,0.22800000000000004,1.333333333333333
6,0,1000,300,Non-elitist,2.217267227858584,4.779796295196718,4,0.32681493635494974,14.56617927619609,0.0084585173786602,0.7484659473212644,88.48665951902541,1.0,0.627615082862705,0.22333333333333333,0.22333333333333333,1.0,0.5532528926717655,0.6201916931462194,0.6406672872243646,0.7150693828212937,0.5659334351478591,0.6118541254910096,0.6380455208277926,0.7015443211557832,-6.304584643669325,-5.359930886287929,-5.070975202238618,-4.020997929498096,-6.132176502099396,-5.483442411330687,-5.113429440863527,-4.216364606083072,0.8361477249737038,0.31131131131131085,0.07208715033782134,-0.7457457457457456,0.6577181208053692,0.9939899447465426,0.9846116879132526,0.9862894247172919,0.03728977195837836,-0.271803260610065,24,2,0.5,1.0,0.2066666666666667,0.1,2.066666666666667,0.34,0.23000000000000004,1.4782608695652173
6,0,1000,350,Non-elitist,2.4119608607024934,5.894334488681958,4,0.36166119073734215,14.305246833521572,0.028527887195884786,0.7268500025580007,25.478578121370674,1.0,0.6472495495338509,0.21999999999999997,0.24,0.9166666666666666,0.5612207758409539,0.6337530045339581,0.6220776143206149,0.6976286935402913,0.5743277970610463,0.6269375763994235,0.6130013015412338,0.7000852575013419,-5.999062077759411,-5.007389458342377,-5.167017323144204,-4.134070480345942,-5.831166744283202,-5.110479808223113,-5.301389014723309,-4.108449789542027,0.8443175693461221,0.31131131131131085,0.08829699955494083,-0.78978978978979,0.6408045977011494,0.9982104673780231,0.9831108170311875,0.98689380338259,0.04210040217095353,-0.26100746731685753,24,2,0.5,1.0,0.1742857142857143,0.1,1.7428571428571429,0.3828571428571429,0.21428571428571427,1.7866666666666668
6,0,1000,400,Non-elitist,2.555901845795031,6.844423108921861,4,0.3835904479657035,13.747643842683253,0.036311784613667984,0.6842640538756558,18.84413176481815,1.0,0.6624109261229554,0.255,0.21749999999999997,1.1724137931034484,0.4641304676220205,0.5105971949512055,0.5790778407206947,0.6604512156082308,0.45887171630692786,0.5036992090843404,0.5723645278306674,0.6462811640036249,-7.087897475809744,-6.473286307520073,-5.56749904595019,-4.491180831133937,-7.171053941501473,-6.5769981908480375,-5.667042604568622,-4.687496346973136,0.8471240270289042,0.26726726726726735,0.08393129498166373,-0.8118118118118121,0.6683417085427136,0.9938341485842026,0.9843853709240128,0.9908394473187416,0.038737272437807974,-0.25721178249620497,24,2,0.5,1.0,0.1325,0.1,1.325,0.22999999999999998,0.17250000000000001,1.333333333333333
6,0,1000,450,Non-elitist,2.695251406478238,7.799936525371718,5,0.4138398528641497,13.671719944578214,0.01140946474521998,0.6208828720247128,54.41822959178107,1.0,0.6672511037898106,0.2666666666666667,0.1911111111111111,1.3953488372093028,0.4739399210434196,0.5172839643402031,0.5390436205944595,0.6220433614036542,0.4760030231117481,0.5153364877220763,0.5310677534867966,0.6087544720830703,-6.77662351156777,-6.218272337165811,-5.93796785470308,-4.868778198386195,-6.770199972309771,-6.261999672000631,-6.0587469439464,-5.05501096208501,0.8298200853738695,0.26726726726726735,0.058853157751914506,-0.8118118118118121,0.6428571428571429,0.9927249018575918,0.9854496361466909,0.99264351059072,0.03667178728982792,-0.23341634674033052,24,2,0.5,1.0,0.17111111111111113,0.1,1.7111111111111112,0.17555555555555555,0.1511111111111111,1.1617647058823528
6,0,1000,500,Non-elitist,2.824589184572197,8.729528091602472,5,0.4387893742892275,13.558958239839747,0.009861319494720518,0.6188673358576889,62.757051547616285,1.0,0.6839124406755411,0.264,0.17200000000000001,1.5348837209302324,0.425164039263584,0.49303130849111315,0.5253865178314909,0.595351118723496,0.41649464033836525,0.4885063058978277,0.521766385636641,0.5767426115345091,-7.209525613919285,-6.358342234202048,-5.952546970133426,-5.075059101155372,-7.349412251276819,-6.442405300381866,-6.0234853479539625,-5.331044496378835,0.8473203474718062,0.26726726726726735,0.06513490946272796,-0.8998998998998999,0.6405622489959839,0.9930385214424735,0.9849395010936675,0.9936194988771945,0.03698796686598442,-0.22506715090593038,24,2,0.5,1.0,0.21400000000000002,0.098,2.183673469387755,0.21000000000000002,0.148,1.418918918918919
