iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,fid_a,fid_b,alpha,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
6,0,1000,50,Non-elitist,0.5122390538240754,0.979685295104602,2,-0.24290522769570755,16.731654751423363,0.008035446942807278,0.15687682455539204,19.52309879860712,1.0,1.0,0.6,0.42000000000000004,1.4285714285714284,0.0,0.7601850870163914,0.8360492576326033,0.8814146468462543,0.0,0.7717260352721262,0.8359484782982359,0.8857087101499483,-16.44519336375644,-3.9438026155278685,-2.696201660363254,-1.950159062722694,-16.40221444544315,-3.7441985217781113,-2.690808239053606,-1.8746302453668466,0.9252408256888924,-1.0980980980980979,0.009249229090405422,-1.6046046046046047,0.6875,1.0043002001051782,0.9844207381011109,0.9353293995216323,0.041473244713361605,-0.5595810154376664,21,22,0.3,,,,,,,
6,0,1000,100,Non-elitist,0.8897203691968292,1.6481661379888015,2,0.08183156316933193,17.032954145076694,0.00016694419801223392,0.0543641735225345,325.6427846540112,1.0,0.8460523850887065,0.58,0.48,1.2083333333333333,0.843228910262894,0.7630071799082786,0.8135391795659613,0.8621747931668607,0.8468346755317249,0.7938253917073651,0.8380503828894188,0.866185628736909,-2.470646556234559,-3.734907346716877,-2.9385442472241152,-2.172067395816633,-2.403543320560015,-3.2353902840031026,-2.541390630188067,-2.0998789338311283,0.9210348514945201,-1.208208208208208,0.006995920165435375,-1.8248248248248249,0.6326530612244898,1.0154786305292556,0.9821179370826525,0.913904893053579,0.04916134402641094,-0.49058801140461,21,22,0.3,1.0,0.24,0.1,2.4,0.41,0.25,1.64
6,0,1000,150,Non-elitist,-0.07825549454969347,1.3155173651893879,2,0.3127351035476291,17.009870209596592,0.0003357017850174007,0.03832414377754595,114.1612749409702,1.0,0.8036454480519873,0.5533333333333333,0.4533333333333333,1.2205882352941178,0.5970564024216063,0.7105104302379942,0.749207361181755,0.8196777962753863,0.6327871852505103,0.6987755392833882,0.7400765599534964,0.8135865611414966,-6.255743353645528,-4.49435718267255,-3.8935831040849997,-2.799521903919821,-5.703992478983231,-4.678981749548873,-4.037444467040528,-2.895598439165804,0.8741965326108412,-1.0540540540540544,0.009014776314524917,-1.802802802802803,0.6824324324324325,1.0098936817696378,0.982211691004001,0.9552485818966606,0.042557560440239305,-0.46897457447239205,21,22,0.3,1.0,0.16,0.1,1.5999999999999999,0.2733333333333333,0.2533333333333333,1.0789473684210527
6,0,1000,200,Non-elitist,-0.5514191754089351,0.2902977248790215,1,0.5749794072595538,16.9932321175826,0.0002714116778524155,0.050644602759498156,186.59699228946582,1.0,0.8573559293134445,0.315,0.32999999999999996,0.9545454545454547,0.5441581866927523,0.6329056480579842,0.6984962924586406,0.7561649575380096,0.5356220684809915,0.622386582370567,0.6958535428799485,0.7507091691103971,-7.059755342371691,-5.685297479567382,-4.669476006636755,-3.7763445419566892,-7.216323596755089,-5.868023502273319,-4.726364252938334,-3.8739207513992007,0.8523681123874388,-0.9219219219219223,0.009483681866285927,-1.736736736736737,0.6212121212121212,1.0140011840120637,0.9815166683477644,0.9653540812617171,0.04284560835934367,-0.36804782895576116,21,22,0.3,1.0,0.13999999999999999,0.1,1.3999999999999997,0.15,0.25,0.6
6,0,1000,250,Non-elitist,-0.7326211448198583,0.7360672191388318,3,0.6375963592190917,16.98602139717659,0.0004518417134193024,0.05851451669063555,129.5022459255216,1.0,0.8458452879517765,0.148,0.184,0.8043478260869565,0.5811935855864143,0.6152954099221796,0.6656493023678514,0.7305054765532968,0.5648232363207636,0.6114955470995771,0.6595744396349131,0.7260470908426968,-6.371979484224097,-5.85313326419576,-5.087018041094632,-4.100256145593166,-6.6732781108877735,-5.957575123275182,-5.220302713693421,-4.200968674515387,0.8386445921085686,-0.8118118118118121,0.010495932305582266,-1.736736736736737,0.6330645161290323,1.004985409999371,0.9831823843665799,0.9739529920865895,0.04125567276044728,-0.3392791938076226,21,22,0.3,1.0,0.188,0.1,1.88,0.2,0.23200000000000004,0.8620689655172413
6,0,1000,300,Non-elitist,-0.9549334739475989,1.2843332667669118,2,0.6526099178798537,16.988912094116053,0.0010335172232932475,0.06855323031054777,66.3300318228917,1.0,0.8057857246544371,0.12999999999999998,0.13333333333333333,0.9749999999999999,0.5235422981127386,0.5881492218472412,0.64426288272653,0.7082303902538988,0.5127025410023384,0.5866284761810685,0.6353134947404815,0.6984697552231783,-7.139991639601559,-6.171819872207452,-5.330924514742204,-4.372334765552605,-7.370606820055455,-6.252441740499929,-5.516057580880789,-4.560788975129249,0.8170944367946726,-0.6576576576576577,0.009014776314524917,-1.6046046046046047,0.6543624161073825,0.997022413125101,0.9840773049902827,0.978675908803354,0.03964810591972795,-0.3743441169629426,21,22,0.3,1.0,0.16333333333333333,0.1,1.6333333333333333,0.21333333333333332,0.22333333333333333,0.9552238805970149
6,0,1000,350,Non-elitist,-1.323408365208065,2.204550430719169,1,0.6499904609120404,16.759516081640072,0.0004575784918409196,0.08942951883830957,195.44082694647366,1.0,0.7474076061665029,0.18000000000000002,0.18571428571428572,0.9692307692307693,0.5205196491695939,0.561584888965011,0.5955274765901848,0.6754797157386477,0.513155035615941,0.5515693925064526,0.5839613609954679,0.6685459915843848,-7.063966365287897,-6.458970827525157,-5.958910091105382,-4.781010043280563,-7.226965325175413,-6.656723779002954,-6.175881518714901,-4.9202657949654345,0.8047834050815976,-0.45945945945945976,0.009014776314524917,-1.5385385385385382,0.6350574712643678,0.9978204465302706,0.9838602742412519,0.981790955645623,0.04067913837099436,-0.3303668770975471,21,22,0.3,1.0,0.11428571428571428,0.1,1.1428571428571428,0.1657142857142857,0.18571428571428572,0.8923076923076922
6,0,1000,400,Non-elitist,-1.544232149617065,3.234715259793121,2,0.6289919514085935,16.449115722766724,0.0014963056930341631,0.13382237724094326,89.43518551318368,1.0,0.7260897328525917,0.20249999999999999,0.19249999999999998,1.051948051948052,0.48747115644616784,0.5182360833877935,0.5628830711992835,0.6385478077454474,0.4844452479311506,0.5192483379093243,0.5602011370505677,0.6327079127348308,-7.3958575337986305,-6.951915657044355,-6.307653845596972,-5.215801906206448,-7.469156522442777,-6.964942905036484,-6.371634695596764,-5.321184759192947,0.7789916095121637,-0.2392392392392396,0.010495932305582266,-1.406406406406407,0.6331658291457286,0.9945930850794972,0.9839461020092387,0.9858554126914746,0.03942503498734102,-0.3124266295101754,21,22,0.3,1.0,0.15,0.1,1.4999999999999998,0.17250000000000001,0.16,1.078125
6,0,1000,450,Non-elitist,-1.2977396716169138,1.3251691188415942,2,0.6781674369223698,16.230976617686085,0.00022639898519358296,0.19141476559757278,845.4753692199776,1.0,0.7713166448410121,0.18888888888888888,0.16888888888888887,1.118421052631579,0.4856188224980557,0.49428473772540066,0.5334298992491344,0.6049567661020402,0.48377751793877477,0.49782608297603054,0.5292937719356372,0.6061169055109634,-7.243067791033145,-7.121041919542603,-6.569833844658731,-5.562654795044615,-7.262578412355466,-7.064933387759182,-6.622223962140538,-5.541422464991694,0.7676844717897751,-0.2612612612612617,0.021346630333242453,-1.3843843843843848,0.6540178571428571,0.9969799535806659,0.9832820859838352,0.9869952472389607,0.04309969503183758,-0.29249665601027874,21,22,0.3,1.0,0.13555555555555557,0.1,1.3555555555555556,0.13999999999999999,0.12444444444444444,1.125
6,0,1000,500,Non-elitist,-1.1912357484588196,0.7908492806324303,1,0.7004639545273965,15.990497811645412,0.0013330469097197289,0.25875426778335303,194.10739854440362,1.0,0.7836991592031421,0.16,0.15600000000000003,1.0256410256410255,0.4267126517614426,0.46015636965353873,0.491542365805021,0.577023984514761,0.4197494384119021,0.4562955997306744,0.4939891456989783,0.5769894968418121,-7.86116758669141,-7.402572657151125,-6.972194110720368,-5.800032659183687,-7.926163684421,-7.426946836001173,-6.912056829909101,-5.778280470913476,0.7419978209176298,-0.2392392392392396,0.022456979955397718,-1.2742742742742745,0.5983935742971888,0.9898394730162575,0.9851606028688803,0.9906295859681378,0.03802188869931668,-0.26748326486082913,21,22,0.3,1.0,0.134,0.1,1.34,0.15,0.11600000000000002,1.2931034482758619
