iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,fid_a,fid_b,alpha,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
6,0,1000,50,Non-elitist,0.250214886078958,-1.0228007548076192,2,0.0019957194715927162,14.904835089076132,0.042472963335337614,1.8018628890583888,42.42376202555272,1.0,1.0,0.42000000000000004,0.42000000000000004,1.0,0.0,0.7825935973158983,0.9092669441378708,0.9400357598946671,0.0,0.7559245914554681,0.9437703286413485,0.9553486795104462,-16.463589122218593,-3.579289686330652,-1.4937917515174028,-0.9872266111202617,-16.23111623925952,-3.961616327231054,-0.912670331917635,-0.7247407731023774,0.9254397161765748,0.06906906906906934,0.28343433061513096,-0.39339339339339313,0.7083333333333334,0.9885499918933123,0.9765440624141524,0.8820632124258433,0.04953465100957705,-0.5214235253541991,24,2,0.3,,,,,,,
6,0,1000,100,Non-elitist,0.5506466322108636,-0.6233189851909917,1,0.3379607310693362,13.508694718153391,0.013105042950744335,0.908574050842864,69.33010858932433,1.0,0.8013313443648009,0.48,0.5800000000000001,0.8275862068965516,0.8770982950867948,0.7718408850902864,0.7811872789236872,0.8565695492094719,0.8864704124132176,0.7560914960665447,0.7904896844192195,0.855168087347013,-1.9705954910809762,-3.658283857067957,-3.5084245726994148,-2.2997516577262545,-1.8010785725632807,-3.869461604136559,-3.3237550505067333,-2.297671118581789,0.8741638150164374,0.20120120120120075,0.2981772290019673,-0.4374374374374375,0.6020408163265306,1.0253450351371503,0.982870287733483,0.9186908561674739,0.045342925346777675,-0.49748429242242587,24,2,0.3,1.0,0.22999999999999998,0.1,2.3,0.41,0.25,1.64
6,0,1000,150,Non-elitist,1.0164490379862534,0.12494270572867894,1,0.4876095593931229,14.027196780790916,0.012530578703276854,0.6214022559756716,49.59086652663293,1.0,0.8462352469591591,0.33333333333333337,0.38,0.8771929824561404,0.7788969611722145,0.7209741003692329,0.7255189147502598,0.8084842972427382,0.8348457385235122,0.7123503450877604,0.7209968776580419,0.807790834251158,-3.4567989505504784,-4.362384353167144,-4.29132920319692,-2.994220630413354,-2.5766902576954838,-4.487828874747832,-4.352928109623688,-2.9987932518188494,0.7858648144378805,0.09109109109109069,0.08829699955494083,-0.6136136136136141,0.6216216216216216,1.0451210074283033,0.9817636706038512,0.941810434213821,0.049041038540353354,-0.38719774550803443,24,2,0.3,1.0,0.2,0.1,2.0,0.32,0.2533333333333333,1.2631578947368423
6,0,1000,200,Non-elitist,1.2734215025781699,0.8633272586754628,1,0.5542266577877177,13.659757190567667,0.003593554577472841,0.5823835924918553,162.06337762133427,1.0,0.8496639289753443,0.31,0.32499999999999996,0.953846153846154,0.7581680003225761,0.7213782423010635,0.7341198165146999,0.778884188669288,0.7378472285624152,0.6765337554918441,0.7115880821992496,0.7633707255275036,-3.7383157401168514,-4.3070234862809755,-4.110060191513369,-3.418078331192312,-4.065476506743089,-5.016328496398973,-4.472704483167497,-3.669657012970541,0.8605287445251141,0.04704704704704724,0.09288978720164498,-0.7017017017017021,0.6565656565656566,1.0381963850328981,0.9806394150138374,0.9608785431983845,0.0474157561809052,-0.31547925108779773,24,2,0.3,1.0,0.18,0.1,1.7999999999999998,0.305,0.25,1.22
6,0,1000,250,Non-elitist,1.5061469010608841,1.6563572096225192,1,0.5911715556202867,13.914660390103949,0.014812693469557651,0.495676918262583,33.46298357427532,1.0,0.8599726623139387,0.236,0.288,0.8194444444444444,0.7254064027316987,0.6838360380454764,0.6996501903268809,0.7408049399637443,0.6051692078275535,0.6356722929608264,0.6810199642848345,0.7235106021595422,-4.211505392585632,-4.849079672501249,-4.60653436818656,-3.9753344722297363,-6.080096135754717,-5.61037165193987,-4.9120517471889915,-4.257728000739835,0.8348243946463693,0.025025025025024985,0.08829699955494083,-0.78978978978979,0.6209677419354839,1.0218284858262812,0.9818536908292855,0.9695255333175993,0.04507367408689903,-0.2837210332621554,24,2,0.3,1.0,0.20400000000000001,0.1,2.04,0.288,0.24800000000000005,1.1612903225806448
6,0,1000,300,Non-elitist,1.6811658492428323,2.4088227928110957,1,0.6100124478891645,14.153411582813217,0.009877779049707363,0.4037704399744397,40.87664220292533,1.0,0.8612419996243501,0.28666666666666674,0.32999999999999996,0.868686868686869,0.6155104667537932,0.6853604963780605,0.6917000841317849,0.7346080443073462,0.6265427947447975,0.6501573401705415,0.6747908237473375,0.72207561704055,-5.7959069210088785,-4.742967282538343,-4.64740249504483,-4.000595438300683,-5.64686453717861,-5.289800495436253,-4.917329586106963,-4.202359253126506,0.8571082926252763,-0.041041041041040706,0.07978144572076629,-0.7457457457457456,0.6543624161073825,1.0237247221740446,0.9803511524834165,0.9724398133045491,0.04651385446354642,-0.2835283164598773,24,2,0.3,1.0,0.18666666666666668,0.1,1.8666666666666667,0.3366666666666667,0.23000000000000004,1.463768115942029
6,0,1000,350,Non-elitist,1.8158086851762525,3.045960071701013,1,0.6335248975845227,13.96306249469517,0.01170558923882733,0.4113718368407363,35.14319770218997,1.0,0.8679549553278191,0.2942857142857143,0.3085714285714286,0.9537037037037037,0.5907829895930162,0.6622638480357387,0.6732049519900261,0.7223056224336724,0.5799740600630058,0.636988747080555,0.6671144205224192,0.7224757725060348,-5.998753981337828,-4.950908771417861,-4.790522010269449,-4.070750263691162,-6.134067034736772,-5.301423431385405,-4.861467507742441,-4.052969241535132,0.8437776908674254,-0.0190190190190194,0.09772146969725724,-0.7677677677677678,0.617816091954023,1.0163944046010003,0.9804020661192112,0.9761322949907948,0.04771789852970016,-0.2597831493420822,24,2,0.3,1.0,0.18,0.1,1.7999999999999998,0.32857142857142857,0.22000000000000003,1.4935064935064932
6,0,1000,400,Non-elitist,1.9288475595127617,3.6149268117695197,2,0.6600524563413516,13.795641413584182,0.002310419008094275,0.4129865480281044,178.74963224473817,1.0,0.87598422915743,0.28,0.27,1.037037037037037,0.5390364068675763,0.5796474613715257,0.6292286160331858,0.6752317392067189,0.5443871284960119,0.5784096524078427,0.6202442428754894,0.6810233467090805,-6.559488116520761,-5.9815949089296225,-5.276057639496919,-4.621435573296251,-6.41039245754213,-5.931701568167119,-5.343096285105402,-4.487945052206987,0.8627970272795403,0.025025025025024985,0.08829699955494083,-0.78978978978979,0.6231155778894473,1.0035009816138154,0.9817925547603614,0.9845025902254779,0.04232450530335278,-0.23829470976665063,24,2,0.3,1.0,0.20250000000000004,0.1,2.0250000000000004,0.22999999999999998,0.1625,1.4153846153846152
6,0,1000,450,Non-elitist,2.0292325682868126,4.154438714850595,2,0.678419600819316,13.720478181536325,0.0017846944649815093,0.4075820035637365,228.3763476388432,1.0,0.8828379372831987,0.27555555555555555,0.20888888888888885,1.3191489361702131,0.46317048627742236,0.527976090022048,0.5808273855696973,0.6491588054438931,0.471029201481232,0.5151210155844992,0.577800864196626,0.6532702604840361,-7.458001189771082,-6.557677609422961,-5.823431419525496,-4.874124800396768,-7.218577095945661,-6.6168800640947705,-5.761522224237025,-4.731632375854749,0.8295530432753644,-0.0190190190190194,0.06513490946272796,-0.8558558558558556,0.625,0.9964595192539528,0.9825113999678495,0.9873144013069234,0.04116911998918918,-0.22026407523751657,24,2,0.3,1.0,0.1577777777777778,0.1,1.577777777777778,0.24444444444444446,0.1622222222222222,1.5068493150684934
6,0,1000,500,Non-elitist,2.1272407745264617,4.697809772137232,2,0.69347812593405,13.664172791221942,0.004707101608015656,0.3996002485470648,84.89305772932354,1.0,0.8871279789294054,0.248,0.176,1.4090909090909092,0.46609994680537703,0.4679865455962944,0.5374830819657594,0.6386641281502613,0.46527699369594133,0.4695622198083307,0.5289975657683238,0.6386958508315239,-7.276295261172918,-7.250583613908702,-6.303445071353182,-4.924491908738618,-7.165372314183886,-7.1079496108707,-6.311506634965694,-4.841532376445858,0.8553510345724994,-0.0190190190190194,0.07208715033782134,-0.8778778778778779,0.6606425702811245,0.997420967010711,0.9818317193953571,0.9887669797865057,0.04379043472966229,-0.21139543187629828,24,2,0.3,1.0,0.184,0.1,1.8399999999999999,0.27999999999999997,0.19,1.4736842105263157
