iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,fid_a,fid_b,alpha,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
6,0,1000,50,Non-elitist,0.07683107024618131,-1.586311151009977,2,0.41310324231550366,36.52697342614154,0.025010493347493046,9.465610668704906,378.46557191778476,1.0,1.0,0.4800000000000001,0.5399999999999999,0.8888888888888892,0.0,0.8419758593654156,0.785616466833804,0.8187668213510582,0.0,0.8306264776641538,0.7650120325850838,0.8076819705931422,-16.535891997840523,-2.6130701225850483,-3.5450229505516777,-2.99685226856424,-16.57993245122114,-2.8082015593537264,-3.896084626589065,-3.1886199367176644,0.8900687232307763,0.4214214214214209,0.3842240846055061,-0.2612612612612617,0.6458333333333334,1.0487332369633908,0.9802929917409071,0.9306692058831486,0.04417683415641225,-0.4910434895894459,24,21,0.3,,,,,,,
6,0,1000,100,Non-elitist,0.25237873377387116,-1.2479200317505779,2,0.3446532759295631,38.31942541415465,0.05941518223872322,3.0929542544097344,52.05663161955151,1.0,0.7829173682811826,0.4,0.49000000000000005,0.8163265306122449,0.7612023189384538,0.8227064679353792,0.8043168584835708,0.8526274684286468,0.7659466659855603,0.8383815430427475,0.8085201975408379,0.8588262116784058,-3.892894309419061,-2.8902499346016874,-3.190038465500079,-2.4024759661336024,-3.791917782813753,-2.6183942371413345,-3.1021804113662697,-2.287168438159533,0.8587103637224056,0.5315315315315319,0.28343433061513096,-0.08508508508508508,0.6122448979591837,1.0381643275149703,0.9814345358363201,0.9336715405931543,0.045164606795087776,-0.5318325183313107,24,21,0.3,1.0,0.27,0.1,2.7,0.39,0.25,1.56
6,0,1000,150,Non-elitist,0.5827011774384748,-0.9538189449828396,1,0.4024951909048343,39.232776140506964,0.028447835751945504,1.8966591724291084,66.67147508046895,1.0,0.7751355554017086,0.4133333333333334,0.45999999999999996,0.8985507246376814,0.689982672517968,0.693311345830159,0.7860490696332529,0.8315235316164293,0.7067159627311935,0.7077701079082945,0.7820893502479362,0.840405062702263,-5.014805570586368,-4.960961323865659,-3.46084628930131,-2.725256484935075,-4.690227399608531,-4.67336940543044,-3.4848487140705764,-2.552258059195319,0.8040904703445961,0.4214214214214209,0.11377741332214902,-0.21721721721721735,0.6351351351351351,1.0541333383744125,0.9779303386827619,0.937888234921803,0.04710182585517885,-0.41325332203070886,24,21,0.3,1.0,0.12666666666666665,0.1,1.2666666666666664,0.2866666666666667,0.2533333333333333,1.1315789473684212
6,0,1000,200,Non-elitist,0.8371888342594126,-0.5366283352608234,1,0.46798658999129483,39.487922844513974,0.04165572121485275,1.5859801295385905,38.07352467523942,1.0,0.7787202491493072,0.38,0.425,0.8941176470588236,0.5725197960686169,0.6522492467068558,0.6995192824667554,0.8116316802027659,0.5699223125249208,0.654201246114699,0.7085714219076908,0.8220673533266417,-6.817153456330166,-5.54568428655074,-4.791855022182803,-3.0039654013427572,-6.779945700924467,-5.451333196460082,-4.594216330457675,-2.805013415017143,0.7910368839956421,0.44344344344344316,0.4252346334528677,-0.21721721721721735,0.6565656565656566,1.0147574445774312,0.9817518425532056,0.9628673344967897,0.039663609471830494,-0.33857510367345245,24,21,0.3,1.0,0.21500000000000002,0.1,2.15,0.28,0.24500000000000002,1.1428571428571428
6,0,1000,250,Non-elitist,1.0226533268450173,-0.09659259050219626,1,0.4666288635578938,40.3140568330426,0.0006083202266011467,1.4648855287022535,2408.0828889859113,1.0,0.7608391934775686,0.356,0.372,0.9569892473118279,0.6185978078594422,0.6674896406613634,0.6997920476452606,0.798865048419164,0.6063809634056222,0.6697526364595133,0.7008801123238717,0.8026019136635939,-6.016419279004852,-5.245176293209541,-4.735622787380297,-3.1727982306055758,-6.167517606489199,-5.174562812701328,-4.6868342284844235,-3.0929809277025413,0.7827318486168714,0.44344344344344316,0.10815187025522892,-0.2392392392392396,0.6209677419354839,1.0135236900848101,0.9814045262444863,0.9665568861745767,0.04284938509997028,-0.3075722064415473,24,21,0.3,1.0,0.17200000000000001,0.1,1.72,0.392,0.24800000000000005,1.5806451612903223
6,0,1000,300,Non-elitist,1.1991734318561322,0.36338566077977186,1,0.4918973656352278,40.031538152575315,0.0021014455728596824,1.2979515648927993,617.6470053071729,1.0,0.7526855688912633,0.37333333333333335,0.3633333333333334,1.0275229357798163,0.6045491283946044,0.6614695910844143,0.6938075880614079,0.7750871355347918,0.609872277240751,0.6629251287904105,0.686117498652484,0.7660393637105963,-6.204504974314711,-5.311440072306787,-4.804066647414347,-3.5288150477368028,-6.099044494827128,-5.269645087140043,-4.907068198912688,-3.6576132572042646,0.8099842063183613,0.46546546546546536,0.15423686462966274,-0.15115115115115166,0.6208053691275168,1.003693832686273,0.9821469264976327,0.9705750356648085,0.0416534385666715,-0.2963025091888025,24,21,0.3,1.0,0.20666666666666664,0.1,2.0666666666666664,0.3466666666666667,0.25,1.3866666666666667
6,0,1000,350,Non-elitist,1.356253673186976,0.8465152542361949,2,0.5367358808380911,39.11786143635867,0.007950984009191418,1.2955106036444404,162.93714113206832,1.0,0.7632921329962767,0.36,0.3714285714285714,0.9692307692307693,0.5127463573438563,0.577610453417985,0.6525537020727309,0.7190147411755765,0.524107140326593,0.5805471579483082,0.6478754972234679,0.7089137921513945,-7.517725098283633,-6.51695178363839,-5.360669527260701,-4.335257343581928,-7.333602785776408,-6.46385098755877,-5.426308006122014,-4.485695848104594,0.7731827300495063,0.46546546546546536,0.13936192742241435,-0.2612612612612617,0.6063218390804598,0.9914090795002772,0.9834992825671309,0.9790659583040059,0.038226631676768666,-0.2638582276844178,24,21,0.3,1.0,0.1542857142857143,0.1,1.542857142857143,0.25142857142857145,0.20571428571428568,1.2222222222222225
6,0,1000,400,Non-elitist,1.3976621194988585,1.1574777819223474,2,0.5841533552924227,39.008176603192084,0.005699464800218257,1.2925737866617473,226.78862524289107,1.0,0.7883292387298246,0.3425,0.33,1.0378787878787878,0.4545140113852963,0.5204500598930405,0.5588459319291894,0.6698624596775766,0.45584487136340845,0.5253545754853909,0.556637722544212,0.6640786408884121,-8.205604992146911,-7.213746025848611,-6.636166828887427,-4.966173844069582,-8.18505472324893,-7.139505941119873,-6.668952128214626,-5.052850855096418,0.7949559137592703,0.44344344344344316,0.24343688735431082,-0.39339339339339313,0.6231155778894473,0.9897643584557104,0.9841737111862756,0.9846108378838558,0.03743203875390755,-0.2483212297822685,24,21,0.3,1.0,0.0975,0.1,0.975,0.15,0.155,0.9677419354838709
6,0,1000,450,Non-elitist,1.401542602911537,1.3484658903934381,2,0.6251373116697753,38.06760095161078,0.016642818007982913,1.2503632920586774,75.12930150764892,1.0,0.8133398218887229,0.26,0.2511111111111111,1.0353982300884956,0.4937686816345441,0.5119504543406839,0.5423637188107621,0.6252017087240043,0.49401579953368163,0.5162249721548605,0.5446136603759876,0.6267810232786718,-7.398688984420732,-7.13295812866786,-6.688461163245822,-5.477764587930022,-7.383656111593492,-7.059565175539218,-6.645298660713525,-5.446258155672478,0.7998658428361554,0.44344344344344316,0.1795784647002097,-0.39339339339339313,0.6160714285714286,0.9943550462910329,0.9843843864189779,0.9864862555778052,0.039167243203912655,-0.23674121323897407,24,21,0.3,1.0,0.10222222222222224,0.1,1.0222222222222224,0.11777777777777776,0.11333333333333333,1.0392156862745097
6,0,1000,500,Non-elitist,1.4161920464111888,1.5172485572582257,2,0.655692017874614,37.70604133367593,0.037730747184262184,1.3100308526356812,34.720511794744056,1.0,0.8300048978093166,0.2,0.19,1.0526315789473684,0.45874470591744443,0.47669712865114894,0.5104344726577189,0.5835712256801521,0.4525405447500308,0.4706962986114248,0.5113300830183746,0.5833764680135137,-7.675832998158166,-7.421240017132773,-6.942792561325819,-5.905600854629808,-7.755527122563604,-7.498325534112935,-6.922691276564839,-5.902053697737502,0.8370275358979259,0.4214214214214209,0.1259215613694151,-0.45945945945945976,0.6566265060240963,0.9909609026648264,0.985355008967176,0.9899321730644557,0.03702484122095664,-0.2292934784295408,24,21,0.3,1.0,0.154,0.098,1.5714285714285714,0.12000000000000002,0.092,1.3043478260869568
