iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,fid_a,fid_b,alpha,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
6,0,1000,50,Non-elitist,0.15613406949814218,-0.18300799240829146,2,0.8636041051947482,8.69176551361031,0.009815955532502323,0.5502116357824978,56.05278405761437,1.0,1.0,0.34,0.4600000000000001,0.7391304347826086,0.0,0.7302662387803536,0.793070826585452,0.8227688044669728,0.0,0.7272376098206056,0.7873220376234716,0.821835080387278,-16.68191389619779,-4.499675379563717,-3.4519746535128704,-2.956555543602155,-16.733215162213053,-4.564191763031316,-3.558786104707501,-2.9812719342380696,0.8605699877873684,-0.4374374374374375,0.07208715033782134,-0.9219219219219223,0.6041666666666666,1.0567307714203464,0.9784372092847881,0.8951215915488433,0.04993284559555112,-0.4642880019056227,2,10,0.1,,,,,,,
6,0,1000,100,Non-elitist,0.7304290089763098,0.13960404475707078,3,0.7850708870503164,7.857036729245841,0.0018056170191321922,0.3349932218847674,185.52839186560746,1.0,0.8541711258727098,0.27,0.31999999999999995,0.8437500000000002,0.7253271523925865,0.8289150217532619,0.8553752671300997,0.8445328556201629,0.7294767309125595,0.7932981646550986,0.8331227799692716,0.8444750099478611,-4.540576310063797,-2.8281805282232497,-2.3907701166624165,-2.5700044213081643,-4.446541685997589,-3.397520407518929,-2.7429304614464876,-2.5563359256081917,0.8935242381335504,-0.5475475475475475,0.05456024442010172,-0.9879879879879879,0.6428571428571429,1.0474574844823894,0.9737915085535664,0.8790179788614092,0.05037421558777677,-0.42635397563630306,2,10,0.1,1.0,0.26,0.1,2.6,0.37,0.25,1.48
6,0,1000,150,Non-elitist,0.9744780522440385,0.6778852420898476,3,0.6782457104340978,7.84960194789622,0.003743869770027765,0.2690143657766352,71.85462697721992,1.0,0.7500213776470157,0.37333333333333335,0.36,1.0370370370370372,0.7601739353441166,0.819289987558703,0.8294055153101106,0.8356202780709575,0.820591684828331,0.8089265483080936,0.8281698660035506,0.8377308294936943,-3.9182954574220314,-2.9524531533943197,-2.787184934968442,-2.685647694928571,-2.9080871306425777,-3.097171083408263,-2.7852499526207755,-2.630273217815448,0.8850220671801704,-0.4374374374374375,0.053177231778509665,-1.0980980980980979,0.6824324324324325,1.0195045460036043,0.9761199919278184,0.8909034496469841,0.05230333380132956,-0.388444295323627,2,10,0.1,1.0,0.1933333333333333,0.1,1.933333333333333,0.3933333333333333,0.2533333333333333,1.5526315789473686
6,0,1000,200,Non-elitist,1.2016156328758782,1.432854198251416,3,0.6649542285130777,7.7425908786343225,0.0006771902018716121,0.24332755238829287,359.31936362308016,1.0,0.759375834959886,0.38,0.35,1.0857142857142859,0.7288803489661865,0.7704875404390464,0.8123001594457808,0.826153996633165,0.7379137361714599,0.7702613371452276,0.7948996245716964,0.8140650929174947,-4.439546925337133,-3.7582348984482703,-3.0735590240001684,-2.846704349118257,-4.2822999697791815,-3.7537635686383073,-3.3511917742965665,-3.038041884946743,0.8891043661870668,-0.4814814814814819,0.04126820845702952,-1.0320320320320322,0.6414141414141414,1.0027259234738564,0.9770901853987861,0.9253722606017182,0.05249818175927163,-0.37688375717317624,2,10,0.1,1.0,0.18,0.1,1.7999999999999998,0.4050000000000001,0.25,1.6200000000000003
6,0,1000,250,Non-elitist,1.3409634263502193,2.017147871012696,3,0.6488704241708839,7.568036451386489,0.0013226605552843207,0.2158782493646699,163.2151563771889,1.0,0.7199439989971318,0.45600000000000007,0.344,1.3255813953488376,0.7853781604961135,0.6952953558443911,0.7991722291866411,0.8282695693010363,0.8120642855283503,0.655862825934221,0.7718573088568098,0.8122412431820751,-3.49409182234373,-4.960660144537574,-3.2695212813408556,-2.7958100393690355,-3.0586153363236193,-5.6007621614434875,-3.712975662781586,-3.0557353866818797,0.8738511726780284,-0.5475475475475475,0.050547968211912354,-1.0760760760760757,0.6169354838709677,1.002760606350985,0.9747413073819443,0.9241293284918276,0.056983507028216265,-0.35721169801604025,2,10,0.1,1.0,0.184,0.1,1.8399999999999999,0.376,0.25600000000000006,1.4687499999999996
6,0,1000,300,Non-elitist,1.4523933183790265,2.551465856997579,3,0.654506804715606,7.548727519419435,0.008284361073801257,0.23980007788776433,28.946116152048972,1.0,0.7334498076533633,0.47000000000000003,0.36666666666666664,1.281818181818182,0.6684546767060843,0.7217630500581699,0.7699890958988433,0.7932463603000144,0.654913490790694,0.6799360581062054,0.7262462380315104,0.7666094810533631,-5.290501990375498,-4.439854927943944,-3.6703070755622633,-3.2991885739267968,-5.51124872273121,-5.111622575441217,-4.372019858002076,-3.727393465451474,0.8632306685564303,-0.5475475475475475,0.04567301270168747,-1.0540540540540544,0.6241610738255033,0.9866404233119132,0.975729184481774,0.942726748139868,0.05273647859808882,-0.3472916722159983,2,10,0.1,1.0,0.17333333333333334,0.1,1.7333333333333334,0.37,0.25,1.48
6,0,1000,350,Non-elitist,1.5003911827750955,2.8095013292068023,3,0.6536333389201725,7.572951634038012,0.0005186735919886312,0.24228404764742154,467.1223894752139,1.0,0.7319433535032331,0.4542857142857143,0.37142857142857144,1.223076923076923,0.6127543053697995,0.6678213690864349,0.6938525574789383,0.7530058785543358,0.5824281847606869,0.6429003928642376,0.6723244870415915,0.7200320754088347,-6.020749452393009,-5.164587593619002,-4.759864531664833,-3.84017109049687,-6.496182464641278,-5.555413754819984,-5.097661872013109,-4.3554728935639915,0.8553790742071561,-0.5255255255255254,0.04341478330055092,-1.0320320320320322,0.6264367816091954,0.9917051520231014,0.9752759814488976,0.9563734706170951,0.05514187061188208,-0.34252323644511073,2,10,0.1,1.0,0.18285714285714283,0.1,1.8285714285714283,0.31714285714285717,0.2314285714285714,1.3703703703703707
6,0,1000,400,Non-elitist,1.5686765858475518,3.1411823576982654,3,0.6732081060081534,7.511960416720375,0.0024380281867956207,0.23833451807786293,97.75708064766621,1.0,0.7462329591685586,0.39,0.3125,1.248,0.5903032970897971,0.6314375751195567,0.6603737528262709,0.7481079651911027,0.5852478475362457,0.6169698337279813,0.6333353085664382,0.7203112379894723,-6.2213861822035454,-5.596747938518789,-5.157342068587257,-3.8250676991918304,-6.260621604424262,-5.781782975359924,-5.534748584503426,-4.221859960355022,0.8784995784169467,-0.4814814814814819,0.04126820845702952,-1.0540540540540544,0.6557788944723618,0.992287209174274,0.9739181527055009,0.9612326718409847,0.059062440733280985,-0.33188384019257944,2,10,0.1,1.0,0.1775,0.1,1.775,0.3475,0.225,1.5444444444444443
6,0,1000,450,Non-elitist,1.589331730724774,3.294901789934314,3,0.6838632952158639,7.41328373956434,0.0007861708423068022,0.2420435691321881,307.8765531700181,1.0,0.7532583780583828,0.3822222222222222,0.2866666666666667,1.333333333333333,0.540686801729011,0.5751900628389229,0.6158521055119777,0.7110740061344563,0.5129299978427759,0.5531397008122892,0.6036026105179705,0.6949154416378778,-6.852172538686242,-6.337442504447221,-5.73083391314171,-4.310284939188854,-7.16859908442318,-6.576800700996692,-5.834097667117991,-4.4901736425155505,0.8616696585987168,-0.5255255255255254,0.04126820845702952,-1.0540540540540544,0.6607142857142857,0.9852881688192028,0.9745402538630329,0.9684292684289347,0.05721376160622746,-0.319150905323063,2,10,0.1,1.0,0.18888888888888888,0.1,1.8888888888888888,0.2866666666666667,0.2,1.4333333333333333
6,0,1000,500,Non-elitist,1.633441357374055,3.514263993671017,3,0.6895696636422102,7.33638836252242,0.0013638522170119614,0.23353762206192888,171.23381782051294,1.0,0.7653942654955191,0.356,0.26799999999999996,1.328358208955224,0.5130526407033426,0.5220209820726377,0.5982082615604287,0.6627183244421221,0.48763839272559517,0.5161019166674735,0.5802539998558733,0.6425972371874187,-7.1066977535812645,-6.97581031729949,-5.863903747420142,-4.922418984823006,-7.349700248312638,-6.9413980531182276,-6.021152322280251,-5.126854036868572,0.8673097604045338,-0.5255255255255254,0.03922776758927715,-1.0320320320320322,0.6405622489959839,0.9795198317173831,0.976107032206355,0.9767112091894499,0.05299430249412044,-0.2972027425110444,2,10,0.1,1.0,0.22600000000000003,0.1,2.2600000000000002,0.246,0.176,1.3977272727272727
