iid,rep,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,fid_a,fid_b,alpha,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25
6,0,1000,50,Non-elitist,0.5496761665252277,0.8775389181814299,1,0.5884313532702212,6.559615627695285,0.003787238529738374,0.36548378112932134,96.50403011572902,1.0,1.0,0.36,0.44000000000000006,0.818181818181818,0.0,0.7162764040423621,0.7662443740874076,0.8535534848141074,0.0,0.7194534838947257,0.7891663009577541,0.8383591997485683,-16.82690377802426,-4.774189648734206,-3.9333834248030257,-2.4642414196599827,-16.727634665737217,-4.69287962815439,-3.52674909280468,-2.7038682536833534,0.8207212269987667,-0.7017017017017021,0.04804870439655134,-1.0760760760760757,0.5208333333333334,0.9212463971966455,0.9755759478723158,0.8943180155268526,0.044442992731183864,-0.4405821116201489,2,10,0.3,,,,,,,
6,0,1000,100,Non-elitist,0.6326959813702556,0.2979029460630098,1,0.6527286691182748,6.934781165446827,0.00034627791736032207,0.22366047263101385,645.8987461169297,1.0,0.8414671235137772,0.27,0.38,0.7105263157894737,0.579771346411657,0.7905106378990698,0.8000683215750864,0.8644374666503442,0.5842114937212062,0.799190815508368,0.8126104292149829,0.8635238587790978,-7.019089390502147,-3.499105894825851,-3.3394636726326414,-2.2643042816311123,-6.892142404740598,-3.328628557058174,-3.1061840034307515,-2.262239061301152,0.8525815662439515,-0.5035035035035031,0.04341478330055092,-1.0760760760760757,0.6224489795918368,0.9204835179818311,0.9803564447479015,0.9219468543893963,0.03796841385370498,-0.3917165141280464,2,10,0.3,1.0,0.22999999999999998,0.1,2.3,0.29000000000000004,0.25,1.1600000000000001
6,0,1000,150,Non-elitist,0.9758675257755893,1.0925666235885592,2,0.6375377945862155,6.6472606648791235,0.0015222638142208579,0.1936128123772405,127.18742347320237,1.0,0.8231508612070737,0.3466666666666667,0.4133333333333333,0.838709677419355,0.7176830167579327,0.8118850270577622,0.7900558526026052,0.8445067352996998,0.7267191082930097,0.8487427833716223,0.8108296009124164,0.8460201744393083,-4.640634585035489,-3.0921726329522645,-3.4509934901888837,-2.555947621789299,-4.467891005435305,-2.4729162491378887,-3.092761880637564,-2.5174283988312744,0.8718831056015925,-0.5915915915915919,0.04567301270168747,-1.1201201201201203,0.6351351351351351,0.9669654303207925,0.9811150994720821,0.9293687463034888,0.04370766319524755,-0.36878460949502245,2,10,0.3,1.0,0.22000000000000003,0.1,2.2,0.3666666666666667,0.2533333333333333,1.4473684210526319
6,0,1000,200,Non-elitist,1.168251139485932,1.6915374944536516,2,0.6457035549168242,6.667459492017857,0.0056068313359697525,0.16831643680856911,30.019885871858005,1.0,0.7928197419935279,0.35500000000000004,0.38,0.9342105263157896,0.7006329407792518,0.8007288213197018,0.8089939693098239,0.8160361149001697,0.7187791255342997,0.8288060713740123,0.8241551131086379,0.8244118729880775,-4.812215203527508,-3.2032107946889194,-3.0703515852588588,-2.9571516889057765,-4.490994958330168,-2.7339046997018617,-2.8081788095483837,-2.804078447773122,0.8845163512307177,-0.5695695695695697,0.03728821307182837,-1.1641641641641645,0.6565656565656566,0.9827096109802018,0.977878134784156,0.9394013742341382,0.04879790213303366,-0.3666169557256699,2,10,0.3,1.0,0.24000000000000005,0.1,2.4000000000000004,0.35500000000000004,0.25,1.4200000000000002
6,0,1000,250,Non-elitist,1.2964452907953388,2.1069875435899617,2,0.6349640799949368,6.607415916588511,0.0008169105445880555,0.15483569745224987,189.53813055544418,1.0,0.7828598718898596,0.372,0.384,0.96875,0.7720408214020693,0.8053407207666868,0.7839357131104805,0.7866246681619227,0.8334175286653789,0.8191503851659291,0.7905522864426726,0.7869598497607599,-3.561498724766171,-3.0412408880281863,-3.375660006135506,-3.333649370522732,-2.588401693004185,-2.8100882731854124,-3.2544529566897413,-3.310273170635268,0.8812870043938057,-0.5475475475475475,0.0320262069365765,-1.1861861861861869,0.6935483870967742,0.9908942209103602,0.9776062490106048,0.9537457572013517,0.05027278628807848,-0.3366260803996115,2,10,0.3,1.0,0.19200000000000003,0.1,1.9200000000000002,0.376,0.25200000000000006,1.4920634920634916
6,0,1000,300,Non-elitist,1.362617632995531,2.386711288706339,2,0.6447781095574778,6.52935823559015,0.0004940867837222072,0.1385167244051787,280.34897707981935,1.0,0.7881709593163176,0.38,0.3433333333333333,1.1067961165048543,0.7497142335066402,0.6888420361193843,0.7804724814066857,0.7891562426702452,0.7883421137095001,0.6672429216243909,0.7615786087634301,0.7783027784427925,-3.8415722061025477,-4.775883992519992,-3.369471727131197,-3.2361868968274123,-3.2362982143675403,-5.087932972585294,-3.645518417711653,-3.3898019810662685,0.870641058134314,-0.5475475475475475,0.04126820845702952,-1.1421421421421423,0.6644295302013423,0.9836672239875607,0.9789589641575133,0.9620436613227055,0.04832127267810197,-0.33411139804798884,2,10,0.3,1.0,0.17666666666666667,0.1,1.7666666666666666,0.35,0.2333333333333333,1.5
6,0,1000,350,Non-elitist,1.443687022457029,2.6778324298508487,3,0.6524773248310081,6.41100543015826,0.0007526116106229565,0.13771518705220792,182.98307534508726,1.0,0.7980051195798007,0.34285714285714286,0.2571428571428571,1.3333333333333335,0.5728980673857629,0.7002988938652189,0.7086894556964244,0.7741067938928946,0.5514693835737876,0.6864343961888796,0.6871354009257507,0.7625042660595089,-6.446820685333844,-4.523789622352869,-4.3971396508954825,-3.409708274776193,-6.744656197332084,-4.715156815527598,-4.704615648950011,-3.5712769989363284,0.87255501517467,-0.5915915915915919,0.0320262069365765,-1.1861861861861869,0.6551724137931034,0.9872336417733224,0.9782130105835776,0.9671926507263597,0.04949044903081764,-0.31448883496042424,2,10,0.3,1.0,0.2342857142857143,0.1,2.342857142857143,0.3314285714285714,0.24857142857142853,1.3333333333333335
6,0,1000,400,Non-elitist,1.4369663377804083,2.751538303180313,3,0.6684348802702658,6.235098542875802,0.0008003406485536009,0.14049532200511475,175.54440382232494,1.0,0.8079815245043029,0.34500000000000003,0.2525,1.3663366336633664,0.4958956219305603,0.5672898688708551,0.6502647468817149,0.7403658302483898,0.4843853387095255,0.5692470557493862,0.6271708969518723,0.7231167622597838,-7.465310584488172,-6.408029095689978,-5.179249378613687,-3.8449372785937275,-7.639345804011635,-6.382034771840528,-5.5238352549087075,-4.10230150387493,0.8552723289631059,-0.5695695695695697,0.035444556739704355,-1.1641641641641645,0.6532663316582915,0.9877817980408553,0.9786051794386952,0.9742390414879073,0.05123693648789215,-0.29885712928900143,2,10,0.3,1.0,0.15499999999999997,0.1,1.5499999999999996,0.2925,0.23000000000000004,1.2717391304347823
6,0,1000,450,Non-elitist,1.4248317674155397,2.7442238636524943,3,0.6829806867024277,6.11908416987262,0.001016656201479234,0.1467832742885731,144.37847728170402,1.0,0.8204111714239818,0.2733333333333333,0.22666666666666666,1.2058823529411764,0.5324194957327322,0.5443830459762747,0.5889148379338913,0.7005720543833572,0.5358986615995477,0.5333620436666449,0.5835472078183144,0.6753382694073681,-6.753357337035081,-6.58056542403429,-5.937383979975648,-4.324696806194561,-6.715262613684103,-6.751965924277284,-6.02581728236469,-4.697656742505435,0.8664920215722005,-0.6136136136136141,0.03369205705980267,-1.1861861861861869,0.6629464285714286,0.9850055157665294,0.9792967453420461,0.9791395584925267,0.048579196914023626,-0.2824088651644219,2,10,0.3,1.0,0.18888888888888888,0.1,1.8888888888888888,0.2644444444444444,0.17333333333333334,1.5256410256410255
6,0,1000,500,Non-elitist,1.481870510105529,2.9401817505544763,3,0.695586171317624,6.0324129451749355,0.0015210353699317938,0.14727095735048812,96.82283545917281,1.0,0.8280946107064404,0.32199999999999995,0.246,1.3089430894308942,0.556852621167163,0.5528688147203362,0.5767609163180607,0.6636961178724826,0.5458976478968695,0.5441368053140925,0.5627661405591656,0.6451708712597355,-6.257945602556213,-6.314203283919504,-5.976808820427243,-4.7491455457223,-6.437326231823129,-6.462287824943544,-6.198199546388886,-5.030035294192665,0.869315393834384,-0.5915915915915919,0.035444556739704355,-1.1641641641641645,0.6546184738955824,0.986790146750568,0.9786095403226049,0.98112904226871,0.050893837149251796,-0.27298332042834106,2,10,0.3,1.0,0.20600000000000002,0.1,2.06,0.25,0.17600000000000002,1.4204545454545454
