fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,0,MLSL,27.044774453037324
1,1,1,0,MLSL,26.991245902342143
1,1,2,0,MLSL,26.953140851432746
1,1,3,0,MLSL,28.042652120986883
1,1,4,0,MLSL,24.067358806346903
1,1,5,0,MLSL,28.040585924638552
1,1,6,0,MLSL,25.723464418038017
1,1,7,0,MLSL,24.462077807947477
1,1,8,0,MLSL,26.399877806171766
1,1,9,0,MLSL,27.380740359292606
1,1,10,0,MLSL,26.294713779931463
1,1,11,0,MLSL,27.88919920191576
1,1,12,0,MLSL,27.083249532631836
1,1,13,0,MLSL,23.592076269825537
1,1,14,0,MLSL,25.19307492772946
1,1,15,0,MLSL,25.272225104382773
1,1,16,0,MLSL,26.002100263329776
1,1,17,0,MLSL,26.331640771672376
1,1,18,0,MLSL,27.53768763361612
1,1,19,0,MLSL,25.30273178562507
1,2,0,0,MLSL,28.956003476042763
1,2,1,0,MLSL,28.481377279852026
1,2,2,0,MLSL,26.501231642457153
1,2,3,0,MLSL,29.274386987902577
1,2,4,0,MLSL,23.632723049511338
1,2,5,0,MLSL,29.78316212343787
1,2,6,0,MLSL,28.87377054697067
1,2,7,0,MLSL,32.172188767582334
1,2,8,0,MLSL,30.457538149180536
1,2,9,0,MLSL,30.73458983649858
1,2,10,0,MLSL,29.19911921081754
1,2,11,0,MLSL,24.518064921681937
1,2,12,0,MLSL,28.94392333091094
1,2,13,0,MLSL,28.664935423955267
1,2,14,0,MLSL,29.27609712994335
1,2,15,0,MLSL,31.010384378706267
1,2,16,0,MLSL,25.68274052808465
1,2,17,0,MLSL,26.537137374687198
1,2,18,0,MLSL,31.538942537896688
1,2,19,0,MLSL,28.549263776089948
1,3,0,0,MLSL,28.603938864500613
1,3,1,0,MLSL,29.088117568631105
1,3,2,0,MLSL,27.927771230389638
1,3,3,0,MLSL,29.086582698890435
1,3,4,0,MLSL,29.373259156477904
1,3,5,0,MLSL,29.861580548598013
1,3,6,0,MLSL,26.629622632930047
1,3,7,0,MLSL,26.75048306055293
1,3,8,0,MLSL,20.56910892349232
1,3,9,0,MLSL,26.94393057021169
1,3,10,0,MLSL,26.409109392876005
1,3,11,0,MLSL,28.465145479194298
1,3,12,0,MLSL,25.03581298132309
1,3,13,0,MLSL,26.626223582112612
1,3,14,0,MLSL,26.224059397335612
1,3,15,0,MLSL,28.937094591659488
1,3,16,0,MLSL,28.491949005816704
1,3,17,0,MLSL,26.673347919320797
1,3,18,0,MLSL,28.793694334073244
1,3,19,0,MLSL,27.224364094843065
1,4,0,0,MLSL,27.566095954745368
1,4,1,0,MLSL,31.67951027386177
1,4,2,0,MLSL,28.943841212782512
1,4,3,0,MLSL,28.83854512730619
1,4,4,0,MLSL,26.180468268493943
1,4,5,0,MLSL,27.949559175475567
1,4,6,0,MLSL,27.280259581500136
1,4,7,0,MLSL,28.218718157577605
1,4,8,0,MLSL,28.111507721261024
1,4,9,0,MLSL,28.570656742754302
1,4,10,0,MLSL,27.83475072919264
1,4,11,0,MLSL,28.091613144338815
1,4,12,0,MLSL,27.212215210586276
1,4,13,0,MLSL,28.0834576667104
1,4,14,0,MLSL,30.112510119223185
1,4,15,0,MLSL,30.379472603107235
1,4,16,0,MLSL,28.37638844688748
1,4,17,0,MLSL,28.536040303837677
1,4,18,0,MLSL,30.894063157652525
1,4,19,0,MLSL,28.4669619487306
1,5,0,0,MLSL,24.831870335211025
1,5,1,0,MLSL,25.64962816865205
1,5,2,0,MLSL,27.187525431603746
1,5,3,0,MLSL,22.33131332276436
1,5,4,0,MLSL,28.917038084053086
1,5,5,0,MLSL,25.78631377589344
1,5,6,0,MLSL,28.3312879631237
1,5,7,0,MLSL,29.261751881497357
1,5,8,0,MLSL,29.44063915001639
1,5,9,0,MLSL,30.75906546042718
1,5,10,0,MLSL,27.6465009509411
1,5,11,0,MLSL,26.558210990711423
1,5,12,0,MLSL,27.46042184601519
1,5,13,0,MLSL,27.782213442986098
1,5,14,0,MLSL,25.606732601439234
1,5,15,0,MLSL,28.49405683253662
1,5,16,0,MLSL,27.311096390758827
1,5,17,0,MLSL,24.85015572885236
1,5,18,0,MLSL,26.753314713922908
1,5,19,0,MLSL,28.852371266432534
1,6,0,0,MLSL,31.222842071362354
1,6,1,0,MLSL,29.786961002052397
1,6,2,0,MLSL,30.55156156005214
