fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,0,0.0,0.3813982781618609,0.08067380507627822,0.5,0.5177307695527614,0.04849089055939494,9.185289224820797e-09,5.703158472430883e-09,3.699215214731426e-05,0.7835939122038167,0.9999999999999891,1.1093347115272178e-13,0.9999999999999984,0.8903508771929822,0.19421487603305793,0.38212892439160323,0.289002557544757,0.17058823529411765,0.19273361109851164,0.12124989875333299,0.12035858554179217,0.1811503562920772,0.1850444460824907,0.11726920346293677,0.11400287778403291,0.21497976276822495,0.19385238527747622,0.23016182137346836,0.26296874919752095,0.29853495949174425,0.3032200095120344,0.2364414607720885,0.2714998036852012,0.3110374858913634,0.339302972307299,0.7006689263832693,0.05025125628140699,3.2228136565640175e-07,0.08823529411764701,0.4054054054054054,0.8651635359348094,0.769955732412849,0.9440489244527335,0.279129299003178,0.5524520328211165,0.2885295896282378,0.21491054161292533,0.23224034228790358,0.2211120858812497,0.4920049312194349,0.14350440681899193,0.47843172384979715,0.5585393478321937,0.5146877778807546,0.5349519783042249,6.515711108894578e-09,0.25703442040437285,8.903160279053592e-09,0.2999033105677007,4.0318357980703616e-08,0.3861748025110661,1e-12,1e-12,1e-12,1e-12,0.060178121563583965,1e-12
1,1,1,0.0,0.3491043967762981,0.04564724683381979,0.0,0.6516414580455915,0.048490887143157316,3.5128284879109746e-09,5.140315165323756e-09,0.00010585987818138386,0.7947818950530647,0.9999999999999858,7.361668080211052e-14,0.999999999999995,0.30263157894736825,0.16528925619834722,0.13041055173694965,0.26598465473145777,0.22352941176470587,0.12875652799349543,0.16869951525646734,0.1904944346465121,0.19931190802706933,0.2376324557460242,0.16717449282203478,0.1796554617017096,0.20144736401939728,0.2720300759998639,0.3485256702190625,0.4283458812341583,0.44476243085915984,0.48313548177041954,0.35612466609706883,0.43747552970625114,0.4219497129497949,0.5296796968867559,0.7123691989828813,0.012562814070351744,1.288310764035317e-07,0.06470588235294118,0.4054054054054054,0.8150384360263164,0.8477247968558199,0.9452397754671626,0.2675446871439528,0.5826513243345162,0.24517536999306783,0.22182327346832675,0.23134024871487324,0.25802510873563267,0.4905216912940457,0.139135288407193,0.4580281429176735,0.5979273098556693,0.5094353351404262,0.44811484799404944,1.3073840977418167e-08,0.26090853491666477,1.1837749025605641e-08,0.26583982461058964,3.210406543334574e-08,0.21197149843152968,1e-12,1e-12,1e-12,1e-12,0.14658659475655722,1e-12
1,1,2,0.0,0.3989086379183061,0.07501442026289676,0.25,0.5409781444895388,0.04849088545932987,2.1787586471089265e-08,4.254332986168106e-09,3.0870314219048097e-06,0.8296426218193743,0.999999999999985,8.706464034323642e-13,0.9999999999999958,0.7894736842105262,0.3884297520661157,0.16242775847170926,0.38107416879795397,0.27647058823529413,0.15727643251018938,0.09505470772156956,0.30629040496833904,0.29850993785193364,0.33658301844021665,0.0901444797564472,0.3394748776709954,0.3320958823327715,0.31965305836371444,0.24628650579317585,0.45017563945977784,0.4463144122473883,0.481450268304388,0.2430905357527245,0.4804333378964698,0.43735663119670254,0.4831333585081083,0.5678621162869735,0.030150753768844255,2.9452111479513983e-07,0.08529411764705876,0.2432432432432433,0.851709599678783,0.7958558290665403,0.9199226609719722,0.256210640466007,0.5140280753339502,0.2797765270594138,0.19018186580791774,0.19529010820079917,0.5062451188210554,0.6733316447190929,0.44018727577625766,0.6014149807044966,0.6158445403796105,0.4198149030051056,0.44614433399393894,1.2037772923295456e-08,0.23370286254779923,1.3090125925334882e-08,0.2868661224602189,1.8299391128599516e-08,0.32309446802904934,1e-12,1e-12,1e-12,1e-12,0.5146542241781811,1e-12
1,1,3,0.0,0.36961174410491143,0.06094873533036905,0.25,0.3830731385877304,0.048490885110978516,7.135363526287272e-09,4.209785265147425e-09,3.5804582873548036e-05,0.7638696951610595,0.9999999999999778,9.46618874290235e-13,0.9999999999999948,0.7456140350877191,0.2644628099173553,0.23290386754362652,0.3529411764705883,0.1529411764705883,0.26874638611138535,0.1494236942277095,0.24306415955639277,0.24813446627070163,0.2661711477208365,0.1440388592822126,0.2282488731570812,0.25426668593840274,0.28094314501862255,0.308796401563836,0.42830976132330434,0.4370377655365998,0.4590428574999182,0.3097116202720965,0.427066174231111,0.4109650361387802,0.4883053149114266,0.7031016309658893,0.010050251256281381,2.0856777162900006e-07,0.08823529411764701,0.4054054054054054,0.9307811456071499,0.7985348226430693,0.9424149137096334,0.360530307043518,0.4965859431250508,0.20509392887057687,0.18973299213046024,0.20305565913637813,0.16629896198486183,0.6130533378700704,0.1560135217182042,0.5922551754276978,0.5380140927816994,0.7437796515675209,0.777157556946389,3.632369351398363e-09,0.23907668719378358,5.361255890424125e-09,0.26777730346289175,1.5899347149892016e-08,0.2540553146903968,1e-12,1e-12,1e-12,1e-12,0.11426214384646641,1e-12
1,1,4,0.0,0.5017244649225461,0.17704143196028949,0.5,0.4048835173925892,0.048490888693900294,9.664983385172111e-09,3.2153962470588397e-09,1.5361503788073925e-05,0.8113299326926118,0.9999999999999725,1.2551614792078e-12,0.999999999999995,0.6842105263157894,0.32231404958677684,0.16892686853675143,0.5319693094629154,0.2676470588235294,0.2437838479756753,0.19933004192125175,0.3205718788491062,0.30739684780495746,0.3610820005412283,0.19887639248293637,0.3558581769452532,0.3087081623644055,0.37976745079299695,0.3363743964973913,0.4727633164689575,0.46922696166021827,0.5166115107955072,0.34948768325945734,0.5146966944844511,0.4492103306039309,0.5599880568056606,0.7500740841884317,0.01507537688442212,3.034644068924624e-07,0.08235294117647063,0.45945945945945954,0.9156467313745084,0.8384238268761175,0.959846470162913,0.3008007349736382,0.5944634328992995,0.28879038673074886,0.21846717450296516,0.24113670415001898,0.5226371559002286,0.24236904138775361,0.44472599250037187,0.2697079594106723,0.40782843521851697,0.7609690081399237,0.7424794607526751,7.040528032961281e-09,0.23119330468177798,1.8037092882993054e-08,0.37265064573532525,3.1467181300022817e-08,0.31855408424440484,1e-12,1e-12,1e-12,1e-12,0.11819181776336272,1e-12
1,1,5,0.0,0.4623842035659004,0.12669073563382494,0.5,0.6476452964639746,0.048490888202938454,8.775425184773124e-09,4.9380711022639855e-09,3.2844971880232094e-05,0.8874122084874632,0.9999999999999859,1.3985835881137631e-12,0.9999999999999982,0.7894736842105262,0.2644628099173553,0.24894122848065992,0.4015345268542199,0.2794117647058824,0.16581241994811882,0.12228466487495344,0.16747254673041023,0.20453436023153376,0.19589614261341365,0.12431991980973674,0.19467975369514046,0.21857803441103413,0.2581043657634763,0.32439608204056786,0.4209270393613172,0.45591664329995574,0.4644846369217179,0.33977462063578223,0.4595618227490735,0.44654228254992245,0.5361696034050039,0.5738905203274614,0.005025125628140739,1.3856444447905475e-07,0.07352941176470584,0.10810810810810834,0.8447263565433337,0.8266768782258547,0.9807331468624845,0.221258367921002,0.6885049606096261,0.16472607788132004,0.15408360991135917,0.1695845670236633,0.3638698871212881,0.6149434145223776,0.29295167528370014,0.5820414466480538,0.6135879680303183,0.6911235080762886,0.7209098661943573,4.557486998449727e-09,0.16726469580495348,4.914287647344295e-09,0.20739695003721745,9.635458482697058e-09,0.12600241849600546,1e-12,1e-12,1e-12,1e-12,0.13507256147409347,1e-12
1,1,6,0.0,0.37476603983404555,0.05976399807895761,0.25,0.5046572401767944,0.04849088627614639,8.04361255584129e-09,5.325722279397298e-09,4.0606060623865835e-05,0.6773341453628776,0.9999999999999777,9.676464976990091e-13,0.9999999999999958,0.7543859649122806,0.2272727272727274,0.27487593216740525,0.2915601023017903,0.13235294117647065,0.2492778002680491,0.2056979528315421,0.21831954432034342,0.25548295177881614,0.23451680560127752,0.20125707229590328,0.2185268156376791,0.2698896166493936,0.2632391236306708,0.36118005580974333,0.4297807436827146,0.46369319315275814,0.4603936357458663,0.3653270356713776,0.4423954572625581,0.4443934150063081,0.5021150308562032,0.8164619482875748,0.027638190954773878,1.288310764035317e-07,0.0764705882352941,0.4054054054054054,0.8994961277864778,0.827671603450546,0.9476407223652117,0.3099249598143223,0.5455877498133804,0.20897249425879644,0.22020183099639334,0.2362453249167198,0.20351836086320918,0.44754367881539125,0.119972009677971,0.4699811250597268,0.6702689594170832,0.40418490645456184,0.42922423433887125,3.7144459006523974e-09,0.25966241311761984,5.041516391729275e-09,0.2344586714535374,9.275133586629312e-09,0.1798640940155674,1e-12,1e-12,1e-12,1e-12,0.22109959904985102,1e-12
1,1,7,0.0,0.2881724307422733,0.012029206946724425,0.25,0.24654016495493986,0.04849088273878499,2.640844945015962e-10,3.149974849909365e-09,0.0009970703191139736,0.6215782258289564,0.9999999999999587,3.764202275380812e-13,0.9999999999999948,0.6754385964912278,0.15702479338842978,0.34098962842491554,0.45524296675191805,0.11470588235294124,0.4527887360781151,0.16847203464800814,0.19475239968463462,0.2297738490858227,0.20686844658939862,0.15994070825382545,0.19469398193321236,0.2369361836442488,0.21990122551030367,0.3422590495033895,0.4225968513032365,0.45516822479591823,0.45204159920119824,0.33655934404419074,0.42558078979145303,0.42146867042514247,0.47105382006876,0.45169183464132945,0.022613065326633125,2.8557782269781717e-07,0.06764705882352945,0.29729729729729737,0.9535353375254895,0.8992458037013904,0.9807501325116419,0.2178601148709412,0.4565836064630847,0.15727410333970115,0.20502389143947597,0.21814868067223725,0.1810694473598011,0.5617141091169445,0.15114458804536662,0.5479848608394788,0.5879598876400858,0.7399905559290395,0.7683014833047096,4.578475553495637e-09,0.18756627261741385,3.3952888509942287e-09,0.23559943736670705,1.2846736110705821e-08,0.17922221472755168,1e-12,1e-12,1e-12,1e-12,0.4260635844309042,1e-12
1,1,8,0.0,0.440193940921068,0.12516026598270633,0.25,0.5388153463546734,0.04849087975484647,5.598282675468784e-09,6.145810888721108e-09,7.493574587169546e-05,0.8053073490074468,0.9999999999999897,7.181664202264787e-13,0.999999999999997,0.7105263157894735,0.16115702479338853,0.3522337124417748,0.3913043478260869,0.11176470588235302,0.39482493762043025,0.2313184510273779,0.24478504654822622,0.24203894072610416,0.23340671227458887,0.23169341921309772,0.25685964404742484,0.25770757185710014,0.2585234163506999,0.3667822801912839,0.42977602302285667,0.4329237534758747,0.4356433070196675,0.37980979525995207,0.45778668375321174,0.42622764009565206,0.48704500590955785,0.6092698519423105,0.030150753768844255,1.336977604412932e-07,0.06176470588235294,0.4054054054054054,0.9196280632644592,0.8986224675661623,0.9607428995059577,0.2410263399656734,0.6057684847147293,0.20046860588814946,0.09156305542651366,0.08064289101970967,0.4457169644288863,0.2566430482552127,0.319613067315776,0.30327911531352436,0.6458464627457616,0.6207160107808501,0.6503100738343085,2.7802919281776e-09,0.1404772921333519,3.5341500625409546e-09,0.2213426463079882,1.591068294559911e-08,0.19095216602776938,1e-12,1e-12,1e-12,1e-12,0.031747862187392686,1e-12
1,1,9,0.0,0.4427521251818158,0.10199056960335948,0.25,0.6602397959627306,0.0484908874767473,1.2990403995914992e-08,6.975410069436753e-09,2.961466789403367e-05,0.8533128540646601,0.9999999999999868,9.881633488056441e-13,0.9999999999999972,0.6842105263157894,0.19421487603305793,0.28608582574772434,0.49616368286445006,0.20882352941176474,0.29047859191957603,0.07362484790130577,0.13151600798139615,0.16584036043658817,0.2029134237372881,0.07725344025210808,0.14926362305301086,0.19592902593801553,0.26352777966296786,0.284214038561013,0.38713592552450776,0.41698455276123453,0.4546120038879742,0.31087368156818723,0.43276700039801214,0.4325298494916453,0.5384304097355894,0.6058725991739526,0.030150753768844255,1.1078429823506283e-07,0.07058823529411759,0.32432432432432445,0.8048448118732544,0.8126079020266204,0.9662644099608448,0.24299711293339593,0.6288508513517947,0.1397541070086979,0.11274504157295895,0.12446782785969668,0.1031120873449301,0.5624306660415228,0.09375635886282513,0.5672361637472921,0.708898229712196,0.5733494332150592,0.6169888431571536,6.755986210849549e-09,0.15156388776813015,7.1061273391600836e-09,0.1643138384505586,1.2877880736630394e-08,0.17528546334239714,1e-12,1e-12,1e-12,1e-12,0.08074903310598258,1e-12
