fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,0,0.0,0.22235541710821782,0.06486944946187902,0.625,0.6849690517249123,0.013691583048037161,5.993729964456128e-09,8.038830543776086e-09,0.00017164749373891795,0.8656852446268012,0.9999999999999958,2.0363148084509737e-12,0.9999999999999999,0.17081712062256832,0.16304940560584577,0.06678727428952905,0.6022878425113064,0.13878523223501382,0.14151527335843572,0.5366606027050542,0.05969101123595503,0.36755546870655714,0.0009521821061273852,0.0013903116021699597,0.0019200909353085085,0.003842625857713872,0.0009722141160713884,0.0033545283982118613,0.00659209053594542,0.013340648704959093,0.5732310535298508,0.6075187548590566,0.6257264230563788,0.6422319649091126,0.7140701025629719,0.72666191260303,0.7529548134622385,0.8165462580960196,0.4148869908971229,0.050991501416430565,1.489819469122154e-07,0.09609609609609607,0.5570175438596492,0.6808340757933973,0.9256219702589006,0.9752610910086446,0.012607163785840092,0.8018421875134043,0.0026186249854783916,0.022027110023938284,0.03927721954820061,0.3085947687226091,0.6233491152132555,0.026622154860140974,0.5932289956267273,0.6073872604321925,0.47310848682100837,0.578347299359419,6.531879360587498e-10,0.0005591835531017767,3.253372680765948e-10,0.000517767439435836,1.0993828359316902e-09,0.0008161651896985613,1e-12,1e-12,1e-12,1e-12,0.09033160207841667,1e-12
1,1,1,0.0,0.20238750608805298,0.04918066631821244,0.5,0.7947074438795118,0.013691583342188778,3.835295668106632e-10,6.349677510345943e-09,0.002638785841379807,0.86438843023832,0.9999999999999943,1.3884853079034094e-12,0.9999999999999984,0.15914396887159538,0.10786345293925187,0.09802509378703379,0.560388401170524,0.10591504565303686,0.1690653728658029,0.49742940757731563,0.03274227528089891,0.49127897004681065,0.001048942951910776,0.0014722391373233519,0.0020725882642411825,0.005145788321729034,0.0009380992333680385,0.0027244160400970575,0.005518638493437486,0.013104694624953749,0.6013465106483542,0.6374851037000822,0.657452589141982,0.6804331394403149,0.7069421736359007,0.7193074222073225,0.7451981407391546,0.8076145197371479,0.37641034335239665,0.031161473087818622,1.8248576410899803e-07,0.09009009009009003,0.56140350877193,0.6939498262856634,0.9355935567893157,0.9731706570765064,0.025710650854125522,0.8275576731746411,0.0025945220160394863,0.012186442293940114,0.02252794464257614,0.21564607795598814,0.6176106894965492,0.01799922342565958,0.5927607408882244,0.6161131226259842,0.5396677289803146,0.6349913971178665,5.181300790113463e-10,0.000554467096786672,3.9076806058667054e-10,0.0005326663131202607,6.328332727801777e-10,0.0006952749906794943,1e-12,1e-12,1e-12,1e-12,0.08978825409599611,1e-12
1,1,2,0.0,0.20520298592615438,0.05482288993453093,0.375,0.6451768049907448,0.013691578078053128,1.5177495577342994e-08,6.8521166607717195e-09,2.790420969506018e-05,0.8250538030115988,0.9999999999999917,3.803279753308332e-12,0.9999999999999969,0.15914396887159538,0.10535500054531571,0.10034864601776913,0.5783453046022878,0.047479158396188985,0.3251812072923592,0.42220991853199397,0.01983848314606748,0.5301296931987881,0.001965902079472837,0.002974213055154712,0.004251174135568075,0.009435576602209462,0.0008816669542467843,0.0026699790799323136,0.005484233574854575,0.0115309311634965,0.5365048384400425,0.5685266367387599,0.584691394063596,0.5943488242094721,0.5916424643070325,0.6014233923684624,0.6210639385201954,0.6629112748820281,0.3387092481002427,0.014164305949008513,2.7378895742140646e-07,0.18318318318318313,0.5526315789473686,0.7255761465740895,0.9443326866826389,0.9814821300074856,0.01041809011706571,0.780850798233254,0.006091005297332189,0.024443577183152113,0.04437970277158278,0.1765643873050511,0.3885915390908465,0.010703716185629404,0.5545351161698049,0.5338357375971944,0.4885800213037156,0.6332005594528634,4.899219222745394e-09,0.001759066177340567,2.7874329921435563e-09,0.0015942626163088854,3.7140974572197315e-09,0.0019510391671528364,1e-12,1e-12,1e-12,1e-12,0.15633240111950128,1e-12
1,1,3,0.0,0.211380124965909,0.05566002069758729,0.375,0.3630078355419208,0.0136915767034802,1.2119186235880485e-08,6.029186553832344e-09,3.555901119910725e-05,0.7431027136005747,0.9999999999999897,8.744126936736062e-12,0.9999999999999977,0.21750972762645915,0.10284654815137964,0.12785468678318251,0.6382016493748337,0.14243747518856698,0.14522952923698845,0.45780273669224086,0.02396418539325834,0.528287511389836,0.0010768096639094268,0.0017514616633587264,0.0027487848900377486,0.006422124335732988,0.0008380920384559258,0.0028170285842351196,0.006226557992732143,0.014930570808899049,0.6112477249148995,0.6480990692103371,0.6687734497213816,0.694075123453984,0.7015810611944385,0.7138723720273306,0.7395325490074419,0.8011379807642713,0.4287202050189731,0.028328611898016998,1.6488513407425037e-07,0.084084084084084,0.5921052631578949,0.7259616192179807,0.9494105445005605,0.9760692371459487,0.01629990245848359,0.7751591730159793,0.0027710638489597426,0.019638872855984243,0.037203906824621116,0.3063578430125359,0.34842554869584597,0.024750102146199028,0.5436301875705151,0.6017610530278453,0.5276546707031496,0.6618046931811936,7.969490161811439e-10,0.0005938707138434442,3.405418230894076e-10,0.0006154034669166922,8.395572484669205e-10,0.000848177225617286,1e-12,1e-12,1e-12,1e-12,0.06421893727620546,1e-12
1,1,4,0.0,0.27640270785269533,0.10569535098284158,0.5,0.4143926274721521,0.013691580310296034,8.884359100532428e-10,5.926240904858555e-09,0.001038706033984029,0.7126088212366269,0.9999999999999856,9.462252311439982e-12,0.9999999999999978,0.15914396887159538,0.10535500054531571,0.10034864601776913,0.5963022080340517,0.1022628026994839,0.1834968677697877,0.5752590366210552,0.09568117977528093,0.2774233320416901,0.0011229496374033563,0.0015158854079111346,0.002083702717051064,0.0048588340271195855,0.0008203012205109711,0.002208215546965345,0.004201626104411262,0.010289066188469836,0.5897143579144758,0.6250743799746875,0.6443116784458177,0.664671686013865,0.6829620570250358,0.6947406637299312,0.7192552899942211,0.7772814543670367,0.4299045673604669,0.01699716713881011,1.3461249755662568e-07,0.1111111111111111,0.5438596491228069,0.7385252961012037,0.9459806372099329,0.9845165336790813,0.03352259076624042,0.778296379714394,0.002326836515634243,0.027193632485945002,0.049381393591563225,0.21396115942905763,0.3559122186439956,0.02555470487204929,0.5374424665486425,0.6094115579081377,0.6372991782336729,0.7914914462039573,4.968695373280205e-10,0.0005244504532228613,5.363358783195139e-10,0.000605251778364603,5.869434588997716e-10,0.0007307411223065426,1e-12,1e-12,1e-12,1e-12,0.09778665601368688,1e-12
1,1,5,0.0,0.308310162492737,0.1171342627212885,0.75,0.7007637546496014,0.013691584027180678,3.816546509128954e-09,7.434828317391141e-09,0.00027017506913667294,0.8988300931923053,0.9999999999999917,1.193620483553562e-11,0.9999999999999991,0.15914396887159538,0.08528738139382697,0.12311945787897544,0.560388401170524,0.051131401349741944,0.30072015225629467,0.4289330064067073,0.027563202247191068,0.46575619568876414,0.0004087214605642426,0.0005949810637968843,0.0009150654266766176,0.002885585140482429,0.0002673493575033325,0.0008636255579925649,0.002004353738186569,0.005598048731166129,0.629688988388224,0.6676636779528159,0.6893348875045047,0.7182344401856549,0.7047885332023659,0.717068697081905,0.7427677901911653,0.8044320807721601,0.34313709524465086,0.022662889518413554,2.6558450678513562e-08,0.099099099099099,0.6008771929824561,0.7151492426069934,0.9558997439356465,0.9907697820626369,0.02209691836705316,0.8247242796480257,0.001052762502109967,0.002463273128323451,0.0041173481985513904,0.31127631270946166,0.5171807388529163,0.01853075953472779,0.5761085413804627,0.7040636677337562,0.30142422002460045,0.3146252347874983,8.990156149125968e-11,0.00018740760598668862,3.803343786609094e-11,0.00015853312256466182,8.543830579889909e-11,0.0002527184944024957,1e-12,1e-12,1e-12,1e-12,0.009244906113655558,1e-12
1,1,6,0.0,0.2222766818643434,0.06032058775560763,0.625,0.6276422362718612,0.013691582632523494,1.6965360566822235e-09,7.914522226697456e-09,0.0007093087603352228,0.7565177821838049,0.9999999999999885,9.046982743710812e-12,0.9999999999999977,0.16498054474708185,0.09281273857563527,0.11632918746421095,0.5963022080340517,0.08765383088527187,0.20882636120418419,0.4939492209127581,0.02817766853932585,0.5264625782009332,0.0011135327744117537,0.001660583308862377,0.0023964213854641785,0.006432993089771732,0.0007837132998221841,0.002485068153842866,0.0050384163716052,0.013813162864854671,0.6075250858158536,0.6441001953518072,0.6644822590433384,0.6890639117807906,0.6932548588556933,0.7053304341116511,0.7304644386428097,0.7906363184779306,0.28411653807153114,0.031161473087818622,1.5673198064759347e-07,0.09009009009009003,0.4868421052631579,0.7323857554529085,0.9460901465529057,0.9749697986909946,0.02066229395994948,0.764339233838117,0.002153686355065523,0.03102597290036807,0.056660689507816844,0.19111489753100963,0.4172974893994045,0.02072566339924784,0.5499228117580569,0.6126363349852108,0.6220743366406233,0.7877867272999417,3.5931073580418653e-10,0.0005123004218858612,3.3783725102402405e-10,0.0005445445017052718,1.3764467633980211e-09,0.0008396049798629781,1e-12,1e-12,1e-12,1e-12,0.04290850978921119,1e-12
1,1,7,0.0,0.17061363799074217,0.0315071343604019,0.25,0.4362922620257063,0.013691578751246793,6.176768309118417e-10,6.062311422144825e-09,0.0015484121545626273,0.6901406254805823,0.9999999999999818,3.2857427851662804e-12,0.9999999999999972,0.17665369649805457,0.14799869124222925,0.07601264523004578,0.6022878425113064,0.10956728860658999,0.17440185254657387,0.5431464051253658,0.011850421348314634,0.7982926819417572,0.002030155294686381,0.002841970729799357,0.00362600294413599,0.00635845251505213,0.0016076650194874005,0.004742311221904299,0.008640399942905058,0.015347736726035286,0.6205736925353835,0.6580482206072258,0.6792350869733249,0.7062968341722021,0.7087409359232396,0.7212020424621968,0.7472046959199894,0.8098266254478756,0.394430922689172,0.01699716713881011,2.0196501530963326e-07,0.10510510510510504,0.5394736842105263,0.7537645940076729,0.9639054452562732,0.9929850184288498,0.025696614697784698,0.7744835192721877,0.0052936779211193285,0.016178636465181598,0.029927127706327286,0.3098697593246575,0.4117796939489701,0.02250714186407627,0.5492612642000517,0.5527215603346931,0.5527685878436387,0.6563616379358594,2.617961443581169e-09,0.0010952686420370318,1.3060775011062527e-09,0.001142019978844772,1.7559909586585097e-09,0.0012538016792909747,1e-12,1e-12,1e-12,1e-12,0.20903715541429477,1e-12
1,1,8,0.0,0.27651332156192765,0.10156069930796548,0.5,0.6719271970456098,0.013691573091118096,3.0505994057248674e-09,8.988201090727388e-09,0.0004305197237747129,0.8528846620735311,0.9999999999999943,5.3781791947173346e-12,0.9999999999999987,0.15914396887159538,0.09782964336350752,0.10793891663817123,0.5663740356477784,0.076697102024613,0.22302239139588284,0.5217907142292179,0.048016151685393325,0.412496698132339,0.0015382891009954147,0.0023154044882537266,0.003595751808648664,0.00920215047605569,0.0010968294724883168,0.003324927717736415,0.007247499326781041,0.018314456838121537,0.601561651556616,0.6377906889477111,0.6579347150030876,0.6816594139930362,0.6889869980870569,0.7009830973006349,0.7260011958932989,0.7857087295750415,0.2963203113053796,0.02549575070821529,1.4161510125674692e-07,0.102102102102102,0.5701754385964912,0.7467958087254192,0.9551249174755456,0.9812412696963817,0.020033860648613677,0.7870325405948786,0.003965002692892646,0.013662390394404964,0.024852092550056812,0.1487957383054214,0.4769534442154455,0.011793039881220388,0.5623709573725711,0.5813607352370631,0.37171401130906667,0.450429318187386,1.1148113419843742e-09,0.0008462203861782661,5.42694696625487e-10,0.0007406283974552275,2.8972117839437422e-09,0.0012526577047077664,1e-12,1e-12,1e-12,1e-12,0.1308429884147725,1e-12
1,1,9,0.0,0.29392546364141797,0.10271139857581513,0.625,0.7284500858364386,0.013691583049480295,1.4534635482717572e-08,8.53348511572254e-09,4.958137169729226e-05,0.8887992701153788,0.9999999999999925,9.153842838078869e-12,0.9999999999999991,0.15914396887159538,0.11037190533318797,0.09579448364552785,0.5663740356477784,0.06939261611750691,0.24138212934660833,0.4010915130902477,0.08374297752808982,0.2165821188960419,0.0014260353409045994,0.0020565476564361885,0.002924560385149438,0.00645630178777445,0.0009746195693794772,0.003144661068349953,0.006340521548964539,0.014088834368232663,0.6245988704323914,0.6623110179756038,0.6837722345227256,0.711917599994995,0.7028828974554778,0.7152032547010472,0.7408957173614743,0.802619949872847,0.33963656601422665,0.028328611898016998,8.750124119771745e-08,0.11411411411411401,0.5350877192982457,0.697381471275166,0.9446432448334026,0.9861995521082532,0.025029006718048724,0.8188003415327552,0.0031708274064184113,0.012095968670066681,0.022007713194075143,0.16959673277747223,0.448492000103873,0.014444700713734984,0.5634057007007662,0.6001717452324405,0.48240723393072904,0.5859811948483391,5.196991761724172e-10,0.0005524178019057224,4.989863010969219e-10,0.0006202906819964513,9.963651273681052e-10,0.0008728268186385046,1e-12,1e-12,1e-12,1e-12,0.033591689972999966,1e-12
