fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,optimal_budget
1,1,0,1,0.22206574482201913,0.06486057987138293,0.625,0.6846323763349202,0.013730646502494738,6.008687822611729e-09,8.056100818891376e-09,0.00014082618132678682,0.8655282366718533,1.0,1.4399560103323106e-20,0.5328467153284673,0.04651162790697663,0.4141514960834942,0.000996383390626094,0.0015092396083353234,0.002063490050414478,0.004062518116671681,0.0012844123589482897,0.003633994021709895,0.0068687639702429025,0.014124352265336712,0.5437779959559108,0.607880705895998,0.6167620949197682,0.6350852871530748,0.5883975302208434,0.7283979478878526,0.7444064160349584,0.8172270987394004,0.4302249281300141,0.036516853932584234,5.136379759236195e-08,0.113095238095238,0.592760180995475,0.6842206311688632,0.9248152969779238,0.9753135364383965,0.019535424481514962,0.7976089945141599,0.9999999999999999,0.18181818181818188,0.1596009975062345,0.05207569312014082,0.6187500000000002,0.13533834586466165,0.16713517863200217,0.28123256494591853,0.26691219486958545,0.29760736128944854,0.2631149146330103,0.2687233050573007,0.2689300324295906,0.2768937281257529,0.27834915241397384,0.28876286239861026,0.27131599934217737,0.2874983887075362,0.2854317455917856,True
1,1,1,1,0.20206378804736633,0.049149142550159244,0.5,0.7944275521913999,0.013730646788712613,3.8633441014333665e-10,6.369118742401421e-09,0.0021376466411474025,0.864234492086456,1.0,2.0328790734103208e-20,0.49270072992700736,0.050387596899224826,0.3621664822328784,0.0009985905591088414,0.0015800476951439248,0.0022309549830057595,0.0056116384339801,0.0009312665524834556,0.0028574930852146474,0.0057001393580186415,0.013860568523310081,0.5709386933310456,0.6384499560541856,0.648976189695677,0.6743788061458532,0.5816955508386737,0.720066652977722,0.7357150674026814,0.8070740662378011,0.34983846595155543,0.030898876404494305,8.529010715647415e-08,0.08035714285714282,0.5520361990950226,0.6973603401769783,0.9349162866528928,0.9732207854704134,0.02514764927516011,0.8235559374109793,0.9999999999999999,0.1696969696969699,0.10972568578553618,0.07418952618453865,0.58125,0.10902255639097753,0.19091039228618029,0.3254383533233137,0.31526019480588763,0.33229595695728287,0.32717552896321855,0.317265858900981,0.3149967820977145,0.32011335824804754,0.32873068974044795,0.3415044617964238,0.3536016925833032,0.3244778071597778,0.3363572281690643,True
1,1,2,1,0.20498859199077674,0.05485274653436692,0.375,0.6445641905868312,0.01373064153017609,1.5175328452577678e-08,6.865504576885825e-09,2.2943715776533476e-05,0.8248410538724105,1.0,1.0164395367051604e-20,0.4087591240875913,0.023255813953488316,0.5053821132758793,0.0019606707733453798,0.003253815393287636,0.00443513488895941,0.010335763346623226,0.0009438154330951766,0.0028752363854206587,0.005678193457547058,0.012630043225952188,0.5084914129180473,0.5684071150656989,0.5753899195945776,0.5864955226312933,0.486305415033084,0.6014496525218515,0.6119757372324248,0.6608406562392096,0.3326178562233122,0.025280898876404487,1.734695980830164e-07,0.17261904761904762,0.570135746606335,0.7291800463687037,0.9437541463431458,0.9814759807549727,0.013515817884200448,0.782984339900572,0.9999999999999999,0.1696969696969699,0.10723192019950128,0.07598026211068076,0.6000000000000002,0.037593984962405985,0.4250272694546921,0.3160172618553179,0.33070063864188504,0.3329808977062127,0.3393163352030449,0.3584973022982403,0.38108971209970494,0.34763601627182095,0.33277742850291014,0.34075437037178113,0.34872667665417834,0.35022243855195134,0.35175579563549786,True
1,1,3,1,0.2110858375120935,0.05564386950414622,0.375,0.3628274020891049,0.013730640165060275,1.2128868318052558e-08,6.0465836515607185e-09,2.92104717488855e-05,0.7430617998985929,1.0,1.2705494208814505e-20,0.44525547445255476,0.01937984496124029,0.6034673552194761,0.0010930435451389526,0.0019030215338678412,0.002983624996279782,0.006824422743441488,0.0008892758389290283,0.0030129608622548962,0.006741535594628854,0.015598390308917876,0.5804984246782817,0.6492534675132592,0.6604518622292234,0.6883208981428788,0.5765420855546568,0.7136966248883176,0.7291571369041997,0.7994023784027883,0.41074828398343133,0.028089887640449437,8.529010715647415e-08,0.10714285714285712,0.5610859728506785,0.7294808415525704,0.9488718727316099,0.9761168754636149,0.02229484318749947,0.7761113707427308,0.9999999999999999,0.23030303030303045,0.1271820448877806,0.07980049875311722,0.6625000000000001,0.1390977443609022,0.1730798994407332,0.20807263041181456,0.20260835748465217,0.21273063521219834,0.21399618919635854,0.1877959429514503,0.20232124519955738,0.20517006830398554,0.20396555541461128,0.20996021050501074,0.19919300169504334,0.20023960427431348,0.20834490588530444,True
1,1,4,1,0.2762755947988431,0.10578130049307517,0.5,0.414129350001555,0.013730643765797593,9.152032081477925e-10,5.9395422159810966e-09,0.0008253150479413839,0.7126644651024721,1.0,5.929230630780102e-21,0.5656934306569346,0.0891472868217054,0.2606181166675449,0.001162795450456892,0.0016347961180421097,0.0022092856159191972,0.005207903572369509,0.0008207025937397555,0.0022799979827621305,0.004345718667421849,0.01082171545492285,0.5597278712398417,0.6258048628510612,0.635640865103521,0.6581821368350563,0.5614484882113603,0.6948278963837443,0.7093230142312805,0.7757489731873329,0.46676961908974457,0.011235955056179761,5.5441333831773725e-08,0.12202380952380948,0.6108597285067874,0.7421353519801757,0.9454125683671755,0.98454243694283,0.03626750974279738,0.7799348969623519,0.9999999999999999,0.1696969696969699,0.11221945137157116,0.07247188152068809,0.6187500000000002,0.1052631578947368,0.20732526572493448,0.21795023435715838,0.18595186537271685,0.19932766426514636,0.187125406301851,0.17271924365762437,0.20309576612178462,0.1958698793489098,0.21329052056774503,0.19034747028430712,0.2137010623585054,0.21455946004992768,0.212364478124214,True
1,1,5,1,0.3081231174672518,0.11714638324703043,0.75,0.7005273739143668,0.013730647473829308,3.823850070277409e-09,7.451650153375987e-09,0.0002217615447923579,0.8987640993481428,1.0,5.082197683525802e-21,0.4233576642335767,0.03875968992248058,0.379072912824296,0.0004075093900631814,0.000686139018330942,0.0010233948755213897,0.003206147318699527,0.0002774517127219932,0.000991596305166508,0.0021229696853695213,0.006245670754149408,0.5982953968057854,0.6691736746262352,0.6812650428345968,0.7130699401635081,0.5794519406514378,0.7172199696929258,0.732664502394742,0.8031066915409847,0.33046372844470895,0.01685393258426958,2.0614880198645483e-08,0.09226190476190474,0.597285067873303,0.7185855053971957,0.95543246031683,0.990790139230241,0.02813513545117516,0.8239848264460956,0.9999999999999999,0.1696969696969699,0.09226932668329185,0.08855909007967885,0.5687500000000003,0.05639097744360898,0.3122524188184705,0.265494496433376,0.23362540079179162,0.22399930463911055,0.23642539011727304,0.2252283570639734,0.23717561784751,0.25379125271011915,0.27309375033133027,0.265122456274524,0.24563264774092264,0.263102220405038,0.2656792037662098,True
1,1,6,1,0.22199810614811555,0.06030428596356742,0.625,0.6272907849956472,0.013730646078756546,1.6737747213922724e-09,7.931088627650985e-09,0.0005912465876048548,0.7563118370806517,1.0,1.2705494208814505e-20,0.4890510948905111,0.011627906976744075,0.8270933234968647,0.0011949554402766517,0.0017915133572517618,0.002730383520002704,0.006945152057551453,0.0008243150580670016,0.0026403219160844138,0.005552399173687787,0.014870682104227347,0.5769370659083914,0.6451935667776267,0.6561454979043515,0.6832368669477902,0.5707899806582628,0.706510050175174,0.7215950015921071,0.7905676030388572,0.2998573458745486,0.025280898876404487,7.32533164411401e-08,0.10119047619047608,0.49773755656108587,0.735954358609477,0.9455222033423052,0.9750164737145994,0.02156332983220327,0.7666782628605611,0.9999999999999999,0.1757575757575759,0.10972568578553618,0.07605985037406486,0.61875,0.09022556390977439,0.2351990358055165,0.21359890086081626,0.21265041205484597,0.22732529719621067,0.21635883059845035,0.24195902519251264,0.22142979318046968,0.2317166446238359,0.23430433278461102,0.24554937639303367,0.2349409696060847,0.24289086580104116,0.2220505749608189,True
1,1,7,1,0.1702238562763557,0.03145281198513564,0.25,0.43607547212347353,0.013730642199536592,5.873227548326181e-10,6.077119853908412e-09,0.001333934650145983,0.690039080328812,1.0,2.0328790734103208e-20,0.5401459854014599,0.027131782945736337,0.6003934587483093,0.0018654746102238198,0.0028876654189894276,0.0036577194513943883,0.006649483543560862,0.0015543879353379477,0.0046091964821078305,0.008540316467616667,0.015526654296949167,0.5894616412268272,0.6593551259445314,0.671003311245628,0.7008125347266845,0.5826616600076807,0.7213157731691205,0.7370405944420589,0.8084805808181317,0.40669735802126517,0.028089887640449437,9.684944517497372e-08,0.12500000000000003,0.5520361990950226,0.757365546499859,0.9635364811351532,0.992999125369366,0.028238433647360894,0.7717830944788806,0.9999999999999999,0.18787878787878792,0.14214463840399005,0.06066800212583297,0.6312500000000002,0.11278195488721811,0.1990260172287504,0.19790010495201865,0.22072480613653175,0.22108492333467017,0.2290073225515874,0.1958727525634323,0.20422791193346324,0.215951404074616,0.20788627716614247,0.21370464361465083,0.22411464794949779,0.22070656258909377,0.22193789058203472,True
1,1,8,1,0.2763111594456729,0.10158830255407215,0.5,0.671556242148236,0.013730636540897491,3.0481312189009507e-09,9.005462143720405e-09,0.00035446484143174164,0.8527631454267279,1.0,1.0164395367051604e-20,0.5109489051094893,0.06589147286821692,0.30418161698132196,0.001560443144171913,0.0025280146066824633,0.003913229390135261,0.009999987014913801,0.001134422772943231,0.0035539629442114494,0.007890304402730827,0.01987100145334601,0.5711822178682079,0.6388005699992213,0.6495233558641473,0.6757454779507048,0.5669389267920936,0.7017597346142077,0.7167626122242783,0.7851774144944175,0.4372002079098203,0.030898876404494305,1.2796334898092843e-07,0.14285714285714285,0.6063348416289591,0.7503995470632223,0.954664250611649,0.9812763995850349,0.02146241141547328,0.7898421144641635,0.9999999999999999,0.1696969696969699,0.09476309226932672,0.08621303883149269,0.5875000000000002,0.0714285714285714,0.2700855487401293,0.28337737108118555,0.2468803400433563,0.2364649287235548,0.2308616733193874,0.2142301672145749,0.2495516773929837,0.23701818541323197,0.24009910275910812,0.2384200064217026,0.25357321148727896,0.2569442342623814,0.2512471956118657,True
1,1,9,1,0.2937135314134516,0.10270410728636582,0.625,0.7281709738516075,0.013730646494935777,1.4536270390328955e-08,8.553176753394256e-09,4.083762632580324e-05,0.8887087444449256,1.0,1.5246593050577406e-20,0.3905109489051096,0.08527131782945738,0.18883287566430318,0.0014728427205084342,0.002323791555698648,0.003152315950666707,0.0069151088211762335,0.0010747890705628076,0.00353843464707167,0.006727642140729332,0.014878257659104152,0.5934198336301242,0.6637801395741892,0.6756796870250221,0.706656348474415,0.5787764354900047,0.7164893537243199,0.731985194982731,0.8026598069264035,0.3221123056974795,0.0028089887640448674,5.136379759236195e-08,0.11607142857142849,0.6153846153846152,0.7007752131284732,0.944043751150548,0.9862324635830875,0.03132977870888756,0.8164210082092261,0.9999999999999999,0.1696969696969699,0.10972568578553618,0.07418952618453865,0.59375,0.06766917293233082,0.2837362536235218,0.27120424370363766,0.26818361554352294,0.24956437462964165,0.2562522150998412,0.2549525411997615,0.2547666396107937,0.28327855023004084,0.27763926267113714,0.26857053906281236,0.2522740824838428,0.250177994069504,0.2748714470096339,True
