fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,optimal_budget
1,1,0,1,0.22173139737373598,0.06430161967623002,0.6666666666666666,0.6714409355416974,0.015312199121762286,6.753818081701482e-09,7.638256775758677e-09,9.948493942424616e-05,0.8578724616520602,0.9999999999999999,1.3552527156068805e-20,0.39325842696629215,0.07777777777777782,0.13247986191024166,0.005240034480928307,0.008307087237024653,0.011243559032895594,0.022426635964350003,0.006309519247056618,0.015651577881939494,0.018930489135028546,0.042310298870928256,0.4187533216299745,0.5501325184700399,0.5540900624958138,0.6116004188680609,0.5350873374301282,0.6803238478394205,0.6981561196203911,0.7784459727554129,0.15551319281799691,0.021680216802167987,9.205738477234302e-08,0.058252427184465966,0.4999999999999998,0.8223552485625019,0.8716392197353462,0.9797260730522959,0.026825626062645685,0.7734376178672089,1.0,0.13953488372093026,0.09363295880149809,0.0971107544141252,0.511627906976744,0.09937888198757758,0.26696956640946296,0.2697521981871052,0.27749237161839685,0.2703504109822985,0.2787666112486508,0.25947330409043773,0.2753240077095417,0.2689321321008611,0.27271820923118206,0.2726729103661168,0.28471995936254585,0.2811958125810702,0.275659123635739,0.27889871264472776,0.29298709559992686,0.28809906609509234,True
1,1,1,1,0.2006671797000555,0.047670099453382714,0.33333333333333337,0.7833102611036751,0.015312199095142963,6.379050944099762e-10,6.035638803078988e-09,0.0010416303044973813,0.856599042993127,0.9999999999999999,1.0164395367051604e-20,0.34831460674157305,0.044444444444444495,0.20354076303443389,0.007933943539581108,0.011476414204861403,0.014377704261401711,0.02226450656290238,0.009845741268776477,0.01788539920992688,0.02148587013946089,0.0359975089037714,0.4528555187904569,0.5947462061695338,0.5990230026596063,0.6601285814777744,0.5377929500550709,0.6831028627511398,0.7010855219729081,0.7798590902586195,0.3450122950144132,0.024390243902439004,1.0922321721518567e-07,0.045307443365695754,0.4576271186440679,0.8356542469027088,0.8884625703322888,0.9777944326367447,0.06301599794523638,0.8149115677244403,1.0,0.13953488372093026,0.16479400749063663,0.05331102079847,0.5038759689922478,0.09937888198757758,0.26324859974149073,0.2720550918926538,0.2693298589628324,0.2789365303875513,0.271529598609612,0.28645633605150717,0.257381473442624,0.26214655027410627,0.26182715019293784,0.25763801055637897,0.26405757424547305,0.2599034025361088,0.2707909862643381,0.26932825749386585,0.26989080235789575,0.2794482706329998,True
1,1,2,1,0.20849850541316153,0.056028205332261355,0.33333333333333337,0.6199567928716434,0.015312194076813859,1.5172263456086266e-08,6.290312735583181e-09,1.9342797010616042e-05,0.814874180478566,0.9999999999999999,6.776263578034403e-21,0.2191011235955056,0.09444444444444448,0.06062159026849234,0.016491429834552124,0.021309712416698354,0.029161850119594112,0.057513036758780146,0.012394031638890787,0.021885489823190492,0.028975835395012976,0.0630574380996246,0.3899158122040802,0.5122414795281501,0.5178170378355935,0.5782242412790566,0.42394236080424863,0.5392970959811527,0.5544230608133935,0.6241884258703264,0.3099904140707659,0.016260162601625938,4.658579940313213e-07,0.07766990291262132,0.5677966101694916,0.873527546618438,0.903339003114586,0.9831647066735001,0.035777890452159566,0.7584544591380581,1.0,0.13953488372093026,0.10112359550561799,0.0898876404494382,0.5348837209302323,0.03726708074534143,0.5292977165015079,0.35962771785200326,0.34283579815215753,0.3683438295085971,0.3725478829237327,0.36899176429067,0.3736129183469364,0.3787117098292743,0.3685651716399355,0.3459853851735096,0.3874315461986832,0.37833607816233283,0.38390183244001624,0.36204730273458796,0.3497170438362718,0.3445737484514415,True
1,1,3,1,0.21078456733507245,0.05479952825318719,0.5,0.35661029926257126,0.015312193051451026,1.1269867109085163e-08,5.63777409541719e-09,2.9424166176117427e-05,0.73951882246053,0.9999999999999999,1.6940658945086007e-20,0.2977528089887641,0.038888888888889,0.20001376963402281,0.008544365503765621,0.011501859700242298,0.017729093162400376,0.03534793288379982,0.010711617647719204,0.016562045509330693,0.024844505438694407,0.05451018057473097,0.4632462742069256,0.6081275240971773,0.6135188719380319,0.6791181037954777,0.5368705126866679,0.6813933393009595,0.7003227371446568,0.7817932060300774,0.34241204860247776,0.013550135501355004,1.6105672439657338e-07,0.04207119741100318,0.48305084745762694,0.8691859609995756,0.9122791483481609,0.9803060858178296,0.03792016205060672,0.7506914057556839,1.0,0.1550387596899223,0.12359550561797752,0.07865168539325842,0.5503875968992247,0.06211180124223597,0.4013894872899612,0.18165371322734394,0.17692298825956493,0.20222953344844322,0.1798153841109109,0.17909118158928897,0.1805394465824996,0.1814322371102433,0.1969409202227854,0.18911929806386021,0.200304366510642,0.18901573828840637,0.19151010492780524,0.19096552756643695,0.20332442812274945,0.21048436106845647,True
1,1,4,1,0.2818892118857733,0.10914416990421544,0.6666666666666666,0.40447143509630756,0.015312196410211828,2.1315490077321467e-09,5.367767930633467e-09,0.00026045658817493514,0.7129406377507634,0.9999999999999999,3.049318610115481e-20,0.4719101123595505,0.044444444444444495,0.26702664424183403,0.007402355500017254,0.011467640092914995,0.016766011821930382,0.037051653957295934,0.006817563100642077,0.014050822892857523,0.019794463974967615,0.04857903387253582,0.43947090346831125,0.5774471599306797,0.5823954434555301,0.6458762727498902,0.49735186394461717,0.6321888333003911,0.6492548202301753,0.7261938714748156,0.4373978609728406,0.005420054200541952,1.365762954544381e-07,0.048543689320388356,0.4576271186440679,0.8845235287370392,0.907004703416044,0.9870709688803028,0.054619261582609546,0.745457428716026,1.0,0.1550387596899223,0.07116104868913856,0.13585291113380998,0.5658914728682171,0.09316770186335385,0.3080773886461091,0.214651356075559,0.1920921442276544,0.20483453394480744,0.18511975538040343,0.19103427912799137,0.19546903366984805,0.1996364625825464,0.19038167719510335,0.19782777461260057,0.21097268621581206,0.21698236690143152,0.1969935243657515,0.20468897349033793,0.22477169993293197,0.19304981164597154,True
1,1,5,1,0.31054523940991485,0.11737116298656464,0.8333333333333334,0.6913187678500156,0.015312199778894605,4.25596607437089e-09,7.016566753617905e-09,0.0001583869918889513,0.8951939111553264,0.9999999999999999,8.470329472543003e-20,0.3146067415730337,0.08888888888888899,0.09260078880332044,0.0072463396141932606,0.009658133402626265,0.01511249642715771,0.03274445126242772,0.009497480524965745,0.01482924946299329,0.022591487714204772,0.05357848788993927,0.4836795233677651,0.6348066395834665,0.6401138583133883,0.7083934774285909,0.5589394327368967,0.7093988075664989,0.7288906079602103,0.8131954328861779,0.2262179583550863,0.008130081300812955,1.4432632928596125e-07,0.03236245954692557,0.44915254237288127,0.8557589564278132,0.9237994573994845,0.9924677075694053,0.04031911878689881,0.8163587733027251,1.0,0.13953488372093026,0.09737827715355798,0.09337466098411466,0.5038759689922478,0.06211180124223597,0.37069151227919,0.21383858019428365,0.23115535607509508,0.2297212681274274,0.25470917556473877,0.21906338937307207,0.24923459231731915,0.23776197241988437,0.2544615708026478,0.25323268873272037,0.23933587571852688,0.24843002339909678,0.25400100879255033,0.26284551380733007,0.27723166210768224,0.2480387816520534,True
1,1,6,1,0.22214751517970266,0.05943983175020456,0.5,0.6135734967886689,0.015312198368088928,9.076549576864506e-10,7.487070105216777e-09,0.0008966810249485828,0.7458533241602259,0.9999999999999999,1.8634724839594607e-20,0.36516853932584276,0.08333333333333333,0.11476237835135823,0.00911477660761387,0.01459020892489442,0.019226681942120925,0.031566570172042126,0.01000880675019472,0.01870070233034585,0.024867969251439682,0.04368840839994679,0.46003491923448475,0.604678082921715,0.6095421068237142,0.6730608284065178,0.5231058255775712,0.6646738761924429,0.6827133651205602,0.7602792894491873,0.32143309273871945,0.018970189701896942,1.1555047472962237e-07,0.012944983818770212,0.47457627118644075,0.8773019703433975,0.906218814434921,0.9793096256154907,0.06724848910550663,0.7468027219499267,1.0,0.1550387596899223,0.14981273408239698,0.06401881369218708,0.5581395348837207,0.0683229813664595,0.381225131155435,0.195198552236811,0.19706179437636034,0.20767324239990678,0.1877075321837755,0.19021103717572344,0.1928722288645883,0.20322668159633284,0.1992029949569342,0.19447919204537195,0.20104856002756863,0.2024083578761623,0.2168147762648146,0.20656117122981293,0.22018525403771722,0.21558432541463482,True
1,1,7,1,0.16662750283999767,0.029051875989785002,0.16666666666666666,0.4272821838180877,0.015312194564774806,3.607526082556433e-10,5.563571915057674e-09,0.0017127713645963393,0.6828508512579627,0.9999999999999999,2.541098841762901e-20,0.5,0.08333333333333333,0.15550198126519796,0.00867511508323571,0.013050611029111953,0.01652199639775254,0.028410684251781757,0.009506539932269171,0.019031321070630484,0.023047441410701454,0.042852211251470346,0.4729290669582289,0.6212170286644045,0.6258616638441343,0.6910330615172047,0.541770185063981,0.6884574276812292,0.7066840803645363,0.7869710368852347,0.35492912548750577,0.018970189701896942,6.46510584180205e-08,0.012944983818770212,0.5677966101694916,0.8980142777421731,0.9377475410280385,0.9942246063720992,0.05218903646617595,0.7509340478358786,1.0,0.13953488372093026,0.1310861423220973,0.06859846244825549,0.511627906976744,0.0683229813664595,0.3523329193805915,0.18387109453642655,0.17387826951314436,0.20551293969435203,0.1914090430326676,0.19323199512078776,0.16992066868697178,0.19466722785431684,0.19941352143539265,0.18267997367596991,0.19262861545076432,0.20854425917865846,0.2036686373416744,0.22300081922416978,0.2222252399832766,0.21717893014310913,True
1,1,8,1,0.27866576857694414,0.10247627852702341,0.5,0.6571442883361331,0.01531218898338867,3.113577588769652e-09,8.582691771287592e-09,0.0002806033702837421,0.8466353388964567,0.9999999999999999,3.218725199566341e-20,0.4157303370786517,0.04999999999999999,0.21429663547039843,0.01639965918036122,0.021701716146781756,0.025490104928615174,0.0452578001609107,0.017735493994889752,0.030765545692390234,0.03431774249060913,0.06755144074667614,0.4559448914148235,0.5988438030093539,0.6033411602075452,0.6684320017629684,0.5284579409533429,0.6715421738949271,0.6891583809363555,0.7699753211942488,0.2542818459508871,0.02981029810298093,1.0922321721518567e-07,0.02265372168284782,0.44915254237288127,0.891868560745505,0.9219667072958504,0.984535919582024,0.0538206335310103,0.755957568761864,1.0,0.1550387596899223,0.10486891385767788,0.09314969191736136,0.511627906976744,0.1739130434782608,0.1645335428441088,0.198123995906603,0.18866494337267098,0.19363612531279858,0.19164582486591297,0.17541117775274093,0.1852902005214459,0.20183134339195627,0.1886816631868951,0.20497126460183482,0.18670439189216448,0.18039617758670443,0.19806688846135073,0.20685577209792927,0.19698751262407205,0.17726212419881107,True
1,1,9,1,0.29534538901535307,0.10214789062214358,0.8333333333333334,0.7172164241564037,0.01531219875447523,1.4736720824194965e-08,8.231341818122979e-09,3.4900612021767285e-05,0.884004193655214,0.9999999999999999,4.2351647362715017e-20,0.2471910112359551,0.033333333333333326,0.1956050278835089,0.011380537194973771,0.018664579212008543,0.025810005190835032,0.05305638930838689,0.01485430032388,0.031011677555156714,0.04086212946209178,0.0941854010169436,0.4797379468295355,0.6307988242722331,0.6364894853134366,0.7068832063445395,0.562663405443907,0.7154549738770524,0.7354511594294318,0.8231802126849226,0.380660711033171,0.0027100271002709064,2.478455777479301e-07,0.04207119741100318,0.5084745762711864,0.8377245319360644,0.9042116115486116,0.9888429620464465,0.04862136265763761,0.7884965223463738,1.0,0.13953488372093026,0.07490636704119844,0.12066438690766979,0.511627906976744,0.22981366459627328,0.1252266965922868,0.2385775321218769,0.2456589183284064,0.25381752277046304,0.2426145908803888,0.2713109123618134,0.29102876347633044,0.2770323085302948,0.26898542782545987,0.2763643265295592,0.2500429235104324,0.25898850749694613,0.2422366135955039,0.2654524961940169,0.2692818999955309,0.24929019811297123,True
