evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 65.2029060107 0.0000000000 1.0000000000 0.7128828620 67.0000000000 5.6206282895 0.8863621409 6.4909156433 -0.1414476066 5.5074887845 -0.1331697436 42.1319858884 -598.0011046893 27.0128058783 6.9059851910 3.528105 0.800314 1.957476 4.481786 3.735116 -1.954556 1.900177 -0.302714 -0.206438 0.821197 0.288087 2.908547 1.522075 0.243350 0.887726 0.667349 2.988158 -0.410317 0.626135 -1.708191 -5.000000 1.307237 1.728872 -1.484330 4.539509 -2.908731 0.091517 -0.374368 3.065558 2.938718 0.309895 0.756325 -1.775571 -3.961593 -0.695824 0.312698 2.460581 2.404760 -0.774654 -0.604606
2 23.6868525673 0.0000000000 1.0000000000 0.7128828620 67.0000000000 5.6206282895 0.8863621409 6.4909156433 -0.1414476066 5.5074887845 -0.1331697436 42.1319858884 -598.0011046893 27.0128058783 6.9059851910 -2.097106 -2.840036 -3.412540 3.901551 -1.019304 -0.876149 -2.505591 1.554981 -3.227796 -0.425481 -1.790933 0.773805 -1.021610 -2.361264 -0.056364 0.856664 0.133034 0.604944 -1.268644 -0.725482 -1.344921 -0.719106 -1.626293 -3.452565 0.354852 -0.803562 -3.260397 0.925565 -1.814597 0.103891 1.458181 0.257966 2.278801 -2.469652 0.804683 -1.369620 -1.741594 -1.157699 -0.623105 0.112331
4 23.3447134800 0.0000000000 1.0000000000 0.7128828620 67.0000000000 5.6206282895 0.8863621409 6.4909156433 -0.1414476066 5.5074887845 -0.1331697436 42.1319858884 -598.0011046893 27.0128058783 6.9059851910 0.752851 -2.198802 0.596476 2.652772 -1.389136 -0.299269 -0.870307 3.698527 1.344590 0.814924 -1.539832 1.078498 -1.348665 0.063661 -1.271692 1.352867 1.153182 -0.416598 0.792013 -2.186123 -2.982515 0.878783 0.333347 1.270063 4.766290 1.888959 -1.825644 2.234033 -2.631815 -0.923169 -0.136483 3.426685 -1.489510 -1.652877 -0.196905 -1.326957 2.253272 -2.159863 -2.294937 -0.875640
6 17.8569968337 0.0000000000 1.0000000000 0.7128828620 67.0000000000 5.6206282895 0.8863621409 6.4909156433 -0.1414476066 5.5074887845 -0.1331697436 42.1319858884 -598.0011046893 27.0128058783 6.9059851910 -0.738364 -0.478758 2.199319 1.310527 1.280263 -3.233912 -0.048652 -1.476062 0.559849 -0.196301 1.820358 0.634436 1.572656 -0.932838 -1.888893 -0.820099 -0.034041 0.758303 4.518618 -0.084514 -1.911890 -0.691964 -0.927192 0.962963 -3.081594 0.126524 0.313013 0.464362 -1.194632 -0.475843 -2.848122 -0.986640 -1.085723 0.832100 -2.312365 1.562396 2.988969 -4.139970 0.852517 1.353816
20 15.9300524957 0.0000000000 1.0000000000 1.8861037997 1.0000000000 6.3083601115 0.9974179698 3.1254627884 -0.1049620245 2.6505102831 -0.0890117541 9.7685176414 -1282.1304244636 26.5860198110 6.7581943927 -2.601326 -0.999574 -3.594304 0.069799 2.536761 -0.409098 0.933549 -0.733177 -0.492063 -0.558869 -0.893226 1.040631 -1.414553 -0.835646 2.790671 3.891589 0.046784 -0.340582 0.469227 0.898731 -3.094515 -1.802754 -3.169668 -0.835462 -0.488514 -1.896027 -1.548755 -0.906972 0.585998 -2.906140 -2.093994 0.033461 -1.197534 -0.121706 0.730601 -0.774428 1.836048 -2.470241 1.128064 -1.490945
39 15.6610370507 0.0000000000 1.0000000000 1.7941598879 2.0000000000 6.2934444384 0.9950426932 3.5920174743 -0.0960353539 3.0982821380 -0.0854032080 12.9025895357 -1218.6328660450 25.3399328516 6.4406227628 0.697426 -1.875093 2.639981 3.069455 3.252262 -0.231812 1.801309 -1.874515 2.378487 0.899065 -2.377798 0.214150 -1.128950 -4.591391 -0.606101 0.733977 2.049444 -2.032121 2.915207 -0.475175 -1.598905 0.181656 1.609830 -2.344079 0.128842 -0.897432 -2.258985 0.781800 1.697329 -1.725831 -1.165277 -3.573951 0.555265 -2.816987 0.193075 -2.243456 0.326844 -3.626792 3.149601 -2.187480
47 12.9575387881 0.0000000000 1.0000000000 1.7171338755 3.0000000000 6.2810547138 0.9930652465 3.9205277327 -0.0512859863 3.4037186539 -0.0504572696 15.3705377030 -1210.9656268211 26.1298331483 6.6759207552 0.081428 -0.169003 0.144923 3.025656 1.793802 -3.753093 -0.694420 -3.488489 -0.284839 -0.077527 -1.838981 0.764140 -0.026332 -0.697033 -0.224661 0.558136 3.053645 -1.488972 1.215738 -3.282177 -2.572678 -2.279770 -0.472820 -1.274714 -0.628916 1.647380 -1.403749 -1.961685 1.126119 0.548769 -1.036183 -0.722223 -0.243897 -1.377382 -0.201918 1.273518 -1.358408 -2.850033 3.610833 -1.168409
84 12.5437128884 0.0000000000 1.0000000000 1.6238528290 5.0000000000 6.2549579956 0.9888959875 4.7503013423 -0.1598826703 4.3025904451 -0.1469137406 22.5653628427 -1118.9673066240 23.9402195216 6.1321048583 1.301590 -0.285617 0.113862 -0.695139 3.476871 -1.205884 -1.959566 -3.781101 2.032274 -2.576033 -4.579034 1.772449 -0.874192 -1.690570 3.279222 2.083565 3.570324 -2.398691 2.114398 -1.613531 -1.674763 -2.373668 -1.837906 -1.226363 5.000000 1.378602 -3.873715 1.417068 -0.400312 -0.419661 0.636086 2.097707 -0.450290 -2.890316 1.049773 0.644747 1.423590 -4.104899 2.529577 -1.368435
111 11.8793861335 0.0000000000 1.0000000000 1.5725717879 7.0000000000 6.2323001399 0.9852464763 5.4208590937 0.0612730018 4.8995614868 0.0322319102 29.3857133142 -1142.9494517582 25.7986130734 6.6028668653 4.777030 -0.661305 -0.533422 -0.011312 1.854607 -1.518232 0.571963 -1.882878 0.685141 -0.296008 -2.744736 1.150991 -2.375951 -2.671935 1.931872 -1.173993 5.000000 -1.178286 0.408525 -0.375334 -3.497611 -1.804012 -0.104809 -1.563105 -0.653693 -0.089362 -3.704703 2.108340 -0.449635 -2.758266 -0.920942 0.308626 -0.535774 -3.965425 3.517881 -1.847206 -0.501533 -1.923794 4.152791 -3.351271
120 11.5183603856 0.0000000000 1.0000000000 1.5725717879 7.0000000000 6.2323001399 0.9852464763 5.4208590937 0.0612730018 4.8995614868 0.0322319102 29.3857133142 -1142.9494517582 25.7986130734 6.6028668653 5.000000 -1.695376 0.270024 -0.478368 1.807154 -4.145297 -3.350850 -3.425908 1.527015 -0.072298 -1.891898 1.178814 2.384634 -1.136086 0.792157 2.002637 5.000000 -3.409908 3.187084 0.733003 -3.147087 0.810185 0.445413 -3.234985 -0.110675 -1.205996 -5.000000 5.000000 1.663282 -1.131765 -2.522496 0.834826 -0.616256 -2.088632 3.400501 -1.461718 2.176498 -0.026348 2.566529 -1.937139
