fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,0,0.0,0.4318613728683903,0.0974932422029885,0.6666666666666667,0.4818954018674783,0.1003094899344802,6.975233528626026e-09,5.863587346788164e-09,0.0001319143859677,0.7692643766270882,0.9999999999999868,6.752352956016904e-13,0.5203252032520325,0.1863636363636363,0.190681233536702,0.2666666666666666,0.196969696969697,0.0703911662309955,0.0821306049883965,0.1232214125275627,0.2714150929832862,0.2462647503252821,0.083489872120405,0.0851783716992332,0.2987638552130818,0.2601877402416885,0.161516853662155,0.2199358856248141,0.3448114172053049,0.3261503655026982,0.1773838887466,0.1699333909380483,0.3666343044370045,0.3594502459195929,0.7401956642821561,0.058673469387755,2.214813101669563e-07,0.092814371257485,0.3928571428571429,0.9191718887896784,0.7604466974133528,0.9229787563263278,0.3428461908646339,0.5241018662861744,0.3904596741965653,0.3111039541433249,0.3404425614886275,0.254465623964243,0.4959243079202768,0.207787816731766,0.5032269898953133,0.4534360542202204,0.4281116659562958,0.4817537940252318,3.23637490962839e-08,0.4530669130203307,3.4865979635534206e-08,0.4853613833529101,3.2989439018910907e-08,0.5379424151118526,1e-12,1e-12,1e-12,1e-12,0.0372967651800633,1e-12,False
1,1,1,0.0,0.3933878623221664,0.0492194375858502,0.0,0.639446374739046,0.100309486106339,2.2938478253828119e-10,5.7290200131882775e-09,0.0046349549897513,0.8078516551984193,0.9999999999999828,4.977705971205299e-13,0.2926829268292682,0.1454545454545453,0.1429857624635668,0.3866666666666667,0.3080808080808081,0.06835961200864,0.2089908200055307,0.2570659448674138,0.3570589601299551,0.3310629083581679,0.21626447243392,0.2206382061736668,0.3700840519241307,0.3544315952685379,0.3347624439050244,0.4347833265028902,0.5333953856858689,0.5175239345080715,0.3486479108979599,0.3467591260078975,0.5356895298997519,0.5497806722115782,0.7401956642821561,0.0306122448979591,8.399586660827496e-08,0.0269461077844311,0.4999999999999999,0.7872478387226514,0.745383824202607,0.902729154293829,0.3832293858600408,0.542353161920487,0.2259616143246423,0.2841536067047361,0.3050893515078381,0.8928449783583275,0.4559570588466698,0.7125902545044326,0.4742924737430392,0.5291283823302477,0.5037959878421885,0.5386772380712908,2.0266972359776586e-08,0.3078753550888338,2.6120147268825022e-08,0.3027537572146705,1.567866261845997e-08,0.1573106101895546,1e-12,1e-12,1e-12,1e-12,0.0209162503185334,1e-12,False
1,1,2,0.0,0.4302593440129977,0.0711115492062304,0.3333333333333333,0.5803634166899186,0.1003094842891869,3.1870589818111026e-08,4.676848513925057e-09,1.5676908801903277e-06,0.8715672509289343,0.999999999999986,2.779696840475468e-12,0.7073170731707318,0.1909090909090907,0.2491785058471055,0.2666666666666666,0.106060606060606,0.1212688295566137,0.0804749299246736,0.2440031530932142,0.2805074869107501,0.2811130941892226,0.0803937087380364,0.2247859317680361,0.3063802007102263,0.3001042296691283,0.2031867129571069,0.3733850855004268,0.412545551160089,0.4153008071896679,0.2104897299733041,0.311301747756075,0.4198305888093814,0.4407862907668594,0.6349553737809928,0.0331632653061224,1.813164545033365e-07,0.059880239520958,0.3928571428571429,0.8677510300438178,0.8280150062939331,0.8803128008405464,0.2684382821483937,0.5456952229117211,0.2729351339777471,0.1552758333357258,0.1709380756766321,0.3049408513950729,0.5937648220706497,0.254985382099529,0.5658202118935168,0.5384346498363889,0.5801479924991755,0.6236701584390625,1.1652462715176788e-08,0.2477771384215855,1.9203822064927564e-08,0.3311762790288337,2.4731513740184803e-08,0.4266180825474427,1e-12,1e-12,1e-12,1e-12,0.0207733508350888,1e-12,False
1,1,3,0.0,0.4046686084590494,0.0627012419865419,0.0,0.3684842574117343,0.1003094843273662,1.2392452543320097e-08,3.882249172007435e-09,3.429645018681485e-05,0.788220081709007,0.9999999999999798,3.714178582205595e-12,0.8536585365853658,0.1227272727272727,0.4410413207165888,0.3555555555555556,0.1666666666666667,0.1133403684062888,0.1079724705602914,0.1615019328451747,0.2756574812100406,0.2262078517249105,0.10801629671635,0.1312608175214511,0.2763940116391881,0.2137742633268685,0.2344480929414553,0.3220708316524734,0.4247689698133075,0.3891515636091306,0.2414893831940993,0.2512993786321125,0.4114927932374333,0.3910787388452621,0.7133749008434596,0.0255102040816326,1.976218640509343e-07,0.0838323353293412,0.2857142857142855,0.9280347796090777,0.827067840188004,0.9146099451412212,0.3522509744558819,0.4209929177182929,0.24026610943831,0.2046814388379592,0.2313170966881252,0.3256938538514203,0.6037149772361197,0.2745564976499588,0.6064627009758321,0.6011183677174047,0.4772162769352817,0.4554763828896107,9.232925251108893e-09,0.3265941780390657,1.9823566525150362e-08,0.3304388961444211,1.1204584711729616e-08,0.318760491726601,1e-12,1e-12,1e-12,1e-12,0.2172442628511511,1e-12,False
1,1,4,0.0,0.5443212425913504,0.1864863947928774,0.6666666666666667,0.4653364889469094,0.1003094875169317,1.227616137442321e-08,4.006283217349037e-09,3.666586795297524e-05,0.8672677794041282,0.9999999999999768,5.607178019760421e-12,0.6829268292682927,0.209090909090909,0.2212458460646341,0.6000000000000001,0.4494949494949496,0.0761782094349584,0.1699059252303006,0.2083307107490625,0.2856587301486465,0.2670543185086057,0.1787695863961881,0.178532941787884,0.2856883711137003,0.2836173557343683,0.2815090498112702,0.3611740034769902,0.4363929174703733,0.4242244131398849,0.3038673728375897,0.2979131380762942,0.4405504442482489,0.4649323563201595,0.7114708451729801,0.0229591836734693,1.5207252848204324e-07,0.0479041916167664,0.6428571428571427,0.9030446002491048,0.8104313696771328,0.9504371819821312,0.3708428878049197,0.5340299894121784,0.2548754118032179,0.2298503039936803,0.2571068945622174,0.2543174618775701,0.4260308016695168,0.2322158988655061,0.4579667083957229,0.38331808607466,0.7826510258191761,0.8203168330020254,9.544271109625813e-09,0.191812906909107,4.309534790260682e-08,0.3617609597378178,1.37364949042887e-08,0.2890054198535716,1e-12,1e-12,1e-12,1e-12,0.0611503937684043,1e-12,False
1,1,5,0.0,0.4963547614480941,0.1268788961016617,0.6666666666666667,0.6704785531719399,0.1003094868602469,1.0736319964138478e-08,5.361295202206409e-09,6.812725434430966e-05,0.8998443116834481,0.9999999999999868,5.578354093346881e-12,0.8780487804878049,0.1772727272727272,0.3279920105666699,0.3911111111111112,0.1767676767676768,0.1192801072180739,0.0459942733551616,0.1777150451910456,0.2521707076563702,0.1598778060404512,0.0485291073957784,0.1734286163716841,0.3095011673916975,0.1986201643737358,0.2258691938222139,0.3740398199201032,0.4558497925444743,0.3943376918565537,0.247053095966345,0.3166341508672772,0.4939602569235052,0.4495928834552704,0.6254139244938439,0.0178571428571428,8.685438819624783e-08,0.0449101796407185,0.2142857142857142,0.8261536738189434,0.8325105470100089,0.9696394315800088,0.220854681607046,0.692002082893419,0.169313370421369,0.1308167802383155,0.150707481826934,0.2997464522707369,0.3131244184053973,0.2574276914769843,0.3420143679359542,0.6684906648146411,0.5123648110374479,0.4720537971356736,4.935096777487792e-09,0.1069513501068163,6.388011428879463e-09,0.1797193071882257,8.751795958364971e-09,0.1710603694150586,1e-12,1e-12,1e-12,1e-12,0.1728289863671579,1e-12,False
1,1,6,0.0,0.4096888495774823,0.0598548462420985,0.3333333333333333,0.4800072217054031,0.1003094850904276,1.0005059311166928e-08,5.5243180802015636e-09,7.79342358964983e-05,0.7019334478096211,0.999999999999976,3.5767698617359192e-12,0.6504065040650407,0.1954545454545454,0.2250519227696878,0.4533333333333334,0.2828282828282829,0.0898560562546777,0.1203688968941279,0.2219081213034794,0.2909363783693574,0.2355362448962255,0.122598769269526,0.1959971891767398,0.301075811325387,0.2646778852776242,0.261814451540071,0.3901216425888049,0.4639376128079002,0.4261681308551628,0.273307723256825,0.3155516116305833,0.4621022721178882,0.462736458323307,0.7354596165343683,0.0357142857142857,1.865694344234181e-07,0.0658682634730539,0.4999999999999999,0.917834365843925,0.8222892161783504,0.9271515673079284,0.4194525518456756,0.5304335591237279,0.2417271010712169,0.2825351221144325,0.30986540124773,0.6591096700060507,0.1786264258137089,0.5653366327851286,0.2018613699158867,0.5888648497644492,0.4314715101996884,0.4934208696168565,1.14092556431214e-08,0.2281667744818949,1.0653648009918234e-08,0.2715212187651871,1.2021947876637478e-08,0.2239215284872995,1e-12,1e-12,1e-12,1e-12,0.0252508679830223,1e-12,False
1,1,7,0.0,0.3082095500554123,0.0088050039629204,0.0,0.232378332806408,0.1003094826262627,1.2076916831691595e-09,3.08632258573444e-09,0.0004793880980102,0.7165814659651151,0.999999999999952,1.6005033263337756e-12,0.821138211382114,0.0863636363636363,0.5662162945781386,0.5288888888888889,0.2424242424242425,0.1239874031967358,0.1364716846368953,0.1650075294764311,0.2081687837550593,0.129066074988734,0.1348549179919797,0.12852733603643,0.2128072602193818,0.1099245928688975,0.2723659223470311,0.3495496578539985,0.4065811837407516,0.3511081350673641,0.2745177575455109,0.2640854065772048,0.3879992797258438,0.3431514296131094,0.5294972689253645,0.0306122448979591,1.1571355896721245e-07,0.0508982035928144,0.4999999999999999,0.8574186418430962,0.9417837453359974,0.9479289997508634,0.0974170286369873,0.3339171080270549,0.2297536508445168,0.2683486558389174,0.2959928536378977,0.3188327146767237,0.3189201966542199,0.2424711756886708,0.3547126350428271,0.6497852546042908,0.3789144916188043,0.3980087601041397,1.0467408022723402e-08,0.2250445011128294,1.3227496080264456e-08,0.2095033692318328,1.7862649819444174e-08,0.294638476359273,1e-12,1e-12,1e-12,1e-12,0.138776568719635,1e-12,False
1,1,8,0.0,0.4802316487181163,0.1352089632899269,0.3333333333333333,0.5066967813398955,0.100309479879111,3.1749417376906715e-09,6.194271929105761e-09,0.0003398554479727,0.7984496945684967,0.99999999999999,3.010375192939556e-12,0.788617886178862,0.2318181818181818,0.2303540817831764,0.3777777777777776,0.1616161616161615,0.1243127923196848,0.116105521118402,0.1797655493905418,0.2434526075696356,0.1333193212043228,0.1196688421330794,0.1300704195411648,0.240108685352729,0.1720430215324104,0.2384603217792741,0.3335717360414781,0.3978655061746858,0.3154684453918489,0.2552474185214179,0.255949102628438,0.3926520414128995,0.3699850205627197,0.4934915781371278,0.0382653061224489,9.272011799465243e-08,0.0389221556886226,0.1785714285714285,0.8900409607123183,0.9358967482700268,0.9430591590078826,0.2068937907671148,0.5106634974255468,0.2281203626732627,0.0609316562917654,0.0507933983129702,0.2468311134913803,0.4992006403780479,0.1902949834347833,0.5045897146599166,0.6816811084434932,0.4908291047898713,0.4932662221538809,3.1756784598137823e-09,0.1823457351338705,9.387046368924146e-09,0.188043550999593,2.6293656689514214e-08,0.3311535380245758,1e-12,1e-12,1e-12,1e-12,0.0269550766374367,1e-12,False
1,1,9,0.0,0.4778832645539198,0.1002793903021012,0.0,0.6645897849922379,0.1003094861559347,1.5740042535321482e-08,7.32591076184888e-09,6.020794792993229e-05,0.8462327211967535,0.9999999999999865,3.771466490075804e-12,0.6666666666666669,0.2636363636363636,0.1727312264424471,0.48,0.2575757575757576,0.1051308368094462,0.0974235894151919,0.2120981137211562,0.3226975601106188,0.2335718162184069,0.1042531983060296,0.1700435511354828,0.374414120293171,0.2888674676385848,0.2476274778527147,0.3845328797278959,0.4873512539120648,0.4265927848179859,0.273615865501529,0.3089150507427126,0.5278613540965643,0.496524542191406,0.5517304451791649,0.0255102040816326,1.475608340860111e-07,0.0538922155688622,0.2857142857142855,0.8087913521895294,0.7674782341189577,0.9406690624119336,0.3140723538899455,0.6891540956655182,0.2027343778841163,0.1402118410076984,0.1564193734241197,0.4165529992171164,0.5665602573903139,0.2962573077645904,0.5690995602665653,0.5837837422077992,0.59943235313815,0.6854103070543884,8.600693404224915e-09,0.2470617683273736,1.0926934830477652e-08,0.2822404354374943,5.825169603587357e-09,0.1968829912456783,1e-12,1e-12,1e-12,1e-12,0.1190881954450336,1e-12,False
