fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1,0,1,950,982,BFGS,7.068835260335435,63.49976941175187,7,0.6956860072505875,100.76495325743383,0.6936277824397598,5.3520817908517,7.716071827495632,0.8715840181996932,1.0,1.0000000000000047,1.0,0.10990517419088848,0.04897959183673469,2.2438973063973067,0.2656565656565657,0.04183673469387755,6.349839862034985,0.4229540300968873,0.04657802514945372,9.08054879398097,2.1488908825969324e-08,1.4700300723318084e-06,4.198395882022654e-06,2.87288532175424e-05,7.222028551253687e-07,5.3239760117850556e-05,0.0001442937188593171,0.0009443267921927476,-0.7279259536694286,-0.7279248992386981,-0.7279229131903714,-0.7279050568334378,-0.021120298739398836,-0.021119189552099325,-0.02111726646390044,-0.021100369514187214,0.5498201333158529,0.7297297297297298,1.592950212572123e-05,-3.102102102102102,0.5199182839632278,0.9406562091149152,0.9347520638158222,0.9888984189217337,0.181051360350297,-0.08994083437050782
1,1,1,1,950,1000,BFGS,6.54296680606586,50.01628414415194,9,0.8040609544715436,101.49322808312839,0.01829990795709861,4.211758291130782,230.1518838785757,0.8703268328234626,1.0,1.0000000000000102,1.0,0.10800000000000001,0.06000000000000001,1.7999999999999998,0.265,0.028999999999999998,9.13793103448276,0.41500000000000004,0.04,10.375,2.4229022813384972e-08,1.6648980495314318e-07,7.061106865675756e-07,3.7656269559970307e-06,5.976582611146517e-07,5.976582611146517e-07,1.736072531770487e-05,7.886302165723603e-05,-0.6260888112034224,-0.6260887221355362,-0.6260883842849317,-0.6260864687559814,-0.024932563067486833,-0.024932563067486833,-0.02493214512101045,-0.024930611710211714,0.5574934609961156,0.7077077077077075,1.140399601970033e-06,-3.102102102102102,0.506806282722513,0.9470603007751046,0.9404961267330145,0.9882084298481738,0.13097327710185788,-0.0780658841064115
1,1,2,1,950,1000,BFGS,6.514998664089859,53.430947983399136,9,0.6663674231314045,94.84690089523706,1.9811513409064663,4.680291362816906,2.3624098099822404,0.8336912659406004,1.0,1.000000000000004,1.0,0.1,0.048,2.0833333333333335,0.256,0.038,6.736842105263158,0.42000000000000004,0.039,10.76923076923077,3.392024957444928e-08,4.1271211327852146e-08,9.747669794300655e-07,1.0169512910181995e-05,2.2019027540797358e-07,2.2224193466976307e-07,1.3224551440533702e-05,8.845978798005831e-05,-0.8662789660723248,-0.866278959704341,-0.8662781510365647,-0.8662701858212963,-0.06767400551703595,-0.06767400537819192,-0.06767312545963294,-0.0676680339886992,0.5230513675130716,0.6196196196196196,6.2057288067765e-07,-2.8378378378378373,0.4852791878172589,0.9605106206678415,0.9455555116329761,0.9919078885045616,0.2542744547185785,-0.055574012425327786
1,1,3,1,950,994,BFGS,6.773127947180575,55.516042771082354,10,0.3660018846209091,92.69669032880121,1.5220246789267662,4.058465361440576,2.6664911664259905,0.745035793972041,1.0,1.0000000000000033,1.0,0.1206060606060606,0.0404040404040404,2.9850000000000003,0.27350505050505053,0.02622222222222222,10.430277349768877,0.402,0.04519191919191919,8.895395619132767,2.2382604839723905e-08,2.88127563473836e-07,1.0138567215130438e-06,1.3059904602330383e-05,5.741116059988868e-07,8.124776889046709e-07,2.4359421460731795e-05,0.0001999232563428143,-0.592222043094494,-0.5922218857144681,-0.5922214559216538,-0.592214321986407,-0.025955510140406944,-0.02595550395349011,-0.025954892780201383,-0.025950335928688673,0.5211519823121538,0.7077077077077075,4.136343684063278e-07,-3.1461461461461457,0.4954591321897074,0.9621288701600492,0.9484504071422057,0.9892664517451045,0.181071844755354,-0.09202939511285795
1,1,4,1,950,1000,BFGS,8.663843816227555,101.69617828905415,10,0.42112525523981514,97.37607609146723,0.038680103634541045,4.096609884395322,105.9100028040535,0.7111374441215066,1.0,1.0000000000000038,1.0,0.12200000000000003,0.053000000000000005,2.3018867924528306,0.271,0.037,7.3243243243243255,0.417,0.046,9.065217391304348,2.863957434973832e-08,6.588504468707117e-08,1.8208701798662302e-06,1.6349459148401393e-05,8.601397349133139e-07,8.679751118010083e-07,5.452708119870805e-05,0.0003225566923914743,-0.6642212402209443,-0.6642212154817111,-0.6642200497832746,-0.664210399585615,-0.024217968804408307,-0.024217968614651232,-0.02421666909897618,-0.024210177960630373,0.5410310944178631,0.5975975975975976,2.2046687352394075e-06,-3.014014014014014,0.4844533600802407,0.9671501608155766,0.9464771467805011,0.9925739463126394,0.2364819379920335,-0.09621547239515824
1,1,5,1,950,1000,BFGS,9.741611965373982,115.71040086511148,9,0.7080148743013768,102.3200016488644,0.4454952706171591,4.975794900804994,11.169130693378323,0.9014423234144964,1.0,1.0000000000000049,1.0,0.11400000000000002,0.049,2.3265306122448983,0.26,0.04,6.5,0.394,0.049,8.040816326530612,9.488012140635061e-08,2.0727074017631326e-07,1.0674371007118129e-06,8.85593898248233e-06,7.943899490640612e-07,7.943899490640612e-07,3.024543872563262e-05,0.0002257450380926468,-0.526499105167441,-0.5264990459938752,-0.5264985931170132,-0.5264944924773527,-0.018757978212175636,-0.018757978212175636,-0.018757425769605506,-0.01875375858946692,0.5518383536878124,0.5755755755755753,2.840883690183301e-06,-3.388388388388388,0.5130890052356021,0.9578694036070352,0.9521810862229169,0.9948732270189123,0.26261673050580636,-0.041776180531284485
1,1,6,1,950,988,BFGS,7.076716732969919,59.72164468864333,8,0.6387657419493065,100.64552111156522,0.3176865514780291,5.291060537550982,16.654971741593876,0.7645560793348021,1.0,1.0000000000000022,1.0,0.11433725005153575,0.10204081632653061,1.1205050505050502,0.2691816120387549,0.03877551020408163,6.942052099946837,0.4131313131313131,0.042465471036899606,9.728640776699029,2.678084412525613e-08,5.714017066001048e-07,1.5285900600057522e-06,5.370278582117363e-06,6.835177073948747e-07,7.129589549038059e-07,3.3915329913805655e-05,9.524066951197474e-05,-0.6108201166039893,-0.6108197839386016,-0.6108191992686843,-0.6108168526879905,-0.030388304311061338,-0.030388303416391135,-0.030387294451948942,-0.030385430877593468,0.572468757988292,0.6196196196196196,8.412497049736118e-07,-3.256256256256256,0.47411167512690355,0.9646456541375926,0.9465488362382335,0.9888776758508913,0.19569964772322418,-0.09906290828857543
1,1,7,1,950,1000,BFGS,5.612332065028495,33.3509860752928,9,0.44103036522654326,95.82265864130021,0.21435483490567128,4.1477815122580886,19.350072108629394,0.6942485809205098,1.0,1.0000000000000049,1.0,0.13000000000000003,0.033,3.9393939393939403,0.286,0.036,7.944444444444445,0.42799999999999994,0.046,9.304347826086955,3.006317876899636e-08,1.105693352794551e-07,3.4409651461230148e-06,4.427941314603629e-05,8.364703012424192e-07,8.84631315339674e-07,7.681709085801914e-05,0.0008045074968974884,-0.5569039816843384,-0.556903936850138,-0.5569020821393945,-0.5568793390444138,-0.02344953843598565,-0.023449537306631154,-0.023447756724013162,-0.023430692705593698,0.5406874302487427,0.5755755755755753,0.00014831025143361044,-2.74974974974975,0.5005015045135406,0.9753021004560637,0.9568049593421403,0.995751905135783,0.23811563623682552,-0.09427697012298232
1,1,8,1,950,1000,BFGS,8.751331622732259,99.70986046892745,10,0.6840468421610446,88.87935524238746,0.39348318594111714,5.965054361585618,15.159616915570718,0.8576625853363058,1.0,1.0000000000000018,1.0,0.11200000000000002,0.054000000000000006,2.074074074074074,0.265,0.038,6.973684210526316,0.39,0.044,8.863636363636365,2.4168601379694187e-08,2.056974302469505e-07,1.3739386322282507e-06,8.9463678199463e-06,3.028232536701158e-07,3.028232536701158e-07,1.7508085681157636e-05,0.00010035687047337048,-0.6276540314622586,-0.6276539175249546,-0.6276531842736367,-0.6276484314078142,-0.04920743866540149,-0.04920743866540149,-0.04920659203824949,-0.04920251526051878,0.554859251491538,0.5975975975975976,2.43998629725955e-06,-2.705705705705705,0.4931937172774869,0.9715698011619166,0.9517517283867448,0.9912820765766177,0.11896956403543274,-0.09393819349888687
1,1,9,1,950,1000,BFGS,9.314396689977208,102.14455636229437,9,0.7374206482444737,101.18784608311108,1.8777746008473268,5.611877989492647,2.9885791334914975,0.8923306205248542,1.0,1.0000000000000195,1.0,0.10900000000000001,0.043,2.534883720930233,0.259,0.025,10.36,0.375,0.044,8.522727272727273,2.690237602518809e-08,8.113792577912074e-08,3.4516461747543575e-07,4.670978313998122e-06,4.526874492689906e-07,6.293545350014401e-07,5.94915273055458e-06,5.6265093238483426e-05,-0.5464742437423346,-0.5464742141040027,-0.5464740698202121,-0.5464717058743801,-0.03355196640154887,-0.03355196047401807,-0.033551781984246944,-0.033550093784737334,0.5278529335281534,0.48748748748748744,3.210010895543175e-07,-3.476476476476476,0.4744232698094283,0.949265482382299,0.94571444188715,0.9930785171211503,0.1944286888680634,-0.0805288794463279
