fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.25883095397386124,0.004937894268754406,0.0,0.9999999999999999,0.621425905324804,3.159306110726267e-07,1.317176824747899e-09,4.670173242454814e-09,0.00010095272075307156,0.6374998475658473,1.0,6.776263578034403e-20,1.0,0.2751166407465008,0.13257316759962168,0.13193269303838762,0.052338261078906045,0.02296379289914019,0.1292549220078937,0.14936147063626398,0.0896649905369088,0.06033384791046603,0.1327823517263627,0.13187739220986128,0.051475483667801636,0.02317612766926702,0.1296239979200453,0.146129607132221,0.08648694052305794,0.06071500980378797,0.1662511984659636,0.6399606042020447,0.02092050209205021,3.8355074069763426e-08,0.049019607843137226,0.4727272727272729,0.3830835839145571,0.7910351988136938,0.7894345427997465,0.6913356536510475,0.27188895255167544,0.4324856431446975,0.18829891838741397,1e-12,1e-12,1e-12,1e-12,1e-12,1.258169769634591e-05
1,1,1,1,0.2859793540372566,0.011530839676372556,0.0,0.004690422236955384,0.5939585915215728,3.159351856472618e-07,6.966435927627088e-10,4.743972631739189e-09,0.00021429775531397089,0.6278693557388587,1.0,7.453889935837843e-20,1.0,0.15878693623639195,0.17226221952242893,0.13534711301961544,0.053935215156312166,0.020524544254001853,0.17794751813152335,0.14393735166522786,0.07495819939115023,0.08518151430948229,0.173274846655889,0.13641197401336402,0.05433944938655133,0.022063977727718842,0.18072766730730988,0.14385583582692185,0.07559656238248402,0.08939346092106393,0.11792905081495686,0.7422347168171117,0.02092050209205021,3.7244950457868845e-08,0.05392156862745096,0.49090909090909096,0.07875528715984381,0.7266254020306128,0.8644295801976787,0.6541142664271924,0.19613670823192852,0.46502163769750116,0.07133279699651379,1e-12,0.223266792137847,1e-12,1e-12,1e-12,4.0266332712471625e-05
1,1,2,1,0.262440341385777,0.005040352287179476,0.2,0.0013754613732843857,0.6519855620824753,3.1593851918439207e-07,2.045802522791696e-10,5.120988775798216e-09,0.0008438218591262654,0.6581107718424027,1.0,5.421010862427522e-20,1.0,0.04339035769828925,0.15092389063822914,0.10018720929057523,0.05400562618579041,0.0,0.13842254042048027,0.10898239841931573,0.06321892390770123,0.024420430300450047,0.15100689479249785,0.09994509464290369,0.05294499562840893,0.0,0.1400655530485917,0.10718175819313247,0.06181623174403039,0.02684294347801408,0.060594439117929055,0.5774144122056857,0.02092050209205021,5.2239990174431844e-08,0.07843137254901958,0.27272727272727293,0.07512445880694218,0.8573085609375918,0.9949945674649845,0.8384845632567686,0.0316321345218078,0.5164092203200422,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,5.370389952954727e-05
1,1,3,1,0.2763789546693236,0.007022290089145123,0.0,0.0026519686909368,0.6213471018579653,3.15934017107344e-07,1.0171226023032314e-09,5.460165681434837e-09,0.00016335355523294432,0.6667752372311888,1.0,5.421010862427522e-20,1.0,0.07309486780715391,0.22932919481891656,0.17791906486170272,0.13516115637800263,0.048486158344098085,0.24345829740472777,0.19836868479423403,0.12478671829568122,0.0803466973917284,0.2301607564958809,0.1787652060959677,0.13535471358092,0.0497973952067059,0.24483211979033276,0.1968361006809437,0.12361886583068216,0.08269644343557059,0.08609779482262708,0.7717805992246825,0.01882845188284521,4.944422020397545e-08,0.05637254901960783,0.34545454545454546,0.024904238461826322,0.8523016283279273,0.9478835794296483,0.8425921024549459,0.0877593382860411,0.47176370888069985,0.09944578528649328,1e-12,0.18930842929843691,1e-12,1e-12,1e-12,3.781956209370539e-05
1,1,4,1,0.272254607443639,0.008363308751334939,0.0,0.0010785992063884753,0.57704609000592,3.159262483753573e-07,8.122729274438155e-10,4.467889134611806e-09,0.00016923498989550846,0.5820788336697265,1.0,6.776263578034403e-21,1.0,0.0437791601866252,0.09877416305620992,0.20433091884386512,0.15131512058807828,0.16122395102395282,0.08299322703047707,0.20929552099878607,0.15746207526999645,0.17831575781667097,0.09881351025022989,0.20410244077811812,0.15036927808096678,0.1612320602362447,0.08139519405648088,0.20447638039465577,0.15232546993326812,0.1763989651206136,0.0444870565675935,0.678242170248073,0.01673640167364017,3.213328216017034e-08,0.06617647058823525,0.34545454545454546,0.014373588531074177,0.8385421214708687,0.9463566930668961,0.6822612241547794,0.10546547646045323,0.5144727138968455,0.14990614105658356,1e-12,1e-12,1e-12,1e-12,1e-12,6.646529460403253e-05
1,1,5,1,0.29360625987622485,0.014084899161986943,0.0,0.0010291221785724905,0.6768999061749954,3.1593109434139594e-07,1.4066376353803756e-09,5.664081358101535e-09,0.00011679375961097711,0.7160139982201598,1.0,1.0164395367051604e-19,1.0,0.028382581648522587,0.15162112916854364,0.09025529437466273,0.05351824499398372,0.08177298598227645,0.14897961067373458,0.09745955311977583,0.07171750895498152,0.11718852715494688,0.1520187220210486,0.09046503388821736,0.05293646656487294,0.08224714356165908,0.14884873855561515,0.09332833558744069,0.06771430289402958,0.11683710857088292,0.04007670182166828,0.800726854887539,0.01673640167364017,7.587325285136517e-08,0.06862745098039211,0.5272727272727276,0.06667748013026065,0.8579964490924458,0.883926178725857,0.7831171259800109,0.17372351148001952,0.4887137948631102,0.12416197371949583,1e-12,1e-12,1e-12,1e-12,1e-12,1.7813246743323812e-05
1,1,6,1,0.292661140652716,0.014839580437195205,0.0,0.002968621668959103,0.6613993030372964,3.159347590604203e-07,1.4703897703919444e-09,4.695813285761361e-09,8.868841396127765e-05,0.6985842530198481,1.0,7.453889935837843e-20,1.0,0.10069984447900471,0.24696968848860668,0.23057339726481074,0.13618339396934454,0.0639790434448333,0.2362581095763501,0.23745280668534646,0.153138024567667,0.10576882611403238,0.2471243185879553,0.23039568956133205,0.13526653246335663,0.0640247997369292,0.23632341589368788,0.23431629144555688,0.1498401472065103,0.10566005441290438,0.09453499520613617,0.8035725015250588,0.010460251046025132,6.144385649814142e-08,0.08088235294117643,0.29090909090909123,0.05971527318552161,0.8303671461613428,0.9275802223130603,0.6960114349265671,0.144408013965186,0.421927998655345,0.11115580584607138,1e-12,0.22673017143728977,1e-12,1e-12,1e-12,8.93402358092642e-06
1,1,7,1,0.26282796486574944,0.004783226970694066,0.0,0.0025827008519944215,0.6389470537123277,3.159310889017919e-07,2.7198830457306097e-10,5.011099349589913e-09,0.000616026042610183,0.6505916233217326,1.0,6.776263578034403e-21,1.0,0.11345256609642307,0.28691043026957935,0.19930841262879884,0.05363116540566093,0.061370151277032825,0.2881675637105574,0.21980739617278738,0.08462766380591424,0.06462480984450214,0.28692594719497444,0.19885137764613914,0.05226395191622846,0.06107666139197443,0.28839642606835625,0.21680099803717096,0.0812708394199283,0.06484298784372311,0.08072866730584854,0.7783867860854397,0.01673640167364017,3.8355074069763426e-08,0.06862745098039211,0.34545454545454546,0.130622481190812,0.8206056474237192,0.8839304101061121,0.5668989653889895,0.15148551851906134,0.3767895091689454,0.10382586931259496,1e-12,1e-12,1e-12,1e-12,1e-12,5.6109141244243075e-05
1,1,8,1,0.2737792777097408,0.00723411367321243,0.0,0.0019592903015130097,0.5348487449474099,3.159384609366463e-07,2.0043907415655683e-09,3.739150288600161e-09,4.310077373469488e-05,0.5599121239855853,1.0,5.421010862427522e-20,1.0,0.08304821150855368,0.17554298273452612,0.23364060656959473,0.19818828412935374,0.2090985151529643,0.21997935302107133,0.24386553096883917,0.22777349340388442,0.24512659992735153,0.17629505347740787,0.2342238643393495,0.19816358422425318,0.20995700018463748,0.2200963375851991,0.24083086982437568,0.22496215131267894,0.24509603997162577,0.11083413231064243,0.7514769807263324,0.01673640167364017,6.312479382104049e-08,0.05392156862745096,0.5454545454545454,0.048797833980061656,0.8665317120817614,0.7695205882791933,0.7696999881491009,0.4189779782658247,0.4907643026352462,0.09108786984893186,1e-12,1e-12,1e-12,1e-12,1e-12,2.3782636394199698e-05
1,1,9,1,0.2819958532803659,0.009114396285216115,0.0,0.001098390017514871,0.6865988618487084,3.1593395867760614e-07,1.5099180881103856e-09,5.237852538599562e-09,9.78139977312719e-05,0.7155498869537332,1.0,1.5585406229479126e-19,1.0,0.0855365474339036,0.21761302920308528,0.1924953961631385,0.08111487377987847,0.002749652678293968,0.23349708741642575,0.19683918249405746,0.12253565108702624,0.03979762164281375,0.21791825938975284,0.1925450918574253,0.0804082790291335,0.003104139325237787,0.23434860263920831,0.19454920603473147,0.12041449561611917,0.041214769159427345,0.0575263662511985,0.6081570335443787,0.023012552301255235,4.944422020397545e-08,0.08088235294117643,0.18181818181818188,0.12559422061961156,0.903563697140115,0.9136686591612326,0.8012276962663347,0.20529876188737672,0.4817990601508668,0.08813801734155718,1e-12,1e-12,1e-12,1e-12,1e-12,3.676870247228403e-06
