fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.34099125507306727,0.07277042483571441,0.5,0.5563691726008646,0.02494800633315,1.018369273497246e-08,6.11895325763183e-09,0.00013812889635468007,0.8061162620733278,0.9999999999999909,1.2569541456665997e-12,0.9999999999999991,0.7037037037037037,0.08695652173913043,0.4140663694898463,0.18879668049792533,0.09213483146067411,0.16546290216677606,0.13345274813336766,0.17542947286155713,0.174918294131661,0.15725795467935738,0.1261138742296582,0.16917323430132603,0.18106236009018334,0.16957938742998885,0.2369588487424078,0.3262839051856136,0.3156327414486664,0.29197922587939495,0.23781785154681964,0.31589362885561956,0.2950793152769618,0.31259056601806934,0.6016967341440607,0.05384615384615385,2.0234566958071496e-07,0.08308605341246295,0.5750000000000002,0.8556623606178974,0.7741305722182856,0.950630513691168,0.23468721541635873,0.5920402916170487,0.7601604544076682,0.6893420996304367,0.7792899724308358,0.9371767853725925,0.240454807233618,0.26702983430228544,0.2819314600789058,0.342597263187379,0.23485398019035963,0.3427076937100292,0.27627544476759575,0.5485793472989065,0.758882588411162,0.7110147881095269,0.14923160009667324,0.27573906941934556,0.16304320903790964,0.2997161304860441,0.34291414824104394,0.33652908963744044,1e-12,1e-12,1e-12,1e-12,1e-12,0.10493053448297127
1,1,1,1,0.31335837091243945,0.04452076756286569,0.0,0.6777801287800505,0.024948003964774722,3.2851463349822176e-09,5.232690551753791e-09,0.0004669953661085071,0.7954814597850053,0.999999999999988,1.1078597281634177e-12,0.9999999999999956,0.3415637860082305,0.08695652173913043,0.22519399042430244,0.16804979253112035,0.16629213483146055,0.0757614020910147,0.12813906234048483,0.18024842819316225,0.2229623962532078,0.2362906369216458,0.12499994354276105,0.1883806029509792,0.22826410132323377,0.2593880186893004,0.28967223196873393,0.4335818042114642,0.46594584093716546,0.4739805595563351,0.295989887791257,0.4298256665897867,0.44238282470833207,0.5047935087039048,0.6886286453129848,0.025641025641025647,2.308294665120749e-07,0.05044510385756679,0.42500000000000004,0.8379234768771194,0.8083358983632651,0.9418636891908864,0.3046980991192464,0.5773462013277014,0.6971262822973383,0.7495347329960442,1.0,0.9321731489298929,0.18957117429111037,0.29045505042534225,0.2593170638014355,0.461302121929099,0.5961311697632327,0.5456704828525418,0.5075878944848174,0.6238912505010648,0.7485503357238729,0.7855665152415751,0.17199268635964304,0.31803369674224236,0.10219979807843495,0.29766734104570053,0.18790792308805213,0.21327086831882047,1e-12,1e-12,1e-12,1e-12,1e-12,0.0882667264796103
1,1,2,1,0.3567768560870278,0.07140495816387477,0.25,0.5123518796142208,0.024948001508802487,1.7172233542469636e-08,4.551798181710058e-09,3.057533384262682e-05,0.8045087855976751,0.9999999999999845,4.340404232994763e-12,0.9999999999999967,0.7901234567901236,0.2876254180602006,0.17582961862308077,0.49377593360995853,0.26292134831460673,0.17013749375251125,0.04444092034482117,0.17117784278161552,0.27693331396828025,0.28521280127826104,0.04185215729343493,0.14847836844203505,0.2486131697999542,0.2956920289622335,0.1987108047462085,0.3606556869976408,0.4363023593581724,0.43786915657032854,0.1983712849949889,0.33219432306753616,0.3824121734972328,0.45380738854320085,0.5769770620232797,0.03333333333333341,3.785890417296166e-07,0.08308605341246295,0.375,0.8574393092130544,0.8264909469698738,0.9420556513849349,0.1669874866118738,0.5162567149271465,0.5198746490793926,1.0,0.7964002784152864,1.0,0.3645084235994418,0.330173519376292,0.31375440119988873,0.3476860666943355,0.3693505213176484,0.3739087922221711,0.3175632384399661,0.32141768124760617,0.8615030582611659,0.809594287836019,0.23792211116030237,0.2531523786047838,0.8061234523641484,0.4258829920646647,0.29672310056055873,0.35340254687579953,1e-12,1e-12,1e-12,1e-12,1e-12,0.9999999999999999
1,1,3,1,0.3332226280347639,0.058539999627132286,0.25,0.37580695141872195,0.024948001640053702,2.8615637074854937e-09,4.5166997750314956e-09,0.000468332442450768,0.7628181120919415,0.9999999999999806,8.304364584632877e-12,0.9999999999999956,0.736625514403292,0.11371237458193978,0.36344383528889335,0.5311203319502074,0.20674157303370774,0.2388694452643563,0.06587317911133607,0.1884540632813256,0.22910805056772293,0.21774408184771749,0.06347504105149486,0.16904548890795065,0.21854455950485294,0.22832265958032838,0.24341414109384035,0.4207243648363097,0.4505199485665903,0.4407541644738853,0.24787527311085064,0.39810272453828877,0.41485002351619915,0.46104854151389335,0.6178505337823843,0.01282051282051283,2.9724230543463333e-07,0.08605341246290807,0.2749999999999998,0.9056846802221507,0.8014641005673084,0.9480542748808004,0.3055255574003729,0.5345435187244705,1.0,0.7918316738276123,1.0,1.0,0.1450218725932655,0.29167825125539126,0.2941287068588645,0.39433470898591455,0.393670165075526,0.39055125443441885,0.3399969503544973,0.701120618342582,0.6303698355702246,0.6832316097977958,0.12711245449861225,0.1219654841358494,0.09123631782396675,0.1924865038304156,0.07185000612695086,0.20787937405626145,1e-12,1e-12,1e-12,1e-12,1e-12,0.3287638700150525
1,1,4,1,0.44859560613799543,0.15772805134432155,0.5,0.38190053884658115,0.024948004478825597,8.215911888714506e-09,3.5001645177267512e-09,8.780748277649827e-05,0.7674401701817177,0.9999999999999744,9.311829932622754e-12,0.9999999999999958,0.8518518518518519,0.19732441471571896,0.2720242037988507,0.578838174273859,0.2651685393258427,0.203224629751222,0.06079911472996843,0.1420007073164108,0.2286333576145747,0.2618706563273342,0.059887419609682954,0.12651682135195955,0.24172425138981687,0.29445996997009105,0.22857787449220462,0.3703119039568648,0.4307979599438511,0.4514609871182322,0.23993056607197402,0.3613226382626664,0.42115099732912614,0.4974435733727857,0.7643911707639552,0.01794871794871801,3.566803975524012e-07,0.0919881305637982,0.55,0.9151951423629064,0.8563512404182605,0.9758483324980526,0.20240113042080865,0.45924774895973786,1.0,0.8812951313596518,0.7521582656305743,1.0,0.3141087993995879,0.46428565119479215,0.4891445201594573,0.4510856337771963,0.7273935846318478,0.5581185467214949,0.7014840798575547,0.4371031106069455,0.7235676346466685,0.6373984742156823,0.10968835716324664,0.21256869899681097,0.3400770263876308,0.3244708921239204,0.26268737410100773,0.31749938128277466,1e-12,1e-12,1e-12,1e-12,1e-12,0.05350098294132358
1,1,5,1,0.4283160968794386,0.12428251914204277,0.5,0.6511254105093239,0.024948004782657775,6.961506628223028e-09,5.10247202017658e-09,0.00018423721495503057,0.888827450878577,0.9999999999999872,1.1640471823482022e-11,0.9999999999999991,0.7777777777777781,0.1939799331103678,0.2525197614531866,0.4004149377593361,0.11460674157303366,0.3055501911861265,0.05724830145873655,0.17222028513435372,0.2077759549635175,0.18855163162429223,0.058605019780647326,0.19145910332911434,0.20602616125289203,0.24036447408396888,0.26718220423535877,0.4545462192991899,0.48432199271674253,0.47365193439339653,0.28378415805166735,0.4660556866688792,0.4687327475854073,0.5345697391274808,0.5949227573414007,0.007692307692307776,1.5902055799397348e-07,0.059347181008902176,0.25,0.8429587497064192,0.8689452125529398,0.9840627239378951,0.13684818715686276,0.6905968699195459,0.8116693785132638,0.9298404562286285,0.9701130192122269,1.0,0.03891393062412796,0.14977298941368522,0.15050086846330313,0.13919697400266745,0.7172124694364431,0.13877140386721706,0.6156617062658314,0.7830405288570842,0.8594256881394985,0.9489956416932289,0.026758335914043044,0.07458151980391975,0.0,0.12018155393673796,0.016005027534919503,0.029978541206272635,1e-12,1e-12,1e-12,1e-12,1e-12,0.19095430976556307
1,1,6,1,0.34055156707751844,0.059393638581353256,0.25,0.5343789954364124,0.024948003110694533,6.992587202866101e-09,5.602100215497693e-09,0.0002049561160135256,0.6862527383869175,0.9999999999999797,8.440930873238267e-12,0.9999999999999962,0.8436213991769546,0.12040133779264217,0.39582301469374276,0.3443983402489626,0.11460674157303366,0.2601869375458653,0.08532118111541778,0.2593549422333877,0.2655338435626008,0.2486409831065189,0.08361307270929753,0.27759448255903685,0.27568723006426865,0.2728592735697303,0.26352162088824505,0.4802530649563124,0.4894562983901984,0.4777384568735321,0.2715363397842621,0.48295501303470373,0.4693973860733965,0.5113097083865483,0.7050867940092918,0.030769230769230826,2.2352801290441337e-07,0.08308605341246295,0.40000000000000013,0.9087095021796822,0.8260958739482129,0.9511126546790231,0.25836816411212515,0.5457533031797273,0.8621570202617994,0.5650620512845261,0.8987549068603906,1.0,0.17899411104522256,0.41227591220267756,0.4344015946174835,0.3903639394198835,0.6423250704780196,0.4519178831144862,0.635619592398651,0.5769630866401176,0.7532391849427958,0.7491346073069279,0.15541627832336685,0.2506042284760457,0.12375401305450996,0.2639718971507847,0.06270812816068536,0.18465329420612475,1e-12,1e-12,1e-12,1e-12,1e-12,0.07016479094468454
1,1,7,1,0.26142680276843494,0.015383088857491643,0.25,0.3234979972518387,0.02494799930905207,2.009144150226205e-09,3.5580963200178622e-09,0.000545900050595532,0.6231984335656668,0.9999999999999638,2.986883757363258e-12,0.9999999999999953,0.843621399176955,0.20401337792642135,0.26168070001650984,0.41908713692946065,0.07415730337078649,0.45313197636244246,0.10265854142242223,0.20423141278874843,0.21091380982177604,0.219476645332226,0.09590409245889701,0.18629365581471577,0.19983701855328992,0.22838496415512743,0.27631804192126325,0.4500259686836679,0.45961727132920344,0.4644854137311248,0.2716955923048782,0.41626405603505207,0.41076787019274646,0.46965033390160327,0.6512498821660793,0.025641025641025647,1.5335426248661543e-07,0.04747774480712168,0.5750000000000002,0.9522739141373212,0.8695970630835452,0.9782963272792425,0.2656638946898682,0.5414868433086962,0.8509618885918526,0.7691959631491483,0.9397175568186963,1.0,0.09481296753993662,0.3112245730477716,0.30729639469817727,0.4162344490827237,0.3216770860601912,0.539283181128793,0.32182866998336823,0.6816233424921292,0.7871942685688867,0.8381799768969332,0.2045784565702249,0.08421750115363497,0.18868034324395488,0.178093986507115,0.03794985459868108,0.14294786414990834,1e-12,1e-12,1e-12,1e-12,1e-12,0.6636760650723086
1,1,8,1,0.403467289897741,0.11856536476155802,0.25,0.564779622455302,0.024947995775121107,4.570780544118199e-09,6.549856400597553e-09,0.0004073401105299958,0.8173223086007566,0.9999999999999906,5.369286388927624e-12,0.9999999999999971,0.6049382716049383,0.17056856187290967,0.2216168620329096,0.4398340248962655,0.12808988764044935,0.3062767297829675,0.14372743087269194,0.24402984924070115,0.2501693668555281,0.22772464447379642,0.14462711177308266,0.23026945377275507,0.26870795867037267,0.253442063869991,0.2855200474607579,0.4521958821240977,0.45848352113886737,0.4406339882838588,0.3010961366275822,0.44593600822637397,0.45630507723865893,0.48855528896614775,0.614026309063425,0.03333333333333341,1.8915109835817003e-07,0.08011869436201782,0.47499999999999987,0.9403277367363266,0.8433973725995481,0.9549963386644397,0.37307317549921126,0.6058836002732296,1.0,0.8012046643234243,0.9582279759579387,0.9383380447894305,0.2325885206846281,0.1262552934615946,0.08539236505692838,0.5227627545458193,0.1382526126169582,0.45106823009501495,0.26511007265873443,0.6663771750666094,0.6289270720256644,0.6543016914827616,0.07259367614324341,0.22997975434632556,0.12993245716860785,0.25802390414565995,0.0,0.11376421090063105,1e-12,1e-12,1e-12,1e-12,1e-12,0.1933423930977945
1,1,9,1,0.40827345914075874,0.10129368297014173,0.25,0.6552421095836352,0.02494800376349971,1.387866960876427e-08,7.347051143865929e-09,0.00011297726965467364,0.8559264167175411,0.9999999999999883,8.662009965635514e-12,0.9999999999999987,0.6666666666666667,0.060200668896321086,0.4814185869163581,0.479253112033195,0.141573033707865,0.30689428759028237,0.044104957491327194,0.10488475834566695,0.14906935265691182,0.10383052859149683,0.046644608189541095,0.10940341916856579,0.15531883919117306,0.15701528001522186,0.25744100647987184,0.4099453096449911,0.4438693068233263,0.41612804816581384,0.28173470014847113,0.42756479022637994,0.44789509948718076,0.4943067675027348,0.576244033619564,0.01282051282051283,1.6468685350133148e-07,0.04451038575667666,0.375,0.8035732958606155,0.8674824817524085,0.9822555916778076,0.0762612534702789,0.611754570442405,0.8023992134942243,0.9029452515205059,0.9180780177585106,1.0,0.0,0.001808211106223201,0.0,0.15886464489243374,0.7285156219352642,0.1867039492516763,0.6424350589218764,1.0000000000000002,0.5391303240292841,0.5116180476447246,0.0,0.0,0.025528717521971694,0.0,0.08031082642113738,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,0.12272901191490627
