fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.3966404104605117,0.08721102677037974,0.6666666666666667,0.5086797277365165,0.0709274853301046,8.771313599110993e-09,5.6327898611059774e-09,0.0009762746218339235,0.7810659458610234,0.9999999999999882,1.244418204583936e-13,0.9999999999999989,0.5714285714285714,0.19736842105263158,0.20236386257058095,0.31081081081081086,0.2442748091603054,0.14722819676680773,0.12020827800618732,0.14058989832962684,0.206118979177783,0.20783960353475334,0.11710268261246456,0.1470784392708104,0.17014714473769504,0.1843173737325725,0.22342220817268432,0.25128462477354613,0.2905653843970252,0.3179861202688501,0.22984152399180896,0.2759476198142221,0.26067701910295243,0.32243237844938355,0.7472113653237729,0.05263157894736842,1.5699294583623669e-07,0.09734513274336275,0.41875626880641925,0.8704871831737382,0.7627923651152062,0.9276294576400629,0.314072443210775,0.5304431799929732,0.7601604544076682,0.7057664822016859,0.6884910911809241,0.9999999999999999,0.31511953332919074,0.34873488392131335,0.3723798395238953,0.19641175712485923,0.6134805460098145,0.2141143932312927,0.5854920548177722,0.449409482708125,0.8688402736244984,0.7552396844440388,0.15890616386519218,0.2730181208311435,0.39436303658895866,0.3880479114099954,0.41121039753636895,0.560663604970135,1e-12,1e-12,1e-12,1e-12,1e-12,0.47536355284732823
1,1,1,1,0.360737303612385,0.04637019416854024,0.0,0.6323000243434133,0.0709274815552012,4.878207227617605e-09,5.243941318326542e-09,0.0018244425526302266,0.7878160783418904,0.9999999999999848,1.0082196494641321e-13,0.9999999999999962,0.11801242236024853,0.06578947368421048,0.1707041343669251,0.28378378378378377,0.25572519083969464,0.12621488483557453,0.13501266227203312,0.15347344764675247,0.24005064007739096,0.2902999791474499,0.13506265050360536,0.17398643307362913,0.2344166651119186,0.27177644329920436,0.33209272929365047,0.39115864461443745,0.44750769956290093,0.5111173980500808,0.340167507930924,0.42890223955577694,0.4349880738777465,0.5209195186962814,0.7610583968080193,0.020050125313283276,1.3800746092393843e-07,0.06489675516224191,0.6023069207622869,0.804612448739523,0.8149349434544644,0.9240081646026376,0.34484598283614853,0.5362016660548202,0.6971262822973383,0.8385566458208746,0.684358369953194,0.9999999999999999,0.20659042071907963,0.4508991887001095,0.4545963277560716,0.706252670772525,0.8830501141421124,0.5835333864421727,0.9288953807163369,0.5876378347271578,0.7470974287091641,0.7301771972748674,0.10979102573001663,0.20954204313179736,0.21601119136453223,0.19565653142327022,0.23411243159193856,0.0976048384574626,1e-12,1e-12,1e-12,1e-12,1e-12,0.22101100181574238
1,1,2,1,0.405841005502197,0.07225164011709949,0.3333333333333333,0.5763301261656467,0.07092747993491587,2.9892918735982576e-08,4.336685030240569e-09,1.4761700324844302e-05,0.8673348794498228,0.9999999999999858,8.601276031274343e-13,0.9999999999999949,0.658385093167702,0.2401315789473683,0.19066727466180278,0.4054054054054055,0.25190839694656497,0.19151089817126665,0.09803943865436475,0.31568803590348055,0.30635904636219713,0.2781200585777905,0.09408625838802147,0.35431921225892776,0.316297488437478,0.21807717286006134,0.25861520101439883,0.44682064534510646,0.4364284592856853,0.44451115638371175,0.2560719843123891,0.4894239953609037,0.42913553010029076,0.411594838304326,0.6715924649930141,0.027568922305764437,2.4817861449766684e-07,0.08554572271386425,0.35757271815446334,0.8161475312983046,0.8482568353349973,0.9020648481480952,0.2004542896074587,0.5387283017640089,0.5198746490793926,1.0,0.91920154385653,0.9999999999999999,0.15802725424629804,0.18838835025382927,0.21447890963399097,0.27853494352021435,0.6041494200007365,0.364000282396584,0.5291521971727409,0.8626837077251599,0.4219201058910669,0.48673539464921745,0.14961075198038676,0.10747274027920206,0.12543977872819173,0.07580871732590555,0.24096911191010412,0.34112074618899224,1e-12,1e-12,1e-12,1e-12,1e-12,0.10138026843622094
1,1,3,1,0.379222983967076,0.06192190682932497,0.3333333333333333,0.38594223045561427,0.0709274798801431,1.1010743124884085e-08,4.1445536474563436e-09,0.0004750983341137732,0.7732187666715395,0.9999999999999771,1.0182110434339047e-12,0.9999999999999968,0.732919254658385,0.18092105263157898,0.27181919858073983,0.32770270270270274,0.22519083969465656,0.17032392894461862,0.14803101311782127,0.23738636195721982,0.2608740882273723,0.26018694268671066,0.14350669163731414,0.2120335757611844,0.2528267213837542,0.23157356119217554,0.30642932549374835,0.40258960214438483,0.41605501105271336,0.445053037392932,0.3062490631260177,0.400747251317003,0.39756439252374465,0.43993703380506194,0.6021600406319678,0.012531328320802018,6.725909935302799e-08,0.07964601769911506,0.47993981945837527,0.9322839396832769,0.7773149085683371,0.9195546853985085,0.39871814493847924,0.4871039103177929,1.0,0.8335916725650876,0.8251342802595121,0.9999999999999999,0.16524295308291437,0.2918900519276706,0.3285522949268671,0.48520530769164083,0.7159173889333157,0.41562897745825766,0.682631145024468,0.658914314458322,0.7845694164410688,0.8678697631819232,0.08561570494186217,0.2789501247910051,0.08737751255495883,0.2724147082721803,0.03741503370338961,0.18799038837923998,1e-12,1e-12,1e-12,1e-12,1e-12,0.1231486253341803
1,1,4,1,0.5181986727671917,0.18397508546841335,0.6666666666666667,0.4116420902600846,0.07092748336520076,1.2872586333232209e-08,3.365033374596313e-09,0.0002561623688396909,0.8173447924690751,0.9999999999999724,1.3981072375365345e-12,0.9999999999999974,0.565217391304348,0.23355263157894735,0.17116528128015945,0.7297297297297298,0.3740458015267177,0.2412385643912738,0.19997953521030132,0.2546896324429408,0.32311423295322783,0.30896282513813994,0.2014876318177022,0.26843355431047256,0.30837267435419247,0.2975232069293219,0.3388672972947356,0.40808615831889244,0.45452819572721076,0.4740557375511327,0.35260696126675184,0.44649585210639264,0.44268904996448283,0.4938614227067267,0.6891971080704751,0.007518796992481272,2.631613080419741e-07,0.0825958702064896,0.38816449348044124,0.9044758237223123,0.8649114618152978,0.9592644365393334,0.2872401601216076,0.5348861614780953,1.0,0.8683691550991678,0.988338403321554,0.9999999999999999,0.16694802104761597,0.36867689680864224,0.406353475974055,0.40838883950395855,0.3041479674567525,0.37449357382861714,0.2702676744514454,0.8618011880214926,0.2555590065163982,0.23962438607943537,0.33816367185015156,0.4715278467325905,0.24706397256547674,0.28539954338458695,0.16916161843459426,0.25740362907429226,1e-12,1e-12,1e-12,1e-12,1e-12,0.15875327701802738
1,1,5,1,0.4727563647082771,0.12731365788435553,0.6666666666666667,0.6586336966939288,0.07092748273412869,1.0622904544824331e-08,5.227167717696075e-09,0.0006889566638145111,0.8909111217095904,0.9999999999999869,1.7361137191999486e-12,0.9999999999999987,0.6956521739130435,0.13486842105263164,0.33367461362195894,0.5675675675675675,0.22900763358778634,0.30306595103301226,0.056006119430569344,0.2028791506706724,0.24945771832286767,0.1815064767652212,0.057207752254106785,0.19828850931739211,0.31501055594924626,0.20791288966283017,0.28292672925479595,0.4227984946724543,0.4547667335774694,0.4413702995427981,0.298740893584196,0.45111641376408107,0.49013252565561277,0.48994555180452504,0.6301515197071736,0.012531328320802018,9.81728007029316e-08,0.05899705014749261,0.20461384152457363,0.8201110200745032,0.8000538526762386,0.9710006814529301,0.24672437966570515,0.679352192714558,0.8116693785132638,0.9222006634583522,1.0,0.9999999999999999,0.0,0.19809610946172107,0.23832779455957365,0.3006040164655167,0.7026429132262864,0.23594618623950672,0.6963091534452137,1.0,0.5383936565443752,0.6184025525501147,0.055636777951135516,0.18062534327756052,0.032367321152842535,0.0,0.044871634033146646,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,0.19494050953496447
1,1,6,1,0.38254089069266395,0.05905788964856405,0.3333333333333333,0.5025196747719377,0.07092748099103058,9.209268546574384e-09,5.5348619111582804e-09,0.0008975047177787518,0.6885894311932669,0.9999999999999774,1.0843766532258258e-12,0.9999999999999964,0.7018633540372671,0.06907894736842103,0.5525539634066767,0.3952702702702703,0.07251908396946576,0.5763546798029556,0.20633570602829335,0.21884396816611276,0.23127110014058516,0.1744411604700487,0.20215889861898131,0.21950602711279532,0.2513618698020138,0.15430453515140952,0.36510982124509495,0.4136399245341768,0.42170834253965567,0.41237747318150264,0.3663973554677908,0.43289403504903856,0.4225331269756642,0.4185160218210483,0.6283893648486651,0.015037593984962419,9.81728007029316e-08,0.07669616519174041,0.2963891675025073,0.8914412684933859,0.834846422981633,0.934007870234497,0.36047153146165223,0.5443783419601771,0.8621570202617994,0.5195473924115146,0.9774084791546155,0.9622442970730339,0.1565421100919977,0.36312447750406474,0.3832478067973275,0.4470360512738425,0.21929739061764703,0.3978885156983212,0.17675118703042214,0.7834592313786151,0.5497232782360453,0.536573863231713,0.09468392953519152,0.12135557401027564,0.11010379798245958,0.06690331474958389,0.09004710879869704,0.06644879979055895,1e-12,1e-12,1e-12,1e-12,1e-12,0.17634273678632187
1,1,7,1,0.2902371133181351,0.009894866652444437,0.3333333333333333,0.25421259810007196,0.07092747794397922,8.392914571343291e-10,3.0689124870001183e-09,0.007077860944716451,0.6565888967596029,0.9999999999999558,4.5076050105846027e-13,0.9999999999999936,0.6832298136645965,0.13157894736842096,0.3352547538594051,0.46621621621621623,0.1717557251908398,0.32512315270935965,0.16584961840398946,0.2135556365171753,0.230294156892622,0.16564219768485505,0.15829371742914256,0.21110530487704257,0.22217732032215282,0.12292326223618139,0.33942950905530456,0.4122067407222094,0.4233037823236236,0.40889360489447113,0.3321199377597779,0.4207286078789296,0.3965976330782229,0.3888418794320062,0.46041970404108823,0.02506265664160401,1.3800746092393843e-07,0.06489675516224191,0.41875626880641925,0.9247683103151378,0.9167392325609005,0.9721823288729631,0.18065190100867434,0.4466361056828495,0.8509618885918526,0.7800476164650142,0.8545041369478118,0.9999999999999999,0.05648031735572934,0.3277204192710679,0.36076529724395456,0.15225358655698742,0.5012481693439886,0.1358912036567629,0.4786896872385619,0.8823942708135959,0.5651237859843767,0.5451409409676131,0.0,0.21161935724555359,0.0643135741785369,0.08201333131563648,0.13611070950640214,0.11698339492887921,1e-12,1e-12,1e-12,1e-12,1e-12,0.10656747854623391
1,1,8,1,0.45348962069475873,0.13035611051378762,0.3333333333333333,0.514328919838698,0.07092747490339762,4.1822359650330876e-09,6.138193315926162e-09,0.002562960420651744,0.7975352781382068,0.9999999999999901,9.720607328236267e-13,0.9999999999999971,0.6894409937888201,0.2960526315789473,0.1621151475232643,0.3952702702702703,0.19083969465648862,0.24682395644283125,0.13638606151521035,0.2370983784249782,0.29121438377264786,0.19788401648311588,0.1362890064507372,0.22460503863392467,0.2988040429072441,0.19765060030318904,0.29950288230574534,0.40408403747298466,0.43984567192185725,0.4010660984359376,0.31059659526326205,0.4216030876998115,0.4408398478820488,0.4298377280692779,0.6357248638954192,0.03258145363408528,9.47602509717808e-08,0.07079646017699111,0.41875626880641925,0.9019046619823745,0.9028179130741836,0.9418981626780395,0.28637777841488354,0.5997781457884496,1.0,0.8551957303665193,0.7947076763944819,0.9999999999999999,0.03679485628256618,0.0,0.0,0.0851813388485965,0.45514381228821316,0.08752452178201073,0.4377590601897431,0.9932898793099245,0.7370600016147086,0.8158159259720139,0.01498155196934954,0.15900060303104668,0.0,0.03503232126953992,0.19492264961330263,0.13559208389257682,1e-12,1e-12,1e-12,1e-12,1e-12,0.11081359654125532
1,1,9,1,0.45343694888360986,0.10164614189226572,0.0,0.6625483403723639,0.07092748195219561,1.4480626040403677e-08,7.094829521817577e-09,0.000669247694299572,0.8522195948531932,0.9999999999999865,1.1033186282556086e-12,0.9999999999999978,0.7453416149068324,0.2171052631578947,0.23405993948629614,0.4932432432432432,0.22900763358778634,0.26101021983677675,0.18341559730776633,0.23847053855745343,0.262200662476938,0.2203946535762728,0.18989069237198541,0.24205070380716634,0.29408437920638714,0.24963852930583497,0.3544203152226719,0.43257091621847504,0.44946265569834976,0.4517391022689955,0.37393041099662516,0.46967466678680153,0.47098991018354,0.5068473760323857,0.5828160888166634,0.015037593984962419,1.2085297728748785e-07,0.07374631268436577,0.2963891675025073,0.7937373120815059,0.8230323552084715,0.9564407614206077,0.22700758675754718,0.6349869387240391,0.8023992134942243,0.8923767938895543,1.0,0.9999999999999999,0.049921515790851245,0.10372956176178239,0.13405957194475082,0.2885114449435956,0.31521422933543514,0.2933605888195351,0.24762178213264674,0.8161062369193286,0.8258422552876128,0.7421315810306295,0.08968056872872036,0.05388052896894058,0.08746720589170835,0.06341166174676838,0.0,0.06159191774104911,1e-12,1e-12,1e-12,1e-12,1e-12,0.09462457146788873
