fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.369107644116621,0.07584852460524712,0.5,0.5414081269336645,0.02457081964378407,9.638415159128536e-09,6.137525912127998e-09,2.1017105957033206e-05,0.7993564081464524,0.9999999999999905,1.8114682100660957e-13,0.9999999999999996,0.7333333333333333,0.15094339622641512,0.17112781954887218,0.20689655172413796,0.11764705882352944,0.12379807692307693,0.09606519874448705,0.16151712510005217,0.1708596108335823,0.15137657194775067,0.09425965967277959,0.1548917193646948,0.16905101871125758,0.17510584494736747,0.1844211650237571,0.29961309709168,0.294051865934155,0.2821823171133132,0.188910698138878,0.30044515050526355,0.2634075544786208,0.3305807271480863,0.6421168159211175,0.05384615384615385,1.7918570465779918e-07,0.07440476190476188,0.5540540540540542,0.8589344467435844,0.7850679413158956,0.9506750635118371,0.21329120191105377,0.5809971423564553,0.7601604544076682,0.6893420996304367,0.7792899724308358,1.0,0.2234489876356005,0.2879884476663399,0.304053265684443,0.3188964159818377,0.17399228677724454,0.32456173591160675,0.12579476792113586,0.7560844823297821,0.3720914167296959,0.386581572622126,0.16294229679692715,0.3146201935527673,0.10526583495983433,0.24129578961332154,0.2695385443541228,0.33867089958738683,1e-12,1e-12,1e-12,1e-12,1e-12,0.09045261519700523
1,1,1,1,0.3397929733548389,0.044657949988729934,0.0,0.6728646038796284,0.024570816593557074,4.080485734050662e-09,5.417393228156304e-09,5.2218602970601e-05,0.8017642119694645,0.9999999999999875,1.405473299049588e-13,0.9999999999999956,0.5,0.05660377358490566,0.24932330827067672,0.15517241379310345,0.17647058823529416,0.05594405594405594,0.16117543253263683,0.18534598989757695,0.2269406890384441,0.21922016176554732,0.16301556801966055,0.22200510660259926,0.23515181645847893,0.24758057434909408,0.2894110939127229,0.41879839632693294,0.4615579555220193,0.4681067170270239,0.29814903289521255,0.44896298724493344,0.4280805347127519,0.512948568335571,0.7782030020783521,0.030769230769230826,1.6004623207518865e-07,0.038690476190476136,0.5243243243243245,0.8318289537223549,0.8519953610409989,0.9489835157503146,0.21015010326480976,0.6009230305456582,0.6971262822973383,0.7495347329960442,1.0,1.0,0.14514876551990974,0.26539119058840477,0.24551984340461086,0.26281043795208975,0.5053718429734904,0.2129222814750257,0.5155359859152431,0.7695923667572627,0.5962941448482536,0.4889805795149853,0.06949842070809524,0.2667878429927974,0.2111018703928766,0.26430065626351484,0.1823265130200593,0.1732215829638395,1e-12,1e-12,1e-12,1e-12,1e-12,0.046022099059384786
1,1,2,1,0.38494269139415277,0.07294639723457937,0.25,0.5115090626900642,0.02457081494810997,1.7376315058172556e-08,4.345111453549773e-09,4.019608242462246e-06,0.8181413899653107,0.9999999999999837,9.749201220830123e-13,0.9999999999999962,0.7333333333333333,0.26415094339622647,0.1007518796992481,0.37931034482758624,0.3333333333333333,0.07540485829959515,0.04345780922694625,0.23224780607716874,0.28233145966770096,0.34059806793322306,0.04218521066937061,0.22507827838540834,0.2331405177975931,0.30855480369190647,0.17224967173758432,0.38858329427879873,0.42595263675140704,0.47804784171874026,0.17271162684215036,0.38303985303294164,0.34571297594685785,0.47367197129862065,0.5712734205082266,0.03333333333333341,3.4011772090622376e-07,0.08035714285714288,0.2567567567567566,0.8556133454061186,0.8003684503557538,0.931310491311029,0.20826103930259543,0.4975048235054229,0.5198746490793926,1.0,0.8981650566756333,0.6752495315381697,0.3523326630497712,0.35794377542300193,0.3286401113627715,0.7447478102024063,0.6410336961959286,0.901581818945107,0.6036412507803375,0.676842816354006,0.3282331054883679,0.2911519334841506,0.7499448706291423,0.4434905259344705,0.473005753683252,0.34338078422168794,0.18821097294203087,0.37985551007397733,1e-12,1e-12,1e-12,1e-12,1e-12,0.5119474355096889
1,1,3,1,0.3608864912798295,0.059802726932767204,0.25,0.38371192081556005,0.024570814484767604,4.305283705459228e-09,4.584458596240651e-09,4.093391191506131e-05,0.7676398319434807,0.9999999999999798,1.8176109260338688e-12,0.999999999999996,0.7666666666666666,0.18867924528301888,0.14636591478696742,0.32758620689655177,0.17647058823529416,0.1346153846153846,0.0802067385390117,0.2145710338107302,0.25456738577395716,0.23874346644726835,0.07958938885502374,0.23135793956548523,0.24719817429157698,0.23993201632946193,0.22588932368461953,0.41296907593776633,0.4500443518301532,0.4484124588535218,0.2313652439682489,0.4282731827752316,0.4042427121540044,0.47274150372031715,0.5392626668122884,0.01282051282051283,2.90088107400342e-07,0.08035714285714288,0.3162162162162163,0.9044554789502801,0.8162938589325477,0.9462087772113772,0.30541390245454036,0.46789842112865876,1.0,0.7918316738276123,1.0,1.0,0.11301976526196378,0.26389425828091007,0.25878685669582957,0.35665330453472266,0.5101884038234918,0.3792856227408704,0.5051436598729149,0.8117907393711783,0.6192894172925146,0.6232447804269652,0.06236085837840505,0.19423189734804908,0.016879600671677458,0.16293985274624367,0.08230907958639361,0.1609810686744566,1e-12,1e-12,1e-12,1e-12,1e-12,0.036838806454620635
1,1,4,1,0.4839130728075278,0.1685706387897557,0.5,0.3920484553229405,0.024570817759119453,8.970750174028044e-09,3.4357098589290668e-09,1.040470376845431e-05,0.7897330037206295,0.9999999999999724,2.0438012346163815e-12,0.9999999999999953,0.7666666666666666,0.169811320754717,0.16117566643882433,0.4655172413793104,0.19607843137254904,0.1778846153846154,0.07860430414296403,0.18474972131258813,0.27948031958396646,0.3212595194570262,0.07993940486114698,0.18366885457753865,0.2793515980349884,0.3213114720370912,0.2138091639708513,0.3770962541052912,0.45095530542351125,0.4898482635746794,0.22709271256811714,0.39003815840672107,0.41988368159240597,0.5236519836136155,0.7681710395227772,0.01794871794871801,3.850745928998139e-07,0.08333333333333326,0.5243243243243245,0.9195020043356947,0.8238626237187803,0.9693387067323145,0.25219248736856303,0.5036514376879666,1.0,0.8812951313596518,0.9853022187117971,0.25599397673259416,0.2738245391673708,0.45271642383437527,0.4791157920559055,0.4752662408163977,0.41421074372206185,0.555256811521,0.4529977031475835,0.7324069139725429,0.26411078336086036,0.30710345099991465,0.32343608267885077,0.4099669259130421,0.18610915995766258,0.25151270684820937,0.3121495846625545,0.39061245729229643,1e-12,1e-12,1e-12,1e-12,1e-12,0.17719388437866176
1,1,5,1,0.45287800340716233,0.12539178534874257,0.5,0.6518828451889517,0.02457081758826488,7.464053497610846e-09,5.208344803987992e-09,2.4025631076999463e-05,0.8889229587084229,0.9999999999999869,2.6217565758421377e-12,0.9999999999999984,0.7666666666666666,0.13207547169811323,0.20066833751044277,0.4137931034482759,0.21568627450980396,0.14127218934911243,0.11987850973167755,0.17107214585163028,0.24281775337074668,0.19422435607368316,0.1269083422702534,0.19873311415293002,0.25658470500763925,0.2409575206651054,0.2760118174811722,0.4246129170556469,0.48889553812236874,0.4712534582793505,0.2951599400027588,0.459248234449215,0.4675857463045827,0.5391423216693858,0.6290905542164777,0.007692307692307776,1.4245787807401882e-07,0.08035714285714288,0.13783783783783798,0.8581098656305226,0.811532814180747,0.9819680704548097,0.17799908763331584,0.6904399394847978,0.8116693785132638,0.9298404562286285,0.9701130192122269,1.0,0.04662955298226623,0.1390185880831849,0.15111878539277424,0.326317832323291,0.6766687487049878,0.3897590799296067,0.7208279939800903,0.9902812951891405,0.43690015685760264,0.3794080662005084,0.0,0.17685444028082004,0.02170062497225808,0.07828859620866391,0.0,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,0.20749029909161837
1,1,6,1,0.3661538464291726,0.05933705378573815,0.25,0.5194206625910471,0.024570815727759956,7.714825491372469e-09,5.606934186784001e-09,2.5188110490212923e-05,0.6831810812410416,0.9999999999999791,1.8295979770612176e-12,0.9999999999999958,0.7333333333333333,0.13207547169811323,0.19197994987468672,0.2931034482758621,0.11764705882352944,0.1778846153846154,0.05881563483156413,0.2089923758978511,0.26987898410122807,0.24921024167902023,0.059319881388653115,0.21983020922431898,0.28048310257909476,0.26649034166727775,0.22538349814128378,0.4245727236675377,0.4789350752898884,0.4756764684535921,0.2346938388412267,0.4387607030819344,0.44627445047023395,0.5140030501428199,0.7810646258708283,0.030769230769230826,2.377100504737642e-07,0.07142857142857137,0.37567567567567584,0.9074063388528062,0.8464610968388766,0.9548698643293949,0.2399196249608756,0.5112815296245905,0.8621570202617994,0.5650620512845261,0.9613420162543942,0.8002728110567283,0.14896056607645547,0.3952526845520543,0.41371953778756776,0.4673970050181556,0.2904429830476761,0.47686858634298634,0.28041326550570644,0.6920139735861041,0.6191467594069396,0.6595536186116693,0.11272104711549646,0.2534251713518459,0.044205971634993096,0.24474931377228715,0.0298744765437996,0.1124194383637126,1e-12,1e-12,1e-12,1e-12,1e-12,0.0663957689256292
1,1,7,1,0.2854094382393893,0.01376219494966815,0.25,0.28470635868900307,0.024570811946196706,1.5967610566461302e-09,3.5060923670860547e-09,9.432001900813485e-05,0.63421858933604,0.9999999999999613,5.858725886769283e-13,0.9999999999999951,0.7333333333333333,0.03773584905660378,0.4526315789473684,0.4137931034482759,0.11764705882352944,0.2536057692307693,0.16349104548653837,0.1969315542356633,0.2475070435283771,0.2243754203007332,0.15914036374290572,0.19371973177857332,0.24292822720621138,0.23504781073220432,0.2886907319171308,0.42277995104054567,0.47104547116976164,0.46702725035810894,0.28748119989381227,0.4174415291792195,0.41729542795082897,0.4873614183169963,0.4602860673057503,0.025641025641025647,4.0932167891998283e-07,0.05357142857142849,0.4054054054054055,0.9423929701374891,0.9051295529837957,0.9825498286966214,0.167020487683186,0.47570722754935013,0.8509618885918526,0.7691959631491483,0.9397175568186963,1.0,0.0571724957954064,0.349884587124607,0.32727582627754614,0.41595445830062744,0.41928495864502774,0.5004292878616337,0.40935871809807073,0.6833930941014282,0.8772855317410019,0.8072729353391506,0.16792135976821843,0.2126667810919542,0.07168644760685436,0.21790818948442847,0.025069240831612993,0.05890995591232595,1e-12,1e-12,1e-12,1e-12,1e-12,0.2185539131116218
1,1,8,1,0.42944788210569806,0.12144133893895967,0.25,0.5550978197372154,0.024570808753779306,4.9005412647948785e-09,6.620703786283649e-09,5.262228149886855e-05,0.8136945316346363,0.9999999999999907,1.253372963210442e-12,0.9999999999999973,0.8,0.15094339622641512,0.1867669172932331,0.3620689655172414,0.05882352941176471,0.3769230769230769,0.16176682606289822,0.19071307789120182,0.23615342591088645,0.21555351617668422,0.1664739009976034,0.2082976418857627,0.24183127588701808,0.24597718110041938,0.2730071757973026,0.3936966856045568,0.43354785274954777,0.42834088936678316,0.2881255254987378,0.4210452768281899,0.41005751426795256,0.48743297981599387,0.6787958925673134,0.03333333333333341,1.8578299037834043e-07,0.07142857142857137,0.34594594594594597,0.908531974989315,0.9234507050880079,0.9689724461162144,0.15931628309721269,0.5609316643018423,1.0,0.8012046643234243,0.9765146426748988,0.9416438213254362,0.1754021863436872,0.13973443865142166,0.09102815799366493,0.6073285042797096,0.0,0.6331826109024069,0.0,0.9770710990027558,0.265075897001115,0.27336483960492,0.1467491550763142,0.2805873669399653,0.03757133679416816,0.09454111570460244,0.01123417564422341,0.06725804279214653,1e-12,1e-12,1e-12,1e-12,1e-12,0.05047289731568152
1,1,9,1,0.43332012891860516,0.10163860746402523,0.25,0.6505698064243111,0.024570816620244115,1.3735611581587618e-08,7.286879955426854e-09,1.608619321347548e-05,0.8532917864419045,0.9999999999999876,1.8638491027598973e-12,0.9999999999999982,0.7333333333333333,0.09433962264150943,0.2515574650912997,0.4137931034482759,0.17647058823529416,0.17395104895104896,0.01776935142967914,0.09576110899745958,0.14615547316402727,0.13232351773366624,0.019254286732566742,0.10908545146197618,0.16265030544714223,0.17378505482584078,0.21705516560822757,0.371780288402583,0.4200650586508599,0.4239612921209093,0.24297720380738708,0.4103118642049907,0.41640549294776136,0.5014330650063246,0.5856064339307121,0.030769230769230826,2.2962926864786902e-07,0.0654761904761905,0.37567567567567584,0.8105603622703506,0.8460822519983835,0.9791121498085369,0.09301291367527031,0.5959545770084025,0.8023992134942243,0.9029452515205059,0.9225515139247662,0.9857242358261025,0.0,0.0,0.0,0.2788525280440615,0.6570015843299106,0.33180648224161424,0.712341733923227,1.0,0.6199556003809269,0.46372484048582496,0.0433094897559612,0.0,0.07210451602709894,0.0,0.06895705527603721,0.03398915005214398,1e-12,1e-12,1e-12,1e-12,1e-12,0.10936850778626638
1,1,10,1,0.3649752100666711,0.0607094173509231,0.25,0.47217398119965737,0.024570813669671888,1.320480214496783e-09,5.692770201738042e-09,0.00018554291029863207,0.6782070860542829,0.9999999999999842,1.7255532601206068e-12,0.9999999999999953,0.6666666666666667,0.11320754716981134,0.19849624060150378,0.25862068965517243,0.13725490196078435,0.1346153846153846,0.17534073540417988,0.23892298925904645,0.2707487868023548,0.2082972604330875,0.17492151372881423,0.23889481701323115,0.260465498554524,0.225680452216303,0.29031571356834807,0.44174848713449527,0.47649203666475326,0.44466805436489687,0.29594390129653597,0.4457271586817246,0.427663081443543,0.48002761120093473,0.5416195709136935,0.030769230769230826,6.791641472457033e-08,0.08630952380952375,0.49459459459459465,0.9086116857770736,0.9037462045453082,0.9820604298095243,0.13447615110316402,0.5467312800333126,1.0,0.9640688770308582,0.7516861271840365,1.0,0.22102294240150944,0.36179660076115816,0.35963010478883817,0.5238664273431454,0.20031048855321992,0.5859648484277948,0.13729605927080646,0.7495679049536716,0.39843113052067747,0.387073104007446,0.14599881307134802,0.21677826573036746,0.05535181584074389,0.19051289508166913,0.14942996364333944,0.14672504961885813,1e-12,1e-12,1e-12,1e-12,1e-12,0.11350944034117537
1,1,11,1,0.4595425694198505,0.14477067552464234,0.25,0.426597446668596,0.024570815964083458,1.12468790297352e-08,3.1891364384615424e-09,5.882063382406966e-06,0.7273918529774561,0.9999999999999898,1.2810987080197345e-12,0.9999999999999953,0.7333333333333333,0.18867924528301888,0.1398496240601504,0.5172413793103449,0.21568627450980396,0.18121301775147927,0.12894458133598724,0.2384886738300092,0.2692773074390479,0.2619635181334627,0.13199660917141484,0.2488310959435306,0.26883587723778724,0.2915146646793059,0.25764815260241314,0.4330578912785606,0.4650232432307476,0.46964451035595506,0.2711200783258002,0.4515791609612392,0.43239867793421843,0.5234878543032,0.7762047524894329,0.010256410256410345,1.6631732550622335e-07,0.05654761904761899,0.34594594594594597,0.8827826824691396,0.8526503555643532,0.9624577547628359,0.13930890833667775,0.6043102031863042,1.0,0.9006409091340671,1.0,0.8326668465852138,0.1571505991568951,0.34905713234728175,0.36588672048555715,0.30820383274282037,0.5862087703779575,0.41253206636387896,0.6149720463456609,0.5955642414762994,0.7912058243122214,0.7644452124329877,0.13938239728519766,0.190143555128443,0.08665522603622314,0.2678848477749941,0.15674463127016708,0.27598624668727423,1e-12,1e-12,1e-12,1e-12,1e-12,0.07411424185110582
