fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.46736365954896164,0.12126109501535984,0.0,0.49905149906952484,0.15187020348823238,5.992248434382256e-09,5.028994842026061e-09,0.000584577979730054,0.8192880875217222,0.9999999999999871,5.356189972072992e-13,0.7894736842105263,0.32142857142857145,0.2556818181818181,0.40625,0.3793103448275862,0.19696969696969704,0.0,0.17944748776285652,0.3176256193213383,0.42175033476192475,0.0,0.18589987983662684,0.32477694037497823,0.4520655129026043,0.3739907398970863,0.2042519141111811,0.35902888613807504,0.4674171916921251,0.4219145575287935,0.21502072563044816,0.400162878720468,0.513369662639581,0.5794269007928876,0.04534005037783369,3.1136167390727736e-07,0.10955056179775288,0.34999999999999987,0.9487750003165438,0.7203368779522266,0.9255112229103994,0.3927851398660092,0.4938625302960509,0.7601604544076682,0.5865189708268335,1.0,0.9999999999999999,0.5010035242141273,0.40732145104252115,0.4622578253374172,0.21313128876046772,0.42886345318271396,0.08468850615809126,0.4972454411732683,0.34343684070734204,0.5514567211994817,0.5927503006401527,0.1707848062601838,0.6570400449306759,0.3169727650594852,0.6710896683298484,0.417675173991844,0.6845461043666268,1e-12,1e-12,1e-12,1e-12,1e-12,0.15599669811945951
1,1,1,1,0.42052852393856177,0.05067958618944091,0.0,0.6523193180358609,0.15187019783389777,1.3855070405140451e-09,6.527641448711739e-09,0.0037864697188111827,0.8586957556398047,0.9999999999999796,2.285895836157191e-13,0.5789473684210527,0.25,0.22916666666666666,0.34375,0.24137931034482762,0.25,0.0,0.1829789921852955,0.07667199204384578,0.25993323324685286,0.0,0.1874810089845319,0.06725553538861762,0.21727606026216317,0.8508336139429431,0.2841604141165165,0.29817898667048504,0.456750372715947,0.8367565202483165,0.28580238539619424,0.31292431326113423,0.4472486709499757,0.7161197423939138,0.020151133501259397,1.5397828513081596e-07,0.053370786516853994,0.6499999999999999,0.7711909264991479,0.6518577175252012,0.8717286622354998,0.565951041063609,0.39031848279742587,0.6971262822973383,0.9342297254991752,1.0,0.6579677667463784,0.0,0.14429996566481762,0.15721523735139886,0.018027190513234925,0.5368056655885257,0.023286941516483084,0.6075232546868753,0.7445021508422409,0.7361577957827726,0.7546052118096886,0.15513675274972485,0.0,0.15103454737146355,0.04563345063054958,0.18719205148397233,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,0.08407759421345162
1,1,2,1,0.4425151155226824,0.06715379149237527,0.3333333333333333,0.6335489350829622,0.15187019702251783,2.0990401052412036e-08,4.989121223555987e-09,7.092495264239548e-05,0.9157147640485488,0.9999999999999871,1.814133645721219e-12,0.7368421052631579,0.2857142857142857,0.26249999999999996,0.5,0.24137931034482762,0.36363636363636365,0.0,0.19719529098681915,0.29351838618795273,0.30727356193484906,0.0,0.20146013658489548,0.2788690395971783,0.35782810015343147,0.5209861630098569,0.2434289761395067,0.3717033043182268,0.4018167773083664,0.534083476774424,0.24705901187357124,0.3840711809989543,0.45994467444994536,0.5634237832008941,0.03274559193954657,1.5397828513081596e-07,0.08707865168539325,0.5000000000000002,0.8995091300477569,0.8299416337779548,0.8879190567528692,0.34456992672705694,0.5077673387866588,0.5198746490793926,0.9999999999999999,1.0,0.9999999999999999,0.22122373292885777,0.16002784331196995,0.17999864236596164,0.2134412398913934,0.5159117225888167,0.23233711615413344,0.5865969552819088,0.3351617188534828,0.9999999999999999,1.0,0.06289215626630912,0.33971711073850674,0.2793524874054287,0.49412749094782105,0.26306353200687843,0.45463636004078345,1e-12,1e-12,1e-12,1e-12,1e-12,0.0911342191862155
1,1,3,1,0.4298277084330214,0.07184274981285466,0.0,0.27878250866633314,0.15187019613177552,7.745380027973182e-09,2.6139960360369417e-09,0.00018216252887511962,0.8037446979730563,0.9999999999999787,1.541829631057244e-12,0.7368421052631579,0.2142857142857143,0.3281249999999999,0.625,0.4482758620689655,0.25974025974025977,0.0,0.19937147222483556,0.2312866222536376,0.3241181463960609,0.0,0.20184267019259552,0.21372333323452275,0.34983445869433616,0.6098258910399066,0.2587599709174465,0.34027604537159417,0.4380763310852932,0.6026584595474576,0.25825071130034916,0.3470343262046362,0.47097622008386014,0.6668732365394514,0.017632241813601957,2.111549447505208e-07,0.07865168539325845,0.6000000000000001,0.9513730916997212,0.7215023278811858,0.8903366951303735,0.5100114993852323,0.3373190725862367,1.0,0.9182451790097204,0.8293093795413928,0.8818697906365687,0.23535327539523876,0.38156391643924437,0.41177126205015924,0.19141710657576028,0.4872041489379521,0.16988546481172184,0.5175968900976478,0.6256565297236361,0.47885823323755117,0.5388195581342343,0.007508057915599248,0.34510238774480995,0.00476483980431841,0.2509627880493446,0.10507823844530445,0.32799473721651995,1e-12,1e-12,1e-12,1e-12,1e-12,0.0800362289772221
1,1,4,1,0.5927577010460581,0.21649959709612565,0.3333333333333333,0.5780147188792326,0.15187019964010956,1.2616718246761602e-09,4.28458873921006e-09,0.0028054952849193835,0.923028455637968,0.9999999999999784,2.7489576760064303e-12,0.631578947368421,0.2142857142857143,0.28124999999999994,0.5,0.3103448275862069,0.29090909090909095,0.0,0.09130062220253064,0.2451268490043429,0.3458278929066782,0.0,0.0941092815095462,0.24842195085933416,0.37128678018585715,0.6203147534792197,0.17326725966419954,0.3551446490191182,0.45753948189929233,0.6359171711982492,0.1788555940316161,0.3838635817531152,0.495349456891967,0.7277441038479804,0.0151133501259446,9.763308296123703e-08,0.08146067415730343,0.44999999999999996,0.8835288038786158,0.7689984695356724,0.9514166773667327,0.36288386602583694,0.5918982976914043,1.0,0.8150215596516874,1.0,0.9999999999999999,0.21592139593944637,0.28175990822543895,0.34296891939328056,0.20238878779953406,0.5649192407110248,0.17424927288179348,0.6130609639400192,0.6062051234710191,0.547507718339611,0.6239908870381816,0.0,0.21558966714141437,0.007195444917627636,0.23568575463680785,0.24190272950720698,0.31285835722393807,1e-12,1e-12,1e-12,1e-12,1e-12,0.31363287206424756
1,1,5,1,0.5113968203748277,0.12466552372338593,0.6666666666666667,0.671304829593331,0.1518701986993097,7.73950762857402e-09,5.456709255076586e-09,0.0004654276566671567,0.9282178716639657,0.9999999999999842,2.1929066965821627e-12,0.6842105263157895,0.2142857142857143,0.30468749999999994,0.34375,0.27586206896551724,0.22222222222222224,0.0,0.04012765578821994,0.1435702489973747,0.17066409901876683,0.0,0.041821855515127,0.17798384879140444,0.23933891094635917,0.71276440268278,0.15422614189103956,0.2995220883369615,0.35255546206275357,0.7325213790773837,0.16239345589154702,0.3565124006953417,0.4280521373978656,0.8270395136884483,0.03274559193954657,6.128709770026696e-08,0.07022471910112368,0.55,0.8384179639648328,0.7044597085255755,0.9144259736229421,0.4947358725256112,0.5854293503934082,0.8116693785132638,0.8906700025784268,1.0,0.9999999999999999,0.1944188574310548,0.11478725726612549,0.13093783474021237,0.3255755971276415,0.31847943012815216,0.2607902654947052,0.3527381429351295,0.5942100768186926,0.707549823685128,0.7907778742261569,0.037420358989168206,0.08061294272090336,0.06485031149075532,0.16772074434199902,0.2804973294644612,0.20880991298334028,1e-12,1e-12,1e-12,1e-12,1e-12,0.02890292698124006
1,1,6,1,0.4248847143741864,0.06230967569411214,0.0,0.4463591500852351,0.1518701977506953,4.187835431409086e-09,3.808814244501519e-09,0.0006686761065149327,0.6715855089177045,0.9999999999999705,1.5894293361659855e-12,0.7894736842105263,0.10714285714285714,0.5624999999999999,0.3125,0.20689655172413793,0.25974025974025977,0.0,0.10800960099654537,0.08417743927068855,0.15469890859283125,0.0,0.11115823741960645,0.06193813061387021,0.14457138186413843,0.7075251666284166,0.20437348834684665,0.24993639305658943,0.33917847969824616,0.7124736919887749,0.20857221096428663,0.263502752903616,0.35549464481457127,0.7277441038479804,0.03274559193954657,9.161866655183555e-08,0.0898876404494382,0.4,0.8998670784417844,0.8219781205075329,0.9403076006630278,0.3528308661929546,0.4560848725176383,0.8621570202617994,0.5873699457065416,0.6835615760561213,0.8222417002525642,0.05951086638567604,0.23589563288062276,0.27815381434494224,0.0,0.559857458407392,0.0,0.5903166574951639,0.7025371499882913,0.6827135399888532,0.6008771680453548,0.0015625984010563254,0.07419653771423973,0.10945969435667607,0.0356265002766496,0.15761334374639868,0.19816910982617286,1e-12,1e-12,1e-12,1e-12,1e-12,0.18023915710387745
1,1,7,1,0.30771903849665977,0.012081774459090824,0.3333333333333333,0.11295823784331513,0.1518701944378113,6.33670223146052e-10,1.6270271587186175e-09,0.0024861455684478703,0.6283328783989255,0.9999999999999291,7.650519080011284e-13,0.7368421052631579,0.25,0.2916666666666666,0.59375,0.27586206896551724,0.38383838383838387,0.0,0.22768495215692328,0.19082949953917727,0.40349056958724633,0.0,0.22630791462015684,0.16964571348489654,0.42429062525301764,0.6546571757060293,0.28782452975451794,0.31932866137430305,0.5094041544170891,0.6196892367133287,0.28041589719883775,0.31617565072910603,0.5312502678599023,0.5889405878129121,0.030226700251889102,9.763308296123703e-08,0.08707865168539325,0.5000000000000002,0.9119594009650003,0.7668923092798483,0.8843368914107927,0.3293358668447632,0.26800340905597464,0.8509618885918526,0.9999999999999999,0.48881757761022315,0.9570408400179095,0.17045230961364477,0.32420708586559055,0.35695918326072906,0.03226587224712607,0.43283634642921337,0.02579327597982256,0.48198292327170617,0.5422531847762255,0.7287939408018048,0.7439435422230056,0.0023119014874620203,0.2843871932794856,0.11419903411006749,0.3521281843104149,0.0,0.24318408517550005,1e-12,1e-12,1e-12,1e-12,1e-12,0.03338568955532728
1,1,8,1,0.5186391372338678,0.1638693350356508,0.3333333333333333,0.4481309897651491,0.15187019306594654,4.270965682540959e-09,5.49677950297171e-09,0.0009574197768017151,0.8095262475275926,0.9999999999999889,1.7643079498855544e-12,0.7894736842105263,0.17857142857142855,0.4017857142857142,0.46875,0.27586206896551724,0.303030303030303,0.0,0.2332422855960801,0.21035391138292903,0.30452394400700694,0.0,0.2351006960753906,0.22021433108130234,0.3612000830286596,0.5311092373214794,0.27580932784444606,0.2986216851287028,0.4021869708264904,0.5243537132425986,0.27421510476109245,0.3310349198524326,0.46023296810539954,0.5794269007928876,0.037783375314861464,1.6798272182387752e-07,0.0674157303370787,0.4,0.9004738190271229,0.7722387357440081,0.8596966664746228,0.4181623278870987,0.47743705866763864,1.0,0.8291631531432464,1.0,0.9306735459309214,0.296459565488034,0.03894539002488617,0.005518376112858547,0.20142930616473392,0.5396683916065955,0.20232240779154614,0.5984493986743831,0.524819533372705,0.7444383358925976,0.7968590519874577,0.02831833690374616,0.30859980254630415,0.1506203626339478,0.3615482131341605,0.3088591315947394,0.4512244842150539,1e-12,1e-12,1e-12,1e-12,1e-12,0.07305985806588688
1,1,9,1,0.48456019719124066,0.08857781965160297,0.0,0.7270275894942813,0.15187019818803937,1.160057549298051e-08,7.967963920918778e-09,0.00043340299363812414,0.8500713642695272,0.9999999999999889,1.8970334446716188e-12,0.631578947368421,0.17857142857142855,0.3214285714285714,0.3125,0.24137931034482762,0.2272727272727273,0.0,0.14650368326271107,0.18967495350225866,0.2031627404590189,0.0,0.15240857514260947,0.20670740988735353,0.22739594177131595,0.7533067004753833,0.2418051572011202,0.34913959337802497,0.3889445584246458,0.7664464297714164,0.24924826783688836,0.38721372664790726,0.43083210850952114,0.5078724987558472,0.017632241813601957,1.7796923118630666e-07,0.0898876404494382,0.2499999999999999,0.8379715829598411,0.7360599496059761,0.9408752227157222,0.46789822634919503,0.6158692387896589,0.8023992134942243,0.9288063019325372,1.0,0.8300546074596047,0.02181824023226464,0.0,0.0,0.11773552133727277,0.6129188125472398,0.13029259582589908,0.6702474168448057,0.7347716995793314,0.7767973809964656,0.8219111447350702,0.009573842048882675,0.08847530453650121,0.0,0.06532486935623627,0.33531199445515764,0.15901332582274708,1e-12,1e-12,1e-12,1e-12,1e-12,0.057398851221377584
