fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1,0,1,750,800,Elitist,6.347426909647112,51.149384417929554,6,0.6929757907800296,100.84536300380563,0.7088461247162838,5.340094474417874,7.533503094984473,0.8698773912728208,1.0,1.0000000000000042,1.0,0.10625,0.0775,1.3709677419354838,0.26125,0.065,4.019230769230769,0.40374999999999994,0.0475,8.499999999999998,2.8399907342963544e-05,3.6250631854757244e-05,4.7386025645379595e-05,0.0001669767014988521,0.000415816590547391,0.0005156081793580487,0.0006638773712533473,0.002166245405539614,-0.8845451904721909,-0.8845382459543586,-0.884528395915597,-0.8844226095541226,-0.06183860940240612,-0.0618324358622636,-0.06182326328751081,-0.06173032029021967,0.5806052654617243,0.8178178178178177,3.0795587129142294e-05,-2.5955955955955954,0.5087719298245614,0.9407929936840264,0.9347518739145516,0.9886425586823233,0.13843869137095846,-0.1072458878060043
1,1,0,1,750,850,Elitist,6.55347290757804,54.541104062116084,6,0.6938401817959867,100.81966290952786,0.7039824953893518,5.3439258323997905,7.590992485465458,0.8704228855325487,1.0,1.0000000000000047,1.0,0.10705882352941176,0.09529411764705883,1.1234567901234567,0.26235294117647057,0.057647058823529405,4.551020408163265,0.4129411764705882,0.043529411764705886,9.486486486486484,1.608604016003375e-05,2.2913521487506012e-05,3.29460654578106e-05,0.00010560990523729137,0.00028720371064926543,0.00041195559561745654,0.000588420948572312,0.001705628160289797,-0.8351993359863613,-0.8351936335867611,-0.835185254277909,-0.835124564510917,-0.046372504891891264,-0.046366718172528035,-0.0463585326811814,-0.04630671010065335,0.5750848978852178,0.7517517517517519,2.64498018242772e-05,-2.705705705705705,0.5294811320754716,0.9407488889926001,0.9347520226383061,0.9887250304452936,0.13521204295507477,-0.10365637514484392
1,1,0,1,750,900,Elitist,6.753283019626921,57.93385518345423,6,0.6946052478317954,100.79695848986977,0.6996852389998224,5.347310558998926,7.64245157814496,0.870904773195138,1.0,1.0000000000000098,1.0,0.10777777777777778,0.08555555555555555,1.2597402597402598,0.26555555555555554,0.04555555555555556,5.829268292682927,0.4155555555555555,0.03888888888888889,10.685714285714285,6.0534772714714145e-06,8.961397506447091e-06,1.6971747159611742e-05,6.442423931397476e-05,0.0001300672940096057,0.00019438616443883574,0.0003629970982558079,0.0012072270806845614,-0.7910535172910929,-0.7910512169566379,-0.7910448803030112,-0.7910073426149548,-0.03633797340981725,-0.03633563588837876,-0.036329508111725785,-0.03629882651440018,0.5586456083640366,0.7297297297297298,1.3681576279674705e-05,-2.8378378378378373,0.4977728285077951,0.9407102345689939,0.9347520358210952,0.9887973436313163,0.1363939741510475,-0.1009259713411752
1,1,0,1,750,950,Elitist,6.9473876710864255,61.32746811073632,6,0.6952871644244281,100.77675512179472,0.6958614792048393,5.350322397010828,7.68877507506902,0.8713335520833946,1.0,1.0000000000000062,1.0,0.11473684210526316,0.04631578947368421,2.4772727272727275,0.2652631578947368,0.04526315789473684,5.8604651162790695,0.4189473684210527,0.04105263157894737,10.205128205128206,2.7507323041390062e-06,3.97800688521545e-06,7.4722245147256015e-06,3.957103957011074e-05,8.042816311026279e-05,0.0001177042372311455,0.00021868465293296794,0.0011079288380111965,-0.7513253724660757,-0.7513244503810076,-0.7513218250794241,-0.7512977083589082,-0.025305949295855387,-0.02530500591353923,-0.02530245030271652,-0.02527994532442323,0.5481914990789156,0.7517517517517519,1.3681576279674705e-05,-3.0360360360360357,0.4957805907172996,0.9406760672927481,0.9347520616613669,0.9888612638404493,0.1352303211067313,-0.09720192300672294
1,1,0,1,750,1000,Elitist,7.136246550610067,64.721808453874,7,0.6958987942030312,100.7586613290221,0.6924369470419214,5.35301977070825,7.730696337877777,0.8717175475940111,1.0,1.0000000000000033,1.0,0.10900000000000001,0.05,2.18,0.266,0.045,5.911111111111111,0.425,0.049,8.673469387755102,1.269525275678018e-06,1.772198734088192e-06,3.34406925552098e-06,2.437801692249761e-05,5.1287772003310676e-05,6.925343081960105e-05,0.00013049268217453923,0.0008906018321315943,-0.7153877213156926,-0.7153873617088161,-0.7153862372105181,-0.7153711897635232,-0.017811456559555485,-0.017811136548591264,-0.017810045732380486,-0.017796506386872638,0.5511137913099615,0.7297297297297298,5.777790117970507e-06,-3.256256256256256,0.5170340681362725,0.9406456512989599,0.9347520722549941,0.988918171995119,0.13567341768684008,-0.09516068719162565
1,1,1,1,750,800,Elitist,5.810525373964514,39.26054013379953,8,0.8017264577674351,101.50442653413899,0.02452371522546344,4.208176507520987,171.59620672611453,0.8684951487238697,1.0,1.0000000000000113,1.0,0.10250000000000001,0.0725,1.413793103448276,0.2525,0.042499999999999996,5.9411764705882355,0.39249999999999996,0.041249999999999995,9.515151515151516,4.3726324550178164e-06,5.89194347415275e-06,9.572888755107145e-06,4.4354822509666214e-05,7.130161427313011e-05,9.25425507644477e-05,0.00014696915780846155,0.0006231357368093922,-0.7713417786570052,-0.771340606743817,-0.7713377674645217,-0.7713109385885615,-0.04897219463364329,-0.04897115434419291,-0.04896848876373932,-0.04894516817855908,0.5537253616991072,0.7517517517517519,9.356437942776222e-06,-2.5295295295295293,0.4974937343358396,0.9472347779704662,0.9404960982944381,0.9878967826714617,0.1278172120532927,-0.09889197750513178
1,1,1,1,750,850,Elitist,6.001955094939639,41.94841121652156,9,0.8024181360512457,101.50110129913332,0.02267565485524569,4.209240065270619,185.62815901640303,0.8690379462608985,1.0,1.0000000000000167,1.0,0.10588235294117647,0.06705882352941175,1.5789473684210529,0.2588235294117647,0.047058823529411764,5.499999999999999,0.4011764705882353,0.03764705882352941,10.656250000000002,2.163331571411464e-06,2.7896391356908622e-06,4.561401994420663e-06,2.4373858415949297e-05,4.0105274011246455e-05,5.108807152763688e-05,8.21739426484225e-05,0.0003774686248650979,-0.7286790929316148,-0.7286786365533997,-0.7286773455040539,-0.7286629085500481,-0.039707307134887126,-0.03970687102008244,-0.03970563663434491,-0.03969391080743533,0.5307357731267555,0.7517517517517519,4.4838559480211905e-06,-2.793793793793794,0.4834905660377358,0.9471825056391798,0.9404961088237908,0.987990140009638,0.1289594533997229,-0.09429495367644751
1,1,1,1,750,900,Elitist,6.187512770133849,44.63707436713594,9,0.8030294037595006,101.49816773832273,0.02104522581803866,4.210178363023036,200.05384591380022,0.8695175771455993,1.0,1.0000000000000098,1.0,0.10777777777777778,0.07111111111111111,1.515625,0.25555555555555554,0.03111111111111111,8.214285714285714,0.4066666666666666,0.05,8.133333333333331,1.2209397883957424e-06,1.6593966823523468e-06,2.459773526089651e-06,1.2800786758777464e-05,2.501275081029205e-05,3.377185973411083e-05,4.9817680287706925e-05,0.00021974301045847114,-0.6904712798601594,-0.6904709771178971,-0.6904704244799986,-0.6904632842986391,-0.03354052606164144,-0.033540232269171744,-0.033539694070447455,-0.03353399454292147,0.5654880483570531,0.7517517517517519,1.1997177354358855e-06,-2.925925925925925,0.5100222717149221,0.947136717082419,0.9404961209472709,0.9880719238277997,0.12793538306186597,-0.0936812714742783
1,1,1,1,750,950,Elitist,6.367704168676057,47.32639966858184,9,0.8035735137224166,101.49556053836186,0.019596219775914536,4.211012263184218,214.88900978544442,0.8699444576145273,1.0,1.0000000000000135,1.0,0.11157894736842104,0.07894736842105263,1.4133333333333333,0.2557894736842105,0.04105263157894737,6.230769230769231,0.41052631578947374,0.04421052631578947,9.285714285714288,5.249122919678691e-07,8.023082514546286e-07,1.4104006450152718e-06,7.006517946801734e-06,1.198965158917988e-05,1.8021796027194704e-05,3.1146184828295867e-05,0.00012408781868545078,-0.6560582065222177,-0.6560580245342265,-0.656057625590012,-0.6560539542094043,-0.029078680841267336,-0.029078505432361346,-0.029078123787872376,-0.029075421135360716,0.5590773366080724,0.7517517517517519,1.140399601970033e-06,-3.102102102102102,0.5,0.9470962772430014,0.940496126905138,0.9881441606244027,0.1309265038197715,-0.09081676284649669
1,1,1,1,750,1000,Elitist,6.54296680606586,50.01628414415194,9,0.8040609546850717,101.49322808332465,0.018299918106730106,4.211758287887863,230.1517560528819,0.8703268328127589,1.0,1.0000000000000129,1.0,0.10800000000000001,0.06599999999999999,1.636363636363637,0.265,0.028999999999999998,9.13793103448276,0.41500000000000004,0.04,10.375,2.1615399641641368e-07,3.030773163597272e-07,6.589571838538976e-07,3.682951761678078e-06,5.339091856292344e-06,7.3565111441751465e-06,1.5628976585244025e-05,7.628724982848805e-05,-0.6249029464995682,-0.6249028921809178,-0.6249026697904919,-0.6249007800869616,-0.024884959865233654,-0.024884909661567603,-0.024884703800498006,-0.024883194313743563,0.5410724681234539,0.7517517517517519,9.310413487069085e-07,-3.2342342342342336,0.47695390781563124,0.9470603006213864,0.940496128500911,0.9882084297932163,0.12991305272241893,-0.08654441292105372
