fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,1.93602558834786,4.790069409242433,3,0.5530240583105341,105.11928270417016,1.2052912136201277,4.686573132517362,3.888332611702281,0.7820014242141614,0.999999999999987,1.0000001421465832,0.9999999999999966,0.1044444444444444,0.1088888888888888,0.9591836734693878,0.3244444444444445,0.0744444444444444,4.358208955223882,0.1688888888888888,0.0722222222222222,2.3384615384615377,0.2199717682173581,0.2074121740023549,0.2402210611957236,0.3149633898408489,0.2260897562856025,0.2160743495910343,0.2504519869862051,0.3197864471660017,-3.720672404366325,-3.780580666275008,-3.624084893142081,-3.267569951378425,-3.5915983798196742,-3.63807834148138,-3.4785370151152577,-3.156766452094609,0.7845205967677047,1.1261261261261255,1.4360089846512607,0.2672672672672673,0.5212765957446809,0.973964410923968,0.924109699618226,0.9632764757085692,0.1411711813483322,-0.3399630687776632,0.8955611586,1.2633323502,0.5610121098,1.3268813472,0.0824736727,0.785526622,0.057705274,-25.6332665547,7.663814173,2.5364467915,1.243061433763733,0.4852268368939721,1.1980902938894098,0.5692589897214371,2.366780343623529,0.7326676589277928,0.0,0.0,0.0,0.0,0.0,8.261e-07
1,1,1,1,1.6336467226064333,2.392279319331529,2,0.6751745177810273,102.2167682880127,0.3780150794080804,4.080831156058535,10.795418961721197,0.7715796247334468,0.9999999999999842,1.000000124799063,0.9999999999999925,0.1155555555555555,0.0977777777777777,1.181818181818182,0.2633333333333333,0.0311111111111111,8.464285714285715,0.0911111111111111,0.0722222222222222,1.2615384615384615,0.3122460133838264,0.2657463293319907,0.2727153673296414,0.3684893746749542,0.3311647330636669,0.3026362688893343,0.2910174644699675,0.379729968469463,-2.556599712931229,-2.729453787515695,-2.70354766280988,-2.347525299508115,-2.3442374812473163,-2.444228463042028,-2.48495184913368,-2.174018518893013,0.8106604787593641,0.7957957957957954,0.8648423275731727,0.0030030030030028,0.4893617021276595,0.9808717077850396,0.9234249587223844,0.9548884470827548,0.1765640194802374,-0.3169026901125996,0.7924716147,1.2342747671,0.5410653417,0.9301755699,0.0679569864,0.4832349152,0.0486491133,-25.0770456387,9.2952048218,3.0553053355,0.5204729491580978,0.3976678853907047,1.1152882717198414,0.5366954536365653,2.509358553395278,0.6841252038347949,0.0,0.0,0.0,0.0,0.0,1.9147e-06
1,1,2,1,2.114089106740112,4.782165303128359,2,0.4846738832029836,98.38629608271414,2.011030051846064,3.8213651005665534,1.900202882129314,0.7667560677984677,0.9999999999999802,1.00000025142381,0.9999999999999928,0.1044444444444444,0.0955555555555555,1.0930232558139537,0.3355555555555555,0.2011111111111111,1.6685082872928176,0.4077777777777778,0.1599999999999999,2.548611111111112,0.0947932983979144,0.2145883952759565,0.2647842729684635,0.4370383974852884,0.0982087606050485,0.2219235403628948,0.2782892528074939,0.4159542512003804,-3.965303326402688,-3.440534900255921,-3.2206493421469,-2.4660815161196883,-3.812958430762049,-3.2898669525125537,-3.051541152612632,-2.469465287032939,0.8132768175591661,0.94994994994995,1.5499930850548158,0.3993993993993996,0.4361702127659574,0.9815495929445244,0.931916052795866,0.958324013741752,0.1327324295353797,-0.3819315812857918,1.0373825204,1.2792691393,0.5620836839,1.2447153815,-0.3223375141,0.6581383657,-0.1891728849,-26.7748269674,6.9416485615,2.351927379,1.8649910376168377,0.5440975354343193,1.7386267784483096,0.5617125426357352,4.744249996158229,0.8325816296494306,0.0,0.0,0.0,0.0,0.0,1.43371e-05
1,1,3,1,1.84404708134814,3.5836755912507554,2,0.354265488160007,99.1961147794064,0.3663311686787485,3.6107035716289992,9.856391921691436,0.727352387935504,0.999999999999976,1.0000003916318725,0.999999999999991,0.1044444444444444,0.0766666666666666,1.3623188405797104,0.27,0.1055555555555555,2.557894736842105,0.3299999999999999,0.1166666666666666,2.8285714285714283,0.1733986535891364,0.2326474921428859,0.256509764152068,0.3574329243893895,0.1836447704780632,0.2708029825894386,0.2726117327596186,0.3708458247006918,-3.1915913648230045,-2.962825609329125,-2.8706909647144663,-2.4810164400809427,-2.976168442353826,-2.658417650790009,-2.651823529772688,-2.2936936448578624,0.7798896133182178,0.7737737737737733,0.9571521538991856,0.3773773773773774,0.4361702127659574,1.0044757068551635,0.9324683293460124,0.9633739291520615,0.1564163742273599,-0.3959460008306177,0.7588474147,1.2878963994,0.5676394072,1.1266844872,-0.3508291532,0.8498507738,-0.2528358311,-19.8785371762,8.039638693,2.6689386026,0.7317047071015292,0.3857392638197434,0.9445501956175018,0.4353758544034035,1.843962690367891,0.655905562922708,0.0,0.0,0.0,0.0,0.0,5.096e-07
1,1,4,1,3.084631808378812,12.058093903660463,3,0.3368888510904892,102.20392721926734,1.026452118678944,2.979430168963781,2.90264895434026,0.7136295051601417,0.9999999999999692,1.000000415990859,0.9999999999999916,0.1444444444444444,0.0855555555555555,1.6883116883116889,0.3188888888888889,0.0633333333333333,5.035087719298247,0.3855555555555555,0.1677777777777777,2.298013245033113,0.1289753707894534,0.2377960248440508,0.2768228651249814,0.4186350278307327,0.1386533484981779,0.269670148893704,0.3021356825216063,0.4427612638732653,-3.573587417771084,-3.127124588728476,-2.967007617627785,-2.3851892128009355,-3.2872169491764534,-2.787208449536828,-2.6633079824953385,-2.1266288258503696,0.831951958286842,0.9059059059059056,0.822081575524054,0.2672672672672673,0.5531914893617021,1.018004888182017,0.9399105224511284,0.9781374766299376,0.1380329705950696,-0.4073901195283975,1.008984454,1.3240584889,0.587078009,1.5090154724,0.2011909846,0.8931100541,0.1714081045,-25.6571245523,5.8688240803,1.9090665596,1.1004066887096449,0.5588063588265885,1.0084032536584302,0.564971714766267,4.404985481657607,0.8577381896600983,0.0,0.0,0.0,0.0,0.0,2.0095e-06
1,1,5,1,2.9231150807880426,9.52889915506191,3,0.6364232642570764,103.3120487736436,0.8005181726740436,4.09102586953645,5.110472203111673,0.8726632488301471,0.999999999999983,1.0000005142112982,0.9999999999999966,0.1044444444444444,0.0422222222222222,2.473684210526316,0.3122222222222223,0.0944444444444444,3.3058823529411763,0.2988888888888888,0.0611111111111111,4.890909090909091,0.1364150159831701,0.1899149605837002,0.2365471162048853,0.3357932003166557,0.1531468405365861,0.2163446229394151,0.25716579233149,0.3703603638284526,-2.95081549700168,-2.7680095560256395,-2.6086704174204858,-2.269552799080752,-2.5775032534361664,-2.385152917450581,-2.260908595112798,-1.91638679337612,0.7662812172948151,0.7957957957957954,0.7814350607844542,0.0690690690690694,0.4787234042553192,0.9736511796318612,0.943728965668631,0.9846594423715666,0.1171539848836173,-0.2851459110764281,0.6225815168,1.225129092,0.5408296432,1.0125281741,-0.1809861312,0.5933594579,-0.1428156692,-11.2606551037,8.6061653881,2.7731816261,0.2553254790766694,0.2847811209968678,0.46353225919379,0.3682178252982512,1.5490549320205032,0.5648138543764908,0.0,0.0,0.0,0.0,0.0,7.758e-07
1,1,6,1,1.945404229397565,3.758524432558509,2,0.518594288689866,101.18347580763933,0.8088485314448941,4.329364159877071,5.352502961392871,0.641578214254706,0.9999999999999754,1.0000004018543682,0.999999999999992,0.1044444444444444,0.1055555555555555,0.9894736842105264,0.3355555555555555,0.1055555555555555,3.178947368421052,0.2522222222222222,0.0633333333333333,3.982456140350878,0.2125628559999472,0.2581511262792765,0.3311869924645061,0.3904847929046205,0.2299783649451964,0.274608458428982,0.3656416447898974,0.4377528784018741,-2.947026395406413,-2.776409811139599,-2.503069104393324,-2.281143856875984,-2.6636149940979976,-2.509233116005772,-2.194336301276412,-1.9448932280592623,0.8412895870102933,0.9279279279279278,0.9571521538991856,0.2232232232232229,0.5638297872340425,1.003293462919588,0.941148501631863,0.96589772198775,0.138782653624975,-0.3535607632252225,0.8294750372,1.2844227312,0.5689536201,1.4186649184,-0.0166073695,0.8573269337,0.0479474167,-24.4514824737,8.0666312953,2.6378543558,0.6924357442683459,0.4346297268696422,1.025005100727324,0.5017434275555115,1.681346155642983,0.6849627345184794,0.0,0.0,0.0,0.0,0.0,1.1433e-06
1,1,7,1,1.0902021839731724,-0.0880780790163888,2,0.3053723800269887,96.08489246551314,0.3855563675525635,2.913061301035545,7.555474493981485,0.5719026160102044,0.999999999999959,1.0000001996285268,0.9999999999999888,0.1044444444444444,0.0533333333333333,1.9583333333333333,0.3466666666666667,0.1377777777777777,2.516129032258065,0.28,0.0933333333333333,3.0,0.1149836737957333,0.2491775540149702,0.2528207694878387,0.3613322109801373,0.117085141178584,0.2146565350122106,0.2285039048353329,0.3637900930147493,-3.2584993140684766,-2.7644172799867164,-2.751003499056526,-2.3514804086885555,-3.192416698938292,-2.839621020056012,-2.789552121319026,-2.300388435868995,0.8285250696844291,0.8838838838838833,0.9098272894455568,0.1571571571571572,0.6276595744680851,1.0323983459333843,0.9436629614480988,0.983136463949704,0.1530206757627385,-0.4051188736072899,0.716118762,1.2653890088,0.5594532902,1.3235270174,0.3129169194,0.759050834,0.2125323438,-14.7958279875,7.347737361,2.2997812784,0.9335077369544404,0.4158479191600763,1.2574487782273522,0.445251208885996,1.6319976414864024,0.6733246072633036,0.0,0.0,0.0,0.0,0.0,3.535e-07
1,1,8,1,2.641522954853331,8.920237381300137,2,0.5531047262745843,91.13787817949728,0.5113074044645592,5.086554455625248,9.948133766910503,0.7937226752649018,0.9999999999999865,1.000000277871762,0.9999999999999944,0.1144444444444444,0.0855555555555555,1.337662337662338,0.3011111111111111,0.0877777777777777,3.430379746835443,0.3644444444444444,0.1033333333333333,3.5268817204301084,0.2201596241370856,0.2588693708548716,0.281297897825163,0.3817232987711919,0.242270901669206,0.3115324791880974,0.3181841841507571,0.4165970799738748,-3.066450912736036,-2.91423830381182,-2.8260459260790403,-2.431157982437909,-2.7075761815439368,-2.460085359297012,-2.4363169729921577,-2.084660406978756,0.7999559667504744,0.94994994994995,0.5764488282925874,0.1351351351351351,0.4787234042553192,1.0244277445379508,0.939475264470468,0.9687652857931738,0.1688897149362422,-0.3388195012577132,0.8332385558,1.2176400558,0.5318592477,0.8392702398,0.0640622013,0.5777428254,0.1175687957,-21.8667514534,8.5810840991,2.88515583,0.6083510898130849,0.4472569394411317,0.6828042008214507,0.5211590811429326,1.528108645831845,0.6447570664514085,0.0,0.0,0.0,0.0,0.0,4.979e-07
1,1,9,1,2.711727231033364,7.574499394641329,3,0.6375225033529093,101.6257703563854,1.6333196461368635,5.579176201084331,3.4158507884725617,0.8342549010179324,0.999999999999984,1.0000004071885475,0.999999999999996,0.1044444444444444,0.0977777777777777,1.0681818181818183,0.3011111111111111,0.0744444444444444,4.044776119402985,0.3133333333333333,0.1222222222222222,2.5636363636363635,0.2308741505286856,0.1764183777796583,0.2080852879575407,0.2917894489651277,0.2675653022396217,0.2164234246261008,0.2499523794148584,0.3355131642837646,-2.659235757049081,-2.847515397073523,-2.738027749612225,-2.4486224486225714,-2.185112799719984,-2.3376871817320954,-2.2376584030653097,-1.9824001981457224,0.787572696822293,0.9279279279279278,0.7814350607844542,0.1131131131131128,0.5106382978723404,0.9515020297115914,0.9457176884998648,0.982452675668813,0.104657797787278,-0.3023075680154068,0.5890792499,1.1790315299,0.5232437639,1.1833419892,0.0110234222,0.6467069833,-0.0077419496,-1.6549375151,6.7303208393,2.181568327,0.473470045035693,0.3273466710916615,0.3921954925611153,0.3323148147681747,1.7923501443652825,0.5195125083177469,0.0,0.0,0.0,0.0,0.0,6.26e-07
