fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,5.446743357878207,37.59832819621136,6,0.6880018654126165,100.99415855530668,0.7370211522008989,5.317888728275662,7.2153814207303775,0.8667171104409135,0.9999999999999926,1.0000001478441214,0.9999999999999988,0.1066666666666666,0.0866666666666666,1.2307692307692306,0.2666666666666667,0.065,4.102564102564103,0.3666666666666666,0.0366666666666666,10.0,0.0002364569481386,0.0002639857021608,0.0003619304989822,0.0010349480283451,0.0015437127272894,0.0016188641463096,0.0021940511984169,0.0062051934245534,-1.1576671801247211,-1.157635303452219,-1.1575218891578771,-1.156742574578138,-0.1849293075321628,-0.1849153883450571,-0.1848088549448436,-0.1840659303283653,0.6377409083278903,0.8178178178178177,0.0002867196497493,-1.956956956956957,0.5250836120401338,0.9410556536512668,0.9347511448794218,0.9881515936934208,0.1316345187646889,-0.1240589460275289,0.0045357035,0.0492159149,0.0214342383,2.1123306139,-0.5972774613,0.0520378945,-0.0162656256,333.4355743079,6.5363886117,2.1080866784,6.761518606784203e-08,8.249448969541559e-05,5.7689177415967353e-08,8.573588214924145e-05,5.583455508461343e-08,0.0001175478517732,0.0,0.0,0.0,0.0,0.0,4.89e-08
1,1,1,1,4.972544190251718,28.52118594352724,6,0.7977250508860452,101.523780729399,0.035281342082778,4.201985547284917,119.09936808600138,0.8653536907460521,0.9999999999999912,1.0000001240219143,0.9999999999999976,0.1016666666666666,0.05,2.0333333333333328,0.2533333333333333,0.0416666666666666,6.079999999999998,0.3666666666666667,0.0483333333333333,7.586206896551726,5.615437223958297e-05,8.277545890659281e-05,0.0001658346091198,0.0008460345746242,0.000347468404056,0.0005226159651019,0.0009969673873183,0.0048669697060874,-1.006648530935876,-1.0066217313531771,-1.0065381152862265,-1.005853354537899,-0.1591410411533254,-0.1591131582996944,-0.1590376432814075,-0.1584215530112299,0.5669891222576141,0.7517517517517519,0.0010715933998226,-1.8028028028028027,0.5066889632107023,0.9475471871453888,0.9404954440132244,0.9873391262935078,0.1271788107712472,-0.1128676198975968,0.0018265543,0.0383713263,0.0166553073,2.2537272799,-0.3272052156,0.0387824295,-0.0049281039,380.1989552774,6.1333898604,2.0084305287,2.904400345534039e-09,2.778967834785053e-05,3.406269165660233e-09,2.6852519006885703e-05,1.3706708409277838e-08,4.203113744737563e-05,0.0,0.0,0.0,0.0,0.0,1.1e-09
1,1,2,1,4.997334213923226,31.252559843576748,4,0.6527483740570417,94.99111438220648,1.969740452307313,4.593530921194982,2.332048832024653,0.8266877520651181,0.9999999999999886,1.000000210223052,0.999999999999996,0.1,0.0766666666666666,1.3043478260869563,0.26,0.0316666666666666,8.210526315789474,0.3383333333333333,0.045,7.518518518518518,0.0002831750310819,0.0003335151709172,0.0004943635372046,0.0017105156415088,0.0005946913937519,0.0006837569477437,0.0010052431480609,0.0031348043397755,-1.3802228821107438,-1.3801533818171066,-1.3799313123368746,-1.3782522759131954,-0.6643929682444151,-0.6643337585051077,-0.664120038236625,-0.6627043308464026,0.5827660069615433,0.641641641641642,0.0003338285864731,-1.5605605605605604,0.5284280936454849,0.9621901917506056,0.9455524098001278,0.991022580191258,0.1172904052143043,-0.1321583099412712,0.0069320099,0.0406276527,0.0178654189,1.3217530216,0.1232949059,0.0247581179,0.0032797174,323.1014076108,8.7211840032,2.8587704484,5.0735025961672685e-08,0.0001292109953589,1.0004713974322337e-07,0.0001537205785176,2.1023964884038986e-07,0.0001947861656638,0.0,0.0,0.0,0.0,0.0,7.07e-08
1,1,3,1,5.180325825364258,32.2088926125776,8,0.3603615799466819,93.10266635964808,1.5456839557771695,4.018555191454447,2.599855666764632,0.7405556919033442,0.9999999999999866,1.0000003921869274,0.9999999999999968,0.125,0.1183333333333333,1.056338028169014,0.2833333333333333,0.0316666666666666,8.947368421052632,0.355,0.0283333333333333,12.529411764705882,0.0002940734801961,0.0003802222786163,0.0004870185868025,0.0010658021527983,0.0011993660207233,0.0015343091912721,0.0019801438256289,0.0040691756445265,-0.950041364565548,-0.94995949556804,-0.9498580048119404,-0.9493079747338544,-0.2316208386487262,-0.2315431656723354,-0.231439777079662,-0.2309553327517393,0.6392562368446008,0.7517517517517519,0.0003694601205199,-1.9129129129129128,0.5183946488294314,0.9631154637125386,0.9484489606703506,0.9885062161545092,0.120093936526816,-0.1360610712857387,0.005331749,0.0504707785,0.0223619016,1.6390961697,-0.0849851486,0.0377254186,-0.0049725153,324.5795579035,6.149462427,2.1229389803,5.073197739672258e-08,0.0001017653652907,4.395739930808901e-08,0.0001150282532306,6.873394497749425e-08,0.0001452843012743,0.0,0.0,0.0,0.0,0.0,2.36e-08
1,1,4,1,6.701384781379284,60.85598331926221,5,0.4137355599673883,97.63322330782938,0.0458704840324237,3.998876952200025,87.17756170554912,0.708031201859481,0.9999999999999823,1.0000004181047366,0.9999999999999968,0.1,0.1033333333333333,0.9677419354838712,0.265,0.0733333333333333,3.613636363636364,0.41,0.0433333333333333,9.46153846153846,0.000309229515745,0.0004083370342819,0.0005557096087938,0.0013203164403032,0.0014054839029419,0.0018433148459479,0.0024612911430411,0.0059876928055771,-1.0704032892545428,-1.0702971714259464,-1.070139374541989,-1.0693206837111855,-0.2354674730440344,-0.2353642329960387,-0.2352185148744869,-0.2343869932958776,0.6160226493913806,0.6196196196196196,0.0004643080754198,-1.8028028028028027,0.5050167224080268,0.9687992585035212,0.9464730027375222,0.992008469678242,0.1383930667077725,-0.1384760013474404,0.0054275134,0.0528892159,0.0233318202,1.5972887725,-0.4978859754,0.0380138148,-0.012667626,322.0474661823,8.4712844148,2.7787081953,6.278875968171201e-08,0.0001233493197444,8.426419269988784e-08,0.0001454467329324,1.5400430537924466e-07,0.0001814116517701,0.0,0.0,0.0,0.0,0.0,2.64e-08
1,1,5,1,7.506479151310964,68.39375348793601,7,0.7021994286519841,102.35649291674106,0.4713978105530249,4.932834034679819,10.464270143496885,0.8986993931479332,0.9999999999999882,1.000000508051618,0.999999999999998,0.1,0.1133333333333333,0.8823529411764707,0.2566666666666666,0.0616666666666666,4.162162162162162,0.3299999999999999,0.0466666666666666,7.07142857142857,0.0001425343691625,0.0001776893746796,0.0002392753425693,0.0005254776284078,0.0005261275605145,0.0006491264954794,0.0008481396667426,0.00175451016588,-0.84757303466061,-0.8475432339782789,-0.8474910279314262,-0.8472484160109542,-0.2346749393662453,-0.2346460594040963,-0.2345993314153143,-0.2343865170058597,0.640613557491934,0.6636636636636631,0.0002115072824868,-1.9349349349349347,0.5367892976588629,0.958254716869806,0.9521811196109136,0.99452834159114,0.1297972118300104,-0.1113351992836041,0.002657073,0.0370280462,0.0161097481,2.2315247454,-0.3747842262,0.0387814664,-0.0065317576,366.1375576983,8.2689573248,2.65470176,3.876668425411466e-09,3.941159039423484e-05,1.7220161083469257e-08,5.213338063115873e-05,2.6707234261499516e-08,6.26291614499196e-05,0.0,0.0,0.0,0.0,0.0,2.3e-09
1,1,6,1,5.4402606107293,34.97505346670603,6,0.6304542182422455,100.66525419607392,0.264304073348331,5.2460683886320165,19.84860967964777,0.7570676503188821,0.9999999999999852,1.0000004028758018,0.9999999999999968,0.105,0.0716666666666666,1.4651162790697676,0.265,0.0316666666666666,8.36842105263158,0.365,0.04,9.125,0.0001496913600185,0.0002014828263883,0.0002954997757085,0.0009821344382867,0.0005518792468483,0.0007348336302028,0.0010567876709515,0.0034357222060781,-0.972487212158806,-0.972436838079498,-0.9723453941101858,-0.9716775507110168,-0.266281283398967,-0.2662325391700356,-0.2661467614959514,-0.265512945965178,0.5873508261871904,0.7517517517517519,0.0003094781990997,-1.956956956956957,0.5,0.9659884698162016,0.946547769629738,0.988074866192994,0.1214453559995674,-0.1417711974016909,0.0024321449,0.0515154101,0.0225537292,0.997268205,0.3141511245,0.0303018969,0.0083255917,355.8245556532,8.1709570815,2.5877249007,7.281665933384585e-09,5.3241978035365966e-05,1.4046824816160888e-08,6.347409343590629e-05,2.6586883908472744e-08,8.714506941705845e-05,0.0,0.0,0.0,0.0,0.0,5.1e-09
1,1,7,1,4.222888662037857,18.26797894372192,5,0.4348823064656805,95.88607466788936,0.1401196055534345,4.070056042025633,29.047013270912466,0.6878949482785675,0.9999999999999788,1.0000001936692582,0.9999999999999962,0.11,0.0833333333333333,1.32,0.2783333333333333,0.095,2.929824561403509,0.3916666666666666,0.045,8.703703703703704,0.000463262299586,0.000665311850934,0.0009797224595536,0.0027006241091511,0.0020184409538598,0.0029243374538811,0.0041992512023144,0.0114668342030772,-0.8989659121746194,-0.8987841923314349,-0.898501416912669,-0.896953667977745,-0.2038033287288036,-0.2036183305988135,-0.2033579734174432,-0.2018738201343064,0.6375020468137207,0.6196196196196196,0.0016913295170296,-1.8688688688688693,0.540133779264214,0.9766832915805354,0.9568019030337934,0.9954525800552108,0.1317700563568251,-0.141779310659688,0.0103636815,0.0421573222,0.0184084785,2.1865843182,-0.7586074696,0.0450782349,-0.0145339912,306.3306292551,7.8735460593,2.4609835835,2.594930159984812e-07,0.0001778893265018,2.678296958565599e-07,0.000204580766801,2.922903770184812e-07,0.0002566155330035,0.0,0.0,0.0,0.0,0.0,3.85e-08
1,1,8,1,6.734971856974479,58.99430551907507,8,0.6754338410294627,88.95554981240282,0.3937950680822805,5.931771481236844,15.06309235949457,0.8531462663974393,0.9999999999999912,1.000000269549832,0.9999999999999976,0.1083333333333333,0.055,1.9696969696969693,0.2583333333333333,0.0316666666666666,8.157894736842106,0.36,0.0399999999999999,9.000000000000002,0.0001520937141803,0.0001992099315212,0.000298442514517,0.0013409799845083,0.0005946586751304,0.000815526334143,0.0011849451750414,0.0051261810457331,-1.0074065079458576,-1.0073590355416244,-1.0072590527849652,-1.0062086339908227,-0.2448800086340948,-0.2448258903779583,-0.2447353732622213,-0.2437696691238338,0.5933505434669512,0.7737737737737733,0.0001409772871628,-1.648648648648649,0.5183946488294314,0.9730752156911756,0.9517510253362216,0.9906442471692156,0.1248916905250377,-0.1317602033564762,0.0036684711,0.039892314,0.0175338398,1.3182102899,-0.2993562901,0.0237154069,-0.0055369848,349.6222986011,8.1159430362,2.4586549186,1.7592691089592423e-08,6.634668740106542e-05,2.647076216546184e-08,7.177586892568944e-05,3.053671592353867e-08,8.34865594646251e-05,0.0,0.0,0.0,0.0,0.0,4.4e-09
1,1,9,1,7.164980230392969,60.03524908054925,6,0.7308664610918909,101.18999543950306,1.8773645030864723,5.61041548258561,2.988452947396114,0.8889688708966785,0.9999999999999888,1.000000407085378,0.999999999999998,0.1033333333333333,0.0716666666666666,1.4418604651162792,0.2566666666666666,0.0316666666666666,8.105263157894738,0.3116666666666666,0.0333333333333333,9.35,0.0001051814969113,0.0001464135093701,0.0002265365391209,0.0010046448044629,0.0004401769800182,0.0006308481629368,0.0009762114913369,0.0037508419444884,-0.8790522599995855,-0.879016011093135,-0.8789455713537974,-0.8782615015731405,-0.1960072962036589,-0.1959699068026774,-0.1959021832601254,-0.1953580959523308,0.5947749614340562,0.5535535535535532,0.0001273811323186,-1.7807807807807805,0.4882943143812709,0.949496846509116,0.9457138214349824,0.9926291087158884,0.1340519101380514,-0.1188173915374113,0.0020695631,0.0378486862,0.016708119,0.8320696787,0.0323578985,0.0155473261,0.0012657581,374.2041059282,7.1591004176,2.4041782166,5.3395451136050894e-09,3.44190433838978e-05,7.034058618429673e-09,3.814136084161379e-05,1.5604963298050398e-08,5.563277169258063e-05,0.0,0.0,0.0,0.0,0.0,3.7e-09
