fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,4.368036730691202,24.10407542065242,6,0.6776593569754876,101.30909268807191,0.7967731278964416,5.27074677083242,6.615116130670349,0.860026450925621,0.999999999999992,1.000000147896845,0.9999999999999986,0.105,0.13,0.8076923076923077,0.2575,0.0675,3.814814814814815,0.3375,0.0425,7.9411764705882355,0.0024566161138259,0.0030359512965592,0.003712946217173,0.0066987824306669,0.006829775876733,0.0092804086617498,0.0111186024222972,0.0191449627704621,-1.6684190908042684,-1.667450136576853,-1.666317843718041,-1.6613239494964174,-0.5632085275155806,-0.5618188188344235,-0.5607764130352766,-0.5562248120275138,0.6489019324580204,0.8838838838838833,0.003108082173869,-1.142142142142142,0.5376884422110553,0.9416703001039456,0.934690462479638,0.9870354292916644,0.1315865503046467,-0.1575664873545114,0.030779139,0.1720091741,0.0749207227,2.4130126494,-0.3955485821,0.1274216182,-0.0230268658,205.5299025443,6.6966602602,2.2192685266,1.7790380027572837e-05,0.0020579882974553,1.949022382078142e-05,0.0022974500408199,2.080022151273417e-05,0.0024427024751355,0.0,0.0,0.0,0.0,0.0,4.9423e-06
1,1,1,1,3.9651645123970702,17.82520032974096,5,0.789282166071892,101.56538435222836,0.0583363189445779,4.188689122997214,71.80242426637606,0.8587193847424249,0.9999999999999906,1.0000001244587924,0.9999999999999972,0.1,0.1075,0.9302325581395348,0.255,0.105,2.4285714285714284,0.315,0.035,9.0,0.0033356805842926,0.0042702656197383,0.0049968083596853,0.0107969926065976,0.007202562679653,0.0091545732312573,0.0105640798403303,0.0233167778650271,-1.439967462318854,-1.4386171861871662,-1.4375674868198598,-1.4291874571265075,-0.6600766123270274,-0.6587787881549513,-0.6578416560546906,-0.6493628290616519,0.6550842283491135,0.7737737737737733,0.0054291861776189,-1.3623623623623624,0.5150753768844221,0.9482734538155608,0.9404659148685262,0.98605979767818,0.1284081421156665,-0.1357989298891103,0.029918956,0.1472971832,0.0649502873,1.7994495713,0.0270169564,0.1144843472,0.0034555796,211.6523293143,7.8180629579,2.628213702,1.1018627096367998e-05,0.0020407281810852,1.3472808060355628e-05,0.0021692735867504,3.43810973368781e-05,0.0026851624139331,0.0,0.0,0.0,0.0,0.0,5.267e-07
1,1,2,1,4.044754924178799,20.311047089437285,4,0.6343085753950448,95.19207149075623,1.953733256922813,4.473945370972482,2.28994687740489,0.8175553532260922,0.9999999999999878,1.000000213433193,0.9999999999999952,0.1,0.0699999999999999,1.4285714285714288,0.26,0.0649999999999999,4.000000000000001,0.26,0.0375,6.933333333333334,0.0068339991728881,0.0075878388225502,0.0095798509920184,0.021648451617884,0.0087575265999838,0.009914265100667,0.0120883063103486,0.0278367507008708,-1.939769442905536,-1.9382971058379683,-1.934406472919592,-1.910835083350085,-1.5222196970091786,-1.5204433303004468,-1.5171047240156132,-1.4929203363488104,0.65791854951065,0.7297297297297298,0.0236250846547794,-0.7897897897897898,0.5226130653266332,0.9649468561479596,0.9454164559361892,0.9896143989840556,0.1272673036235882,-0.1678582332289558,0.0619992316,0.1754631226,0.0765153504,2.0819253694,0.5690640222,0.2022821837,0.0513048912,174.5559040334,9.74121596,3.1127122059,8.979429158619661e-05,0.0040457855201374,0.0001631557052122,0.0056484188545076,0.0001789326951075,0.0067120489786239,0.0,0.0,0.0,0.0,0.0,2.926e-06
1,1,3,1,4.149644169380853,20.44388441152184,4,0.3535952458673354,93.63184112955894,1.5542586370300324,3.9669898965108255,2.552335758024919,0.7351320444956163,0.999999999999986,1.00000039203776,0.9999999999999964,0.115,0.1375,0.8363636363636364,0.29,0.055,5.272727272727272,0.28,0.045,6.222222222222223,0.0045603771844001,0.0054094005208952,0.0069265785751227,0.0116870552447709,0.0103310634930491,0.0121699841231736,0.0148828879290257,0.0246950244197233,-1.3610112377793566,-1.3598504136815188,-1.357776057453187,-1.3512673128783512,-0.6181340384735486,-0.6169854731365955,-0.6152910295467822,-0.6091624997614018,0.6926530669668741,0.7517517517517519,0.0081453717662807,-1.1861861861861869,0.5402010050251256,0.9645922069529,0.948393955110592,0.9873842718066804,0.1177870449734076,-0.16348109152936,0.0340339842,0.1660921554,0.0733224206,1.4754556911,-0.098306156,0.1048265598,-0.0126099705,200.4567859225,9.0486363996,3.0357245865,2.3223594273422936e-05,0.0027384990759231,3.2612853698408954e-05,0.00303032407656,4.240236014080268e-05,0.0033084685344449,0.0,0.0,0.0,0.0,0.0,7.1855e-06
1,1,4,1,5.473691398251773,40.59574354083409,5,0.4047183076917962,97.96958441722455,0.1561549409862083,3.87205795290729,24.7962563877455,0.704813751563683,0.9999999999999816,1.00000041832311,0.9999999999999966,0.1025,0.1175,0.8723404255319149,0.2725,0.055,4.954545454545454,0.3625,0.0375,9.666666666666666,0.0033193562363682,0.0039611078319974,0.0048466113048603,0.0094588603526527,0.0061529534480923,0.0074887152252044,0.0090996994639335,0.0172443494483208,-1.5330830149148686,-1.5320958797906843,-1.5307338082561477,-1.5236392983748013,-0.8177093143261964,-0.8166102872166879,-0.8152848148295517,-0.8085836265760207,0.6882379839587063,0.6856856856856854,0.0077426368268112,-1.032032032032032,0.4874371859296482,0.9712688639440564,0.9464416837893124,0.9911723254877038,0.138346185505881,-0.1722449267344841,0.0265723079,0.1766815428,0.0780270397,1.8385297433,0.4015992764,0.1438528284,0.0326842339,209.0101285445,7.1448738855,2.4195876407,1.957024310277664e-05,0.0021326270344762,1.8478538240891545e-05,0.0020990623404436,6.038514644110684e-05,0.0031082135909485,0.0,0.0,0.0,0.0,0.0,7.459e-06
1,1,5,1,6.09290078712999,44.79047593245578,6,0.6947032678763226,102.40518204910552,0.50594613215533,4.875420217348297,9.63624367791688,0.8951395090136405,0.9999999999999878,1.000000508469031,0.999999999999998,0.1,0.0824999999999999,1.2121212121212124,0.25,0.05,5.0,0.2699999999999999,0.045,5.999999999999998,0.0015369700744627,0.0018972225927084,0.0029363558975144,0.0079217566910421,0.0032450125486548,0.0040961429771428,0.0058956225271556,0.0160724452676066,-1.2169096867011309,-1.216470617085159,-1.2152041391620991,-1.209128017827708,-0.5613531833707488,-0.5608738431301575,-0.5598604109562257,-0.5541290206809091,0.6173331206947447,0.7077077077077075,0.0027389052464287,-1.23023023023023,0.5326633165829145,0.958818720931091,0.9521691446332698,0.9940270128260956,0.1260924660893674,-0.1356966731432825,0.0136300624,0.1391132843,0.0608457276,0.9498740545,-0.2590318545,0.0681707745,-0.021017026,246.5477052532,6.9561715429,2.1824394595,5.784942955433739e-06,0.0010493558847285,4.686104024370901e-06,0.0009564554930466,8.185977749896704e-06,0.001317313620656,0.0,0.0,0.0,0.0,0.0,1.0877e-06
1,1,6,1,4.368870233380507,22.27984393227916,6,0.6194997625460013,100.69256843920752,0.1918140283176891,5.185055295975523,27.03167928566649,0.7471223750176794,0.9999999999999846,1.0000004032759229,0.9999999999999964,0.105,0.1225,0.8571428571428571,0.27,0.0849999999999999,3.176470588235295,0.31,0.0325,9.538461538461537,0.0034391111623068,0.0050815226107983,0.0070818515518067,0.013463450951784,0.0067718281120593,0.0098699108427322,0.01402644662416,0.0257843041405871,-1.3907920904203606,-1.3884999546589,-1.385708312220837,-1.3768022051589075,-0.6968732949744387,-0.6946996039921103,-0.6917832763368275,-0.6835336745421685,0.6464767297008238,0.7517517517517519,0.011616226326085,-1.2082082082082075,0.5,0.9680345230211864,0.9464561352169693,0.9868748216148892,0.1363630374035971,-0.1722749266059549,0.0319141769,0.1933245666,0.0851864507,1.4193204461,0.0093202944,0.1160309225,-0.0080931009,198.4343132689,6.5033122498,2.2302983582,2.067092271761413e-05,0.0018497371558915,2.4280592112893172e-05,0.0024315267824172,6.766697328460689e-05,0.0037357665391677,0.0,0.0,0.0,0.0,0.0,8.24e-07
1,1,7,1,3.3215392608127465,10.763534414246417,3,0.4272921218591415,95.96671062724108,0.0450021386636443,3.9701751152146847,88.22192084888734,0.6799249131966278,0.9999999999999776,1.0000001931886124,0.999999999999996,0.105,0.09,1.1666666666666667,0.2625,0.0849999999999999,3.088235294117648,0.34,0.035,9.714285714285714,0.0028017649317151,0.0036548521867197,0.0048445354176922,0.0109529401319107,0.006207205706785,0.0082837052521494,0.0112361387308512,0.0245949901402609,-1.291650299823771,-1.2905453135031455,-1.2890043413594514,-1.2810922507609108,-0.5480166378240446,-0.5468715738772859,-0.5452434853283565,-0.5378768864994907,0.7009746284340369,0.6636636636636631,0.0081453717662807,-1.032032032032032,0.4949748743718593,0.9787093331110078,0.9568003986733116,0.99501777695184,0.1257171754666416,-0.1680428068386026,0.0236893461,0.1555410337,0.0671182573,1.2782593953,0.0579643582,0.0715950538,0.0024039766,220.4930821367,7.8670330708,2.5116208279,1.754572335468144e-05,0.0016561659639362,1.931084059522909e-05,0.0017961520380915,3.618761435053366e-05,0.0024814510229205,0.0,0.0,0.0,0.0,0.0,5.6824e-06
1,1,8,1,5.459710072798912,38.71824573569016,4,0.6640836474193919,89.05710331451388,0.3939548003902153,5.8872613580046025,14.944002083927456,0.8472425357881443,0.9999999999999908,1.000000269543896,0.9999999999999974,0.1,0.095,1.0526315789473684,0.26,0.0925,2.810810810810811,0.32,0.055,5.8181818181818175,0.0056592869192451,0.0071170245881569,0.0093217647815816,0.0200359716857173,0.0117653702948351,0.0144667669636532,0.0186394746605912,0.0393386795046557,-1.4346721778849028,-1.432568899150833,-1.429387817079708,-1.4139289563982007,-0.7067833756607859,-0.704851342316482,-0.7018670303494269,-0.6870630015961066,0.6945567548361771,0.8398398398398399,0.0183342548256228,-1.098098098098098,0.4924623115577889,0.9753170073628896,0.9516850544997766,0.9897096386586024,0.1273374264727684,-0.1624456539283603,0.0540103824,0.1618707399,0.0711260748,1.4768052617,-0.4107938229,0.091279938,-0.0258450008,185.0748851177,6.0489648057,2.0184827686,3.607437878682033e-05,0.0036995640832387,3.557900744894737e-05,0.0036970573202223,0.000113460220143,0.0052002253930141,0.0,0.0,0.0,0.0,0.0,1.14249e-05
1,1,9,1,5.802586814935706,39.02436667418087,6,0.7222560427602438,101.19291917289502,1.8768174878365416,5.608438895811573,2.9882707999894933,0.8845427779241524,0.9999999999999885,1.000000406970994,0.9999999999999978,0.1,0.1,1.0,0.255,0.0375,6.800000000000001,0.2625,0.0574999999999999,4.565217391304349,0.0040210388991964,0.0050585851024329,0.0065516331946556,0.0140151868086317,0.0087105171720934,0.0108729671867946,0.0142193350927178,0.0284716995401438,-1.2543042185075373,-1.2529975658266637,-1.2511172685576937,-1.241717906574464,-0.573319392679075,-0.5720687241805142,-0.5701333282656584,-0.5618903709148665,0.636672770756189,0.7517517517517519,0.0042133217438472,-1.098098098098098,0.4874371859296482,0.9498389626664004,0.9456809900577846,0.9919815196573336,0.1288854437488915,-0.1442051566412063,0.0310879302,0.1493798803,0.0652439626,1.3832876067,0.1385205331,0.1049233354,0.0091410625,209.5683638709,9.1463497707,2.9488059356,1.2304226534336262e-05,0.0019688802663504,2.96579495729561e-05,0.0024587260582463,3.901492158870538e-05,0.0030552496603634,0.0,0.0,0.0,0.0,0.0,3.9546e-06
