fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,2.942750073697731,10.875211084268924,5,0.643050970761619,102.3934224185178,1.0028487172637954,5.095322519296811,5.080848618123631,0.8364838457336365,0.9999999999999908,1.0000001481381684,0.999999999999998,0.1,0.11,0.9090909090909092,0.27,0.125,2.16,0.25,0.0399999999999999,6.250000000000001,0.0359932038177932,0.0418004337348328,0.0501661669957395,0.0820463392395197,0.0469142245494982,0.054537304679503,0.0639646686225189,0.1052327886064311,-2.8623321136266795,-2.8450892676751924,-2.8202497052762965,-2.7255909941938543,-2.1615246861934656,-2.14423613115439,-2.122855600237404,-2.029262701890078,0.7418977202920018,1.0160160160160154,0.1196955702359042,-0.4154154154154152,0.5606060606060606,0.9451122992480602,0.9333762373372666,0.9823245165540448,0.1242800404582088,-0.2235550885657505,0.2288736487,0.6127484814,0.2683467614,1.9414651881,-0.4796483756,0.5671140686,-0.1576212628,69.0984514804,7.3243050444,2.4062698204,0.0117760021977836,0.0472799125549244,0.0109689656851902,0.0588175438480472,0.0302315987988072,0.07958144131649,0.0,0.0,0.0,0.0,0.0,1.0472e-06
1,1,1,1,2.621092892943373,7.329027253409919,2,0.759309632881802,101.703175991806,0.1403379212868043,4.139248065601516,29.494865162939533,0.8349286922503583,0.9999999999999888,1.0000001259848077,0.9999999999999964,0.1,0.08,1.25,0.2799999999999999,0.04,6.999999999999999,0.195,0.075,2.6,0.0318898791990847,0.0443628957940914,0.0506285651680548,0.0854918189421278,0.0381425466836163,0.053222837804374,0.061413903998787,0.1052210990602641,-2.427840904479785,-2.3965608886624112,-2.380847750174127,-2.293417165824973,-1.9104008158461827,-1.88044897593377,-1.86418022479346,-1.7771722165934642,0.7279766344147944,0.7737737737737733,0.1109646417886889,-0.3053053053053052,0.5404040404040404,0.952235811323811,0.9393343668903992,0.980550278362308,0.1403948510273109,-0.206435734580442,0.180213885,0.5931393986,0.2568392778,1.3906706412,0.2308185279,0.3604186949,0.0662614453,81.4033929287,6.8961968805,2.3520836206,0.0047404612327769,0.0417620889985846,0.011110818221698,0.0450949379339004,0.0297319417904008,0.0683824113482507,0.0,0.0,0.0,0.0,0.0,8.212e-07
1,1,2,1,2.886093381832025,9.990032101819317,2,0.5673353251163031,96.01882955404048,1.9188345288362103,4.02241074852939,2.0962780730076904,0.7882847425070769,0.9999999999999848,1.0000002226785991,0.9999999999999934,0.115,0.075,1.5333333333333337,0.2999999999999999,0.045,6.666666666666665,0.26,0.085,3.0588235294117645,0.0872167214617855,0.1285763544228386,0.1669237094015825,0.2607545684434617,0.093892427532821,0.1386228238657093,0.177333528683668,0.2802783924075325,-2.945741779201436,-2.8122656281254383,-2.688510725577643,-2.3856989978029293,-2.652035151706163,-2.521116277359304,-2.4078160986122974,-2.1065125828057583,0.7807525040795661,0.8838838838838833,0.6379766808606282,-0.085085085085085,0.4898989898989899,0.9819295823463065,0.942207970543284,0.98272021786815,0.1328749289919501,-0.248864321993499,0.6318586806,0.6925957868,0.3053500633,1.2818085547,0.1122738826,0.4255288716,0.033476406,17.9163213992,8.964413834,2.73540669,0.1120387193596127,0.1445062326831822,0.3169006813506486,0.2108752739366539,0.4552976188841827,0.3019340916648604,0.0,0.0,0.0,0.0,0.0,1.86e-06
1,1,3,1,2.7925421564941377,8.936682190931865,4,0.3315503207102012,95.28849923686164,1.153280834708861,3.778603411777976,3.2763948710999453,0.7192127734440528,0.9999999999999832,1.0000003910274269,0.9999999999999952,0.105,0.125,0.8400000000000001,0.31,0.095,3.263157894736842,0.37,0.045,8.222222222222223,0.0592846864082925,0.0716264801914092,0.0865180676905058,0.1235719142723458,0.069821415179369,0.0884228597005025,0.1010350570543132,0.1460195064339902,-2.2537574773513547,-2.224189116317211,-2.1885119819166032,-2.0997387020604434,-1.842795984706528,-1.805944279203228,-1.7809579948260077,-1.6918383740952336,0.7442654235855245,0.7517517517517519,0.1706994934038408,-0.2392392392392394,0.4898989898989899,0.9717984100895664,0.9466346427879944,0.9827842708513198,0.1334380611246227,-0.2536026973533691,0.2395477803,0.6489044694,0.2864601455,1.8778489012,0.3184942195,0.4958677723,0.0823579574,63.1289003522,7.5266766726,2.3727781504,0.016145062665795,0.0640238203967309,0.0230912519158143,0.0728938428436539,0.033363024063266,0.0975954212667233,0.0,0.0,0.0,0.0,0.0,5.534e-07
1,1,4,1,3.947659041028302,20.98548703040483,4,0.3797701082951047,99.0496064760762,0.5411958471866185,3.447832835423635,6.3707673540863885,0.7019326462660038,0.999999999999978,1.0000004191761431,0.9999999999999952,0.105,0.0699999999999999,1.5000000000000002,0.275,0.045,6.111111111111112,0.28,0.0799999999999999,3.500000000000001,0.047225854599226,0.0591826714506685,0.0722345259764286,0.124672038539229,0.051461099285075,0.0616209136998327,0.0753919292475171,0.13191934326832,-2.5536099911097647,-2.5215635222576216,-2.486582150984713,-2.346039970410549,-2.345439579642329,-2.320317541070972,-2.286266133276241,-2.1464915451393805,0.7631179588788726,0.7077077077077075,0.209083769055575,-0.1951951951951951,0.5606060606060606,0.9826934366588848,0.9454627792339574,0.9876227161057942,0.1390044935823135,-0.2565315509558467,0.2477767249,0.6672743367,0.2939953882,0.3966951191,0.0893246653,0.1690033071,0.0458285404,63.4373407078,5.9743883078,1.912889314,0.0200751236565719,0.068219789837696,0.0180373817057069,0.0687698949202644,0.0538919509302307,0.1084040515745349,0.0,0.0,0.0,0.0,0.0,9.1866e-06
1,1,5,1,4.253988789129755,21.38650129162364,4,0.6704999033516842,102.57316125984065,0.6256921842872009,4.681137559081509,7.481534333714492,0.8837094471720186,0.9999999999999865,1.000000510425673,0.9999999999999974,0.1,0.055,1.818181818181818,0.265,0.1,2.65,0.29,0.04,7.249999999999999,0.0359523894963668,0.058907825173982,0.0858355647014088,0.1470040056185625,0.0511093220360706,0.0813208725046891,0.115608369185444,0.1971828983994677,-2.050768778192315,-2.0019368633941843,-1.944654871417364,-1.814534400730167,-1.496595730400069,-1.4489459025641385,-1.3948674693681966,-1.2662076616935507,0.7533655252340293,0.7297297297297298,0.2314005380130654,-0.393393393393393,0.5151515151515151,0.9614868711181188,0.9514430687392958,0.9920209049468934,0.1223032889538251,-0.1909829694700958,0.288528676,0.6276222094,0.277046809,1.2427101624,0.3134687094,0.2940891257,0.0773097526,59.7228594807,6.0819486583,2.0156435554,0.0463102677806533,0.0824156602327454,0.0351460738037242,0.0813695822186445,0.0585272085485618,0.1067859596341566,0.0,0.0,0.0,0.0,0.0,1.7377e-06
1,1,6,1,2.962434194772279,9.819906395714057,4,0.5836462649547403,100.80696559334515,0.0353760372927982,4.984062184031477,140.88808598825523,0.7153202837256798,0.999999999999982,1.000000404356454,0.9999999999999952,0.105,0.105,1.0,0.29,0.085,3.4117647058823524,0.2299999999999999,0.06,3.833333333333333,0.064808776339115,0.0772987817496321,0.0938402858451587,0.1434013383524819,0.0922824105780464,0.0942622773166662,0.1160180744510237,0.1738906632568322,-2.2659757752626986,-2.235712392783187,-2.195632196756386,-2.075545372226005,-1.775703009346377,-1.771829937625787,-1.7292706274478178,-1.6160586204329692,0.7077968571573088,0.7957957957957954,0.404209583979631,-0.2392392392392394,0.4696969696969697,0.977847111259552,0.9446914363221716,0.9818475850382694,0.1466020648941455,-0.2671543692431923,0.2981534693,0.6711861319,0.2951442899,1.4928721726,-0.3516900221,0.3839228284,-0.1029404351,52.4579547619,7.6855838916,2.5021596754,0.0242006193617829,0.0790672308633673,0.0383458864834335,0.0974350013374119,0.0566333742570189,0.1120926983253477,0.0,0.0,0.0,0.0,0.0,4.607e-06
1,1,7,1,2.087086608930917,3.3982693181671904,2,0.4048795763994564,96.23667178968527,0.2448510620438016,3.651169394293448,14.911797252651027,0.6572910010903981,0.9999999999999732,1.0000001916656367,0.9999999999999948,0.1,0.09,1.1111111111111112,0.25,0.09,2.7777777777777777,0.275,0.04,6.875,0.0477149737104573,0.0576064252614582,0.070195511774551,0.1152241307773934,0.0650819651716127,0.0687528571645236,0.0899273504371463,0.1483953610037133,-2.175703141421062,-2.153103959853984,-2.124341441996405,-2.0214637266971747,-1.6311933748287104,-1.6247886051318172,-1.5878445182119436,-1.4858327611137874,0.7696475968603785,0.8178178178178177,0.3136869824566879,-0.393393393393393,0.5606060606060606,0.9875104195313092,0.956573391931384,0.993209822039598,0.1236073915160903,-0.2586558332368858,0.2165522792,0.6494404438,0.286614008,1.6564001502,0.1911418423,0.4823914093,0.068892256,67.9269493858,7.0562502057,2.4007706734,0.0247845476216368,0.0598938191714465,0.0188620287467071,0.0632987582305563,0.0348821078152941,0.0844326879043099,0.0,0.0,0.0,0.0,0.0,4.211e-07
1,1,8,1,3.8073752841278807,18.74851346399845,4,0.6259195956375498,89.45116906101923,0.414533497240948,5.722706056906596,13.80517158443354,0.8277071684119641,0.9999999999999892,1.0000002698705226,0.9999999999999968,0.1,0.1,1.0,0.26,0.08,3.25,0.255,0.0649999999999999,3.923076923076924,0.0711465064361436,0.075855776743233,0.0898540561869272,0.129264736094225,0.0880474967579724,0.0927247887800908,0.1109932774622308,0.1651681602258386,-2.317596422929998,-2.3058462512463618,-2.270918932147411,-2.1725847476809848,-1.7784723617217657,-1.7693507961144923,-1.7337239382506129,-1.6280731161386384,0.7318338614864013,0.8838838838838833,0.3059321057293276,-0.3273273273273273,0.5,0.985716327494556,0.9498741217755032,0.9859673741734446,0.1517498819692936,-0.2432255073230447,0.3100194314,0.6094173861,0.265218995,1.4475328005,-0.027297745,0.3055217648,-0.0152614626,57.6910103558,7.026804026,2.3723482912,0.0183470228057213,0.0718896374279993,0.0222352187132689,0.0827776955790255,0.062049755929336,0.1083101861617775,0.0,0.0,0.0,0.0,0.0,1.6961e-06
1,1,9,1,4.01988779604275,18.16432622205021,6,0.6938640920693098,101.1820195618714,1.8758680550994784,5.624400301551225,2.9982920633791377,0.8698335026951125,0.9999999999999872,1.0000004066424515,0.9999999999999972,0.11,0.135,0.8148148148148149,0.275,0.0399999999999999,6.875000000000002,0.2699999999999999,0.045,5.999999999999998,0.0721987801187503,0.0708366374920907,0.0800041391539555,0.1124070896351698,0.1042216717837242,0.0940531466275409,0.1063147422674919,0.1455091810269199,-2.016435028761416,-2.019395438866198,-1.9994712664453225,-1.9290483752209449,-1.4765018591153858,-1.493262530617076,-1.473051873373158,-1.408448098228793,0.7321306871665841,0.7297297297297298,0.209083769055575,-0.3273273273273273,0.494949494949495,0.9519032377007586,0.9441521913526238,0.9894761499919082,0.1319404643055504,-0.2015806378074066,0.2489468709,0.6002179918,0.2633780291,2.3466615689,-0.6157255302,0.5803566462,-0.1491088357,65.7563276984,7.6778137373,2.5072004418,0.0175948021207457,0.0651095241409774,0.0154745213072968,0.0687994772884773,0.0380221289279124,0.0826517936903758,0.0,0.0,0.0,0.0,0.0,1.766e-06
