fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,3.746216315815032,17.684654792199993,5,0.6673101681576397,101.62822337042292,0.8565855930639275,5.222262163342993,6.096602844630441,0.8531739393780196,0.999999999999992,1.000000147942426,0.9999999999999986,0.1019354838709677,0.1,1.0193548387096774,0.2595698924731183,0.0766666666666666,3.385694249649369,0.2980645161290322,0.0524731182795698,5.680327868852459,0.0070891679080809,0.0088823301195445,0.0123162313485543,0.0239852124107273,0.0124227193006045,0.017061579489792,0.0237093218100098,0.0457266471079634,-2.106097031346675,-2.102293493820219,-2.0950097288026512,-2.070258255075544,-1.078887972744078,-1.073820206845483,-1.0665578190046998,-1.0425047874899072,0.642967008605006,0.861861861861862,0.0188110849529153,-0.7237237237237242,0.4635761589403973,0.9423502615741622,0.9346883352980846,0.9857810218269578,0.1207869345113408,-0.1757231716555992,0.0554992974,0.2940939273,0.1280605158,0.9462870401,0.3207364462,0.1455155579,0.0463608918,159.3045755966,7.0892482073,2.1561756658,0.0002782957887789,0.0071135995796994,0.0003493834943589,0.0070840914323257,0.0006584138143699,0.0120822361249109,0.0,0.0,0.0,0.0,0.0,9.1764e-06
1,1,1,1,3.38135977720218,12.734904016598907,3,0.7806975505581487,101.61166439023624,0.0807982589548378,4.173988814849339,51.65939054679861,0.8518588282782343,0.99999999999999,1.000000124911795,0.999999999999997,0.1019354838709677,0.16,0.6370967741935484,0.2498924731182795,0.0766666666666666,3.259467040673212,0.2655913978494624,0.0323655913978494,8.205980066445184,0.0108871399135109,0.013791058318772,0.0168733695149151,0.0243642989948968,0.018576600296138,0.0229268459621441,0.028315711005578,0.040326987918214,-1.8004281455490547,-1.7951423013949783,-1.7895317385817602,-1.775896408564008,-1.05544074298638,-1.050762408926597,-1.0449671245192642,-1.0320499768002338,0.6900079823815466,0.7737737737737733,0.0261467321180109,-0.7457457457457454,0.5,0.9491560451336666,0.9403021379847614,0.9846189021631396,0.1333715735683988,-0.1534320481665274,0.0733897903,0.2822990616,0.1247763228,2.373255867,0.5370817041,0.2689676177,0.0421086897,147.6019793041,7.8458689089,2.5101326544,0.0005788751336116,0.0098881709373045,0.0005167791045303,0.0108453791460459,0.0006650900948066,0.0124545946412776,0.0,0.0,0.0,0.0,0.0,1.4244e-06
1,1,2,1,3.513349102642704,15.192974577364744,3,0.6155541018060062,95.42864820121385,1.9330108337934624,4.346847014211747,2.24874425855194,0.8087149136042694,0.999999999999987,1.000000216633712,0.9999999999999948,0.1019354838709677,0.0933333333333333,1.0921658986175111,0.2692473118279569,0.0465591397849462,5.782909930715936,0.1918279569892473,0.0548387096774193,3.498039215686275,0.0191642871915915,0.0240077821159774,0.0324617474520686,0.0598602250729249,0.022679571142168,0.0263726128948225,0.0358354690471162,0.0661575744384879,-2.378567691325498,-2.3668220132371083,-2.346320793155677,-2.279878337187312,-2.088781592896432,-2.0808886261610926,-2.0606641028998345,-1.995858074365895,0.7028779243465023,0.8838838838838833,0.1028044732093309,-0.1951951951951951,0.5099337748344371,0.9683743351255794,0.9452790240271158,0.9879050186034678,0.1209001957620462,-0.1929677042160381,0.1645304134,0.3235131869,0.1421285292,1.7556069567,-0.4341542791,0.2695441008,-0.0677953995,110.0737140844,7.8853462549,2.6115210563,0.0033018148604837,0.0211028676434565,0.003386241457076,0.023862181888708,0.007437945038145,0.0340210277530898,0.0,0.0,0.0,0.0,0.0,9.1717e-06
1,1,3,1,3.556149159103052,14.853597984269664,4,0.3477400247716845,94.15341079577549,1.4413600074107302,3.9164212499503854,2.717170748330859,0.7304578164564546,0.9999999999999852,1.0000003918806395,0.999999999999996,0.1148387096774193,0.12,0.956989247311828,0.2756989247311828,0.0566666666666666,4.865275142314991,0.2297849462365591,0.0291397849462365,7.885608856088562,0.0131924996517697,0.0144253288013863,0.020718957013836,0.0376479950011528,0.0223736293655518,0.0230410320580467,0.0328284540651969,0.0584502972313942,-1.7042248831804858,-1.7020957768322411,-1.691226627782038,-1.6619900362724356,-1.0612889410934618,-1.060564423917906,-1.049939421309535,-1.0221249314190164,0.6681122966984278,0.7517517517517519,0.0797814457207662,-0.7237237237237242,0.5364238410596026,0.966309204042308,0.9482217177518564,0.9861313767264808,0.1234985887968942,-0.1979803920487602,0.0810386952,0.2915665739,0.1281964025,1.1226544196,-0.0029798304,0.184196243,0.0012676666,140.4803707725,10.2229852456,3.1084925497,0.0004595070852234,0.0119215114622256,0.0008771704352356,0.0134192971553905,0.0013320852543251,0.0161220644182217,0.0,0.0,0.0,0.0,0.0,1.003e-06
1,1,4,1,4.78595064173054,31.01152752856988,5,0.3963738063757411,98.29526003156612,0.265834072840363,3.7451033569090986,14.088123907118874,0.7027127432200275,0.9999999999999803,1.0000004185662363,0.9999999999999962,0.1116129032258064,0.0666666666666666,1.6741935483870969,0.2789247311827957,0.0732258064516128,3.809104258443466,0.3469892473118279,0.0355913978494623,9.749244712990937,0.0108069045173828,0.0135181252783075,0.0188826189497286,0.0392768725881546,0.0132366733341465,0.0185796794396364,0.0244552038554793,0.0523961850112592,-1.9193114691447788,-1.914050942028698,-1.9036423228453123,-1.864071762666886,-1.4211258353961809,-1.4134308959816333,-1.4049690294750328,-1.364728731610535,0.7122901245724484,0.6856856856856854,0.0213466303332424,-0.5915915915915918,0.5231788079470199,0.9741151828710736,0.946424325203348,0.9902192261805444,0.1337610064673809,-0.1982914037619453,0.0771755849,0.3315188091,0.1432616827,1.6735269231,-0.3398915455,0.2264467409,-0.0329230154,142.2678831191,5.958874511,1.9743056017,0.0006388996886707,0.0105432146046541,0.0005427110442166,0.0104469359451468,0.0010001495349532,0.015275850999239,0.0,0.0,0.0,0.0,0.0,3.6212e-06
1,1,5,1,5.285854055542676,33.50658813965889,6,0.6873035894043551,102.45262954172162,0.540245432184253,4.817045515567031,8.916402117628932,0.8916327745315578,0.9999999999999872,1.000000508900134,0.9999999999999978,0.1019354838709677,0.0965591397849462,1.0556792873051224,0.2531182795698924,0.0565591397849462,4.475285171102661,0.2544086021505376,0.055268817204301,4.603112840466927,0.0094585917899881,0.0110802545072176,0.0162821842231598,0.0339082286746265,0.016431604341252,0.0193971078684321,0.0272888378267975,0.0565556261774293,-1.5235673601746105,-1.521073055176652,-1.513071885049445,-1.485960988127155,-0.8736606868180891,-0.8710265600407819,-0.8640166822874503,-0.8380202772339436,0.6517606205594463,0.7077077077077075,0.0336920570598026,-0.8118118118118121,0.4966887417218543,0.9594684596244476,0.9521072889538044,0.9934687851491342,0.1216698028997067,-0.1559695661829868,0.055021803,0.2815302003,0.1241326594,1.1838161625,-0.0863890181,0.1400821255,-0.0113552315,159.9273017283,7.5062495162,2.5131494339,8.376017512057589e-05,0.0056274297402938,0.0001475713489816,0.0064479613580609,0.0005838879950466,0.0114355579015267,0.0,0.0,0.0,0.0,0.0,9.602e-07
1,1,6,1,3.753064784650139,16.238226573570223,4,0.6086422065705678,100.71907230628152,0.1205643421774236,5.124387102188843,42.50333896109802,0.7373127141967049,0.9999999999999836,1.000000403674135,0.999999999999996,0.1083870967741935,0.15,0.7225806451612904,0.2789247311827957,0.06,4.648745519713262,0.2776344086021505,0.0520430107526881,5.3347107438016526,0.0130391303044795,0.0161803819557802,0.0216121967981563,0.0337211483387762,0.0187948723200323,0.0240037747308642,0.0314318001742297,0.0479717363833699,-1.7350321660262913,-1.7295099889836782,-1.719961106387827,-1.6986741222074813,-1.187513696601959,-1.1812095683594257,-1.1722197234188871,-1.1522020938374782,0.6632108700047009,0.7737737737737733,0.0275067600790806,-0.7237237237237242,0.5,0.9703947872222264,0.9462814194854592,0.985531626172989,0.1364420199895701,-0.196242892970945,0.0695607376,0.3439979384,0.1508220391,2.0884725821,0.2104742435,0.3089355555,0.015555188,141.8520582098,7.7797603647,2.6004987187,0.0002889816732444,0.0096678237632,0.0004460748291186,0.0110029269257279,0.0008591004344413,0.0151106954615634,0.0,0.0,0.0,0.0,0.0,2.1778e-06
1,1,7,1,2.792122242664897,7.192477154660066,2,0.4195243265814189,96.04013704425968,0.0410471405110257,3.8707420282158367,94.29991906929804,0.6719724992286211,0.9999999999999762,1.000000192748446,0.9999999999999956,0.1019354838709677,0.1333333333333333,0.7645161290322579,0.2595698924731183,0.0533333333333333,4.866935483870968,0.3495698924731183,0.0488172043010752,7.160792951541851,0.013214578137322,0.0157659566149469,0.01902947986088,0.0302872770259374,0.0207284995772788,0.0250735663626338,0.0297148248928494,0.0462386297614124,-1.6173910417789117,-1.6132092038610912,-1.607860124774935,-1.5894080278129048,-1.0218477273989388,-1.017313748192871,-1.0124706995803825,-0.9952284818239828,0.6711099101312393,0.7297297297297298,0.0165660595894991,-0.8118118118118121,0.5298013245033113,0.9810429052626162,0.9567256390956916,0.9945301701009296,0.1287526065170344,-0.1943879502108592,0.0623776417,0.3013368213,0.1308564238,1.267535235,-0.3728375737,0.2167039003,-0.0672006262,152.8684473814,8.2225160287,2.6080508358,0.0002657987283725,0.0086838254132534,0.0004899224382055,0.0095499411032645,0.0004692908646549,0.0125260264527481,0.0,0.0,0.0,0.0,0.0,1.1312e-06
1,1,8,1,4.7325194171128615,29.054685558162028,4,0.6528615271246001,89.17270126998217,0.396443798860446,5.83926175204842,14.729103516899569,0.8414677668424638,0.9999999999999905,1.000000269544672,0.9999999999999972,0.1083870967741935,0.1033333333333333,1.0489073881373572,0.2595698924731183,0.1,2.595698924731183,0.3077419354838709,0.0423655913978494,7.263959390862945,0.018795902274362,0.0234481352379422,0.0284201113452336,0.0479286492902245,0.0291235104443653,0.0363540792332071,0.0428223124054559,0.0710069881822171,-1.7806805714511256,-1.7722377399634526,-1.763214641429218,-1.7278107182530067,-1.1522974351186288,-1.1437157401662208,-1.1360388331916345,-1.1025874828328708,0.7554661186905847,0.861861861861862,0.0619144175597784,-0.8998998998998998,0.5529801324503312,0.9779071252357984,0.951401014610044,0.988685666729582,0.1344760848564198,-0.196398426609258,0.1082179736,0.3098079433,0.1337764615,2.2380672827,0.030847087,0.3927803886,0.011651252,131.2261589624,6.0070628015,1.9559261101,0.0011084157840315,0.016786719327803,0.0011234475473893,0.0158056292291034,0.0039209711652801,0.0228770704777823,0.0,0.0,0.0,0.0,0.0,2.479e-07
1,1,9,1,5.022603352227198,28.975130386797424,6,0.7136440548765535,101.1960219793797,1.87610865460802,5.606440819961179,2.9883348206890217,0.880098998675116,0.999999999999988,1.0000004068621926,0.9999999999999976,0.1019354838709677,0.0766666666666666,1.329593267882188,0.2595698924731183,0.1433333333333333,1.810952738184546,0.2020430107526881,0.0295698924731182,6.832727272727275,0.0177996930291142,0.0232336011536211,0.0301843347368141,0.055658737338013,0.0335280519803439,0.0425128371197719,0.0540390109624082,0.0986530114435079,-1.555794843229721,-1.5471875905352432,-1.5361777024414944,-1.4958265195717482,-0.8382672992751588,-0.8304743658239307,-0.8204771645209435,-0.7817813102131355,0.7180171644305194,0.7517517517517519,0.0758367791499719,-0.6796796796796798,0.5132450331125827,0.9502694969701344,0.9455030955377236,0.9912773273069618,0.1312627889822886,-0.1712146472222946,0.0974769764,0.2998018029,0.1313244957,1.6388632818,0.0817152885,0.2367184898,-0.0032042266,131.8173790329,10.1985062361,3.0697222972,0.0008009642588158,0.013982826417904,0.0014644165028021,0.0166842197249875,0.0025885639621215,0.0204153115566935,0.0,0.0,0.0,0.0,0.0,5.5786e-06
