fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,17,1,0.5748774107219294,0.0291549564236692,1,0.001632,0.6127192050075984,133.97004627805572,0.9805600353985304,5.144940973289917,5.246941326951849,0.6206251579753419,1.0,1.0000000000000009,1.0,0.00713,0.3271071938320155,0.4257218978417965,0.5515342803323551,0.7209954858631601,0.2890895676412162,0.4704269592168175,0.5517563955563608,0.7185908884105582,-5.933383654292662,-5.063826322900312,-3.954447344652269,-2.460185052476425,-6.280337601146486,-4.67836358730713,-3.9598816325149633,-2.4860293848219293,0.001912,0.8381737740861125,1.1861861861861855,2.0197857568198785,0.6056056056056053,0.527027027027027,0.077144,0.8997038945824196,0.8797295006644342,0.6813649937529354,0.17968246399564,-0.4758290981724928,0.007257,0.0,0.0,0.0,0.0,0.0,1.5492e-05
1,1,18,1,0.6539252482252166,-0.1418294458941074,1,0.001585,0.5729580355289965,133.9645783534033,0.1534207512200733,5.270828781680922,34.35538373893254,0.5980072603375435,1.0,1.0000000000000036,1.0,0.006937,0.5174915868842188,0.583023162775154,0.6146355367399647,0.7434219818912001,0.5471834820421317,0.5651194811949743,0.6116665527270156,0.7508666329837494,-4.250722566508394,-3.673413361349282,-3.394919913897457,-2.2603584559330114,-4.00005478998176,-3.841613177365693,-3.430429333452364,-2.2007746593960587,0.001631,0.8342399561549083,1.1261261261261255,3.20262069365765,0.6056056056056053,0.5540540540540541,0.07815,0.9364766522342244,0.8717204362082034,0.6276614254591545,0.199640564823621,-0.4870178210445086,0.007064,0.0,0.1402569416,0.0,0.0,0.0,2.86417e-05
1,1,19,1,0.489438407910769,-0.1608730669633922,1,0.001568,0.5662502254436801,133.9850184214146,0.4089360444739758,4.300543140431576,10.51641986209229,0.5895133286140577,1.0,1.0000000000000029,1.0,0.00701,0.4097724646874262,0.5285478099858968,0.6072536887554002,0.7627353003331303,0.4215966093135973,0.5012794562655342,0.6158534554697053,0.7669617618733001,-5.205316636193956,-4.157816741895752,-3.463696261887653,-2.0924775861286538,-5.103485100304535,-4.400411382692914,-3.389479034722263,-2.056189841261924,0.001761,0.862027986519871,1.1061061061061055,2.7889802923804394,0.6256256256256253,0.5472972972972973,0.075897,0.9382660898278996,0.8740967170384043,0.6603656027650077,0.1922537430442113,-0.5079867538718983,0.008706,0.0,0.0,0.0,0.0,0.0,1.17019e-05
1,2,0,1,0.2224815710688124,-0.6839780744483921,1,0.001661,0.8655075007204154,490.13734442318366,1.9783328200986587,8.10165575823048,4.0951935265505295,0.8667291222010005,1.0,1.0000000000000018,1.0,0.007017,0.4349025953246991,0.536265469167981,0.649869056600582,0.7751553924007373,0.3962988568679721,0.5191907644184325,0.6313081809944785,0.786231691096336,-4.984054816468246,-4.090052976413869,-3.088090301612941,-1.9830879423449577,-5.356774346351807,-4.26632715202444,-3.2714844095079574,-1.896813690392042,0.001916,0.8204162466814784,1.3063063063063056,4.032789982193705,0.9059059059059056,0.4797297297297297,0.08524,0.8520066077181163,0.8473786811850289,0.6293565712820307,0.2025526139813291,-0.3754691776963976,0.015704,0.0,0.0,0.0,0.0,0.0,5.57029e-05
1,2,1,1,0.4572962671414601,0.0627290661886976,1,0.002505,0.8566984487282199,490.15270294529086,1.9006656275898173,7.91890271521217,4.166383923748817,0.8640885975276433,1.0,1.000000000000004,1.0,0.008491,0.3518786924487946,0.4484604643317715,0.5752710182507681,0.7166716928272281,0.3683639334221867,0.4415613388636527,0.5633482927094184,0.7249821032203548,-5.706123425419957,-4.855808052990266,-3.7393555249263,-2.4944501466114906,-5.5727402129139225,-4.926940920617858,-3.852450258959321,-2.4264024392377426,0.0022,0.8369158647140501,1.3263263263263256,3.511927530450728,0.7657657657657654,0.4797297297297297,0.079536,0.8609090787101833,0.8790973189479281,0.6404791315902982,0.1771457755468509,-0.381499324738104,0.006893,0.0,0.0,0.0,0.0,0.0,6.8633e-06
1,2,2,1,0.4384984041354486,-0.397515694981283,1,0.001835,0.8793014167423906,490.1638948500679,1.503890183734254,8.176998225725399,5.43723093226222,0.8772927504835765,1.0,1.000000000000005,1.0,0.00781,0.4491964016385864,0.5365048049372959,0.5949912693579846,0.7399075206069994,0.4202647572247913,0.542208868977022,0.5745085415890356,0.7219013291144578,-4.859352281314429,-4.089091720182217,-3.573106829825337,-2.294612792746862,-5.130033609838851,-4.050959326177516,-3.7651419497951206,-2.460874246086722,0.001823,0.8121129237711455,1.3063063063063056,3.20262069365765,0.8858858858858855,0.4864864864864865,0.083071,0.888994693063486,0.885127380931357,0.6910468230321735,0.1718180668568446,-0.3516881481949606,0.008305,0.0,0.0,0.0,0.0,0.0,0.0001168806
1,2,3,1,0.3831369465826286,-0.1075904536581071,1,0.001734,0.847439478948075,490.1487797289064,1.1469371211130026,7.604014375590887,6.629844161127031,0.8610629611489838,1.0,1.0000000000000029,1.0,0.00743,0.4548198988842336,0.6165945782853515,0.6626281962204376,0.7986385834690847,0.386706508622722,0.5996139108989861,0.6363139231674991,0.8116597926842383,-4.800992887103408,-3.376364432160448,-2.970980831728827,-1.77323920393182,-5.426042716289203,-3.542369278355212,-3.217670195359746,-1.6663180425983397,0.001848,0.8028262710642519,1.2662662662662656,6.106407542232036,0.8658658658658654,0.5,0.078794,0.9045626201308612,0.8819424642556678,0.7163246433947805,0.1734199112303712,-0.370348467972211,0.008579,0.0,0.0,0.0,0.0,0.0,5.26037e-05
1,2,4,1,0.3632341071803467,-0.0478003399472597,1,0.00154,0.8620565814830095,490.12269725097536,2.1912185756268507,7.805434672546304,3.562143347709332,0.8589470411884197,1.0,1.0000000000000036,1.0,0.006866,0.4944279625413323,0.5361160043124266,0.6571292768236153,0.8051120748143032,0.4880964152751963,0.512702715694421,0.6164050431204617,0.7891758596605306,-4.460434894923078,-4.092640035952063,-3.024994312958788,-1.719408586097896,-4.559519870686502,-4.340351810424039,-3.416676265565992,-1.8778084111580824,0.001725,0.8225916731932249,1.3063063063063056,3.353710152002929,0.7257257257257255,0.4662162162162162,0.074651,0.8637818600407893,0.86957390943284,0.6436259415369598,0.1837168877043989,-0.3720779651349077,0.0063,0.0,0.0,0.0,0.0,0.0,6.63178e-05
1,2,5,1,0.4645005718686438,-0.0170465225763583,2,0.001552,0.8677142541647311,490.1389669333989,0.9323342867424212,8.31046454625123,8.913610348159585,0.8796758527530437,1.0,1.000000000000001,1.0,0.006915,0.4203737085284451,0.6418603227358386,0.6797596308006153,0.7534153976848617,0.4168970861303834,0.6866876992749514,0.6890316487377437,0.75146905607208,-5.110184027111613,-3.157482131433026,-2.823348843207765,-2.1739743600714974,-5.179578242954,-2.7830860341887966,-2.762265233346808,-2.207647122404391,0.001696,0.8334073090944589,1.2262262262262256,3.5947683160258794,0.6256256256256253,0.5472972972972973,0.077536,0.8503781222901133,0.8657635662184114,0.5611254500851928,0.1973387568763192,-0.3665555512951628,0.010476,0.0,0.0,0.0,0.0,1e-10,0.0001177978
1,2,6,1,0.2548719376463264,-0.4832564415203704,1,0.001761,0.8737248888343778,490.1512707370621,1.9513489900326448,8.183657245233931,4.193846045497492,0.8836742818502845,1.0,1.000000000000005,1.0,0.007836,0.3786703652845262,0.5233010878665816,0.6348040867872995,0.764738103514092,0.3962771030037935,0.5124261526981347,0.6168249544645447,0.7577134212317245,-5.481275446302963,-4.205365230249764,-3.221702748975786,-2.0754446345527926,-5.360720349402249,-4.329382003021625,-3.402379260758692,-2.1513687813604774,0.002013,0.8303681278257169,1.2862862862862856,3.511927530450728,0.7457457457457454,0.4594594594594595,0.076519,0.8966607548776474,0.8669486884327628,0.6326610950415203,0.1907519644182755,-0.4524704271749881,0.009281,0.0,0.0,0.0,0.0,0.0,1.91339e-05
1,2,7,1,0.2781008440349203,-0.6444282984250345,1,0.001533,0.863881206294595,490.13894867065625,1.6195388808680369,8.135782696154603,5.023517985436697,0.8636797405855918,1.0,1.0000000000000044,1.0,0.006807,0.5205101240355037,0.6052802122427727,0.6939570416948431,0.7714479314460652,0.5293306543006345,0.5490611349069442,0.6749508799797627,0.7667668080048946,-4.232023805374039,-3.483834846107289,-2.701164612515031,-2.0172225595840327,-4.177313597944758,-4.002200419906247,-2.884895992202166,-2.070005606516659,0.001664,0.887503344548364,1.3463463463463456,4.422273980505897,0.7257257257257255,0.5743243243243243,0.077938,0.8656127798815948,0.8650321460015169,0.6193309428631304,0.1784392916768534,-0.4515387654526798,0.008102,0.0,0.0,0.0,0.0,0.0,8.444e-06
1,2,8,1,0.4595997708733298,-0.1582264457448694,1,0.001513,0.8421160081086022,490.16369929105696,2.958150399734079,7.999984905453341,2.7043874801539824,0.8454164777431925,1.0,1.000000000000003,1.0,0.006702,0.642290812519746,0.6935983725853135,0.7577163558301446,0.8193630995471027,0.6087352095631963,0.6947155547997383,0.7340612224627278,0.829046451388764,-3.1511327853876194,-2.699154082241284,-2.1343257630165384,-1.5912670940254934,-3.473705234658324,-2.7103593302326443,-2.3610428185949104,-1.517750258159718,0.001655,0.8240952826727642,1.2662662662662656,3.677609101601031,0.7457457457457454,0.527027027027027,0.076932,0.8768734234707299,0.8476290739383433,0.6167860863907474,0.2201585962784937,-0.3596108518227713,0.009933,0.0,0.0,0.0,0.0,0.0,5.41871e-05
1,2,9,1,0.3546028636926445,-0.337511397178821,1,0.001549,0.8715849979791473,490.1485835588815,1.3809016271782286,7.561725583078012,5.475933574305249,0.8793850344010828,1.0,1.00000000000001,1.0,0.006843,0.4176378460868057,0.5573968211968202,0.6303712847607503,0.7810587668244973,0.4139619815565034,0.542096463110494,0.6286314527427881,0.7737087223244206,-5.135385616407103,-3.9029631011027375,-3.2594597277583723,-1.9306674586128807,-5.192676505835448,-4.057321987847015,-3.290565918352093,-2.0050873221201453,0.001635,0.8299179737358253,1.2862862862862856,3.851107002325569,0.8858858858858855,0.4189189189189189,0.076092,0.92915867878102,0.8767929465822355,0.7021070043803155,0.1855354760814692,-0.395185547415292,0.007,0.0,0.0,0.0,0.0,0.0,2.13665e-05
1,2,10,1,0.4018171367346141,0.0557751866326494,2,0.001525,0.8533993224003649,490.1494297956962,2.132891872054666,8.090875515140045,3.793382881311236,0.8662548024007382,1.0,1.0000000000000038,1.0,0.006828,0.4994473104856478,0.5317771948108345,0.6464244227177856,0.7487059718391773,0.5198550994119264,0.5591387619824532,0.65292303126584,0.7300549709116152,-4.413285427431998,-4.128238497604608,-3.1174139614141687,-2.2156154501114638,-4.260838786264253,-3.912232869712789,-3.0799848303924025,-2.3955107066435266,0.001778,0.8016582587857662,1.2462462462462456,3.511927530450728,0.8458458458458454,0.4594594594594595,0.075374,0.8407706232718639,0.8733397852771513,0.6224097901602662,0.1734034235190402,-0.3785350016051769,0.007644,0.0,0.0,0.0,0.0,0.0,4.2195e-05
1,2,11,1,0.3251618934967121,-0.2363827941277785,1,0.001534,0.8541991567852864,490.1569276750427,1.7387881655165387,7.592198868679315,4.366373672910244,0.8507154466529352,1.0,1.0000000000000018,1.0,0.006845,0.658968888803563,0.7362934092351527,0.7332872863031916,0.8442075313705746,0.710428127388179,0.7651129678591978,0.7367247680006599,0.8384240416951939,-3.0129844913636417,-2.329828107052669,-2.356386979471538,-1.3764148678544943,-2.5844798585965725,-2.0964080459127,-2.3497777191977782,-1.442093826674946,0.001764,0.8150332516456851,1.2462462462462456,3.511927530450728,0.8058058058058054,0.4324324324324324,0.074039,0.8346994566749326,0.8554254233987347,0.5744526610888191,0.2009379902644728,-0.4256176037529038,0.007647,0.0,0.0,0.0,0.0,0.0,1.7275e-05
1,2,12,1,0.6027157383389385,0.1650204142836493,2,0.001519,0.8880044256526455,490.16775446892746,1.7093534200120348,7.9886281191381086,4.6734794721865445,0.8928598300714801,1.0,1.000000000000007,1.0,0.006925,0.5202843866852357,0.5256265673577998,0.640821916229916,0.7227754088139067,0.5882118383524396,0.5478083630198523,0.6401899227890295,0.7271563491940295,-4.229080465095625,-4.1819848290640165,-3.1664448173085797,-2.443958608993527,-3.6486997339890967,-4.006699704431229,-3.1881415137181426,-2.4175647792624115,0.001862,0.8430854245371062,1.2862862862862856,3.677609101601031,0.7457457457457454,0.5,0.080009,0.8965367663204894,0.8793608771663906,0.6330776006275542,0.181443331701671,-0.3670148778130803,0.009362,0.0,0.0,0.0,0.0,0.0,3.11951e-05
