fid,iid,rep,high_level_category,a1_budget,ela_budget,a2_algorithm,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1,0,1,750,800,MLSL,3.927982350705513,16.78930477967606,5,0.7590916420104977,117.76574908797286,0.33141107202523334,7.67099750076068,23.14647321190469,0.805427280164784,1.0,1.0000000000000044,1.0,0.10124999999999999,0.08125,1.246153846153846,0.2575,0.05375,4.790697674418605,0.39999999999999997,0.034999999999999996,11.428571428571429,2.159962384019799e-05,3.097141058907899e-05,4.777655431057627e-05,0.00015050921445063485,0.00024093237183349617,0.0003453517197779002,0.0005285024796821957,0.0016740919777097675,-1.690851521720406,-1.690835675078239,-1.6908072594616381,-1.6906335500348515,-0.14960714157116378,-0.1495915159262694,-0.1495641086613062,-0.14939267898813458,0.5912288745676291,0.8838838838838833,5.95353313081437e-05,-2.2432432432432425,0.5125313283208021,0.9443023679745389,0.9364407665813622,0.9891427854768071,0.13484078289101686,-0.11743902077539292
1,1,0,1,750,850,MLSL,3.0237579422354566,9.259977852019729,3,0.7835517776436196,119.9448158103558,0.48202660568676725,7.824424689347734,16.23235024174628,0.8102303688364946,1.0,1.0000000000000027,1.0,0.09999999999999999,0.07647058823529411,1.3076923076923077,0.25176470588235295,0.04470588235294117,5.631578947368422,0.36352941176470593,0.03529411764705882,10.300000000000002,1.5782005087370604e-05,2.2955381861235957e-05,3.69242980079145e-05,0.00012321805657554628,0.00012322727817006346,0.00018061181851199663,0.0002861795753114253,0.0009424940421680959,-2.3257045673429926,-2.325687883924569,-2.3256553958397586,-2.325454698883924,-0.29189092320752574,-0.29187417111675296,-0.2918433530491332,-0.29165175720365344,0.5903709303474305,1.0160160160160154,6.588989550799956e-05,-2.199199199199199,0.5235849056603774,0.9148903934681027,0.9178677476588014,0.9833666100734039,0.1363071028507694,-0.11451661685015538
1,1,0,1,750,900,MLSL,2.50505467010671,5.951944782335728,4,0.7791647329582208,121.40291792589287,1.2294197920247583,8.492420466125342,6.907665324094864,0.7964159861304283,1.0,1.0000000000000016,1.0,0.1,0.06999999999999999,1.4285714285714288,0.25,0.04666666666666667,5.357142857142857,0.33,0.04111111111111111,8.027027027027028,1.2902100119427773e-05,1.9084311836403395e-05,3.1847854491580455e-05,0.00011593722197087266,6.231038124115134e-05,9.329727303328898e-05,0.00015208491392826011,0.0005186725602634094,-2.841729492167173,-2.841711923767141,-2.8416756527635814,-2.841436690444922,-0.5782091510336856,-0.5781912330128106,-0.5781572393427189,-0.5779452618025507,0.5646737980280613,0.9939939939939944,5.113387538414331e-05,-1.9789789789789793,0.5111358574610245,0.904153089154809,0.910577111437196,0.9813941940294905,0.13750289177493422,-0.12543930421163973
1,1,0,1,750,950,MLSL,2.115910472100198,3.7584722975130243,3,0.7658014830057547,122.76269982173798,1.4467372497929791,8.161339228619633,5.641203494129622,0.7851468519667342,1.0,1.0000000000000029,1.0,0.1,0.06736842105263159,1.4843749999999998,0.251578947368421,0.03894736842105263,6.459459459459458,0.30105263157894735,0.03894736842105263,7.729729729729729,1.0984723892267019e-05,1.703872616857467e-05,2.8490682868901985e-05,0.00011199792927814873,2.7676418704941548e-05,4.292119488875327e-05,7.080744722485887e-05,0.00025206074696140015,-3.344509010712386,-3.3444887628248043,-3.3444504612316974,-3.3441711674256567,-1.3015335988344576,-1.3015137566968884,-1.3014774607979869,-1.3012415470092313,0.5776467525935567,0.9939939939939944,5.95353313081437e-05,-1.7807807807807803,0.5210970464135021,0.9033569060585249,0.9068928663178087,0.9784177429948486,0.13976801486016238,-0.13994117100005618
1,1,0,1,750,1000,MLSL,1.860101051440546,2.584258882590418,2,0.7796281978769344,123.55457932875856,1.1281150320492066,8.21912924595288,7.285719108824334,0.801086004352399,1.0,1.0000000000000069,1.0,0.1,0.072,1.388888888888889,0.251,0.034,7.38235294117647,0.26999999999999996,0.04,6.749999999999999,1.0219080964737386e-05,1.5656622497653187e-05,2.665721042451645e-05,0.0001117723545917178,1.3487876795256276e-05,2.1058821924163564e-05,3.5410410911107395e-05,0.00013033979723931708,-3.752523326264888,-3.752502921554931,-3.7524616411702847,-3.752142241342406,-2.73757106383647,-2.737550337556606,-2.7375110485319496,-2.737251169085608,0.5649484397397395,1.0820820820820811,5.95353313081437e-05,-1.6706706706706704,0.5120240480961924,0.8948664591835299,0.8974458491955511,0.974791097322038,0.14557746939184826,-0.14190350680660996
1,1,1,1,750,800,MLSL,4.165351460056871,19.205475112999714,8,0.7750368972992561,117.68452607856248,1.3469630543063518,6.995600912614919,5.193610092162073,0.8122902066625399,1.0,1.0000000000000036,1.0,0.1,0.075,1.3333333333333335,0.25375000000000003,0.027500000000000004,9.227272727272727,0.36125,0.03125,11.56,4.086746342402391e-06,6.6801129582473256e-06,1.0710674786502717e-05,4.7556871308570246e-05,4.816701367213054e-05,8.213423010140002e-05,0.000126787836648248,0.0005040480733528523,-1.5615980249278212,-1.5615939751150854,-1.5615876809719724,-1.5615301417891094,-0.12707068317659323,-0.12706636673128568,-0.12706069229367475,-0.12701275126848532,0.5536970894281104,0.9279279279279278,5.492116483887789e-06,-2.2212212212212217,0.49874686716791977,0.9319856194465589,0.9270259350130987,0.9818866148677742,0.13384713251779368,-0.10996479086115048
1,1,1,1,750,850,MLSL,3.0498920847362987,9.42469874444836,4,0.7795488973053801,118.79971124294093,0.5890059187568366,7.117776070496388,12.084388023670895,0.8085177813978587,1.0,1.0000000000000029,1.0,0.09999999999999999,0.07294117647058823,1.3709677419354838,0.25176470588235295,0.018823529411764704,13.375000000000002,0.32823529411764707,0.041176470588235294,7.9714285714285715,2.9972181643119005e-06,4.890547727255139e-06,8.01356546614602e-06,4.194198533925272e-05,2.4244241486781337e-05,4.056248559643186e-05,6.456931251269262e-05,0.0002767681088733392,-2.202006411447311,-2.2020022423109786,-2.2019953653852826,-2.2019206545632675,-0.2627889066016942,-0.26278461824419896,-0.26277830936344865,-0.26272254452179455,0.5593328165958709,0.971971971971972,1.3005112521734099e-05,-2.0450450450450446,0.49764150943396224,0.9226950730927952,0.9196282228689441,0.9813848588226279,0.13507739104510905,-0.1118210414615773
1,1,1,1,750,900,MLSL,2.470840504908217,5.671675166892435,3,0.7949629599017424,119.84416993240191,0.46264023869728693,7.533485114487358,16.283678946086315,0.8241569519860041,1.0,1.000000000000002,1.0,0.1,0.06888888888888889,1.4516129032258065,0.2533333333333333,0.012222222222222221,20.727272727272727,0.29333333333333333,0.05,5.866666666666666,2.5291046909403734e-06,4.108585390652687e-06,6.9272249137970135e-06,4.1243380314448436e-05,9.509063717984373e-06,1.6028315595473135e-05,2.6034805887743797e-05,0.00012027757575138258,-2.7335459738870815,-2.7335416562930543,-2.7335339513928476,-2.7334401463671703,-0.6929173813214836,-0.6929128639755888,-0.6929059302386059,-0.6928406271643324,0.5281577961282943,1.06006006006006,1.0092621909870484e-05,-1.8908908908908904,0.4799554565701559,0.9091432282672326,0.9102199499106405,0.9801785253473122,0.1372114816704778,-0.12352220857000219
1,1,1,1,750,950,MLSL,2.105325062617009,3.828860859740632,3,0.7997109602806773,120.81473756732521,0.03684287213986515,7.582363179920406,205.8027167680027,0.8193551912665351,1.0,1.0000000000000036,1.0,0.1,0.06526315789473684,1.532258064516129,0.25263157894736843,0.021052631578947368,12.0,0.27157894736842103,0.047368421052631574,5.733333333333333,2.2746210007243137e-06,3.6284444006634076e-06,6.277545105152996e-06,4.486902418391441e-05,5.582884206291145e-06,9.116603461110462e-06,1.518883520604161e-05,7.646322550533308e-05,-3.236470167086188,-3.2364657854671766,-3.2364572117122745,-3.2363323112574314,-1.2629340624326888,-1.2629295995533592,-1.262921930682239,-1.2628445447355385,0.5288176357622845,1.06006006006006,4.860564232142129e-05,-1.7807807807807803,0.5073839662447257,0.8904219424275825,0.8945550813883932,0.9773503561243693,0.14139548920767536,-0.13548101624120995
1,1,1,1,750,1000,MLSL,1.8611479227145267,2.72026006091425,3,0.7764845736055671,121.25810243303988,0.10175360710034094,7.73115273859457,75.97915158890387,0.79500654624285,1.0,1.0000000000000018,1.0,0.1,0.06,1.6666666666666667,0.255,0.028000000000000004,9.107142857142856,0.251,0.045,5.577777777777778,2.0519620420557667e-06,3.3147482625179947e-06,5.947375607387301e-06,5.092804994589816e-05,2.5413834404197205e-06,4.17468751826126e-06,7.196576522797071e-06,3.8529756404212225e-05,-3.645160702345145,-3.645156099276993,-3.6451465029075605,-3.6449825407846523,-2.838769846924933,-2.838765210338783,-2.8387566318695945,-2.838667683957288,0.525414915605769,1.0820820820820811,4.860564232142129e-05,-1.648648648648649,0.5140280561122245,0.8912332336352105,0.8920505997470719,0.9736151358254905,0.14565618150269663,-0.14754858745447164
1,1,2,1,750,800,MLSL,4.251912417721201,19.965404889449502,6,0.6577234616324326,115.34782150400407,0.7410034272254641,7.871257755259293,10.622430971381077,0.7573971512852258,1.0,1.000000000000003,1.0,0.1,0.06,1.6666666666666667,0.265,0.03,8.833333333333334,0.34500000000000003,0.03375,10.222222222222223,1.3949627785518741e-05,1.8646074677675106e-05,3.3686458913823835e-05,0.00017630231791230765,5.054937779146161e-05,6.469692870128806e-05,0.00011742838768101397,0.0005918480633381739,-1.8000626349008733,-1.8000541808843755,-1.8000271068730251,-1.7997703858129344,-0.4970855847721057,-0.4970785518729799,-0.49705233849978736,-0.49681649939636596,0.5449403991035112,0.9059059059059056,5.6591701632462424e-05,-1.8028028028028027,0.49373433583959897,0.9284397835711695,0.9302875685465974,0.9852362230687715,0.11867966131211741,-0.13076191650214797
1,1,2,1,750,850,MLSL,3.002099071661619,8.751962180691734,4,0.7299023757161867,119.12731712485352,0.4721083008534118,7.909861367640442,16.754336565025636,0.7699852149616211,1.0,1.0000000000000036,1.0,0.09999999999999999,0.05411764705882353,1.8478260869565217,0.2552941176470588,0.03058823529411765,8.346153846153845,0.31647058823529417,0.03882352941176471,8.151515151515152,1.0483347089502379e-05,1.4118962962732807e-05,2.6661459721213006e-05,0.0001531771018103224,2.6224652425513982e-05,3.403921792413173e-05,6.469174070855494e-05,0.0003467997843596713,-2.447388579413297,-2.44737968155525,-2.447348984870122,-2.4470393486865327,-0.9716479499624562,-0.9716403567567804,-0.9716105725147743,-0.9713364556238726,0.5507591042258971,0.9939939939939944,5.6591701632462424e-05,-1.4064064064064066,0.5047169811320755,0.9220027477244106,0.9216819702857376,0.9855954896526793,0.1209508066437468,-0.1392279894016734
1,1,2,1,750,900,MLSL,2.420309466753886,5.13590667769096,3,0.7449293948447652,121.29457001430795,0.8430172799000074,8.031935560330586,9.527604892373352,0.7850693853871635,1.0,1.0000000000000033,1.0,0.1,0.04666666666666667,2.142857142857143,0.2533333333333333,0.028888888888888888,8.769230769230768,0.2977777777777778,0.04111111111111111,7.243243243243244,8.575477469098118e-06,1.1509996495658297e-05,2.334898217761433e-05,0.0001455060631319627,1.668006377361904e-05,2.1180784995101644e-05,4.314375599902932e-05,0.00024392841667836247,-3.0233979458371163,-3.0233890735422353,-3.0233532792702906,-3.02298394663546,-1.5732929436585532,-1.5732858625875012,-1.5732513078238233,-1.572935409464777,0.5468931397313227,1.06006006006006,5.6591701632462424e-05,-1.34034034034034,0.5233853006681515,0.9192036202402494,0.9159945950825187,0.9854769565966671,0.12308379862620754,-0.138952985843523
1,1,2,1,750,950,MLSL,2.0772658727252904,3.499649446471004,3,0.763643850362745,121.76598689695494,0.932237241224386,7.696361062835137,8.255796617529304,0.796176481247898,1.0,1.0000000000000029,1.0,0.1,0.042105263157894736,2.375,0.2536842105263158,0.02631578947368421,9.64,0.28421052631578947,0.04421052631578947,6.428571428571429,7.391755024987609e-06,1.0583717432901629e-05,2.1785448770884276e-05,0.00015219596325937525,1.1258354711218619e-05,1.55074710526828e-05,3.184968235449156e-05,0.000188878820423284,-3.4884612647725444,-3.488450129653018,-3.4884110525582988,-3.4879561171672155,-2.2905962296536835,-2.2905864965342335,-2.290549062705198,-2.290189368304025,0.5345702385633928,1.06006006006006,0.00035119275304507276,-1.0980980980980979,0.5263713080168776,0.9073911907105221,0.9040559160643832,0.9775153089023637,0.1312771959170046,-0.14141023196418148
1,1,2,1,750,1000,MLSL,1.8133404567144886,2.3450588959988448,3,0.7573192112429383,122.30720050794065,1.016046122852159,7.44883957120194,7.331202200045985,0.7864289894834995,1.0,1.0000000000000036,1.0,0.1,0.038,2.6315789473684212,0.253,0.015,16.866666666666667,0.261,0.040999999999999995,6.365853658536587,6.607756105660446e-06,9.893278887725413e-06,2.0829583182525298e-05,0.00015962403779263738,8.307977105763184e-06,1.1979062703495945e-05,2.5554106122358107e-05,0.00015772774972053633,-3.899218543583492,-3.8992057325274825,-3.899163089205201,-3.898621895717964,-3.075007386811511,-3.074996098102394,-3.074954354396799,-3.0745479160897125,0.5335993293439757,1.1261261261261257,5.6591701632462424e-05,-1.032032032032032,0.5060120240480962,0.8995932181456241,0.8980152205993871,0.9737526494900449,0.1354659893640133,-0.15064415901092024
