fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,2.505406557560206,7.884898226403317,5,0.6193522595581485,103.13977976213384,1.1483028212215045,4.910461375769045,4.276277376507316,0.819183769644429,0.99999999999999,1.0000001491777737,0.9999999999999978,0.105,0.1,1.05,0.2766666666666666,0.0466666666666666,5.928571428571429,0.21875,0.0195833333333333,11.170212765957446,0.0824683611638593,0.0927300749373756,0.1043166173762272,0.1367809754799769,0.0916365985029732,0.102377127638159,0.1160953963790439,0.1502908435611845,-3.3251279058173737,-3.287939530631629,-3.2459499861138696,-3.128299391293886,-2.9445413583379167,-2.909724970759039,-2.8652559734329044,-2.7544083673660693,0.7636538742098439,1.0160160160160154,0.2434368873543108,-0.085085085085085,0.5,0.9481860831041516,0.9331653543146872,0.9780716262099408,0.1215751002191924,-0.2401128206801167,0.3878679892,0.8267889256,0.3627502994,1.9509333199,-0.0581103853,0.7850583213,-0.0125485241,29.5956616346,9.2492480335,2.8452068496,0.0,0.0,0.0,0.0,0.0,4.6108e-06
1,1,1,1,2.2024267767276138,4.944710111231791,2,0.7358298350319952,101.7844135200672,0.2045875579315184,4.104011806506022,20.059928609538204,0.8173584358561244,0.9999999999999876,1.0000001256559352,0.9999999999999954,0.11125,0.08625,1.289855072463768,0.2966666666666667,0.0795833333333333,3.727748691099477,0.1458333333333333,0.0329166666666666,4.430379746835443,0.0757620425084349,0.0942620151260549,0.1268804630460422,0.2006841142842166,0.0823612959000286,0.105417357674152,0.140740432458399,0.2183159717694653,-2.771385524491943,-2.715912195464081,-2.618103732108828,-2.396798851652222,-2.4813222265556147,-2.418977952843792,-2.323463312734529,-2.1136967574774865,0.7886395816377196,0.8838838838838833,0.3652267364308175,-0.1291291291291294,0.56,0.9566741481125076,0.9379566882388668,0.9752267165461048,0.1395706861045549,-0.2481817550709819,0.3700854423,0.8554084248,0.3717121198,1.2925650242,-0.2065547273,0.4289892867,-0.0837413127,32.9159553482,7.798159596,2.512786816,0.0,0.0,0.0,0.0,0.0,5.444e-07
1,1,2,1,2.578311954946226,7.730298107047899,2,0.5162157000663679,96.28867464364085,1.9373085654523736,3.9742698178754337,2.0514387272878323,0.7664978594403398,0.9999999999999828,1.0000002343278078,0.9999999999999918,0.1183333333333333,0.0787499999999999,1.5026455026455028,0.33625,0.125,2.69,0.3483333333333333,0.1579166666666666,2.2058047493403694,0.1563427445745777,0.2161855990901505,0.284240970057064,0.381751626066261,0.1686152803668918,0.2493632305633684,0.3125124403969136,0.4079356326326863,-3.1074137165656763,-2.886996591288463,-2.6363305869738154,-2.277172945590761,-2.809564855797315,-2.53668685155662,-2.323281677718453,-2.000810454706404,0.8207757691765988,0.8838838838838833,0.7814350607844542,0.1131131131131128,0.4933333333333333,0.9960620720935288,0.9379144942136924,0.978547670255394,0.1381075478580743,-0.3045639898518699,1.0402816741,0.965458546,0.4224702106,0.9714206541,0.18288293,0.4305903079,0.0671768458,-24.0426242466,10.1636937435,3.2856142052,0.0,0.0,0.0,0.0,0.0,1.0172e-06
1,1,3,1,2.3808338158660134,6.341776954568365,2,0.3198486964504738,96.47640664969936,0.8225753344260363,3.641201892233181,4.42658774198947,0.7109146481782402,0.9999999999999816,1.0000003897062453,0.999999999999994,0.105,0.1,1.05,0.2691666666666666,0.08,3.364583333333333,0.4370833333333334,0.0387499999999999,11.279569892473122,0.0950799623357069,0.1326851416884823,0.1543810924587029,0.1997667659018395,0.1060451774674686,0.1545889686003836,0.1743409394557415,0.2308151421208715,-2.6251387404891444,-2.516047540103287,-2.453108409010932,-2.321446290083506,-2.253740356125542,-2.131357101001261,-2.0815606093803263,-1.939184074886287,0.7786017090492809,0.7737737737737733,0.3218452307846081,-0.085085085085085,0.5133333333333333,0.9775677885159296,0.9455334527422417,0.9789263984630402,0.1306063028411101,-0.310366164498148,0.3998635663,0.8995649001,0.3966340083,2.3234398375,0.4056111129,0.9637057359,0.1364923247,28.4266113347,6.5906390223,2.2019343877,0.0,0.0,0.0,0.0,0.0,8.348e-07
1,1,4,1,3.5459214106447887,16.725991242562273,4,0.3630060990749332,99.7191277878408,0.7104088160364856,3.201105798887536,4.506005171426718,0.7073150394652615,0.9999999999999756,1.0000004192651524,0.999999999999994,0.1175,0.08,1.46875,0.2875,0.0595833333333333,4.825174825174825,0.2470833333333333,0.0579166666666666,4.266187050359712,0.108583923872413,0.140209160297562,0.1700815966288028,0.2326227964359302,0.1109895207592558,0.1526525221124537,0.1754654373173026,0.2441356212998112,-2.885029737646028,-2.782676022035471,-2.685995168436829,-2.483583268871985,-2.694811346108146,-2.568520451477293,-2.4993688450931555,-2.291212478822376,0.7871983125409261,0.7077077077077075,0.5479472336900282,0.0470470470470472,0.5533333333333333,0.9930816957426872,0.9448226511352968,0.9844010705075236,0.1419605586080398,-0.2881980994894476,0.5220677072,0.921558507,0.406130661,1.1957210899,-0.1265116687,0.587442626,-0.0996398522,6.5230020682,10.1760839629,3.1710406687,0.0,0.0,0.0,0.0,0.0,1.8394e-06
1,1,5,1,3.6911343448294818,15.860229620004516,3,0.6577906434406584,102.77235300499215,0.7330956641373959,4.476293674202794,6.106015753714583,0.8761770668974467,0.9999999999999856,1.000000512917885,0.999999999999997,0.105,0.10625,0.9882352941176472,0.2629166666666666,0.0866666666666666,3.033653846153846,0.2308333333333333,0.05125,4.504065040650406,0.0960924144050826,0.1062124537771274,0.1333012137485378,0.1845201940902061,0.1137649690067459,0.1333572373662243,0.1587935794917307,0.223704049656416,-2.3156744529362534,-2.289748443452519,-2.220351139538722,-2.089135862476318,-1.836154875423176,-1.7955624390933491,-1.7428619003273118,-1.6083764962406335,0.8338196601038826,0.7297297297297298,0.3059321057293276,-0.1951951951951951,0.5466666666666666,0.9637413907975054,0.9504593475102336,0.9905433487886448,0.1201008094169276,-0.2218750350700044,0.3331032855,0.8707535136,0.382643507,1.1511548006,-0.1188532557,0.4676618245,-0.0281403925,37.7525149828,6.7255138127,2.2902509551,0.0,0.0,0.0,0.0,0.0,2.4841e-06
1,1,6,1,2.534464595122124,6.967761860107128,3,0.5531640991694646,100.80392209892874,0.1833692650141854,4.849081180827975,26.444350859195787,0.6894045596417029,0.99999999999998,1.0000004058724954,0.999999999999994,0.1175,0.0466666666666666,2.517857142857143,0.315,0.0666666666666666,4.724999999999999,0.2695833333333333,0.0966666666666666,2.788793103448276,0.1111183876591529,0.1402542448903469,0.1643695294560855,0.2304294399689689,0.1269667211245981,0.1617517780242275,0.1788758331843552,0.2612438167939607,-2.576909533708254,-2.492443315452143,-2.422531973106014,-2.2310211905302944,-2.1978260331727686,-2.110256056782083,-2.0671469392546324,-1.859788865905661,0.7799438093529676,0.9059059059059056,0.404209583979631,-0.1071071071071072,0.46,0.9859905607676354,0.943311191983207,0.977548028348176,0.1471999750770738,-0.277483558636204,0.4486182211,0.900385845,0.3958565295,1.3827067004,-0.3599537216,0.6217121149,-0.1815054379,22.4485436317,7.5089543353,2.5106448453,0.0,0.0,0.0,0.0,0.0,3.1421e-06
1,1,7,1,1.682608790678601,1.7171915608589456,2,0.3872345693152922,96.3327932821992,0.3186796951886331,3.3966384694797016,10.65847156490206,0.6461372503614693,0.9999999999999696,1.000000190890472,0.9999999999999932,0.105,0.12625,0.8316831683168318,0.2629166666666666,0.08625,3.0483091787439607,0.2366666666666666,0.0704166666666666,3.3609467455621305,0.1209093238599569,0.1368707713045616,0.1514506913252317,0.1938024138896762,0.1359307423326398,0.1541091106621763,0.1672890892218084,0.2176007891764514,-2.4458602739509723,-2.4014513508681663,-2.360886198553596,-2.2430526251063148,-2.138860195217107,-2.0938626581689728,-2.06123780632421,-1.936699534152376,0.77442892557161,0.8178178178178177,0.3136869824566879,-0.0630630630630628,0.5266666666666666,0.9979954765641996,0.9532521950748872,0.9914416331958736,0.1364276500894303,-0.3059084233798653,0.3647411108,0.8897957507,0.3919364679,1.0767831046,-0.1919069058,0.4017678805,-0.0498092323,28.0607202002,8.2473297547,2.8143724526,0.0,0.0,0.0,0.0,0.0,2.973e-07
1,1,8,1,3.31230240099238,14.140673648445324,3,0.6034704787536034,89.88245702037575,0.4279666517064158,5.581717116915809,13.042411352987507,0.8172581709014332,0.9999999999999885,1.000000270437198,0.999999999999996,0.105,0.0858333333333333,1.2233009708737863,0.26875,0.1120833333333333,2.397769516728624,0.2370833333333333,0.0783333333333333,3.026595744680851,0.0921136976375869,0.1104500416303996,0.159362246466245,0.2194467614090396,0.1006658586589755,0.1330430613392649,0.1877305223116349,0.2573299508841548,-2.739894850468366,-2.6845579053557507,-2.536946582433411,-2.355618532151916,-2.271528689607475,-2.189750692535278,-2.051621680358232,-1.875828177681883,0.7503071111003695,0.94994994994995,0.5479472336900282,-0.0630630630630628,0.4733333333333333,0.9921130672620796,0.9512923432639996,0.9828088788512432,0.1427701485290956,-0.2702050933738559,0.4476544029,0.8506787709,0.3648536659,1.1411220705,-0.392979329,0.4859287892,-0.1715307522,24.0883456953,9.5571072305,3.0254584453,0.0,0.0,0.0,0.0,0.0,4.81e-07
1,1,9,1,3.4716869163083013,13.244622490863913,5,0.6750660332116873,101.22005911296012,1.878110974316029,5.633261844716312,2.999429704502864,0.8595570544678962,0.9999999999999865,1.000000407077038,0.9999999999999968,0.11125,0.1191666666666666,0.9335664335664337,0.2895833333333333,0.1329166666666666,2.178683385579937,0.2316666666666666,0.0529166666666666,4.377952755905512,0.0732629327081162,0.1031529240730984,0.1407002270111179,0.1944555621921552,0.0877377471250654,0.1129221329736521,0.1675767498405787,0.2355832857858949,-2.422658166593086,-2.3445203276789943,-2.2463648925433803,-2.105838732135392,-1.9662596649706048,-1.9119780788093048,-1.7941773386041824,-1.6475983168785286,0.7665631877295989,0.9279279279279278,0.404209583979631,-0.1071071071071072,0.48,0.9535510259489424,0.9434640777648252,0.9875877059360256,0.1340732600070935,-0.2378734364742593,0.3702117287,0.804767356,0.3556229768,1.6126891688,0.3228886139,0.5555377131,0.1078412498,36.1495314976,6.9204123097,2.1402373212,0.0,0.0,0.0,0.0,0.0,5.2551e-06
