fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,7.136246550608246,64.72180845384341,7,0.6958987867337303,100.75866218013552,0.6924371995835701,5.35302010127567,7.730693995780357,0.8717175549699552,0.9999999999999928,1.0000001478051477,0.9999999999999988,0.14700000000000002,0.040999999999999995,3.5853658536585375,0.264,0.046,5.739130434782609,0.425,0.049,8.673469387755102,5.710620693571328e-06,5.710620693571328e-06,5.710620693571328e-06,2.4695624495923537e-05,0.00021005495631685073,0.00021005495631685073,0.00021005495631685073,0.0009034805290934728,-0.7155062947840102,-0.7155062947840102,-0.7155062947840102,-0.7154927108167102,-0.01780901293026757,-0.01780901293026757,-0.01780901293026757,-0.017796661110714897,0.5686179463487172,0.7297297297297298,1.592950212572123e-05,-2.8818818818818817,0.4467425025853154,0.9406457949500586,0.9347506879375288,0.9889181730855778,0.3007646288470785,-0.08948682818331104
1,1.0,1.0,1,6.542966806063718,50.01628414411589,9,0.8040609613023818,101.49322858351753,0.018300122272450637,4.211758318764198,230.14919004692453,0.870326830207996,0.9999999999999913,1.0000001237033374,0.9999999999999977,0.27999999999999997,0.029000000000000005,9.655172413793101,0.27999999999999997,0.029000000000000005,9.655172413793101,0.41600000000000004,0.039,10.666666666666668,5.0059756528403916e-06,5.0059756528403916e-06,5.0059756528403916e-06,5.0059756528403916e-06,0.00010413750261891035,0.00010413750261891035,0.00010413750261891035,0.00010413750261891035,-0.6313078382269393,-0.6313078382269393,-0.6313078382269393,-0.6313078382269393,-0.02540367996687786,-0.02540367996687786,-0.02540367996687786,-0.02540367996687786,0.5258734011074014,0.6856856856856854,1.3681576279674705e-05,-2.419419419419419,0.4161849710982659,0.9470604313185809,0.9404945680566087,0.9882084182119338,0.31944690447066726,-0.07148708810804309
1,1.0,2.0,1,6.514998664090239,53.430947983408586,9,0.6663673842120033,94.84690088386631,1.9811513743899258,4.680291011991688,2.362409592973648,0.8336912466738731,0.9999999999999892,1.0000002079472443,0.9999999999999962,0.188,0.028000000000000004,6.7142857142857135,0.255,0.039,6.538461538461538,0.42000000000000004,0.039,10.76923076923077,4.030792100293167e-06,4.030792100293167e-06,4.030792100293167e-06,1.1392421381081428e-05,4.569892801481089e-05,4.569892801481089e-05,4.569892801481089e-05,0.00010520683301797061,-0.868892188789525,-0.868892188789525,-0.868892188789525,-0.8688857923015633,-0.06919490861308043,-0.06919490861308043,-0.06919490861308043,-0.06919079078085145,0.5428691063487249,0.6196196196196196,1.8546769230847014e-05,-2.0450450450450446,0.45633187772925765,0.9605107648388846,0.9455545406147458,0.991907884947997,0.2912069829527293,-0.06902587094200441
1,1.0,3.0,1,6.79452489029379,55.8714746409524,10,0.36605431830796753,92.69303097755227,1.521811403736716,4.058824752608021,2.667101023584014,0.7450772519722467,0.9999999999999871,1.0000003922943028,0.9999999999999969,0.22200000000000003,0.023,9.65217391304348,0.27,0.019999999999999997,13.500000000000004,0.40199999999999997,0.046,8.739130434782608,6.193414312338026e-06,6.193414312338026e-06,6.193414312338026e-06,1.4193715175710844e-05,0.0001204984245266877,0.0001204984245266877,0.0001204984245266877,0.00022099675061343352,-0.5937202481648767,-0.5937202481648767,-0.5937202481648767,-0.5937154981948441,-0.027520900421294434,-0.027520900421294434,-0.027520900421294434,-0.027518134283554454,0.531247722882163,0.7077077077077075,0.00013400688963639506,-2.815815815815815,0.4446927374301676,0.9621205917421592,0.9484494369718259,0.9892729426886394,0.2447619982101208,-0.0835309104149964
1,1.0,4.0,1,8.663843816226873,101.6961782890473,10,0.4211252470525634,97.37607612802925,0.038680091301891394,4.0966099284996895,105.91003771233011,0.71113745323054,0.999999999999983,1.0000004179516409,0.9999999999999971,0.20299999999999999,0.038,5.342105263157895,0.271,0.037,7.3243243243243255,0.417,0.046,9.065217391304348,5.693546257605502e-06,5.693546257605502e-06,5.693546257605502e-06,1.691527628380311e-05,0.00013617367727720962,0.00013617367727720962,0.00013617367727720962,0.00034105260276393593,-0.665331023652156,-0.665331023652156,-0.665331023652156,-0.6653235574445213,-0.024352527006666805,-0.024352527006666805,-0.024352527006666805,-0.024347537007594268,0.557657879564414,0.6196196196196196,1.514189325304352e-05,-2.661661661661662,0.4416135881104034,0.9671503334304488,0.9464755808352671,0.9925739434634975,0.35182083298047795,-0.07266430564982082
1,1.0,5.0,1,9.741611965375059,115.7104008651416,9,0.7080148529304817,102.3200006274512,0.44549527809701966,4.975794699963458,11.169130055021219,0.9014423407022754,0.9999999999999886,1.0000005077377052,0.9999999999999982,0.22900000000000004,0.05,4.58,0.22900000000000004,0.05,4.58,0.394,0.049,8.040816326530612,6.805158408479081e-06,6.805158408479081e-06,6.805158408479081e-06,1.0928380481202498e-05,0.000164714644859052,0.000164714644859052,0.000164714644859052,0.0002804989327541755,-0.5299641515627638,-0.5299641515627638,-0.5299641515627638,-0.5299619663880059,-0.019195359280001486,-0.019195359280001486,-0.019195359280001486,-0.01919313639285429,0.5634667107704937,0.6636636636636631,1.9511483468466162e-05,-2.793793793793794,0.4423292273236282,0.9578695617729881,0.9521796232846363,0.9948732294808468,0.2603169144281899,-0.06905158350383755
1,1.0,6.0,1,7.12138868888526,60.48793902061445,8,0.6389173922417936,100.6451646890041,0.3186506471076085,5.291873274657246,16.6071317371911,0.7646922758113074,0.9999999999999858,1.0000004025869689,0.9999999999999968,0.28300000000000003,0.036,7.8611111111111125,0.28300000000000003,0.036,7.8611111111111125,0.41400000000000003,0.04,10.350000000000001,5.870710590499463e-06,5.870710590499463e-06,5.870710590499463e-06,5.870710590499463e-06,0.00010586419995540082,0.00010586419995540082,0.00010586419995540082,0.00010586419995540082,-0.6052992146266604,-0.6052992146266604,-0.6052992146266604,-0.6052992146266604,-0.029867914644673536,-0.029867914644673536,-0.029867914644673536,-0.029867914644673536,0.5176031734835064,0.641641641641642,1.9511483468466162e-05,-2.3533533533533526,0.4223463687150838,0.9646227398154102,0.9465465102601353,0.9888915528726422,0.4519044475966752,-0.08053032591392233
1,1.0,7.0,1,5.612332065027232,33.35098607527282,9,0.4410303460563113,95.82265794631357,0.21435454921271652,4.1477812725381895,19.35009678018125,0.6942485569190567,0.9999999999999795,1.0000001940211822,0.9999999999999964,0.15299999999999997,0.041999999999999996,3.6428571428571423,0.286,0.037,7.72972972972973,0.42799999999999994,0.046,9.304347826086955,7.1078346332315395e-06,7.1078346332315395e-06,7.1078346332315395e-06,4.4618572403670746e-05,0.00014754470416018851,0.00014754470416018851,0.00014754470416018851,0.0008070124359739272,-0.5569658397788408,-0.5569658397788408,-0.5569658397788408,-0.5569449474307784,-0.02347485479023863,-0.02347485479023863,-0.02347485479023863,-0.02345937159653222,0.5532956929733819,0.6196196196196196,1.8546769230847014e-05,-2.6396396396396398,0.473305954825462,0.9753022762045002,0.9568032299500442,0.9957519098982079,0.2881771992808325,-0.10126171605004583
1,1.0,8.0,1,8.751331622730284,99.70986046891923,10,0.6840468469338392,88.8793560459861,0.3934831348598291,5.9650544014811375,15.159618984956179,0.8576626102560128,0.9999999999999913,1.0000002695569692,0.9999999999999978,0.221,0.046,4.804347826086957,0.261,0.039,6.6923076923076925,0.39,0.044,8.863636363636365,6.246252588158788e-06,6.246252588158788e-06,6.246252588158788e-06,1.0955284855109375e-05,7.292212761264803e-05,7.292212761264803e-05,7.292212761264803e-05,0.00011965247251636416,-0.6292720446389873,-0.6292720446389873,-0.6292720446389873,-0.6292690813581151,-0.049440251802292536,-0.049440251802292536,-0.049440251802292536,-0.049437941273785035,0.5551070458436164,0.7297297297297298,1.1750871309048075e-05,-2.265265265265265,0.42311886586695746,0.9715699638023376,0.9517502126840361,0.9912820850567465,0.2709281738594632,-0.07727895589942124
1,1.0,9.0,1,9.314396689977563,102.14455636231709,9,0.7374206678358144,101.18784598933667,1.8777747661311976,5.61187750369812,2.9885786117258037,0.8923306284553765,0.9999999999999892,1.0000004071703048,0.9999999999999981,0.257,0.028000000000000004,9.178571428571427,0.257,0.028000000000000004,9.178571428571427,0.375,0.044,8.522727272727273,5.976525412600198e-06,5.976525412600198e-06,5.976525412600198e-06,8.627677962471362e-06,7.484254016249362e-05,7.484254016249362e-05,7.484254016249362e-05,9.97900535507224e-05,-0.5552663574598199,-0.5552663574598199,-0.5552663574598199,-0.5552648853552024,-0.04008115526115003,-0.04008115526115003,-0.04008115526115003,-0.04008015526115,0.5681956228455283,0.5535535535535532,1.0617591834829991e-05,-2.1331331331331325,0.4460093896713615,0.9492656035680451,0.9457129918337278,0.9930785159766934,0.2780859215279011,-0.07770507819855306
