fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,2.942750073697731,10.875211084268924,5,0.643050970761619,102.3934224185178,1.0028487172637954,5.095322519296811,5.080848618123631,0.8364838457336365,0.9999999999999909,1.0000001481381684,0.9999999999999981,0.1,0.11000000000000001,0.9090909090909091,0.27,0.125,2.16,0.25,0.039999999999999994,6.250000000000001,0.0359932038177932,0.041800433734832894,0.05016616699573954,0.08204633923951975,0.04691422454949826,0.05453730467950301,0.06396466862251893,0.10523278860643118,-2.8623321136266795,-2.8450892676751924,-2.8202497052762965,-2.7255909941938543,-2.1615246861934656,-2.14423613115439,-2.1228556002374037,-2.0292627018900786,0.7418977202920018,1.0160160160160154,0.11969557023590428,-0.4154154154154152,0.5606060606060606,0.9451122992480602,0.9333762373372666,0.9823245165540448,0.1242800404582088,-0.22355508856575051
1,1.0,1.0,1,2.6210928929433734,7.329027253409919,2,0.759309632881802,101.70317599180599,0.14033792128680433,4.139248065601516,29.494865162939533,0.8349286922503583,0.9999999999999889,1.0000001259848075,0.9999999999999963,0.1,0.08,1.25,0.27999999999999997,0.04,6.999999999999999,0.195,0.07500000000000001,2.5999999999999996,0.03188987919908472,0.044362895794091445,0.05062856516805481,0.08549181894212786,0.038142546683616364,0.05322283780437408,0.061413903998787066,0.10522109906026413,-2.4278409044797855,-2.3965608886624112,-2.380847750174127,-2.293417165824973,-1.9104008158461827,-1.88044897593377,-1.8641802247934598,-1.7771722165934642,0.7279766344147944,0.7737737737737733,0.11096464178868898,-0.3053053053053052,0.5404040404040404,0.952235811323811,0.9393343668903992,0.9805502783623079,0.14039485102731097,-0.206435734580442
1,1.0,2.0,1,2.886093381832025,9.990032101819315,2,0.5673353251163031,96.01882955404048,1.9188345288362103,4.02241074852939,2.0962780730076904,0.7882847425070769,0.9999999999999848,1.0000002226785993,0.9999999999999934,0.11500000000000002,0.075,1.5333333333333337,0.29999999999999993,0.045,6.666666666666665,0.26,0.085,3.0588235294117645,0.08721672146178558,0.12857635442283868,0.16692370940158255,0.26075456844346173,0.09389242753282101,0.13862282386570937,0.17733352868366803,0.28027839240753255,-2.9457417792014358,-2.8122656281254383,-2.688510725577643,-2.3856989978029293,-2.652035151706163,-2.5211162773593037,-2.4078160986122974,-2.1065125828057583,0.7807525040795661,0.8838838838838833,0.6379766808606282,-0.08508508508508507,0.4898989898989899,0.9819295823463063,0.942207970543284,0.98272021786815,0.1328749289919501,-0.24886432199349906
1,1.0,3.0,1,2.7925421564941377,8.936682190931865,4,0.3315503207102012,95.28849923686165,1.153280834708861,3.778603411777976,3.2763948710999453,0.7192127734440528,0.9999999999999833,1.0000003910274267,0.9999999999999951,0.10500000000000001,0.125,0.8400000000000001,0.31,0.095,3.263157894736842,0.37,0.045,8.222222222222223,0.05928468640829259,0.07162648019140923,0.08651806769050585,0.12357191427234585,0.06982141517936902,0.08842285970050257,0.10103505705431326,0.14601950643399025,-2.2537574773513547,-2.224189116317211,-2.1885119819166032,-2.0997387020604434,-1.842795984706528,-1.805944279203228,-1.7809579948260077,-1.6918383740952336,0.7442654235855245,0.7517517517517519,0.1706994934038408,-0.23923923923923943,0.4898989898989899,0.9717984100895664,0.9466346427879943,0.9827842708513198,0.13343806112462275,-0.25360269735336916
1,1.0,4.0,1,3.947659041028302,20.98548703040483,4,0.3797701082951047,99.0496064760762,0.5411958471866185,3.447832835423635,6.3707673540863885,0.7019326462660038,0.9999999999999781,1.0000004191761431,0.9999999999999952,0.10500000000000001,0.06999999999999999,1.5000000000000002,0.275,0.045,6.111111111111112,0.28,0.07999999999999999,3.500000000000001,0.047225854599226076,0.05918267145066854,0.07223452597642868,0.12467203853922904,0.051461099285075,0.061620913699832754,0.07539192924751718,0.13191934326832008,-2.5536099911097647,-2.5215635222576216,-2.4865821509847135,-2.346039970410549,-2.3454395796423295,-2.3203175410709718,-2.2862661332762415,-2.1464915451393805,0.7631179588788726,0.7077077077077075,0.209083769055575,-0.19519519519519515,0.5606060606060606,0.9826934366588848,0.9454627792339574,0.9876227161057942,0.13900449358231357,-0.2565315509558467
1,1.0,5.0,1,4.253988789129755,21.38650129162364,4,0.6704999033516842,102.57316125984065,0.6256921842872009,4.681137559081509,7.481534333714492,0.8837094471720186,0.9999999999999865,1.000000510425673,0.9999999999999974,0.1,0.05500000000000001,1.8181818181818181,0.265,0.1,2.65,0.29,0.04,7.249999999999999,0.03595238949636687,0.058907825173982034,0.0858355647014088,0.14700400561856253,0.05110932203607063,0.08132087250468913,0.11560836918544401,0.19718289839946776,-2.050768778192315,-2.0019368633941843,-1.944654871417364,-1.814534400730167,-1.496595730400069,-1.4489459025641385,-1.3948674693681966,-1.2662076616935507,0.7533655252340293,0.7297297297297298,0.2314005380130654,-0.393393393393393,0.5151515151515151,0.9614868711181189,0.9514430687392958,0.9920209049468934,0.12230328895382518,-0.19098296947009585
1,1.0,6.0,1,2.962434194772279,9.819906395714057,4,0.5836462649547403,100.80696559334515,0.0353760372927982,4.984062184031477,140.88808598825523,0.7153202837256798,0.9999999999999819,1.000000404356454,0.9999999999999951,0.10500000000000001,0.10500000000000001,1.0,0.29,0.085,3.4117647058823524,0.22999999999999998,0.06,3.833333333333333,0.06480877633911501,0.07729878174963217,0.09384028584515874,0.1434013383524819,0.09228241057804648,0.09426227731666628,0.11601807445102376,0.1738906632568322,-2.2659757752626986,-2.235712392783187,-2.195632196756386,-2.075545372226005,-1.775703009346377,-1.7718299376257873,-1.7292706274478178,-1.6160586204329692,0.7077968571573088,0.7957957957957954,0.404209583979631,-0.23923923923923943,0.4696969696969697,0.9778471112595519,0.9446914363221715,0.9818475850382694,0.14660206489414554,-0.26715436924319236
1,1.0,7.0,1,2.087086608930917,3.3982693181671904,2,0.4048795763994564,96.23667178968527,0.2448510620438016,3.6511693942934476,14.911797252651029,0.6572910010903981,0.9999999999999731,1.0000001916656367,0.9999999999999947,0.1,0.09,1.1111111111111112,0.25,0.09,2.7777777777777777,0.275,0.04,6.875,0.047714973710457326,0.057606425261458205,0.070195511774551,0.11522413077739342,0.06508196517161279,0.06875285716452363,0.08992735043714635,0.1483953610037133,-2.175703141421062,-2.153103959853984,-2.1243414419964055,-2.0214637266971747,-1.6311933748287104,-1.6247886051318172,-1.5878445182119436,-1.4858327611137874,0.7696475968603785,0.8178178178178177,0.31368698245668797,-0.393393393393393,0.5606060606060606,0.9875104195313091,0.9565733919313839,0.993209822039598,0.12360739151609035,-0.2586558332368858
1,1.0,8.0,1,3.8073752841278807,18.748513463998446,4,0.6259195956375498,89.45116906101923,0.41453349724094807,5.7227060569065955,13.80517158443354,0.8277071684119641,0.9999999999999893,1.0000002698705226,0.9999999999999967,0.1,0.1,1.0,0.26,0.08,3.25,0.255,0.06499999999999999,3.923076923076924,0.0711465064361436,0.07585577674323302,0.08985405618692725,0.12926473609422506,0.08804749675797244,0.09272478878009088,0.11099327746223084,0.16516816022583863,-2.317596422929998,-2.3058462512463618,-2.270918932147411,-2.1725847476809848,-1.7784723617217657,-1.7693507961144923,-1.7337239382506129,-1.6280731161386384,0.7318338614864013,0.8838838838838833,0.30593210572932766,-0.32732732732732733,0.5,0.985716327494556,0.9498741217755033,0.9859673741734446,0.15174988196929365,-0.2432255073230447
1,1.0,9.0,1,4.01988779604275,18.16432622205021,6,0.6938640920693098,101.18201956187139,1.8758680550994784,5.624400301551225,2.9982920633791377,0.8698335026951125,0.9999999999999871,1.0000004066424517,0.9999999999999972,0.11000000000000001,0.135,0.8148148148148149,0.275,0.039999999999999994,6.875000000000002,0.26999999999999996,0.045000000000000005,5.999999999999998,0.07219878011875039,0.07083663749209078,0.08000413915395559,0.11240708963516981,0.10422167178372423,0.09405314662754095,0.10631474226749199,0.14550918102691998,-2.016435028761416,-2.019395438866198,-1.9994712664453222,-1.9290483752209446,-1.4765018591153858,-1.493262530617076,-1.4730518733731581,-1.408448098228793,0.7321306871665841,0.7297297297297298,0.209083769055575,-0.32732732732732733,0.494949494949495,0.9519032377007586,0.9441521913526238,0.9894761499919082,0.13194046430555045,-0.2015806378074066
