fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,1.476879373336734,2.9363936044387193,3,0.4442814085538461,113.2657972836457,0.30568486182465926,4.72076836201114,15.443252027046636,0.7197692684517798,0.9999999999999812,1.000000228284021,0.32,0.17,1.8823529411764706,0.27,0.255,1.0588235294117647,0.0,0.4725059923195161,0.5354163881661346,0.583503418080061,0.0,0.5413408412837152,0.5841645009725732,0.6249651763166717,-5.913064965286109,-3.119106336213831,-2.747113078580911,-2.4627713467122074,-5.618977174148753,-2.577195343541075,-2.336570177235867,-2.1073121137875237,0.8388482132954995,1.1261261261261257,1.8046618049350174,0.3773773773773774,0.6086956521739131,1.062281180761326,0.9069122627346706,0.9200266096508599,0.17062069681983194,-0.4455122983605983
1,1.0,1.0,1,1.1209268431985704,0.6348837732294523,1,0.6132935735488761,104.27371829430199,0.3660958222333436,4.906156996860819,13.401291953923783,0.807206426282439,0.9999999999999707,1.000000151434693,0.20500000000000002,0.13,1.576923076923077,0.27999999999999997,0.225,1.2444444444444442,0.0,0.47809465607601026,0.5670169026555687,0.5768743782454374,0.0,0.48756866657112985,0.6518128038067584,0.6168380043316014,-4.21201864388429,-2.1982750389506873,-1.8237328785015112,-1.7822130075353497,-3.9738493913484474,-2.036324942454189,-1.3836434776678352,-1.522628063274722,0.8876422220611538,0.7957957957957954,1.6306163126774824,0.3553553553553552,0.5652173913043478,0.9653034234994327,0.9139479576718689,0.9272976339893018,0.1699360677364953,-0.512297589287871
1,1.0,2.0,1,1.3930652276434747,1.4483881083155934,2,0.533552765876074,101.70393016690846,2.5170618729780556,3.987661539399051,1.5842524898607513,0.8305466220113625,0.999999999999979,1.0000003455555664,0.32,0.16,2.0,0.31500000000000006,0.21000000000000002,1.5000000000000002,0.0,0.43248386134324435,0.455634042272165,0.5658882019335246,0.0,0.454175094171134,0.4880803465397207,0.5685601036805921,-5.359643750327786,-3.0416843257618376,-2.9176076032271907,-2.3266845854505425,-5.176176548797908,-2.825286077301203,-2.6497865051098497,-2.2332090735443204,0.7743885423498166,0.9059059059059056,1.2654403332856807,0.3993993993993996,0.32608695652173914,1.0277586113451782,0.9289745938901083,0.8941692014197953,0.1463119007999885,-0.49300259382449435
1,1.0,3.0,1,1.1174389383463237,1.0957566749989436,1,0.25009963169418126,101.06965694656796,1.044361437036593,3.0843332367866,2.9533197295550173,0.7197086608674141,0.9999999999999714,1.0000004572490175,0.3350000000000001,0.155,2.1612903225806455,0.41000000000000003,0.25,1.6400000000000001,0.0,0.25188065958806805,0.36330733028950035,0.5114646331705558,0.0,0.270520544486631,0.37954162640655154,0.5178384835961821,-5.045059031211215,-3.7743062347689946,-3.2121521034289353,-2.464689764488971,-4.906395791541655,-3.5791149305468917,-3.0442143530256756,-2.3656752349270347,0.8469304547834542,0.7737737737737733,1.4005083955986373,0.3553553553553552,0.5652173913043478,1.0682654322440124,0.9195829128490828,0.9234948745005643,0.18477681725348657,-0.5369074065804258
1,1.0,4.0,1,2.5014287042076337,6.700072746726777,3,0.4155818569450521,107.60036529272463,1.2330684439487376,3.19091479676971,2.5877840053640737,0.8337153735975755,0.999999999999968,1.0000006712432492,0.3350000000000001,0.22999999999999998,1.4565217391304353,0.5050000000000001,0.23000000000000004,2.1956521739130435,0.0,0.33945784255337247,0.49385353230513224,0.615484013725494,0.0,0.3468576325895781,0.5225589760124189,0.6576727042017484,-5.15990207206349,-3.408332846894141,-2.6116662074263646,-1.9840648343193599,-4.895164959040916,-3.197239630212525,-2.337152570632621,-1.675748582914836,0.833180453800197,0.9059059059059056,0.8434619515486134,0.1351351351351351,0.6304347826086957,1.0232575480553787,0.9429593150234906,0.9594386405958988,0.1297994955102815,-0.44196120562386376
1,1.0,5.0,1,1.9839426455061364,3.790367485353973,3,0.6336923104091462,105.91786042925239,0.9433766402400029,4.217132054617533,4.470252786357588,0.8787884370035562,0.999999999999979,1.0000005941027699,0.34500000000000003,0.16499999999999998,2.0909090909090913,0.31500000000000006,0.13999999999999999,2.2500000000000004,0.0,0.26737462372296816,0.33756684258928926,0.4465846952462906,0.0,0.3394357089032713,0.4004973293811508,0.4707422367473347,-4.617648567216534,-3.3830065190721106,-3.058883520194293,-2.555477389071668,-4.325160011696701,-2.85704625700635,-2.592944977866025,-2.2891245135004676,0.8695148343650072,0.9059059059059056,1.473356144568958,0.3993993993993996,0.5652173913043478,0.9895727683622476,0.918961035148931,0.9467194953099953,0.1598000859048188,-0.38422667834778135
1,1.0,6.0,1,1.1975911422031162,0.9890474420576933,1,0.39884355124833193,103.243877625992,0.7934065970308708,3.909581345553381,4.927588654019299,0.5943677556890179,0.9999999999999625,1.0000004361364754,0.28500000000000003,0.12000000000000002,2.375,0.34,0.21000000000000002,1.619047619047619,0.0,0.3329196927073802,0.41712372473969467,0.536034364894018,0.0,0.36751382122780113,0.47934499858475427,0.5541956958986227,-4.669834685465157,-3.1151547569858318,-2.7219358475453106,-2.166642815681785,-4.4359595071336555,-2.8056830778551722,-2.309604503464646,-1.9775698410996077,0.8595301963191236,0.9059059059059056,1.05931476351837,0.44344344344344305,0.5217391304347826,1.0496177507967823,0.9291350250587699,0.9447549278982573,0.1651124577841927,-0.46564625556109157
1,1.0,7.0,1,0.17473750876066546,-1.1868274605300129,1,0.09314162891028299,98.17387147466218,0.18394276409236784,2.1629300655257664,11.75871242447808,0.5826583162864095,0.999999999999925,1.0000002620475088,0.31,0.1,3.0999999999999996,0.43500000000000005,0.265,1.6415094339622642,0.0,0.343686630309,0.3685106810847968,0.4882287543196715,0.0,0.3362530172437586,0.38825496037782825,0.4777302915231583,-4.802719207727587,-3.152088826903382,-3.032865881428858,-2.4578935915915876,-4.7362739251667865,-3.143687527336515,-2.8973920800126147,-2.473612402163324,0.7540353843578972,0.8838838838838833,1.05931476351837,0.24524524524524513,0.5434782608695652,1.0444391943807931,0.9306238452828711,0.9309936358154174,0.13075149561768212,-0.5954418391489988
1,1.0,8.0,1,1.9153898379201046,4.653294847096389,2,0.4219707608841943,94.13680896829669,0.24750902867793637,4.741977946745617,19.158807951672635,0.7208106192615291,0.9999999999999833,1.0000004451595756,0.33999999999999997,0.14500000000000002,2.344827586206896,0.27999999999999997,0.16,1.7499999999999998,0.0,0.3116973736334192,0.38412737579227074,0.5051915007908414,0.0,0.33863374485429404,0.3901122436562541,0.5188546757637903,-5.216130832739163,-3.590276551646066,-3.212472184169916,-2.5809858690262835,-5.007774498931301,-3.311973066972359,-3.054180353428638,-2.4094672849901233,0.7973625524857562,0.9499499499499499,1.5499930850548158,0.2672672672672673,0.41304347826086957,1.0315584535226925,0.9399092685763637,0.93772729534244,0.14499309492776213,-0.4680623840219228
1,1.0,9.0,1,1.7981092955531408,2.532198963018745,1,0.6271429477873897,105.17984841714254,1.2057352523516078,5.731077225596622,4.753180446884178,0.8016355233713821,0.9999999999999796,1.0000004525841564,0.34500000000000003,0.28,1.2321428571428572,0.26,0.22000000000000003,1.1818181818181817,0.0,0.48727587804193356,0.5047659595417029,0.5243986930807083,0.0,0.5355539202718552,0.5229826788202644,0.5471400816852636,-4.73344458802402,-2.426951220231777,-2.344162888612595,-2.2512324322942723,-4.4057969789036395,-2.046255134929899,-2.101641472538386,-1.9952088599776143,0.8113254323924576,0.9059059059059056,1.2333634979137746,0.44344344344344305,0.5217391304347826,0.9908296647592614,0.9127473864576656,0.9445808156201541,0.16465991422664425,-0.3362676461273655
