fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,5.7130818070289715,41.38927082047416,6,0.6897151347258778,100.94275853625852,0.7272809131361772,5.325568340270045,7.322574048183329,0.8678096519604526,0.9999999999999926,1.000000147835461,0.9999999999999988,0.10510489510489511,0.10461538461538462,1.0046791443850267,0.26967365967365964,0.055384615384615386,4.869107744107743,0.39090909090909093,0.03363636363636364,11.621621621621621,0.00014228301910146495,0.00017101497610355436,0.00023867846554012303,0.0005820014092851832,0.0010592777127683079,0.001252858654836729,0.001726576871582159,0.0041383167483480246,-1.065651643865171,-1.0656210212508823,-1.0655489052812568,-1.0651829905584267,-0.14116327971376275,-0.1411359242160212,-0.14106898168815746,-0.14072817156476874,0.6354881386621761,0.7737737737737733,0.00022250887981283693,-2.1771771771771773,0.5015290519877675,0.9409634608384039,0.9347513488371624,0.9883239021736957,0.1342570152338283,-0.11773066990301731
1,1.0,1.0,1,5.220571442030464,31.525637094070902,6,0.7991073074887477,101.51707461068835,0.03155363738429355,4.204130774444349,133.23759550260402,0.8664390692623111,0.9999999999999911,1.0000001239517105,0.9999999999999976,0.09904428904428905,0.06307692307692307,1.5702143385070217,0.25300699300699303,0.035337995337995344,7.159630606860158,0.37727272727272726,0.04561771561771562,8.270311701584056,4.4446800647030155e-05,5.226267089443202e-05,7.147035725072414e-05,0.0003437235694149014,0.00034324632333062146,0.0004078458350335119,0.0005434049149709817,0.0021125003607831644,-0.9275216156798232,-0.927514365968997,-0.9274965496328351,-0.9272440176693768,-0.11890813295445089,-0.11890044890960438,-0.11888432429779028,-0.11869768202362704,0.5527773769654184,0.7077077077077075,5.6591701632462424e-05,-2.2432432432432425,0.4954128440366973,0.9474372708278832,0.9404958323138124,0.9875352093508152,0.12826161729918117,-0.10828011463424303
1,1.0,2.0,1,5.235307270440695,34.344013886584655,5,0.6557372892668704,94.9593009702547,1.9722626984944835,4.612655600654892,2.338763291612187,0.8282075676222991,0.9999999999999887,1.000000209715776,0.999999999999996,0.10055944055944058,0.08461538461538462,1.1884297520661158,0.26209790209790207,0.029230769230769234,8.96650717703349,0.35757575757575755,0.04244755244755245,8.423942888522788,0.00012452266693708424,0.00015109950803350597,0.00023987336737116795,0.0007740474561894888,0.00032495817347528023,0.000411249314144305,0.0006456314930937279,0.0019166940893588368,-1.2748898944484834,-1.274856007682673,-1.274742816691668,-1.2740617187318228,-0.46575512094765836,-0.46571491734250925,-0.46560571715691185,-0.46501352080461134,0.5695739387269176,0.6636636636636631,0.00019110906216891378,-1.648648648648649,0.4923547400611621,0.9618006968283211,0.9455540737273862,0.9912273065684034,0.11801449804590358,-0.12681044543539158
1,1.0,3.0,1,5.434832334129441,35.515432206496826,9,0.36155942722682255,93.01430853531276,1.540539170323123,4.027245184965526,2.6141790241664706,0.7415095313901753,0.9999999999999867,1.0000003922105563,0.9999999999999968,0.11722610722610724,0.15076923076923077,0.7775200989486705,0.2802797202797203,0.06,4.671328671328672,0.3606060606060606,0.05944055944055944,6.066666666666666,0.0001564000888737339,0.00021409839291448808,0.0003133113874995294,0.0006552133822677723,0.0007348934685220178,0.0009946384873910873,0.0014628477332568931,0.002968458576204875,-0.8751264288028465,-0.8750759275936897,-0.8749890900986558,-0.8746898358235784,-0.18479981797344672,-0.18475178183979934,-0.1846651932229809,-0.18438675198862076,0.6217342237867209,0.7517517517517519,0.0001560246414366368,-2.1111111111111107,0.5290519877675841,0.9628911685287705,0.9484497885977922,0.9886788156965199,0.12038598774581831,-0.1251252288249243
1,1.0,4.0,1,7.008439502013806,66.55875756481262,5,0.4153078012477103,97.57760511972066,0.027588236774131497,4.020000837005026,145.71430823641606,0.7086616972293579,0.9999999999999826,1.0000004180708246,0.9999999999999969,0.10055944055944058,0.10461538461538462,0.9612299465240642,0.26209790209790207,0.07692307692307693,3.407272727272727,0.39240093240093243,0.036480186480186486,10.756549520766772,0.00019424666800770996,0.00024250854984934856,0.0003191739563421571,0.0008218008605346439,0.0010066802176964976,0.0013020512899617883,0.0016468304216987813,0.0039147302164238085,-0.986226503874843,-0.9861788974804604,-0.9861032733349085,-0.9856074730528805,-0.18791875949636197,-0.18786319779800817,-0.18779834204226561,-0.18737173166595233,0.591744913984045,0.6196196196196196,0.0010186101701559753,-2.0450450450450446,0.4954128440366973,0.9684254634589253,0.9464754473558717,0.9921361823553402,0.1363673926587427,-0.13188489459551878
1,1.0,5.0,1,7.857452614264299,75.01284205291785,7,0.7034543716986019,102.34853322261144,0.46575014192578995,4.942201921871897,10.611273034586343,0.8992925802950738,0.9999999999999883,1.0000005079828733,0.9999999999999981,0.10055944055944058,0.12307692307692308,0.8170454545454546,0.256037296037296,0.06615384615384615,3.870331219168429,0.3424242424242424,0.045454545454545456,7.533333333333333,7.235240447763138e-05,9.745462097750999e-05,0.00014299621421019694,0.00032417531487121586,0.0003509717335727217,0.0004891219505753205,0.0007090517855127963,0.0015855610831891887,-0.7807687085607523,-0.7807491081174545,-0.7807135480936672,-0.7805720788855885,-0.15398904124114962,-0.15396776015262562,-0.153933881477746,-0.15379886126307907,0.632367485041768,0.6856856856856854,0.00012738113231864785,-2.199199199199199,0.4892966360856269,0.9581681919019422,0.9521811200668033,0.9946057655095051,0.1338812276477069,-0.1052529444042934
1,1.0,6.0,1,5.705111468101237,38.5410889480394,7,0.6322841228116541,100.66087633488132,0.2761510891499589,5.256053299177424,19.033252106144033,0.7587203651918175,0.9999999999999853,1.000000402812051,0.9999999999999968,0.10965034965034967,0.07384615384615385,1.484848484848485,0.2651282051282051,0.04613053613053613,5.747347145022738,0.38030303030303025,0.04410256410256411,8.623150105708243,4.526302180911558e-05,6.404219362861483e-05,0.00011028258914998551,0.0004705281192692378,0.00024000100806334304,0.00032158221700414984,0.0005694510545836914,0.00201715816130365,-0.896162672632278,-0.8961458426776958,-0.8961044018855264,-0.8957815486751389,-0.17018091675907415,-0.17016702986127683,-0.17012483718897764,-0.16987840592260506,0.5546896252458438,0.7517517517517519,0.00024625859163505465,-2.0010010010010006,0.5015290519877675,0.9656798871083199,0.9465482702216441,0.988259048385769,0.12698376883454585,-0.13871616644947918
1,1.0,7.0,1,4.443294869411127,20.376087420783364,5,0.4361889328275613,95.8724113170474,0.1561338688690292,4.0868216507627375,26.175112935880126,0.6892524093380953,0.9999999999999788,1.0000001937471648,0.9999999999999962,0.11419580419580422,0.06,1.9032634032634037,0.2711888111888112,0.05846153846153847,4.638755980861244,0.40151515151515155,0.04123543123543123,9.737139626907858,0.0002716070621950652,0.00029832378654719464,0.0004046473885858698,0.0014702344226795662,0.0014829864157872037,0.0016027284177898983,0.0021299017851509894,0.007448875306109965,-0.8280009102172995,-0.8279787827352375,-0.8278907227782657,-0.8270081760381931,-0.15432432910476182,-0.15430582255567618,-0.15422434605088647,-0.1534022799178303,0.6192224176968483,0.6196196196196196,0.00019110906216891378,-2.089089089089089,0.5259938837920489,0.9763715104841761,0.9568033750162663,0.9955198949364703,0.13423307850915597,-0.1353436862691243
1,1.0,8.0,1,7.051646541465739,64.68677360977384,8,0.6773062808524435,88.93892440440055,0.3937281877812042,5.9390337404005145,15.084095893334544,0.854126020445372,0.9999999999999911,1.0000002695514083,0.9999999999999977,0.10813519813519815,0.07692307692307693,1.4057575757575758,0.2590675990675991,0.027692307692307693,9.355218855218855,0.36818181818181817,0.03944055944055944,9.335106382978722,8.201357779806395e-05,0.00010197999059441092,0.00014137274524282314,0.000562111875921974,0.0004130091810288213,0.0004946771816336006,0.0006838919380607192,0.0022739454998182106,-0.9286100662816718,-0.928591523749022,-0.9285549402401725,-0.9281642056025996,-0.1890123605827469,-0.1889969179432166,-0.1889611392385137,-0.18866047528437946,0.5603392176501125,0.7517517517517519,5.379361503980698e-05,-1.8908908908908904,0.4938837920489297,0.9727351783633322,0.951750804273397,0.990788049533476,0.13064255150202153,-0.12315522027464548
1,1.0,9.0,1,7.502783624991819,65.92637207949585,6,0.7322893874855612,101.18951980214565,1.877455208660155,5.610738760986848,2.9884807558157136,0.889699372793703,0.9999999999999889,1.000000407104087,0.9999999999999979,0.1035897435897436,0.06307692307692307,1.642276422764228,0.25755244755244755,0.02766899766899767,9.308340353833191,0.3227272727272727,0.039533799533799534,8.163325471698112,4.8577725667388354e-05,6.010300926284222e-05,8.842815967244825e-05,0.00039172637088444665,0.00024994110032772106,0.00029892167284608967,0.000431837128930327,0.0016968023432274483,-0.8102353555153716,-0.81022601686947,-0.8102030657162431,-0.8099573108440418,-0.16074594431813377,-0.16073806892136572,-0.16071669795938123,-0.1605133090962432,0.5824380927177711,0.641641641641642,3.968246104569486e-05,-1.7807807807807803,0.5229357798165137,0.949444939350626,0.9457141776707282,0.9927298372759952,0.13470697608357562,-0.11390348478490288
