fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,optimal_budget
1,1,10,1,0.11173309711632416,0.004054978549057303,0.16666666666666666,0.8736085793327368,2.1415201942653428e-07,2.4154433971688725e-09,1.0100889675523562e-08,0.004090198685056871,0.0,0.9999999999999999,0.1422018348623855,0.09793814432989693,0.4292425132119789,0.1069164922537178,0.14646912485757768,0.2013192652415715,0.22173252038019053,0.10753382994048322,0.14521473462042145,0.18785092303365203,0.22376331040274988,0.16546874388515098,0.17750874440006903,0.17594204036635075,0.1863080751089896,0.12235255824973235,0.13947865583919905,0.13279675611584763,0.13071109151727622,0.770269794149121,0.1271393643031785,3.3108916481931514e-07,0.16246498599439776,0.45238095238095255,0.8780802477365865,0.8726423111301145,0.956304352630986,0.2094326252771297,0.6415346366318407,0.0,0.1466666666666665,0.0,0.14666666666666672,0.1258741258741258,0.19999999999999962,0.17094958394517867,1.0720249906531415e-11,1.2704647678193433e-11,2.303627085481819e-11,0.0032129949032697613,1.1541735306792358e-09,8.01383855572268e-09,5.3160285318471996e-08,1.4982765821781393e-07,1.475370622349908e-05,7.344054621712608e-05,0.001291871434274674,0.0035071872920422013,0.5228980785703805,0.5349467237726424,True
1,1,11,1,0.1321465032541942,0.007224186565198453,0.33333333333333337,0.89070663925745,2.1480113596665023e-07,1.561876762734917e-08,1.1770858445298994e-08,0.0006622400510626417,0.0,0.9999999999999999,0.11009174311926609,0.15463917525773185,0.17068702290076337,0.11137301917880726,0.06801778007780457,0.12202909189335454,0.13671508002261734,0.12328826911845459,0.08583425144095502,0.11591486435029341,0.14791207757275782,0.21030328668339426,0.14812791130206338,0.144397031214353,0.14747247274384712,0.18071200290280975,0.1303585837325576,0.11245452600901729,0.1016222034107287,0.6688008687716853,0.1320293398533008,3.1450727881578596e-07,0.15686274509803916,0.3214285714285716,0.8203481299310749,0.9283302977100938,0.9848837082255448,0.10028328313801199,0.6111967481756632,0.0,0.32,0.0,0.3200000000000001,0.20279720279720262,0.11999999999999988,0.36433349649208685,0.0001514074425593598,1.3860115406601874e-11,0.0023499656497729723,2.1748549934589995e-10,1.1541735306792358e-09,1.2979180636240031e-08,2.5479979891240646e-08,1.2149601658891702e-07,1.6078615935612668e-05,9.006599196336468e-05,0.001556276977697075,0.003934292418722301,0.411478403711561,0.4508797874411939,True
1,1,12,1,0.14423888631400256,0.010413422169980289,0.0,0.8817044197255806,2.1763881244349124e-07,2.121907562377459e-09,1.2572185641727845e-08,0.005804448720638102,0.0,0.9999999999999999,0.27522935779816526,0.19587628865979384,0.5093445643590417,0.0932196010938322,0.06626206490771036,0.09215549625935904,0.14376695079422364,0.11580103907176154,0.095476101053099,0.10957684404946955,0.17313249756925542,0.18550386235922622,0.1367157776815301,0.10449172126164874,0.1438384815660706,0.17697750950026692,0.14293299049133634,0.11016726021317957,0.13175396738971146,0.8390012063795758,0.11735941320293401,2.837625647560066e-07,0.16246498599439776,0.35714285714285765,0.8726135958463805,0.9210745422213513,0.9782543331999527,0.16120951903896508,0.6071267305249264,0.0,0.21333333333333276,0.0,0.21333333333333326,0.1608391608391608,0.040000000000000036,0.3677598303148963,0.010776145001495221,0.011203063655545655,0.005654606266420527,0.014370760114559886,0.0045532967719366995,0.0037381863731146864,0.0018160529768478648,1.8741198826966394e-07,1.7047987721286093e-05,0.00010840220202509821,0.005291349837081374,0.005642479276825238,0.4256691359234875,0.4451568538524907,True
1,1,13,1,0.14280526048974151,0.009212529456465422,0.16666666666666666,0.8467211704024,2.1492244860172088e-07,4.12038574921895e-08,1.0305918561548766e-08,0.00016061313124009528,0.0,0.9999999999999999,0.14678899082568816,0.21134020618556704,0.1668126642472782,0.0783895181856824,0.1449131965909014,0.15951811915429126,0.2070783653470658,0.07599496504219427,0.11876337531829406,0.13811673407304959,0.1969021127631645,0.16713665159778024,0.2035656773893425,0.16459791829213488,0.2012092712173995,0.1210943991183503,0.14390005860719945,0.11494026037079907,0.13407202238740157,0.7265556232290957,0.1222493887530562,3.4853356123180487e-07,0.15966386554621848,0.46428571428571486,0.8849225899850017,0.8922122228067586,0.9712139993263538,0.19477575043737072,0.5773543607973809,0.0,0.39999999999999997,0.0,0.4000000000000001,0.32167832167832155,0.2666666666666665,0.4215888452907303,0.023412710993384062,0.004208808994296106,2.2843546110604388e-11,0.0032129949037847686,1.1541735306792358e-09,6.9645633426546374e-09,0.00036141340757783595,0.001089904042886556,1.4987833996364982e-05,0.0006412023180020648,0.0011731941138258752,0.0032982591284276518,0.49184699829017675,0.5254479866124067,True
1,1,14,1,0.11463083129845694,0.004167374177834403,0.16666666666666666,0.8832827485908011,2.172524512404434e-07,4.383736037170615e-08,9.925410516510983e-09,0.00013708780041430643,0.0,0.9999999999999999,0.18807339449541294,0.14432989690721643,0.4239821882951653,0.14839790601087333,0.11141802179206706,0.14302952535603264,0.1707490372159559,0.12315702899553271,0.10741642584121702,0.12662918539434698,0.15766196682823908,0.17733164855573602,0.11400941699050826,0.08270984494572264,0.10032869591863536,0.1080876201907196,0.06808163024758174,0.03012530531422919,0.019527453846404197,0.6169247016318713,0.1320293398533008,2.9874525776717044e-07,0.16246498599439776,0.4761904761904767,0.7493990471069978,0.7534224295284773,0.9346538759322298,0.28302171205505966,0.6531862562060864,0.0,0.41333333333333294,0.0,0.4133333333333334,0.09790209790209789,0.23999999999999988,0.10497744814178778,0.0007193571082267804,0.00010440739881868922,0.004620274275922982,2.177504376923955e-10,0.0003736820161981469,0.000863001673341641,5.737917200588652e-08,2.683301603166409e-06,0.0014000373853664786,0.0023410152335561797,0.0019921997241943105,0.007101320084273027,0.5061436662683177,0.5473961340550004,True
1,1,15,1,0.1257004563824721,0.005597118440484233,0.16666666666666666,0.8993827655548974,2.185653240351875e-07,2.0735204438263657e-08,1.1531276208892132e-08,0.00046543883816694507,0.0,0.9999999999999999,0.1238532110091744,0.13917525773195866,0.24443722592171513,0.08205109804012845,0.10473082305601944,0.15093230753470632,0.17791956702182188,0.08504516531105655,0.11389853398999372,0.15424670262300455,0.19603626370688865,0.14659514286826003,0.1418674553323016,0.1290500652571791,0.14537012778290248,0.11293836425536985,0.12146336743725084,0.1118360538855645,0.1141104695812375,0.8584336901552105,0.13447432762836184,2.837625647560066e-07,0.16806722689075623,0.4285714285714288,0.8665115811813511,0.8882150740363635,0.9703300992392645,0.15155367219928872,0.6358467567031039,0.0,0.17333333333333312,0.0,0.17333333333333328,0.22377622377622372,0.23999999999999988,0.29661984840062944,1.0720249906531415e-11,1.3860115406601874e-11,0.0014780689080764148,0.0032129949046260957,0.0003222948204506243,1.3485050729715156e-08,0.0003227244873699108,0.0015269900255726898,9.683529953961664e-06,9.268081015532533e-05,0.0014485906830505766,0.002993648804731691,0.4907770604217688,0.49542384614579005,True
1,1,16,1,0.11308478076723869,0.0029677557479136914,0.0,0.8969627064371295,2.1519477030875966e-07,4.1267965469136535e-10,1.0005353485822155e-08,0.023950819516928977,0.0,0.9999999999999999,0.0871559633027523,0.0670103092783504,0.3282442748091603,0.1736864699242997,0.18057316058738104,0.2570990851632394,0.2656698121483352,0.1717846806014216,0.17491981376219956,0.24069445408932788,0.2540752163911968,0.20190383974953585,0.18310526118328585,0.20456441254684588,0.20335409865138354,0.15724984799155628,0.1383658277927038,0.15599957987669688,0.13138839136448455,0.912747917538344,0.12469437652811734,4.5034769708290956e-07,0.1736694677871148,0.35714285714285765,0.8105943706939343,0.7578185096384793,0.9062195625101221,0.35099676740440877,0.7053574778986605,0.0,0.8399999999999999,0.0,0.8399999999999999,0.2727272727272726,0.44000000000000006,0.23734306994218884,0.01199974187841263,0.045149021407787766,0.028354233190066917,0.0025375365285809394,0.0007799520382561993,0.00929378352445912,0.0032101662280635056,1.900864216175954e-07,0.058849203801025235,0.013395097604400942,0.006018405960357964,0.01791297974019852,0.5155952326169266,0.5040018724961787,True
1,1,17,1,0.13208076216233036,0.006398380192203568,0.0,0.8954005235138967,2.1583819688098925e-07,1.7766774860252763e-08,1.0768312841527401e-08,0.0005161647600691358,0.0,0.9999999999999999,0.15137614678899083,0.15979381443298973,0.27675497679988026,0.19799630328963203,0.19507018050077085,0.2382812599095291,0.22940933650316797,0.2173104511841507,0.2236903618986178,0.2534869052804498,0.25327454147158246,0.2728805194464433,0.2486561382457687,0.24102821523545215,0.22228401505166695,0.2658984655978073,0.25905240623469217,0.24832277101373512,0.21091657568937017,0.7308853632924026,0.13447432762836184,2.9874525776717044e-07,0.16526610644257705,0.34523809523809534,0.8098435977813567,0.8124460799047455,0.9499163098377199,0.18387310191576722,0.6395205380449142,0.0,0.27999999999999997,0.0,0.27999999999999997,0.25174825174825166,0.2400000000000002,0.3392070484581498,0.07548426219393417,0.034063978801398276,0.032399453746284786,0.008635910484118653,0.010785135958275098,0.0051125153486575765,0.02899508531186759,0.05546110392949026,0.06943663861261706,0.03897721855480611,0.005636535803933976,0.013231792662871333,0.6085204568705451,0.6141584435954276,True
1,1,18,1,0.1451893025691359,0.008618398492632715,0.0,0.896940746445502,2.1675609380851905e-07,1.875438628297676e-09,1.2228438524572245e-08,0.006398441126568596,0.0,0.9999999999999999,0.23394495412844046,0.2577319587628864,0.28135223555070865,0.11471340945125374,0.12197095310394424,0.16799116460086017,0.19682786507360062,0.13158752473297386,0.11995753439250967,0.18451554913258272,0.22322096212733333,0.1898585142486645,0.1721513084477273,0.16167250010135692,0.17987985251105187,0.17476080805256178,0.14703888280602617,0.16422532240727106,0.16428065393883873,0.6996253054766037,0.12958435207823965,3.3108916481931514e-07,0.15686274509803916,0.35714285714285765,0.8186765085486929,0.8889716071627625,0.9647914299285469,0.17095424281380645,0.677941472236472,0.0,0.39999999999999997,0.0,0.39999999999999997,0.2307692307692308,0.3600000000000002,0.22835507183783937,0.0028388246689235053,3.151748739650877e-05,2.303627085481819e-11,2.1748549934589995e-10,1.1541735306792358e-09,1.79578579183885e-08,3.8569232846623924e-08,1.6424197245311983e-07,1.5579946490656312e-05,8.194637690694022e-05,0.0014258813719697184,0.0030200543149168407,0.43442044958678616,0.4782294411670136,True
1,1,19,1,0.13543239124683537,0.006192833838293082,0.16666666666666666,0.8965077515990363,2.1554680104762322e-07,1.2345446677864653e-08,1.173151527700498e-08,0.0008584238972029654,0.0,0.9999999999999999,0.14678899082568816,0.16494845360824734,0.2524955960070464,0.12085682182582647,0.11714216093366359,0.15557747245231945,0.1916940239742404,0.12247228352642114,0.14271267914234287,0.17100115888060285,0.21675258318489687,0.2020007558948428,0.17468885553904567,0.15707366242719523,0.18226126378963958,0.17758200915086597,0.1811036263860457,0.16422404930416934,0.1706602990945012,0.810082374652445,0.12469437652811734,2.4311455933100976e-07,0.17086834733893552,0.4285714285714288,0.8182315054441771,0.938468462332505,0.97942133956004,0.10842193827285312,0.657934427161963,0.0,0.39999999999999997,0.0,0.4000000000000001,0.34965034965034947,0.32000000000000006,0.41651919625487893,1.0720249906531415e-11,1.3860115406601874e-11,2.303627085481819e-11,2.1748549934589995e-10,1.1541735306792358e-09,1.595809492999931e-08,3.077663169362825e-08,1.6903727008556153e-07,1.5657975988374228e-05,8.115315139317115e-05,0.0016535884921681301,0.003005568772119072,0.4694501989650184,0.5134471221891999,True
1,2,0,1,0.16292243051741162,0.013989711750457387,0.16666666666666666,0.9118691372150282,2.857571215071108e-07,2.8792184300030127e-09,1.124302560925978e-08,0.003805387647132604,0.0,0.9999999999999999,0.14678899082568816,0.15463917525773185,0.2757251908396947,0.13677118160897983,0.1576688604521812,0.177192053160112,0.1664001950270233,0.141736501250738,0.17581812061119773,0.19045493091523213,0.19546223148345288,0.19265083997242738,0.18768132281352623,0.15055027660426035,0.12798990489934692,0.1701511549673802,0.1855751863942614,0.1531703202344029,0.11720192921848593,0.5678549722080084,0.1320293398533008,2.55982937494329e-07,0.15686274509803916,0.35714285714285765,0.8137978188331401,0.8771780739159851,0.9648968274869452,0.17806064261769217,0.6404398543648553,0.0,0.4533333333333331,0.0,0.4533333333333333,0.21678321678321658,0.30666666666666653,0.24105686082558325,0.0933871934673867,0.16429429933457226,0.2608924461137034,0.3027887168700797,0.22092401157942212,0.19374339260723494,0.16886369201852983,0.14988561389602795,0.1694400830892583,0.1707189785945388,0.20509069833925564,0.18776616479670033,0.5192286227401248,0.5656187488907995,True
1,2,1,1,0.1371987284043134,0.006367688927692123,0.0,0.9390154250907785,2.8611858412871017e-07,6.382996035442465e-09,9.499291596315964e-09,0.0014015958838824007,0.0,0.9999999999999999,0.17889908256880746,0.18556701030927836,0.2930752453653218,0.10166121854704635,0.0980411250872244,0.14653187232564513,0.15523692444001647,0.1078236604459476,0.11529161823974032,0.1539149233610777,0.17984317497784974,0.11539845340318622,0.08267990629935562,0.06674601115754497,0.06369809509713986,0.09365299043688258,0.07757291875215877,0.06169105729287139,0.0467120570265489,0.7487148493977513,0.1442542787286064,2.9874525776717044e-07,0.16526610644257705,0.5000000000000004,0.739582462661124,0.8203274479321934,0.93126974283732,0.2032144959833495,0.7216259540423045,0.0,0.3333333333333331,0.0,0.3333333333333332,0.1258741258741258,0.2666666666666665,0.1332525563766988,0.08698685720323757,0.13764829370951528,0.22045068403339116,0.26173177727055047,0.2432485989198124,0.2144448594644276,0.16513171683692135,0.1259374137513276,0.14291576504314654,0.1685590599789485,0.16184518844287774,0.15610570596732265,0.4157570357870647,0.46043909906320807,True
