fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,optimal_budget
1,1,0,1,0.2510383364750646,0.011021577713472643,0.0,0.8507930005171601,1.7249976529800894e-07,1.063865282912153e-08,8.31411496482829e-09,1.0563140485621475e-05,0.0,1.0,0.2765957446808512,0.5249999999999999,0.1845517549742902,0.288194709714258,0.24833423050206083,0.22514258409694965,0.16397783994032045,0.2434258052680679,0.2703493877890817,0.2573938716900508,0.2099302284712734,0.31653632307065316,0.2716068840397655,0.22207217161127246,0.1705397150834218,0.24714824130665614,0.26393947285248753,0.23253162003722727,0.1892773382782097,0.8376068495062903,0.13918629550321196,1.908747209271524e-07,0.20300751879699247,0.6041666666666667,0.7832956768367194,0.7811268890711709,0.8491400182515267,0.3733963398919094,0.4955806743718998,0.0,0.4634146341463416,0.0,0.46341463414634143,0.14864864864864857,0.0,0.14864864864864863,0.015331446109781972,0.007563570242039621,0.007208604728371255,0.0033243598142517795,0.0035150318099362666,0.0028214332408617987,0.03782164505280044,0.04568989543483993,0.021962176312883202,0.015993799170954996,0.011400929926886174,0.02270652325095796,0.023718495912236244,0.013200027938056575,0.0018917654984650558,0.005848023762293577,0.5052725525371816,0.4672437149569993,False
1,1,1,1,0.2477692111828835,0.007689826541143725,0.0,0.8564477814469967,1.7376866264180064e-07,1.0619134405327452e-08,6.4921278893458125e-09,7.102151158239767e-06,0.0,1.0,0.1382978723404256,0.12499999999999983,0.289906103286385,0.2711337714026657,0.2803893795856107,0.2732471581205502,0.1886917217429156,0.23615320396058048,0.26017128710222726,0.2710974271699611,0.23453664222407866,0.28753989443553285,0.28582157516205353,0.2524667197309567,0.1743529016038886,0.2286986490609389,0.23823581846159303,0.22921141536333944,0.19427553941976716,0.7152524138548451,0.14561027837259102,1.908747209271524e-07,0.21303258145363405,0.3333333333333337,0.857882683275419,0.8171621078054336,0.8755998830418226,0.29326311035511593,0.5637483567790146,0.0,0.43902439024390244,0.0,0.4390243902439025,0.3648648648648649,0.0,0.36486486486486475,0.026972750386484848,0.008423545002843284,0.021902647004268094,0.012014450121878437,0.006129949487268765,0.0038055367822502346,0.027674154598037935,0.04191940946717135,0.022089300125253567,0.016582005874291726,0.011400933894238708,0.02150548173882441,0.023818883475767976,0.014178227273145994,0.02442468585774725,0.028104131881268025,0.5590975748678144,0.5903159303479302,True
1,1,2,1,0.23863285513972896,0.006990778636082783,0.25,0.8576039059721513,1.7356946098841433e-07,2.4740441447119455e-09,6.33307977539881e-09,4.754334423255124e-05,0.0,1.0,0.20212765957446813,0.15000000000000002,0.3974960876369328,0.27015716923788824,0.20597217818400937,0.22781848587517128,0.12159186282810763,0.2625711298544936,0.23499848236226595,0.2347992981994962,0.17049389799828019,0.2864008487422153,0.21173069399276823,0.2054848349235523,0.10570632897693033,0.25608056663106815,0.21279760685570104,0.19128188433874016,0.127407471271625,0.6982265326079977,0.14132762312633831,1.4787816160506737e-07,0.20802005012531333,0.5208333333333335,0.8112437575938958,0.845461988731607,0.9365668250914432,0.1628285496354398,0.6326049594814529,0.0,0.3658536585365853,0.0,0.36585365853658536,0.2027027027027027,0.0,0.2027027027027027,0.005643885599828596,0.005799826774743431,2.44882343686874e-05,0.004854479468584224,0.0026710792904352442,0.002329381470408558,0.02592907092402977,0.03830529177118466,0.02172431712924612,0.015147999454419372,0.011540508957793794,0.01921812815803164,0.023819445504271307,0.010968498374157287,0.0019462469799017559,0.007725138987859149,0.49329498735964705,0.45244062986345496,True
1,1,3,1,0.2794940665799033,0.0188574096147001,0.25,0.8701464423008897,1.7296984733201462e-07,1.0884180419955559e-09,7.29616277076374e-09,0.00013317284664760254,0.0,1.0,0.3617021276595745,0.4124999999999999,0.35104718143375624,0.22132350946990897,0.24322278169039202,0.18711890080131055,0.1389515362474425,0.24751283682444336,0.26444382124110977,0.22672462743062138,0.20405023361535557,0.24284817312948448,0.2535764275851726,0.1691577843736135,0.12945101973289652,0.24534345803337648,0.2496929153110944,0.19079451276430281,0.17183324562463564,0.6681252586550555,0.14346895074946467,1.7235859027052807e-07,0.21553884711779447,0.5625,0.8685608837714462,0.8465469849141272,0.928361993718835,0.2539818876355225,0.6045824038470633,0.0,0.658536585365854,0.0,0.6585365853658539,0.37837837837837845,0.0,0.3783783783783784,8.397426124230497e-06,2.7605414185189138e-12,4.568877796670685e-05,3.807802136419523e-12,0.0026710792904352442,0.002329381470210911,0.03901285622119195,0.038131374079481174,0.020124328525444445,0.015017736796145344,0.012776783573596146,0.019284538574588936,0.023818728659092223,0.011350116899570406,0.0019140043588014815,0.004890731595935236,0.5109634454795036,0.5529827685512537,True
1,1,4,1,0.23886649904196094,0.00449871789947023,0.0,0.866792279888179,1.693536608944579e-07,6.157252568429685e-09,7.916970339289406e-09,2.099956099212735e-05,0.0,1.0,0.1808510638297872,0.2499999999999999,0.2345576728343919,0.2502601247376738,0.2614832741408428,0.2556077160979824,0.20071104598063538,0.27358768380464815,0.2741171908509339,0.266618967412535,0.25523570800015793,0.2915144216877814,0.2983585934521583,0.26745996936454564,0.22359239947032306,0.2869683408519755,0.2820893176309951,0.2587383770190387,0.254479153701075,0.7434406162824283,0.14561027837259102,1.908747209271524e-07,0.21052631578947362,0.35416666666666674,0.8003763464695566,0.8878166031426602,0.9456491058672656,0.14070539445005625,0.6759492793242218,0.0,0.780487804878049,0.0,0.7804878048780489,0.33783783783783794,0.0,0.33783783783783794,0.022620106174883546,0.022812446144674717,0.009952155745439627,0.024551131514872555,0.009797531551980973,0.010256819671846377,0.04754055478193307,0.041468968100721704,0.027393403149628622,0.01419907505813887,0.01104078878070996,0.018411259571875765,0.02077133898216746,0.007594173719113167,0.0025004815216901027,0.007599433676866102,0.5912066888566139,0.55226035387724,True
1,1,5,1,0.2590583829248645,0.00883532366285184,0.0,0.856962766166837,1.7094014685540525e-07,2.173208016280972e-09,5.105836745603047e-09,4.340810045995036e-05,0.0,1.0,0.1808510638297872,0.23750000000000004,0.2459809361217811,0.3871520049018343,0.31712225236442837,0.2740698493567737,0.15727011233744737,0.31267567821911924,0.27288122361619305,0.3047826287699842,0.20003372135548014,0.4032206730306808,0.3270624627841896,0.2587032636456944,0.14888734701987438,0.3111716490486165,0.2579022321621798,0.27207082628101387,0.16714581621077007,0.7474430409172275,0.13918629550321196,1.7235859027052807e-07,0.20802005012531333,0.5208333333333335,0.8252009895798609,0.7731123911752888,0.8571473505490572,0.3493963818316837,0.5235255190239955,0.0,0.6829268292682928,0.0,0.6829268292682927,0.4324324324324324,0.0,0.43243243243243246,0.012710224346200753,0.007095096354933241,0.004862538655767301,3.818440213631201e-12,0.0036071525497648475,0.0023293814702235204,0.025001104300263987,0.03804747756388013,0.020124328525444445,0.015017736106307546,0.011400933234415007,0.021896764646164305,0.023818434925001197,0.012421007353366492,0.004020263346466035,0.009671134815097147,0.4867889494434868,0.49358710442013487,True
1,1,6,1,0.22823796509067695,0.0038563515457580334,0.0,0.8727022138580716,1.692813149274405e-07,6.3236268282934145e-09,5.247086471844005e-09,1.1710596328674203e-05,0.0,1.0,0.21276595744680843,0.20000000000000007,0.3458528951486697,0.23070608271972526,0.2129012281955578,0.19456297759000352,0.14514646714379786,0.2272404909721346,0.2007746293090562,0.204992477264198,0.15925307330175986,0.27944089146893336,0.2604439869265174,0.21625292660182216,0.1791483950076912,0.2427967580678142,0.2119394167836931,0.19841682741825784,0.16035223182611713,0.7724058883144451,0.15203426124197,1.908747209271524e-07,0.21303258145363405,0.5000000000000002,0.8880733551210933,0.8660525403789592,0.9222960612828643,0.2405283836475563,0.5284430427485883,0.0,0.43902439024390244,0.0,0.4390243902439025,0.2972972972972974,0.0,0.2972972972972973,2.8528429213819034e-12,2.761913788632307e-12,3.3595446300019093e-12,3.807802136419523e-12,0.0026710792904352442,0.002329381470210911,0.022334513604136345,0.036983672133589864,0.01657279953013235,0.011410695586678564,0.008964508295388614,0.018558705905636134,0.02068436312054184,0.007590350253686719,0.0031091208484952436,0.005634266474001095,0.5504750505910878,0.5608561999273987,True
1,1,7,1,0.2510920718412637,0.007458198335707187,0.0,0.8507113654489751,1.7363962769946425e-07,4.323468987899565e-10,6.98553580850517e-09,0.0003291031496182499,0.0,1.0,0.372340425531915,0.6624999999999999,0.2128559082521664,0.14910214507673414,0.253959049973681,0.25951054001719775,0.20574682597494043,0.11826492452181547,0.2628524903935814,0.25503375269033723,0.21119696289111234,0.19596561708396476,0.2892093062926576,0.2691742573372409,0.2261248501883426,0.13031070100845088,0.2653248041150278,0.2404058115658555,0.2026122656936159,0.884609028508816,0.14346895074946467,1.7235859027052807e-07,0.22055137844611533,0.3750000000000002,0.8786678506829704,0.8185760459361262,0.913152023435539,0.2709686469064026,0.47472282921132114,0.0,0.5853658536585367,0.0,0.5853658536585364,0.5675675675675675,0.0,0.5675675675675675,0.001903553425637674,0.003633420039189539,0.006831342175677311,0.004043988813311237,0.00267107929043872,0.002629081720791091,0.039710258526682585,0.03848018399862368,0.020459931964866375,0.015017748152158672,0.014875953732136214,0.01928455326111106,0.02340071056681866,0.014700554927294322,0.00551772728489657,0.007957052541888913,0.5251416623191614,0.5259504004447214,True
1,1,8,1,0.2344891871569187,0.007257541616820857,0.0,0.8469723472994471,1.7431478667312025e-07,1.0957037607452898e-09,7.3495431731972236e-09,0.0001332413883069095,0.0,1.0,0.2659574468085107,0.425,0.22633020344287932,0.17269173435484408,0.17737320497667008,0.1642922820158459,0.09002539446221292,0.20104723597631313,0.20234958393196845,0.1891047706865494,0.12261529425435258,0.19084604643486436,0.18223353968294065,0.13896264215628817,0.07221260529013107,0.1912041831894501,0.1766996793879635,0.13998037934761365,0.07350913975245321,0.7123712375270737,0.14775160599571727,2.3404694286549708e-07,0.21553884711779447,0.47916666666666674,0.8406378991214836,0.8657805512634553,0.9383498251998765,0.17321743901016218,0.47336900913377156,0.0,0.2682926829268291,0.0,0.26829268292682923,0.37837837837837845,0.0,0.3783783783783784,2.855787858398504e-12,2.804850026451684e-12,3.3595446300019093e-12,0.0008576451795794962,0.006694475921493109,0.002329381470210911,0.03391199658731189,0.03802531707683826,0.02162764829253104,0.015017742680214264,0.01263721746557704,0.017873422029895288,0.023819878424472543,0.011070744309127316,0.00269929367328401,0.004910399245799789,0.5475966581533032,0.5670947290469563,True
1,1,9,1,0.25188216223979476,0.006413397117495241,0.25,0.8478219257676608,1.7345769641601788e-07,5.197622651602534e-10,6.750461899234457e-09,0.00026361487721505896,0.0,1.0,0.2553191489361702,0.5374999999999999,0.15740054361255254,0.27755699169471126,0.22153264381598392,0.16688678401950185,0.09934958659140358,0.2518995423771857,0.21650419912922314,0.17605927753853834,0.14484882902376528,0.30274608062122615,0.24034162166141282,0.1576685362374345,0.09965902820919448,0.2531728054270814,0.20622667716859,0.14408243862929437,0.11733149655887354,0.880471306863857,0.15203426124197,1.1451066740323645e-07,0.21553884711779447,0.5000000000000002,0.8692699166855502,0.850236574878128,0.938058971986488,0.21755140430171555,0.6389400237360958,0.0,0.4634146341463416,0.0,0.46341463414634154,0.5135135135135134,0.0,0.5135135135135135,0.003147198696392624,0.0038166682339163998,0.007021261758624239,0.01035430629191497,0.00441216670214006,0.002450037548640007,0.04572877562609787,0.03848018399968791,0.022360064910091352,0.015474805441422544,0.013214577036597038,0.019736316465194994,0.023090830366062,0.014811901103353075,0.003933873235630775,0.004975162126062253,0.4774943537727763,0.49179104849214533,True
1,1,10,1,0.25719777327304283,0.010928121466605139,0.0,0.8247571068462108,1.700653280888295e-07,3.3898997348792416e-10,6.947006764410701e-09,0.0004189591687900383,0.0,1.0,0.29787234042553196,0.33749999999999997,0.3339440436657888,0.18076967620766926,0.22785074860913124,0.1982535419446516,0.07343379044376519,0.16873810571933734,0.16922382966834104,0.2079615590418944,0.10478453207858607,0.20894444577971372,0.24468655718439025,0.18735974381246567,0.07137844870298804,0.16594273033204188,0.1535697864561293,0.1718181333983989,0.06930642583521074,0.7064430354806728,0.14346895074946467,1.6378134878465789e-07,0.21052631578947362,0.2708333333333335,0.8880103387846336,0.8465165868439684,0.910725774091897,0.3086286831730857,0.47900917502244666,0.0,0.29268292682926833,0.0,0.29268292682926844,0.48648648648648646,0.0,0.4864864864864866,2.855787858398504e-12,2.804850026451684e-12,3.3595446300019093e-12,0.0008576451795794962,0.005085970951172074,0.002329381470148217,0.026215119319603228,0.037681131524536865,0.018709815354234473,0.015017743800206408,0.014311281534868847,0.017873365729007544,0.023631280591258776,0.012437906732747323,0.0023827111519919876,0.004823804650379829,0.46988660871048105,0.4511309080867589,True
1,1,11,1,0.2414396286440203,0.01027069298999388,0.0,0.8316732020605555,1.729432306261553e-07,2.969158693421253e-10,5.456658268268288e-09,0.00037700013531183536,0.0,1.0,0.2765957446808512,0.35000000000000003,0.293539011848871,0.25327714351121167,0.22306337526975395,0.2134692225993886,0.18022621011635387,0.2202766057702794,0.2561601608921351,0.2166360634931983,0.1991214211681709,0.27507154241768494,0.23563484738789742,0.19810965491633814,0.17340295388702043,0.21564802380584813,0.2384647265066574,0.17682746559349938,0.16288048717607229,0.73513852170906,0.14132762312633831,1.3350871223361716e-07,0.21052631578947362,0.4375000000000002,0.8434974191334601,0.7834600341667546,0.8897634042114824,0.3034824834371686,0.4443064080721417,0.0,0.29268292682926833,0.0,0.29268292682926833,0.2702702702702702,0.0,0.27027027027027034,2.8528429213819034e-12,2.761913788632307e-12,3.3595446300019093e-12,0.0008576451795794962,0.0026710792904352442,0.002329381470210911,0.026215119319861865,0.03802531707683826,0.018709815315394628,0.01501779280221496,0.014311274035452813,0.017873357542800058,0.023819124171274665,0.011045555055082373,0.001731228001469256,0.005091767720643658,0.43963698822773933,0.44256956027234795,True
1,1,12,1,0.2762418942322368,0.014041001188035316,0.0,0.840798519611626,1.7332344247889166e-07,2.1377570716160204e-09,4.738097393098656e-09,4.07207558224955e-05,0.0,1.0,0.372340425531915,0.5124999999999997,0.29036847346706507,0.16528451875437267,0.19798067832826494,0.2634702579286323,0.22782079955724654,0.17523592654315745,0.20121907652518334,0.2854201597376307,0.270387919455632,0.18933633049413345,0.20965681986136142,0.24775899649153332,0.22001872806522538,0.17201376093111798,0.18536584947866597,0.25211084696304276,0.24078445049928787,0.8226693186623839,0.14132762312633831,1.4787816160506737e-07,0.21303258145363405,0.5000000000000002,0.876595439750393,0.8612267769216828,0.9349793028063011,0.207496334546114,0.6020122328342545,0.0,0.4878048780487803,0.0,0.4878048780487805,0.32432432432432434,0.0,0.32432432432432434,0.009120490553205412,2.761913788632307e-12,3.334543066836946e-12,0.006849203710319092,0.0026710792904352442,0.0024241668251551328,0.03029031846322241,0.040105488918695545,0.02022103165344964,0.015017734325023917,0.012776775755458577,0.020485642069830792,0.02390618089391592,0.011046273432447176,0.0020234585461305697,0.007115802787015838,0.5332256611383268,0.5610094506601804,True
1,1,13,1,0.23310912123208682,0.0064769652895607585,0.0,0.8211192626580218,1.7163252577215334e-07,4.1180495141118097e-10,5.584586585956478e-09,0.0002765868965959933,0.0,1.0,0.351063829787234,0.4874999999999999,0.28366846783004096,0.17746738554620123,0.2204645123320612,0.14953440153869435,0.14086904641674813,0.1929125292023265,0.20762026226692143,0.1692482445487722,0.1840902642790816,0.2109746066693955,0.2437295246141853,0.145243552857251,0.14648784722889674,0.1957741692753891,0.1998802522064218,0.14013299811245894,0.16118248569253746,0.7928993979860453,0.14561027837259102,2.113671896406096e-07,0.21804511278195488,0.5208333333333335,0.9077720151130735,0.8926380102929983,0.9513826922193727,0.18447946894477535,0.45209587946899465,0.0,0.4634146341463416,0.0,0.46341463414634154,0.2567567567567568,0.0,0.2567567567567568,2.8528429213819034e-12,2.761913788632307e-12,3.3595446300019093e-12,0.0008576451795577482,0.0026710792904352442,0.002329381470210911,0.03951684837183809,0.03802531707683826,0.01997036840291425,0.015017742680214264,0.014311282429714092,0.01928456897087892,0.02381993981190874,0.011046183291976812,0.0017792043692815922,0.004586087830810069,0.5374690107156312,0.539637178733111,True
1,1,14,1,0.23465414757914255,0.005615544757484568,0.25,0.8893046113451603,1.7426912469305012e-07,2.546474068045994e-09,7.25168889975008e-09,5.3371459028259055e-05,0.0,1.0,0.2659574468085107,0.29999999999999993,0.3233671032040193,0.13516754506986717,0.21545522895263058,0.23302992713280868,0.148604239572812,0.16026238089724687,0.21852134553604396,0.2573582284316245,0.19596694547138638,0.155686524677075,0.22160246285226282,0.21131729462583526,0.133763542721979,0.15076604506807767,0.19530027236361447,0.21453855306061265,0.15349295623000514,0.6170521609278605,0.14561027837259102,1.8138197883883245e-07,0.20802005012531333,0.6666666666666672,0.8222764684803012,0.8247423128867126,0.9309369021889733,0.22865181165626575,0.49156607145100517,0.0,0.29268292682926833,0.0,0.29268292682926844,0.2837837837837838,0.0,0.2837837837837837,0.0018516744751476285,7.143300934288437e-06,3.3650441587817625e-12,0.0036628600765602703,0.0026710792904352442,0.004043523890423393,0.02725721826714059,0.039906505435886384,0.022850910933700903,0.015017734325023917,0.012637221174921156,0.017873370466682716,0.023920538931483465,0.011060864883823393,0.0018375329033147362,0.005320767850634761,0.5549418688238773,0.5445497175604637,True
