fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.25684928715224914,0.004000135025488252,0.25,0.8619043716026934,1.8597033116238747e-07,3.1494566478942266e-09,7.17815017295038e-09,0.00033052123709797864,0.0,1.0,0.1847826086956521,0.36458333333333337,0.14760147601476017,0.3678797560488958,0.30576991433295153,0.23748017036985902,0.1729490932599953,0.45731427072618414,0.30132732892369485,0.26003603739597936,0.16801562585600083,0.3711383114438963,0.28342901720559854,0.2192660554171031,0.15472015296996977,0.4521799809055722,0.2615528847773074,0.2264238941451855,0.15953859826721684,0.5437644479842385,0.14468085106382983,1.9078680585240563e-07,0.2287104622871046,0.6170212765957448,0.8696593624956632,0.7336261501096644,0.8046491112031622,0.4433641404195248,0.5579016325465358,0.0,0.39024390243902424,0.0,0.39024390243902435,0.2285714285714286,0.0,0.2285714285714286,0.07565844696035015,0.6535257563966709,0.1377482665093224,0.701031761739104,0.1615739247288737,0.229553987576496
1,1,1,1,0.24979918840304904,0.007350895651597341,0.0,0.7806285859549917,1.8582432290301173e-07,2.9288920756639876e-10,7.988633746173442e-09,0.004379020527651495,0.0,1.0,0.3369565217391305,0.4270833333333335,0.2721944866507491,0.12979015122826632,0.24290284175122623,0.18227303269468131,0.23813535944012942,0.12924012541392704,0.27048160046253367,0.21079459802630307,0.25269264381726364,0.13255553971795853,0.2166883065275076,0.16064700660808118,0.21937104252574335,0.11965501512300625,0.22809149859866695,0.1741226509535564,0.2445035430595448,0.633219237581879,0.1404255319148936,1.7227067519415348e-07,0.24330900243309,0.5957446808510638,0.778086757330648,0.9126651828143686,0.9717998832371588,0.094852187383969,0.44654440306616205,0.0,0.3170731707317072,0.0,0.31707317073170727,0.27142857142857146,0.0,0.2714285714285713,0.09352556128497438,0.6346341639633197,0.15532095517911174,0.6848526320599738,0.18886940476377148,0.2472330830048919
1,1,2,1,0.2526396265738953,0.005664922971275039,0.0,0.824573130575262,1.8897452035364993e-07,7.471925127295386e-10,6.817926342286603e-09,0.0014420222811065342,0.0,1.0,0.3152173913043478,0.39583333333333337,0.2743311808118082,0.262186076589459,0.20134226905729435,0.19500578593157258,0.15971277169987363,0.2730829788895337,0.1966320316857677,0.1910314801430013,0.15461825667433748,0.26094971331374733,0.16778629269548462,0.16746192791971515,0.13227763004254556,0.260261576279627,0.14229054300105848,0.14501855957140408,0.1365850897006533,0.8086336268397512,0.1553191489361701,1.1442275232177615e-07,0.23114355231143552,0.6382978723404258,0.8102605121521695,0.8139305977820364,0.880896824757528,0.2985056032813794,0.5888830524816161,0.0,0.4634146341463414,0.0,0.46341463414634143,0.11428571428571438,0.0,0.11428571428571427,0.04621259562425925,0.4213378738904845,0.1350547429773423,0.469786009051392,0.16190021076166075,0.14139969997515925
1,1,3,1,0.27917342619076396,0.013998928122072853,0.25,0.8947260075935775,1.8469573265662056e-07,1.0965384425493211e-09,7.73924232549555e-09,0.0011048583206349453,0.0,1.0,0.27173913043478265,0.4687499999999999,0.17812814491781295,0.11212696546911094,0.2329684880975018,0.19175653326622766,0.1565911308919281,0.16935788217840853,0.2347931332728137,0.21664701934790642,0.1600436487519845,0.15387863857280504,0.250934935961758,0.22007213702000972,0.18888963270227466,0.19654024161127892,0.23061836265884617,0.22827854639406808,0.19985962021143255,0.6817176883570948,0.14680851063829792,1.860404348078284e-07,0.2408759124087591,0.4042553191489364,0.7876084614874252,0.8794897321113417,0.9370711104390126,0.2884374551633552,0.5210064243409116,0.0,0.26829268292682923,0.0,0.2682926829268293,0.24285714285714294,0.0,0.24285714285714283,0.06036787555431464,0.5300826261517091,0.12793116771666238,0.5838037512829591,0.14415398247075314,0.20855508836367323
1,1,4,1,0.2686280573108653,0.00529502358445734,0.0,0.8598469985684191,1.8393964753484e-07,5.639807335298893e-10,7.411839024850408e-09,0.0020919109331797698,0.0,1.0,0.1195652173913043,0.26041666666666674,0.1328413284132842,0.13781597182743155,0.18585589915861234,0.2130372807409735,0.2618665892354888,0.10303501550110317,0.20690903843499098,0.24937102345408957,0.2737348283162757,0.15484503954782214,0.17583103478574524,0.2106965391985749,0.26143548126823657,0.10841419146246423,0.17650899768599038,0.23175684135108132,0.28172789981166857,0.518534376823311,0.14255319148936169,1.4042340086229596e-07,0.218978102189781,0.4893617021276597,0.8456118698472919,0.829378619053049,0.8818852278130032,0.3550692167145017,0.5760676864451811,0.0,0.5365853658536585,0.0,0.5365853658536585,0.44285714285714284,0.0,0.44285714285714295,0.02308994894987773,0.37175067652356886,0.09023386833876942,0.4168724698710834,0.09275744021748536,0.11623093840894047
1,1,5,1,0.29067247193004164,0.012611062908710603,0.0,0.8440899092307759,1.865537575362402e-07,1.2292564986823378e-09,7.344529095713754e-09,0.00092986194254347,0.0,1.0,0.3152173913043478,0.47916666666666685,0.21379151291512918,0.2729753554413006,0.1784016819302665,0.15654337642911909,0.16394774133347179,0.3257454367200323,0.1993936914116281,0.1888479664507865,0.14935608113846177,0.27085160092586386,0.14227403038548103,0.12596905753059873,0.13492266646954854,0.3129262266343494,0.14325342702589317,0.1403794553014296,0.12885100399437444,0.8073761706604108,0.1510638297872341,1.8129406376325117e-07,0.2408759124087591,0.5744680851063833,0.8672757532920894,0.7623266264159057,0.8537854839046064,0.3716446928888693,0.5630245353790231,0.0,0.5853658536585367,0.0,0.5853658536585367,0.41428571428571415,0.0,0.41428571428571415,0.03614122583136867,0.46451070670617134,0.10280229415267447,0.5198051774620854,0.11902823689259659,0.12555176416104877
1,1,6,1,0.26285971323190205,0.006384926227900236,0.0,0.8444919318086602,1.8345217263552547e-07,5.300489344780363e-09,6.562226334979615e-09,0.00016180689226393279,0.0,1.0,0.19565217391304351,0.3125,0.1992619926199263,0.2622771542010788,0.31025107092504833,0.25288461068380497,0.26723673433805706,0.28005504166765494,0.28020129368118085,0.26316661543929687,0.2630109035110726,0.2764819906702259,0.3020309003662107,0.25121618539870094,0.2674153799913179,0.2826048446189809,0.2515477332288336,0.24462267825453032,0.26996442194369363,0.577890415268282,0.14680851063829792,1.7227067519415348e-07,0.23600973236009726,0.3617021276595749,0.7994602676199087,0.7224139422187008,0.8357871736899853,0.36916147902088475,0.6053068049481412,0.0,0.4390243902439022,0.0,0.4390243902439024,0.2285714285714286,0.0,0.2285714285714286,0.045713777790478194,0.5057715937924945,0.11431272685276703,0.5507405947836463,0.12337349643086357,0.17279667500916843
1,1,7,1,0.24609296446031168,0.005880000741088639,0.0,0.8489423483974942,1.871640274601676e-07,2.7464869511304854e-09,7.3876173434756395e-09,0.00039700992688424,0.0,1.0,0.3369565217391303,0.4062500000000001,0.2894043226146549,0.2235148970021943,0.20429920311307836,0.16279011853704195,0.19412237111958008,0.24545864159502906,0.2166231740872253,0.18516013925197816,0.20144408600424235,0.24099132012501923,0.19831954602443036,0.16464472772526628,0.19785198106949053,0.25318210197860874,0.19188328094417428,0.1726314583310392,0.21608327698399865,0.7408377846233165,0.1404255319148936,2.7259725718446614e-07,0.24574209245742093,0.5319148936170217,0.8691064291994448,0.8842158895630376,0.9116722585558965,0.29980434829937946,0.5868914630987964,0.0,0.36585365853658547,0.0,0.36585365853658547,0.1428571428571429,0.0,0.1428571428571429,0.08082527026585154,0.6299732802807642,0.17585807251027738,0.6764024103875387,0.14330457938510519,0.22640193440944947
1,1,8,1,0.2667456790625628,0.01243981493929602,0.25,0.7747771573600253,1.8777714083781364e-07,1.865758896390449e-09,6.984668199476845e-09,0.0005683316986031947,0.0,1.0,0.4130434782608695,0.4062500000000001,0.37243015287295744,0.25337968177408154,0.233427641328106,0.1528436304548062,0.14648646065775806,0.3234435050527319,0.25863454390832685,0.19129818345191962,0.159904562498713,0.24909189583329688,0.19683052265043421,0.11865745699591523,0.11325915596807246,0.3108357552735547,0.20747573647397077,0.1434864769773191,0.14020420640693088,0.6634164954932871,0.1404255319148936,1.0327133634367855e-07,0.23357664233576642,0.5744680851063833,0.722592624345832,0.8163390689664141,0.8726022846378427,0.33185112543150613,0.5593824861949757,0.0,0.3170731707317072,0.0,0.31707317073170727,0.29999999999999993,0.0,0.29999999999999993,0.11477441282371889,0.8063513444080174,0.17911362764194125,0.8619155956204129,0.22753732205445285,0.3064646591119162
1,1,9,1,0.24613229824243688,0.0030959218037702445,0.0,0.8216662010861694,1.862562085342421e-07,8.317314420676649e-11,7.794618997663225e-09,0.015124315275370224,0.0,1.0,0.1847826086956521,0.30208333333333337,0.19330116378086862,0.026770091490731507,0.07854386552801396,0.08464378069737077,0.1220892069734072,0.07566628991552626,0.07950971504954163,0.07173649012901939,0.10871405570059034,0.05346431451497169,0.07578134574637818,0.09076107507222131,0.13004231046509784,0.08110130427695728,0.04401715922895921,0.05021808809930428,0.11801308769517305,0.7707658855504924,0.15957446808510636,1.7227067519415348e-07,0.24574209245742093,0.5531914893617023,0.8050254711403162,0.8404948004664767,0.9498442538386054,0.24627438420000908,0.45753981541129196,0.0,0.3414634146341463,0.0,0.34146341463414637,0.2285714285714286,0.0,0.2285714285714286,0.10941944980213911,0.7842003353618487,0.19044410916333973,0.8442136927682461,0.22085663220681592,0.20802637888675782
