fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,1,0,1,7.136246550608246,64.72180845384341,7,0.6958987867337303,100.75866218013552,0.6924371995835701,5.35302010127567,7.730693995780357,0.8717175549699552,0.9999999999999928,1.0000001478051477,0.9999999999999988,0.147,0.0409999999999999,3.585365853658537,0.264,0.046,5.739130434782609,0.425,0.049,8.673469387755102,5.710620693571328e-06,5.710620693571328e-06,5.710620693571328e-06,2.4695624495923537e-05,0.0002100549563168,0.0002100549563168,0.0002100549563168,0.0009034805290934,-0.7155062947840102,-0.7155062947840102,-0.7155062947840102,-0.7154927108167102,-0.0178090129302675,-0.0178090129302675,-0.0178090129302675,-0.0177966611107148,0.5686179463487172,0.7297297297297298,1.592950212572123e-05,-2.8818818818818817,0.4467425025853154,0.9406457949500586,0.9347506879375288,0.9889181730855778,0.3007646288470785,-0.089486828183311,0.0001482908,0.0040155017,0.0017617503,0.8889694028,0.2286617108,0.0013479064,0.0004526292,570.3620356528,7.8230983957,2.6437941156,0.0,2.340033662252188e-07,0.0,4.3029052846913574e-07,0.0,4.77367221159459e-07
1,1,1,1,6.542966806063718,50.01628414411589,9,0.8040609613023818,101.49322858351752,0.0183001222724506,4.211758318764198,230.14919004692453,0.870326830207996,0.9999999999999912,1.0000001237033374,0.9999999999999976,0.2799999999999999,0.029,9.6551724137931,0.2799999999999999,0.029,9.6551724137931,0.416,0.039,10.666666666666668,5.005975652840392e-06,5.005975652840392e-06,5.005975652840392e-06,5.005975652840392e-06,0.0001041375026189,0.0001041375026189,0.0001041375026189,0.0001041375026189,-0.6313078382269393,-0.6313078382269393,-0.6313078382269393,-0.6313078382269393,-0.0254036799668778,-0.0254036799668778,-0.0254036799668778,-0.0254036799668778,0.5258734011074014,0.6856856856856854,1.3681576279674705e-05,-2.419419419419419,0.4161849710982659,0.9470604313185808,0.9404945680566088,0.9882084182119338,0.3194469044706672,-0.071487088108043,3.51413e-05,0.0026377426,0.0011653469,1.3181805828,0.0406736031,0.0016957716,0.0001792179,644.1183172335,9.0554729835,3.0421337152,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,1,6.514998664090239,53.430947983408586,9,0.6663673842120033,94.84690088386633,1.9811513743899256,4.680291011991688,2.362409592973648,0.8336912466738731,0.9999999999999892,1.0000002079472443,0.9999999999999962,0.188,0.028,6.7142857142857135,0.255,0.039,6.538461538461538,0.42,0.039,10.76923076923077,4.030792100293167e-06,4.030792100293167e-06,4.030792100293167e-06,1.1392421381081428e-05,4.569892801481089e-05,4.569892801481089e-05,4.569892801481089e-05,0.0001052068330179,-0.868892188789525,-0.868892188789525,-0.868892188789525,-0.8688857923015633,-0.0691949086130804,-0.0691949086130804,-0.0691949086130804,-0.0691907907808514,0.5428691063487249,0.6196196196196196,1.854676923084701e-05,-2.0450450450450446,0.4563318777292576,0.9605107648388846,0.9455545406147458,0.991907884947997,0.2912069829527293,-0.0690258709420044,0.0001014077,0.0024822082,0.0010781197,1.5464729648,0.530995801,0.0016889273,0.0004947002,605.5359048264,7.4325258719,2.431242437,0.0,0.0,0.0,0.0,0.0,1.0853663456399372e-07
1,1,3,1,6.79452489029379,55.8714746409524,10,0.3660543183079675,92.69303097755228,1.521811403736716,4.058824752608021,2.667101023584014,0.7450772519722467,0.9999999999999872,1.0000003922943028,0.9999999999999968,0.222,0.023,9.65217391304348,0.27,0.0199999999999999,13.500000000000004,0.4019999999999999,0.046,8.739130434782608,6.193414312338026e-06,6.193414312338026e-06,6.193414312338026e-06,1.4193715175710844e-05,0.0001204984245266,0.0001204984245266,0.0001204984245266,0.0002209967506134,-0.5937202481648767,-0.5937202481648767,-0.5937202481648767,-0.5937154981948441,-0.0275209004212944,-0.0275209004212944,-0.0275209004212944,-0.0275181342835544,0.531247722882163,0.7077077077077075,0.0001340068896363,-2.815815815815815,0.4446927374301676,0.9621205917421592,0.948449436971826,0.9892729426886394,0.2447619982101208,-0.0835309104149964,5.38196e-05,0.0029434049,0.0012993938,1.3822477292,-0.007941643,0.0020616051,4.4516e-05,622.7405343511,8.0574641855,2.7775549595,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,1,8.663843816226873,101.6961782890473,10,0.4211252470525634,97.37607612802924,0.0386800913018913,4.0966099284996895,105.91003771233012,0.71113745323054,0.999999999999983,1.0000004179516409,0.9999999999999972,0.2029999999999999,0.038,5.342105263157895,0.271,0.037,7.324324324324325,0.417,0.046,9.065217391304348,5.693546257605502e-06,5.693546257605502e-06,5.693546257605502e-06,1.691527628380311e-05,0.0001361736772772,0.0001361736772772,0.0001361736772772,0.0003410526027639,-0.665331023652156,-0.665331023652156,-0.665331023652156,-0.6653235574445213,-0.0243525270066668,-0.0243525270066668,-0.0243525270066668,-0.0243475370075942,0.557657879564414,0.6196196196196196,1.514189325304352e-05,-2.661661661661662,0.4416135881104034,0.9671503334304488,0.9464755808352672,0.9925739434634976,0.3518208329804779,-0.0726643056498208,0.0001017187,0.0039376422,0.0017290005,2.1777674592,0.5535196334,0.0032432045,0.0010227919,586.0443441883,7.6098880364,2.544926604,0.0,0.0,0.0,5.00000000069889e-08,0.0,9.486832981480107e-08
1,1,5,1,9.74161196537506,115.7104008651416,9,0.7080148529304817,102.3200006274512,0.4454952780970196,4.975794699963458,11.16913005502122,0.9014423407022754,0.9999999999999886,1.0000005077377052,0.9999999999999982,0.229,0.05,4.58,0.229,0.05,4.58,0.394,0.049,8.040816326530612,6.805158408479081e-06,6.805158408479081e-06,6.805158408479081e-06,1.0928380481202498e-05,0.000164714644859,0.000164714644859,0.000164714644859,0.0002804989327541,-0.5299641515627638,-0.5299641515627638,-0.5299641515627638,-0.5299619663880059,-0.0191953592800014,-0.0191953592800014,-0.0191953592800014,-0.0191931363928542,0.5634667107704937,0.6636636636636631,1.951148346846616e-05,-2.793793793793794,0.4423292273236282,0.957869561772988,0.9521796232846363,0.9948732294808468,0.2603169144281899,-0.0690515835038375,5.22343e-05,0.0021687677,0.0009422815,1.5088470516,0.4076668883,0.0018058793,0.0004979573,637.3666429593,7.0665326285,2.278258596,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6,1,7.12138868888526,60.48793902061445,8,0.6389173922417936,100.6451646890041,0.3186506471076085,5.291873274657246,16.6071317371911,0.7646922758113074,0.9999999999999858,1.0000004025869689,0.9999999999999968,0.283,0.036,7.861111111111112,0.283,0.036,7.861111111111112,0.414,0.04,10.35,5.870710590499463e-06,5.870710590499463e-06,5.870710590499463e-06,5.870710590499463e-06,0.0001058641999554,0.0001058641999554,0.0001058641999554,0.0001058641999554,-0.6052992146266604,-0.6052992146266604,-0.6052992146266604,-0.6052992146266604,-0.0298679146446735,-0.0298679146446735,-0.0298679146446735,-0.0298679146446735,0.5176031734835064,0.641641641641642,1.951148346846616e-05,-2.3533533533533526,0.4223463687150838,0.9646227398154102,0.9465465102601353,0.9888915528726422,0.4519044475966752,-0.0805303259139223,6.85192e-05,0.0042671153,0.0018972085,0.6788970579,0.0001067752,0.0014793107,1.87551e-05,597.6373213686,8.0963372574,2.6375918232,0.0,0.0,0.0,5.00000000069889e-08,0.0,2.1229848638265878e-07
1,1,7,1,5.612332065027232,33.35098607527282,9,0.4410303460563113,95.82265794631356,0.2143545492127165,4.1477812725381895,19.35009678018125,0.6942485569190567,0.9999999999999796,1.0000001940211822,0.9999999999999964,0.1529999999999999,0.0419999999999999,3.6428571428571423,0.286,0.037,7.72972972972973,0.4279999999999999,0.046,9.304347826086955,7.10783463323154e-06,7.10783463323154e-06,7.10783463323154e-06,4.4618572403670746e-05,0.0001475447041601,0.0001475447041601,0.0001475447041601,0.0008070124359739,-0.5569658397788408,-0.5569658397788408,-0.5569658397788408,-0.5569449474307784,-0.0234748547902386,-0.0234748547902386,-0.0234748547902386,-0.0234593715965322,0.5532956929733819,0.6196196196196196,1.854676923084701e-05,-2.63963963963964,0.473305954825462,0.9753022762045002,0.9568032299500442,0.995751909898208,0.2881771992808325,-0.1012617160500458,0.0002605312,0.0030240422,0.0013222574,0.8442302102,-0.0263412405,0.0011453073,-0.0001441668,559.3534366044,8.9904118609,2.9617690678,0.0,3.409078630090567e-07,0.0,4.173915585400092e-07,0.0,5.789140613362956e-07
1,1,8,1,8.751331622730284,99.70986046891925,10,0.6840468469338392,88.8793560459861,0.3934831348598291,5.9650544014811375,15.15961898495618,0.8576626102560128,0.9999999999999912,1.0000002695569692,0.9999999999999978,0.221,0.046,4.804347826086957,0.261,0.039,6.6923076923076925,0.39,0.044,8.863636363636365,6.246252588158788e-06,6.246252588158788e-06,6.246252588158788e-06,1.0955284855109375e-05,7.292212761264803e-05,7.292212761264803e-05,7.292212761264803e-05,0.0001196524725163,-0.6292720446389873,-0.6292720446389873,-0.6292720446389873,-0.6292690813581151,-0.0494402518022925,-0.0494402518022925,-0.0494402518022925,-0.049437941273785,0.5551070458436164,0.7297297297297298,1.1750871309048075e-05,-2.265265265265265,0.4231188658669574,0.9715699638023376,0.951750212684036,0.9912820850567464,0.2709281738594632,-0.0772789558994212,6.66836e-05,0.0024543086,0.0010866471,1.6229317374,-0.4466708993,0.0013426171,-0.0003723082,621.2402088258,7.6655847382,2.5175936949,0.0,0.0,0.0,0.0,0.0,0.0
1,1,9,1,9.314396689977563,102.14455636231708,9,0.7374206678358144,101.18784598933668,1.8777747661311976,5.61187750369812,2.988578611725804,0.8923306284553765,0.9999999999999892,1.0000004071703048,0.999999999999998,0.257,0.028,9.178571428571429,0.257,0.028,9.178571428571429,0.375,0.044,8.522727272727273,5.976525412600198e-06,5.976525412600198e-06,5.976525412600198e-06,8.627677962471362e-06,7.484254016249362e-05,7.484254016249362e-05,7.484254016249362e-05,9.97900535507224e-05,-0.5552663574598199,-0.5552663574598199,-0.5552663574598199,-0.5552648853552024,-0.04008115526115,-0.04008115526115,-0.04008115526115,-0.04008015526115,0.5681956228455283,0.5535535535535532,1.0617591834829993e-05,-2.1331331331331325,0.4460093896713615,0.9492656035680452,0.9457129918337278,0.9930785159766934,0.2780859215279011,-0.077705078198553,3.137e-05,0.0025740391,0.0011232206,0.9192421952,0.2064785435,0.0012262218,0.0002439359,650.7132126597,7.7523710791,2.5095933118,0.0,0.0,0.0,0.0,0.0,0.0
1,1,10,1,6.965677106636503,58.401522473005365,10,0.6353832923308416,95.05190820068051,0.1723325974157979,5.713672143158195,33.15491223852706,0.7547927356892701,0.999999999999989,1.0000004068888568,0.9999999999999972,0.177,0.053,3.339622641509433,0.25,0.04,6.25,0.399,0.038,10.5,6.465238522665209e-06,6.465238522665209e-06,6.465238522665209e-06,1.6146949345949066e-05,7.28392606740008e-05,7.28392606740008e-05,7.28392606740008e-05,0.0001584707355923,-0.616020482756693,-0.616020482756693,-0.616020482756693,-0.6160145185859579,-0.0531677725039967,-0.0531677725039967,-0.0531677725039967,-0.0531632193375698,0.5656497444961676,0.6636636636636631,1.30051125217341e-05,-2.661661661661662,0.4394904458598726,0.9726142863840048,0.9582959268688094,0.9964151311861104,0.352013680542273,-0.0740543656422571,0.0001236416,0.0036289233,0.001577633,0.8909366971,-0.1756037354,0.0016727773,-0.0004206289,582.2987130873,7.3430383532,2.5114991197,0.0,9.25820099799174e-08,0.0,1.3662601021672342e-07,0.0,2.7720753798813905e-07
1,1,11,1,8.981286682586886,106.09377200056076,9,0.438920366348138,96.5597379177462,1.880686858652944,3.042651861770392,1.61784076268269,0.7321093250258539,0.9999999999999902,1.000000310698983,0.9999999999999958,0.236,0.0419999999999999,5.61904761904762,0.267,0.033,8.090909090909092,0.404,0.034,11.882352941176473,6.216164719953845e-06,6.216164719953845e-06,6.216164719953845e-06,9.928220881612096e-06,0.0001327619009889,0.0001327619009889,0.0001327619009889,0.0001877536809402,-0.6182890041010131,-0.6182890041010131,-0.6182890041010131,-0.6182867089632388,-0.0271544213277356,-0.0271544213277356,-0.0271544213277356,-0.0271529278594976,0.5323573382967808,0.5975975975975976,2.10602195240641e-05,-2.4634634634634627,0.427652733118971,0.9647304609202524,0.9552746463198106,0.9932987394783248,0.3789005105551661,-0.0839164904910813,0.000140279,0.0033237935,0.0014480158,1.3334314491,0.2352760076,0.0020217413,0.0001728213,580.6353807308,8.8135201498,2.7572721679,0.0,7.071067812853855e-08,0.0,2.0000000001685335e-07,0.0,2.7495640500260336e-07
1,1,12,1,8.707819742902029,93.79890256960118,8,0.4720874063583576,102.22770374599202,0.6205372991763453,6.611512657918292,10.654496783181154,0.7862823314296248,0.999999999999993,1.0000001798066331,0.9999999999999968,0.227,0.028,8.107142857142856,0.275,0.032,8.59375,0.4049999999999999,0.039,10.384615384615383,4.442798714628458e-06,4.442798714628458e-06,4.442798714628458e-06,1.1228646661655067e-05,3.163882884389508e-05,3.163882884389508e-05,3.163882884389508e-05,7.74989867224915e-05,-0.7488022208692957,-0.7488022208692957,-0.7488022208692957,-0.7487971395887073,-0.0836209082152595,-0.0836209082152595,-0.0836209082152595,-0.0836170732258723,0.5435496552739901,0.641641641641642,1.2362095437367693e-05,-2.0450450450450446,0.4505005561735261,0.9738895056031488,0.9516679306914562,0.9946594123906204,0.2703612382995053,-0.0854390095494454,5.75339e-05,0.0024681401,0.0010836629,1.3899760904,-0.0016166699,0.0016452934,5.82327e-05,627.6325999994,7.2128344055,2.3124200676,0.0,0.0,0.0,0.0,0.0,0.0
