fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,1,0,1,6.95503989776355,61.46322855270718,6,0.6953128959987017,100.7759940537382,0.6957175240712359,5.350436314785347,7.690529747584029,0.8713497301670344,0.9999999999999928,1.0000001478079683,0.9999999999999988,0.1018201754385964,0.0494736842105263,2.058067375886525,0.2645833333333333,0.0442105263157894,5.984623015873015,0.4195175438596491,0.0417763157894736,10.041994750656167,6.836390170762865e-06,6.836390170762865e-06,9.478776675485974e-06,3.859453235018384e-05,0.0002065397684036,0.0002065397684036,0.0002747235738584,0.0011092965017723,-0.7498223486240443,-0.7498223486240443,-0.7498203672900442,-0.7497985354964916,-0.0246827349649697,-0.0246827349649697,-0.0246810516545002,-0.024660447856608,0.5715733403035054,0.7297297297297298,1.6758078645307688e-05,-2.8378378378378373,0.4503171247357294,0.9406749427769456,0.93475059658565,0.9888636675815734,0.2459402452258413,-0.0964514597942813,0.0002851027,0.0054456115,0.0024004831,1.9453286409,-0.0757947206,0.0052756778,-0.0002539905,531.5642818904,7.7431108039,2.5712513061,0.0,8.448368626920223e-07,0.0,8.312761886662133e-07,0.0,1.0333266190383058e-06
1,1,1,1,6.374806598857363,47.43398492055696,9,0.8035940438966446,101.4954627617003,0.0195418095319192,4.2110437254639566,215.48893507460065,0.8699605557317034,0.9999999999999912,1.0000001237265534,0.9999999999999976,0.2351754385964911,0.0431578947368421,5.449186991869918,0.2351754385964911,0.0431578947368421,5.449186991869918,0.4113267543859649,0.0437609649122806,9.399398646955651,5.1146787443755646e-06,5.1146787443755646e-06,5.1146787443755646e-06,7.362736019376524e-06,9.71081269253165e-05,9.71081269253165e-05,9.71081269253165e-05,0.0001329707790796,-0.6568478534395072,-0.6568478534395072,-0.6568478534395072,-0.6568463768003593,-0.0291237463972515,-0.0291237463972515,-0.0291237463972515,-0.0291227018410301,0.5258734011074014,0.6856856856856854,1.3681576279674705e-05,-2.419419419419419,0.4161849710982659,0.9470948966519068,0.9404945730856596,0.9881468633797422,0.3192424858431578,-0.0575727484567793,6.95992e-05,0.0037077288,0.0016330236,1.0677101389,0.1067108327,0.0017283904,0.0002738499,603.4025799292,7.7872720331,2.5570518211,0.0,0.0,0.0,0.0,0.0,1.2105814354672476e-07
1,1,2,1,6.351552500028354,50.7616194442256,8,0.6653708792131182,94.8573933136729,1.9803215577376545,4.673977123703945,2.3602112017825823,0.8331722506447248,0.9999999999999892,1.0000002081106276,0.9999999999999962,0.1449451754385965,0.0347368421052631,4.172664141414142,0.25625,0.0284210526315789,9.016203703703702,0.4100548245614036,0.0333333333333333,12.301644736842109,4.304772336711552e-06,4.304772336711552e-06,4.304772336711552e-06,1.816572345450919e-05,4.4589395078178095e-05,4.4589395078178095e-05,4.4589395078178095e-05,0.0001747377714851,-0.9070302070341958,-0.9070302070341958,-0.9070302070341958,-0.9070176346787128,-0.0839098745797659,-0.0839098745797659,-0.0839098745797659,-0.0838989533588542,0.5428691063487249,0.6196196196196196,1.854676923084701e-05,-2.0450450450450446,0.4563318777292576,0.960625852278062,0.9455543551116028,0.9918470647654368,0.3094128892038487,-0.0969949495258053,0.0001779411,0.0036401461,0.0015648787,0.8739395912,-0.0059463531,0.0012089922,-3.40082e-05,568.4901946956,8.1265954017,2.6156105558,0.0,3.3751320014375237e-07,0.0,3.5218779944180073e-07,0.0,4.3001402200433067e-07
1,1,3,1,6.621427787088244,53.02827799684584,10,0.3656168171086206,92.72362085640448,1.5235948201158234,4.055817949822205,2.662005604294377,0.7447310157701406,0.999999999999987,1.0000003922864913,0.9999999999999968,0.1825877192982456,0.0294736842105263,6.194940476190478,0.275,0.0378837719298245,7.25904486251809,0.3983333333333333,0.0251315789473684,15.849912739965095,6.380941243364754e-06,6.380941243364754e-06,6.380941243364754e-06,2.5853831471238487e-05,9.901487587050256e-05,9.901487587050256e-05,9.901487587050256e-05,0.0003306836878462,-0.6182977755777465,-0.6182977755777465,-0.6182977755777465,-0.6182857354562072,-0.036410632651043,-0.036410632651043,-0.036410632651043,-0.0364021966077396,0.531247722882163,0.7077077077077075,0.0001340068896363,-2.815815815815815,0.4446927374301676,0.962191131873131,0.948449175605684,0.9892185353979894,0.3322732090230849,-0.0768390889179984,0.0001079835,0.0040080312,0.0017686713,1.4711392433,-0.0537955948,0.0028821857,-1.84906e-05,582.5210866408,8.4098811181,2.7370945217,0.0,7.071067812853855e-08,0.0,1.0000000000842668e-07,0.0,1.21058143551991e-07
1,1,4,1,8.45203043240705,96.786594283968,9,0.4205645076003418,97.39522010598274,0.0323848133534012,4.089331254106901,126.27311479247454,0.7108896649998511,0.999999999999983,1.0000004179627424,0.999999999999997,0.1594407894736842,0.0473684210526315,3.365972222222223,0.2677083333333333,0.0273574561403508,9.785571142284567,0.4215570175438596,0.0396710526315789,10.626312880044225,6.341815481042776e-06,6.341815481042776e-06,6.341815481042776e-06,3.0279659446049104e-05,0.0001202012545544,0.0001202012545544,0.0001202012545544,0.0004732328124118,-0.6959916478078302,-0.6959916478078302,-0.6959916478078302,-0.6959749871627052,-0.0352919005055546,-0.0352919005055546,-0.0352919005055546,-0.0352794398531533,0.5746179203242983,0.6196196196196196,1.514189325304352e-05,-2.5295295295295293,0.4585106382978723,0.96726648515586,0.9464754986304516,0.9925339752800528,0.2789507656937868,-0.1035049911598436,0.0001692465,0.0052740608,0.0022905469,0.9585303271,0.150412237,0.0023341715,0.0003217184,554.8021040468,10.9838476576,3.5739286539,0.0,5.543827337423374e-07,0.0,6.482115258381292e-07,0.0,6.995968053370375e-07
1,1,5,1,9.501045738020148,110.02927618084946,9,0.7075808101644643,102.32269149153028,0.4474055485739013,4.972626875101679,11.114361211996265,0.9012381308766464,0.9999999999999886,1.0000005077607108,0.9999999999999982,0.1868859649122807,0.0568421052631578,3.287808641975309,0.259375,0.0326315789473684,7.94858870967742,0.3890241228070176,0.0355372807017543,10.946929959888926,6.979534313953013e-06,6.979534313953013e-06,6.979534313953013e-06,1.4950003228837447e-05,0.0001257407022093,0.0001257407022093,0.0001257407022093,0.000274045507013,-0.5518346320803204,-0.5518346320803204,-0.5518346320803204,-0.5518302336688403,-0.0275461006317885,-0.0275461006317885,-0.0275461006317885,-0.0275420148989683,0.5634667107704937,0.6636636636636631,1.951148346846616e-05,-2.793793793793794,0.4423292273236282,0.957897025938539,0.9521793320816464,0.9948486695112156,0.3459199636616887,-0.0557045522056355,0.0001019681,0.0031107511,0.0013576457,0.8997909103,-0.277625054,0.0014521819,-0.000422647,595.8717079702,10.5166101765,3.319977367,0.0,0.0,0.0,5.00000000069889e-08,0.0,1.8253522574417325e-07
1,1,6,1,6.940987915118163,57.42296906911404,8,0.638287207411658,100.646646551592,0.3146417922927299,5.288494517087955,16.80798497412497,0.7641262514224795,0.9999999999999858,1.0000004026079772,0.9999999999999968,0.2425109649122806,0.0431578947368421,5.61915650406504,0.2425109649122806,0.0431578947368421,5.61915650406504,0.4121929824561404,0.044813596491228,9.19794470271593,6.18785693543964e-06,6.18785693543964e-06,6.18785693543964e-06,8.203848723848216e-06,9.955997783256402e-05,9.955997783256402e-05,9.955997783256402e-05,0.0001203621441084,-0.6329342054647442,-0.6329342054647442,-0.6329342054647442,-0.6329329294666877,-0.036211260643411,-0.036211260643411,-0.036211260643411,-0.0362105072957428,0.497789142394004,0.641641641641642,8.036084141853858e-06,-2.287287287287288,0.4192825112107623,0.964719301449138,0.9465465916120044,0.9888337122480082,0.3866917132739958,-0.0968716789490329,0.0001194755,0.0059463086,0.0026329565,1.7027872235,0.3120533707,0.0051495977,0.0005531136,562.4479098271,7.7449466323,2.5339477712,0.0,4.6628902874925495e-07,0.0,4.5465166263696455e-07,0.0,5.056443155843566e-07
1,1,7,1,5.464117112236136,31.53893502030745,9,0.4405630530499782,95.82739008181892,0.2088061175617701,4.141973047551303,19.836454486665133,0.6937687149261855,0.9999999999999796,1.0000001939956558,0.9999999999999964,0.1089802631578947,0.051578947368421,2.112882653061224,0.2895833333333333,0.0368421052631578,7.860119047619047,0.4225657894736842,0.0396271929824561,10.663530713890426,8.416897708950777e-06,8.416897708950777e-06,1.3334819831042642e-05,8.011574526469585e-05,0.0001642988631244,0.0001642988631244,0.0002690600532013,0.0014055171717559,-0.5836117795915785,-0.5836117795915785,-0.5836089094101389,-0.5835699349473598,-0.0285433814981189,-0.0285433814981189,-0.0285403907681308,-0.0285079471085833,0.556747439091281,0.5755755755755753,1.854676923084701e-05,-2.661661661661662,0.4429175475687104,0.9754000142256322,0.9568031416876912,0.9957306442074512,0.2394528049360083,-0.1076288502809027,0.0003669526,0.0041043418,0.0017784068,0.7827384356,0.1456267475,0.0015605892,0.0001294945,534.0408151304,8.150750487,2.4997731055,0.0,7.018407941578198e-07,0.0,7.367893188170594e-07,0.0,1.0433016360185465e-06
1,1,8,1,8.534358824368297,94.81941525362,10,0.6834095015848829,88.88496806157453,0.3935062025508832,5.962602807653555,15.152500186785613,0.8573276297431133,0.9999999999999912,1.000000269556451,0.9999999999999978,0.1816228070175439,0.06,3.027046783625732,0.2624671052631578,0.0389473684210526,6.739020270270269,0.3828070175438596,0.0395833333333333,9.670914127423822,6.611200243765594e-06,6.611200243765594e-06,6.611200243765594e-06,1.539012622768184e-05,6.998799256744991e-05,6.998799256744991e-05,6.998799256744991e-05,0.0001430303662326,-0.6566065864406423,-0.6566065864406423,-0.6566065864406423,-0.6566008221019102,-0.0589074912246571,-0.0589074912246571,-0.0589074912246571,-0.0589031881805099,0.5551070458436164,0.7297297297297298,1.1750871309048075e-05,-2.265265265265265,0.4231188658669574,0.9716763966673506,0.951749898829116,0.9912368952099464,0.3153546982308871,-0.0869949002903729,0.0001240573,0.0036503023,0.0015861012,0.585266894,-0.2198929403,0.0012929459,-0.0004887163,582.1161156848,8.5313604915,2.8179438049,0.0,0.0,0.0,1.683130051299238e-07,0.0,4.1110145116127893e-07
1,1,9,1,9.083226635564744,97.08894295283535,9,0.7369348845477481,101.18800246523688,1.8777448915186432,5.611771048806208,2.988569466573085,0.8920817493532792,0.9999999999999892,1.0000004071641169,0.999999999999998,0.2184210526315789,0.0347368421052631,6.287878787878786,0.247828947368421,0.0336842105263157,7.357421875,0.3713925438596491,0.0416776315789473,8.911076032622994,6.009174678104923e-06,6.009174678104923e-06,6.009174678104923e-06,1.1994119195305551e-05,6.172152308265468e-05,6.172152308265468e-05,6.172152308265468e-05,0.0001086719553315,-0.5763875701204466,-0.5763875701204466,-0.5763875701204466,-0.5763841204520894,-0.0512314395652347,-0.0512314395652347,-0.0512314395652347,-0.0512290340785321,0.5681956228455283,0.5535535535535532,1.0617591834829993e-05,-2.1331331331331325,0.4460093896713615,0.94928211015778,0.9457129939561632,0.9930464492037188,0.2780204325612512,-0.0738434884043817,3.31079e-05,0.0033497174,0.0014705348,1.8361968335,0.0198033065,0.0029143717,-3.39402e-05,637.4730155019,8.7678402229,2.8879052128,0.0,0.0,0.0,0.0,0.0,0.0
