fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5
1,1,0,1,2.0229764097362035,5.199819496495087,3,0.5707021974870865,104.89651892426964,1.2075914019966965,4.734390430255713,3.920523467149251,0.7901978074550127,0.9999999999999876,1.0000001433120465,0.9999999999999968,0.1054545454545454,0.04,2.636363636363636,0.3281818181818181,0.04,8.204545454545453,0.2054545454545454,0.1136363636363636,1.808,0.1555914373210628,0.1789050755620598,0.2197752392516838,0.2857427980743064,0.1761407744225089,0.1958588229168709,0.222866996108963,0.2947816836464373,-3.87747767045409,-3.7704227260919474,-3.582749182622001,-3.2798297812630377,-3.655908392085152,-3.568408760196524,-3.4485589072575755,-3.1294345938797137,0.7924084393171639,1.1261261261261255,0.7814350607844542,0.1351351351351351,0.5490196078431373,0.9677673836693608,0.9239141526323518,0.96624195794366,0.1385921309078074,-0.3136203414964993,0.7531562584,1.1761386547,0.5209732448,0.7502564095,-0.0651598401,0.4672544392,-0.0320488451,-19.5556675765,9.4454297896,3.0009977486,1.0198333620987727,0.4063260229866878,1.1091484384606922,0.47430414197353316,1.7455460599728134,0.6349325399955852
1,1,1,1,1.720595547366094,2.729813176628727,2,0.690889865101858,102.22316881594516,0.3589562515148409,4.084285854159899,11.378227393794354,0.7809575935832849,0.9999999999999852,1.0000001186755698,0.9999999999999932,0.1054545454545454,0.0590909090909091,1.7846153846153845,0.2409090909090909,0.1,2.4090909090909087,0.1145454545454545,0.0681818181818181,1.6799999999999995,0.2433630600892609,0.2626368086607448,0.2660865348142984,0.3525803930388073,0.3405226488836539,0.2827607638905798,0.2926645723672914,0.3765117309474837,-2.743091179770086,-2.673216650892629,-2.660710106623787,-2.3471376029763644,-2.2479176813580635,-2.444806873025837,-2.4110484033075106,-2.1252440311255225,0.800720298411829,0.7957957957957954,0.7244350098351338,0.0030030030030028,0.5098039215686274,0.9727242437220204,0.927789362380021,0.9587532524555886,0.1668640433124897,-0.2813968168111346,0.7623864592,1.1953546379,0.5220589112,1.8204980405,0.0165379174,1.1131659036,0.0806017173,-12.9690852342,7.2985595968,2.4130034006,0.31913945393938437,0.39617731549306434,0.42819211083438724,0.41570483782803674,2.295146304488794,0.6116471727007616
1,1,2,1,2.1876265297056805,5.210924905416194,2,0.4717012718077396,97.4425801775766,1.8213830434969007,4.025905754879346,2.2103564482240645,0.7597144588593419,0.9999999999999808,1.0000002537245172,0.9999999999999932,0.1054545454545454,0.0672727272727272,1.567567567567567,0.2781818181818181,0.1436363636363636,1.936708860759493,0.4145454545454545,0.1254545454545454,3.3043478260869565,0.2073635693659402,0.281248287252004,0.3160419685522912,0.4318152534010205,0.2176110434655328,0.2966900491885615,0.3411875590187553,0.4221787367707483,-3.339975430039492,-3.028643357909714,-2.882031322211805,-2.394191107070042,-3.1471011671270017,-2.8290117703792057,-2.6500238591219496,-2.324242893143989,0.8319176907011563,0.94994994994995,1.1723818032865998,0.2452452452452451,0.4803921568627451,0.9843258307262922,0.935346357596539,0.9677303815353536,0.1314612976524703,-0.3638091318576555,0.9459969417,1.2113868416,0.5319550558,1.3946003655,-0.5587164457,0.8963934722,-0.3189920298,-22.656760692,7.3016498974,2.4248553757,1.6717563938050897,0.5721002683746359,1.7959990591258717,0.5951613212584708,4.882703967699723,0.7934422507276583
1,1,3,1,1.9233128361389769,3.947454340444544,2,0.3569862262742787,98.95765545880435,0.3713132125217253,3.690155977077361,9.938121921426248,0.7260329799650025,0.9999999999999772,1.0000003925755936,0.9999999999999916,0.1054545454545454,0.0790909090909091,1.333333333333333,0.259090909090909,0.05,5.181818181818181,0.31,0.0854545454545454,3.627659574468085,0.169375139014284,0.2067297825362594,0.2311582979566679,0.3139031493461677,0.1918834529321128,0.2037979522592983,0.246211161568529,0.3261458482898724,-3.058778427924012,-2.921219846241041,-2.83126176828816,-2.5265536162210225,-2.79449976820893,-2.753298946707439,-2.606632350145736,-2.330214964157125,0.7720682829253809,0.7737737737737733,0.6886164740817027,0.2672672672672673,0.4607843137254901,0.9964391806412204,0.93554254480952,0.9672433329743756,0.146827462083077,-0.3694983821760486,0.6435335534,1.2182720005,0.5359152772,0.8167212816,-0.0243185038,0.5531098215,0.0282677941,-11.698517979,8.1842263501,2.6975369454,0.43015317015636506,0.3303106542381856,0.5974928778355659,0.36673679188267017,1.3296225799786847,0.5364641692063418
1,1,4,1,3.155967023794412,12.75347558250343,3,0.3351834924673588,101.50192975373326,1.176210497471848,3.0146457270250253,2.5630154921289328,0.7120904172974822,0.9999999999999704,1.000000406360864,0.999999999999992,0.1418181818181818,0.0772727272727272,1.8352941176470592,0.3036363636363636,0.0663636363636363,4.575342465753424,0.4181818181818181,0.1418181818181818,2.9487179487179485,0.1628367222203346,0.2498609786536109,0.2863175132759903,0.4135774586387501,0.1905534979240019,0.2763239120466085,0.305215324892265,0.4456953241728235,-3.3303687470171828,-2.984172405693584,-2.8391425091924645,-2.3328821941111384,-2.9955527387190006,-2.6781385572170904,-2.5712188896994688,-2.051338643752578,0.8350094562726151,0.8178178178178177,0.8017583181542541,0.2452452452452451,0.5686274509803921,1.0164318125766851,0.9417707844017802,0.9787018584598544,0.133062180347995,-0.3771589554535015,0.9931786416,1.2695953148,0.5627429588,2.0028635829,0.4620201387,1.1441857152,0.3213826768,-25.2553474496,6.6061062436,2.2066102902,0.5921939970514983,0.522463256432226,0.8558318248128252,0.5600462937728523,2.433225256661299,0.707357383248377
1,1,5,1,3.0413794937058225,10.417356544402118,3,0.640605314410442,103.20756750629477,0.806022456962836,4.162580951664909,5.164348605558563,0.8744575690434765,0.9999999999999836,1.0000005140550443,0.9999999999999964,0.1054545454545454,0.069090909090909,1.526315789473684,0.3154545454545454,0.069090909090909,4.56578947368421,0.2672727272727272,0.0763636363636363,3.499999999999999,0.1655842440816201,0.1595790485774125,0.2148391195164082,0.3002567214919199,0.1821323102611328,0.1821323102611328,0.2450686223483611,0.3415268750661867,-2.7263741379692985,-2.7459955432459777,-2.5654385161263176,-2.2863446240208454,-2.350835317644992,-2.350835317644992,-2.169934534947215,-1.8926800718936727,0.8017664935397169,0.7297297297297298,0.6379766808606282,-0.0410410410410407,0.4803921568627451,0.970715670862746,0.9454631223110846,0.985936561843847,0.1195205838063414,-0.2687398377890059,0.5732406465,1.1762968254,0.5183178494,1.4713834462,-0.391869334,0.9125109747,-0.2860594834,2.5004835919,6.2611998638,2.0902407807,0.2885939800144039,0.3026784776280346,0.26326753385090734,0.28818027647873706,1.0479416306834761,0.4567961312281935
1,1,6,1,2.048145631986184,4.250216940677161,2,0.5264075120956093,101.20347661193676,0.7850761704762859,4.3922564183768245,5.594688239883976,0.647204747247716,0.999999999999976,1.0000004146314048,0.9999999999999925,0.1054545454545454,0.0672727272727272,1.567567567567567,0.2681818181818181,0.1263636363636363,2.1223021582733805,0.25,0.0763636363636363,3.273809523809524,0.1410857865959089,0.235979445010799,0.2873360777733996,0.3738275057640704,0.1584763070263626,0.2424532473717456,0.3118711029679869,0.4083043291492332,-3.0919876080846405,-2.750381879217028,-2.5655041933936973,-2.254145480987709,-2.761174462327617,-2.4856326266762405,-2.2578614876075607,-1.941448576509808,0.8473267566690567,0.9279279279279278,0.9098272894455568,0.1351351351351351,0.5588235294117647,1.0030262624435209,0.9404839387951722,0.9682082807923816,0.1480945091842317,-0.3641638830692925,0.7750911046,1.2378517074,0.5479044698,1.588825982,0.6708907057,1.0624683647,0.4553321588,-16.8471505514,7.3151140972,2.3190700824,1.273081804515832,0.4330351997419578,1.0018904444867998,0.4584609401899046,1.3747947645465264,0.6158934447872172
1,1,7,1,1.1876543250354967,0.1536921204406414,2,0.3272635082835857,96.0540743809748,0.450259467908982,2.995612452258956,6.653080425317132,0.591701341840734,0.9999999999999616,1.0000001955925275,0.9999999999999902,0.1054545454545454,0.0481818181818181,2.188679245283019,0.3472727272727273,0.1345454545454545,2.5810810810810816,0.2372727272727272,0.0854545454545454,2.776595744680851,0.1235783578877974,0.1834197390891268,0.2399625801027649,0.3181539893338634,0.1226523579242482,0.1989321374446289,0.2363250929035014,0.3190573461600799,-3.08702891678731,-2.876249007537481,-2.677087580138519,-2.401673179418085,-3.028296144207287,-2.7650051166551712,-2.635937757941233,-2.350375055628932,0.7369835377770576,0.8838838838838833,0.5208548550577665,0.0250250250250249,0.4705882352941176,1.02015306625211,0.9482714315826803,0.9859768512934248,0.1462474316676782,-0.3956046384191486,0.6223115943,1.1762969567,0.5200870429,1.0110839317,0.2983480996,0.7105427341,0.2014477796,-9.4514327235,8.4541562105,2.7252842588,0.39037280903039023,0.31638726865800276,0.7676637928019464,0.3652432855906512,1.5701061170426678,0.5601919137577456
1,1,8,1,2.7474296062969024,9.664806270764304,2,0.5654621788150267,90.8847301879837,0.4870224594040642,5.175502485615099,10.626825078966592,0.8007056770101386,0.9999999999999868,1.0000002834018062,0.999999999999995,0.1145454545454545,0.0272727272727272,4.2,0.2963636363636364,0.1,2.963636363636364,0.2563636363636363,0.1154545454545454,2.220472440944882,0.2650350931219811,0.2425412619724007,0.2846703638561271,0.3588235791134569,0.3231312412861223,0.2693710324023934,0.3338780744072118,0.3932076207266614,-2.7770165795284685,-2.8620080416444496,-2.702826000002876,-2.422642951441177,-2.3046065976427936,-2.4876496624749067,-2.2680157191367605,-2.0660101425420287,0.8399346642587086,0.94994994994995,0.7621166545204727,-0.0190190190190193,0.5392156862745098,1.0150354664828718,0.9431617104433326,0.9723756269173532,0.1570511508633217,-0.2976423289038011,0.7954203957,1.1572012625,0.5044081778,1.7588491841,-0.312972194,0.9557521402,-0.1437564397,-15.5352196483,8.2749888391,2.6443485634,0.9914479365032628,0.43199988313699833,0.7969526476958336,0.4390708697283839,1.1918455221834108,0.5473976651070787
1,1,9,1,2.8298480868844216,8.37230265994341,3,0.6454216436674816,101.53983815298098,1.7052139770539851,5.599377925950711,3.2836805241442386,0.8397498026867587,0.9999999999999843,1.0000004067437305,0.9999999999999962,0.1054545454545454,0.0790909090909091,1.333333333333333,0.2972727272727272,0.07,4.246753246753246,0.339090909090909,0.0827272727272727,4.0989010989010985,0.1622076378638981,0.1733874114692969,0.1948100189956618,0.2713356808119012,0.197277630472458,0.1984990913855279,0.225558410679227,0.307105344454374,-2.7666151550773668,-2.7296965431576203,-2.658953345532136,-2.406245078780548,-2.2703084025254525,-2.266853792214877,-2.190322973726212,-1.9596869581149003,0.7847436219079924,0.7737737737737733,0.7814350607844542,-0.0410410410410407,0.4705882352941176,0.9535579088199818,0.9442386724788154,0.983083954451691,0.1286360102314596,-0.2885093166222083,0.5662533945,1.1335022303,0.5026926242,1.8140040987,0.179905373,0.9659979704,0.1281963936,-6.4104753806,9.0528000623,3.0979066993,0.33717663777793777,0.28851709201904374,0.4317186094019858,0.32845075105625743,1.2630469923480672,0.4125778451824509
