fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,0,Non-elitist,1.4210854715202004e-14
1,1,1,0,Non-elitist,5.684341886080802e-14
1,1,2,0,Non-elitist,0.0
1,1,3,0,Non-elitist,0.0
1,1,4,0,Non-elitist,1.4210854715202004e-14
1,1,5,0,Non-elitist,0.0
1,1,6,0,Non-elitist,2.842170943040401e-14
1,1,7,0,Non-elitist,0.0
1,1,8,0,Non-elitist,0.0
1,1,9,0,Non-elitist,7.105427357601002e-14
1,1,10,0,Non-elitist,0.0
1,1,11,0,Non-elitist,0.0
1,1,12,0,Non-elitist,1.4210854715202004e-14
1,1,13,0,Non-elitist,0.0
1,1,14,0,Non-elitist,4.263256414560601e-14
1,1,15,0,Non-elitist,2.842170943040401e-14
1,1,16,0,Non-elitist,0.0
1,1,17,0,Non-elitist,3.552713678800501e-13
1,1,18,0,Non-elitist,5.684341886080802e-14
1,1,19,0,Non-elitist,6.821210263296962e-13
1,2,0,0,Non-elitist,0.0
1,2,1,0,Non-elitist,5.684341886080802e-14
1,2,2,0,Non-elitist,5.684341886080802e-14
1,2,3,0,Non-elitist,0.0
1,2,4,0,Non-elitist,7.332801033044234e-12
1,2,5,0,Non-elitist,0.0
1,2,6,0,Non-elitist,5.684341886080802e-14
1,2,7,0,Non-elitist,1.7053025658242404e-13
1,2,8,0,Non-elitist,5.684341886080802e-14
1,2,9,0,Non-elitist,2.8421709430404007e-13
1,2,10,0,Non-elitist,5.684341886080802e-14
1,2,11,0,Non-elitist,1.7053025658242404e-13
1,2,12,0,Non-elitist,5.684341886080802e-14
1,2,13,0,Non-elitist,5.684341886080802e-14
1,2,14,0,Non-elitist,1.1368683772161603e-13
1,2,15,0,Non-elitist,5.684341886080802e-14
1,2,16,0,Non-elitist,5.684341886080802e-14
1,2,17,0,Non-elitist,1.7053025658242404e-13
1,2,18,0,Non-elitist,5.684341886080802e-14
1,2,19,0,Non-elitist,0.0
1,3,0,0,Non-elitist,2.842170943040401e-14
1,3,1,0,Non-elitist,5.684341886080802e-14
1,3,2,0,Non-elitist,0.0
1,3,3,0,Non-elitist,0.0
1,3,4,0,Non-elitist,8.526512829121202e-14
1,3,5,0,Non-elitist,8.242295734817162e-13
1,3,6,0,Non-elitist,2.842170943040401e-14
1,3,7,0,Non-elitist,2.842170943040401e-14
1,3,8,0,Non-elitist,8.526512829121202e-14
1,3,9,0,Non-elitist,2.842170943040401e-14
1,3,10,0,Non-elitist,0.0
1,3,11,0,Non-elitist,5.684341886080802e-14
1,3,12,0,Non-elitist,1.5063505998114124e-12
1,3,13,0,Non-elitist,8.526512829121202e-14
1,3,14,0,Non-elitist,3.694822225952521e-13
1,3,15,0,Non-elitist,2.842170943040401e-14
1,3,16,0,Non-elitist,0.0
1,3,17,0,Non-elitist,3.979039320256561e-13
1,3,18,0,Non-elitist,3.979039320256561e-13
1,3,19,0,Non-elitist,0.0
1,4,0,0,Non-elitist,0.0
1,4,1,0,Non-elitist,0.0
1,4,2,0,Non-elitist,0.0
1,4,3,0,Non-elitist,0.0
1,4,4,0,Non-elitist,5.684341886080802e-14
1,4,5,0,Non-elitist,2.8421709430404007e-13
1,4,6,0,Non-elitist,5.684341886080802e-14
1,4,7,0,Non-elitist,2.842170943040401e-14
1,4,8,0,Non-elitist,0.0
1,4,9,0,Non-elitist,0.0
1,4,10,0,Non-elitist,0.0
1,4,11,0,Non-elitist,3.154809746774845e-12
1,4,12,0,Non-elitist,1.1368683772161603e-13
1,4,13,0,Non-elitist,0.0
1,4,14,0,Non-elitist,5.684341886080802e-14
1,4,15,0,Non-elitist,0.0
1,4,16,0,Non-elitist,0.0
1,4,17,0,Non-elitist,0.0
1,4,18,0,Non-elitist,7.673861546209082e-13
1,4,19,0,Non-elitist,0.0
1,5,0,0,Non-elitist,3.552713678800501e-15
1,5,1,0,Non-elitist,3.1157298963080393e-12
1,5,2,0,Non-elitist,1.0658141036401503e-14
1,5,3,0,Non-elitist,3.552713678800501e-14
1,5,4,0,Non-elitist,2.1316282072803006e-14
1,5,5,0,Non-elitist,3.552713678800501e-15
1,5,6,0,Non-elitist,2.4158453015843406e-13
1,5,7,0,Non-elitist,1.7763568394002505e-14
1,5,8,0,Non-elitist,1.0658141036401503e-14
1,5,9,0,Non-elitist,6.394884621840902e-14
1,5,10,0,Non-elitist,0.0
1,5,11,0,Non-elitist,5.684341886080802e-14
1,5,12,0,Non-elitist,2.842170943040401e-14
1,5,13,0,Non-elitist,2.1316282072803006e-14
1,5,14,0,Non-elitist,5.080380560684716e-13
1,5,15,0,Non-elitist,3.907985046680551e-14
1,5,16,0,Non-elitist,0.0
1,5,17,0,Non-elitist,6.110667527536862e-13
1,5,18,0,Non-elitist,1.4210854715202004e-14
1,5,19,0,Non-elitist,1.0658141036401503e-14
1,6,0,0,Non-elitist,0.0
1,6,1,0,Non-elitist,2.842170943040401e-14
1,6,2,0,Non-elitist,2.842170943040401e-14
1,6,3,0,Non-elitist,5.684341886080802e-14
1,6,4,0,Non-elitist,0.0
1,6,5,0,Non-elitist,5.684341886080802e-14
1,6,6,0,Non-elitist,2.842170943040401e-14
1,6,7,0,Non-elitist,2.842170943040401e-14
1,6,8,0,Non-elitist,5.684341886080802e-14
1,6,9,0,Non-elitist,0.0
1,6,10,0,Non-elitist,0.0
1,6,11,0,Non-elitist,0.0
1,6,12,0,Non-elitist,1.9895196601282805e-13
1,6,13,0,Non-elitist,5.684341886080802e-14
1,6,14,0,Non-elitist,0.0
1,6,15,0,Non-elitist,2.842170943040401e-14
1,6,16,0,Non-elitist,2.842170943040401e-14
1,6,17,0,Non-elitist,0.0
1,6,18,0,Non-elitist,2.842170943040401e-14
1,6,19,0,Non-elitist,0.0
1,7,0,0,Non-elitist,0.0
1,7,1,0,Non-elitist,0.0
1,7,2,0,Non-elitist,0.0
1,7,3,0,Non-elitist,0.0
1,7,4,0,Non-elitist,0.0
1,7,5,0,Non-elitist,1.1368683772161603e-13
1,7,6,0,Non-elitist,0.0
1,7,7,0,Non-elitist,0.0
1,7,8,0,Non-elitist,0.0
1,7,9,0,Non-elitist,0.0
1,7,10,0,Non-elitist,0.0
1,7,11,0,Non-elitist,1.1368683772161603e-13
1,7,12,0,Non-elitist,2.2737367544323206e-13
1,7,13,0,Non-elitist,0.0
1,7,14,0,Non-elitist,1.1368683772161603e-13
1,7,15,0,Non-elitist,3.183231456205249e-12
1,7,16,0,Non-elitist,0.0
1,7,17,0,Non-elitist,0.0
1,7,18,0,Non-elitist,1.1368683772161603e-13
1,7,19,0,Non-elitist,1.4779288903810084e-12
2,1,0,0,Non-elitist,3.254689094446775
2,1,1,0,Non-elitist,0.005127449533517847
2,1,2,0,Non-elitist,0.4856462508976165
2,1,3,0,Non-elitist,0.13155988746098046
2,1,4,0,Non-elitist,1.672567035343235
2,1,5,0,Non-elitist,2.940869376493822
2,1,6,0,Non-elitist,0.01045529966347658
2,1,7,0,Non-elitist,4.3068751036433355
2,1,8,0,Non-elitist,0.10083460398172406
2,1,9,0,Non-elitist,0.4996017753471165
2,1,10,0,Non-elitist,0.00333485880759099
2,1,11,0,Non-elitist,0.09476146907164207
2,1,12,0,Non-elitist,3.047311337855831
2,1,13,0,Non-elitist,0.28601232304833957
2,1,14,0,Non-elitist,12.906943761182333
2,1,15,0,Non-elitist,3.2680373142825374
2,1,16,0,Non-elitist,9.506780400696499
2,1,17,0,Non-elitist,1.1410917873981248
2,1,18,0,Non-elitist,4.3790232830253615
2,1,19,0,Non-elitist,10.887453131728392
2,2,0,0,Non-elitist,0.3754554562929542
2,2,1,0,Non-elitist,0.01471004698585432
2,2,2,0,Non-elitist,2.406449594547979
2,2,3,0,Non-elitist,18.85396843769466
2,2,4,0,Non-elitist,0.3622833803487566
2,2,5,0,Non-elitist,7.180042603391328
2,2,6,0,Non-elitist,0.7594357462264867
2,2,7,0,Non-elitist,0.0728487222410763
2,2,8,0,Non-elitist,0.0400144742228008
2,2,9,0,Non-elitist,18.960046880142542
2,2,10,0,Non-elitist,0.002260307789569538
2,2,11,0,Non-elitist,7.982091175173622
2,2,12,0,Non-elitist,0.0023169370775661946
2,2,13,0,Non-elitist,0.12008180556671277
2,2,14,0,Non-elitist,0.2658142613022676
2,2,15,0,Non-elitist,0.04418039550179742
2,2,16,0,Non-elitist,2.9207425313870772e-05
2,2,17,0,Non-elitist,2.851770141109327
2,2,18,0,Non-elitist,0.07965680026478594
2,2,19,0,Non-elitist,0.401301694316075
2,3,0,0,Non-elitist,3.950567374591401
2,3,1,0,Non-elitist,6.880281194747127
