fid,iid,rep,a1_budget,algname,achieved_regret
1,1,0,0,BFGS,2.842170943040401e-14
1,1,1,0,BFGS,4.263256414560601e-14
1,1,2,0,BFGS,4.263256414560601e-14
1,1,3,0,BFGS,4.263256414560601e-14
1,1,4,0,BFGS,9.947598300641403e-14
1,1,5,0,BFGS,2.842170943040401e-14
1,1,6,0,BFGS,2.842170943040401e-14
1,1,7,0,BFGS,4.263256414560601e-14
1,1,8,0,BFGS,1.4210854715202004e-14
1,1,9,0,BFGS,8.526512829121202e-14
1,1,10,0,BFGS,9.947598300641403e-14
1,1,11,0,BFGS,1.4210854715202004e-14
1,1,12,0,BFGS,4.263256414560601e-14
1,1,13,0,BFGS,7.105427357601002e-14
1,1,14,0,BFGS,1.4210854715202004e-14
1,1,15,0,BFGS,8.526512829121202e-14
1,1,16,0,BFGS,8.526512829121202e-14
1,1,17,0,BFGS,2.842170943040401e-14
1,1,18,0,BFGS,7.105427357601002e-14
1,1,19,0,BFGS,1.2789769243681803e-13
1,2,0,0,BFGS,9.094947017729282e-13
1,2,1,0,BFGS,1.4210854715202004e-12
1,2,2,0,BFGS,1.9895196601282805e-12
1,2,3,0,BFGS,5.115907697472721e-13
1,2,4,0,BFGS,1.0231815394945443e-12
1,2,5,0,BFGS,1.1937117960769683e-12
1,2,6,0,BFGS,1.0800249583553523e-12
1,2,7,0,BFGS,2.2168933355715126e-12
1,2,8,0,BFGS,1.0800249583553523e-12
1,2,9,0,BFGS,1.9895196601282805e-12
1,2,10,0,BFGS,2.0463630789890885e-12
1,2,11,0,BFGS,1.0231815394945443e-12
1,2,12,0,BFGS,7.389644451905042e-13
1,2,13,0,BFGS,2.1032064978498966e-12
1,2,14,0,BFGS,1.1937117960769683e-12
1,2,15,0,BFGS,9.663381206337363e-13
1,2,16,0,BFGS,6.821210263296962e-13
1,2,17,0,BFGS,1.0800249583553523e-12
1,2,18,0,BFGS,9.663381206337363e-13
1,2,19,0,BFGS,7.389644451905042e-13
1,3,0,0,BFGS,8.526512829121202e-14
1,3,1,0,BFGS,2.5579538487363607e-13
1,3,2,0,BFGS,9.947598300641403e-13
1,3,3,0,BFGS,2.2737367544323206e-13
1,3,4,0,BFGS,3.410605131648481e-13
1,3,5,0,BFGS,1.4210854715202004e-13
1,3,6,0,BFGS,2.842170943040401e-14
1,3,7,0,BFGS,2.842170943040401e-14
1,3,8,0,BFGS,5.684341886080802e-14
1,3,9,0,BFGS,1.7053025658242404e-13
1,3,10,0,BFGS,5.684341886080802e-14
1,3,11,0,BFGS,2.8421709430404007e-13
1,3,12,0,BFGS,1.1368683772161603e-13
1,3,13,0,BFGS,2.842170943040401e-14
1,3,14,0,BFGS,1.4210854715202004e-13
1,3,15,0,BFGS,5.684341886080802e-14
1,3,16,0,BFGS,1.1368683772161603e-13
1,3,17,0,BFGS,1.7053025658242404e-13
1,3,18,0,BFGS,2.842170943040401e-14
1,3,19,0,BFGS,4.831690603168681e-13
1,4,0,0,BFGS,1.4210854715202004e-13
1,4,1,0,BFGS,3.126388037344441e-13
1,4,2,0,BFGS,2.2737367544323206e-13
1,4,3,0,BFGS,1.1368683772161603e-13
1,4,4,0,BFGS,5.684341886080802e-14
1,4,5,0,BFGS,8.526512829121202e-14
1,4,6,0,BFGS,2.8421709430404007e-13
1,4,7,0,BFGS,2.8421709430404007e-13
1,4,8,0,BFGS,2.842170943040401e-14
1,4,9,0,BFGS,1.4210854715202004e-13
1,4,10,0,BFGS,1.1368683772161603e-13
1,4,11,0,BFGS,5.684341886080802e-14
1,4,12,0,BFGS,2.5579538487363607e-13
1,4,13,0,BFGS,3.126388037344441e-13
1,4,14,0,BFGS,5.684341886080802e-14
1,4,15,0,BFGS,8.526512829121202e-14
1,4,16,0,BFGS,5.684341886080802e-14
1,4,17,0,BFGS,2.5579538487363607e-13
1,4,18,0,BFGS,1.4210854715202004e-13
1,4,19,0,BFGS,3.979039320256561e-13
1,5,0,0,BFGS,3.552713678800501e-15
1,5,1,0,BFGS,0.0
1,5,2,0,BFGS,2.4868995751603507e-14
1,5,3,0,BFGS,1.4210854715202004e-14
1,5,4,0,BFGS,7.105427357601002e-15
1,5,5,0,BFGS,3.552713678800501e-15
1,5,6,0,BFGS,3.552713678800501e-15
1,5,7,0,BFGS,3.552713678800501e-15
1,5,8,0,BFGS,3.552713678800501e-15
1,5,9,0,BFGS,1.0658141036401503e-14
1,5,10,0,BFGS,1.4210854715202004e-14
1,5,11,0,BFGS,3.552713678800501e-15
1,5,12,0,BFGS,3.552713678800501e-15
1,5,13,0,BFGS,0.0
1,5,14,0,BFGS,0.0
1,5,15,0,BFGS,2.4868995751603507e-14
1,5,16,0,BFGS,3.552713678800501e-15
1,5,17,0,BFGS,3.552713678800501e-15
1,5,18,0,BFGS,3.552713678800501e-15
1,5,19,0,BFGS,3.197442310920451e-14
1,6,0,0,BFGS,1.1368683772161603e-13
1,6,1,0,BFGS,5.684341886080802e-14
1,6,2,0,BFGS,2.5579538487363607e-13
1,6,3,0,BFGS,5.684341886080802e-14
1,6,4,0,BFGS,2.5579538487363607e-13
1,6,5,0,BFGS,9.947598300641403e-13
1,6,6,0,BFGS,3.979039320256561e-13
1,6,7,0,BFGS,1.1368683772161603e-13
1,6,8,0,BFGS,1.1368683772161603e-13
1,6,9,0,BFGS,1.9895196601282805e-13
1,6,10,0,BFGS,1.7053025658242404e-13
1,6,11,0,BFGS,2.5579538487363607e-13
1,6,12,0,BFGS,1.7053025658242404e-13
1,6,13,0,BFGS,3.410605131648481e-13
1,6,14,0,BFGS,3.979039320256561e-13
1,6,15,0,BFGS,1.4210854715202004e-13
1,6,16,0,BFGS,2.5579538487363607e-13
1,6,17,0,BFGS,5.115907697472721e-13
1,6,18,0,BFGS,2.842170943040401e-14
1,6,19,0,BFGS,1.1368683772161603e-13
1,7,0,0,BFGS,6.59383658785373e-12
1,7,1,0,BFGS,1.3642420526593924e-12
1,7,2,0,BFGS,4.547473508864641e-12
1,7,3,0,BFGS,1.5916157281026244e-12
1,7,4,0,BFGS,4.661160346586257e-12
1,7,5,0,BFGS,4.320099833421409e-12
1,7,6,0,BFGS,7.275957614183426e-12
1,7,7,0,BFGS,2.3874235921539366e-12
1,7,8,0,BFGS,3.751665644813329e-12
1,7,9,0,BFGS,8.753886504564434e-12
1,7,10,0,BFGS,4.206412995699793e-12
1,7,11,0,BFGS,6.480149750132114e-12
1,7,12,0,BFGS,9.094947017729282e-13
