fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,optimal_budget
1,1,0,1,0.211060861814539,0.06181886341403162,0.875,0.8057336155157279,0.0003218967092839181,2.4303735365784014e-08,1.3966947711037809e-08,5.2852548280727204e-05,0.878237574669758,1.0,2.236166980751353e-19,0.44855967078189296,0.039647577092511016,0.5060613457001056,0.0011169224551122773,0.0018448849302750059,0.0027818109024188627,0.00637295158343292,0.0028329053903632657,0.00577320726254643,0.008396476805494877,0.020855288302204636,0.5448561269630522,0.6502354011362976,0.6658266368618002,0.7022287631941229,0.6281929478002062,0.7855107892352738,0.8090984641478187,0.8820788059946787,0.38269349240978157,0.041782729805013935,8.309968318227789e-08,0.04892966360856271,0.5989304812834224,0.7229034766721725,0.8986282985656999,0.9738474842739729,0.04144577123223522,0.8025426008242615,1.0,0.1323529411764706,0.11016949152542373,0.11864406779661017,0.4020618556701031,0.1021276595744681,0.18994640246873476,0.2709580241499878,0.29328233960095296,0.2869364003225014,0.3156150366216935,0.3209252523647726,0.3087198783843496,0.3130556614553017,0.3101698075874985,0.3071081801934408,0.2955436888447964,0.28783571692248755,0.30431061609074833,0.31662830500245165,True
1,1,1,1,0.18329160990142518,0.04340447529782927,0.375,0.7388053298767794,0.00032188988803788043,1.4286920567845056e-10,1.0443126422221527e-08,0.012059604649882264,0.8665458800325964,1.0,1.1519648082658485e-19,0.33744855967078186,0.06607929515418502,0.27095319455583056,0.0026247504551517556,0.0037803779006455557,0.005240755705369513,0.009864466568430026,0.003646510366185676,0.006621536888105987,0.008695058343186495,0.01762057220884724,0.5499181673432096,0.6562796913071824,0.6721525084301134,0.7092619038922068,0.5834641463223492,0.7292851616150888,0.7510715901709476,0.8180466767425625,0.3390687483055079,0.01949860724233987,1.0709027046942902e-07,0.10397553516819566,0.518716577540107,0.7299853125719344,0.9318242083451482,0.9803049512685161,0.03841434807208868,0.7882611699255851,1.0,0.1372549019607843,0.15536723163841806,0.0855793275909975,0.41237113402061865,0.1191489361702126,0.16940545911396881,0.34284339975378153,0.3225915323356685,0.3045740295025188,0.2924548307856145,0.3423175499943899,0.30759402019919335,0.31522386868839297,0.3031626877260444,0.31734652904797633,0.3123071836516745,0.30884449933555097,0.3138556127508727,0.3143508362000823,True
1,1,2,1,0.20838922711040037,0.05917441885994511,0.375,0.575504060237677,0.0003218854115577823,2.0018238236170214e-09,1.858136653490072e-08,0.0014914390006808532,0.739096514626161,1.0,5.082197683525802e-19,0.4526748971193415,0.061674008810572695,0.37490846961191104,0.0009824587702287164,0.0015810151317421689,0.0023893297336455795,0.0068988835471039504,0.0016062186059372,0.003240552867447178,0.004525953092569444,0.013594608912267764,0.5519839821649964,0.6587290454735462,0.6745604900091214,0.7118672429721498,0.5978197609847551,0.7473308638619947,0.7695901370683205,0.8384823491906837,0.2946743522873174,0.03621169916434548,7.898923907442133e-08,0.06422018348623859,0.49197860962566864,0.7310167466150725,0.931668157639512,0.9778687160562992,0.02656849513661988,0.7508582002012576,1.0,0.16176470588235295,0.07909604519774,0.18943170488534394,0.4690721649484536,0.08085106382978724,0.26262790319961027,0.21500320557909863,0.2066437052417177,0.21304998961745214,0.2386385511985508,0.23913016855114855,0.2433317722637703,0.22323265530261654,0.2696903279580981,0.2885804396395437,0.27119176625108976,0.27640191179434415,0.26334452160694605,0.24431482198319363,True
1,1,3,1,0.18879296306413773,0.04794690903674393,0.5,0.4093933401585605,0.00032188515228596585,2.5786296075385495e-09,1.1398283418728956e-08,0.0006977320617855305,0.6247933741042502,1.0,1.0164395367051604e-19,0.522633744855967,0.039647577092511016,0.5822146285900249,0.0010367889557720952,0.001960414566066069,0.002668865864852388,0.004862686118386222,0.0013227384151718248,0.003211448799528041,0.004168936869512195,0.008038949531142358,0.5525749313203889,0.6595217004978,0.6753424670827093,0.7120877026620913,0.579420820730446,0.7243055058454493,0.7457753235125735,0.8115173664780753,0.36192135005387693,0.022284122562674175,5.4007527267154755e-08,0.07645259938837917,0.5614973262032086,0.7884150007373663,0.9606631806121346,0.9933371474047349,0.03640707713931479,0.7566036772218676,1.0,0.15196078431372548,0.14406779661016947,0.10080285459411242,0.47938144329896903,0.07659574468085106,0.2792756212441124,0.29042103030245575,0.27204566738482705,0.22499321910019476,0.25707512072849115,0.23586610661554772,0.2903810755165518,0.31548460136704415,0.33756188710521995,0.302211242515797,0.2852816134927613,0.2718056094906549,0.25769623194398916,0.24136145794789632,True
1,1,4,1,0.2920127476156994,0.11977392853517421,0.5,0.6215279197048811,0.0003218920375748326,1.5343556417190609e-09,1.4514796164640435e-08,0.0015295603506386476,0.8435015305863548,1.0,1.1519648082658485e-19,0.3991769547325102,0.030837004405286347,0.5301440078105929,0.0017083412056914452,0.0030290180329505807,0.004621063215768386,0.01061650621331007,0.002698200621777072,0.006402860912026723,0.00904508301597237,0.022776298784413125,0.5788742000010371,0.690992209975067,0.7079910150727476,0.7480696425650692,0.6124185312162249,0.7658155652250452,0.7888048522691918,0.8600130794907679,0.26141622173369683,0.016713091922005596,7.898923907442133e-08,0.07339449541284401,0.44385026737967914,0.7771297843950236,0.9310938438988228,0.9884302800242927,0.031137772572292777,0.7261178639737316,1.0,0.1323529411764706,0.09039548022598871,0.14362176628010703,0.4278350515463918,0.1319148936170213,0.15938351864939487,0.19925817697211975,0.20924248572453702,0.206452084316767,0.18504106712588583,0.2257053019134433,0.25444702036988964,0.25458639665958427,0.24915200113048327,0.26709332798225516,0.2781043790483452,0.2416222870748181,0.25182900711956274,0.257255965424649,True
1,1,5,1,0.2826177150396436,0.10472174564529803,0.625,0.6899579609278713,0.0003218929029990829,9.612313285569306e-09,9.495341708655422e-09,0.00012384828735405767,0.8757741755883277,1.0,2.236166980751353e-19,0.4526748971193415,0.0352422907488985,0.5489731162174413,0.0027734604665892804,0.0045031737398367674,0.006281177253852745,0.011810596504299269,0.00554283277909561,0.01127041291104199,0.014937451286991942,0.029925554163709733,0.5940755887673737,0.7091712311539975,0.7267412446278805,0.7680548701712713,0.6295275690079497,0.7872636030747936,0.810975235525165,0.8842696992458776,0.42876695194200876,0.01949860724233987,1.870907458699737e-07,0.030581039755351702,0.5080213903743318,0.749306870142213,0.9365991950921371,0.9891721910850021,0.02882008993313878,0.8161638593650036,1.0,0.14705882352941177,0.11299435028248576,0.12564480471628592,0.4226804123711341,0.1063829787234041,0.19119072443114846,0.25318934210070476,0.22896249027236032,0.2483387927433609,0.23282475380827442,0.23527726407831057,0.25398891322879263,0.2511079576817736,0.2512973156629797,0.2327261398288438,0.2556711003298658,0.24353816078891918,0.24915396066266354,0.25511402612680345,True
1,1,6,1,0.20178601926609227,0.054438558614738376,0.5,0.6228595633505277,0.0003218903503112012,8.584843133389172e-09,1.2134285336240624e-08,0.00019357815055983535,0.7561071739820697,1.0,1.0164395367051604e-19,0.4403292181069959,0.02202643171806167,0.6899061397474867,0.0012640708320334404,0.0022482680115223936,0.00358365537180026,0.008723248308116821,0.0021108352459593576,0.004650425916352073,0.0071614898463870594,0.018471348110158138,0.5713153699237047,0.6819113144562492,0.6985861259988149,0.7377965098942195,0.6097032004679572,0.7623199335950065,0.7851970893952487,0.8558219236275278,0.40401780748241944,0.02506963788300845,9.19731094794343e-08,0.06422018348623859,0.5508021390374334,0.7634154879731423,0.9361040120395867,0.9749902678190531,0.03842559506187007,0.7121430771500017,1.0,0.1372549019607843,0.09887005649717515,0.13559322033898308,0.41237113402061865,0.12765957446808512,0.15915489145146444,0.19088085484918416,0.21341721884380824,0.2035219565058502,0.19892600559084442,0.2248745269888204,0.23203976420208747,0.24555006590157627,0.24181266501288914,0.2476633324093593,0.25370668194691204,0.23987287982801175,0.25800203296735635,0.2581248783392644,True
1,1,7,1,0.1892734653611146,0.04659614540991527,0.5,0.5069972353938011,0.0003218888140026913,4.10428222319018e-09,9.905998080520852e-09,0.00036371316356743075,0.6966256962493749,1.0,0.0,0.4814814814814815,0.05286343612334801,0.44471564559433724,0.0010824981827417504,0.0019668675246360657,0.002821087805802239,0.007408709329877903,0.001926776110679216,0.004851599765025534,0.006405861339885362,0.01740719976700171,0.5965551516550021,0.7120584635189515,0.7295783128993776,0.7709521341111658,0.6288980281185502,0.7864531736541783,0.809977177695649,0.8829385762418293,0.308810304009858,0.016713091922005596,6.129186839611238e-08,0.05810397553516819,0.5935828877005349,0.7506123184727023,0.9560877746721628,0.9895932399256683,0.020690562069711788,0.7378347783223115,1.0,0.1372549019607843,0.07909604519774,0.16699900299102693,0.41752577319587636,0.06382978723404256,0.2865263695213346,0.20105610875453897,0.21066483920177975,0.1672615666361628,0.174320187460785,0.19185768178817944,0.23354821267249903,0.22287976131920498,0.21169383020568727,0.23720546881179824,0.24286598948994662,0.21578180210480613,0.21830620023250874,0.2121437953275872,True
1,1,8,1,0.2757751156521888,0.1050871396134724,0.5,0.5128037396766206,0.0003218856606216016,1.849301058584881e-08,1.222271448232214e-08,6.76631304138674e-05,0.8675166876153719,1.0,1.9922214919421144e-18,0.3786008230452675,0.05726872246696035,0.33616381691353103,0.0021648344921764494,0.00335528249856805,0.005209403805035506,0.012128839441572828,0.0030118800370214946,0.006149013248556223,0.00905982296608545,0.022559452018787354,0.5577610604113583,0.6656998338967771,0.6819770406385204,0.7204057880126465,0.5932313131886319,0.7416439677502014,0.7639413604222713,0.8328187673499716,0.33465189508777016,0.016713091922005596,3.106737111660386e-07,0.08868501529051984,0.5294117647058825,0.7366824784768611,0.9251866821764005,0.982337637339277,0.02262774059127806,0.7667974261968308,1.0,0.15196078431372548,0.09604519774011301,0.15084745762711865,0.4381443298969073,0.07234042553191491,0.27088997323654235,0.18179418837058034,0.20620211403424704,0.18723372665952526,0.20315268588848695,0.23135912199434103,0.2802171346871304,0.26306818327544185,0.2556731080148072,0.2547320858873797,0.24589353287706772,0.2226311365749201,0.2310254849805149,0.23591696905689236,True
1,1,9,1,0.22657117693875092,0.07117937031939363,0.5,0.6476367274790029,0.00032188915466651,1.8418408631147328e-08,9.687187433338768e-09,4.581589774241893e-05,0.8281057977242473,1.0,6.098637220230962e-20,0.40740740740740733,0.02202643171806167,0.6437526349657176,0.002596310467137364,0.0044690057885450815,0.006710276764411469,0.014911107124390716,0.003003263112129852,0.006672126596757995,0.00972921884279508,0.021500463891332387,0.5430473094787884,0.6482812098245927,0.6641036092480517,0.7015903908038684,0.5637672588805631,0.7047761755567408,0.7259923107550549,0.7910112412205934,0.2732186234323646,0.03621169916434548,6.318840964691068e-07,0.12844036697247707,0.4652406417112299,0.7611538509618629,0.9400336068773136,0.9905886142284269,0.028581609925833446,0.7824659165065821,1.0,0.1323529411764706,0.1016949152542373,0.12832929782082325,0.41237113402061865,0.051063829787234054,0.3334145417140382,0.2200896548384546,0.22158558430317543,0.21339864053582494,0.2330258264109216,0.22568481868742649,0.24296080714871998,0.24656397588647302,0.22759122526966016,0.24457467110580708,0.24003973814071958,0.23462834068977678,0.2412274281804321,0.2526169830906146,True
1,1,10,1,0.22692208442090697,0.06596000290941126,0.5,0.6978166712860369,0.00032188789178126226,4.475339547258244e-09,1.4775021731911015e-08,0.0005061492599815346,0.8500985191609056,1.0,1.6940658945086007e-19,0.493827160493827,0.061674008810572695,0.4066390041493775,0.0024227849889281697,0.003974566862517788,0.006250332706726044,0.01363489656038536,0.0037168611897752876,0.007870889508129891,0.011415837350573518,0.026814477078342405,0.5851715844192883,0.6985191663523176,0.715880688592812,0.7568125312905065,0.6110807831370592,0.7641053825930574,0.7871421652032731,0.858349244674075,0.4467104236269055,0.016713091922005596,2.410906802326776e-07,0.07339449541284401,0.53475935828877,0.7501411235691746,0.9602146645304506,0.9894458755720014,0.004865010630974942,0.7867715715866025,1.0,0.1372549019607843,0.09887005649717515,0.13559322033898308,0.41752577319587636,0.12765957446808512,0.16084673271614966,0.3083017448714471,0.28594265508585304,0.274147858942998,0.26239261833962435,0.27889439962561197,0.2782065465380461,0.27216993403607587,0.2566718801837662,0.2557389520511112,0.25878965309647006,0.24380892615836525,0.26837182473948584,0.259218681428715,True
1,1,11,1,0.2741576557823,0.10686401989253669,0.5,0.5025621648018271,0.0003218869195917812,1.3536902545826767e-08,1.258833773649884e-08,0.00011251304403972738,0.8493859040953006,1.0,1.1519648082658485e-19,0.4609053497942385,0.05286343612334801,0.4270875708513002,0.001251849102865092,0.002420282366227234,0.003700233449473017,0.00890578128082394,0.0016464235829448232,0.004054475317907067,0.006092644665699776,0.015460650769245939,0.5648067771452107,0.6741838490191213,0.6906007556317787,0.7292417621078744,0.5888188853595645,0.7361450043178265,0.7581577299490088,0.8259493772062333,0.41233822630947636,0.016713091922005596,1.1852435652540045e-07,0.06727828746177375,0.6042780748663104,0.7955402476938551,0.9744722664986198,0.9949165466395596,0.03346233843753693,0.7207894267417719,1.0,0.14215686274509803,0.0847457627118644,0.1610169491525424,0.4381443298969073,0.042553191489361535,0.3960126685073901,0.26259971395847326,0.23598035182845042,0.21841703174759838,0.2672724401733252,0.2639968444063932,0.27128825875068263,0.3083517388705485,0.2990468218911148,0.29990201986952436,0.27593648114290087,0.2658687989896941,0.23781911850689685,0.2389742016879831,True
1,1,12,1,0.2723371330848504,0.0960897735696644,0.5,0.809781771297049,0.0003218920290799367,4.293152045252755e-09,1.4587183168438603e-08,0.0005223540135112904,0.9083577493466085,1.0,2.981555974335137e-19,0.46913580246913555,0.06607929515418502,0.3676557760033472,0.0020551727977609043,0.003209637752115293,0.004605397729094103,0.01201068179770777,0.0028561993695143035,0.006160439668610852,0.008145224719636484,0.022155782375984572,0.5659023869956182,0.6754270856000598,0.6918929341816098,0.7311575675140403,0.5977844959147952,0.7473973190908925,0.7697372615815213,0.8392377770159443,0.2771752728718522,0.022284122562674175,1.6904396875290414e-07,0.09174311926605502,0.49732620320855636,0.7722831145130464,0.9610375335451786,0.993249021229135,0.003519717252250615,0.8100415898190281,1.0,0.1323529411764706,0.07627118644067797,0.1679506933744222,0.3969072164948454,0.034042553191489376,0.4199401378222232,0.3109497325428021,0.30669109537317807,0.2990327449631073,0.2784241769053444,0.31310778746009127,0.3127625138142926,0.3108815105429542,0.3255760062064367,0.31343863371013825,0.28902997447318957,0.30397023436744985,0.3210939219873255,0.3044409853688432,True
1,1,13,1,0.17646772197663507,0.04124393646906863,0.375,0.5547919381486144,0.0003218881629044082,2.1522999964832074e-09,1.1848620694076006e-08,0.0008781376088245381,0.891914448032615,1.0,1.9651164376299768e-19,0.3415637860082304,0.048458149779735504,0.34579103791870663,0.003741243988978565,0.007591694362101292,0.010996361315994416,0.026162529390172114,0.0046037309352642865,0.013098513099985075,0.018029614366844644,0.04623808735347991,0.5568937894829142,0.6652649456751234,0.6818272086866595,0.7222973879095721,0.5853789603605158,0.7324797501485417,0.7547762805198451,0.8248788719167746,0.40103700224268524,0.01949860724233987,2.1783603251496205e-07,0.1223241590214067,0.4759358288770055,0.7437593819418304,0.9108498142129642,0.9782668946408793,0.040503412993379395,0.7509801053217172,1.0,0.15196078431372548,0.07909604519774,0.18045862412761715,0.4278350515463918,0.1319148936170213,0.15938351864939487,0.2179516089310565,0.21941973976710244,0.18190540421956186,0.20655938477409727,0.24639701031729933,0.27281182603013027,0.26407278691667824,0.2733392283601271,0.25483693406887004,0.2721828011503761,0.2395337001818376,0.23477570723893265,0.2373819260325093,True
1,1,14,1,0.15122430508140472,0.02898481238721208,0.375,0.7231414515184027,0.00032189038269430276,9.027050221075245e-09,1.0774804715252897e-08,0.0001576090338148569,0.8443113835130538,1.0,1.4230153513872246e-19,0.41152263374485587,0.07929515418502202,0.28077455048409405,0.003522999784546319,0.005540649240641355,0.00802184574799771,0.020042436354208597,0.004636994690494902,0.00940998114235365,0.012810422986410521,0.03341600836544499,0.5370910808707338,0.6411298309130703,0.6567756688881675,0.6948264128096622,0.5729901838884088,0.7163312325369405,0.7379314686938243,0.8055393939693889,0.3495957215693666,0.03621169916434548,3.106737111660386e-07,0.14984709480122319,0.5935828877005349,0.7309972964453513,0.8937680324106883,0.9675198055461306,0.03931139696291258,0.8089097698569945,1.0,0.1323529411764706,0.07909604519774012,0.1625124626121635,0.41237113402061865,0.051063829787234054,0.3334145417140382,0.26047440628091423,0.2608419392133863,0.2859315321799705,0.28384318859833924,0.27984316243371093,0.2706324056853757,0.29462239116203903,0.28587598164607436,0.2635881018619413,0.24973874027998083,0.26809108565182443,0.27438048629169104,0.27445643674906156,True
1,1,15,1,0.20293502635061264,0.05378055119934183,0.375,0.7366519166073441,0.00032189081315648797,8.875275346705705e-09,1.2404741893380993e-08,0.0001907759611544314,0.8629511830435002,1.0,1.0164395367051604e-19,0.5144032921810698,0.048458149779735685,0.502577208574423,0.002536091900130213,0.004066939428617314,0.0055993385418164265,0.013707412494542057,0.0029884763316607903,0.006592333545477684,0.008318148978803227,0.020748289476684705,0.5358102478328599,0.6395407372409624,0.6549057072325888,0.6917427059618053,0.5646396062696533,0.7058593971815085,0.7268506639993331,0.7921106101151095,0.3299234667618425,0.03621169916434548,2.2916862279893123e-07,0.11314984709480123,0.49197860962566864,0.7673581727477545,0.9281938464726955,0.9842927665347782,0.05264216555614987,0.7811484118267109,1.0,0.1323529411764706,0.07627118644067797,0.1679506933744222,0.4072164948453608,0.03829787234042554,0.3990579827838234,0.31047832857723295,0.2851910462696377,0.298929398166682,0.2958973522444348,0.2920440692128221,0.2821082823116552,0.2974011749023076,0.2817265081064436,0.2821812890733334,0.2861337467220864,0.3053903724057432,0.3005732064150003,0.3031694924457249,True
1,1,16,1,0.35563997489037913,0.19218457212883677,0.375,0.6522002479561925,0.00032189132092304615,4.413624265522886e-09,1.2162768197297859e-08,0.00041800614713575704,0.7895422222702324,1.0,1.0164395367051604e-19,0.41563786008230447,0.05726872246696035,0.36622432331744653,0.002065422971905259,0.00308715274295161,0.004620852682545009,0.013234403247477815,0.0030329674945165776,0.007240541313820415,0.010122050143234548,0.030198629818084577,0.5885800018499511,0.7024940824826311,0.7198343905292088,0.761333333830665,0.6238068541827796,0.7801184382898758,0.803561340662109,0.8767170903090589,0.3612895171558066,0.013927576601671307,1.27935049884251e-07,0.10703363914373085,0.5828877005347595,0.769768032963384,0.9516115376816343,0.9878717546569661,0.040126833442507226,0.7837411477764129,1.0,0.1323529411764706,0.05932203389830497,0.2090395480225989,0.41752577319587636,0.03829787234042554,0.40717882085431223,0.1938817830110981,0.19335900812897247,0.18682951752539442,0.210976791852635,0.17952382702427377,0.24088242286570669,0.19902318881093986,0.19742073691521284,0.21034322949110124,0.2109726488968534,0.20348413578197622,0.22785342961586896,0.21638104685728263,True
1,1,17,1,0.16131715080346162,0.03544610552633797,0.375,0.5675931757058233,0.0003218906072050288,7.150669677845365e-09,1.0148768916453322e-08,0.00019603331476884827,0.6925268597340133,1.0,2.236166980751353e-19,0.5102880658436213,0.04405286343612334,0.5319746155723699,0.0022267841434307654,0.0035586616244019024,0.004724557854903369,0.01074423809148091,0.0035016669117309087,0.0072469327724458375,0.008765490378708793,0.022526700810897412,0.5208060225736781,0.6215820158233032,0.6362911575882453,0.6711963240458148,0.5874441198686644,0.7344229773477897,0.756277299452581,0.8244898853768904,0.4362161416951129,0.041782729805013935,2.0706376411598443e-07,0.05810397553516819,0.5080213903743318,0.7667033726747585,0.9496648213964114,0.9918459441432214,0.029183330719956324,0.7292276677281266,1.0,0.1323529411764706,0.11299435028248588,0.11569638909358877,0.4072164948453608,0.1319148936170213,0.1527990553489985,0.24684562956151723,0.22063608421265857,0.22207307922516603,0.2364831011093928,0.24896601278272623,0.24334623456874677,0.28369209699912057,0.28480580278288464,0.27365365479687853,0.29012257099472405,0.2689930873941901,0.26866044079441964,0.265567336063908,True
1,1,18,1,0.2270912704531161,0.07605989338400392,0.375,0.7003600953384203,0.0003218915883668344,1.000031368619203e-08,9.220587987858866e-09,0.00011293061737259535,0.8237039239187202,1.0,1.9651164376299768e-19,0.3991769547325102,0.048458149779735685,0.3980530948039453,0.001453410529429735,0.0023802702093323486,0.0033254129120274182,0.008480231592609022,0.0018222843899532866,0.0039838690003416765,0.005238538857268023,0.013654332717980323,0.5174848932413414,0.6175559297258775,0.632104395789348,0.6664638367592653,0.5598385728318953,0.699713422547056,0.7204410551119759,0.7844098247752659,0.23745295046611692,0.027855153203342628,7.898923907442133e-08,0.10091743119266061,0.588235294117647,0.7654780865443322,0.9543665209713852,0.9861429806450538,0.04052126640161216,0.7761299863841025,1.0,0.14705882352941177,0.07344632768361582,0.18802966101694912,0.4381443298969073,0.042553191489361535,0.3960126685073901,0.2890585099076293,0.2919605683044892,0.3053203941948615,0.3014948821239303,0.29555111388749106,0.3014144404492127,0.311377540551997,0.299459767979349,0.3165921990930899,0.28991418706876687,0.2961657895285392,0.2914289539232824,0.29477236845667143,True
1,1,19,1,0.21667635130649887,0.06265330255801321,0.5,0.6751380502932935,0.00032188833990190273,3.060944357534215e-09,1.088489119242986e-08,0.0005539695372686063,0.8204040403819824,1.0,6.098637220230962e-20,0.3868312757201644,0.05286343612334801,0.36362650177636735,0.004512298813196984,0.0067678532627788186,0.010050466228075563,0.01917908265726898,0.007000784793269527,0.0131551031344384,0.018656010114785883,0.03800487386648209,0.5772544222067657,0.6890831158308263,0.706331997017499,0.7469377298449416,0.6066194734837426,0.7584673352962181,0.7815576070910952,0.8526174400885694,0.5433459406178527,0.013927576601671307,3.6172406618482213e-07,0.08256880733944955,0.5454545454545454,0.7596474021950153,0.9546111976255849,0.9859574982194538,0.031042794949869,0.7754148243541414,1.0,0.1372549019607843,0.10734463276836159,0.12519260400616333,0.41237113402061865,0.2085106382978724,0.09895610317893899,0.26967370543537367,0.23850673841646577,0.24648555909594705,0.22929482330331247,0.272639791500534,0.2507779889247013,0.2576292579330917,0.25241687637908045,0.256019813681382,0.24732654203171986,0.2362569216127441,0.2554367718857701,0.24688322887902253,True
1,2,0,1,0.2107736419739629,0.05558732160386265,0.5,0.8839383378682177,0.00032219421127056174,8.893135861434346e-09,1.2037193030716582e-08,0.00018361416772007776,0.9340379563847289,1.0,3.7947076036992655e-19,0.5061728395061728,0.048458149779735685,0.4951112004479604,0.001377852193203174,0.002352348174204618,0.0039659018349328164,0.010058263356400367,0.0022117189271766468,0.005203937079166384,0.008445204105004659,0.023282325593377316,0.5038959959731437,0.6013419100501807,0.6156004888551985,0.649051994252224,0.5866518468435147,0.7334555932882567,0.7555665470119755,0.8238831684763613,0.290819601301084,0.05292479108635108,1.870907458699737e-07,0.10091743119266061,0.47058823529411775,0.6929434450770218,0.8768042131230416,0.9666401562581716,0.02884704241044478,0.8362576335931159,1.0,0.1323529411764706,0.08192090395480225,0.1573849878934625,0.4278350515463918,0.06382978723404256,0.29232696814311243,0.32613943547387897,0.3297640753126084,0.352884584491683,0.3370178455236929,0.3270999018271242,0.33015109086216954,0.3332013512792926,0.3665949429941974,0.3473703122359451,0.35258682708224165,0.36102140057436777,0.36915062045380764,0.36981019099284623,True
1,2,1,1,0.18809651176511008,0.04953318434802966,0.625,0.839055494142433,0.0003221856085549347,2.2694069289208938e-08,1.0507523518086632e-08,3.495571967790586e-05,0.9516172866942461,1.0,3.3881317890172014e-19,0.45679012345679004,0.06607929515418502,0.35858990899264254,0.002852090609280083,0.0045364023544728314,0.006428658385954065,0.011089307865183142,0.003347077761376711,0.007113422330812958,0.009299414297508366,0.01740071969492113,0.48556073566317726,0.579536647259349,0.5931504322762372,0.6244129823646005,0.5301693909773908,0.6626066603146367,0.6823430273474138,0.7423574867494893,0.4886216463825104,0.044568245125348196,3.8054102385249154e-07,0.11009174311926606,0.5401069518716579,0.7250650476268905,0.908942585390913,0.9733782275962474,0.034502209035098735,0.8353738633415563,1.0,0.1323529411764706,0.12146892655367232,0.10757523348322379,0.4072164948453608,0.1446808510638298,0.1402062692869904,0.44826527679367006,0.44382591287642936,0.45392523949008023,0.4091266466606552,0.4218476401143797,0.41947830894119287,0.4391019184493776,0.4742693763619508,0.46822958601760306,0.45609786464042235,0.4580363259564696,0.44455416422010813,0.449609814267778,True
1,2,2,1,0.1812384206330263,0.04781440313202617,0.5,0.8108126025736487,0.00032219066794773676,2.8203430757242382e-08,1.2663404249338943e-08,3.212683986103418e-05,0.942022089312567,1.0,3.7947076036992655e-19,0.5102880658436213,0.061674008810572695,0.419331217964364,0.0029823179133441793,0.004697741365034435,0.006931589749920126,0.014515307195713081,0.004052791858659969,0.008233708544463286,0.012028988404774744,0.0267307127440625,0.4619310727058445,0.5513082757287591,0.5641826201118357,0.5944383353239151,0.540837568777194,0.6759666004536921,0.6964788690611726,0.7592784335982946,0.4091893991958029,0.055710306406685325,2.2916862279893123e-07,0.08562691131498476,0.5935828877005349,0.6894879803086051,0.8634097379874934,0.9708484260492721,0.039072709971167824,0.7933373384284235,1.0,0.1323529411764706,0.1016949152542373,0.12832929782082325,0.3969072164948454,0.08085106382978724,0.22852038330355692,0.517090629150011,0.5118156416020384,0.489716534883832,0.4666643925308758,0.4791486293681421,0.47107675513352054,0.4805801432691637,0.4727660375877609,0.5079376269586782,0.5262074802765087,0.48980555250034824,0.4737763768320526,0.4839399574668362,True
