fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,optimal_budget
1,1,0,1,0.24183285235913737,0.06110148179230359,0.33333333333333337,0.7823651941146009,0.0003551593882874299,2.2810983641124783e-08,1.3649715488118014e-08,0.00020582332106393284,0.8616634416393936,1.0,1.3891340334970526e-19,0.27407407407407414,0.024000000000000007,0.40136674259681093,0.015645244884613337,0.026113556744526856,0.03647518531917686,0.04853360498385634,0.017610022232267264,0.03384613170320996,0.048405077099804204,0.07633047799492547,0.4002611213170927,0.4437672099999103,0.42871050722208454,0.4515505184944926,0.4371274175915675,0.5198998964534051,0.5889986036098858,0.5957502931067777,0.3986800808567641,0.05347593582887698,3.8557744950270466e-08,0.012987012987012957,0.4670000000000001,0.855750434539769,0.8192590078196611,0.9687262972367237,0.0878151667273076,0.7921223328663889,1.0,0.2325581395348837,0.07865168539325844,0.09697309417040359,0.5333333333333333,0.16666666666666666,0.0715627936110241,0.26612778518742497,0.2614260422080996,0.2558848775186698,0.26570868983383017,0.2567757999808299,0.24296868925058618,0.26068469474955724,0.2430490732358044,0.2334545152260465,0.2197485172905515,0.23202177802818805,0.2455348295945797,0.2718929425340213,0.24725173143239434,0.25859023436729367,0.25508768267504517,0.2614200669560125,True
1,1,1,1,0.21575130748797783,0.04198494906665603,0.16666666666666666,0.6986619199264439,0.0003551526465433011,1.983770945699916e-09,9.999107591944543e-09,0.003324697842911488,0.8419986645630828,1.0,6.437450399132683e-20,0.2,0.047999999999999834,0.19020501138952167,0.03446819364910834,0.05183944801708356,0.07111932785597981,0.10147156714710762,0.02939823415249579,0.05332560911104586,0.07981889545679835,0.12449791256682408,0.42808539444245275,0.47923587305032195,0.47291909581493574,0.5082028252100809,0.41644196692213087,0.49435279468140086,0.5594709670675719,0.5717357225670742,0.4307149593227333,0.02139037433155086,1.3541427454418038e-07,0.02272727272727263,0.3760000000000001,0.8599839661901695,0.8761405744559445,0.9719569411153923,0.12106342519306545,0.7776307624295331,1.0,0.2325581395348837,0.04494382022471911,0.16053811659192826,0.6666666666666665,0.03703703703703703,0.32247625013049375,0.23898313618790548,0.25623307780932364,0.26414175316296157,0.2476046278537673,0.25575405766800086,0.22081276480476003,0.24819242899891833,0.2556138379513703,0.23380144437702172,0.25748197371123643,0.2725505123422831,0.2570639759616548,0.2805776838368904,0.2553114710330664,0.26119303001190963,0.2752066837855976,0.2677666093059847,True
1,1,2,1,0.24102665668907858,0.05899795775269737,0.16666666666666666,0.5664458892870566,0.0003551496170716012,2.0874083418616415e-09,1.7266423560324034e-08,0.00545687562511189,0.7235976814516247,1.0,1.3552527156068805e-19,0.36296296296296304,0.08799999999999986,0.1768004205361837,0.026410500353143917,0.03681433162815205,0.06060952119937533,0.07965600335747534,0.026085406180586513,0.03953449179836343,0.07167410223231852,0.10599432532194268,0.41841890522655323,0.46499988529662883,0.45942266647639596,0.4880544447217804,0.4281077173031635,0.5057967648000644,0.5774532749861918,0.5860361097225475,0.44714231262738036,0.03743315508021389,2.740632812617048e-08,0.03571428571428559,0.42800000000000016,0.8583987421927549,0.8808412898801468,0.9720653376408281,0.1084827351646872,0.7044112293767262,1.0,0.20930232558139533,0.11797752808988754,0.06122051082082278,0.6666666666666665,0.15740740740740738,0.09069180938566271,0.24607998662938887,0.242754229976455,0.22785398599880363,0.2545037086200321,0.29208282849717876,0.24665086505352807,0.24436199574372894,0.23218068427481733,0.24211774604819924,0.2742013088334246,0.2989610410198364,0.23007141476822712,0.2708531523131392,0.25475141100987264,0.2723072881080112,0.25368843301367927,0.2512210808261276,True
1,1,3,1,0.22240188342159797,0.04770339886795276,0.33333333333333337,0.4118358250365328,0.000355149520979562,3.7046846919430453e-09,1.0603158284993446e-08,0.0017938608080563774,0.62046003655884,1.0,1.3552527156068805e-19,0.38518518518518535,0.09600000000000002,0.1711682395053694,0.029366510552112944,0.04302817722437619,0.05919367478004458,0.0865335111293553,0.02573141075236353,0.04537126379215389,0.0638700397651458,0.10061133519151233,0.4210392358383247,0.4693964160461216,0.460485072190679,0.49347839306973906,0.40767677957565013,0.48228278501179006,0.541025976404836,0.54871134291247,0.3579310573077783,0.0267379679144385,5.089941960230326e-08,0.06818181818181816,0.3500000000000001,0.9298941217917319,0.9340745233781069,0.9908742634337704,0.03984179460307846,0.70089576453777,1.0,0.20930232558139533,0.0898876404494382,0.08071748878923767,0.6499999999999999,0.09259259259259257,0.15022444931621248,0.2794990972305016,0.2722092755215562,0.2418133669409,0.274905126277642,0.2895185254869008,0.21251272056763418,0.25903868960839177,0.2451162890515255,0.25308527521460406,0.3054326230646675,0.2541964707248819,0.2393691130430285,0.2652024501425841,0.24286421518477116,0.267645032351688,0.24620740798404767,0.24772087645469942,True
1,1,4,1,0.33164778813360446,0.1267277379701791,0.5,0.5884179162224126,0.00035515468278798863,3.0285840117051565e-09,1.3482095687608347e-08,0.0028705334282256513,0.8293412101677087,1.0,1.3552527156068805e-19,0.24444444444444446,0.055999999999999994,0.19362186788154898,0.018096545986352942,0.029818131258492336,0.04382739667996715,0.0697612536722563,0.016723616915549345,0.033324862688134005,0.0511582157987966,0.09215609064536935,0.4547617045352702,0.512265781642806,0.510324859496412,0.5443467110061753,0.4508925839329932,0.5375978219347454,0.6131306538681862,0.6262746142439064,0.3953827340103748,0.018716577540107,2.2240648709467862e-08,0.025974025974025906,0.3760000000000001,0.9186040244355981,0.8807853173842917,0.9859010092040186,0.09474075721240127,0.6783943136320887,1.0,0.2325581395348837,0.07303370786516854,0.10403587443946187,0.6,0.10185185185185185,0.12946589896167093,0.21873864765311185,0.22209405480426522,0.21580430984273366,0.1906541187716833,0.2007879138552945,0.15852365255236878,0.1669747753360972,0.1886709985725977,0.20799204782071215,0.20843739343097295,0.22122734559749507,0.21206214493465525,0.20954870951579885,0.19734275118796346,0.21235896917007346,0.1804353866243937,0.18853567396481136,True
1,1,5,1,0.316307570268695,0.10587786470913063,0.5,0.679566476353489,0.0003551558674857544,1.2799442332001497e-08,9.215742128842647e-09,0.00029969113253076744,0.8665465344758947,1.0,7.115076756936123e-20,0.22962962962962968,0.055999999999999994,0.18451025056947615,0.02567990505006974,0.03310167333100116,0.04679136215254878,0.06567988163032601,0.027076219557945154,0.040929418905234716,0.0576644790643617,0.09587668484169011,0.4770954332319983,0.5378297118244095,0.5399035656735933,0.5723015125051314,0.4808705007550498,0.5733005038798303,0.6584656687961559,0.672907737281394,0.4797561765595719,0.03475935828877011,2.2240648709467862e-08,0.012987012987012957,0.33699999999999997,0.8795086325487081,0.8871716081155565,0.9875460136640646,0.08609901657491453,0.809253799852358,1.0,0.27906976744186046,0.0955056179775281,0.08874203445834318,0.6499999999999999,0.1759259259259259,0.07886298897886745,0.22341689715468888,0.20123766779269217,0.19834311285956294,0.22109891014753028,0.24499893350402904,0.21443782989959334,0.21903749736959452,0.22234639537647533,0.22105973779346808,0.2466814313341361,0.21438624922280985,0.23987176730030713,0.2282395903054126,0.21499072211423242,0.21453303709224983,0.2236694769017847,0.2196484056508229,True
1,1,6,1,0.2342991900722342,0.05378939306931595,0.33333333333333337,0.5818607438176343,0.0003551529650891736,7.477816988735835e-09,1.154706123768845e-08,0.0008680216822387815,0.7213422276534367,1.0,7.115076756936123e-20,0.1925925925925926,0.055999999999999994,0.16173120728929385,0.022947323089639045,0.035145179522136714,0.05238120083171201,0.07192236491958873,0.02062311804252267,0.038575412035084515,0.059358757659582886,0.08839025963082289,0.4455133142134087,0.5002856665948296,0.4974383091140676,0.5280747782010002,0.43268563739760474,0.5143343895751568,0.5838814124319647,0.5906865245065833,0.36497219819122506,0.02941176470588236,0.0,0.01623376623376622,0.42800000000000016,0.9005194135563662,0.8893663099863192,0.9683698439849633,0.11772250271125195,0.6112133624217748,1.0,0.2325581395348837,0.11235955056179765,0.06807990216061967,0.5833333333333334,0.1111111111111111,0.11659433582390048,0.23729361931372608,0.2301134673592523,0.24446074506584614,0.23638100625364356,0.21478253027298624,0.16329494814306933,0.20620564432336866,0.23409353907329236,0.22168626004392508,0.22286548354370136,0.2205951960114558,0.22537861773376322,0.22104425935842248,0.22623479564718837,0.22591645445330305,0.2226062822295465,0.23374309210074837,True
1,1,7,1,0.2188392150983351,0.044260870832893255,0.5,0.4741806328338938,0.0003551514906205086,3.933635508219404e-09,9.169253594450317e-09,0.001435628533112604,0.6679455199084614,1.0,3.3881317890172014e-21,0.24444444444444446,0.055999999999999994,0.19362186788154898,0.028525635553748246,0.04606715614847423,0.06299219323315726,0.08821224348792935,0.027843421842628013,0.05288202648639622,0.0765315901133183,0.11457865608583107,0.48292916372554084,0.5485174782366375,0.5529850203840855,0.5888055651037447,0.4738747491344734,0.5674532160206759,0.6523572738941705,0.6664118906476859,0.4235092152122344,0.02139037433155086,9.640567221128136e-08,0.0064935064935063985,0.558,0.8784409861229355,0.920238188708506,0.9869484459546753,0.04775850390458697,0.6642980098432335,1.0,0.2325581395348837,0.0955056179775281,0.080245456691055,0.6,0.11111111111111091,0.11905507583553308,0.25308680049647503,0.27177372839348973,0.2957574835689811,0.2770828059327698,0.25766649243278006,0.20727522905077644,0.23383724195480035,0.209404826690014,0.2700617557788167,0.2831573762389118,0.2811694129529791,0.31148188548493766,0.2569545321996146,0.2624888616155752,0.2705212798868404,0.272007025507753,0.28919560028203506,True
1,1,8,1,0.31518149489062836,0.11066271914183676,0.33333333333333337,0.46676468158120443,0.00035514898749909466,1.65821493712332e-08,1.1327463760386671e-08,0.0002683838019615772,0.8513240881892883,1.0,1.3552527156068805e-19,0.14814814814814814,0.032,0.21412300683371296,0.0322193750944522,0.044442143041141115,0.07228451236145746,0.09430277206882044,0.02864133774963326,0.0451239720435037,0.08468729271100231,0.11779152840013907,0.4357541358554498,0.4868444971846329,0.48611883658519006,0.517744329811262,0.4288860121399806,0.5074220424601037,0.5821743553038199,0.5904595767298719,0.4340127610608695,0.04812834224598937,5.422760541295582e-08,0.03246753246753245,0.4929999999999999,0.86887143980586,0.8638396153488026,0.9779548985565061,0.10823154065878826,0.7235100959065106,1.0,0.27906976744186046,0.061797752808988776,0.13383925491548812,0.6166666666666664,0.08333333333333333,0.15909802693391786,0.25147043919846535,0.2770147543206456,0.28029805927127033,0.28204882720284663,0.3085683435645618,0.2345945791475338,0.2637512372668408,0.28276179578399474,0.2694208311966207,0.30634126689633706,0.2866051474849361,0.2644550071599022,0.2821569493723717,0.2955674862110432,0.26609345025363895,0.2777418554519917,0.28261674141795207,True
1,1,9,1,0.2638380459398946,0.0739029102334982,0.6666666666666666,0.6114187126812282,0.00035515205602494864,1.680209701144217e-08,9.107019345017652e-09,0.00017438252012017368,0.8190992184358923,1.0,1.5585406229479126e-19,0.2518518518518519,0.09600000000000002,0.1184510250569476,0.05347354525304349,0.08541380684357386,0.11367107317765238,0.15274830781775361,0.04469129287149199,0.0937162790036234,0.13043001074250016,0.18496851024581032,0.42960523294097486,0.48535828343989457,0.48240333729439194,0.5236646068223447,0.42482099690786856,0.5118143820331085,0.583187558751431,0.6010736211982894,0.6319024070347412,0.02941176470588236,1.0542906146493852e-07,0.03896103896103885,0.5449999999999999,0.9010458264020377,0.8929640287712921,0.9864667245189476,0.0871044710398296,0.7492616645110343,1.0,0.20930232558139533,0.07303370786516854,0.0986547085201794,0.6,0.11111111111111091,0.11905507583553308,0.24881963599683965,0.23958495219038645,0.24740859247181937,0.22919595673182006,0.22059357865981663,0.19782494132124553,0.2397436948658731,0.23880064612564167,0.2327516511605677,0.23911262950848966,0.23922513944124416,0.23893499947818927,0.22030887851245665,0.22622299950820735,0.23215734737735563,0.2131031457260782,0.20648644932372207,True
