fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,optimal_budget
1,1,0,1,0.21814378238929985,0.06135616873290034,0.5,0.7926316397069255,0.00035256973125262367,2.3186202816040142e-08,1.384656855731159e-08,0.00017110342030737729,0.8687224072727598,1.0,9.26442286059391e-22,0.36054421768707473,0.019867549668874173,0.5452254270512464,0.010338759187195493,0.01538014828131692,0.01970862197790943,0.02949714878197701,0.010332769250929802,0.02349671991063336,0.031309536806562656,0.04846347088770968,0.4778232496190797,0.5439726391912258,0.5766119984758882,0.5397179715756918,0.48597500633120677,0.6440614417226613,0.7176133632386088,0.7080579729360514,0.3692879091512271,0.05194805194805194,8.033349027256633e-08,0.0,0.5050301810865192,0.7863515349922214,0.8177715735738009,0.9713543329027253,0.07487598190585376,0.7883939835799776,0.9999999999999999,0.1530612244897959,0.12669683257918551,0.11425339366515835,0.48863636363636387,0.11029411764705885,0.15089927707087047,0.24194162565274976,0.27803467191828596,0.24015137672494014,0.2749465222191483,0.26491174671769424,0.2759828669500676,0.253715032446845,0.26008363433193304,0.24300776924337597,0.22323426588640616,0.25484175585937996,0.2502862711873355,0.25578863141320307,0.2446129104286208,0.24539676702337726,0.24231894721523364,True
1,1,1,1,0.19076267477186967,0.042512359453740795,0.33333333333333337,0.7161413851386522,0.00035256294738070053,1.0619217471693577e-09,1.0251139050832312e-08,0.0049158921769384585,0.8525890116006554,1.0,1.5881867761018131e-22,0.20408163265306117,0.0728476821192053,0.1310557266872025,0.010096453222376386,0.023109585512539034,0.033166289834964516,0.06117900126638967,0.00694378722318523,0.024903644595278412,0.03692309080014373,0.07022679256268873,0.4895487070531057,0.5618621452910865,0.5981194801450493,0.5715183799150021,0.43946910698579333,0.5831363151020477,0.6489024768288842,0.6404355857722412,0.3118387269523013,0.01818181818181823,3.4341574613770475e-07,0.05063291139240507,0.3843058350100603,0.7907606743580784,0.8787524246917084,0.9761872532338353,0.07437341729317615,0.7635143064662131,0.9999999999999999,0.1530612244897959,0.0769230769230769,0.1835811247575953,0.5340909090909095,0.09558823529411747,0.1836356904850056,0.2630753773317084,0.2481165700949578,0.24666600622673637,0.22477003087882494,0.22481409707183922,0.23959057314220814,0.2368720573313875,0.2470217774149478,0.2652413767182664,0.25844166233803534,0.2690178299471971,0.27555719395100303,0.28056417877756956,0.2883251332138695,0.25110389270696354,0.251504291649472,True
1,1,2,1,0.21645406642789083,0.05900496144194522,0.16666666666666666,0.5699764960975405,0.0003525593035048841,2.102031890193124e-09,1.7917985725421473e-08,0.004243284469398047,0.7297175966491959,1.0,3.1763735522036263e-22,0.41496598639455756,0.026490066225165563,0.5173820858503019,0.01059081732309932,0.019671226645932762,0.02900936439975405,0.05194164305589368,0.008882009031724154,0.026483764062359028,0.04210673992634109,0.07803990533951859,0.488158703324569,0.5585430105350138,0.5943796124866122,0.5652117833726293,0.4786102755263528,0.6355673353485227,0.7096974945779563,0.7046066422252527,0.39801605829352926,0.03376623376623382,1.1857001930773568e-07,0.0443037974683544,0.2997987927565391,0.7918088235721639,0.8775143385051911,0.9749097357347419,0.09130661411585406,0.7196606058291706,0.9999999999999999,0.16326530612244897,0.0769230769230769,0.19133807369101485,0.590909090909091,0.0735294117647059,0.24657534246575333,0.24500003185708796,0.2558399828483537,0.2640381852484614,0.240896638474037,0.28220657693920775,0.2516318271602221,0.25173766568697103,0.23947900697120184,0.2643379353256138,0.24598562099146867,0.24995158309754842,0.25904158754490014,0.2680285454861877,0.2794028337191802,0.25029685445451366,0.2507716523113117,True
1,1,3,1,0.19697481902934647,0.04769590583892686,0.5,0.4100214533572511,0.0003525591399059058,3.3945513870401863e-09,1.0990790569542393e-08,0.0015535858737355844,0.6206996288362715,1.0,4.764560328305439e-22,0.45578231292516996,0.0662251655629139,0.2828554811192728,0.008221610883064445,0.014838282398995144,0.022662241739701158,0.04277279293557292,0.006141346170289484,0.015549790247067203,0.02472092943337419,0.048046377863432146,0.48827400356540046,0.5579932077981964,0.5934677421516341,0.5629469339068252,0.4421347947676847,0.5841052300185967,0.6497222407489411,0.6379422313761174,0.3066410493728404,0.01818181818181823,1.7309965748031737e-07,0.05063291139240507,0.46881287726358134,0.8591984448995298,0.929267301351866,0.9921194647011361,0.08585006847939636,0.7132890020139512,0.9999999999999999,0.1530612244897959,0.09502262443438914,0.15131221719457014,0.5681818181818186,0.11029411764705885,0.16999551822911596,0.23344927807163152,0.26034171675708173,0.24019495509676209,0.20284591955679393,0.1811029658201441,0.19705290167397113,0.2488612701892082,0.2562849339674993,0.2843004941670193,0.25533927687987157,0.22918952768749704,0.26691256131100316,0.2555995866878803,0.27842587861496554,0.25489620083538633,0.24847954767986768,True
1,1,4,1,0.30542125236694856,0.12369337258705043,0.6666666666666666,0.6021799740271125,0.0003525650244681198,2.4635038423426592e-09,1.4009023464377041e-08,0.002806173986159756,0.8349160981441147,1.0,1.5881867761018131e-22,0.23809523809523803,0.0662251655629139,0.1629149344075136,0.01030051233807813,0.019685702237067296,0.028986534142440654,0.042667686006181225,0.007663083638438626,0.025472948887021778,0.03694373931362301,0.05603095126263271,0.5228861672666363,0.6022174128281508,0.6424760534960203,0.6148484271568436,0.4840983824261599,0.6434021612461731,0.7176510682047681,0.7085637351608194,0.320739218329567,0.012987012987012977,5.679466649321783e-08,0.069620253164557,0.31187122736418504,0.848011123466921,0.875583773326515,0.987166542740337,0.09996966451661427,0.675097547287894,0.9999999999999999,0.14285714285714288,0.12669683257918551,0.10916289592760181,0.5568181818181822,0.11029411764705885,0.16726748377793807,0.18518141580039427,0.24082558869351156,0.20819759652222042,0.15862054418955032,0.1724614026370604,0.16869249194840902,0.16773772110985866,0.20686921868169555,0.22107669002649527,0.19457214369960332,0.21393097870328315,0.23800761100948847,0.22025965107307813,0.20076736309876397,0.19701551267482226,0.19581305237565305,True
1,1,5,1,0.2925335481659127,0.1053998545238867,0.6666666666666666,0.6840114104517456,0.0003525660794048371,1.146704905195614e-08,9.408613079683565e-09,0.0002934876092310898,0.870085653659553,1.0,9.793818452627848e-22,0.2993197278911564,0.013245033112582783,0.5744609353122376,0.013370157774959092,0.020823669524118835,0.03126631116778603,0.04383891151205732,0.014512109327425762,0.030225354318813177,0.04587260293953508,0.06705273978495503,0.5414566722403696,0.6246363920914387,0.667460143219681,0.642314149398121,0.514947928563548,0.6834536891487337,0.7640969858141083,0.7582635458105546,0.4682750466112586,0.025974025974025983,1.0923555365163803e-07,0.04113924050632907,0.2756539235412474,0.8125816781126853,0.8843550817229917,0.9883564176941505,0.07514356773370395,0.7991702405003192,0.9999999999999999,0.17346938775510204,0.13574660633484162,0.11605003992547244,0.5568181818181822,0.16911764705882357,0.11068602849424766,0.22862530106640244,0.22524362462595313,0.2012635367801109,0.19729283171684245,0.17546693643636366,0.18915346617748696,0.19520322991013436,0.20218610069265805,0.21805446660454297,0.2135809428052175,0.21484519517647047,0.2576443308343855,0.2518885196616174,0.25279740622165553,0.23890580769921588,0.2281388590488053,True
1,1,6,1,0.20964695254017535,0.053992849657692896,0.33333333333333337,0.5990471532215643,0.00035256332378539635,7.939972851469097e-09,1.1867912759902563e-08,0.0006405010526760664,0.735911990906946,1.0,3.441071348220595e-22,0.3061224489795918,0.046357615894039736,0.2723606832819939,0.009774279673613549,0.015710745772117878,0.021803773761465396,0.036876559706395744,0.008285910758677335,0.018461899249827593,0.027165666021042634,0.0471744765900459,0.5128886367939489,0.5885351022980359,0.6265167789802063,0.5975639609909011,0.47549690522582755,0.6294391300045314,0.7013321034813049,0.6915388069338656,0.23526409293323347,0.020779220779220828,5.041074146927658e-08,0.05379746835443043,0.28772635814889314,0.8309783033127913,0.8848846302969036,0.9717594339390759,0.11653646819136698,0.6388938165252539,0.9999999999999999,0.14285714285714288,0.08144796380090497,0.16700946112710818,0.5113636363636366,0.05882352941176472,0.26138467234357643,0.1822849045018159,0.23482322863655195,0.1809888316718311,0.1891131801125346,0.17147405847579114,0.18113771622137395,0.1538104681087218,0.20430814545247664,0.19755459651220333,0.20375818408013707,0.2252788637785104,0.21716002513396535,0.20326882304554414,0.2118849432849156,0.19596377213319743,0.19011396888525706,True
1,1,7,1,0.19530974185569666,0.045210648707722526,0.5,0.48873080104945227,0.00035256184384803224,3.976767225357881e-09,9.536415045028305e-09,0.0011227779128350477,0.6800183208369059,1.0,5.558653716356346e-22,0.28571428571428564,0.09933774834437085,0.12564174367590783,0.011402315894709029,0.020119975287376763,0.03079995426039086,0.05228478489078432,0.008845610495119532,0.02292008419523617,0.03918716914990007,0.06747910156110504,0.5446260953808576,0.6291707360787431,0.6725469050549777,0.650887135423897,0.4965713850351115,0.6591684257007522,0.736885273421537,0.7311196230289425,0.3056279939465818,0.020779220779220828,5.679466649321783e-08,0.04113924050632907,0.39637826961770606,0.8117964211461421,0.9214197079253874,0.9882650080563503,0.044972148283313,0.6904524283689539,0.9999999999999999,0.1530612244897959,0.08144796380090497,0.17441382147264503,0.5340909090909095,0.08823529411764708,0.1965938541281007,0.2493395470780019,0.2874646811573027,0.2520345719776217,0.2359750641272624,0.21020482093518308,0.20546052462595848,0.2318207634329003,0.2656343971490977,0.2705067252524979,0.3019139005602567,0.27519448447374417,0.30210860903285286,0.30745187934165275,0.2900186267196393,0.2858264604199121,0.2768237384107372,True
1,1,8,1,0.28879105549320405,0.10821551650647357,0.33333333333333337,0.48723292826110653,0.0003525590899319642,1.7166938982199134e-08,1.1743690850266527e-08,0.00021824796990890086,0.8581586915322068,1.0,6.352747104407253e-22,0.20408163265306117,0.0728476821192053,0.1310557266872025,0.012623212337591208,0.024684313014463558,0.03565380945960582,0.05737322847899059,0.009026487944143518,0.02839666439177193,0.042265639900510694,0.0679205032592197,0.49960243291166584,0.5737873041760133,0.6114985925644227,0.5836518832522628,0.45571588079295244,0.6049475748771914,0.6741789269220568,0.6644300178536229,0.3802831831001323,0.038961038961038946,2.379967436973946e-07,0.069620253164557,0.39637826961770606,0.7997495075733365,0.8651741274473097,0.9801439468150442,0.07346066066611412,0.736955336752037,0.9999999999999999,0.1836734693877551,0.10407239819004521,0.1568627450980392,0.5340909090909095,0.12500000000000003,0.14414414414414414,0.2589753556720888,0.2985598270456977,0.2734151743479209,0.20839760907194738,0.2190691971079541,0.22175233760549168,0.26299156940100926,0.24656431801667616,0.25070400835705337,0.25441825187663347,0.2350378782909257,0.2883115036479442,0.2629923032243305,0.2733338817949551,0.2628709880173232,0.26698604716221724,True
1,1,9,1,0.23754802086563162,0.07265188868574843,0.6666666666666666,0.6261449303618161,0.00035256228578170505,1.731459697484458e-08,9.413101971331317e-09,0.00014775983836432788,0.8215697821022122,1.0,7.146840492458159e-22,0.3605442176870749,0.09933774834437085,0.1554186502380287,0.025986829276155594,0.03565956168128849,0.04911627217845753,0.08879767214892711,0.018640277827889996,0.041343200025431695,0.06066694357214339,0.10863761059666989,0.4891675120760757,0.5583025071545438,0.5948129473130046,0.5731707492795082,0.4545560488805699,0.6013208387061291,0.6708982085464781,0.6681384132875037,0.4758596634101804,0.015584415584415603,3.4341574613770475e-07,0.06645569620253167,0.31187122736418504,0.8307755196044515,0.8883555034039357,0.98844200516797,0.12159240600058002,0.7522901282040593,0.9999999999999999,0.14285714285714288,0.06334841628959273,0.20814479638009045,0.5454545454545459,0.09558823529411747,0.18668467016573387,0.21614303643684454,0.1944409040534823,0.1835922082591254,0.19711444281544602,0.1759385573303577,0.1772832402173111,0.19727820191072445,0.20079005704115688,0.21769031612600387,0.2196170344585735,0.2064658305200876,0.2074271709370924,0.19923593253416963,0.20761326994221363,0.20681038102687332,0.18586247123202018,True
