fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
1,1,0,1,0.4497375367473598,0.08696684966748827,0.3333333333333333,0.6414962326759911,0.18710539871812706,1.8033212233362594e-08,5.802265113451598e-09,0.00011549093398938074,0.7730943814266626,1.0,1.9058241313221758e-21,0.25,0.3055555555555555,0.1298701298701299,0.0,0.22551978558293154,0.2466516541348741,0.23508294425284415,0.0,0.1874547759070857,0.21214992193032925,0.24135862434478234,0.40515888065513606,0.2582250246297149,0.31180280826029033,0.26609747362443525,0.38098217725158023,0.2053970232497369,0.25081650222982993,0.29870359456310414,0.6030091029279327,0.0453400503778337,3.738262154052328e-07,0.07692307692307693,0.4,0.9720402828138006,0.7025331099569097,0.8984591801471188,0.5023023995038525,0.6113464603320654,0.33371342809382776,0.3761740952052772,0.3840909028467366,0.38457675304485683,0.3861782893378543,0.39207546857417375,0.38123365447634683,0.33717368765124134,0.38143255368039264,0.354019283268086,0.3856934420913953,0.3810791112564366,0.3930666684605832,0.3907291319378544,0.39268634643457445,0.37141871815877076,0.3859787414794582,0.3681689643160147,0.3566870789460598,0.36875687357467934,True
1,1,1,1,0.4113811176574162,0.03301477144651879,0.0,0.5976385573178741,0.18710539470518608,9.4658517072906e-09,5.920040393608572e-09,0.00033458772577572003,0.7927217857863802,1.0,2.541098841762901e-21,0.17499999999999988,0.1111111111111111,0.25,0.0,0.41230588347432584,0.35103644160141434,0.3239152016041542,0.0,0.3732988523651741,0.34501327420552586,0.3475030586026186,0.7670495210821597,0.5012671715301863,0.5042987833020078,0.4676296724084234,0.7348435101118351,0.44548630605649986,0.45466814555631196,0.5100844866630816,0.551285245777928,0.02770780856423176,1.6502069437364543e-07,0.07122507122507128,0.44000000000000006,0.8133946483258965,0.6512068154319546,0.8087868425723098,0.4948736291058043,0.6282608462562184,0.3986169613241289,0.37778031161262215,0.42170691690502815,0.39714120468783987,0.4108316503556588,0.4217515827610764,0.3943075197598175,0.4242054740634227,0.41945060134486845,0.44662394239463615,0.4390393164226549,0.4435013933906338,0.41890532509000344,0.4135250894576052,0.3931557714295235,0.420072111790567,0.4027146844381445,0.37666807938052504,0.4015371749133259,0.3701790505313526,True
1,1,2,1,0.4581306485243418,0.07924497850232176,0.3333333333333333,0.5824386750500106,0.18710539627342213,2.901637875198336e-10,5.576689220858255e-09,0.01368712000604437,0.7461547570465505,1.0,9.952637130238029e-21,0.5,0.3055555555555555,0.2597402597402597,0.0,0.173036465240603,0.2909354159271474,0.2523551886764447,0.0,0.14912306702313105,0.28132869553527434,0.24468825992008075,0.4345118044146181,0.21448206862702784,0.36159124605536186,0.2935402487711827,0.4157936637552131,0.17510181147123932,0.32439636868597643,0.31488109545536325,0.6541315931921441,0.032745591939546556,2.7395024149466535e-07,0.05698005698005707,0.5200000000000001,0.875689058294683,0.7254123878710854,0.8412584658886965,0.4063981371404068,0.40672199157235434,0.24252964585432898,0.22920077660768812,0.26672687126522815,0.2596451516331958,0.2577078135774642,0.2633354661027159,0.31859426564061555,0.317223390197987,0.2971287086177796,0.2894788603231657,0.29815922371756154,0.28411595412304197,0.3153825782364505,0.2949663509963259,0.3140133471195182,0.3197003186965729,0.3012087526984299,0.3291184698571569,0.3170793173313989,0.3181183410984098,True
1,1,3,1,0.41555274478460325,0.04650808956259705,0.3333333333333333,0.38412895231478394,0.18710539442485175,5.034920503471907e-09,3.9772677284882615e-09,0.0004717527056569235,0.6099812931452251,1.0,8.470329472543003e-22,0.42500000000000004,0.2222222222222222,0.3035714285714286,0.0,0.24597440893017686,0.24672399862618288,0.22668481523517514,0.0,0.19482634168265622,0.23405031962726017,0.24004575988788085,0.6023508895805105,0.33056282508913976,0.3767554747544034,0.3331546137420238,0.5862014257652226,0.2659830648058314,0.33276946595627654,0.3736655906869475,0.44584365899674894,0.02015113350125941,1.0116947611175674e-07,0.07407407407407406,0.24,0.9190073626991824,0.8739190316756829,0.9481749159000409,0.22932211618569448,0.4750257773445592,0.22386509991401785,0.2200627890433625,0.23410198200329277,0.28214894565697624,0.2570642373082393,0.31171886643508245,0.3310729965136175,0.34686688668165233,0.350153726392987,0.3472761538841814,0.30813577233878436,0.3304634131557633,0.2837532843208587,0.2552012392309725,0.29247358681192825,0.2925459617903526,0.3083415983285588,0.3184474101730926,0.32677435020664247,0.33918757176515446,True
1,1,4,1,0.5750619361697977,0.19163152793941435,0.6666666666666667,0.457872819928762,0.18710539543849866,3.407074364199027e-09,4.483149434788164e-09,0.0008531303442669162,0.7982519024698942,1.0,2.964615315390051e-21,0.5750000000000001,0.24999999999999997,0.36507936507936517,0.0,0.2764153912309206,0.38201380143917435,0.33547765279841035,0.0,0.2678202783930857,0.3589571182623775,0.34438923440710206,0.7059548476039141,0.38231432200718934,0.5110237117627867,0.4571099183915199,0.6966195012638343,0.35424613243932634,0.45602595143460734,0.4963582835665835,0.6785384659253937,0.01259445843828716,1.322294326650117e-07,0.03418803418803421,0.44000000000000006,0.985235891720345,0.6906624368782528,0.8898072671029568,0.5912271658161483,0.6009151206673278,0.24286347976487155,0.2503691480228835,0.2620274077049491,0.29900174706006033,0.2731827676941911,0.2813806524824142,0.28323391917101637,0.3267311374434415,0.3539071292454854,0.34330046476037596,0.3406954619888022,0.3313952119296345,0.2808877645031733,0.30223613342339184,0.28542329821796353,0.2900416024213669,0.2905510265290459,0.317178203720321,0.328621567458794,0.3286039471680391,True
1,1,5,1,0.5075113385812174,0.11405620531323565,0.6666666666666667,0.644457600185549,0.18710539625773054,8.744729595375819e-09,4.308712718371574e-09,0.00024748956415965317,0.8740081794131451,1.0,3.3881317890172014e-21,0.2,0.16666666666666666,0.19047619047619055,0.0,0.12193999445590241,0.2070819127488252,0.13579582669698087,0.0,0.10707183128168368,0.2038183957615057,0.11854528671508097,0.7543478685254656,0.2743162615790492,0.39858740261293524,0.32337674708081876,0.7541783093976304,0.24101852936887114,0.36254599463387177,0.34600199234804496,0.43913819067817417,0.03526448362720401,2.7395024149466535e-07,0.06552706552706555,0.16000000000000003,0.8365566007626446,0.828611257243677,0.9516823955932753,0.3243782860372955,0.6097916236039648,0.303706177587702,0.3400311822591189,0.3427790332381273,0.3459950233910101,0.32792209199207156,0.3218267760159875,0.3320692908974263,0.3392469449445325,0.315785921820714,0.3397990681373031,0.3252427903048302,0.309937730235053,0.31723576370252804,0.30013471347546017,0.29822167740872507,0.3155253451614488,0.29390481305263205,0.29981417486758216,0.2940548354440528,0.28561552897872355,False
1,1,6,1,0.4392325332892576,0.058720244144246175,0.0,0.40064480275903525,0.18710539365440632,3.2622369467586784e-10,4.629489204195123e-09,0.010233400095781461,0.6453611396234119,1.0,9.740878893424454e-21,0.375,0.24999999999999997,0.23809523809523814,0.0,0.2366735750597982,0.26236460147878216,0.19748376080315388,0.0,0.24056934003184807,0.2620340489141053,0.216180882669663,0.7302607909997088,0.3567629162269386,0.43019334804451304,0.3597160348706381,0.6847788376108013,0.3292589461025186,0.3827746137126439,0.39143367818023567,0.8037385965139474,0.032745591939546556,2.233069090426934e-07,0.04273504273504281,0.4,0.9188135001518378,0.8124453840955677,0.903867783159667,0.42506069176250466,0.3658594828685029,0.2001095995186406,0.24220489439284917,0.2440250905698839,0.26895065999044193,0.2584000028423335,0.28045512063658146,0.28762853303609887,0.26462224684448726,0.30627918641381,0.30209234923788125,0.28587890365851026,0.31303284600536163,0.28425075307660796,0.2912052462079794,0.2939880781591963,0.25548942401458663,0.277950670599355,0.2746395526283932,0.25547317828698946,0.27122095177170313,True
1,1,7,1,0.3962986346432302,0.04113208777376676,0.3333333333333333,0.2883301467670316,0.18710539192533016,3.920202623889846e-10,3.6085439920203467e-09,0.006764997571410102,0.5001447866874729,1.0,2.117582368135751e-21,0.44999999999999996,0.16666666666666666,0.4285714285714286,0.0,0.1717444026549476,0.27381246128451114,0.16375614953466044,0.0,0.16409184795689638,0.24830470900966942,0.14726714719477801,0.8186640775664726,0.3329633986272454,0.4661273791813775,0.3713297156307995,0.7734956136337732,0.2907394108911299,0.3985781234302233,0.3757561103816277,0.5985733629488876,0.0151133501259446,1.322294326650117e-07,0.02279202279202283,0.5200000000000001,0.835435771726293,0.8382166566718303,0.9412668419872682,0.19120696580408114,0.5321510174669608,0.2101758942143612,0.23466899418242726,0.21151173816836727,0.27640626303570204,0.262339073705539,0.2666175713436847,0.29034900463283647,0.3050469095597169,0.3367781355025472,0.31531037594259353,0.31303287159275406,0.2943458636334794,0.26096158840329936,0.2628396515221168,0.25434028859757524,0.23735867576100295,0.25141521895229124,0.2847634090640999,0.260878655280422,0.28314744535901243,True
1,1,8,1,0.5344540857313982,0.1458466689791228,0.6666666666666667,0.29904229176401514,0.18710539378680044,1.0835085835303202e-08,3.918357541112476e-09,0.00015280124776847527,0.8117304770267222,1.0,2.117582368135751e-21,0.42500000000000004,0.3333333333333333,0.2023809523809524,0.0,0.20577847875892413,0.2209872903712966,0.1561307766984038,0.0,0.18934866201245323,0.20654889015904052,0.17639524610143503,0.6260000379505568,0.3021834688654534,0.36422387155266844,0.28379554770907545,0.6599122919627958,0.2803102384070815,0.3344062049609561,0.34959870563641865,0.6410785177033451,0.03778337531486145,1.3651805356165348e-07,0.03988603988603996,0.31999999999999995,0.8296388669085049,0.7679395291625872,0.9448678445223876,0.29695822379419895,0.6002635532757197,0.20505817207344457,0.186123894172123,0.21115698322840493,0.24898034307963854,0.2039537990998152,0.22658284128767034,0.24132443131556772,0.22881825374410183,0.2626859806850934,0.2628495952623418,0.24766519506493787,0.25776825108018014,0.23016141100395773,0.22734167317034817,0.2377019526928615,0.24044129173651657,0.2633886205490194,0.25264912090323155,0.23867359708997316,0.24102318872757106,True
1,1,9,1,0.47395055866970187,0.09118141773701309,0.0,0.6275548268958241,0.18710539518108568,1.2713472200893292e-08,5.006967895456347e-09,0.00017068641889892724,0.8636244510122726,1.0,1.0587911840678754e-21,0.475,0.3055555555555555,0.24675324675324675,0.0,0.23720844560978036,0.2833532784250733,0.26524878045921496,0.0,0.222820746765266,0.2680408591575054,0.26187390947057626,0.6879731621549365,0.3458452060982832,0.4324541973084304,0.3961825096630103,0.6801930921523389,0.3134656125281309,0.38587905232760583,0.42593925546691536,0.5584118421563813,0.01763224181360197,1.5028781366763313e-07,0.04273504273504281,0.5600000000000002,0.8663253069171208,0.9107066372041248,0.9599483589851646,0.19698695871052702,0.6011545102085755,0.23354996035912087,0.2587776070908956,0.2742590448494392,0.2757525511146822,0.27389890236586195,0.3159415774186843,0.3320283221622396,0.3647386713972539,0.3731427108646212,0.34228587234609115,0.3287009216150445,0.35797207614438625,0.3213062646053092,0.339104081082695,0.33333509564885744,0.3190990651823627,0.33230529074823084,0.3051302035725437,0.3145352920541251,0.3176783205394135,True
