fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,optimal_budget
1,1,0,1,0.2798809850025483,0.06087754039913077,0.4000000000000001,0.7644218571408858,0.00027171674029816096,2.1798005584900297e-08,1.3102975996910592e-08,1.2995285118413778e-05,0.8506866892232772,0.9999999999999999,3.049318610115481e-20,0.31250000000000017,0.06741573033707865,0.2606185567010309,0.03312704186438185,0.05163403152938917,0.07327489092758822,0.0722596327848257,0.02617615292001308,0.057333091852270895,0.07979656858803817,0.08184129915853733,0.30767187711953436,0.36249979559869383,0.3941596487010783,0.38618807156626267,0.26638284248633304,0.36496312735260505,0.44010346375246645,0.4449601597413582,0.3599873668166713,0.05221932114882505,9.685653332847943e-08,0.02922077922077919,0.36206896551724144,0.8318308811598076,0.8014312774285881,0.9615220026941484,0.13423869068764022,0.7413162386900081,1.0,0.31250000000000056,0.059701492537313494,0.10536779324055666,0.5999999999999999,0.045454545454545414,0.23177786347859616,0.3071647552958975,0.2978764108522702,0.2948941727831525,0.3068903936094336,0.29236284295549253,0.2909148304924483,0.3202120607135887,0.30291400473061203,0.2949332038054336,0.3122132704906291,0.2983660683317279,0.2904508320305323,0.28260166410165566,0.2727982393123799,0.27741832753857215,0.2916870075573252,0.2892924602809016,0.2808573477522458,True
1,1,1,1,0.2565595527478416,0.04123484390263301,0.2,0.6699413156696067,0.00027171010358173606,3.958115361719918e-09,9.445118734877033e-09,8.26983184639997e-05,0.8255879591027803,0.9999999999999999,1.7364175418713157e-20,0.3645833333333335,0.022471910112359494,0.5539518900343642,0.07670017703327872,0.10900899804261986,0.16040667246857837,0.2067957745929324,0.08242581997589758,0.11582662103929425,0.17508666916083757,0.23529973003146695,0.36434527788021714,0.43456344723919843,0.48616815002110325,0.510200661268339,0.31859684881382255,0.4271409315818621,0.5289055907182949,0.5654008610623833,0.6774019048956383,0.015665796344647542,1.44636791800228e-07,0.032467532467532464,0.43103448275862066,0.8366630242510726,0.8542480465307105,0.9599056533524153,0.14750352025514563,0.7123238144762547,1.0,0.4375000000000002,0.08208955223880604,0.08859343936381707,0.5750000000000001,0.06363636363636367,0.1721300938423962,0.24901265531945174,0.26379284551345705,0.24530944985813558,0.25391719006355157,0.25231746693632084,0.23051286768929663,0.22970407213940913,0.25653516807965143,0.24712401901165884,0.23615522577129025,0.26792860940126706,0.2413975793031871,0.2350233410038796,0.23332287331681204,0.2393747990320244,0.24759250164278143,0.2534664042758846,0.25230317164407573,True
1,1,2,1,0.28064671221029186,0.05917348775010976,0.2,0.5745584036548205,0.00027170803475449405,2.521659300597844e-09,1.6012121599869736e-08,0.00023058538556968482,0.7280383385667363,0.9999999999999999,1.0587911840678754e-20,0.3958333333333334,0.04494382022471917,0.4329896907216494,0.030876917668924097,0.05881508050584272,0.08924910626073247,0.1325733225488663,0.03163433888836076,0.06232402280502691,0.0931964466754841,0.14797687265206422,0.3208751949301515,0.38542029286913165,0.42450650044667093,0.4449600057491673,0.27716035320693316,0.3789552157867728,0.4612670176460162,0.4954705469213298,0.2694019995991186,0.036553524804177534,2.555391983743294e-07,0.042207792207792263,0.2413793103448275,0.8308529141422032,0.8613559268525024,0.964322482929961,0.1508697405724822,0.6800983037234756,1.0,0.31250000000000056,0.04477611940298507,0.13731894348196533,0.7,0.09090909090909095,0.14333461884560994,0.2533455650745993,0.2530873064796627,0.2486730931729491,0.25168665846309135,0.2549561740056921,0.2562842859900968,0.2748143802449208,0.22860400004859202,0.2507613571860878,0.24091900834000182,0.27015945668387187,0.24869403309033472,0.2743029387191329,0.27089913250079584,0.27361755750359795,0.28739363649436883,0.27723386789620685,0.2632554629689609,True
1,1,3,1,0.2642039079146689,0.04809519762333403,0.2,0.42296955826665517,0.00027170811132162445,4.507430337107588e-09,9.833695497503003e-09,7.455538278531505e-05,0.6308954988158435,0.9999999999999999,4.658681209898652e-21,0.40625000000000017,0.06741573033707865,0.3422680412371134,0.03574156366541201,0.09471407926981214,0.14105956735848987,0.18564105916705212,0.03277100831978892,0.09992972428582705,0.1467526104800614,0.2078752048003267,0.32794383375119396,0.41203590276568525,0.45967028068024507,0.4817861074454629,0.27732351974849834,0.3986126318764169,0.48984535975231314,0.5268362232436385,0.7347683591901093,0.026109660574412538,1.3176841220406353e-07,0.05194805194805195,0.39655172413793094,0.9259899771036897,0.9253243025027973,0.9884023948323608,0.09638487927722911,0.6336888365994018,1.0,0.3749999999999999,0.08955223880597014,0.0761202018657287,0.7250000000000001,0.07272727272727267,0.1793289625915927,0.24905562920763846,0.23895982719602057,0.20253989132384542,0.2499439234048023,0.24174764559263606,0.22086153454474877,0.2633168542487083,0.26524577153329393,0.20220571661713277,0.22591360796637563,0.22399614014435248,0.21754197903881603,0.23850260886309743,0.23270290354555834,0.22317589715103162,0.24006905256154226,0.21213133608120707,0.23617551210416596,True
1,1,4,1,0.37442063076689674,0.13259114677159714,0.6000000000000001,0.5674302266706954,0.00027171204879876306,3.85129428656049e-09,1.2342227602893553e-08,0.00011274187116763376,0.8226432737975167,0.9999999999999999,1.0587911840678754e-20,0.34375000000000017,0.08988764044943834,0.22886597938144332,0.051451228308206275,0.08291018967631582,0.11238846004973088,0.14392014915000234,0.05645123188922788,0.08489588278091166,0.1156013916072007,0.15103342161404884,0.37962463232701754,0.4575694951002741,0.5032468661232499,0.5208772197789743,0.317614327698745,0.43119999159167116,0.5223486627877624,0.5480529634549041,0.5058082664591057,0.02088772845953009,1.652954725582576e-07,0.042207792207792263,0.43103448275862066,0.9141499906906698,0.8633248546562151,0.9828851174282198,0.19659625187157165,0.597309628317023,1.0,0.4375000000000002,0.059701492537313494,0.12027833001988067,0.7,0.05454545454545455,0.22252217508677205,0.2224161280413705,0.23468890620708913,0.22727922419647129,0.2609233535340602,0.24596651945278114,0.22717407741509965,0.21781620926100181,0.22578582470866987,0.22085357988310192,0.18321000574917407,0.20210259477000725,0.22408687422125986,0.21293681681398785,0.23506601229750415,0.23015116896105892,0.24671333864183706,0.23238972791802634,0.2419551454531551,True
1,1,5,1,0.3543481654983928,0.10672377353031898,0.4000000000000001,0.6714144647689727,0.00027171334220582165,1.4997204308471387e-08,8.735212128877605e-09,1.276724494975962e-05,0.8631371743828526,0.9999999999999999,1.3552527156068805e-20,0.3020833333333335,0.022471910112359675,0.4632302405498281,0.026378382878875534,0.05225838460031059,0.07914883894874908,0.10880282538935593,0.0236792191902708,0.0605215961247542,0.08961757290367149,0.1342934326480526,0.38675103417390133,0.46740010501808676,0.5160609408547754,0.534091375316398,0.33503507345675365,0.4690402896369894,0.5697772520552709,0.6018935498442546,0.37410808158063324,0.03394255874673635,0.0,0.022727272727272776,0.27586206896551724,0.8527207553242817,0.8817842420694038,0.9858193432682718,0.11126647629751191,0.7590959963063466,1.0,0.3749999999999999,0.04477611940298507,0.14690428855438795,0.7500000000000002,0.08181818181818182,0.165585667706763,0.16089603497004393,0.1886365824564298,0.18049636592595214,0.1850144628227258,0.19137100037141985,0.17401972977943736,0.21426998965230687,0.2011647945211412,0.19510706381415702,0.2186561515622782,0.20661819941300957,0.22662390564189586,0.20691460479507198,0.25095964727407805,0.21551392536232122,0.2052871789243486,0.21639515300508827,0.23080265806985686,True
1,1,6,1,0.2743366987289419,0.0536861729412793,0.2,0.5535852170079937,0.00027171030861531043,6.7979020141695e-09,1.0889666527691945e-08,5.175357302713542e-05,0.699780501158825,0.9999999999999999,1.2705494208814505e-20,0.3020833333333335,0.07865168539325851,0.22268041237113395,0.04370161816628635,0.0771975511308598,0.11264269236155533,0.14252394910504396,0.04141722203329693,0.08276077875238488,0.1235346225629703,0.15543008278075396,0.36346690220670497,0.4396370912921967,0.4864850392833471,0.502270185666837,0.30687951049182294,0.4254968660126229,0.5205376921454306,0.5442145367214455,0.5428133015393739,0.028720626631853804,1.8739911683448965e-07,0.05194805194805195,0.36206896551724144,0.8878206838199005,0.8765668976333401,0.9594743914111437,0.19734545998436598,0.5508118769211391,1.0,0.3749999999999999,0.08208955223880604,0.08300198807157057,0.6749999999999998,0.045454545454545414,0.2502892402622444,0.188017261755239,0.19895026469290453,0.2229797262996042,0.24723673904124246,0.23834829088753068,0.21887957506766828,0.23077920018284367,0.24197221239014413,0.23583422222355124,0.19381437511562669,0.20620604412495258,0.24507337459609294,0.20804437194921835,0.22453725807679134,0.21685070603950554,0.21204608645242348,0.22052068630784802,0.2042486309104183,True
1,1,7,1,0.25648329594736324,0.04265108554334941,0.6000000000000001,0.4421262614091123,0.0002717086877356266,3.3373469711823478e-09,8.54642649643428e-09,9.009724808560452e-05,0.645078867917068,0.9999999999999999,1.6517142471458857e-20,0.23958333333333343,0.06741573033707865,0.19711340206185557,0.07845207598460525,0.09770369340213352,0.13573778028143738,0.1352568598890014,0.0802611406103244,0.10674623520425058,0.158264058997901,0.16713379731605033,0.4189804287645885,0.49757458249383063,0.5512103196393101,0.5568896738665603,0.361579419471602,0.49180644897602416,0.6026732582086982,0.6205782212934188,0.6468512663733026,0.02088772845953009,1.5669861066879848e-08,0.01623376623376622,0.44827586206896564,0.8538195716278187,0.9031981189786422,0.9835989505384646,0.1312773369471129,0.6203664459050469,1.0,0.3749999999999999,0.17910447761194026,0.036481113320079514,0.7,0.07272727272727267,0.1750096413420748,0.18145201657522064,0.2080633395205847,0.191475942432582,0.24024840507102116,0.22026430561848961,0.1956552242437968,0.17851497086447898,0.1888093629386172,0.20626732319521235,0.21147491114683084,0.1877690167358393,0.18157431241478822,0.20428173003773673,0.17573916289745692,0.1763884560067216,0.19210266677345064,0.19364105969574727,0.17606392953471442,True
1,1,8,1,0.35813788354473014,0.11535040442044504,0.4000000000000001,0.4345691629587021,0.0002717069112376269,1.589315866796015e-08,1.0477173398990162e-08,1.54892841176682e-05,0.8416886538462924,0.9999999999999999,4.658681209898652e-21,0.31250000000000017,0.022471910112359675,0.4783505154639174,0.04731430149172517,0.0964998170296009,0.14424282015251216,0.17846295274790286,0.040433783142921856,0.1123762172009576,0.1640419277099565,0.2096709621287012,0.35509503275411197,0.43741930034871024,0.4885600338751727,0.5062076120318143,0.3059682402586234,0.43921099890084964,0.5396850201545793,0.5695083934198688,0.48283324443951536,0.023498694516971272,2.555391983743294e-07,0.06168831168831175,0.31034482758620696,0.844235564676687,0.8515716812399572,0.9728701802011961,0.13964006919973165,0.6824393537557981,1.0,0.5000000000000004,0.0671641791044776,0.11431411530815105,0.7250000000000001,0.07272727272727267,0.1793289625915927,0.22914345360346147,0.23496793322304224,0.24586953821483992,0.26448050253741573,0.24717490732031172,0.24749840449663563,0.2481578738437258,0.28476561485598806,0.25600270367018796,0.22796306200182265,0.25209462557255224,0.2428861389611422,0.25539911973700213,0.22852448567389125,0.2244111152224409,0.24735654355500272,0.2529196777012177,0.2577682053525362,True
1,1,9,1,0.3060595490305801,0.07612382935459568,0.6000000000000001,0.5940899361784631,0.00027170953996868426,1.573146094422207e-08,8.481126630641538e-09,1.1116584350073295e-05,0.8194277110770406,0.9999999999999999,9.740878893424454e-21,0.34375000000000017,0.08988764044943834,0.22886597938144326,0.05384340226374333,0.13799600409330703,0.18515514124316698,0.2582667486341767,0.05882018391036786,0.1312967041835639,0.1923359627782908,0.29412956404619967,0.34167175333447813,0.44089478218204825,0.4879700685358956,0.5272700709294371,0.29776292858651465,0.42341598239913,0.5241257080174153,0.5820538719270278,0.6536032199133792,0.036553524804177534,1.9528012823631785e-07,0.03896103896103901,0.32758620689655193,0.8942412780101263,0.8602613376535069,0.981746765748569,0.20298649879549707,0.7322926238418734,1.0,0.31250000000000056,0.0671641791044776,0.0941848906560636,0.6499999999999997,0.14545454545454548,0.08574366885203752,0.24961067672194434,0.2612266557475924,0.2618232865899834,0.23759116896972488,0.2732467041839048,0.23368235902484025,0.2495311280599801,0.2377583760520233,0.26024383375466725,0.23962273298208905,0.2658142005031273,0.24519201592533876,0.23637969037553108,0.24410697153601515,0.249887442949685,0.24687874084426603,0.24721789482386078,0.24329449266529057,True
1,1,10,1,0.297263788198445,0.06365204077410966,0.4000000000000001,0.6622418146738356,0.00027170836199593367,4.765591618706342e-09,1.3273683206951614e-08,9.634087828465756e-05,0.834513004660343,0.9999999999999999,3.049318610115481e-20,0.3020833333333335,0.06741573033707865,0.25154639175257726,0.07613100329821088,0.10395119700866859,0.13825433949469862,0.16651058322301862,0.07451361691443208,0.100236324590953,0.14536630777294654,0.19033398687552028,0.40244718689523795,0.4807673611573924,0.5299121534080824,0.5470986273968617,0.3414060718836224,0.46146940086110433,0.5642474175315254,0.5950748813072178,0.5112558580928528,0.023498694516971272,4.9270687023440705e-08,0.012987012987012957,0.48275862068965514,0.8542444475144977,0.9036149678779481,0.9825010638706819,0.0905396205822665,0.7594974500590876,1.0,0.4375000000000002,0.0671641791044776,0.10760437375745525,0.6499999999999997,0.11818181818181822,0.10590050134978785,0.16703808029508985,0.19076274970086757,0.18771264220957004,0.17851236333302706,0.19686030308434926,0.1885957222694645,0.18913638844757089,0.19570580058549897,0.20620042715240328,0.21902849624817095,0.1980995390776447,0.1852167770602537,0.20047870167558915,0.2110080789504886,0.2258710934075028,0.21878920692556228,0.21833098035437115,0.2373726912103298,True
1,1,11,1,0.3620893245805072,0.12199035672162885,0.2,0.5063767152374589,0.0002717090829037668,1.5218480068547066e-08,1.0691831912898479e-08,1.7132662981428916e-05,0.854469238615671,0.9999999999999999,9.317362419797304e-21,0.29166666666666674,0.04494382022471917,0.3195876288659793,0.0512395118789269,0.10777292972030411,0.14797062823415272,0.1924064225719437,0.04620715835868053,0.11925791317880786,0.1621509885266651,0.2068282483398938,0.3616026097689846,0.44884069770123747,0.49629527900824494,0.5197802592319722,0.30034711298910655,0.43053691255465487,0.5242477896455442,0.5531211821283494,0.45218349892252463,0.026109660574412538,3.3900157303058143e-07,0.048701298701298676,0.3793103448275864,0.9266758014951442,0.9528718684087987,0.9914194586208485,0.05782906663621984,0.5943271076175054,1.0,0.31250000000000056,0.0671641791044776,0.0941848906560636,0.6499999999999997,0.12727272727272723,0.09834168916313146,0.23593512638113495,0.23154285474475325,0.27199462605541447,0.2742879599493483,0.2784897135583428,0.24070462148524105,0.2455148625236297,0.24320019980190974,0.23791345770910768,0.23299887339554265,0.22828213590723345,0.21993186285470362,0.23716267518965217,0.21865914885366977,0.2277208070811591,0.2383020435685139,0.22974970475153994,0.23386567878092954,True
1,1,12,1,0.3450679182672377,0.09754799863660887,0.4000000000000001,0.7789132809172657,0.00027171191503764933,4.245831733405501e-09,1.402895283267469e-08,0.00011584988278098546,0.8968502059102699,0.9999999999999999,3.8116482626443515e-21,0.2708333333333334,0.07865168539325851,0.19793814432989681,0.06585532222638446,0.10454889115663958,0.14741352976959632,0.1891878093374349,0.07319389048942303,0.11831327099517258,0.17662732599874437,0.23885100485410934,0.376926168626839,0.45577669410316735,0.5057995017631598,0.5282979559502125,0.3379095208968864,0.46498969750331887,0.572922685812294,0.610877309939016,0.43275591289369353,0.04177545691906007,8.635057254579559e-08,0.025974025974026035,0.34482758620689646,0.8872155736154925,0.9216945839950834,0.9885958321024366,0.06866221849514653,0.7912566950288092,1.0,0.31250000000000056,0.0671641791044776,0.0941848906560636,0.6000000000000003,0.13636363636363635,0.08659059458723714,0.19447766680300824,0.23519859127552148,0.24070239643724295,0.261487966476168,0.23145291493303521,0.20455507726243252,0.2422172261321071,0.235207029231345,0.2494522715613815,0.26932962982948694,0.24520981951718404,0.24828508361981771,0.23367024842900963,0.2684310049273947,0.24065628532712954,0.2864720495983207,0.2599294841241454,0.27120860537176994,True
1,1,13,1,0.24801296471653167,0.03920478813927977,0.0,0.49251695863963985,0.00027170817093894535,1.126701993729557e-09,9.20154553981864e-09,0.0003076037745341877,0.8824440032464101,0.9999999999999999,1.6940658945086007e-21,0.3958333333333334,0.06741573033707865,0.33319587628865976,0.05620565912976178,0.0875510743854733,0.14724791991268227,0.17987850022138846,0.048582434487310304,0.0916340251485586,0.15493341880378778,0.19531203767121985,0.3613878020626413,0.4338343095508757,0.49172317277080535,0.5086360422861358,0.3021096706051345,0.41733510504277127,0.5214062328530933,0.5482369333954442,0.6085348113407447,0.039164490861618786,3.165231362571806e-07,0.025974025974026035,0.44827586206896564,0.8688067315237167,0.8245633822484799,0.9623515324411807,0.19407303839962292,0.6799664562814647,1.0,0.31250000000000056,0.07462686567164183,0.08503524308693296,0.7250000000000001,0.13636363636363635,0.09929448061523105,0.23628413280726213,0.22938591310402462,0.25583737051092403,0.23118264009284906,0.23293788625555184,0.22149172791765107,0.2050130048349806,0.23994925008665305,0.21791123126031098,0.22053860080276488,0.2227277112626711,0.1986957112176885,0.23245242473567626,0.19015057560815726,0.20590354879256662,0.19954074383175893,0.20254563223556896,0.2060963259610845,True
