fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,optimal_budget
1,1,0,1,0.22651308212621202,0.06599272561273528,0.4545454545454545,0.6961651611055829,0.0009794899008625467,1.213447548913395e-09,1.7900536447236146e-09,0.00041031793391310033,0.8725985221787687,1.0,3.9810548520952116e-20,0.5550314465408804,0.053030303030303,0.2195235013824342,3.926294860970469e-06,6.590060002527854e-06,1.3482922958882699e-05,4.859717728072537e-05,4.297224710161632e-05,5.566046422900463e-05,9.117335195973304e-05,0.000383787182570938,0.5676010099992066,0.6386366246764038,0.7326296788775166,0.7084016633868223,0.5481782687101596,0.7373578257612438,0.8243237489543996,0.6984151243683392,0.44038232299781255,0.041095890410958895,6.758181168161098e-09,0.1893939393939394,0.6525096525096525,0.5652221572987762,0.945326439617678,0.9826825803245376,0.01747462715727441,0.8493232786511401,0.9999999999999999,0.18312757201646088,0.08830845771144279,0.05412899099165101,0.46875,0.057093425605536374,0.2063376560529045,False
1,1,1,1,0.20759322873862632,0.05110859172733996,0.7272727272727273,0.8040355017537849,0.0009794899462411814,3.645554479541386e-11,1.4018153203588928e-09,0.01287174554477728,0.8712295263520976,1.0,3.9810548520952116e-20,0.5424528301886792,0.07196969696969709,0.16634076514304758,7.919034633737637e-07,1.2202922252729314e-06,1.95412626859595e-06,9.656021837069124e-06,8.263830786175125e-06,9.67022213800229e-06,1.2512620405267897e-05,6.985776509758329e-05,0.5794855542068653,0.6521170364255989,0.7482856823274101,0.7242780621103222,0.5484330422731302,0.7377002730725177,0.8247058208394176,0.6987359562179678,0.4287055950181644,0.04383561643835616,7.258733650817247e-10,0.18434343434343442,0.6776061776061776,0.5758458137504584,0.9526599352483357,0.981401814036635,0.011656418562160556,0.8606143094048012,0.9999999999999999,0.18312757201646088,0.07213930348258711,0.06541775150068707,0.44999999999999996,0.03460207612456759,0.2912372476892135,False
1,1,2,1,0.2069976324835714,0.054729042707703186,0.6363636363636364,0.665879742817801,0.000979489517307531,3.432761104968345e-09,1.5575525419248468e-09,6.804358498364137e-05,0.8347422069233903,1.0,1.1858461261560205e-20,0.5141509433962264,0.06628787878787878,0.16951585387375726,1.1835563699151662e-06,2.0890335497103484e-06,4.1548241934038835e-06,2.571901524247715e-05,5.432761712513903e-06,7.1328916537857264e-06,1.1000206444266275e-05,8.052711397904067e-05,0.5481838641675526,0.6166115109835332,0.7070478494495713,0.6824502934112338,0.5417465407735668,0.7287062887682833,0.8146512405272973,0.6902186159529785,0.35796241601635204,0.03287671232876715,9.161402457138503e-09,0.23484848484848486,0.6795366795366795,0.5983773096660886,0.959119346948429,0.9879356116095053,0.005269643924325468,0.8335008710774285,0.9999999999999999,0.1687242798353911,0.05348258706467664,0.07958401412202981,0.4520833333333333,0.03114186851211072,0.31509900851209477,False
1,1,3,1,0.215658417173571,0.05705452232653654,0.7272727272727273,0.3683346517479079,0.0009794893807862685,2.646117837815791e-09,1.3478753164482613e-09,8.736474974292982e-05,0.747669723977574,1.0,9.317362419797304e-21,0.5188679245283019,0.037878787878788005,0.2677451614800871,1.286720016274328e-06,2.329695637513039e-06,4.80027999022382e-06,3.897028461117193e-05,9.319498019073196e-06,1.198306341603202e-05,2.0573596906411246e-05,0.00018387458969467248,0.5841718055376759,0.6574327301854715,0.7544598314073689,0.7305445805461179,0.5471735548803626,0.7360061710698194,0.8228120935246173,0.6971334625311848,0.40743592079445123,0.04657534246575346,8.529644499735163e-08,0.16414141414141414,0.7162162162162163,0.6008739938142286,0.9628152031757481,0.983309278066181,0.006908149061101335,0.8367915749727968,0.9999999999999999,0.20781893004115237,0.042288557213930364,0.11877124466623275,0.48750000000000004,0.03114186851211072,0.3383740047245773,False
1,1,4,1,0.2754439993026474,0.10353195356555982,0.5454545454545454,0.4228530181366743,0.0009794896822150994,4.29428788341209e-11,1.3575561015181114e-09,0.010577714243741945,0.7143910654066477,1.0,3.218725199566341e-20,0.5613207547169812,0.053030303030303,0.2219048179304665,2.3026410088999694e-06,3.8067908746777833e-06,7.252785063539613e-06,4.365524768157409e-05,1.7717663070522053e-05,2.2218730001949385e-05,3.347920364787907e-05,0.00024117747608848352,0.5743437043234833,0.646284737795771,0.7415120902664779,0.7174115609497502,0.547123862215197,0.7359393906596124,0.8227375422830095,0.6970710430801063,0.39864882237743615,0.03287671232876715,1.3339056900390562e-09,0.18434343434343442,0.6486486486486488,0.6093560997181459,0.9602959225872078,0.9891938483583904,0.017121093336608578,0.8327880135859156,0.9999999999999999,0.18312757201646088,0.05223880597014929,0.08770581712109157,0.46875,0.039792387543252664,0.2732746794547495,False
1,1,5,1,0.3094501649867839,0.11741866563249573,0.6363636363636364,0.7085534354013168,0.0009794899998107173,7.799148989833662e-10,1.6608219018982358e-09,0.0006309258159863208,0.9022906085328563,1.0,1.1011428314305904e-20,0.5047169811320755,0.0587121212121213,0.18439908229895874,1.3855367172980135e-06,2.220605522547428e-06,4.461715748783682e-06,2.0622075877400957e-05,1.0753725292830915e-05,1.3176145722249577e-05,2.0595856944298378e-05,0.00010572547129987777,0.592448234366605,0.6668206774252707,0.7653634617030968,0.7416023519950787,0.5480372029917411,0.7371678534408155,0.8241107177799883,0.6982321636758418,0.4370415975205726,0.038356164383561604,2.1053452427667e-09,0.14646464646464646,0.666023166023166,0.593688567069815,0.9675782626300237,0.9933137565642698,0.013938615473729307,0.8675574419130507,0.9999999999999999,0.18106995884773663,0.08084577114427857,0.05820414640879195,0.44999999999999996,0.057093425605536374,0.19852366880222883,False
1,1,6,1,0.22607382685856267,0.06170485286484726,0.6363636363636364,0.6393779853054019,0.0009794898912510869,5.372454382215906e-10,1.7685779690555371e-09,0.0010200961310183802,0.7665462855771373,1.0,2.371692252312041e-20,0.5424528301886792,0.06818181818181816,0.17422310751521633,1.1240909296150516e-06,1.656385222711891e-06,2.696110947990201e-06,1.0172295818081585e-05,8.433183264438912e-06,9.398030549746508e-06,1.236116101950016e-05,5.0224055333229005e-05,0.5822353354126668,0.6552361285928465,0.7519084028554784,0.7279528273800513,0.5473637378235823,0.7362619487690357,0.8230978807788001,0.6973734534374643,0.41419933465788694,0.024657534246575318,1.4032890847858708e-09,0.19696969696969702,0.6216216216216216,0.6051056752436669,0.9603874557699456,0.9826224516316859,0.012891870599382724,0.8223459189504387,0.9999999999999999,0.19341563786008237,0.09452736318407966,0.05343028045164376,0.46875,0.0242214532871973,0.38554632325148036,False
1,1,7,1,0.17787755896382815,0.03424988184500448,0.7272727272727273,0.44286132365970876,0.0009794895796272657,3.504889755355636e-10,1.376136835072484e-09,0.0012403533802240669,0.697216201188247,1.0,5.082197683525802e-21,0.5566037735849058,0.07765151515151521,0.1596557150420613,6.511339281775638e-06,1.0902868044477369e-05,2.1055810150470832e-05,0.00010062707766672526,5.913887630139036e-05,7.434058888182775e-05,0.00011850021444772456,0.0007369447476095987,0.5883348814940231,0.6621552132633176,0.7599456151154197,0.7361149739070784,0.5483872207155472,0.737638938488464,0.8246381678177536,0.6986852672446344,0.45549215729582415,0.030136986301369885,3.093787571730137e-08,0.21464646464646459,0.6911196911196911,0.6227644448583499,0.9734814271767874,0.994877978315204,0.017478513723459238,0.828574526784573,0.9999999999999999,0.23251028806584365,0.05721393034825868,0.10120945085145563,0.4979166666666668,0.08477508650519038,0.1568338381880004,False
1,1,8,1,0.2780006444038224,0.10135221905830966,0.8181818181818182,0.6842603588653651,0.0009794891304193319,6.824777114919938e-10,1.9991137000528218e-09,0.0008961448183698388,0.8588001580643917,1.0,8.470329472543003e-21,0.4999999999999999,0.06439393939393942,0.16915284830241087,1.7092769718252575e-06,2.8338198797639755e-06,4.882057081604952e-06,2.0806598935641314e-05,8.255617373410036e-06,1.0903174598567064e-05,1.5088604607039164e-05,7.240993252473154e-05,0.5793035236044806,0.6519106308960845,0.7480461122591837,0.7240362611381116,0.5451272203681468,0.7332536652446651,0.8197348928167385,0.6945247701114515,0.4211787302697205,0.04657534246575346,8.671166160106928e-10,0.21212121212121204,0.6293436293436294,0.6166263778453901,0.9670299928468339,0.9868925773324253,0.007618539360159535,0.8380565349500878,0.9999999999999999,0.1790123456790124,0.07960199004975121,0.05842606081269567,0.4708333333333333,0.05190311418685131,0.22365637633364172,False
1,1,9,1,0.29582623366204575,0.10369192252662994,0.5454545454545454,0.7376947093281659,0.0009794899261811637,3.2565395731467063e-09,1.8803015646033914e-09,0.00010891090544875116,0.8932008652148145,1.0,1.0418505251227894e-19,0.4827044025157232,0.05681818181818192,0.1815833363806774,6.282010524392218e-07,1.0367277365654171e-06,2.1168112998616127e-06,1.3477153460884523e-05,3.0650948579122866e-06,3.805314711262803e-06,6.336645182110724e-06,4.349267402527478e-05,0.58974088316056,0.6637496865480619,0.7617965243859842,0.7379835650859111,0.5457501454266227,0.7340914850056159,0.8206714221755311,0.6953177511857274,0.4091030295747945,0.024657534246575318,4.838209664925947e-10,0.1893939393939394,0.6718146718146719,0.5794253327521567,0.9593221885834716,0.9901157507734404,0.014864606477188166,0.8571060020358482,0.9999999999999999,0.18106995884773663,0.05597014925373134,0.08159653533793643,0.4604166666666666,0.06055363321799308,0.193374917513024,False
