fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,optimal_budget
1,1,0,1,0.23085130168547863,0.0647226683179928,0.5714285714285714,0.663654776444864,0.0013223490390247275,1.6092567036497108e-09,1.7156086387959005e-09,2.7994259770513392e-05,0.85244387999654,1.0,4.912791094074942e-20,0.3790849673202614,0.048951048951048945,0.48304123061404636,0.012540755720378953,0.018273021435710014,0.022955085293136623,0.03736509618876359,0.015195891913012445,0.024017375810560987,0.03488278418692243,0.05640129677700765,0.4806980210826238,0.5308327338786596,0.5348247370291691,0.5719886024090205,0.5165436244648577,0.6335844472831014,0.6720270062173291,0.702984619514316,0.3424522825139922,0.0452380952380953,1.4316185268117428e-07,0.04687499999999997,0.48958333333333326,0.8064183382728991,0.8253915756017167,0.9760181535409553,0.07319456447870704,0.7737285273395125,0.9999999999999999,0.18478260869565222,0.09649122807017543,0.0769118505545826,0.5641025641025641,0.14492753623188406,0.07296885210193862,False
1,1,1,1,0.20937006073337383,0.047496023746416295,0.2857142857142857,0.7765131338729785,0.001322349020845382,1.8340505804509067e-10,1.3650113374020277e-09,0.000250942062494591,0.851111287983141,1.0,1.2705494208814505e-20,0.2941176470588234,0.05594405594405594,0.348127600554785,0.01024803878668423,0.015129706045830311,0.02019730786335565,0.034808287451207495,0.010770991338966786,0.018861021139321667,0.028812749745756504,0.050704931009967966,0.5228336652458577,0.5775558276783226,0.5829501628354692,0.6243535711402637,0.5328185509612742,0.6538384238125026,0.6936374326557567,0.725399759504501,0.275607795427079,0.026190476190476195,9.27984452925098e-08,0.04374999999999994,0.28125,0.8208456193404519,0.8501708455528183,0.9736481031854736,0.08780762162243733,0.8079293441325686,0.9999999999999999,0.18478260869565222,0.10087719298245613,0.07355516637478109,0.5641025641025641,0.11594202898550723,0.09228200101648158,False
1,1,2,1,0.22088507789182515,0.05777898442356893,0.2857142857142857,0.6043919941050632,0.0013223486330086259,3.3580401147352847e-09,1.3888028401760022e-09,5.568493584448431e-06,0.8081098768891372,1.0,7.623296525288703e-21,0.24836601307189543,0.1048951048951047,0.16928242937440696,0.022554967890266564,0.04169568409744024,0.05551033075210927,0.11348457803406517,0.017521696717637134,0.0428859217739708,0.05999809747150236,0.11775678609605876,0.45010152523518365,0.5021492582554938,0.508982946626734,0.5633194784087261,0.429352306479412,0.5333144729605517,0.566174752066088,0.6082869539466977,0.3698958975573079,0.0357142857142857,5.522305288610338e-07,0.11249999999999996,0.5,0.8696325731057233,0.8676659026540641,0.9786051062934698,0.07277779059986561,0.7516169933518835,0.9999999999999999,0.18478260869565222,0.043859649122807015,0.16082895504962053,0.628205128205128,0.06521739130434784,0.1730460782954793,False
1,1,3,1,0.22011663189584718,0.055049176902071964,0.42857142857142855,0.35430932517295616,0.0013223485664278622,2.352380728661129e-09,1.2620124879012312e-09,9.946397253147714e-06,0.737189318074815,1.0,1.0164395367051604e-20,0.40522875816993464,0.07692307692307691,0.36199722607489604,0.014815807594897208,0.024030871230192086,0.031418911793734156,0.05987888754091277,0.01403712824088636,0.026160790864815875,0.039676197839151064,0.07547012169394211,0.5367332668402467,0.5941915722962559,0.600617653776415,0.6479651235866212,0.5243567830961725,0.6442278684097192,0.6839168487091947,0.718769612236403,0.30704920259649104,0.02142857142857149,2.952630069181696e-07,0.06249999999999996,0.36458333333333326,0.85992646874327,0.8802931656563304,0.9766549132016948,0.0851765152092741,0.7486224996165263,0.9999999999999999,0.2065217391304348,0.05263157894736842,0.14836127095321494,0.6666666666666665,0.15942028985507248,0.07538299571625645,False
1,1,4,1,0.29434545418966385,0.1121999683103313,0.5714285714285714,0.39980421104273195,0.0013223488225660314,6.374808188979327e-10,1.1793331733560084e-09,5.6226805995206835e-05,0.7130729533563867,1.0,1.0164395367051604e-20,0.4313725490196078,0.06993006993006974,0.4154943530810383,0.0168633423673756,0.031278608289323016,0.04034697374323943,0.06364110779293236,0.01501746906772514,0.032256519606832366,0.04805805086602623,0.07295299949636934,0.5087310484301646,0.5649825301989377,0.5712256961702958,0.6144732349066476,0.48955734327752637,0.6032307363595133,0.6406768549525781,0.6715849275474202,0.4304992170442843,0.014285714285714304,2.5419689983035176e-07,0.08124999999999999,0.5,0.8794643759002894,0.8731440862801665,0.9841859945252747,0.10244440463037169,0.7417975163739052,0.9999999999999999,0.2173913043478261,0.11842105263157893,0.07077722084666949,0.6025641025641026,0.14492753623188406,0.07691926892536788,False
1,1,5,1,0.3202602440753316,0.11818668857886094,0.5714285714285714,0.6863760305436097,0.0013223490757675951,1.0103948697593378e-09,1.572855254744476e-09,4.514365324410161e-05,0.8927717805368316,1.0,1.9481757786848908e-20,0.3333333333333332,0.08391608391608392,0.2787794729542302,0.017032333755612483,0.02737775073999055,0.03660022700072393,0.0643719241764639,0.018365216387185516,0.03787218660451926,0.0534848403228132,0.09518504976958309,0.5634994608326026,0.6240658017835194,0.6316651548599694,0.680867755134428,0.559682934540649,0.6887493178156057,0.7312030535833164,0.767843767732127,0.3343869049539048,0.02142857142857149,1.2464572114109264e-07,0.05,0.32291666666666674,0.8427300530084241,0.8969386336331278,0.9904765168635352,0.05870420948734506,0.819837922661731,0.9999999999999999,0.18478260869565222,0.10087719298245613,0.07355516637478109,0.5512820512820511,0.09420289855072464,0.11159514993102455,False
1,1,6,1,0.231612658390218,0.05965743789354132,0.42857142857142855,0.6060839062406453,0.0013223489626069472,8.964695548920357e-11,1.6780043573038846e-09,0.0006383966221248244,0.738898041357223,1.0,2.1175823681357508e-20,0.32679738562091504,0.048951048951048945,0.4225192283444712,0.018283384108772366,0.023345604082359226,0.03155007841203637,0.05839956691473206,0.018909466151984196,0.027091570323760434,0.04009764966238496,0.0764361254841215,0.5343525879007445,0.5899185111085092,0.5965294062470747,0.64304510274971,0.5266562640609904,0.6455064487201796,0.6851075256894706,0.7201109993054096,0.3348754591431484,0.023809523809523808,2.8654080832336503e-07,0.08124999999999999,0.3541666666666665,0.87026431609063,0.8724993231051679,0.9754059193427878,0.12051433471962014,0.7344731782518408,0.9999999999999999,0.2065217391304348,0.07456140350877191,0.10747534334961749,0.6282051282051284,0.07246376811594205,0.15746387860306407,False
1,1,7,1,0.17430763152735446,0.0282867541382351,0.14285714285714285,0.4236784354595864,0.0013223486621241215,2.2455282469144642e-10,1.2337324949529447e-09,0.00018393064623943415,0.6779540259102559,1.0,1.1858461261560205e-20,0.4640522875816994,0.07692307692307691,0.41192787794729546,0.01157304250455889,0.019877385005150926,0.028308605875672906,0.05233305594996418,0.013189975044941233,0.02423425000234779,0.04071654822489618,0.0736112349874632,0.5473083095509095,0.6058088745245069,0.6128900204079675,0.659700003283163,0.5439064587940943,0.6679820981038267,0.7098759973794413,0.7444670605385562,0.36347458215128703,0.026190476190476195,4.674105521249128e-07,0.06249999999999996,0.5625000000000002,0.8923042928979881,0.9174435621545318,0.9924207980321491,0.058237680319370544,0.7324882323870705,0.9999999999999999,0.18478260869565222,0.057017543859649106,0.12726211325160539,0.5641025641025641,0.12318840579710147,0.0866913526464823,False
1,1,8,1,0.2887915624818884,0.10377904675263853,0.42857142857142855,0.6485347062924817,0.0013223482198008423,7.075078111567625e-10,1.9276497811522542e-09,8.491902713118053e-05,0.8422273196383202,1.0,1.2705494208814505e-20,0.3660130718954247,0.07692307692307691,0.32871012482662965,0.024913966365334626,0.034842514212396376,0.04544325767614793,0.07021613223994219,0.026943165681129345,0.04485711453684931,0.061854609740194924,0.09383176585310338,0.5293950235221008,0.58565752965637,0.5928090264716981,0.6381198521417413,0.5304848471158142,0.6521033347562535,0.6922521836845502,0.726274838744638,0.4335634820769487,0.03095238095238101,2.699589215811399e-07,0.07187500000000002,0.36458333333333326,0.887186849308365,0.8918341459937174,0.9814115549446034,0.12259019306649743,0.7667624035314147,0.9999999999999999,0.2065217391304348,0.14035087719298234,0.05696919748635007,0.5641025641025641,0.11594202898550723,0.09228200101648155,False
1,1,9,1,0.30472520787392554,0.10246382833176743,0.7142857142857142,0.7109277522464206,0.001322348990922632,3.2949718576895516e-09,1.864949105078093e-09,1.064519115327483e-05,0.8806399905806352,1.0,1.2874900798265365e-19,0.26797385620915015,0.07692307692307691,0.24549237170596397,0.025182909305948967,0.041253244234144414,0.05508865757746527,0.0741041420337974,0.029291693049654396,0.060463303721386405,0.0879859863070065,0.12033781700706737,0.5606398685594861,0.6222000370376438,0.6309475553926167,0.6771694535958542,0.5696138271504547,0.702406607679114,0.7470548118910479,0.7821521822958084,0.5575877038731514,0.02142857142857149,1.7470675225317024e-07,0.056250000000000036,0.42708333333333326,0.8227609863668588,0.8686338613130542,0.9864872871573303,0.10315911026940144,0.8106893761062661,0.9999999999999999,0.18478260869565222,0.20175438596491227,0.03495329830706363,0.5641025641025641,0.23913043478260854,0.040688303201916826,False
