fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,0,Elitist,20.917210754360802
1,1,1,0,Elitist,42.37592720920368
1,1,2,0,Elitist,30.645074860075535
1,1,3,0,Elitist,21.234035823172146
1,1,4,0,Elitist,14.114824016587342
1,1,5,0,Elitist,101.50779401809022
1,1,6,0,Elitist,10.027891827736578
1,1,7,0,Elitist,38.94773815958347
1,1,8,0,Elitist,18.533024183686095
1,1,9,0,Elitist,36.77085547240081
1,1,10,0,Elitist,26.010727135610242
1,1,11,0,Elitist,35.647400998592005
1,1,12,0,Elitist,28.341697570123603
1,1,13,0,Elitist,13.624698544549052
1,1,14,0,Elitist,36.87436733583928
1,1,15,0,Elitist,7.969688595384994
1,1,16,0,Elitist,28.05190940667659
1,1,17,0,Elitist,43.57511495292414
1,1,18,0,Elitist,10.997278136389282
1,1,19,0,Elitist,16.95025821892512
1,2,0,0,Elitist,5794.808973003102
1,2,1,0,Elitist,4393.247795958275
1,2,2,0,Elitist,8.911594194448178
1,2,3,0,Elitist,181.80907854753815
1,2,4,0,Elitist,228.1804204469154
1,2,5,0,Elitist,254.7947028302535
1,2,6,0,Elitist,292.87860021485125
1,2,7,0,Elitist,158.2723431030135
1,2,8,0,Elitist,132.11758552244274
1,2,9,0,Elitist,355.589671085101
1,2,10,0,Elitist,316.60322270591735
1,2,11,0,Elitist,376.98916715802466
1,2,12,0,Elitist,214.54915082035507
1,2,13,0,Elitist,494.3345405878798
1,2,14,0,Elitist,346.58331217173105
1,2,15,0,Elitist,296.0984525224849
1,2,16,0,Elitist,248.84789058420247
1,2,17,0,Elitist,261.2742437842005
1,2,18,0,Elitist,10054.113758376821
1,2,19,0,Elitist,430.69255409805027
1,3,0,0,Elitist,167.2628967366794
1,3,1,0,Elitist,32.27579745909876
1,3,2,0,Elitist,12.39082123660168
1,3,3,0,Elitist,23.887414524412712
1,3,4,0,Elitist,17.283098895080833
1,3,5,0,Elitist,12.24858347606358
1,3,6,0,Elitist,32.317182780721765
1,3,7,0,Elitist,10.588585336474296
1,3,8,0,Elitist,42.088269120674894
1,3,9,0,Elitist,15.245092958388252
1,3,10,0,Elitist,14.005847897242784
1,3,11,0,Elitist,22.70353765531462
1,3,12,0,Elitist,51.37821845595484
1,3,13,0,Elitist,33.584588765006885
1,3,14,0,Elitist,17.34724219073226
1,3,15,0,Elitist,12.716082933153078
1,3,16,0,Elitist,10.96294348300636
1,3,17,0,Elitist,10.237352986448762
1,3,18,0,Elitist,125.3256028661667
1,3,19,0,Elitist,13.83815465802721
1,4,0,0,Elitist,504.73513473497013
1,4,1,0,Elitist,7257.317835637277
1,4,2,0,Elitist,198.22878392646587
1,4,3,0,Elitist,374.12429705017047
1,4,4,0,Elitist,245.9666364900308
1,4,5,0,Elitist,592.6052505480072
1,4,6,0,Elitist,234.3884083542432
1,4,7,0,Elitist,119.30673332486529
1,4,8,0,Elitist,671.8448304621144
1,4,9,0,Elitist,522.5446830255069
1,4,10,0,Elitist,237.21128651634197
1,4,11,0,Elitist,9246.65572395667
1,4,12,0,Elitist,431.6013366666713
1,4,13,0,Elitist,76.92479262881423
1,4,14,0,Elitist,370.7719959425595
1,4,15,0,Elitist,8769.78500260746
1,4,16,0,Elitist,530.7913532474892
1,4,17,0,Elitist,3109.7767714958113
1,4,18,0,Elitist,584.726877548122
1,4,19,0,Elitist,8573.583250146596
1,5,0,0,Elitist,166.72899920305332
1,5,1,0,Elitist,3460.351413862309
1,5,2,0,Elitist,255.8827157404266
1,5,3,0,Elitist,211.61640850348195
1,5,4,0,Elitist,2722.100128008735
1,5,5,0,Elitist,302.184601842017
1,5,6,0,Elitist,334.4151415124994
1,5,7,0,Elitist,242.95796361573693
1,5,8,0,Elitist,372.76280725449396
1,5,9,0,Elitist,10183.865235055393
1,5,10,0,Elitist,280.4568556151279
1,5,11,0,Elitist,164.7525890400104
1,5,12,0,Elitist,599.4604872972994
1,5,13,0,Elitist,6519.723971950578
1,5,14,0,Elitist,156.41418046966282
1,5,15,0,Elitist,332.2333927978218
1,5,16,0,Elitist,7854.777302207634
1,5,17,0,Elitist,207.75847585267826
1,5,18,0,Elitist,300.4879438500267
1,5,19,0,Elitist,238.79578794753454
1,6,0,0,Elitist,462.4811327433052
1,6,1,0,Elitist,4108.670895924357
1,6,2,0,Elitist,5559.64980586503
1,6,3,0,Elitist,5104.2102949759455
1,6,4,0,Elitist,6566.202442216076
1,6,5,0,Elitist,3476.664358428872
1,6,6,0,Elitist,4246.879568239867
1,6,7,0,Elitist,9092.734560618886
1,6,8,0,Elitist,207.9435318295842
1,6,9,0,Elitist,517.5899372613727
1,6,10,0,Elitist,5374.298396858327
1,6,11,0,Elitist,516.5851387759174
1,6,12,0,Elitist,598.6686042885051
1,6,13,0,Elitist,7735.685418331378
1,6,14,0,Elitist,390.6124302516175
1,6,15,0,Elitist,5857.296601503902
1,6,16,0,Elitist,323.462456466866
1,6,17,0,Elitist,266.22390889768576
1,6,18,0,Elitist,305.35748528846466
1,6,19,0,Elitist,290.0695630628439
1,7,0,0,Elitist,263.3130252731656
1,7,1,0,Elitist,105.48182356974063
1,7,2,0,Elitist,409.6792069924508
1,7,3,0,Elitist,41.94807475124301
1,7,4,0,Elitist,194.04134049656827
1,7,5,0,Elitist,119.88769437474139
1,7,6,0,Elitist,5945.666892790045
1,7,7,0,Elitist,89.44013317998922
1,7,8,0,Elitist,325.45997788071975
1,7,9,0,Elitist,191.4420110874245
1,7,10,0,Elitist,105.91370548548163
1,7,11,0,Elitist,152.35494172738947
1,7,12,0,Elitist,502.00778014284447
1,7,13,0,Elitist,146.36667264535902
1,7,14,0,Elitist,95.46752103957326
1,7,15,0,Elitist,186.60917505717202
1,7,16,0,Elitist,133.36290458108132
1,7,17,0,Elitist,400.7071775517226
