fid,iid,rep,vbs_regret,switch_budget,selected_algorithm,achieved_regret,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,0,0.0193525925584376,250,Elitist,0.0193525925584376,0.022919631072987,12.653003705939096,12.925581147488328,0.0202776789950048,0.0193525925584376,0.022919631072987,0.022919631072987,9.634069265421251,0.022919631072987,0.0215581267117149,0.022919631072987,0.022919631072987,0.022919631072987,0.022919631072987,5.577852403275087,0.0232062017637777,0.0226498760621546,0.02230274265822,0.0220268493637675,0.022919631072987
1,6,1,0.0207249181298513,750,Elitist,0.0246336689713355,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0234744132021281,0.0231327825747531,0.023096555734244,0.0246336689713355,0.0228546126569914,0.0240067361800354,0.0232982923109813,0.0234744132021281,0.0234744132021281
1,6,2,0.0175130181861351,600,Non-elitist,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0233671147041813,0.0220135938982392,0.0233671147041813,0.0233671147041813,0.0195513713860994,0.0216479263897139,0.0222463365957397,0.0220701810244938,0.0237510994769203,0.0239266915531916,0.0233671147041813,0.0233671147041813
1,6,3,0.0201562298502157,850,Elitist,0.0237901783997546,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0277536086150864,0.0237073376657326,0.0277536086150864,0.0213724600283643,0.0277536086150864,0.0232821552479025,0.0237901783997546,0.0283231433589915,0.0245529192144866,0.0277536086150864
1,6,4,8.913240134445202,900,Elitist,9.316855506861804,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,8.913240134445202,9.796665432936951,8.913240134445202,8.913240134445202,10.444091790143917,8.913240134445202,10.08879668725616,9.316855506861804,9.291900676775915,8.913240134445202
1,6,5,0.0199607653907518,850,Elitist,0.0267795383407816,0.0228927426699185,11.345643902805,0.0228927426699185,0.0228927426699185,0.0228927426699185,0.0228927426699185,0.0228927426699185,0.0228927426699185,0.0228927426699185,0.0228927426699185,0.0228927426699185,9.581250777620754,0.0228927426699185,9.375732181797051,9.471106248546247,0.0228927426699185,0.0267795383407816,0.0228927426699185,0.0207424213537908,0.0228927426699185
1,6,6,0.0187533652273393,750,Non-elitist,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,0.0272243819131745,7.638478231120924,6.015199741164729,4.649519866051223,0.0272243819131745
1,6,7,0.0220431066601475,900,Elitist,0.0237727238641139,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0233825147549618,8.140161259543222,0.0220431066601475,0.0233825147549618,0.0233825147549618,0.0233825147549618,0.0237727238641139,0.0226474830669162,0.0233825147549618
1,6,8,0.0231354823762584,750,Non-elitist,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,0.0231354823762584,8.04120627437857,6.828878771463348,6.006473352668954,0.0231354823762584
1,6,9,0.0189912878756062,850,PSO,0.0209139207616985,0.0221909134882646,0.0221909134882646,12.357039726720208,0.0221909134882646,0.0221909134882646,0.0221909134882646,0.0221909134882646,0.0221909134882646,0.0221909134882646,0.0221909134882646,0.0221909134882646,0.0198443724546141,0.0221909134882646,0.0219277875680763,0.0221909134882646,0.0209770847745879,0.0209139207616985,0.0217156728086321,0.0203526071107472,0.0221909134882646
1,6,10,0.0177275991218896,750,PSO,0.0224552357428357,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0251934416371639,0.0244196663716184,0.0213280497503591,0.0224552357428357,0.0232431245849836,0.0221861292965818,0.023470869311793,0.0250687561197237,0.0251934416371639
1,6,11,9.81333323468109,800,Elitist,12.21949056711044,11.575138261610103,11.575138261610103,11.575138261610103,11.575138261610103,11.575138261610103,11.575138261610103,11.575138261610103,11.575138261610103,11.575138261610103,12.236086966466775,11.575138261610103,15.141768245377214,11.575138261610103,11.575138261610103,13.28425726528179,12.21949056711044,11.575138261610103,11.46890938586876,11.575138261610103,11.575138261610103
1,6,12,0.0192882902882248,800,Non-elitist,12.555262529129788,12.555262529129788,12.555262529129788,12.555262529129788,12.555262529129788,12.555262529129788,12.555262529129788,12.555262529129788,9.903957899845768,12.555262529129788,12.486263580918829,12.555262529129788,12.53302999589416,12.555262529129788,10.943913720123067,12.254648800798057,12.555262529129788,12.555262529129788,12.661403221189593,12.661403221189593,12.555262529129788
1,6,13,0.0182702387344066,800,Elitist,0.0217310825699564,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.0214328645680659,0.019882116377211,0.0214328645680659,0.0182702387344066,0.0218595937464614,0.0217310825699564,0.0199706460148377,0.0212151122690422,0.0212384034293746,0.0214328645680659
1,6,14,0.0173521533232458,400,Non-elitist,0.0194920924188178,0.0194920924188178,0.0194920924188178,0.0194920924188178,0.0194920924188178,0.0194920924188178,0.0194920924188178,0.0176860367365321,0.0194920924188178,0.0176848792934758,0.0191430832824772,0.0194920924188178,0.0194920924188178,0.0187824041529873,0.0194145801673376,0.0194920924188178,0.0194920924188178,0.0190294371485304,0.0194161253991292,0.0194920924188178,0.0194920924188178
1,6,15,0.019535147781236,850,Elitist,0.023507462257,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,0.0207820742141048,10.161217976357216,0.0207820742141048,0.0207820742141048,9.993888183534,9.000789728927277,0.023507462257,4.978503039498148,8.046708053530425,0.0207820742141048
1,6,16,0.0189149375561591,800,Elitist,0.0213113018450305,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0225369613016192,0.0211687430576645,0.0216179665942818,0.0225369613016192,0.0213113018450305,0.0238936352492867,0.0225369613016192,0.0225369613016192,0.0225369613016192
1,6,17,0.0181905044134847,850,PSO,0.0181905044134847,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,0.0227340965631545,9.686967543951283,0.0210711036787068,0.0227340965631545,0.0227340965631545,0.0210611006050504,0.0181905044134847,0.019712257105659,0.0190995635165073,0.0227340965631545
1,6,18,0.0197029675377557,650,Non-elitist,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0215739958923711,0.0207531461321524,10.184521438433686,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0210915165392426,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0207531461321524,0.0236582034823018,0.0243230242762538,0.0207531461321524,0.0207531461321524
1,6,19,0.0177034467602615,250,Elitist,11.056423313554395,0.0224905350798265,0.0224905350798265,8.920443293588677,9.233702744768168,11.056423313554395,0.0224905350798265,0.0177034467602615,0.0224905350798265,8.192797051302364,0.0202887902877463,0.0224905350798265,0.0213604099574169,0.0224905350798265,0.0191583273694326,0.0224905350798265,0.0224905350798265,0.0224905350798265,0.0228141607136065,0.0211886791692348,0.0224905350798265
1,7,0,9.223985177921405,850,Elitist,10.493470442050665,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.878847453148188,9.638923102946576,11.012315889555524,9.878847453148188,10.493470442050665,10.067473826859151,10.65839248573074,9.878847453148188
1,7,1,0.0196784349109039,750,Elitist,0.0268604169126868,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,0.020290609376926,4.609196027604304,0.0233344227379137,0.0207447991436143,0.0231484405409721,0.0268604169126868,0.0214619150517997,0.0196784349109039,0.020290609376926,0.020290609376926,0.020290609376926
1,7,2,9.200377269626088,850,Elitist,9.200377269626088,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,15.139706856039853,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.287037645980329,10.815009142462811,9.200377269626088,10.01435901184502,10.753368424642026,10.287037645980329
1,7,3,0.0181881825270819,650,Non-elitist,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0181881825270819,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0226402572544238,0.0220653711448348,0.0237021078700955,0.0223114354692406,0.0226402572544238,0.0226402572544238
1,7,4,0.0217947704442023,900,Elitist,0.0251060043252658,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0242661193848373,0.0251060043252658,0.0217947704442023,0.0242661193848373
1,7,5,0.0171164325076903,350,Non-elitist,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0216182363907351,0.0210480412969864,0.0216182363907351,0.0206667641981207,0.0214456403606779,0.0216182363907351,0.0184266014591394,0.0216182363907351
1,7,6,0.0196003871948875,750,Elitist,0.0215812365137194,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0260206847863041,0.0196003871948875,0.0211960243504911,0.0215812365137194,0.024440778474306,0.0235543272668783,0.0236882976869578,0.0257278016535524,0.0260206847863041
1,7,7,0.0182035030939458,350,Non-elitist,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0195074096528475,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0203074663024926,0.0213729467506923,0.0201058755887354,0.0191629841460661,0.0185586769543781,0.0187872586356221,0.0203074663024926,0.0203074663024926
1,7,8,0.0183044447256851,750,Elitist,0.0254685882959833,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0243097292661063,0.0205275122354767,0.0243097292661063,0.0204026426850122,0.020996056108468,0.0261157381017332,0.0254685882959833,0.0243097292661063,0.0238147368678819,0.0236852677342766,0.0250955023265775,0.0243097292661063
1,7,9,8.138774453125494,900,Elitist,8.758059617368767,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,11.036758971929872,12.854212171822972,10.839192942118892,10.371932678363242,9.84243028643397,8.758059617368767,11.036758971929872,11.036758971929872
1,7,10,0.0198781946509839,800,Elitist,11.171365319244108,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,12.462411967274551,9.713782981164384,12.462411967274551,10.187506931474804,12.230436864616117,11.171365319244108,10.16706592517891,12.462411967274551,12.462411967274551,12.462411967274551
1,7,11,0.0218175423518402,800,Elitist,9.566444837655864,11.668201242601333,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,11.825497527011995,0.0218175423518402,11.23997992885104,10.901422159457468,10.10329432984803,9.566444837655864,12.215682208904475,12.311078418185486,12.292117650677875,11.825497527011995
1,7,12,0.0179121084902396,600,Non-elitist,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0211867354144253,0.0208365368120725,0.0211867354144253,0.0211867354144253,0.0221014812556518,0.020858965629009,0.0218672467612503,0.0226023764045623,0.0228500265514529,0.0221839209270384,0.0235921746399398,0.0211867354144253
1,7,13,0.0244223878237732,900,Non-elitist,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,0.0265902656424214,7.347094206126671,0.0265902656424214,0.0244223878237732,0.0265902656424214
1,7,14,0.0192058017980489,750,Non-elitist,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,0.0229077776109972,5.975133065084034,0.0229077776109972,0.0237612348419429,0.0225870603330948,0.0233719311315479,0.0225503981596656,0.0229077776109972
1,7,15,0.0176693942837627,800,PSO,0.0176693942837627,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0200654759489956,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0223317494158594,0.0176693942837627,0.0184619028243768,0.0201010722860211,0.0196152106641679,0.0223317494158594
1,7,16,0.0183898579451495,750,Non-elitist,0.0198476240186822,14.257264806485516,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0198476240186822,0.0209108419704122,0.0221481606638808,0.0202886232772393,0.0210974100064566,0.0198476240186822,0.0256045833299772,0.0196739817252814,0.0198476240186822,0.0198476240186822,0.0198476240186822
1,7,17,0.0174840894251357,600,Elitist,0.0223930197524828,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0211078008451541,0.0199239776278227,0.0223930197524828,0.0199239776278227,0.0199239776278227,0.0199239776278227,0.0215418529450705,0.0208503300298698,0.0204102046543584,0.0199239776278227,0.0199239776278227
1,7,18,0.0200380266107376,850,Elitist,0.0228634559511018,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0235300164031372,0.0228740909560807,0.0235300164031372,0.0235300164031372,0.0205884001561989,0.0219105634667509,0.0235300164031372,0.0235300164031372,0.0228634559511018,0.0239217800751923,0.0235275793181201,0.0235300164031372
1,7,19,0.0200749184353768,850,Elitist,6.884056351256154,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.303996532938198,6.884056351256154,7.57691390274724,7.138097083961438,6.303996532938198
2,6,0,4.726952668925382,450,Non-elitist,5.825402111028231,5.825402111028231,5.825402111028231,5.825402111028231,5.825402111028231,5.825402111028231,5.772702654879942,5.825402111028231,5.825402111028231,5.825402111028231,5.825402111028231,5.825402111028231,7.265544642311922,7.272962721066491,7.102221933077021,7.334146962585731,7.287057550504303,7.350775550983855,5.825402111028231,5.825401729533524,5.825402111028231
2,6,1,5.477098515724105,600,Elitist,5.8903928051040175,6.276050538584312,6.276050538584312,6.276050538584312,6.276050538584312,6.101692513613674,5.794665168677152,6.276050538584312,6.276050538584312,6.276050538584312,6.23435777254894,6.043578114866517,5.8903928051040175,7.356097631683093,6.276050538584312,6.901581321639116,6.794351496686467,7.318948473299179,6.1388951779433,6.016419493772387,6.276050538584312
2,6,2,4.730741100492048,600,Elitist,5.35182387280836,5.35182387280836,5.35182387280836,5.35182387280836,7.128785347104751,6.592101392561078,7.015612821167617,5.35182387280836,5.35182387280836,4.996257993737253,5.35182387280836,5.133281842399844,5.35182387280836,5.302743872420382,5.260127533635081,5.337266636346425,5.315501170060447,5.236886450179121,5.350604196512629,5.35182387280836,5.35182387280836
2,6,3,4.93543586310189,600,Elitist,5.735703747947476,8.660373767503762,5.277894641883125,5.277894641883125,5.277894641883125,5.277894641883125,5.277894641883125,5.277894641883125,6.233129552498814,5.732688945011574,5.735703747947476,5.056720506499498,5.735703747947476,4.967190460205415,5.074564818973768,5.735703747947476,5.041263228790226,5.2509856553515,5.277894641883125,4.93543586310189,5.277894641883125
2,6,4,4.2243463261178,600,Elitist,5.83246844097328,5.9933602409326445,5.9933602409326445,5.9933602409326445,5.9933602409326445,5.972726880349527,5.9933602409326445,5.437651903710289,5.9933602409326445,6.53314496933655,5.9933602409326445,7.055420507746132,5.83246844097328,5.9933602409326445,4.421398452293095,4.304891389989208,4.37556501737039,5.9933602409326445,5.9933602409326445,4.389145769995691,5.9933602409326445
2,6,5,4.751189208759743,650,BFGS,6.520479372946166,5.524396857290656,5.524396857290656,5.524396857290656,6.726002965702499,5.524396857290656,5.524396857290656,5.524396857290656,4.751189208759743,6.042608569913325,4.88600384314419,5.524396857290656,5.307533784838553,6.520479372946166,5.524396857290656,5.524396857290656,5.524396857290656,5.5813202917525055,5.675673834602927,5.701764359965017,5.524396857290656
2,6,6,4.740663816960965,600,Elitist,6.822063630376988,6.042627068004677,6.042627068004677,6.042627068004677,6.042627068004677,9.05255411963571,6.042627068004677,6.042627068004677,6.369248317921232,4.740663816960965,6.2839202968502725,6.750610427416955,6.822063630376988,4.981148694527339,6.042627068004677,5.7722953162116335,6.042627068004677,5.993158997010613,6.032547359837122,6.042627068004677,6.042627068004677
2,6,7,5.311654680853064,650,Elitist,6.046974732172625,7.308361192164612,7.308361192164612,7.308361192164612,7.308361192164612,10.234737539152944,7.308361192164612,7.308361192164612,7.312145840996738,7.308361192164612,6.177663572338624,6.596549861142175,7.3380574811623,6.046974732172625,6.683337521815726,7.308361192164612,7.308361192164612,6.923433232249387,7.006755020506607,7.018008064760089,7.308361192164612
2,6,8,5.088134644778061,600,Elitist,5.4187978571828745,5.586163937001992,5.729870869119592,5.586163937001992,5.586163937001992,5.586163937001992,5.586163937001992,5.586163937001992,5.586163937001992,6.1115234318850895,5.586163937001992,5.841809516699457,5.4187978571828745,5.378950001531242,5.5861638142155865,5.5861638142155865,5.586163937001992,5.586163937001992,5.521748175618333,5.586163937001992,5.586163937001992
2,6,9,4.015568947390398,600,Elitist,4.015568947390398,7.752674980469989,8.15440182537758,4.498982980276247,4.498982980276247,4.498982980276247,4.498982980276247,4.498982980276247,4.4320059460103165,4.498982980276247,4.498982980276247,4.976599256971847,4.015568947390398,4.553761046369457,4.319428649461963,5.378891493539417,5.296322658689595,4.561354832616284,4.576136238257013,4.653966854638719,4.498982980276247
2,6,10,4.675626681100649,700,Non-elitist,5.321106018505234,5.321106018505234,5.321106018505234,5.321106018505234,6.282073571058362,7.909753175426882,5.321106018505234,6.421237733542159,6.499286814608558,6.32695524110444,5.321106018505234,5.834483678931774,5.370838429693492,5.000766535903898,5.321106018505234,4.88964879025924,4.945757921618935,4.920321242436556,4.908423642217163,5.03644756268905,5.321106018505234
2,6,11,4.55506442083786,750,DE,5.572315347199254,12.080343943386636,5.333015940084398,5.333015940084398,5.333015940084398,10.360641169213002,5.333015940084398,5.633596126952246,5.333015940084398,5.333015940084398,6.0394199894510425,6.35453417182384,5.7920421102250526,5.88355157721463,5.333015940084398,5.572315347199254,5.572685038363851,5.670458371652637,5.326297386120966,5.2916338992495096,5.333015940084398
