fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,1.0,0.0,1,4.068373520240159,20.88597491845449,5,0.6732760726772752,101.44501791877266,0.8225137596436686,5.250051528212096,6.382934591254178,0.8571352736684215,0.999999999999992,1.000000147921312,0.9999999999999986,0.10222222222222224,0.08571428571428572,1.1925925925925929,0.2583333333333333,0.05714285714285714,4.520833333333333,0.3219047619047619,0.04206349206349207,7.652830188679245,0.0037629151527413325,0.0038993058564877913,0.005092556416066392,0.011613313902171183,0.008299785612724325,0.008811248215634665,0.011336269665944476,0.02437878477119509,-1.8638158986536448,-1.8635607313185418,-1.8613283316238838,-1.8491289348550612,-0.8189682991615258,-0.8185459218625061,-0.8164607024660534,-0.8056899007080492,0.673618176433309,0.971971971971972,0.010495932305582266,-1.01001001001001,0.5228571428571429,0.9419540867061723,0.9346754445866449,0.9865206254556127,0.12974469076710043,-0.17155945005209627
1,1.0,1.0,1,3.6841979411888404,15.273744301539296,3,0.7856371504407651,101.58330730497605,0.06820157904596667,4.182649228145452,61.327747636552814,0.8558402698020526,0.9999999999999905,1.0000001246381067,0.9999999999999971,0.10222222222222224,0.15428571428571428,0.6625514403292183,0.25555555555555554,0.11142857142857143,2.293447293447293,0.29119047619047617,0.03365079365079365,8.653301886792452,0.006844756655440366,0.00911729641354694,0.010331782113908807,0.016593918592504437,0.013644101379192423,0.016034478169026416,0.019224612963192562,0.03077043096941911,-1.6006350760292207,-1.596972499737274,-1.5950151537690962,-1.5849226779294003,-0.8314476794631833,-0.829432713832898,-0.8267435930241787,-0.8170110577372662,0.6843268463826627,0.7957957957957954,0.014968392930772555,-1.12012012012012,0.49142857142857144,0.9486544455811169,0.9403324200329797,0.985467811100232,0.13446181130599477,-0.14687495112729382
1,1.0,2.0,1,3.7859980775267865,17.73217940748104,3,0.6263417771897809,95.2863039393655,1.9455777829905134,4.420213409370006,2.2719283947495397,0.813762302789773,0.9999999999999875,1.0000002148772962,0.9999999999999952,0.10222222222222224,0.12285714285714286,0.8320413436692508,0.26111111111111107,0.054285714285714284,4.809941520467835,0.22523809523809524,0.05285714285714286,4.261261261261261,0.013805050862358939,0.016586782462722494,0.02133495096319549,0.03495995801762411,0.0186421916531898,0.020068910394044567,0.025356017278643474,0.040924225631791364,-2.135254936286783,-2.1292320843787547,-2.1189516117016014,-2.0894514975554572,-1.7733835465877221,-1.7708053640745547,-1.7612511848766603,-1.7331183221139632,0.6777059494150001,0.7297297297297298,0.058853157751914506,-0.503503503503503,0.5342857142857143,0.9663261420330352,0.9453675701340388,0.9889183505942187,0.12135391845353401,-0.1795889124835073
1,1.0,3.0,1,3.8635025825438816,17.640477481224394,4,0.3509685237481306,93.8537346926687,1.506725829727811,3.9444120096261215,2.617869775510968,0.7330678895074318,0.9999999999999855,1.0000003919765938,0.9999999999999962,0.11888888888888889,0.1,1.1888888888888889,0.26944444444444443,0.07142857142857142,3.772222222222222,0.2446825396825397,0.053333333333333344,4.587797619047619,0.007468809876892078,0.009170574134419313,0.010774223581524129,0.020340472593997606,0.013691851969677591,0.01625738124323261,0.01921140302582094,0.03520269191736181,-1.5153720706918354,-1.5127738591168032,-1.5103254468074414,-1.4957199344376109,-0.8356677572946004,-0.8334940653317116,-0.8309912159301479,-0.8174423016776082,0.685719603743312,0.7517517517517519,0.014968392930772555,-0.8778778778778776,0.5228571428571429,0.9652945533221158,0.948322181190698,0.9868677684116335,0.11955278883544053,-0.17721570085372607
1,1.0,4.0,1,5.1395987214866246,35.782942460426575,5,0.4011282577558254,98.11031527503575,0.20261415086644652,3.8178375001405023,18.842896627970653,0.7038096345613298,0.999999999999981,1.000000418427624,0.9999999999999963,0.10500000000000001,0.09428571428571428,1.1136363636363638,0.27222222222222225,0.03142857142857143,8.661616161616163,0.3442063492063493,0.04214285714285714,8.167608286252356,0.004857739709596266,0.0064393174384618805,0.008840567777782088,0.017866273142839076,0.007560680061745584,0.010027615212792329,0.01363100592978582,0.026050100754790802,-1.7082731848988426,-1.705558229528275,-1.7014362142862602,-1.685942579792811,-1.0907831183329137,-1.0880717271549107,-1.0841112656094145,-1.0704615253099936,0.7028915410300278,0.6856856856856854,0.011041880508541602,-0.8998998998998998,0.5314285714285715,0.972422372133533,0.9464545292058536,0.9907817475123655,0.13850896462165882,-0.1799134798404442
1,1.0,5.0,1,5.703110280647304,39.14202262922573,6,0.6915485136664132,102.42569869120726,0.5206740831142459,4.850789074416909,9.316363598133139,0.8936430009013245,0.9999999999999877,1.000000508654084,0.9999999999999979,0.10222222222222224,0.09142857142857144,1.1180555555555556,0.2583333333333333,0.06,4.305555555555555,0.25325396825396823,0.02777777777777778,9.117142857142856,0.005024234783038322,0.005752153555478648,0.0077058859238662,0.01712105817175766,0.010308502258288716,0.011193707522665778,0.015152613621326949,0.032259963958520405,-1.3536704084066806,-1.3526800706151252,-1.3500220061823138,-1.3372126086999103,-0.6756298216886096,-0.6750255211805285,-0.6723229062468611,-0.6606442810548125,0.6444469983778808,0.7297297297297298,0.0068229690979332465,-1.0540540540540544,0.5342857142857143,0.9590852671063453,0.9521458295393233,0.993796108844931,0.12337832497231246,-0.1419499820332619
1,1.0,6.0,1,4.071852289586138,19.251518266030153,5,0.6148708039305522,100.70374129562074,0.1616444319665657,5.158853780664314,31.91482513750529,0.7429250082578673,0.9999999999999841,1.000000403435166,0.9999999999999962,0.10777777777777779,0.12,0.8981481481481483,0.26674603174603173,0.1,2.6674603174603173,0.29349206349206347,0.030555555555555558,9.605194805194804,0.008077272783299321,0.009291675613611588,0.01197075573675039,0.021509241382201488,0.013383530461160772,0.015091292821431838,0.019467214778654585,0.034330158688763227,-1.5440038946460515,-1.542113583386693,-1.5379433894484997,-1.5230960040811672,-0.9418273903928703,-0.9401971547168562,-0.9360198849420466,-0.921831668843286,0.6820263414198899,0.7737737737737733,0.014228304572143519,-0.9439439439439443,0.5057142857142857,0.9690193898631373,0.9463329584868275,0.9863218539517056,0.14013416908270807,-0.17956835433762128
1,1.0,7.0,1,3.06762902995792,8.973553914945516,3,0.4239437984645358,95.99629334063175,0.007437753975734487,3.9272934146775267,528.0214198386014,0.6764992804279226,0.9999999999999769,1.000000192998595,0.9999999999999957,0.10777777777777779,0.1484920634920635,0.7258150721539284,0.26388888888888884,0.08571428571428572,3.0787037037037033,0.32746031746031745,0.04753968253968255,6.888146911519197,0.007634352728901245,0.009721066958227177,0.010796171759623304,0.018500367748669682,0.014788475245126926,0.01859769396455793,0.020832119437036237,0.035348318151902376,-1.436432475178939,-1.4334119916568981,-1.4318557956567717,-1.4207041023829856,-0.7290240544681942,-0.7262053581726077,-0.724551956972537,-0.713810448396284,0.7115245117140762,0.6856856856856854,0.009976977642363211,-0.8558558558558554,0.5571428571428572,0.9796796919870185,0.9567336530527719,0.9948168371698387,0.12955336533524187,-0.1751670776640277
1,1.0,8.0,1,5.108321697775229,33.87662383070947,4,0.6592537835396136,89.10065859906577,0.39389051143786363,5.8680142606797965,14.897577093845475,0.8447570397957184,0.9999999999999906,1.0000002695528218,0.9999999999999973,0.10222222222222224,0.14571428571428574,0.7015250544662309,0.2583333333333333,0.07992063492063492,3.232373386295928,0.30801587301587297,0.04777777777777778,6.446843853820597,0.011133343236924078,0.014948485656510736,0.018911797328128702,0.03176673707244725,0.020138015966260712,0.02583329553190954,0.03290465514636265,0.05553723682489515,-1.5900822199625912,-1.5839475302281154,-1.5775745866384927,-1.5569040432580128,-0.8828012614819143,-0.877670130703323,-0.8712992281785278,-0.8509085282820483,0.7219970586113655,0.8838838838838833,0.022456979955397718,-1.0540540540540544,0.5142857142857142,0.9763571848374024,0.9516479708006472,0.9892813150516855,0.12914583473271207,-0.17385287022669327
1,1.0,9.0,1,5.426143534483734,33.99466100790728,6,0.7185914149587442,101.19385796087082,1.8766263264040148,5.607817862025135,2.9882442674513774,0.8826507277095015,0.9999999999999883,1.0000004069231654,0.9999999999999978,0.10222222222222224,0.06,1.7037037037037042,0.25555555555555554,0.051349206349206346,4.976816074188562,0.23634920634920636,0.0623015873015873,3.7936305732484077,0.006719417250683298,0.009447751411842512,0.012886559542549109,0.02916287197830319,0.013053817156949499,0.018499838812555174,0.02571569560218315,0.057641415312584106,-1.3943048881481845,-1.3904750240357941,-1.3856478411940873,-1.3628001762096542,-0.6812199871494359,-0.6774609789413487,-0.6724803772074808,-0.6504442837011397,0.6566862732252612,0.7517517517517519,0.04341478330055092,-1.0540540540540544,0.5485714285714286,0.9500219774333665,0.9455819229848074,0.9916872939288885,0.13482019276561014,-0.14993695180764627
