fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,0,0.0,0.25406385007658333,0.06555707031459168,0.8,0.631854109037973,0.021248506830663143,9.336364121767342e-09,7.129537958276558e-09,0.0004906090327239102,0.8320686822524788,0.9999999999999949,6.679753931514328e-13,0.9999999999999996,0.2352941176470592,0.11090573012939,0.1253731343283582,0.6149732620320856,0.06705298013245031,0.18012357355494912,0.22442455242966752,0.0,0.913981629005331,0.05617564473018247,0.0732099057678566,0.07790765441717265,0.07297128156787079,0.05654276103776896,0.06472759567743196,0.07729133231309508,0.088602966115815,0.376085156381708,0.3591765915557339,0.3779860209279705,0.34938253376714656,0.4030609723518305,0.34223947010594175,0.39938254355921676,0.4063899289119375,0.45579897029436145,0.03916449086161876,1.2983630123514358e-08,0.046874999999999986,0.2931034482758622,0.8260321464841767,0.7975722054691574,0.9666879315000706,0.08896549155878808,0.7422568959641725,0.056549444096762935,0.07315532697304628,0.07267166465302721,0.44839704736962305,0.5449278999887311,0.23900262855388352,0.5045420518875906,0.7968523969319675,0.7416729555325083,0.7081893698029149,2.5283727429958588e-08,0.04843511289786087,3.39081996382239e-08,0.04227306914740264,3.379564364921245e-08,0.04276232834829805,1e-12,1e-12,1e-12,1e-12,0.4420370441390708,1e-12
1,1,1,0.0,0.23045979664608107,0.04551023062742316,0.2,0.7445061393643349,0.021248505758256625,1.6596403945826523e-09,5.929105362783135e-09,0.003041671973193289,0.8303734212253228,0.9999999999999926,4.556497018614377e-13,0.9999999999999978,0.29044117647058865,0.09565619223659887,0.15401254596582306,0.6791443850267382,0.13245033112582788,0.10730992746874896,0.11253196930946283,0.02300503235082669,0.3290128208564735,0.05160744707331409,0.07441936447832292,0.09707521211246982,0.1322146716289841,0.05081959772530405,0.06664977092375905,0.09604437568908591,0.15120207413004066,0.4377377515320445,0.43699336256605115,0.4747119755701671,0.4757127216635803,0.4543132770878937,0.397345398732512,0.4774856600612227,0.5194941271927535,0.5413337905324003,0.023498694516971244,8.033615606853637e-08,0.04062499999999994,0.44827586206896586,0.8432563075494575,0.8211746955062487,0.9616004409279982,0.1613995591138483,0.7292043912297724,0.05092630742559966,0.10139952741397273,0.09443686384101846,0.2871839363862604,0.4942648519432651,0.12196237958309508,0.4581912802963658,0.8213027664864729,0.5730451942012929,0.589122155161292,2.4217722050921433e-08,0.03933865330587802,3.6838387077990575e-08,0.037146241106870856,2.9662911129512754e-08,0.05387108636029892,1e-12,1e-12,1e-12,1e-12,0.05219158645644499,1e-12
1,1,2,0.0,0.25974364458479327,0.06450297320007614,0.2,0.5321049274434998,0.021248501409862817,1.5754591476177455e-08,5.7359791983056405e-09,0.00013101521360365015,0.7831371548674544,0.9999999999999881,1.4366032320044459e-12,0.9999999999999947,0.3529411764705884,0.08733826247689452,0.17942035852483615,0.806149732620321,0.22268211920529812,0.07297628276688992,0.42327365728900246,0.23867721063982736,0.13593578449215685,0.10649725969347895,0.17067739186500294,0.23074996956438537,0.3000789335200948,0.10404111087550072,0.15765906640564742,0.22675012532888505,0.3256967343334544,0.4003250289670253,0.4137195879842736,0.4719039474491193,0.49637212295045907,0.41799527960680394,0.3841278794519333,0.47751184399070445,0.539421836593913,0.6513472064906467,0.023498694516971244,3.105087211642753e-07,0.07499999999999993,0.27586206896551724,0.923183116075109,0.8209668443995297,0.9675392307957639,0.15551027852787014,0.6379991154443176,0.2628534868731079,0.21000651805345405,0.21771092060119857,0.20854606254458813,0.627177285497005,0.12248863685808112,0.5564480452182243,0.4018644756243696,0.8479386585394857,0.8659358105666908,2.61722193998141e-07,0.1503667352894975,8.500008693567126e-07,0.24461055577177468,4.772275077862481e-07,0.23307182297288692,1e-12,1e-12,1e-12,1e-12,0.09751888637586892,1e-12
1,1,3,0.0,0.24435884057775287,0.05503573509977663,0.2,0.3421873269402041,0.021248501558402022,6.686709057631068e-09,5.24019420480664e-09,0.0005149032341915321,0.731514787265121,0.9999999999999869,2.8391651195721268e-12,0.9999999999999964,0.2352941176470592,0.11090573012939,0.1253731343283582,0.5909090909090909,0.13327814569536436,0.09529469635498494,0.559462915601023,0.03306973400431334,0.9234730374391844,0.06476639173800514,0.10475422053059551,0.12043647369162165,0.13136421531250203,0.06543332278485142,0.09773835705884032,0.1216118677855688,0.1627042489222763,0.4540205828092559,0.4641823117002939,0.5001311447319432,0.48872611365111956,0.47949379010083004,0.42964231252829804,0.5123575887393812,0.5503006815764715,0.5069706399230824,0.010443864229764996,5.634520767073543e-08,0.046874999999999986,0.3275862068965517,0.8856541246248835,0.8584984369807924,0.9682165022783246,0.12531700270083534,0.6286133764641992,0.06034264480429356,0.14497696147117023,0.15496361433731332,0.5396118506280703,0.7031929050841905,0.2977242129968,0.601576575697367,0.788243606768832,0.4327219128338084,0.47778009072120875,2.5054797010121355e-08,0.04834655314823348,1.7909723994106326e-08,0.04347979273151446,2.8301111273401366e-08,0.052364007583484966,1e-12,1e-12,1e-12,1e-12,0.08003221229527899,1e-12
1,1,4,0.0,0.3351265801371421,0.12583755830096802,0.6000000000000001,0.3839272842622832,0.02124850412414047,5.7742819658884925e-09,4.5850934821610546e-09,0.000527739228732562,0.7281716856344915,0.9999999999999812,3.1059859037215008e-12,0.9999999999999964,0.3455882352941181,0.088724584103512,0.17537313432835822,0.6497326203208558,0.09271523178807953,0.14361798480193416,0.26790281329923266,0.06613946800862683,0.3147620811583753,0.07396499511789738,0.11069439359460224,0.13377375333487984,0.16182441913369278,0.06848414337185901,0.09651404525977601,0.12246752720137015,0.174962220893613,0.42508482681279725,0.4279110249142033,0.4642526251337096,0.46072504750653076,0.43069203896882036,0.380553288020675,0.4521276748322538,0.48815744929418076,0.536399822044026,0.0026109660574412663,1.813847009649786e-07,0.065625,0.4310344827586209,0.9171352733392775,0.8549969720209822,0.9780067401778093,0.17101903955022646,0.664472978173952,0.09898562378402538,0.1666821575461086,0.17802773841133224,0.26346998777977165,0.5215830054607488,0.17404615121113995,0.4478403783652878,0.6269472314060793,0.8493784983906143,0.8248975141831743,4.720167509544467e-08,0.05725769408076303,1.71066704113933e-07,0.09736479443299023,8.256294698635676e-08,0.10308046152339273,1e-12,1e-12,1e-12,1e-12,0.17634313763168608,1e-12
1,1,5,0.0,0.34643959200835134,0.11993460795396081,0.4000000000000001,0.669030037273199,0.021248506539944045,5.9588298606678276e-09,6.48326188505988e-09,0.000786344011654492,0.8850006535232802,0.9999999999999907,3.951365452827156e-12,0.9999999999999989,0.2352941176470592,0.11783733826247687,0.11799824407374891,0.570855614973262,0.14652317880794702,0.08434598060941165,0.24296675191815847,0.054636951833213564,0.3354081719547493,0.06545605195378873,0.08385417285220183,0.1025295177010709,0.11722940726029653,0.07019668519023997,0.08431466617630444,0.10978148073121691,0.15616037231364086,0.48847573213034956,0.49496731776780367,0.5359897151160069,0.5288461386948378,0.5256970162671695,0.4673486581539711,0.561183323473676,0.6086978221783735,0.6960010098256308,0.0052219321148825465,4.754489158298927e-08,0.03124999999999999,0.4137931034482759,0.8575973059011428,0.8827637843819747,0.9889908439064717,0.08303132079895115,0.7717587820236824,0.03923193522738598,0.11654339002394509,0.12098546771719709,0.25255714433034865,0.5241967699231964,0.13467408156394522,0.4943908112198127,0.8569187934523994,0.448395412378986,0.5094135863717162,1.810572423410187e-08,0.02494731961655096,1.1404026819010013e-08,0.02381719994107194,1.0736701406822433e-08,0.03197577739532274,1e-12,1e-12,1e-12,1e-12,0.23815047743298182,1e-12
1,1,6,0.0,0.25632765616064684,0.05930383583223293,0.4000000000000001,0.5678398073921914,0.02124850498246234,1.48703857385869e-09,7.038171071203462e-09,0.004073566479536993,0.7115375014556374,0.9999999999999855,2.9850937734578024e-12,0.9999999999999964,0.3455882352941181,0.05175600739371526,0.30063965884861404,0.7379679144385028,0.10678807947019865,0.14030372684610926,0.3024296675191815,0.13299784327821704,0.18653496131146505,0.07569141644185849,0.11072998764315223,0.1289214609245068,0.15979099988157563,0.0783425955303685,0.1022670193000757,0.12506258534688092,0.19070578221976986,0.45939032848948874,0.46739335500474744,0.5048417485359684,0.5043425338696295,0.4856803608239776,0.43201174646113744,0.5144354178402728,0.5643162407149318,0.5115651189286754,0.026109660574412524,1.0189454759994338e-07,0.04374999999999996,0.18965517241379326,0.9027457922472144,0.8475514046397072,0.9657515927406549,0.19210822491405488,0.681805080337555,0.07575967639360921,0.14578714099753154,0.15307538402347654,0.30925671866385473,0.4419108146412096,0.18531056660031706,0.39454097629688023,0.744221608365045,0.5394372938026988,0.5883549376072504,2.60313839338762e-08,0.057007761652526454,2.381510012322208e-08,0.05420117345736575,4.906544513210818e-08,0.0690281475528926,1e-12,1e-12,1e-12,1e-12,0.3012328872193205,1e-12
1,1,7,0.0,0.189962666827321,0.023504309770582904,0.2,0.4073600038495064,0.02124850144477081,2.5877315797495613e-09,4.8761517209015336e-09,0.001522143424387379,0.6713534081995671,0.9999999999999756,1.0445053804893686e-12,0.9999999999999958,0.2352941176470592,0.14001848428835487,0.09930545293335305,0.570855614973262,0.1456953642384107,0.08483084846465652,0.25191815856777483,0.08770668583752689,0.2361937634146913,0.08236078813580315,0.10805875306741551,0.11794715366975526,0.12583477748941135,0.0838736881001931,0.09743496848637845,0.11624593312464461,0.15054393803284885,0.47398109710147024,0.4797716111412942,0.5143388927097272,0.5022647043831374,0.4922045626294876,0.4338525593870287,0.515287259755399,0.5507392751394223,0.4926857418194315,0.015665796344647542,5.1833512842810954e-08,0.05000000000000002,0.36206896551724144,0.9271064213248192,0.8965215724766824,0.9905972265311679,0.14874851876996587,0.6358243270349445,0.04923634104398403,0.13533591877287754,0.1435548940175403,0.23434592037017743,0.4992640541655762,0.11301467604981241,0.48028309800942387,0.7855492145773827,0.6252422597701293,0.6971450120781884,1.643334226095004e-08,0.05205570533482244,1.3167393730941312e-08,0.050534889100643104,4.26827530256144e-09,0.04096077280894073,1e-12,1e-12,1e-12,1e-12,0.028502128313277357,1e-12
1,1,8,0.0,0.3169261722714325,0.10821030272427676,0.4000000000000001,0.6164939433962013,0.02124849634107085,3.4767346560027274e-09,8.12872910710568e-09,0.0019074522706046674,0.8302803011224864,0.9999999999999934,1.7625535718570695e-12,0.9999999999999982,0.2352941176470592,0.09519408502772639,0.14606578756701927,0.5895721925133691,0.1970198675496689,0.06330791346925022,0.2525575447570332,0.10136592379583031,0.2071745123540206,0.06274583707309328,0.0871997261436295,0.12466786927134095,0.1496091665316534,0.062114108159870195,0.08411602943669554,0.13180034660436557,0.18710410558505663,0.44124386166928864,0.441258700013319,0.48721504097562107,0.4828245653577179,0.47752562206585514,0.42308530256216037,0.5166734900628577,0.5614848365832958,0.41010832949005405,0.03133159268929507,1.813847009649786e-07,0.05000000000000002,0.22413793103448276,0.9151697119367692,0.8868671873779506,0.9751594581908881,0.17427772150741405,0.693578902963194,0.07545490107119719,0.09673189532739146,0.07778002308853538,0.25010045308072254,0.43063939862161554,0.14067845119083613,0.40103509441848667,0.7562969757601148,0.7774485883979831,0.7727524323905692,5.801200301951971e-08,0.045529025177117724,5.1198503936519614e-08,0.05026843634166936,4.3607730666373475e-08,0.06539162692121306,1e-12,1e-12,1e-12,1e-12,0.046113433294660985,1e-12
1,1,9,0.0,0.32934324051662484,0.10210083176395067,0.8,0.6857380407190867,0.021248505311722454,1.5273044159792773e-08,8.205455506047283e-09,0.0002842360757582572,0.8695649784028212,0.9999999999999916,2.995966876209624e-12,0.9999999999999987,0.29044117647058865,0.132162661737523,0.11147061893330551,0.6564171122994653,0.23841059602649003,0.05605950597861347,0.24424552429667507,0.057512580877066795,0.3244625368491246,0.04990510811200654,0.08143869026494856,0.10881483872631154,0.1264402989141109,0.054137042958047076,0.07139463994326221,0.11646482150622352,0.1670920618992728,0.47656437441563654,0.48751632563749436,0.5319820379543595,0.5259615520840417,0.5113017336374356,0.4542763587838058,0.5537858521810164,0.6017740322705638,0.4657585685825696,0.028720626631853804,1.0189454759994338e-07,0.04374999999999996,0.24137931034482774,0.8369188019909066,0.8483045320974374,0.9837053315619998,0.13927185869558267,0.745879378380461,0.050966241282707006,0.051422534884000615,0.055361833709966835,0.3655719899862324,0.6749602767144408,0.1635589743258986,0.5829230090279337,0.845114555037475,0.47104413342630574,0.45568124854205916,1.861295708084648e-08,0.04008824926624335,2.42825722192614e-08,0.03288817578558252,1.7407995833910125e-08,0.04135814898930847,1e-12,1e-12,1e-12,1e-12,0.5038060359708915,1e-12
