fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.1,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,0,1,0.21960516545813122,0.06439281828103419,0.5714285714285714,0.6773390462126296,0.014629013133742595,6.41722937640182e-09,7.774601361055843e-09,8.808522311181007e-05,0.8610493102648352,0.9999999999999959,6.478501543871919e-14,0.9999999999999997,0.145656779661017,0.074864376130199,0.15072399577031126,0.46297681376215416,0.077395401970584,0.2329651655305889,0.44621968616262486,0.05042016806722688,0.44616379911070364,0.0026101784138047577,0.00312746149021809,0.004273214834203665,0.010321497817598302,0.004659733992629936,0.005542742074859747,0.007727967869072818,0.02016825275955056,0.4790737031405927,0.5439422712998572,0.5640362915238282,0.6235935793084957,0.6057629441964529,0.6540646085984879,0.7157676379554037,0.8061651458200486,0.3611228115408782,0.05540166204986148,7.882473546697678e-08,0.019354838709677413,0.5263157894736845,0.7450529302048645,0.9033837211645483,0.9773551372515292,0.04161744494167813,0.7744754943544677,-5.332729249899999,-0.2264051979333333,-0.0007809555277777,-5.839574999999999e-06,0.0256813997,0.2151226271,0.0930399189,1.4289902203,-0.2971078051,0.1293676775,-0.0302261082,203.0664962906,7.9940987034,2.6945480489,2.279760277793316e-05,0.002629381973222,3.743821515252949e-05,0.0027904993211867,9.032606002537176e-05,0.0037954446917461,1e-12,1e-12,1e-12,1e-12,1e-12,0.17046590572111034
1,1,1,1,0.19896207092068993,0.04818024814632928,0.2857142857142857,0.7883028584342382,0.01462901324648207,5.28162292732255e-10,6.134467835646183e-09,0.0010218796192258128,0.8597897853627678,0.9999999999999943,4.442483652232693e-14,0.9999999999999984,0.145656779661017,0.15298372513562386,0.07666484191079599,0.456432311144353,0.1750678280736827,0.11233090728497787,0.39101283880171167,0.03532260361771829,0.5100659219341663,0.004747924240800709,0.007312581899886001,0.008669501324252074,0.014880625211880136,0.007660183764028957,0.010086536506619316,0.013105474344989093,0.025699994598362426,0.5144813023298507,0.5846617840238187,0.6062093625086322,0.6699420678058758,0.604198683446683,0.6525760685518281,0.7142159666983998,0.8041585764709063,0.39234194015980317,0.033240997229916816,1.1249789223862751e-07,0.0032258064516129115,0.45394736842105265,0.7587830302804786,0.9161355345512057,0.975298559631014,0.04934805861197136,0.8134302081302358,-3.5507993836666665,-0.4137916676722222,-0.0001884542722222,-3.0905675e-05,0.0479362859,0.1978704432,0.0875980779,2.5532778541,-0.6276177051,0.2365644212,-0.0663792027,179.6267055801,8.0351718273,2.6685370602,4.84576806274876e-05,0.0041648797395718,0.0001237964275652,0.0049887852701229,0.0002353890323619,0.0060977796137968,1e-12,1e-12,1e-12,1e-12,1e-12,0.143215749174179
1,1,2,1,0.20443214750269967,0.055282157226218306,0.2857142857142857,0.6309884018890659,0.014629008112893116,1.5185216348990233e-08,6.499500755322821e-09,1.821812673055407e-05,0.8188646200743107,0.9999999999999916,1.2333519308862953e-13,0.9999999999999967,0.145656779661017,0.11717902350813746,0.10034654808680377,0.469521316379955,0.07225474796515768,0.24862313908486708,0.2724679029957203,0.06979062811565304,0.22953752715035455,0.009575992096488089,0.01330352768108195,0.017902369948285604,0.03169246206173863,0.01046625276806124,0.012624408178659974,0.017285270427685014,0.03448774176311556,0.44255506719671334,0.5033628054428672,0.5232393434885348,0.5814348974415695,0.48612925450655287,0.5238631389279452,0.5732003095217756,0.6417871198714615,0.3730399507452742,0.024930747922437657,4.429062936868708e-07,0.09354838709677425,0.5526315789473686,0.7949951444849925,0.9274856447066449,0.9820388764454355,0.027866297686327396,0.7618041652040662,-4.9015738745,-0.1471809523277777,-0.0089801749555555,-0.000143845,0.1337256157,0.2497191756,0.1096184018,1.7795041078,-0.7541037596,0.1630037554,-0.0672507322,130.3370569986,6.9051995367,2.2865774533,0.0008810154934869,0.0160587934373727,0.0007684181018409,0.0159497030902938,0.0017315653054007,0.0192561111509285,1e-12,1e-12,1e-12,1e-12,1e-12,0.33458204708559625
1,1,3,1,0.20859673502826895,0.05501724938254516,0.42857142857142855,0.3590395509704999,0.014629006945000828,1.1759010781799707e-08,5.76840075009699e-09,2.4097446448552508e-05,0.740380975641795,0.9999999999999896,2.782010422667708e-13,0.9999999999999976,0.1827330508474575,0.09113924050632922,0.15020650168278354,0.4891548242333582,0.10309867199771525,0.19242071365464375,0.3074179743223966,0.07064520723543659,0.25039405560682365,0.005180804117593012,0.00735531361328514,0.009040758368497243,0.018310131877108133,0.00768699229379513,0.010226754352920142,0.013096469092417618,0.02953595838075684,0.5259523445150402,0.5975225453475622,0.619620734233255,0.6855904948294163,0.6036697066903786,0.6520207640722361,0.7135750073945419,0.8040821425100964,0.39640226430675174,0.027700831024930733,1.1249789223862751e-07,0.038709677419354854,0.5263157894736845,0.7928812552885851,0.93414585548219,0.9780332496184656,0.02491453142706035,0.7655493406702194,-1.2430912095,-0.1795685023555555,-0.0007484998333333,-1.11694e-05,0.0498612714,0.2149191185,0.0942841002,1.615223974,-0.5502408108,0.1372209404,-0.0440986409,175.5955760897,8.0525133489,2.6933718408,2.22408331880172e-05,0.0042407598052854,9.046276420538202e-05,0.0049065581934333,0.0001103570559621,0.0059934502625999,1e-12,1e-12,1e-12,1e-12,1e-12,0.45850132378359487
1,1,4,1,0.27716583382447324,0.10742706750463386,0.5714285714285714,0.4085755238919366,0.014629010415149055,1.577548306507267e-09,5.573910728427854e-09,0.0002998439330028908,0.7119243033084666,0.9999999999999851,3.01331350110567e-13,0.9999999999999978,0.15183615819209048,0.08462929475587704,0.1396919627225623,0.49569932685115936,0.03112951592174782,0.45722816085385115,0.48630527817403724,0.05056259792052417,0.4790437029400504,0.0033696128706577596,0.005164692910296353,0.0074182085153966714,0.016045308387183783,0.004244779267202163,0.006307901376768167,0.009292296227301336,0.021614717139087188,0.49999997736726354,0.56807606311769,0.5893566367981693,0.6522206110394672,0.5716916007036084,0.6172126180509443,0.6753796085970369,0.7592368482018984,0.44646384257235594,0.019390581717451463,8.293517957550835e-08,0.03548387096774194,0.5460526315789476,0.80748728870085,0.9299358408183669,0.9856788537884607,0.05598070208374056,0.761291964064033,-1.2903096460666668,-0.1254174749555555,-0.0004436416055555,0.0,0.0419779377,0.2423062814,0.1066213359,2.4883110566,-0.0249110462,0.2512357698,0.0072884979,176.5925914361,8.4276971237,2.7016083756,7.425117808751376e-05,0.0039215132929875,8.581151336998095e-05,0.004761215555261,0.0001378198811572,0.0057942252391481,1e-12,1e-12,1e-12,1e-12,1e-12,0.3064090874143181
1,1,5,1,0.30744527641012737,0.1171307533547151,0.7142857142857142,0.6953842603660308,0.014629013933235891,4.060706242722083e-09,7.161108457896533e-09,0.00013793923873587854,0.8965568425293206,0.9999999999999916,3.802305750757559e-13,0.9999999999999991,0.145656779661017,0.08137432188065107,0.14030942725881687,0.46297681376215416,0.08253605597601033,0.2213058148055954,0.3228245363766047,0.024782794473721666,0.5396923698524679,0.003485103608307481,0.004613549024539603,0.006466085665081724,0.015363156279051146,0.005787484234822719,0.0070414352360955185,0.010329580598269416,0.026989132279104447,0.547707226156246,0.6219757667791843,0.6450062162249802,0.7133967059660867,0.6237300826939376,0.6736880077144796,0.7375177941179106,0.8318731272456614,0.27607968629889257,0.024930747922437657,5.117099488152279e-08,0.012903225806451563,0.5526315789473686,0.7801574411270089,0.9427650285120923,0.9915671360150631,0.031183979432905656,0.8212023230107914,-2.6852841668000003,-0.0219827725722222,-0.0003246041555555,-6.0847e-06,0.0314117423,0.2006873731,0.0883305278,1.7223901678,-0.3671606769,0.1788035102,-0.0361704047,197.3557032245,7.0226702873,2.2185407569,4.009666226765242e-05,0.0028817437059265,3.5293886212498746e-05,0.00287867136427,8.365455200775588e-05,0.0042284972344286,1e-12,1e-12,1e-12,1e-12,1e-12,0.13238929109032457
1,1,6,1,0.2197920918751105,0.05967121203953414,0.5714285714285714,0.6196600758523985,0.014629012529421894,1.2576894613149455e-09,7.634470050503463e-09,0.0005220030943880212,0.7499680408631684,0.999999999999988,2.882210791850504e-13,0.9999999999999976,0.15801553672316376,0.11392405063291149,0.10958321581186158,0.4827973074046372,0.15450521205197776,0.1325872898419582,0.3951497860199713,0.029767839339125492,0.5708652212059471,0.005602869638456068,0.007452443776068319,0.010044780422957623,0.01937999510279709,0.007513891893262845,0.009493222939396504,0.013270856705334778,0.028780811988621816,0.5221003003709461,0.5930411049304855,0.6152471862742777,0.6807880368416978,0.5903628482365543,0.6374313586639152,0.6977263541441818,0.7855801021276115,0.38563524729682874,0.03047091412742374,1.0692576686660647e-07,0.029032258064516064,0.48684210526315796,0.8005140372675881,0.9296617991264755,0.9769668550967101,0.058644154866007964,0.7618366081023885,-5.532825893399999,-0.1720286849388889,-0.0009732594222222,-5.231975000000002e-06,0.0427941405,0.2571237835,0.113182992,1.0559080054,-0.0477226839,0.1163877148,-0.0018433583,174.0463061348,7.3912397155,2.4240278019,8.642698938556478e-05,0.0047828312472695,7.859259382584472e-05,0.004994154509824,0.0002733132141419,0.0077565877090432,1e-12,1e-12,1e-12,1e-12,1e-12,0.3071835828936806
1,1,7,1,0.16583167165164397,0.029980304937155065,0.2857142857142857,0.43110734207425067,0.014629008691707123,5.376687488892534e-11,5.742096908067284e-09,0.008953400569981463,0.6853621655352748,0.999999999999981,1.0420319384042676e-13,0.9999999999999969,0.15801553672316376,0.1463833634719712,0.08550425187549596,0.476065818997756,0.12880194202484652,0.1548600526093959,0.45620542082738935,0.06024782794473725,0.39732195301922113,0.005295634338667572,0.00779683966188577,0.009059175303445938,0.016625743548725418,0.00830266756447763,0.01169893507821197,0.014201316164676058,0.029661992693272472,0.5365726531310351,0.6096445229482345,0.632047104549539,0.6987501772289268,0.6170372421375768,0.6666902404060367,0.7296365163455252,0.8224499206314032,0.47163165738253987,0.019390581717451463,7.491752572352397e-08,0.041935483870967794,0.605263157894737,0.8223586903270688,0.9531067861968143,0.9935610364770988,0.041303892852685375,0.7687822817249359,-3.536457409933333,-0.1274226672611111,-0.0004774950833333,-1.55518e-05,0.0476857713,0.2218895743,0.0960349247,2.0064215263,-0.1038608607,0.2241695961,-0.0198317288,177.1515859105,7.8917851534,2.4341166968,3.886697027868976e-05,0.0040267860599734,0.0001308344084572,0.0051454451262279,0.0002046434340598,0.0061496018882761,1e-12,1e-12,1e-12,1e-12,1e-12,0.04345963285714207
1,1,8,1,0.2754852101916059,0.10192010840173601,0.42857142857142855,0.6634911311715889,0.014629003070088027,3.0708813692621005e-09,8.724141562450159e-09,0.0002327927034572034,0.8490102004126002,0.9999999999999944,1.7114662890561384e-13,0.9999999999999984,0.145656779661017,0.14321880650994587,0.08211036792987796,0.46297681376215416,0.11837783806939883,0.16318273571972905,0.4212553495007131,0.060675117504628936,0.36913504653440155,0.00772273915592486,0.011989521968385802,0.015869077587251746,0.028769463351279577,0.011306050772955843,0.016250511910779093,0.022431198728265933,0.04713478180584795,0.5159010535646978,0.5866512582347077,0.6089712321297265,0.6748572480210988,0.597761633627685,0.6459806153683444,0.7074925947033608,0.7981505664032884,0.5021624133121247,0.04432132963988909,1.6887946516027275e-07,0.012903225806451563,0.506578947368421,0.8155503452044277,0.9416427677229589,0.982747894684457,0.04063601472215994,0.7708562381264537,-1.1916655313333333,-0.2244407270666667,-0.0013074420388888,-3.353965e-05,0.0883019859,0.2314955621,0.0999631382,1.2750390019,-0.1263570276,0.1731026571,-0.020075137,150.8774989783,7.6822685622,2.4123686488,0.0003935754893792,0.0089563648588063,0.0004221426890411,0.0100422875441029,0.0006100590006563,0.0120044738584505,1e-12,1e-12,1e-12,1e-12,1e-12,0.05944939413674641
1,1,9,1,0.29256288659529134,0.10226109332278581,0.7142857142857142,0.7220908698135309,0.014629012928986156,1.4646898443222274e-08,8.324332758780049e-09,3.039201013652775e-05,0.8858657224678415,0.9999999999999923,2.9127118733575185e-13,0.999999999999999,0.145656779661017,0.04556962025316466,0.22213817984912956,0.456432311144353,0.06697129801513632,0.25766099226688544,0.29243937232524964,0.08673978065802602,0.19966902240626896,0.004660981486203177,0.007577625299777306,0.010813240522057026,0.02638594700741729,0.0073287815346169145,0.011637379001822552,0.017530464182723055,0.04895587324546975,0.5422403788472215,0.6162028484564739,0.6393645469657006,0.7089079966819043,0.6230293686998358,0.6733550100399774,0.7374940320091898,0.8336809815134182,0.3117610078327404,0.027700831024930733,3.2667076994135005e-07,0.012903225806451563,0.5855263157894739,0.7615853203575356,0.9279688335728209,0.9874477568101954,0.04993538907936962,0.8085980517049544,-2.5139045655000003,-0.14612018755,-0.0006658795222222,-3.224665e-05,0.0491679351,0.2081304845,0.0915125318,1.2538582164,-0.0455267716,0.1427154531,-0.007936431,178.1658804043,6.573366009,2.095305211,9.311424374031076e-05,0.004405329020284,8.992681565834667e-05,0.0045614408863401,0.0002888054475997,0.0073473350402542,1e-12,1e-12,1e-12,1e-12,1e-12,0.5719017434391881
