fid,iid,rep,a1_budget,algname,achieved_auc
1,6,0,0,Non-elitist,11914.15177273913
1,6,1,0,Non-elitist,12493.896528484991
1,6,2,0,Non-elitist,8021.916943075522
1,6,3,0,Non-elitist,12027.091404923845
1,6,4,0,Non-elitist,15439.73242758475
1,6,5,0,Non-elitist,13259.233437280902
1,6,6,0,Non-elitist,13443.842977705994
1,6,7,0,Non-elitist,14630.926622191668
1,6,8,0,Non-elitist,14708.94050664635
1,6,9,0,Non-elitist,11777.303661457921
1,6,10,0,Non-elitist,11371.717358075079
1,6,11,0,Non-elitist,17745.969762163182
1,6,12,0,Non-elitist,16387.684967384892
1,6,13,0,Non-elitist,10291.458677882665
1,6,14,0,Non-elitist,8402.367395737163
1,6,15,0,Non-elitist,14880.773128842826
1,6,16,0,Non-elitist,10688.019438110972
1,6,17,0,Non-elitist,11704.322520808013
1,6,18,0,Non-elitist,12460.582435345492
1,6,19,0,Non-elitist,10871.738186198596
1,7,0,0,Non-elitist,16330.276679630282
1,7,1,0,Non-elitist,12950.344463739802
1,7,2,0,Non-elitist,15219.519794155005
1,7,3,0,Non-elitist,10164.726017899395
1,7,4,0,Non-elitist,12716.179972716964
1,7,5,0,Non-elitist,10325.299917376871
1,7,6,0,Non-elitist,10234.520493137114
1,7,7,0,Non-elitist,9568.840732510997
1,7,8,0,Non-elitist,10048.297712764206
1,7,9,0,Non-elitist,15351.900871900561
1,7,10,0,Non-elitist,15708.539078925267
1,7,11,0,Non-elitist,16651.705584263156
1,7,12,0,Non-elitist,9048.931541150776
1,7,13,0,Non-elitist,14698.268922237798
1,7,14,0,Non-elitist,12924.895836287356
1,7,15,0,Non-elitist,11082.07834060296
1,7,16,0,Non-elitist,8896.137769922287
1,7,17,0,Non-elitist,10603.968962963743
1,7,18,0,Non-elitist,12133.307925776637
1,7,19,0,Non-elitist,14436.313413465992
2,6,0,0,Non-elitist,15270.9928176223
2,6,1,0,Non-elitist,11737.439369281015
2,6,2,0,Non-elitist,10092.182471110114
2,6,3,0,Non-elitist,12571.80512001633
2,6,4,0,Non-elitist,10798.989579035913
2,6,5,0,Non-elitist,11171.883566773266
2,6,6,0,Non-elitist,16353.117107509024
2,6,7,0,Non-elitist,13506.078487953908
2,6,8,0,Non-elitist,11659.037605096433
2,6,9,0,Non-elitist,10525.145433514135
2,6,10,0,Non-elitist,12247.426292151646
2,6,11,0,Non-elitist,15447.832279257393
2,6,12,0,Non-elitist,11465.32531106538
2,6,13,0,Non-elitist,11086.017482195868
2,6,14,0,Non-elitist,14733.787555043127
2,6,15,0,Non-elitist,13131.182655053355
2,6,16,0,Non-elitist,11555.076879736462
2,6,17,0,Non-elitist,13138.756413427785
2,6,18,0,Non-elitist,9608.514291194748
2,6,19,0,Non-elitist,11584.714560974275
2,7,0,0,Non-elitist,11850.960501778261
2,7,1,0,Non-elitist,11779.176550472885
2,7,2,0,Non-elitist,14809.075374968148
2,7,3,0,Non-elitist,12973.7545338081
2,7,4,0,Non-elitist,18309.84679711604
2,7,5,0,Non-elitist,12337.109107507978
2,7,6,0,Non-elitist,14515.556068092386
2,7,7,0,Non-elitist,17030.520867420702
2,7,8,0,Non-elitist,13350.208923912798
2,7,9,0,Non-elitist,11875.914875709866
2,7,10,0,Non-elitist,12699.957501437737
2,7,11,0,Non-elitist,17195.7414462682
2,7,12,0,Non-elitist,13243.696906963994
