fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,0,MLSL,28003.545707617614
1,1,1,0,MLSL,30366.371925392483
1,1,2,0,MLSL,29146.747318641108
1,1,3,0,MLSL,28601.034613379925
1,1,4,0,MLSL,27615.751106787284
1,1,5,0,MLSL,28846.55813063086
1,1,6,0,MLSL,28501.45925711686
1,1,7,0,MLSL,27377.675840476335
1,1,8,0,MLSL,28271.327073847533
1,1,9,0,MLSL,28504.446595788053
1,1,10,0,MLSL,28087.6416186609
1,1,11,0,MLSL,29572.305879532123
1,1,12,0,MLSL,28796.153542727123
1,1,13,0,MLSL,24404.089998054613
1,1,14,0,MLSL,27624.032011438027
1,1,15,0,MLSL,26611.52773024741
1,1,16,0,MLSL,27985.938393136028
1,1,17,0,MLSL,27309.567191302027
1,1,18,0,MLSL,27966.576816899928
1,1,19,0,MLSL,27721.64049482693
1,2,0,0,MLSL,30023.04679127283
1,2,1,0,MLSL,31672.55405682267
1,2,2,0,MLSL,31207.782876578756
1,2,3,0,MLSL,30285.662636390087
1,2,4,0,MLSL,29248.104378302563
1,2,5,0,MLSL,31766.941278779435
1,2,6,0,MLSL,31394.984969667432
1,2,7,0,MLSL,33420.49398173916
1,2,8,0,MLSL,32361.19904501233
1,2,9,0,MLSL,31429.29450929939
1,2,10,0,MLSL,31065.649970844523
1,2,11,0,MLSL,29740.24530907476
1,2,12,0,MLSL,31098.892528716104
1,2,13,0,MLSL,31574.886982486663
1,2,14,0,MLSL,30518.443221056274
1,2,15,0,MLSL,32978.09578548478
1,2,16,0,MLSL,30110.668699485017
1,2,17,0,MLSL,27954.282103790854
1,2,18,0,MLSL,32343.438507144816
1,2,19,0,MLSL,30724.26313121667
1,3,0,0,MLSL,29522.592891559303
1,3,1,0,MLSL,30628.693811879264
1,3,2,0,MLSL,29287.668440726164
1,3,3,0,MLSL,30693.815613391875
1,3,4,0,MLSL,30854.89434114971
1,3,5,0,MLSL,31050.245033953033
1,3,6,0,MLSL,27338.208773632505
1,3,7,0,MLSL,28326.05851883803
1,3,8,0,MLSL,21507.907950558216
1,3,9,0,MLSL,28947.28026548001
1,3,10,0,MLSL,29026.654016946195
1,3,11,0,MLSL,29852.24164065624
1,3,12,0,MLSL,26866.655711464467
1,3,13,0,MLSL,28075.689783977432
1,3,14,0,MLSL,27526.486504105535
1,3,15,0,MLSL,29051.502407232372
1,3,16,0,MLSL,29559.863360213632
1,3,17,0,MLSL,29215.894030923067
1,3,18,0,MLSL,31267.38671255202
1,3,19,0,MLSL,28590.08330640147
1,4,0,0,MLSL,31646.164737314586
1,4,1,0,MLSL,31918.724984534005
1,4,2,0,MLSL,28959.744958232634
1,4,3,0,MLSL,30809.786251417598
1,4,4,0,MLSL,28872.4715306468
1,4,5,0,MLSL,30068.237548679448
1,4,6,0,MLSL,30355.876386370473
1,4,7,0,MLSL,29040.200792665182
1,4,8,0,MLSL,28984.25172423319
1,4,9,0,MLSL,29398.16472598956
1,4,10,0,MLSL,29995.46442204174
1,4,11,0,MLSL,30315.596050126
1,4,12,0,MLSL,28528.426096470528
1,4,13,0,MLSL,29906.9692601071
1,4,14,0,MLSL,31379.0222026888
1,4,15,0,MLSL,31242.144828551212
1,4,16,0,MLSL,28629.605291201864
1,4,17,0,MLSL,29499.37234986041
1,4,18,0,MLSL,31117.084851752435
1,4,19,0,MLSL,29703.391079776608
1,5,0,0,MLSL,29173.697886484573
1,5,1,0,MLSL,26797.292949392453
1,5,2,0,MLSL,28169.206207799623
1,5,3,0,MLSL,28897.815343822935
1,5,4,0,MLSL,29735.516661136848
1,5,5,0,MLSL,27200.92961626917
1,5,6,0,MLSL,29682.660532015205
1,5,7,0,MLSL,30447.956234621073
1,5,8,0,MLSL,30690.822803119758
1,5,9,0,MLSL,32312.073997711064
1,5,10,0,MLSL,29504.15542174456
1,5,11,0,MLSL,28205.820069318826
1,5,12,0,MLSL,29942.75209253408
1,5,13,0,MLSL,28024.195799828674
1,5,14,0,MLSL,27090.974316028824
1,5,15,0,MLSL,30086.578545565826
1,5,16,0,MLSL,28003.94201513553
1,5,17,0,MLSL,25751.12772880407
1,5,18,0,MLSL,28473.958240894175
1,5,19,0,MLSL,30028.196976484694
1,6,0,0,MLSL,31991.411549228775
1,6,1,0,MLSL,30813.23576013084
1,6,2,0,MLSL,32512.491320997844
1,6,3,0,MLSL,31685.46129299776
1,6,4,0,MLSL,29455.709856926787
1,6,5,0,MLSL,30071.965724905123
1,6,6,0,MLSL,29961.15098073409
1,6,7,0,MLSL,32177.710391820183
1,6,8,0,MLSL,31995.977228175718
1,6,9,0,MLSL,25971.371317411704
1,6,10,0,MLSL,34112.282538033345
1,6,11,0,MLSL,33242.95280592268
1,6,12,0,MLSL,29996.43634121763
1,6,13,0,MLSL,34029.01082587437
1,6,14,0,MLSL,32856.81090583523
1,6,15,0,MLSL,32299.559318500735
1,6,16,0,MLSL,31668.25241994152
1,6,17,0,MLSL,33077.02469670912
1,6,18,0,MLSL,33902.86532440045
1,6,19,0,MLSL,31583.615455430205
1,7,0,0,MLSL,25393.518908853686
1,7,1,0,MLSL,28697.293560118247
1,7,2,0,MLSL,28053.102406960985
1,7,3,0,MLSL,28751.86258185803
1,7,4,0,MLSL,27767.4055601075
1,7,5,0,MLSL,29438.682402733815
1,7,6,0,MLSL,26119.752674122316
1,7,7,0,MLSL,30006.13669827192
1,7,8,0,MLSL,27028.57073850443
1,7,9,0,MLSL,30055.234433173897
1,7,10,0,MLSL,27074.114819363058
1,7,11,0,MLSL,27020.25963876257
1,7,12,0,MLSL,26644.962784776646
1,7,13,0,MLSL,28749.157396151564
1,7,14,0,MLSL,30696.566032890303
1,7,15,0,MLSL,26836.503781358067
1,7,16,0,MLSL,28476.501613015633
1,7,17,0,MLSL,28042.192868273087
1,7,18,0,MLSL,27950.53892020211
1,7,19,0,MLSL,27122.69739770965
2,1,0,0,MLSL,38142.662365580225
2,1,1,0,MLSL,34760.09667468795
2,1,2,0,MLSL,36051.87328616579
2,1,3,0,MLSL,35027.271486032565
2,1,4,0,MLSL,41018.06623138749
2,1,5,0,MLSL,33795.576530954175
2,1,6,0,MLSL,35448.128161228604
2,1,7,0,MLSL,38582.74887211203
2,1,8,0,MLSL,41107.990954844216
2,1,9,0,MLSL,37016.53318883905
2,1,10,0,MLSL,32039.655003282074
2,1,11,0,MLSL,40663.695574693935
2,1,12,0,MLSL,38516.84199986807
2,1,13,0,MLSL,42364.04658610431
2,1,14,0,MLSL,39669.569247258114
2,1,15,0,MLSL,43823.40474057017
2,1,16,0,MLSL,26486.275124727326
2,1,17,0,MLSL,35613.74535246476
2,1,18,0,MLSL,38302.57033382286
2,1,19,0,MLSL,40328.567152500465
2,2,0,0,MLSL,43879.22270100871
2,2,1,0,MLSL,38223.59503191375
2,2,2,0,MLSL,47584.61197579391
2,2,3,0,MLSL,38100.7539529448
2,2,4,0,MLSL,46413.2677369226
2,2,5,0,MLSL,38330.25496946106
2,2,6,0,MLSL,44018.88743529695
2,2,7,0,MLSL,60047.47544412726
2,2,8,0,MLSL,36241.21809968889
2,2,9,0,MLSL,52141.80005448699
2,2,10,0,MLSL,33832.37171205015
2,2,11,0,MLSL,34805.004886652256
2,2,12,0,MLSL,35893.525975821314
2,2,13,0,MLSL,38191.133310985555
2,2,14,0,MLSL,44674.207183346225
2,2,15,0,MLSL,43248.424127741884
2,2,16,0,MLSL,53125.97284475039
2,2,17,0,MLSL,41218.44827787823
2,2,18,0,MLSL,49859.384427400626
2,2,19,0,MLSL,52444.44069057438
2,3,0,0,MLSL,36461.16219725669
2,3,1,0,MLSL,31341.40294384242
2,3,2,0,MLSL,44973.480045331205
2,3,3,0,MLSL,44786.639476337135
2,3,4,0,MLSL,36845.595975382734
2,3,5,0,MLSL,36061.58203136483
2,3,6,0,MLSL,45298.18523902718
2,3,7,0,MLSL,39733.46348981249
2,3,8,0,MLSL,38489.51483927133
2,3,9,0,MLSL,42413.38211899287
2,3,10,0,MLSL,38965.49880440724
2,3,11,0,MLSL,33970.53986498261
2,3,12,0,MLSL,36008.54757058278
2,3,13,0,MLSL,40697.26297527118
2,3,14,0,MLSL,47959.01542049179
