fid,iid,rep,a1_budget,algname,achieved_auc
1,1,0,0,PSO,20753.740219350264
1,1,1,0,PSO,20951.3899519718
1,1,2,0,PSO,19688.28360016224
1,1,3,0,PSO,18781.657135569523
1,1,4,0,PSO,19111.13670347903
1,1,5,0,PSO,19220.47372434345
1,1,6,0,PSO,19802.574280271103
1,1,7,0,PSO,18979.687766186256
1,1,8,0,PSO,19358.884282913117
1,1,9,0,PSO,19943.829706095014
1,1,10,0,PSO,17802.965665158637
1,1,11,0,PSO,19083.464365798267
1,1,12,0,PSO,19670.38253454423
1,1,13,0,PSO,20972.27151824013
1,1,14,0,PSO,18418.84670912343
1,1,15,0,PSO,19977.673119578554
1,1,16,0,PSO,19168.76509788022
1,1,17,0,PSO,18143.859326503894
1,1,18,0,PSO,19087.4658571005
1,1,19,0,PSO,17618.207422168205
1,2,0,0,PSO,21910.625533408536
1,2,1,0,PSO,20740.94849117368
1,2,2,0,PSO,22548.595900250544
1,2,3,0,PSO,21577.032212333826
1,2,4,0,PSO,21343.2748287211
1,2,5,0,PSO,20881.326845089854
1,2,6,0,PSO,24726.561487301067
1,2,7,0,PSO,21661.247867324215
1,2,8,0,PSO,21910.301894651508
1,2,9,0,PSO,21558.91997227804
1,2,10,0,PSO,20355.768655193373
1,2,11,0,PSO,21557.683546167988
1,2,12,0,PSO,19826.55214326727
1,2,13,0,PSO,21802.943790828445
1,2,14,0,PSO,23395.07473117587
1,2,15,0,PSO,22034.02408622021
1,2,16,0,PSO,21248.695250103625
1,2,17,0,PSO,21030.70415081799
1,2,18,0,PSO,21899.79555993533
1,2,19,0,PSO,22397.300033934334
1,3,0,0,PSO,21722.783804095496
1,3,1,0,PSO,20416.531365783536
1,3,2,0,PSO,19092.010510409193
1,3,3,0,PSO,17996.674641251182
1,3,4,0,PSO,20160.755166112038
1,3,5,0,PSO,19784.878437667787
1,3,6,0,PSO,19237.360250166985
1,3,7,0,PSO,19092.85277156012
1,3,8,0,PSO,18312.791343311717
1,3,9,0,PSO,19790.00379117628
1,3,10,0,PSO,19801.22106563444
1,3,11,0,PSO,19119.722913820522
1,3,12,0,PSO,16686.490726575998
1,3,13,0,PSO,19304.04559295485
1,3,14,0,PSO,21599.686351728902
1,3,15,0,PSO,19421.44494737003
1,3,16,0,PSO,19390.476365072114
1,3,17,0,PSO,20207.47661506531
1,3,18,0,PSO,20188.083484279272
1,3,19,0,PSO,21058.2704009976
1,4,0,0,PSO,20011.42784171024
1,4,1,0,PSO,18352.303314389126
1,4,2,0,PSO,17805.862826395183
1,4,3,0,PSO,19625.818413928617
1,4,4,0,PSO,20305.32289263695
1,4,5,0,PSO,20363.9855216139
1,4,6,0,PSO,19979.849158367484
1,4,7,0,PSO,18994.694487778957
1,4,8,0,PSO,20126.726028011974
1,4,9,0,PSO,19342.652126648853
1,4,10,0,PSO,19911.323250062167
1,4,11,0,PSO,18518.282930935995
1,4,12,0,PSO,20195.246169435595
1,4,13,0,PSO,20392.09079102972
1,4,14,0,PSO,19497.158542701767
1,4,15,0,PSO,19481.106829477205
1,4,16,0,PSO,19790.00139141074
1,4,17,0,PSO,18530.5718683618
1,4,18,0,PSO,20097.984347776423
1,4,19,0,PSO,20286.026470976172
1,5,0,0,PSO,20591.592398657394
1,5,1,0,PSO,20011.87978843404
1,5,2,0,PSO,21108.526833834643
1,5,3,0,PSO,18707.538230099584
1,5,4,0,PSO,21052.0379635948
1,5,5,0,PSO,21309.721722411155
1,5,6,0,PSO,21880.596403564654
1,5,7,0,PSO,20830.198258414042
1,5,8,0,PSO,18901.165054465535
1,5,9,0,PSO,20581.61204637298
1,5,10,0,PSO,21666.769306022616
1,5,11,0,PSO,19287.24033838
1,5,12,0,PSO,19359.198560842593
1,5,13,0,PSO,20156.79408735199
1,5,14,0,PSO,22316.288684791834
1,5,15,0,PSO,22165.712208611814
1,5,16,0,PSO,17947.615489169624
1,5,17,0,PSO,18821.10547428381
1,5,18,0,PSO,20467.42426414448
1,5,19,0,PSO,20248.821452954224
1,6,0,0,PSO,19416.42273399163
1,6,1,0,PSO,19988.507102127438
1,6,2,0,PSO,20183.039634228448
1,6,3,0,PSO,20533.598467582557
1,6,4,0,PSO,19375.960804997016
1,6,5,0,PSO,20312.866833813197
1,6,6,0,PSO,19175.18508176943
1,6,7,0,PSO,19751.36306350476
1,6,8,0,PSO,18839.27159145818
1,6,9,0,PSO,20656.04091467885
1,6,10,0,PSO,19480.087157862105
1,6,11,0,PSO,19041.78193219521
1,6,12,0,PSO,18808.253928645245
1,6,13,0,PSO,18406.784513327642
1,6,14,0,PSO,20998.060712432678
1,6,15,0,PSO,19543.053589266518
1,6,16,0,PSO,21561.60751288802
1,6,17,0,PSO,18178.5646019068
1,6,18,0,PSO,19754.786831438505
1,6,19,0,PSO,20506.578852628416
1,7,0,0,PSO,18346.719078075374
1,7,1,0,PSO,19123.117611694157
1,7,2,0,PSO,18978.32973093454
1,7,3,0,PSO,19975.427797137305
1,7,4,0,PSO,19305.352691251694
1,7,5,0,PSO,17869.298608143643
1,7,6,0,PSO,20889.98945913565
1,7,7,0,PSO,19316.085041087565
1,7,8,0,PSO,19290.698879796568
1,7,9,0,PSO,19877.923397738323
1,7,10,0,PSO,18827.789929944993
1,7,11,0,PSO,16502.715505210123
1,7,12,0,PSO,20202.533194824522
1,7,13,0,PSO,18655.600556924386
1,7,14,0,PSO,18184.13748310191
1,7,15,0,PSO,20424.478135928108
1,7,16,0,PSO,19770.043058127572
1,7,17,0,PSO,19826.928905533096
1,7,18,0,PSO,18305.51268365546
1,7,19,0,PSO,19129.16203068971
2,1,0,0,PSO,13756.852728798593
2,1,1,0,PSO,18070.810812218944
2,1,2,0,PSO,17155.001914328015
2,1,3,0,PSO,10289.60341128926
2,1,4,0,PSO,14449.727817976527
2,1,5,0,PSO,11610.551202234657
2,1,6,0,PSO,17430.28608835283
2,1,7,0,PSO,15740.235003944756
2,1,8,0,PSO,11932.961323984586
2,1,9,0,PSO,12357.050046014814
2,1,10,0,PSO,13465.754909697564
2,1,11,0,PSO,13030.48184043742
2,1,12,0,PSO,21145.386269285038
2,1,13,0,PSO,15791.403023153784
2,1,14,0,PSO,15498.950702149044
2,1,15,0,PSO,14631.95697263518
2,1,16,0,PSO,17106.320892799697
2,1,17,0,PSO,11386.834267832626
2,1,18,0,PSO,14435.73299039596
2,1,19,0,PSO,16811.34629459549
2,2,0,0,PSO,20077.61250819849
2,2,1,0,PSO,16572.63723616602
2,2,2,0,PSO,29899.635596172397
2,2,3,0,PSO,25409.556083415842
2,2,4,0,PSO,17948.198332769163
2,2,5,0,PSO,16030.867638238144
2,2,6,0,PSO,21970.738392047824
2,2,7,0,PSO,25879.206460147172
2,2,8,0,PSO,25684.74586066848
2,2,9,0,PSO,27842.36291624939
2,2,10,0,PSO,20169.18920332465
2,2,11,0,PSO,18924.741906225878
2,2,12,0,PSO,16122.612666271349
2,2,13,0,PSO,23114.40099146337
2,2,14,0,PSO,19181.033157684822
2,2,15,0,PSO,25671.33789354603
2,2,16,0,PSO,37219.35738411608
2,2,17,0,PSO,22702.154662360903
2,2,18,0,PSO,16499.507167856562
2,2,19,0,PSO,23429.171784127364
2,3,0,0,PSO,24874.93845528723
2,3,1,0,PSO,18148.65750137853
2,3,2,0,PSO,17767.38384887144
2,3,3,0,PSO,18753.71239269432
2,3,4,0,PSO,17608.88680872575
2,3,5,0,PSO,18800.23257709326
2,3,6,0,PSO,19122.922341974725
2,3,7,0,PSO,23095.755151097663
2,3,8,0,PSO,23012.431394879633
2,3,9,0,PSO,14582.477894709496
2,3,10,0,PSO,15980.175192853203
2,3,11,0,PSO,14840.599495028051
2,3,12,0,PSO,15965.115750447721
2,3,13,0,PSO,14208.937850071248
2,3,14,0,PSO,26580.970369376104
2,3,15,0,PSO,13731.41884759943
2,3,16,0,PSO,20759.61899356488
2,3,17,0,PSO,15694.495327018389
2,3,18,0,PSO,17645.427078359047
2,3,19,0,PSO,19345.78372645012
2,4,0,0,PSO,16995.057749203675
