fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,switch
7,1,1,2,0.3245018208717656,0.1282932415844921,0.5,0.181091399338684,0.0174892455474355,1.1578362442608628e-08,5.650013961914207e-08,8.194724832115271e-05,0.6828701901475676,0.5981876621027302,3.092103559190833e-05,0.9963780330010156,0.2571428571428576,0.0903954802259887,0.167707404103479,0.0338983050847457,0.0594059405940594,0.0986666666666667,0.1666666666666667,0.1484375,0.0479509049303099,0.1053461799334411,0.139883146192234,0.1542377988644834,0.2370207864785343,0.109933166181304,0.1314263969004536,0.1424510570381178,0.2136391557951134,0.4396564474533436,0.4899145866246893,0.5085081943805664,0.5205369045343531,0.4496674460011726,0.4827084553053211,0.5140602462383732,0.5576350767364904,0.605426755079562,0.1744791666666665,7.513369375639826e-06,0.2373417721518986,0.4864864864864864,0.7547715094193697,0.5864351168804713,0.8991450533889346,0.5368648244278034,0.76310259308876,-2.136133892102478,-2.2669892594245424,-2.3544712370292324,-1.817530067679016,-2.91732212977912,-2.305454914714647,-3.705350560564538,-3.987730328708896,-5.037142483044361,-4.73122734355564,-3.708606114772399,-4.298571757894738,-4.161905484842968,-4.212894918779529,-3.811896804242227,-4.110569652392689,-3.9002699055255223,-3.9685804575939914,-3.768451874276528,-3.438284945284346,-3.335067151303801,-3.061492914160939,-3.5285702517447155,False
7,1,2,2,0.4347936405835102,0.2459530111877587,0.3333333333333333,0.1728088563459078,0.0174892560682175,3.7869968726793336e-08,5.859066801708915e-08,2.27349142700508e-05,0.5737924995409235,0.4213907265057344,0.000853674905008,0.9981843787748936,0.3142857142857146,0.0790960451977401,0.2073778664007975,0.7118644067796609,0.198019801980198,0.1074782608695652,0.5476190476190477,0.09375,0.2915331807780321,0.0989251338736033,0.1224948836627262,0.1483613254802878,0.2221113458402074,0.0952281237810851,0.1121045570053168,0.1350688740886046,0.2176273743699052,0.4139969091853128,0.4552278803112599,0.477674804456379,0.4821784675024187,0.4372985345687604,0.468080996767622,0.505623931961722,0.5551463975831064,0.4966145390806109,0.1953125,4.27221135838788e-06,0.2341772151898734,0.3513513513513513,0.8990860249349759,0.6662842042223378,0.9632159249700556,0.5128735817584615,0.7667295252754915,-2.6025222438262507,-2.745297769880908,-2.595301994179912,-1.8213313554780703,-2.89233685676164,-2.603122681133073,-3.865671081436581,-3.6733695794865215,-4.288129661252903,-4.5567195726499685,-3.4246932048805347,-4.599863382932238,-3.8145319781586897,-3.5897714735243884,-4.029277094204409,-4.130826363564114,-3.4405245457945908,-3.635657767768236,-4.320327019913868,-3.5631105192554764,-3.3739549528386754,-3.004315952685592,-3.964164298702965,False
7,1,3,2,0.3031286226421874,0.1170229457427373,0.5,0.1093631863311554,0.0174892901046296,7.614143952461563e-10,3.1660420433644534e-08,0.0007367826180268,0.479299364450132,0.3880890762101544,2.98256689427533e-05,0.9953582862900614,0.2857142857142861,0.0903954802259887,0.175735950044603,0.4406779661016947,0.1584158415841584,0.0947368421052632,0.3253968253968255,0.1640625,0.0912471395881007,0.1792222613265796,0.3289665842045187,0.3900679267038093,0.564425276618034,0.1669789152541942,0.2841673363201257,0.3292598214745669,0.5020655768374115,0.3482244974400619,0.4691537524318413,0.5125267650372749,0.6029699895887133,0.3571093896227525,0.452081344934867,0.4915026001838857,0.5969367889748116,0.7106922516531693,0.2057291666666665,1.5350859294085913e-05,0.2721518987341772,0.5,0.9216629291617272,0.6059862765359503,0.7936891377936955,0.4362508048145195,0.5975247735028919,-2.325444928289788,-2.354498373168895,-2.3718885731851302,-1.5064481205109752,-3.016564325091492,-2.3267984542862057,-6.396424651729479,-4.803317529984535,-5.649412761840961,-4.752084364951973,-5.680903834539126,-5.070732770523009,-5.620205263760453,-4.275643771785834,-4.084734793885147,-4.989001964703729,-5.0495054049837655,-4.226185321862693,-3.973361337945808,-4.639830925873994,-4.196649669209697,-4.25897628225128,-4.355779752934509,False
7,1,4,2,0.3487196122981191,0.1272687677787512,0.6666666666666666,0.1698777545304027,0.0174893226974669,1.8821395117106643e-08,4.425008043377391e-08,3.707950707230842e-05,0.7962447787857104,0.6954435004394235,0.000132979152284,0.99771277297224,0.228571428571429,0.0564971751412428,0.2411994784876141,0.2372881355932202,0.1287128712871287,0.081,0.261904761904762,0.1640625,0.0706521739130434,0.0721247551575138,0.089308219583766,0.0968569210404034,0.2059849911771046,0.0684326309224083,0.0817748780274829,0.0915975900717295,0.1940868506660971,0.4602681694311714,0.5083238393013754,0.5277007416085517,0.5552664771216262,0.470444142950755,0.5055892260641393,0.5425455227953315,0.607020098981337,0.5928572499063356,0.1901041666666666,7.138526952531019e-06,0.25,0.4054054054054052,0.9110567051293867,0.6182840810540506,0.9543756636205604,0.5956181475546223,0.7148817391464601,-2.4117633508423872,-2.3360779887049348,-2.295322668561943,-1.8511906444067328,-2.675921745173614,-2.3390962046369976,-3.5891242336038,-3.761730877289522,-4.6527390060565885,-4.1884104722248745,-3.2607950514198927,-3.96786231447463,-3.0742875683958863,-3.8077439448920702,-2.808417450647797,-3.404590722444463,-3.216887140831894,-3.3299666944932405,-3.1146498207452824,-3.22458581573267,-2.4793799222303137,-2.821112749906669,-2.556880250514746,False
7,1,5,2,0.2755211978962788,0.0751478906112663,0.5,0.3347911362057743,0.0174893020728952,6.780309086297617e-08,6.294539879329449e-08,1.1737817157488104e-05,0.6975289685473143,0.5627983182943379,0.0001502392868759,0.9963550441967596,0.1714285714285718,0.0451977401129943,0.2604006163328197,0.7627118644067792,0.1782178217821782,0.1268571428571429,0.1904761904761905,0.1953124999999998,0.033507682249101,0.0615957276528403,0.1716047587069939,0.2149883167953079,0.3565741562712913,0.0624993383647689,0.109766117373142,0.1888365196206898,0.3354073066863483,0.1880220746593635,0.2839797692029172,0.3036782189510437,0.3607757120472401,0.2291779894928653,0.2711787493545288,0.3380070773488133,0.4240568039190385,0.841043996549697,0.2005208333333332,7.513369375639826e-06,0.2531645569620252,0.5,0.6488361066105071,0.488883121536408,0.7475550311709224,0.4583613505126788,0.6715720280545374,-2.3985614856676847,-2.839243358302327,-2.3271117306828986,-1.5883728347634631,-3.2761643537728404,-2.593530346928747,-4.395734514745578,-4.76645515529463,-5.308233538159192,-4.5111033045226,-4.971082094688136,-4.395531815524334,-4.258226421372833,-4.31312643138018,-4.9305492665658415,-4.068546450035405,-3.8776226061503865,-3.609563321911247,-3.6096713081200114,-3.852225778254512,-3.2830963789929686,-3.930430968929608,-4.041471519549813,False
7,1,6,2,0.3101454771806411,0.0989834162243474,0.5,0.2663112947431363,0.0174893156815925,5.044782580455367e-08,3.630457599642271e-08,8.073800310968249e-06,0.5407883311049796,0.6817365775129253,3.049293360742765e-05,0.9955743938451292,0.1428571428571433,0.1412429378531072,0.0865617433414043,0.6610169491525422,0.4752475247524753,0.0324705882352941,0.507936507936508,0.2265625,0.1002574370709382,0.0908658701782303,0.2232875998963925,0.2140595433578603,0.2835349773205025,0.0984992320776952,0.2051822559656535,0.2127877168244142,0.3303270801196788,0.54923462382091,0.6493805795139408,0.6756773390771968,0.6921752413208057,0.5825020906026994,0.654209751025654,0.705302033386782,0.780385186355217,0.701282321475333,0.1640625,4.497961752110741e-06,0.2373417721518986,0.3783783783783785,0.9083557914047372,0.6114094857219579,0.9643658345811296,0.6575788328192407,0.7425699322105996,-1.388653439980284,-1.7164650756804436,-1.4597379628790006,-1.2260882703042262,-2.135466462724912,-1.7449921620860884,-3.089205332193591,-2.5533768400715444,-2.6422626348334983,-3.2852854342331748,-2.665870247159824,-2.551908970167645,-2.591058226885488,-2.7673862057616945,-2.412058057851339,-3.070140168631516,-2.185470037664361,-2.4328405444754155,-2.1808018996911223,-2.351886340288167,-2.574917672717617,-2.202722384000208,-2.1377809045005587,False
7,1,7,2,0.3605759577572044,0.1456072746846161,0.5,0.3645485226012738,0.0174892914894063,1.5013714598351826e-07,6.396177801494342e-08,2.8173650053837257e-06,0.6997337771690108,0.7322323572092626,3.829796771311336e-05,0.9985102692145328,0.2571428571428576,0.0847457627118644,0.1779661016949152,0.3389830508474575,0.2277227722772278,0.0516923076923077,0.2063492063492062,0.1953125,0.0379208891794704,0.2119868258533789,0.2074268712422458,0.2560712044759067,0.355159749441327,0.196525682165485,0.1999602508563392,0.2150733589149672,0.3461413243694237,0.5194313767515788,0.5475678796968958,0.5884514100431224,0.6132621017134966,0.525142856431788,0.5484587387349216,0.5864205405607474,0.6628399933550342,0.674645169923707,0.1901041666666666,4.98530069352246e-06,0.2278481012658227,0.4864864864864864,0.9530154219924518,0.6192813387172675,0.9367048047648232,0.4837119358473613,0.7503359262849336,-1.7904382512754828,-2.198270155881984,-2.525686445113665,-1.6424751605161356,-2.6440339153086247,-2.285742287538541,-6.928201815500742,-5.372577701191382,-4.964240734128319,-5.716985114861071,-4.952519633511794,-4.798803351828915,-5.753797335995621,-5.520319804660189,-6.254757543350938,-4.540094067609284,-5.343948355606072,-4.338810854291069,-4.451084052925828,-5.031780217395329,-4.010005663847495,-4.5881399466937465,-4.332704649938455,False
7,1,8,2,0.415418354278165,0.1814056777495331,0.5,0.3310653342528027,0.0174892814815347,2.3990983216619025e-08,1.1627213625537797e-07,8.113484701060697e-05,0.790164368576111,0.8012798367676891,4.517292669193717e-05,0.9993684298334986,0.2000000000000004,0.1412429378531072,0.0974576271186441,0.576271186440678,0.3861386138613862,0.0388571428571428,0.380952380952381,0.1562499999999998,0.1162073425529798,0.1391655709578798,0.1723212694790231,0.2017536413274124,0.2985384827687652,0.1357838383994685,0.1622574884751956,0.2252289307225466,0.3641773048792908,0.5403510450830249,0.6002196226762545,0.6369646014691102,0.662303584388461,0.5797837331907872,0.6261766457189702,0.692436415307305,0.773386478367359,0.7164460974163824,0.1874999999999999,4.735454601690022e-06,0.2246835443037975,0.4054054054054052,0.9022105922451508,0.4250672485272613,0.9146458472417192,0.9362129251395508,0.8771119635609729,-1.3821415551252765,-1.9864886697874349,-2.338971526819438,-1.6972349922927277,-2.587497282502372,-2.017030361955788,-4.536042372024365,-4.157908578238726,-4.341947473917216,-4.367435667356457,-3.611674361025927,-4.384193872300297,-4.009633147344607,-3.902804144323824,-3.801274398575979,-3.2709229186927726,-3.390801355985281,-2.9694089422182244,-2.917174722466624,-3.053982583078895,-3.261261924142453,-3.4391525882431915,-3.0969566983726886,False
7,1,9,2,0.3816088634130085,0.1700685048058552,0.5,0.2668630197355628,0.0174893046682943,2.36207688231332e-08,7.861519713413785e-08,5.429920439042942e-05,0.7357784367934822,0.7563754227746283,6.187435914512324e-06,0.9986288859626394,0.3714285714285718,0.1694915254237287,0.1078582434514638,0.6440677966101693,0.4554455445544555,0.0337959183673469,0.6984126984126985,0.2109375,0.1597254004576659,0.1623454692170813,0.2154310394866932,0.2567906421614842,0.3754631759644692,0.1569969003600393,0.2208443009410331,0.2593454938438708,0.4170006388262629,0.5647101906197385,0.633573673490333,0.6771479051623263,0.7128741158946186,0.5840167774262803,0.641578661104494,0.6998583597503536,0.7865406618576465,0.698405950014855,0.1796874999999998,7.71053934229911e-06,0.2436708860759493,0.554054054054054,0.9175007239849312,0.6595510458914466,0.9716082498154568,0.5236761212918337,0.7989276586373116,-1.2240111068109958,-1.3509229777534284,-1.6896910795716729,-1.0318857336530016,-2.0486969972061644,-1.5033518142220856,-2.7059960194396435,-2.721488271583361,-2.7774953722070967,-2.9732770686357237,-2.942415433635434,-2.8679317499274624,-3.224794054481263,-2.517405206784,-2.506506576690032,-2.7941420923016778,-2.534688637550485,-2.3641211740042203,-2.055348208596229,-2.532216055827669,-2.283331521716704,-2.5705316037081856,-2.090801206884464,False
7,1,10,2,0.4700562042070466,0.2524298126579773,0.6666666666666666,0.1872098792794697,0.0174893261012811,3.3196852139377626e-08,5.2651026392467536e-08,2.3440664487596738e-05,0.7287727268837606,0.8589988572606457,4.5033733158742525e-05,0.9982503934584132,0.4571428571428574,0.1468926553672316,0.140853302162478,0.7796610169491525,0.2673267326732673,0.0832,0.2142857142857143,0.1796875,0.0470867804963914,0.2628731171784072,0.2853500737579139,0.3630052064217782,0.4519397082755907,0.2570940835162547,0.2642875696713435,0.3536475504756052,0.4719996998973574,0.584981793465051,0.6343059146477932,0.6926098712017105,0.7165712005635523,0.597409798588129,0.629052093105612,0.7042199981439277,0.7760966703919436,0.7348573092336519,0.1718749999999999,5.524656253003582e-06,0.2056962025316456,0.5135135135135136,0.9265284573596752,0.7073300059796157,0.960062365794202,0.3543142551296478,0.8107295341226841,-1.7149048630035406,-1.8779415005573783,-2.265407101784604,-1.2851770489736796,-3.0430029142487043,-2.0601099843971418,-6.969617427605771,-5.205018820097468,-5.759209617467831,-5.202511611734463,-6.238024658835277,-5.909363327937719,-6.29815313068871,-5.619865306965724,-6.410704386614175,-5.0889818267147096,-5.872194534278049,-4.954678255402585,-5.161432930990412,-4.768992349937737,-4.727321603679116,-5.751937239664204,-4.940103126293546,False
7,1,11,2,0.4257069058422688,0.1952491052526286,0.5,0.4076491026507174,0.017489354370813,2.5072551834012368e-08,9.979945962149298e-08,6.581613316516117e-05,0.7336004801949516,0.7676759696882746,1.7130824945306944e-05,0.99859809654669,0.2000000000000004,0.1186440677966101,0.1165254237288136,0.5932203389830505,0.3168316831683168,0.0528,0.4206349206349206,0.125,0.1675298085029507,0.0863680076928724,0.1070401772519468,0.1559436023775557,0.248624569533749,0.0911809685379859,0.1097360555238631,0.1559930593965202,0.2639991151094156,0.5052470727947056,0.5599779222011723,0.6031076120099252,0.6252545072955216,0.5328445062159479,0.5747016543953695,0.6330636475077559,0.7027553142221591,0.6288269707001031,0.1927083333333332,6.960372484405458e-06,0.2341772151898734,0.3918918918918916,0.8848922184421912,0.7123479653869156,0.978148261995474,0.4728510714618448,0.7930074082459171,-2.070235287718712,-2.1707267212803174,-2.30478525691485,-1.6203926599964125,-2.5269916436235462,-2.4150456707533605,-3.2578038828511406,-3.1681437707523026,-3.12187241594322,-3.53406470431034,-2.5998971720073576,-3.7591561751812215,-3.033599358343941,-3.513857467872729,-2.420684562179866,-3.3693452967995845,-2.311044927355244,-2.70467961624943,-3.066526250053161,-2.4806316781868225,-2.5507159499477194,-2.22470846944236,-2.372809260269859,False
7,1,12,2,0.2863142722792836,0.0782500233982023,0.3333333333333333,0.3222460983465648,0.0174893052051249,6.7452304590723234e-09,6.21731896261558e-08,0.0001589322542819,0.7338629555332862,0.6524844203243142,0.0001357543053202,0.9982289054114364,0.1142857142857148,0.1186440677966101,0.097457627118644,0.5254237288135593,0.405940594059406,0.0327272727272727,0.2698412698412699,0.1953125,0.055573716900948,0.1871540844760397,0.2349567871840863,0.2274224657540752,0.3279008234925696,0.1828432761807711,0.226567272865196,0.1872404817983007,0.3424968463047113,0.5510711797372224,0.6138856960605226,0.6340630602826236,0.6609919618016472,0.5737492555039726,0.6224965504071334,0.6497440798681791,0.7366909387175161,0.6590298631568356,0.1874999999999999,4.164917095936807e-06,0.2088607594936708,0.4054054054054052,0.8845367896878575,0.6380922056369389,0.9701648555461774,0.4641481564313399,0.7497461401510952,-1.2998975029385795,-1.4514660396858998,-1.4561598943219474,-1.1245353593659206,-1.862635687412204,-1.6691264644730552,-2.862930281770504,-2.669811489256448,-2.5727443882883505,-2.6970670290790686,-2.810523886742491,-2.8834514930792863,-2.726387073101489,-2.1533485674937283,-2.648355528475322,-1.7920832766985535,-2.443749078633073,-2.0235376671855416,-2.037200475247005,-2.034916046211312,-1.7963547327541254,-1.95822057739485,-1.501899934392923,False
7,1,13,2,0.4004942940909648,0.1792259981421418,0.5,0.3125028570855347,0.0174893198928764,6.169006127333241e-08,5.112160846629149e-08,9.983216211990309e-06,0.6672105842977609,0.8116677837716567,2.9983210717897305e-05,0.998797884607926,1.0,0.135593220338983,0.2598870056497175,0.5254237288135593,0.2079207920792079,0.08,0.380952380952381,0.140625,0.1320693036940176,0.1003509787592147,0.1242592397977815,0.1347621465720274,0.1987346748867354,0.1136134593069808,0.135764570963857,0.1520724679434217,0.2252016635363002,0.5732333542155454,0.6379523530797486,0.673082790098406,0.6886271341239565,0.605700193997151,0.6547591484370091,0.7108337000106169,0.7761960186156077,0.4352202364274733,0.1744791666666665,6.870077224750586e-07,0.2183544303797468,0.2837837837837837,0.9367444202184648,0.5807832854352091,0.977023591337614,0.9011693521280923,0.7569549853924491,-2.4795454196035567,-2.922161314117104,-2.5800874060224395,-1.683251271137901,-2.6628903320980983,-2.4826271941560387,-4.038744964725831,-3.985040425977868,-4.8264793117437925,-4.488677623249864,-3.435224327446033,-4.656028467843369,-3.5615407919463182,-3.882135531927665,-5.030157741831222,-4.149569506243849,-3.99984243375838,-3.4370982144091218,-3.1167006311244023,-3.4835942138442397,-2.7565193636544443,-2.6158414210908654,-2.380576009478739,False
7,1,14,2,0.23169174972211,0.0525055383163071,0.3333333333333333,0.3853609076341334,0.0174892702411833,4.2426848233142574e-08,3.7573520047379134e-08,1.1026326619605523e-05,0.4615451435709196,0.6294007720113248,6.631788260659376e-05,0.9955571031726356,0.2000000000000004,0.1186440677966101,0.1165254237288136,0.5084745762711864,0.306930693069307,0.048,0.3015873015873017,0.1015625,0.1504576659038901,0.078315801830287,0.0969742609380537,0.105170928033324,0.1870895560576805,0.0751327971346715,0.089781369483188,0.1005658128311203,0.1917746938127688,0.4572993864829062,0.5049171355275643,0.5238800268691886,0.5368611271510562,0.4899731383926161,0.5271271810136244,0.5668438741099731,0.6274093993621692,0.7791570543347195,0.1822916666666666,6.121580477241633e-06,0.2310126582278482,0.5135135135135136,0.7563448571477784,0.4367637991177453,0.8746785389444279,0.8383471808792855,0.801864548236548,-1.5759046747996823,-1.7379601037589656,-1.9937461138983497,-1.4714751642573494,-2.5147622594478296,-1.953112209042404,-3.1377766142195824,-2.8975598976664845,-3.143209588073828,-2.978455942901468,-3.001459967597628,-2.611628174856138,-2.6644519966968256,-2.992127158214295,-2.8134074741480344,-2.9231479466948747,-2.552236604334569,-2.767295086650861,-2.599753927905068,-2.650973193707808,-2.456960830399794,-2.7127485992247777,-2.5502171038650623,False
7,1,15,2,0.2984445395817716,0.0870429303090573,0.5,0.2477248348304458,0.0174893142205296,7.429561905098413e-09,5.3970298808447707e-08,0.0001243389629965,0.610894492204979,0.656989025003475,2.248415045320741e-05,0.9981570674339164,0.1714285714285718,0.096045197740113,0.135593220338983,0.5593220338983047,0.1287128712871287,0.138,0.1666666666666667,0.171875,0.0361556064073226,0.0687533728544864,0.1241120870607914,0.1370696281361477,0.2402640931971017,0.0733286811920977,0.1149129162026324,0.1361935773517789,0.2184526326389307,0.4814629503415017,0.5501858520585065,0.575798269686141,0.6018589025254955,0.4964851786791866,0.5460481745754657,0.5914297672534581,0.6485609768339178,0.5426819193083392,0.1718749999999999,5.815552840472127e-06,0.2151898734177215,0.5945945945945945,0.8099101956139876,0.7113050598010284,0.953251955908717,0.3510589088972868,0.7473583067314628,-2.0685359344958862,-2.313679764494367,-2.3463480496641096,-1.7799716819744809,-2.504012307371136,-2.184613427128024,-3.235704266145732,-3.832293681406919,-4.216538925808572,-4.013832989752808,-3.087321076006843,-3.5269303929126905,-3.0403009313375,-3.0644382993434984,-3.9444777599563214,-3.8360969852702937,-3.03091755105134,-3.2207194990199635,-3.4653422010045407,-2.962838730573045,-2.8486873774993864,-2.7682792639316403,-2.612708178436953,False
7,1,16,2,0.6446603951991279,0.4933355954632976,0.5,0.3316503887471047,0.0174893160556384,1.2577804579793178e-07,6.3329456241729e-08,4.193458619900502e-06,0.8932075489809752,0.8208311826375757,0.0002295144723034,0.9990792017922212,0.2000000000000004,0.1864406779661016,0.0720338983050847,0.576271186440678,0.3465346534653466,0.0454736842105263,0.3492063492063492,0.1953124999999998,0.0776397515527951,0.2389994975396968,0.2660190251866416,0.297616466872137,0.3260074957998976,0.3041274198684813,0.3162263075851849,0.3124023739413201,0.3584642688768314,0.5728094313305587,0.624617955509449,0.6621741862705275,0.6569621955823808,0.6207966032289924,0.6537993886962533,0.6940399674433768,0.7398999399290065,0.7793832995785626,0.1640625,4.497961752110741e-06,0.2183544303797468,0.5945945945945945,0.7609431212871169,0.5822116031899256,0.9150775062687474,0.4229647091402855,0.852514260547122,-1.2864458739135547,-1.4224324477559076,-1.535892338413999,-1.004905545670497,-1.8139317979528768,-1.6052508392830225,-4.597986131277079,-3.2100521332540084,-3.5829752075432446,-2.938275780122177,-3.987923813093316,-3.533458708657704,-3.697252849585281,-3.1063347212473325,-4.451051461393886,-2.4059396626819,-3.008741624121537,-2.3080872657589264,-2.0778077044876064,-1.875436185179724,-2.0640440103496784,-2.591657579157564,-2.234185167839621,True
7,1,17,2,0.5244982601838258,0.3063612526600247,0.1666666666666666,0.3126459831735488,0.017489268555674,4.2806013806405587e-10,8.323513340597681e-08,0.003443482186687,0.5081102537943935,0.8638756150990196,0.000228874215552,0.9978664695662952,0.1142857142857148,0.0451977401129943,0.2326656394453004,0.5084745762711864,0.1089108910891089,0.1508571428571429,0.2142857142857143,0.1640625,0.0552059496567505,0.082238516862726,0.1423190313775812,0.1771091071584383,0.2729505795123607,0.080647865328018,0.1407534887949348,0.1739424671134713,0.2619538699460479,0.4806513419998189,0.5504387793578196,0.5858196069643529,0.6087178784352563,0.4967686215621392,0.5539742160247847,0.6042823539127036,0.6632372010303675,0.697226273653814,0.1588541666666666,6.782218016279896e-06,0.2373417721518986,0.4054054054054052,0.901832089464814,0.6915758452103375,0.9689000089835584,0.4558527368333155,0.7821531021029215,-2.1693095892071383,-2.3815465800272784,-2.0726057583504804,-1.5604423972964594,-2.685226977430061,-2.244740058799068,-3.50491229936816,-4.402787576901491,-4.315092616723938,-4.405002890551632,-3.857797541513318,-4.524468631536284,-4.147552257729102,-4.1076737564105095,-3.7506527702830272,-4.211438261709238,-3.671157537530198,-3.827738871459484,-3.8261319275481176,-3.2189008033746864,-2.720728084422437,-2.664124959357179,-2.6859706875639344,False
7,1,18,2,0.4185127272201349,0.1946992764347162,0.6666666666666666,0.3091662851773804,0.0174893263316364,5.647465019474913e-09,7.140655331498645e-08,0.0002196492354935,0.5516928935346783,0.6344392815726463,2.3240751541720225e-05,0.9990739831044207,0.3428571428571432,0.0790960451977401,0.2163509471585245,0.7457627118644068,0.3762376237623763,0.0520975609756097,0.6984126984126985,0.2421874999999998,0.1350114416475973,0.1391967522108206,0.24392817730562,0.3662322650062803,0.4885093575164567,0.1598732778213393,0.2346991573243073,0.365788425001651,0.5238482793867616,0.4873573552845129,0.5754503494514088,0.6559409701456722,0.6959203590887353,0.5227189659750605,0.5833928661569651,0.678159143595102,0.7660111090443036,0.7570659846111254,0.1953125,1.0209272435193442e-05,0.2341772151898734,0.5675675675675673,0.9000296282079376,0.6888325668937689,0.9531909208281124,0.3615406575585795,0.7507208712899934,-1.893257682758124,-1.875280143340698,-2.263547258964559,-1.278332716630006,-2.9464141563228985,-2.285858017881292,-5.5104943419466,-4.296594643943675,-4.600496345773439,-4.703092315279776,-4.864202111019124,-5.01594671222624,-4.956935995000106,-4.805188084926684,-5.137236429131353,-4.94169443047037,-4.820842803728072,-3.994379055318075,-3.847580750108143,-3.6091977939219206,-3.804840144774633,-4.865767091940482,-4.239967371759118,False
7,1,19,2,0.3182310929229848,0.1132462702864182,0.6666666666666666,0.1920528740274667,0.0174892594348718,1.3371262904953692e-08,4.637195163856309e-08,5.693305126956438e-05,0.5147676380728604,0.6836211571356757,1.4686511879921017e-05,0.9954588069218316,0.228571428571429,0.0847457627118644,0.1694915254237288,0.5762711864406775,0.4257425742574256,0.0333913043478261,0.3174603174603174,0.171875,0.0831121281464531,0.1430017020315347,0.2698782925974655,0.3608934984352495,0.4680973152369799,0.1509897605156556,0.2882921499478306,0.3413363623437492,0.4723692427391369,0.5374909288411289,0.6351664391968721,0.6990113189912752,0.7314269515388991,0.550349138478911,0.6359656294794972,0.6968966373651492,0.7736156037493022,0.6386432478925492,0.1744791666666665,8.322560919723278e-06,0.2341772151898734,0.4189189189189188,1.0,0.6411078417050646,0.9450476354313424,0.5509653919323025,0.6964116464294925,-1.6660426775665884,-1.530001514297408,-1.669423689283504,-1.0883735865895492,-2.606495718267907,-1.5932503682242445,-4.895425850651059,-3.7860646730769183,-3.625060577942008,-4.630787085961182,-3.9529047933471455,-4.510767634200623,-3.445062183607007,-3.490319665952798,-4.476328413537781,-4.078800179366411,-4.069212887895131,-3.694627095134528,-2.866697466473624,-2.854423629436814,-3.1138883896154352,-3.0579719690048672,-2.6263326048484146,False
7,2,0,2,0.5049759912761932,0.3115255628020285,0.5,0.6801586252869025,0.017489578568347,1.7685961802435657e-07,1.2182788118083461e-07,7.458236423077228e-06,0.910365900563348,0.8378556440777178,4.141527007348318e-05,0.9992851971496436,0.2571428571428576,0.1864406779661016,0.0805084745762712,0.6949152542372881,0.1683168316831683,0.1248,0.380952380952381,0.1328125,0.1411899313501144,0.1000709626284774,0.1289069717904018,0.155536400813047,0.265044570074614,0.0990220108717942,0.0924887151654229,0.1440634153352883,0.2611303151213927,0.4391642410849919,0.4868578104695916,0.512587650453382,0.540668709406169,0.4692430374662097,0.4911815689482668,0.5469266235694501,0.6169595451518157,0.6315350104721356,0.1822916666666666,7.513369375639826e-06,0.2310126582278482,0.4459459459459458,0.8018325283159857,0.7224163430444994,0.9397999789873576,0.356732319443091,0.8463148876667176,-2.3589117834045705,-2.357160652648532,-2.136179898959712,-1.459097701920563,-2.644951168315796,-2.120155351154267,-3.848347441721671,-2.851548927805832,-4.134971294853825,-3.55567222779504,-3.2202996300534203,-2.9929977226498803,-2.927536316349004,-2.922281660869816,-2.827382542696046,-3.112854118192152,-3.0152366160798247,-2.857536609340701,-2.80637160621882,-2.5145870122221687,-2.4963019158163084,-2.195405590725227,-2.221602973827824,False
